	QinN_2014__LV-6__bin.12	NielsenHB_2014__O2_UC4_2__bin.40	QinN_2014__LD-79__bin.10	QinN_2014__LD-86__bin.44	QinJ_2012__DOM022__bin.32	HeQ_2017__SZAXPI029503-106__bin.14	QinN_2014__LD-53__bin.41	QinN_2014__LD-39__bin.12	QinN_2014__LD-3__bin.24	ZellerG_2014__CCIS07539127ST-4-0__bin.15	QinN_2014__LD-44__bin.54	YuJ_2015__SZAXPI017593-158__bin.24	CM_madagascar__A11_01_1FE__bin.25	QinN_2014__LD-27__bin.7	QinN_2014__LD-22__bin.78	QinN_2014__LD-60__bin.38	QinN_2014__LV-20__bin.9	QinN_2014__LV-12__bin.14	CosteaPI_2017__SID713A062-11-0-0__bin.66	QinN_2014__LD-24__bin.31	QinN_2014__LD-65__bin.37	ZeeviD_2015__PNP_Main_636__bin.23	ZeeviD_2015__PNP_Main_44__bin.25	QinN_2014__LD-38__bin.2	QinN_2014__LD-48__bin.15	QinN_2014__LD-77__bin.38	QinJ_2012__T2D-029__bin.48	QinN_2014__LD-91__bin.8	ZellerG_2014__CCIS82146115ST-4-0__bin.54	QinN_2014__LD-45__bin.24	QinN_2014__LD-87__bin.15	QinN_2014__LD-63__bin.5	WenC_2017__N227__bin.1	QinN_2014__HD-56__bin.17	QinJ_2012__T2D-056__bin.52	QinN_2014__LD-40__bin.12	QinN_2014__LD-5__bin.25	QinN_2014__LV-16__bin.4	WenC_2017__N237__bin.61	WenC_2017__N018__bin.23	LiJ_2014__V1.CD40-0__bin.27	FengQ_2015__SID530163__bin.14
QinN_2014__LD-63__bin.5	0.7976442793219195	0.8645078273526224	0.7028190071378284	0.8780399053914731	0.5515360701600803	0.5355074661104768	0.5963917974301708	0.933030979809992	0.7643472459900803	0.7559289855951399	0.8725089453575111	0.6869111687106292	0.8916009882741327	0.9004195155136362	0.946375844766076	0.5175128610114252	0.5285916566248382	0.9620105103006747	0.6913457456486142	0.6986491653196993	0.8929879471689954	0.8838102872270578	0.7576112665360569	0.6334225452014123	0.572902092831321	0.8427077867458411	0.4477567390117786	0.46389714355024564	0.9496897800114438	0.6909760657302497	0.887019277673917	1.0	0.524215089374471	0.7459339164185873	0.6392894340627612	0.5111639643820518	0.5632118381951604	0.7147178487898388	0.7866382594984271	0.7771341632234401	0.8083834545823698	0.8810811951050371
WenC_2017__N227__bin.1	0.802998361551065	0.8769834334607682	0.5781585654469324	0.9256917895503368	0.4306226105953031	0.8884125250318587	0.8524913526306208	0.8750600764609503	0.7645485162934644	0.8817494993628254	0.9536173311487347	0.6006034953577281	0.9583706535590751	0.8706608410704533	0.9014054250864737	0.878286910613508	0.8674340069178955	0.9335945749135263	0.6403732022574186	0.46803295102858183	0.9197988348807573	0.8007163662843619	0.7891871472783543	0.491136901511014	0.6657008920444202	0.9169697797196432	0.8020407791734936	0.8745740032768978	0.9070535226652102	0.9506016748589113	0.8451055889313672	0.9048197706171491	1.0	0.741678499908975	0.4911769524849809	0.8414136173311487	0.8917677043509922	0.6060495175678136	0.8693537229200801	0.7036683051156016	0.7941807755324959	0.8867240123793919
QinN_2014__HD-56__bin.17	0.7695264136289734	0.8693311227323599	0.639515840327689	0.9366612868504526	0.5743330435289374	0.4906196144848281	0.5507042722559666	0.8357837860981902	0.743454722126744	0.6679680113035608	0.845159414222458	0.6526646741127763	0.8421450124108435	0.808696986311797	0.8324393402926034	0.46687488180856973	0.4669349438687341	0.8572283202723131	0.6850993759492482	0.6261909830791499	0.827913277521209	0.792741291893287	0.7527126048261352	0.5885962961333117	0.5158094046482088	0.8084781463302081	0.42041479691292905	0.414916442375508	0.8412422974867894	0.6375468751672521	0.8103353128043986	0.8411459603209812	0.48454502097414714	1.0	0.586960348336162	0.4526823953938941	0.48672509535595393	0.7508025123781364	0.7428570748944157	0.7241688540753595	0.8087154212015505	0.8756519112223283
QinJ_2012__T2D-056__bin.52	0.659026473968577	0.6857931987523127	0.6047499694528746	0.7072958940321772	0.488322314659581	0.36778118706439333	0.4150048720339051	0.7476621370086642	0.6540235681151276	0.5641151598715595	0.6953065349759934	0.5829458345195542	0.7205443528754304	0.7184311740702355	0.745831170224709	0.3316357194824914	0.35627375930601896	0.7628178529185374	0.5969385888034396	0.6168311249467363	0.7042374600173793	0.703859109835058	0.6270682884864318	0.5377441521637599	0.4278675377404307	0.6820177601297058	0.2798005040120625	0.2885304692844778	0.7400728044990178	0.500178941028852	0.7110806363477918	0.7518891148652546	0.334689191527685	0.6122009870598035	1.0	0.3370641142295023	0.3646780953231576	0.6160440325182678	0.6235403280978351	0.6446063700525286	0.6688443510767164	0.7039918425219707
QinN_2014__LD-40__bin.12	0.788650411812494	0.85765035236883	0.5957500610948768	0.8962821290644605	0.43507478107276	0.839870092005582	0.8716771699532093	0.8957754425958199	0.7309796787588918	0.9325106833473765	0.8966699282052637	0.6217429825811194	0.8960849270682857	0.8982683022795229	0.920423805017234	0.8857785280050423	0.8892866477264686	0.9201143205447682	0.648585099266201	0.4910348575758119	0.8952763045289467	0.8322707385261934	0.7549232091652694	0.5082735201122447	0.6833039731956253	0.9069121658534837	0.7618630210402264	0.8020705266048138	0.9487944730602259	0.90864924181022	0.8564218499811762	0.914570962996791	0.8721961225747221	0.7182568475798409	0.5127591578625568	1.0	0.8911284577577284	0.5904586314558885	0.8484658345182752	0.7077900449790391	0.7910328761203479	0.8755815807674271
QinN_2014__LD-5__bin.25	0.7493068095993477	0.8734120647796556	0.6143021534853779	0.899390480272276	0.45139043148979097	0.8121970150345876	0.8246461309827144	0.8974113051666749	0.7111806842266191	0.9000054880295622	0.8618976560887075	0.631608611153941	0.8685695320278792	0.8693160782714972	0.9348718980655132	0.8872898106455578	0.8975027723260447	0.9309649436867189	0.6366584694669555	0.507803890925848	0.8809872878070792	0.8290949193912991	0.7851209936295301	0.5509563544848961	0.6919760652221825	0.845627826226335	0.7421680155894884	0.7759542420290726	0.9216614269051084	0.8655763781269791	0.9060301249267174	0.9303359980765763	0.8534286682468707	0.7129856361715158	0.5121786344911333	0.8227183517095212	1.0	0.6474690165886583	0.7911421460634712	0.7528696732357509	0.7730952399619149	0.8914807487763001
QinN_2014__LV-16__bin.4	0.7312545198492749	0.8727555380047958	0.6427136461386214	0.8658163799337724	0.6017697588779355	0.4259220492520839	0.5058157376394017	0.8004849322498382	0.7274031324934344	0.6167084554485593	0.7774598684961748	0.6361872216724394	0.8134158641951814	0.7850092062193126	0.8014299375785027	0.3906434362273056	0.4285512931526662	0.8218043476192288	0.6719094935865718	0.7133666216267651	0.7644195086210178	0.7281274978114414	0.7339170679024093	0.5922310927568226	0.49012293990027783	0.7641031191717733	0.33097547862824955	0.3365973385224375	0.8010338560499372	0.5812734318501884	0.807037524264454	0.8060039061013208	0.395966153465535	0.7508569872112054	0.5906878021162411	0.3721643892969969	0.44203174361511816	1.0	0.6986949529935675	0.7369965125794542	0.7863193677920298	0.8696505204963271
WenC_2017__N237__bin.61	0.883359088352578	0.9178872775967141	0.6667446622902684	0.9092847101618831	0.5678935439997185	0.5959651773206837	0.6188921863819641	0.8892112296411357	0.8335773011744412	0.7649685229007704	0.9511319346392558	0.710391548320141	0.9687686178537539	0.8995949372402762	0.9095989563815134	0.5420179299385275	0.5314811121970132	0.9125166924011066	0.7156182840674697	0.6558818681166032	0.9252995371505092	0.8657773519230448	0.7954775709075912	0.619312621893886	0.5564874557724685	0.9664213405904248	0.47700477049221823	0.5293690565637021	0.9349257199726624	0.7674868143150575	0.8662008743329985	0.9209149071862369	0.5896419753924836	0.7712207261742405	0.6206585094357212	0.5551644112760681	0.5607004542061764	0.7253197872015973	1.0	0.766459494650097	0.8302422165409579	0.9124895276984274
WenC_2017__N018__bin.23	0.6292374928222174	0.7008493441030211	0.5571970802341084	0.7029832326007825	0.46989542608655155	0.38878982709409177	0.4555948554807046	0.7237805944467373	0.6148061243144877	0.5765987690133825	0.6879127379815803	0.5601514282982252	0.695589683018221	0.7169696900634717	0.7368281806061393	0.3844774599047454	0.3875571559581665	0.7378815000735738	0.5778695895373569	0.560624579799354	0.686752897495567	0.6842474240492752	0.6233392010725428	0.5128209193407984	0.44149048172768174	0.6710739944539708	0.33104403975265323	0.33534550711684263	0.7261106797973227	0.513497203947124	0.7324241557961554	0.7301044748241289	0.38300499261536847	0.6033340583368552	0.5149052631787556	0.37165183382126565	0.4281941813760633	0.6139767467093675	0.6150830789627925	1.0	0.6418545358879221	0.7122183571882613
LiJ_2014__V1.CD40-0__bin.27	0.8294922579402394	0.9206021061955081	0.6801280831868614	0.9576606575665034	0.6018841622475046	0.5621036031197474	0.6093432796232876	0.9140635267163021	0.8103883961817481	0.7312521415708073	0.9034473364109944	0.6961882890056931	0.9306170064275628	0.8753337249920038	0.918535396602411	0.5074708191287055	0.5248158174094479	0.9337638778288988	0.7276882076935125	0.6843491154975015	0.8806241174928005	0.8688839588170308	0.7963822980682507	0.6080398843746794	0.5737135422886348	0.8746994299746101	0.4568442352664429	0.46785828517111866	0.9118551959083471	0.7066754599839056	0.8605421092079594	0.9198687963456926	0.5235706308805059	0.816080848911167	0.6471087368887859	0.5030901629064034	0.5325659783835619	0.7934232548035696	0.8069912872948367	0.7774206576145106	1.0	0.9639610013580034
FengQ_2015__SID530163__bin.14	0.7170833836576438	0.8337229306722789	0.5811426011851494	0.8326321215239374	0.5250534230199722	0.47648626312751247	0.541922924395609	0.7720109023854199	0.6916894988459487	0.6299536952943044	0.778860556170014	0.6070714294545099	0.7994118950502752	0.755087193406073	0.7795923588201001	0.45317223847921995	0.47067368639284535	0.7901685476071147	0.6171179053421117	0.5696581972833431	0.7538275798777571	0.7324455332459038	0.6839596847590091	0.5332948808050876	0.4789156196832564	0.7522921732779339	0.3971372679177528	0.4124475874287812	0.7919022399152459	0.620042262910682	0.7711069668182895	0.7944442912260714	0.46321586133504766	0.7001772683742379	0.5397080207282269	0.44125227172655024	0.4866216585054108	0.695328065368664	0.7027987290694456	0.6835521767205921	0.7638331623099286	1.0
