	QinN_2014__LV-6__bin.12	NielsenHB_2014__O2_UC4_2__bin.40	QinN_2014__LD-79__bin.10	QinN_2014__LD-86__bin.44	QinJ_2012__DOM022__bin.32	HeQ_2017__SZAXPI029503-106__bin.14	QinN_2014__LD-53__bin.41	QinN_2014__LD-39__bin.12	QinN_2014__LD-3__bin.24	ZellerG_2014__CCIS07539127ST-4-0__bin.15	QinN_2014__LD-44__bin.54	YuJ_2015__SZAXPI017593-158__bin.24	CM_madagascar__A11_01_1FE__bin.25	QinN_2014__LD-27__bin.7	QinN_2014__LD-22__bin.78	QinN_2014__LD-60__bin.38	QinN_2014__LV-20__bin.9	QinN_2014__LV-12__bin.14	CosteaPI_2017__SID713A062-11-0-0__bin.66	QinN_2014__LD-24__bin.31	QinN_2014__LD-65__bin.37	ZeeviD_2015__PNP_Main_636__bin.23	ZeeviD_2015__PNP_Main_44__bin.25	QinN_2014__LD-38__bin.2	QinN_2014__LD-48__bin.15	QinN_2014__LD-77__bin.38	QinJ_2012__T2D-029__bin.48	QinN_2014__LD-91__bin.8	ZellerG_2014__CCIS82146115ST-4-0__bin.54	QinN_2014__LD-45__bin.24	QinN_2014__LD-87__bin.15	QinN_2014__LD-63__bin.5	WenC_2017__N227__bin.1	QinN_2014__HD-56__bin.17	QinJ_2012__T2D-056__bin.52	QinN_2014__LD-40__bin.12	QinN_2014__LD-5__bin.25	QinN_2014__LV-16__bin.4	WenC_2017__N237__bin.61	WenC_2017__N018__bin.23	LiJ_2014__V1.CD40-0__bin.27	FengQ_2015__SID530163__bin.14
WenC_2017__N227__bin.1	0.9976557912611345	0.9851575684983404	0.9850117685955618	0.9847310379413254	0.9754270929775388	0.9974149855021978	0.985660089669819	0.9870576621615015	0.9979843630384805	0.9871950778886951	0.9985892154205055	0.9874041977924383	0.9981355652096278	0.9870529049417255	0.9874450157732529	0.9874720951490642	0.9860298878340502	0.9876536469175067	0.9847352007209522	0.986290819769692	0.9916040815801427	0.9884672268028697	0.9847762574668311	0.9829732579884092	0.9907840276533865	0.9994977084187444	0.9827651562439708	0.9995711937985464	0.9878182298048448	0.9983549277001257	0.9867034023995269	0.9869119296604244	1.0	0.9874841680494055	0.9855543015565031	0.9881812290872664	0.9879462608809263	0.9874903500419041	0.9985697413388729	0.986902528943794	0.987786637508639	0.9848607254492355
QinN_2014__HD-56__bin.17	0.9843921822583849	0.9943667733342819	0.9802251428762718	0.9978661455516024	0.9771701033863294	0.9883554761503619	0.9829179719262554	0.9818058143696428	0.9842991739648965	0.9821491367468179	0.9846856386964674	0.9825023211485563	0.9849789499105318	0.9816140892712699	0.9819920347186255	0.9858577444229608	0.98361935570145	0.9811974942941777	0.9820816468601	0.9804054894639026	0.9835190566967434	0.9823565021765565	0.9819831136624171	0.9786791004061509	0.9841304062108737	0.9857789298081987	0.9851266042120778	0.988369276544636	0.981839748683046	0.9848408956295851	0.9813525800734595	0.9810670599364	0.9874841680494055	1.0	0.9802275313086038	0.9842097242875985	0.984830306155113	0.9944920775101086	0.9861693713656274	0.9825351178148696	0.989625944257466	0.9865241960731849
QinJ_2012__T2D-056__bin.52	0.981931702248608	0.9784313530418864	0.9965169802341706	0.9788774820295928	0.9721263959029803	0.9835385186184565	0.9795649958077828	0.9951967268057487	0.9809760085276038	0.9967839542958674	0.9827576209816622	0.9969367843364239	0.981280133458781	0.9968281101614435	0.9970943287017786	0.9952626224087499	0.9950871072253646	0.9966166963312174	0.9941003011153111	0.9957827799866062	0.9935688769578727	0.9974497843684295	0.9777774260904314	0.9953194115238442	0.9980299636869686	0.9830900915976107	0.9803485608895351	0.986035723268277	0.9957416744329496	0.9809950150045882	0.9954014526594729	0.9968158199304925	0.9855543015565031	0.9802275313086038	1.0	0.994028735674486	0.9952598574385542	0.9794064788945103	0.9833752938145509	0.9951398811671598	0.9802643475744955	0.9792849465207661
QinN_2014__LD-40__bin.12	0.9882368846408314	0.9828958558177964	0.9936552886321017	0.9822518907173777	0.976081317880565	0.9875184947596777	0.9828496027935967	0.9953611195670379	0.9864233418354176	0.9956248102802793	0.9882270615532744	0.9958296658269342	0.9879677159509106	0.9956964692560679	0.9962562404535157	0.9953130259530536	0.9951553862640452	0.9960673200965583	0.9946085762335101	0.9941527097761005	0.9940084608753023	0.9995034368293422	0.983188099309076	0.9914717774122767	0.9997473017907051	0.988116566268194	0.9819727212942585	0.9885689883960587	0.9964288484602579	0.9878807199502394	0.9961736731525827	0.9960568954293207	0.9881812290872664	0.9842097242875985	0.994028735674486	1.0	0.99616704890295	0.9845457857663347	0.987654952531452	0.9951941983776253	0.9853177282258891	0.9833151034791183
QinN_2014__LD-5__bin.25	0.9854075187550353	0.9834386557035654	0.9956876870063387	0.9826530473878841	0.9759810874704492	0.9876893573754456	0.9814525883241518	0.99643365372855	0.9847195376787417	0.9971659872004832	0.9860695883842825	0.9960389321115444	0.9860000782286624	0.9952892676269172	0.9973406361787159	0.995124522981797	0.995213002928299	0.9977206036470342	0.9941027893395945	0.9974079442819526	0.9934660428029569	0.9996165007638464	0.9822475096584643	0.9923585550032255	0.9997129750388994	0.9862898548634497	0.9833609945843418	0.9876161790113824	0.9967864623108739	0.9866903640248339	0.9969733097454042	0.9977480893872743	0.9879462608809263	0.984830306155113	0.9952598574385542	0.99616704890295	1.0	0.9854990958797951	0.9859182069029304	0.9958033413594767	0.9843117061061865	0.983267179869022
QinN_2014__LV-16__bin.4	0.9824094978464261	0.9960654549121848	0.9802406762252418	0.9946251183160856	0.9778002666379406	0.9848054109604343	0.9831890090121868	0.9814932172752756	0.9818029151963686	0.9824875744712038	0.982984478423471	0.9827124763141388	0.9816689770540513	0.9817942969959188	0.9816293182900929	0.9832246337096715	0.9804745232078401	0.9813885968067237	0.9803088519441988	0.9802852174145023	0.9827416656941689	0.9820864704335284	0.9812181083431046	0.978806410797132	0.9843216102353033	0.983003040119301	0.9859323733302667	0.9863722858975333	0.9816172649222372	0.9836289320080418	0.9841511970057722	0.9812185441604754	0.9874903500419041	0.9944920775101086	0.9794064788945103	0.9845457857663347	0.9854990958797951	1.0	0.983502378204277	0.9834358021334061	0.9887821118854251	0.9873910358594344
WenC_2017__N237__bin.61	0.9978662585091067	0.9833784766338859	0.9831391747279294	0.9837834131013238	0.9728193336920894	0.9965058001852247	0.9841697840291286	0.9846754042042659	0.9983839263627382	0.9847730976056791	0.9979274241445675	0.9848364758885366	0.9980014810452967	0.9847493476849507	0.9848376661720927	0.9867518364157629	0.9855819604909475	0.9847643648920739	0.9838144733686359	0.9845222541426479	0.9896113635802564	0.9850906554891745	0.9822479925865791	0.9815388020109038	0.9869332238703307	0.9989944805028875	0.9839651164596676	0.9982576141909977	0.984967097986258	0.998199714271005	0.9846660223459546	0.9841243025345741	0.9985697413388729	0.9861693713656274	0.9833752938145509	0.987654952531452	0.9859182069029304	0.983502378204277	1.0	0.9845457650273224	0.9851961355875739	0.981940508956674
WenC_2017__N018__bin.23	0.9833753398512332	0.9810360806486161	0.9954563076408722	0.9811993617537114	0.9730374894035182	0.9860295185835566	0.9799916047170181	0.9952322767675316	0.9834573414896934	0.9953892262905183	0.9842344451086448	0.996640718769431	0.9838094254486401	0.9962974684856384	0.9959211941904249	0.9933661674540155	0.9933089417798675	0.9959243308718172	0.9946131600765115	0.9955432970940847	0.9938468930380938	0.9977908465308108	0.9798265052426764	0.9945665405557895	0.9985523445285357	0.9844671361692986	0.9819028904190981	0.9871168861868495	0.9968176161051552	0.9839343208871196	0.9972603870227578	0.9959860996220894	0.986902528943794	0.9825351178148696	0.9951398811671598	0.9951941983776253	0.9958033413594767	0.9834358021334061	0.9845457650273224	1.0	0.9818210167911096	0.9812887122894302
LiJ_2014__V1.CD40-0__bin.27	0.9832870330179124	0.990208636033862	0.9815198296771507	0.9897497402657623	0.9803577303861454	0.9858492429264897	0.9860038210789625	0.9833404564436575	0.9822110489505311	0.9841158209082606	0.9840812476752219	0.9833925215922217	0.9833982032453011	0.9831778379086168	0.982947912113901	0.9860913040496276	0.9849753362254478	0.9826045602940798	0.9841914117390932	0.9814268715401728	0.9842812917593137	0.9836061724276774	0.982881535372107	0.9806335665108641	0.9849013541189441	0.984481488240371	0.9864519968001807	0.9872891193065579	0.9830217349958639	0.9843743631200663	0.982038629811816	0.9825029274864063	0.987786637508639	0.989625944257466	0.9802643475744955	0.9853177282258891	0.9843117061061865	0.9887821118854251	0.9851961355875739	0.9818210167911096	1.0	0.9977016374277015
FengQ_2015__SID530163__bin.14	0.9807611841821696	0.9878375056534924	0.9786361501540717	0.9860557712043138	0.9784387081699799	0.9841217568156893	0.9821940934193694	0.9816187770201145	0.9812510440720426	0.9813512740327096	0.9811778525046948	0.9813423337121785	0.980884305346708	0.9805562832500403	0.9809936303867697	0.9827875844802856	0.981774813883874	0.9806071328633454	0.9825082927844108	0.9794625402543894	0.9812630770210916	0.9812179294083431	0.9810398467725957	0.9781932408587175	0.983209422025235	0.9824769766574595	0.9839485626025216	0.985260344851439	0.9804442320151844	0.9812778717220171	0.9808893120497664	0.9794246491219145	0.9848607254492355	0.9865241960731849	0.9792849465207661	0.9833151034791183	0.983267179869022	0.9873910358594344	0.981940508956674	0.9812887122894302	0.9977016374277015	1.0
