	SchirmerM_2016__G88801__bin.10	ZeeviD_2015__PNP_Main_131__bin.32	LiJ_2014__MH0357__bin.72	LiuW_2016__SRR3992993__bin.100	CosteaPI_2017__SID713A002-11-90-0__bin.13	ZeeviD_2015__PNP_Main_37__bin.27	LiJ_2014__MH0374__bin.7	BritoIL_2016__W1.3.ST__bin.19	ZeeviD_2015__PNP_Main_643__bin.8	BritoIL_2016__M1.27.ST__bin.3	ZeeviD_2015__PNP_Main_113__bin.8	LiJ_2017__H3M516751__bin.15	ZellerG_2014__CCIS56503244ST-3-0__bin.3	CosteaPI_2017__SID713B051-11-90-0__bin.31	BritoIL_2016__W2.6.ST__bin.57	ZeeviD_2015__PNP_Main_81__bin.14	BritoIL_2016__W2.40.ST__bin.16	CosteaPI_2017__SID713B040-11-90-0__bin.117	ZellerG_2014__CCIS48579360ST-4-0__bin.19	BritoIL_2016__M2.39.ST__bin.97	Obregon-TitoAJ_2015__SM28__bin.26	LiJ_2014__MH0390__bin.76	ZeeviD_2015__PNP_Main_134__bin.24	BritoIL_2016__M1.64.ST__bin.10	CM_madagascar__A32_01_1FE__bin.38	ZeeviD_2015__PNP_Main_609__bin.34	NielsenHB_2014__MH0065__bin.3	LeChatelierE_2013__MH0318__bin.72	LiJ_2014__MH0329__bin.68	BritoIL_2016__W1.55.ST__bin.81	LeChatelierE_2013__MH0065__bin.24	LiuW_2016__SRR3993057__bin.3	ZeeviD_2015__PNP_Main_172__bin.62	KarlssonFH_2013__S239__bin.11	BritoIL_2016__W1.11.ST__bin.49	ZeeviD_2015__PNP_Main_80__bin.57	QinJ_2012__T2D-082__bin.3	NielsenHB_2014__MH0053__bin.26	CosteaPI_2017__SID713A084-11-0-0__bin.29	BritoIL_2016__M1.57.ST__bin.60	ZeeviD_2015__PNP_Main_404__bin.46	CM_madagascar__A73_01_1FE__bin.11	LiuW_2016__SRR3992995__bin.82	BritoIL_2016__W2.46.ST__bin.13	LeChatelierE_2013__MH0053__bin.29	BritoIL_2016__W2.59.ST__bin.71	CM_madagascar__V07_01_2FE__bin.18
LeChatelierE_2013__MH0318__bin.72	0.9923882044080143	0.9903404346438924	0.9924781720127552	0.9913284361722394	0.9914189807927296	0.991731345767614	0.9921244661139632	0.9885780743414414	0.991462360494378	0.9894310274564768	0.991942641522291	0.9907918357564738	0.9913718512584696	0.9906478798508194	0.9893745165966354	0.991540107187755	0.9883858308093066	0.9918419064374798	0.9932324384835634	0.9898146128457128	0.9907484155540172	0.9913292437072841	0.9839295651931178	0.9885683742781117	0.9826193190312453	0.9920711668841269	0.9918293968376013	1.0	0.9930910485279707	0.988801876492574	0.9914937679069705	0.9919671597911026	0.991575230113225	0.9915473741192171	0.9903423558807569	0.9916094360832726	0.9914465240302892	0.9920184632265758	0.9915130996332702	0.9881346664297478	0.9910985028355901	0.9818366649422068	0.991632873614742	0.9884601856110825	0.9917401650724571	0.9890584795924326	0.9829598958309866
LiJ_2014__MH0329__bin.68	0.9927627980394039	0.9910881125697746	0.9927407554122052	0.9920539340700859	0.9923367030720239	0.99269139715057	0.9918088961853578	0.9897813402841058	0.9925250628983383	0.9892763115648879	0.9926969484418744	0.9915018492761246	0.9924239492303975	0.9924001594586583	0.9915529337847744	0.9923729939947146	0.9884452906957802	0.9927111512517675	0.9931733505921679	0.9897889910418098	0.9910180526120055	0.9923884235465146	0.9862749196065113	0.9903639373894683	0.9838874329308873	0.9935350005835146	0.9925136424668108	0.9930910485279707	1.0	0.989077955930773	0.9920433617011764	0.9923586229609503	0.9923445008942577	0.9924992795191305	0.9913266950711913	0.9926084528346811	0.9914603244109296	0.9925281654755046	0.9923817844198468	0.9887670135890808	0.9928822689732523	0.9823492762618806	0.99309533150255	0.9902290813232509	0.9920368475279506	0.9903968426475345	0.9841136964841802
BritoIL_2016__W1.55.ST__bin.81	0.9880477033330654	0.9874536580585482	0.9878276111420279	0.987548097949292	0.9878639479293511	0.9880738704996311	0.9875399768017218	0.9907423031594156	0.9880464515501086	0.9932162827836986	0.9886007449480954	0.9880068240631658	0.9884681440535235	0.9880105607306707	0.9894469325325148	0.9885474199658781	0.9901421182716954	0.9885708635852268	0.9884049853526053	0.9899384581716665	0.9877667742371565	0.9883383052960916	0.9831156187168865	0.9892386102584447	0.9803595489335731	0.9883953891469976	0.9879657680650124	0.988801876492574	0.989077955930773	1.0	0.98779498727782	0.9876630942018009	0.9882408678514616	0.9886159907545102	0.9890679934319203	0.988549512486922	0.9878945457742584	0.9878683662522875	0.9883977620438136	0.9905870949259178	0.9881153228078494	0.9815175587846682	0.9882604040828836	0.9901579938931578	0.9878148606447898	0.9944394381578081	0.9806295086165618
LeChatelierE_2013__MH0065__bin.24	0.9916675153860703	0.9902946893263646	0.9915884896413524	0.991140970746299	0.9910830647829336	0.9913925120135185	0.9923025516898527	0.9886718615458464	0.9913152360689171	0.9887488016910381	0.9914855684468319	0.9907678723094498	0.9912520512476348	0.9910294222886743	0.9888433636094197	0.9910808585228232	0.9882134801182414	0.9913180449264893	0.9918730376045236	0.989125619803627	0.990787773955846	0.9915855122702616	0.9837343958212477	0.9893374120439958	0.9824516778136367	0.9916929481067525	0.9995915013366038	0.9914937679069705	0.9920433617011764	0.98779498727782	1.0	0.9915854113422606	0.9910009463740275	0.991351807723627	0.9905268481649487	0.9911562105248047	0.9910517137946803	0.9912485047198892	0.9910872599391182	0.9877879997121454	0.990692959584478	0.981561740513295	0.9915829320850293	0.9879764470917979	0.9908675881957407	0.988607143469689	0.9826386017305198
LiuW_2016__SRR3993057__bin.3	0.9921634754859298	0.9899721156680652	0.9917763349044609	0.9912576071522128	0.9914866191996071	0.9920764962953365	0.9915783025104017	0.9884818166604931	0.991701621259953	0.9886963259914162	0.991991484663777	0.9909593754532315	0.9918885745810532	0.991291950962975	0.9895903885050463	0.9918014183722264	0.9886129298391619	0.9915860611197341	0.9924232241597342	0.9892037050410706	0.990560659499922	0.9912634889290621	0.9833543601951493	0.9892843821950423	0.9813699035410636	0.9918906799820637	0.991629105631619	0.9919671597911026	0.9923586229609503	0.9876630942018009	0.9915854113422606	1.0	0.9918711562050613	0.99195596826836	0.9902748980544116	0.9918272625420378	0.9912723866550422	0.9912607099857995	0.991390045794891	0.988043769511216	0.9913247957719097	0.9812674498175826	0.991928565599206	0.9882349069488096	0.9909823038959759	0.988743122791165	0.9815665072613943
ZeeviD_2015__PNP_Main_172__bin.62	0.992280228764573	0.9905099618563145	0.9914518609149982	0.9914391873653516	0.9919620283008549	0.9992399635795363	0.9914705093658435	0.9887062349240303	0.9916821272206464	0.9891006863988108	0.992314022785039	0.9910988443908944	0.992105396065581	0.991336467724009	0.989699647149211	0.9923128626761063	0.9894642122971518	0.9913675791582006	0.9923891568793766	0.9897025571452064	0.9904128323131551	0.9913999226496736	0.9841765385615433	0.9898968720754304	0.9824828183802978	0.9918623904745004	0.9911564553731569	0.991575230113225	0.9923445008942577	0.9882408678514616	0.9910009463740275	0.9918711562050613	1.0	0.9920699329043258	0.9910331835834089	0.9921674373063963	0.9909659298378867	0.9915482151881289	0.9913656623827419	0.9885492896331225	0.9913638698039496	0.9819393865121437	0.9915427063064666	0.9883067092651757	0.9910577567043243	0.9889766519662915	0.9826051837035209
KarlssonFH_2013__S239__bin.11	0.9919491477240423	0.9904045874712178	0.99131061550069	0.9916804081349492	0.9916741266233385	0.9919086018119118	0.9915332586427918	0.9892066429898004	0.9913915117293259	0.9890407911946348	0.9937702336085148	0.990935358837766	0.9925106527961769	0.9912582622652458	0.9901951132538822	0.9921643499920583	0.9892560373684737	0.9919514281747045	0.9918883890439041	0.989970340818121	0.9905519990417061	0.9913160708517456	0.9858495626690458	0.9892504845722074	0.9830034698953074	0.9948019176476662	0.9916289182636353	0.9915473741192171	0.9924992795191305	0.9886159907545102	0.991351807723627	0.99195596826836	0.9920699329043258	1.0	0.9903228032117848	0.9923596499420415	0.9910304351102555	0.9914760060244551	0.9917192777201387	0.9887407895597646	0.9908633046927522	0.9817407856520091	0.991915263210377	0.9884862054465303	0.9911368444599025	0.9891704598572277	0.9830911713149244
BritoIL_2016__W1.11.ST__bin.49	0.9905348121479589	0.9894657351814239	0.9902245120398473	0.9898761689593045	0.9905187719259273	0.9909886628175714	0.990046825403723	0.9896398994296742	0.9906388356891966	0.9894658512663242	0.9907184161667988	0.9897891126591742	0.9905402537940599	0.990913128770774	0.9913823692657757	0.991171833136081	0.9889720498504831	0.9902667486984474	0.9908751316669279	0.9903303449374785	0.9897977018029964	0.9915646343915094	0.9860768122050337	0.9912663755458515	0.9827687149924363	0.9904366509627792	0.9901334771701813	0.9903423558807569	0.9913266950711913	0.9890679934319203	0.9905268481649487	0.9902748980544116	0.9910331835834089	0.9903228032117848	1.0	0.9909806568880943	0.9904036920602919	0.9906172619464407	0.9907926195164206	0.989082722276026	0.9906299408053778	0.9821516101596823	0.990678388462941	0.9902677359911954	0.9902759272305582	0.9895626235176035	0.983199272817289
ZeeviD_2015__PNP_Main_80__bin.57	0.991691736986444	0.990099925980755	0.9909291717256825	0.9916892170543073	0.9920754110965657	0.9923063662026782	0.9908664963538171	0.9888912540360799	0.9911728174425878	0.988793509446293	0.992033337791341	0.9915676108324636	0.9922601916790075	0.9913319792639596	0.9901287607857792	0.9998951049240983	0.989118960052053	0.99154370211747	0.9920056758601761	0.9897316253353838	0.9904337395244976	0.9914446293928741	0.9839694931973199	0.9894659255615037	0.9817389438550482	0.9920631452720554	0.9912824470247327	0.9916094360832726	0.9926084528346811	0.988549512486922	0.9911562105248047	0.9918272625420378	0.9921674373063963	0.9923596499420415	0.9909806568880943	1.0	0.9911576369373173	0.991595265765009	0.9911717243333283	0.9889205304941128	0.991202724059228	0.981795885375144	0.9916572466833568	0.9886826365970816	0.9911678342487835	0.9889894791588616	0.9818359457460107
QinJ_2012__T2D-082__bin.3	0.9914083618670031	0.9895300011304015	0.9910616419109984	0.9908671767013518	0.991124949271168	0.9912925320657364	0.9908981460366968	0.9885203107711573	0.99132660862474	0.9884643703543645	0.9915208566357411	0.9956542555493156	0.991306567051591	0.9910775553390365	0.9893502694387271	0.9911205904638958	0.9880262913445786	0.9910206917674056	0.9916094299574258	0.9896037547878159	0.9901433125783299	0.993075737327026	0.9856078886107744	0.9889445915966264	0.9822064707606082	0.9912046183810445	0.9913108182093546	0.9914465240302892	0.9914603244109296	0.9878945457742584	0.9910517137946803	0.9912723866550422	0.9909659298378867	0.9910304351102555	0.9904036920602919	0.9911576369373173	1.0	0.9911333204024566	0.9910842940741553	0.9881228716347051	0.9906303587973189	0.9811872970999405	0.9913990073752877	0.9885539841973948	0.9907259382507683	0.9890871555573286	0.9825645077985352
NielsenHB_2014__MH0053__bin.26	0.9926910989210144	0.9898704735567347	0.9921437412824876	0.9910804713915469	0.9916537310631944	0.9915768287926904	0.9910452185263092	0.9887939430877742	0.991165402447197	0.9888968636867735	0.991668886142051	0.99068485335812	0.9913575343046739	0.9915021669103213	0.9898016291110129	0.9916395661673435	0.9891328562026386	0.9916967593753725	0.992398869851143	0.9899867320223674	0.9908062545763211	0.9915157362402206	0.9837847564919013	0.9893071980079263	0.981939585272094	0.9914279634922167	0.9912528359471608	0.9920184632265758	0.9925281654755046	0.9878683662522875	0.9912485047198892	0.9912607099857995	0.9915482151881289	0.9914760060244551	0.9906172619464407	0.991595265765009	0.9911333204024566	1.0	0.9918060378302713	0.9885920795264662	0.9911708475335836	0.9822262484790241	0.9915198079963718	0.9887810288249351	0.9996134222705242	0.9893824529770929	0.9822036792425497
CosteaPI_2017__SID713A084-11-0-0__bin.29	0.992325329058771	0.9901041822801954	0.992044160945548	0.9913314836505781	0.991421400502763	0.9916368534638837	0.9913255496578429	0.9888085914719984	0.9914927347382085	0.9890001739438858	0.9921846948160032	0.9904702491986185	0.9912625421782213	0.9914701186105033	0.9897568106618503	0.9911582930456408	0.9880595544326247	0.9916873409300475	0.9919985526192922	0.9895969213324125	0.9904606836106554	0.9916612629779095	0.9850838517518634	0.9893676585730167	0.9824781061417555	0.9922002141278762	0.9913639935978862	0.9915130996332702	0.9923817844198468	0.9883977620438136	0.9910872599391182	0.991390045794891	0.9913656623827419	0.9917192777201387	0.9907926195164206	0.9911717243333283	0.9910842940741553	0.9918060378302713	1.0	0.9883206558441219	0.991288958675076	0.98146101804493	0.9913612602664417	0.9888861781515679	0.9913128828661593	0.9889543465960307	0.9828190595251167
BritoIL_2016__M1.57.ST__bin.60	0.988512065451975	0.9876136842340671	0.9879765663041432	0.988378409725707	0.9880226108141302	0.9887989460051756	0.9884246452919798	0.9894903507951693	0.988353652838431	0.9897622650598029	0.9880632001488956	0.9883508493544401	0.9885675192370218	0.988352889058375	0.9889894128625872	0.9888710101774213	0.9903986485982664	0.9882635068928503	0.9880601145602179	0.9890649396697375	0.9880268690024122	0.9883029574005663	0.9828725270547763	0.9894981150696827	0.9810684956501465	0.9880652517918644	0.9882156883035981	0.9881346664297478	0.9887670135890808	0.9905870949259178	0.9877879997121454	0.988043769511216	0.9885492896331225	0.9887407895597646	0.989082722276026	0.9889205304941128	0.9881228716347051	0.9885920795264662	0.9883206558441219	1.0	0.9880332744783669	0.9819130448733191	0.9889648113150744	0.991670712591077	0.9883180929073601	0.9900900221431078	0.9812113843918145
ZeeviD_2015__PNP_Main_404__bin.46	0.9916683963664262	0.9901651947272693	0.9916336623556912	0.9911143967388052	0.9911668879776616	0.9919602322599569	0.9913462809367788	0.9881980262252875	0.9909173628631295	0.9885510743746042	0.9911727834877487	0.9908138951592677	0.9909606596051141	0.9906051975199509	0.9897210182308447	0.991270307404409	0.9884902655353269	0.9909177044429999	0.9910778195344393	0.9887664725704726	0.9902185402415847	0.9913954114578063	0.983076601824117	0.9893521883590624	0.9819678805324195	0.9910015908212746	0.9908665570818735	0.9910985028355901	0.9928822689732523	0.9881153228078494	0.990692959584478	0.9913247957719097	0.9913638698039496	0.9908633046927522	0.9906299408053778	0.991202724059228	0.9906303587973189	0.9911708475335836	0.991288958675076	0.9880332744783669	1.0	0.9813430435706927	0.9914505240117638	0.9879581223344135	0.9906354710150371	0.9883866247139539	0.9821919585590735
CM_madagascar__A73_01_1FE__bin.11	0.982647021989165	0.9818343320083586	0.9814517824130392	0.9818855475572897	0.982269084165822	0.9826771417120642	0.9829282481149271	0.9813358467330305	0.9818546274342567	0.9821972843930173	0.981713553649	0.981705609137162	0.98180183242772	0.982224702557648	0.9820151121817087	0.9816456339264714	0.9814901564080616	0.9820190141719435	0.9817484113723011	0.982350474850856	0.9823244401365961	0.9811490991504914	0.9787765248327795	0.98219322664342	0.9826785018643219	0.9817479690634738	0.9816390307169977	0.9818366649422068	0.9823492762618806	0.9815175587846682	0.981561740513295	0.9812674498175826	0.9819393865121437	0.9817407856520091	0.9821516101596823	0.981795885375144	0.9811872970999405	0.9822262484790241	0.98146101804493	0.9819130448733191	0.9813430435706927	1.0	0.9819044787134581	0.9815821641443917	0.9817818725138515	0.9815098761863861	0.9826977205045704
LiuW_2016__SRR3992995__bin.82	0.9920696694015531	0.9898251772596193	0.9914399970850262	0.9991601851038736	0.9916796125769118	0.9922205303460851	0.9918096464731647	0.98909317871654	0.9916863638177487	0.989123390927738	0.9916922068045303	0.9910598980469187	0.9911586051034273	0.9918647894806747	0.9900345322308364	0.9918356447761643	0.9888358801557587	0.9916333182398558	0.9923764749640703	0.9897399497699906	0.9905560636917953	0.9916232761912748	0.9836292734731971	0.9893207044546396	0.9820074233019258	0.9922502670834303	0.9916730410204238	0.991632873614742	0.99309533150255	0.9882604040828836	0.9915829320850293	0.991928565599206	0.9915427063064666	0.991915263210377	0.990678388462941	0.9916572466833568	0.9913990073752877	0.9915198079963718	0.9913612602664417	0.9889648113150744	0.9914505240117638	0.9819044787134581	1.0	0.9887838499180598	0.9913527752387852	0.9892285190483644	0.9822384892929813
BritoIL_2016__W2.46.ST__bin.13	0.9885788606582219	0.9876607658595362	0.9890148980459257	0.9881520776094291	0.9880342655999135	0.9888976455410236	0.9891029268997996	0.9900657215360108	0.9883258745669373	0.9903088603012866	0.988789767224566	0.9876158839404761	0.9885997402678697	0.9888002058589954	0.9897081322151858	0.9886061555510556	0.9895127145319924	0.9883662313828278	0.9885443406980691	0.9897789349869711	0.9880679828332363	0.9889432695913501	0.9828247014111535	0.9887625674766362	0.9812589245981201	0.9887751208629412	0.988095306992922	0.9884601856110825	0.9902290813232509	0.9901579938931578	0.9879764470917979	0.9882349069488096	0.9883067092651757	0.9884862054465303	0.9902677359911954	0.9886826365970816	0.9885539841973948	0.9887810288249351	0.9888861781515679	0.991670712591077	0.9879581223344135	0.9815821641443917	0.9887838499180598	1.0	0.988384812861662	0.9895568126930289	0.9815428264841455
LeChatelierE_2013__MH0053__bin.29	0.9924539588629873	0.9895788104422715	0.9914532038724646	0.990855141772679	0.9913806234264262	0.9912426101837616	0.9905945339772461	0.9883241647224901	0.9908589014234309	0.9886180325568106	0.991300885757048	0.9903400691881896	0.9909406605303985	0.991039120500248	0.9893666284629365	0.9912432177096813	0.9884410353402683	0.9911954912022146	0.9919331125572286	0.9895465599646189	0.9905533664891278	0.9913574709996484	0.9833116701260388	0.9889637261835921	0.9814905941466642	0.9912261086958115	0.9911083859441946	0.9917401650724571	0.9920368475279506	0.9878148606447898	0.9908675881957407	0.9909823038959759	0.9910577567043243	0.9911368444599025	0.9902759272305582	0.9911678342487835	0.9907259382507683	0.9996134222705242	0.9913128828661593	0.9883180929073601	0.9906354710150371	0.9817818725138515	0.9913527752387852	0.988384812861662	1.0	0.9890292332239156	0.9819293292879337
BritoIL_2016__W2.59.ST__bin.71	0.9893684298532889	0.9875472574332238	0.9885214880062534	0.9887191497047836	0.9890495618376265	0.9892191391770672	0.988859406462297	0.9897389865107641	0.9890169547046795	0.9921374158400381	0.9892130116682488	0.988265076762889	0.9889331221111248	0.9883321331586573	0.9891138023746325	0.9890590878285097	0.9902148988603007	0.988890920942185	0.989212712912458	0.9896403807942714	0.9883105463235274	0.9889223252679896	0.9831499603031058	0.9889603525792412	0.9810949089127556	0.9891311199598698	0.9889236567327419	0.9890584795924326	0.9903968426475345	0.9944394381578081	0.988607143469689	0.988743122791165	0.9889766519662915	0.9891704598572277	0.9895626235176035	0.9889894791588616	0.9890871555573286	0.9893824529770929	0.9889543465960307	0.9900900221431078	0.9883866247139539	0.9815098761863861	0.9892285190483644	0.9895568126930289	0.9890292332239156	1.0	0.9813997098030397
CM_madagascar__V07_01_2FE__bin.18	0.9828828228589251	0.9825037931484708	0.9824854097772784	0.9814800289198702	0.9819579862787904	0.9825364413827807	0.9857781484397663	0.9816939775083692	0.9825929304499116	0.9813962651884736	0.9823756577314442	0.9825323117969952	0.982318997025998	0.9821423174301305	0.9818019763819149	0.9817913518196127	0.9793003198121466	0.9824991572501466	0.982669619043837	0.98113369468217	0.9824470373779232	0.9819890950003288	0.9818791925760596	0.9816553078697453	0.9998219303021028	0.9827451621604644	0.9828277656788812	0.9829598958309866	0.9841136964841802	0.9806295086165618	0.9826386017305198	0.9815665072613943	0.9826051837035209	0.9830911713149244	0.983199272817289	0.9818359457460107	0.9825645077985352	0.9822036792425497	0.9828190595251167	0.9812113843918145	0.9821919585590735	0.9826977205045704	0.9822384892929813	0.9815428264841455	0.9819293292879337	0.9813997098030397	1.0
