	SchirmerM_2016__G88801__bin.10	ZeeviD_2015__PNP_Main_131__bin.32	LiJ_2014__MH0357__bin.72	LiuW_2016__SRR3992993__bin.100	CosteaPI_2017__SID713A002-11-90-0__bin.13	ZeeviD_2015__PNP_Main_37__bin.27	LiJ_2014__MH0374__bin.7	BritoIL_2016__W1.3.ST__bin.19	ZeeviD_2015__PNP_Main_643__bin.8	BritoIL_2016__M1.27.ST__bin.3	ZeeviD_2015__PNP_Main_113__bin.8	LiJ_2017__H3M516751__bin.15	ZellerG_2014__CCIS56503244ST-3-0__bin.3	CosteaPI_2017__SID713B051-11-90-0__bin.31	BritoIL_2016__W2.6.ST__bin.57	ZeeviD_2015__PNP_Main_81__bin.14	BritoIL_2016__W2.40.ST__bin.16	CosteaPI_2017__SID713B040-11-90-0__bin.117	ZellerG_2014__CCIS48579360ST-4-0__bin.19	BritoIL_2016__M2.39.ST__bin.97	Obregon-TitoAJ_2015__SM28__bin.26	LiJ_2014__MH0390__bin.76	ZeeviD_2015__PNP_Main_134__bin.24	BritoIL_2016__M1.64.ST__bin.10	CM_madagascar__A32_01_1FE__bin.38	ZeeviD_2015__PNP_Main_609__bin.34	NielsenHB_2014__MH0065__bin.3	LeChatelierE_2013__MH0318__bin.72	LiJ_2014__MH0329__bin.68	BritoIL_2016__W1.55.ST__bin.81	LeChatelierE_2013__MH0065__bin.24	LiuW_2016__SRR3993057__bin.3	ZeeviD_2015__PNP_Main_172__bin.62	KarlssonFH_2013__S239__bin.11	BritoIL_2016__W1.11.ST__bin.49	ZeeviD_2015__PNP_Main_80__bin.57	QinJ_2012__T2D-082__bin.3	NielsenHB_2014__MH0053__bin.26	CosteaPI_2017__SID713A084-11-0-0__bin.29	BritoIL_2016__M1.57.ST__bin.60	ZeeviD_2015__PNP_Main_404__bin.46	CM_madagascar__A73_01_1FE__bin.11	LiuW_2016__SRR3992995__bin.82	BritoIL_2016__W2.46.ST__bin.13	LeChatelierE_2013__MH0053__bin.29	BritoIL_2016__W2.59.ST__bin.71	CM_madagascar__V07_01_2FE__bin.18
LeChatelierE_2013__MH0318__bin.72	0.5714577683417466	0.9412227979442367	0.9507290237957156	0.730772950985205	0.8405925435477741	0.7197858923868846	0.49538246481959863	0.9409508330341855	0.9289091009900413	0.7438268619579774	0.9502745348165673	0.8781006326826546	0.9457604029613417	0.9214037598339395	0.948139286504915	0.9174970972197659	0.5919324361459173	0.9454362305015931	0.9399584848802485	0.7903955915783152	0.9067006568842939	0.9364921464061577	0.6814149621980916	0.941922540994056	0.8662729920632383	0.9203013306449818	0.8358594637515697	1.0	0.4749470538551228	0.6094069910360851	0.9310067113007491	0.87468002640326	0.9363100270467484	0.8964048424323537	0.5429293777548082	0.9256086934878569	0.8942578575397617	0.8925730511103818	0.9194890783020162	0.8837192172752758	0.9545450314398721	0.7377019855461983	0.8920214318062153	0.9273752512741272	0.9120849145678085	0.9424652566850958	0.8982410102848873
LiJ_2014__MH0329__bin.68	0.5457886119096543	0.9759375387202224	0.974052357640555	0.7043109692258949	0.8557416528555878	0.7011143939853826	0.8590771011619601	0.9417889012978394	0.9700865752987227	0.7252067919739684	0.9614914135698112	0.8980031383649734	0.966908294713593	0.976246053135995	0.97677576656685	0.9635013309361791	0.4594469858307894	0.968613023965167	0.9662214135614954	0.7766031315460564	0.9279589734037289	0.9701522697430516	0.700276166138755	0.9578241667408155	0.8846530293870376	0.9690778745269376	0.8683025969263316	0.9758951283827442	1.0	0.5892267763902482	0.9671669146146854	0.8988970817529939	0.9684966034309131	0.9695235988580809	0.9467908263945309	0.9499799174578412	0.9799132999649907	0.9036013029120934	0.9861168512902305	0.9158961429045427	0.9786975369572828	0.7114034744876873	0.922063104919017	0.9406895588243854	0.9556196607671947	0.9717572099652652	0.9188715191299727
BritoIL_2016__W1.55.ST__bin.81	0.5974647750284293	0.9183978643055648	0.9124407849528408	0.7578036158425716	0.830490200251759	0.7501140212718085	0.45349756450563417	0.9225786442718754	0.8996898621406809	0.7836599916080343	0.9106827289699166	0.8455051294369478	0.9152928370316766	0.8929896681524905	0.9339175276539591	0.8921589851802753	0.637731007096684	0.9102704280510572	0.9054821427485512	0.8225196572672597	0.877182367142414	0.9109946911695846	0.7095577190880731	0.9227890515254525	0.8728580724019873	0.8869164391308842	0.8344344240861575	0.915689935114295	0.4308891226747262	1.0	0.8960010459551334	0.871141368133639	0.9151852009510895	0.8513795053605201	0.4932991978983599	0.8991729657084826	0.8576564523877575	0.8865831929604787	0.8875695529758032	0.8745474115651016	0.925984687703338	0.7837968171342046	0.8849546651423289	0.9276782836605997	0.8914736413225252	0.9332942113680728	0.8928084503444963
LeChatelierE_2013__MH0065__bin.24	0.5624891563030932	0.9273550054504922	0.9333931032450888	0.7229615486599645	0.8348725926992867	0.72065204581687	0.502095902473836	0.9385604317182635	0.9277719762862671	0.7371655640195498	0.9520512182586578	0.8628812480153989	0.9450670590584561	0.9091596912369835	0.9346861629517116	0.9038966108741411	0.5982831768021815	0.9380640768372087	0.9301236263286597	0.7833306599187501	0.8923294552454031	0.9249902611325893	0.6743371841415229	0.9294095791172494	0.8654800525080448	0.9149837794662119	0.8654751421547285	0.9413274158119924	0.47591717216026086	0.6029140491755517	1.0	0.8578706416522357	0.9387036503566554	0.8869346137352403	0.5226637357313316	0.912199609135876	0.877859462414519	0.8781017065114558	0.9021125158358895	0.8813531787990585	0.9482211426719523	0.7286997057061579	0.8835783872435568	0.9223930934243822	0.9018755912883785	0.9304632590997031	0.8955629229041794
LiuW_2016__SRR3993057__bin.3	0.6176240556237922	0.9664302422566302	0.9635746044885698	0.7968541846403867	0.8757468332656939	0.7605448064123962	0.5089140692681414	0.9529238595142683	0.9479897653942393	0.783289121341536	0.9616063421587099	0.8956758253129107	0.9678511180213812	0.9382165411081935	0.9669220838675056	0.9414444196582552	0.6205943668457543	0.9587139730499465	0.9631329325137765	0.8373603425152726	0.9216695200647188	0.9581813686097546	0.7157934910272502	0.9583717444609586	0.9023976606615404	0.943024315251659	0.8565663542710934	0.9681185400994254	0.48420731527047256	0.6416924905909536	0.9391030206600354	1.0	0.9534887158633701	0.9110295257267206	0.5519891812763335	0.9471619663988863	0.9114774689060242	0.9204596255374198	0.9399052868941681	0.9044111652525101	0.9665534266309387	0.7940164645994985	0.9440653352003605	0.9527997792536013	0.9360529755521572	0.9547895428560678	0.9298588172687471
ZeeviD_2015__PNP_Main_172__bin.62	0.555498430716013	0.9143451949830407	0.9096219074419286	0.7052702611779327	0.8141718415438747	0.723312871294966	0.48411045542877273	0.9117872422950729	0.9051594416277808	0.7242215916062107	0.9238594491476789	0.8474905308652236	0.92471236389974	0.8973692230362182	0.9257188428855828	0.8926736403826441	0.5766333020663889	0.9295338058995579	0.9126987330950713	0.7701642108262785	0.8734179519755564	0.9036222161535326	0.6682335759489914	0.907984548588436	0.8386008240225122	0.8899003811400957	0.8213256392902799	0.9156603855728777	0.46095114836758844	0.5956384591333119	0.9079362629272985	0.8424632811294095	1.0	0.8710171255783395	0.5225145747497655	0.908691814788869	0.866039348855986	0.8615032671978089	0.8829848454265168	0.8686317347613224	0.9294095296897449	0.7169672646964533	0.8630480125701032	0.9043271076493195	0.8811290137455821	0.9212290679680049	0.8692325350367881
KarlssonFH_2013__S239__bin.11	0.55877537620858	0.9393377034597422	0.9426591407300723	0.7143996018172384	0.8295049190397018	0.7061724682036239	0.5191206091349055	0.9310385580700844	0.9140217517923519	0.731301612851984	0.9596263859619396	0.8991021825922121	0.9448940473795127	0.9044505395588219	0.9336991813955459	0.9147566955066769	0.5632494254942867	0.9457137108303593	0.9298520581600991	0.7746671043853054	0.894677270753688	0.9218858613349713	0.6751625030446156	0.9360179605841425	0.8533268381535334	0.9353575702379565	0.8225456162831334	0.9382427008652003	0.4938686208685891	0.5930525580065446	0.9181522625464634	0.8615175422804435	0.9322297175655784	1.0	0.5709733238729627	0.925276768789249	0.9049961346620212	0.8749773904203157	0.9210933081998115	0.8741191794893518	0.9482955448008556	0.7185712016435629	0.8793429984432748	0.9126628472185452	0.89760433765051	0.933403933113768	0.8834811339736733
BritoIL_2016__W1.11.ST__bin.49	0.5350493159042379	0.9490981346951226	0.9322577137304968	0.6913519223599327	0.8264636598840822	0.6721706906486199	0.7312290280304143	0.9366314638858447	0.9106848301341076	0.7041059868264962	0.942457717119906	0.8925055925252229	0.9450859215238784	0.9538715526883664	0.9452575103659432	0.9158360260306628	0.4085156082294856	0.9388423472788693	0.9324879111070941	0.7577808125543718	0.9090374360249008	0.9448380709742292	0.6785279513280835	0.9524310537673284	0.8635579193546565	0.9313771734586661	0.8247491837172781	0.9472890375207601	0.8039615132582391	0.572807334681565	0.9019316808080352	0.870142552903029	0.9322294686536137	0.9517962456643807	1.0	0.942458423246828	0.9449552880432941	0.8874433686208494	0.9105570211612116	0.8982725310978297	0.9472742088553965	0.701561811526251	0.9081858469568754	0.9476442193625652	0.9401642168769984	0.9525638056286789	0.8956916371976364
ZeeviD_2015__PNP_Main_80__bin.57	0.560925283728187	0.9246382417468355	0.9220048030354081	0.7177022628921929	0.8331600007622578	0.7149840838126841	0.4886693207836497	0.9257199991728692	0.9074923054529414	0.7395291922458914	0.9337545213446391	0.8631897166549692	0.9286960484633814	0.9024983001244345	0.9309126780916145	0.9779338514254019	0.5826386853160349	0.9194366427893448	0.9218000476005704	0.7796101699794474	0.888622774399651	0.9200213107834754	0.6741035462424945	0.9181014751716803	0.8503432390363601	0.9000712386730713	0.8149075742076268	0.92731628065199	0.46318760828217487	0.5995186422727934	0.9038626605961748	0.8573247911798657	0.9308984871208832	0.8856479414780585	0.5411572614994504	1.0	0.8767712865574611	0.8760641707587344	0.8886876474087084	0.8720655606629535	0.931040802284503	0.7323513992499869	0.8769837456621243	0.9235236423599665	0.8951822465279763	0.9199114321243843	0.8835233504314258
QinJ_2012__T2D-082__bin.3	0.5755301168424324	0.9404690032848294	0.9458446108443018	0.7341094594530355	0.8444431671788454	0.7340377213024709	0.528739124215472	0.9338695255904245	0.9326867104211765	0.7459976810426752	0.9454401113929258	0.9288055036126209	0.9567341163739735	0.923895329716751	0.9534488548041441	0.9239441635180389	0.5885194758274844	0.945381337968367	0.9493943528246465	0.7959974433560317	0.9099841787126978	0.9778722378111048	0.6909602583610598	0.9441833972854456	0.8745386178132742	0.9252536008446087	0.8374897524644864	0.9549073864797787	0.5092466586659902	0.6094959703470787	0.9271192249168205	0.8793567421545041	0.9456302607076752	0.9232816660191506	0.578323150981581	0.9345108473701702	1.0	0.8934437812747005	0.9264355516987897	0.8960704347634435	0.953873233502062	0.7368134691402788	0.9029542721149055	0.9320484137441654	0.9215322923234561	0.9424201945486784	0.9078398130313647
NielsenHB_2014__MH0053__bin.26	0.5949076884306486	0.9572397471156059	0.9602559523157329	0.7594539099565013	0.8594545673682711	0.7551925668642554	0.5056798185543515	0.9571122092322526	0.9437097746173315	0.777342522488961	0.9626546287267029	0.8911676728719033	0.9610382723218688	0.9446450524285886	0.9671513252325594	0.9363699913440784	0.603985668423417	0.952373585195087	0.9622154776644352	0.8268035544063024	0.9169982578588098	0.958501977713741	0.7136077662243746	0.9610001424392168	0.8929334808857528	0.9351384399618701	0.8662110072644	0.9665990993458753	0.47623522193125667	0.6389709314429093	0.9405016051804047	0.9005918897301325	0.9539921329724873	0.9052915073356197	0.5508128896534344	0.9469740431919533	0.9060900434987454	1.0	0.928328968849639	0.9072514709588351	0.970153943922776	0.771170740793496	0.9199938641568146	0.9582762663394216	0.9614024784423724	0.962569165196621	0.9227339564135997
CosteaPI_2017__SID713A084-11-0-0__bin.29	0.5685362529669757	0.94739906435064	0.9509959808259125	0.7252781950930408	0.8372157226849236	0.7208973245740983	0.5120130411193711	0.9238938082666429	0.9336867600311243	0.7371494395167134	0.9387037317799599	0.8850924685697913	0.938247225775841	0.9037419709448338	0.9425487402647902	0.9223192175662508	0.593451540404958	0.9367035421608145	0.9303333412689363	0.7838103674894217	0.8970334627671949	0.9223543012847741	0.6831902627645219	0.9249814035408661	0.8589776520889639	0.915189704766332	0.8295708133533645	0.9489193588199842	0.49528270168021776	0.6095988218553189	0.9207792929210662	0.8763699878835872	0.931796833527338	0.9081871616144024	0.5385806046344757	0.9154432263989946	0.8953636448308109	0.8846714639475114	1.0	0.8776071066248502	0.9522640066525413	0.7287205761414843	0.8812821261401687	0.9227523344246876	0.8999809127864701	0.9359717960316137	0.890026325318792
BritoIL_2016__M1.57.ST__bin.60	0.5625647772508641	0.9268898035847996	0.9148248423136636	0.7148751834914779	0.8404269270306742	0.7173169421330277	0.4970281783685228	0.941012830654816	0.9099015597304421	0.7447313092513548	0.9250792133239137	0.870172217592338	0.936802785263149	0.891899300722967	0.9460727535778194	0.9020246460253737	0.6240651981707962	0.931243680913079	0.9232457791672131	0.7922144618781912	0.887540770008503	0.9101532656195138	0.6788084793156984	0.927569621002847	0.8763929488508251	0.9089332323689543	0.8257653762685765	0.9237343847165876	0.46593044456759464	0.6083803254832119	0.9111605122109084	0.8541209965014996	0.9284398042193521	0.8729562116360037	0.5381480369055828	0.9098744854835503	0.8771552581148709	0.8757050937657316	0.8888944823530904	1.0	0.9380020897934319	0.7383193661241947	0.8712035771848706	0.9680358902985359	0.9033656673167306	0.9366982955915512	0.8907807958982515
ZeeviD_2015__PNP_Main_404__bin.46	0.5341750031408414	0.8879741346035955	0.889731492119137	0.6828461623459284	0.7896782870229516	0.681166001413757	0.460942691375628	0.8912739101280404	0.8708508728511726	0.6973398208736534	0.8965210073094568	0.8207540743902605	0.8937767444535768	0.8638668525439301	0.9026524594680095	0.8582034992757144	0.5512290150170059	0.8906328757543696	0.887106051455307	0.742611832873938	0.8506094745939989	0.8825552371827182	0.6415210148777494	0.8814075056270254	0.8198019831953633	0.8696664350769165	0.7939982683746789	0.892525705705433	0.44536373970523013	0.5762183815660613	0.8768918839145026	0.8165275614507509	0.8886212236112562	0.8471435750494588	0.5076458674852532	0.8689455552175052	0.8352500034057316	0.837649530538817	0.8627777752550136	0.83906442281931	1.0	0.6941978442475679	0.8402204794967388	0.8865588639084782	0.8562743415207121	0.8802344202915003	0.8487109684235701
CM_madagascar__A73_01_1FE__bin.11	0.6086320010346677	0.895209891502496	0.891381522427063	0.7894495360960864	0.8316260167799113	0.753390577737038	0.44380804945947955	0.910453537565472	0.8775384152371548	0.7860642448031795	0.8928469739164387	0.8234032602853303	0.89688089961018	0.869719887307764	0.9117276935416373	0.8760395239151356	0.6319636607371615	0.8872020351088737	0.8891095808562859	0.7999083355175773	0.8533717432430639	0.892225386439066	0.6813105267117875	0.9048297445344314	0.8836475776037704	0.870901591981915	0.8083651708406626	0.8963807774072623	0.42069719100488173	0.6338318655049932	0.8757341395611415	0.8716893950980156	0.8908327157619143	0.834200392131214	0.4885830018446002	0.8882406369698004	0.8384374156320399	0.8652856671467906	0.8580051271131638	0.8582682199141088	0.9021329203841844	1.0	0.8715585863409102	0.9091995438413417	0.8810791033994049	0.9034641207807415	0.9032738087920205
LiuW_2016__SRR3992995__bin.82	0.6022601369004642	0.9529187291716806	0.9520848375255577	0.7802094919678846	0.8589027581735909	0.7469947594484954	0.5090693847284649	0.9497557517058353	0.9345544663939065	0.7775677509859912	0.9522279390560936	0.8861406167675966	0.9628352315968179	0.9402863331533723	0.9581428023182448	0.9240230610284663	0.5954537077389741	0.9567208934739198	0.9513506833098083	0.8204904046087366	0.9183480012402133	0.9515878849376966	0.7006819004750537	0.9522864805913128	0.8861735734837201	0.9299262159835737	0.8554648523127159	0.9557889989614298	0.48082764721569954	0.6310543330492985	0.9363623157296769	0.9139226948186405	0.9455988690642677	0.9001897179382105	0.5577278078796907	0.9379459726676077	0.9060538452031717	0.9102675348159519	0.9149955226566582	0.8930454824364553	0.9628434707758488	0.7685493190752172	1.0	0.9454453601496928	0.9241774372250445	0.9475584927506066	0.9172582614031322
BritoIL_2016__W2.46.ST__bin.13	0.5291331054285223	0.8859038239670941	0.8717150014364388	0.6793914363931252	0.7872223835154596	0.6721674416342265	0.45993589987186057	0.9019539366781328	0.8519377482416925	0.705465459348784	0.8801071476887017	0.8148479883017646	0.886337035646481	0.8565316920944188	0.9038836287026298	0.8538507198154063	0.5583501931212066	0.876712896179681	0.8733927466684501	0.741128660828696	0.8441935194572846	0.8704670477916084	0.6380299812882956	0.8872087791486859	0.8180700951697658	0.8465602232636192	0.7879390828376733	0.8707775161618357	0.4298729093736367	0.5797063888842443	0.8566035140307383	0.808302691840572	0.8682854089746259	0.8187495534879621	0.5099855292098675	0.8655641556096353	0.8195806358939437	0.8308829006030003	0.8395646146620113	0.8695816239205809	0.8902971224104201	0.7025857417115965	0.8285169568171558	1.0	0.8413746034593093	0.8882393669333325	0.8456831596179833
LeChatelierE_2013__MH0053__bin.29	0.5852568147642766	0.9518425886156313	0.9620219332813593	0.7485865816409742	0.857726558944306	0.7464590892129346	0.5193054033952781	0.9508879281562501	0.934506706105472	0.7635759463135846	0.9619134879518947	0.8921818602558115	0.9653734916919777	0.9451061696853463	0.9588676258243339	0.9291527516508026	0.6094926380991498	0.9525325400030911	0.9626755939089588	0.81477751202505	0.9100668006151498	0.9510198557420948	0.696696772342513	0.9531862006306907	0.8841218959659192	0.931769101961665	0.8460144633621297	0.9622076565818203	0.49063741090618457	0.625894353755496	0.9410057407712598	0.8921844219565075	0.950513492904516	0.9047060149586242	0.5684576085499322	0.9426371171645047	0.9104280004132878	0.9365611900636753	0.9199921099618563	0.9117259287659348	0.9661001607894136	0.7649567029887362	0.9099177950246649	0.9453034206389394	1.0	0.9571653757118326	0.9105962187589927
BritoIL_2016__W2.59.ST__bin.71	0.5588268532328623	0.9338376850138068	0.916486869086197	0.7096747271090027	0.8270688701603902	0.7132886484932344	0.48805788663468047	0.9346706839096639	0.906965683719983	0.7390732787451506	0.9330010921629819	0.8625344171104202	0.9316681341982785	0.9205396523048233	0.9313945942924002	0.8908951144175496	0.5968029773920266	0.9367200368979377	0.911541587050581	0.7831902739592006	0.890998141126625	0.9144303281879878	0.6800178100435068	0.9452157471133553	0.8664358548920715	0.8995549485764943	0.8196864873283137	0.9299334519338472	0.46664470360853044	0.6128639628145459	0.908025101778808	0.8511671368757749	0.9294786169662628	0.8799239678860157	0.5386931181752292	0.906008094385244	0.8708284665193146	0.8770328307786304	0.8948836057750863	0.8842059655659181	0.9288820204416172	0.7336448094305378	0.8725811185585844	0.9333936319111255	0.895241004630212	1.0	0.8914114459479157
CM_madagascar__V07_01_2FE__bin.18	0.5634503024094989	0.9162877867486018	0.9134181864835887	0.7257926981956914	0.8269234180585975	0.7083259248747231	0.47783547322620873	0.9260752028336271	0.9022099964893189	0.7391559761405692	0.9158055321899761	0.8488690944959038	0.9110741570549221	0.8872060629587658	0.9247703515342832	0.8895670063625424	0.5829203504410628	0.916610802419606	0.9037743329190097	0.7835563984123965	0.8753687555975975	0.9159396063829217	0.6737104434720513	0.9212221295849764	0.9313177100457873	0.8931469935821778	0.8162440991885005	0.9156112277441997	0.4558427676873769	0.6056692344281076	0.902872529270459	0.8563590977178097	0.9060234790726687	0.8604081383447654	0.5232841494188812	0.8989505497248179	0.8666205176418948	0.8685445854446581	0.8791001435212669	0.8686728841339075	0.9252385798696469	0.7577502102902149	0.8726159030144417	0.9180666418870056	0.87985384675361	0.920894576018211	1.0
