	BackhedF_2015__SID567_4M__bin.10	FengQ_2015__SID531274__bin.2	ZeeviD_2015__PNP_Main_229__bin.18	ZeeviD_2015__PNP_Main_217__bin.18	BackhedF_2015__SID637_B__bin.10	BackhedF_2015__SID589_B__bin.1	HeQ_2017__SZAXPI029601-32__bin.19	HMP_2012__SRS019974__bin.30	VogtmannE_2016__MMRS17603756ST-27-0-0__bin.30	BackhedF_2015__SID544_4M__bin.5	HMP_2012__SRS064329__bin.52	QinJ_2012__CON-015__bin.17	GeversD_2014__SKBSTL041__bin.16	XieH_2016__YSZC12003_35733__bin.5	HMP_2012__SRS022077__bin.8	HMP_2012__SRS018791__bin.29	FengQ_2015__SID530451__bin.60	CM_cf__CF_TNFC017IS_t4M16__bin.11	XieH_2016__YSZC12003_35551__bin.43	FengQ_2015__SID530705__bin.47	QinN_2014__LD-30__bin.25	HMP_2012__SRS013502__bin.28	BackhedF_2015__SID256_12M__bin.14	XieH_2016__YSZC12003_36119__bin.73	FengQ_2015__SID530185__bin.38	SchirmerM_2016__G89165__bin.13	BackhedF_2015__SID105_B__bin.3	FengQ_2015__SID31004__bin.5	XieH_2016__YSZC12003_35734__bin.24	CM_cf__CF_TNFC048IS_t2M15__bin.21	FengQ_2015__SID31705__bin.14	BackhedF_2015__SID585_12M__bin.1	HMP_2012__SRS053854__bin.1	FerrettiP_2018__CA_C10049IS2857FE_t2M16__bin.6	QinN_2014__LD-2__bin.13	FengQ_2015__SID531248__bin.27	BackhedF_2015__SID282_B__bin.5	KarlssonFH_2013__S370__bin.37	QinN_2014__LD-33__bin.28	XieH_2016__YSZC12003_37229__bin.72	KarlssonFH_2013__S441__bin.47	QinN_2014__LD-5__bin.26	GeversD_2014__SKBSTL042__bin.50	BackhedF_2015__SID598_M__bin.2	BackhedF_2015__SID38_4M__bin.1	HMP_2012__SRS018439__bin.27
XieH_2016__YSZC12003_35734__bin.24	0.962656908629066	0.9599510151267753	0.9609324569889071	0.9675331501061418	0.9603577698826327	0.9533324290222435	0.9551339200253783	0.9714916646096925	0.9621334830589005	0.9650285213763976	0.962145056381245	0.9536206151347323	0.9636773143956757	0.962383524579316	0.9643598346705567	0.9678672026241318	0.9647838946242532	0.9605716470444929	0.9607969977063624	0.9667182530479462	0.963360730264757	0.964893148760862	0.963033819047168	0.9628155291364083	0.9604394384478754	0.9687780044250589	0.9631200444717517	0.9621216737432341	1.0	0.9617808661926309	0.9631289673435394	0.9622469437924346	0.965739474457071	0.9606566182563242	0.9531136059697954	0.9659680287662934	0.9612960529139296	0.9613311150171857	0.9574312698532749	0.9644876928581536	0.9676333827880877	0.9535156952523594	0.9677713179673657	0.9626059815836943	0.9634087159079879	0.9628216786933261
CM_cf__CF_TNFC048IS_t2M15__bin.21	0.9656073222011671	0.9696862790449158	0.9676751435690208	0.9601473882317734	0.967693619269156	0.9596480065585159	0.9618642251596622	0.973267457761701	0.9672208110197144	0.9686087599638425	0.9686709060487834	0.9618048953817095	0.9706519078250765	0.9697194281410234	0.9715989018468939	0.9623416870440938	0.9724405081744988	0.968996903356186	0.9678541008162997	0.9603231807354627	0.9714825329559663	0.9643867622427852	0.9661283430627956	0.9706014104696608	0.968523411312291	0.9720866991921939	0.9715027184022159	0.9672889130782615	0.9617808661926309	1.0	0.9722516314942531	0.9647501447290528	0.9672471967329989	0.9689384038873927	0.9594421748573414	0.9698007847872019	0.9675284845893026	0.9652396758063708	0.9655735659563363	0.9731457932008418	0.9748495463013102	0.9583985120903448	0.9717946755361343	0.962317040407715	0.972516226214474	0.9704332598464593
FengQ_2015__SID31705__bin.14	0.9668891001883309	0.972187668271085	0.970226979009856	0.9601797788053469	0.971405733336977	0.9612106563155586	0.9641124712007344	0.972097439686246	0.9672265260527552	0.9685505896368395	0.9688928034816849	0.9659334476582568	0.973008443424266	0.9698154942254138	0.9731103220628984	0.9625208275334799	0.9750224727045016	0.9686939330856845	0.9687718414314	0.9602426464456918	0.9737237589818251	0.9645033206822887	0.9666406277388002	0.9713603485352026	0.9707415305399908	0.9706706916250607	0.9712434010043349	0.9698947675514351	0.9631289673435394	0.9722516314942531	1.0	0.9665063877324919	0.9671634086313446	0.9699365508446137	0.9638140374834316	0.9706957314423812	0.9658003067185638	0.9664703152641846	0.9697407181689041	0.9725179811196076	0.9745261139738096	0.9625093622767912	0.9731098228694383	0.9623046917808461	0.9718927059747049	0.9731004713861365
BackhedF_2015__SID585_12M__bin.1	0.9839730444686734	0.9648731418729962	0.962944282558266	0.9612307144993583	0.9644394499851727	0.9599040024188367	0.9594040514756628	0.9726982667077089	0.9638933566070278	0.9670252473610972	0.9676203566654079	0.9569232197554074	0.9677375280770276	0.9633997644724982	0.971835778714061	0.9621969576350254	0.9664966737516217	0.9639771919705848	0.9768649902789563	0.9610469866902316	0.9657943276262396	0.963559439864932	0.9645645959805202	0.964479026865692	0.9645017018458929	0.9699768991653892	0.9683560120453324	0.9848620980696452	0.9622469437924346	0.9647501447290528	0.9665063877324919	1.0	0.9655394325871942	0.9722230427353534	0.9553203288742808	0.969237648321339	0.9631972501889504	0.9658969422384458	0.9618949479565588	0.9677096881312782	0.9727369535863258	0.9556876512454541	0.975699153983987	0.96153460022413	0.9681084367661859	0.9672500727659967
HMP_2012__SRS053854__bin.1	0.9661468728420411	0.9658276207644959	0.9647545021382704	0.9654344011158893	0.9648357196714528	0.9570904816829434	0.9556422087145239	0.9752674995894339	0.9637962440627167	0.9688415764007395	0.9631532585853247	0.9566477445234656	0.969006745050051	0.9679889397655299	0.9677360572971704	0.9664197786640424	0.9690632186718379	0.9649051997947267	0.9663468471389822	0.9649940457536822	0.9659981098168577	0.9654433125602166	0.9694047427585346	0.9673776489504151	0.9653896601074501	0.978329754555486	0.9688965393784329	0.9668435679421065	0.965739474457071	0.9672471967329989	0.9671634086313446	0.9655394325871942	1.0	0.9650429663568497	0.955939936992578	0.9706937360981007	0.9665105451150334	0.9666007859355815	0.9613014845150905	0.9688629187148019	0.9712878898669186	0.9565964399196467	0.9719218058692825	0.9639962023904095	0.9689713174419581	0.967484796507095
FerrettiP_2018__CA_C10049IS2857FE_t2M16__bin.6	0.975054788744529	0.9672189844919113	0.9650897817827023	0.9596871162131433	0.965995164901188	0.9603270530753797	0.9595012726032639	0.9723447125367113	0.9659484959450189	0.9672744958325001	0.9674520672891572	0.9597468296642704	0.9691411533617081	0.9654260535517426	0.9724418650112729	0.9601592356446367	0.9698793295040146	0.965358770804743	0.9720174837456017	0.9600887756558035	0.9686989954312041	0.9635706698242154	0.9643596552781121	0.9678545393144229	0.9664601544345882	0.9683902373684322	0.968239150639367	0.9759352353165677	0.9606566182563242	0.9689384038873927	0.9699365508446137	0.9722230427353534	0.9650429663568497	1.0	0.9576265140710374	0.9705213538328266	0.9637313336537092	0.9661674452269781	0.9635312992987701	0.9698742223157821	0.9718824019365419	0.9578027936324942	0.9764376198636691	0.9608483738553055	0.9696464373186425	0.9694159571973723
QinN_2014__LD-2__bin.13	0.9549510367433464	0.959564827770956	0.9624496155933204	0.9513559780428147	0.9582516401421205	0.9511645130351776	0.96842802277844	0.9637932678793719	0.9565080426369048	0.9588011118592703	0.9594181929226318	0.9717630815497186	0.9613476537350135	0.9570385284431172	0.9624428621274312	0.9527855671061397	0.9632935153921167	0.9562130481888589	0.9573846661179946	0.9513131731565866	0.9788672011892944	0.9546273259222353	0.9554573009152568	0.960353463990071	0.9596606122687233	0.9607268161571471	0.961250557923364	0.9570083516945933	0.9531136059697954	0.9594421748573414	0.9638140374834316	0.9553203288742808	0.955939936992578	0.9576265140710374	1.0	0.9601308831942343	0.9563200945878122	0.9557964980131562	0.9728828956072262	0.9617240291218484	0.9639311051261045	0.9680434804688294	0.9640820835186382	0.9533533355180894	0.9604157127197547	0.9617674853887018
FengQ_2015__SID531248__bin.27	0.970414872533429	0.9718310429930175	0.9681674418604651	0.9653408226807748	0.9720135338486415	0.9631621280868881	0.9608820335774146	0.9747180161004362	0.9700378282024443	0.968431825153049	0.9678514239434892	0.9597201548079786	0.9722175212951994	0.9686658047443666	0.9704433921229889	0.966650534756071	0.973287608975727	0.96735911141337	0.9702353767968153	0.9666661917372976	0.9676587446611622	0.9670231266996263	0.9686342134085242	0.9685451782756699	0.9755482082194693	0.9728309070064245	0.9686798097611035	0.9705608990091852	0.9659680287662934	0.9698007847872019	0.9706957314423812	0.969237648321339	0.9706937360981007	0.9705213538328266	0.9601308831942343	1.0	0.9678029263629363	0.9690339380748856	0.9640969504135836	0.9702736187476213	0.9726933917628544	0.9589304235342561	0.9745297725716451	0.9656160515749228	0.9704583694488349	0.9713190073581517
BackhedF_2015__SID282_B__bin.5	0.9623764215650956	0.9648479470762874	0.9640428088865792	0.9609066397520005	0.9637976052974667	0.9555539245817317	0.9581392131183519	0.9721316175104491	0.9642363778391922	0.9670410847045642	0.9656123343841103	0.9567913709405407	0.9661433032735106	0.9653894598595516	0.9674709286991052	0.9615162502292991	0.9682586933473982	0.9631406711982963	0.9637969274996238	0.9605636275289894	0.964913448394149	0.9645870450447988	0.9657128938022584	0.9666452348553675	0.9654872308863001	0.9691201939880779	0.9769361418919813	0.9634860977329603	0.9612960529139296	0.9675284845893026	0.9658003067185638	0.9631972501889504	0.9665105451150334	0.9637313336537092	0.9563200945878122	0.9678029263629363	1.0	0.9628727872695946	0.9619893503684188	0.969850941992741	0.971525008070721	0.9556899443108468	0.9696835748923438	0.9617175192462027	0.9677754995038367	0.9655111140772751
KarlssonFH_2013__S370__bin.37	0.965802469491716	0.9649050630379294	0.9635528923685274	0.958301381573158	0.9638693519749865	0.9594250347580392	0.956901214210763	0.9713717937709302	0.9637630211678895	0.9641508569378378	0.9665092025130124	0.9571935286222997	0.9674426908861561	0.9632472769741517	0.9688152718582442	0.9611484636108687	0.9682917344498383	0.9630931195324354	0.9650230685090149	0.9597454981393142	0.96610540792172	0.9610652689357025	0.963710938697019	0.964800721855013	0.9645470977460576	0.9683416723500022	0.9655960618960195	0.967473278745141	0.9613311150171857	0.9652396758063708	0.9664703152641846	0.9658969422384458	0.9666007859355815	0.9661674452269781	0.9557964980131562	0.9690339380748856	0.9628727872695946	1.0	0.9606562711082555	0.9655851990670935	0.9707374196316951	0.9560429000385027	0.9724650766019729	0.9595516350083424	0.9677788106168626	0.9671385575018272
QinN_2014__LD-33__bin.28	0.9621918412777737	0.9656695764507863	0.9664139982447829	0.9580652414193077	0.9649432820939667	0.9554175643137752	0.969787633640679	0.9650595825456258	0.9611597579766245	0.9601767117488991	0.9603043368745462	0.9731006528784285	0.9673300338692267	0.9635251324149184	0.965410854468368	0.9563919390208978	0.9675156096508825	0.9601838522519521	0.9621246748398429	0.9588914569359134	0.9784138886886021	0.9579667129430163	0.960804441868757	0.9653587455432154	0.9661850277550156	0.9633856366180786	0.9630157863320591	0.9639631576031131	0.9574312698532749	0.9655735659563363	0.9697407181689041	0.9618949479565588	0.9613014845150905	0.9635312992987701	0.9728828956072262	0.9640969504135836	0.9619893503684188	0.9606562711082555	1.0	0.9653121586577018	0.9684729559748427	0.970334435696491	0.9669969544714819	0.9554753543865464	0.9644767242854698	0.9660474167718134
XieH_2016__YSZC12003_37229__bin.72	0.9677709045117724	0.9704539320089823	0.96835371037233	0.9636951454809531	0.9701078131961531	0.9622390141801882	0.9612621926662279	0.9726248507905894	0.9677211294812297	0.9684261086225602	0.9669896264438584	0.9620764410373667	0.9718205949451857	0.9754795916543006	0.969886508937311	0.9640127012838914	0.9729131122623073	0.9698540745819414	0.9683032517540905	0.964546636076042	0.970071945765736	0.9637885075252763	0.968756511481376	0.9714085942187806	0.9695491999156921	0.9709007768453324	0.9713876061721184	0.9697294522120816	0.9644876928581536	0.9731457932008418	0.9725179811196076	0.9677096881312782	0.9688629187148019	0.9698742223157821	0.9617240291218484	0.9702736187476213	0.969850941992741	0.9655851990670935	0.9653121586577018	1.0	0.9745479644534283	0.9607294800831586	0.9738566243194192	0.962671341756974	0.9731369976677431	0.9699488375119054
KarlssonFH_2013__S441__bin.47	0.9715892779191361	0.9717289242702593	0.9702434879428052	0.9671484320624391	0.9717833656479242	0.9746061103583332	0.9628945051382218	0.9765915849675796	0.974034699589455	0.9717573901582408	0.9734266694332593	0.9636812885973036	0.9727873108519126	0.9735839430111667	0.9755060404181702	0.9683047682071368	0.974154612645381	0.9723736089388594	0.9701595451726636	0.9683152396266449	0.9706252377607532	0.9690468357180546	0.971964268991654	0.9722177561202052	0.9705835808401088	0.973541206900643	0.9725086237853249	0.973435479532953	0.9676333827880877	0.9748495463013102	0.9745261139738096	0.9727369535863258	0.9712878898669186	0.9718824019365419	0.9639311051261045	0.9726933917628544	0.971525008070721	0.9707374196316951	0.9684729559748427	0.9745479644534283	1.0	0.962965790070948	0.9753495961697795	0.9677260141555803	0.9740723854547796	0.972171227737044
QinN_2014__LD-5__bin.26	0.9558794931910558	0.9591477769999945	0.9605710832260386	0.9527105832763346	0.9593833709937101	0.9511640591810939	0.9622139135827463	0.9640164551953648	0.9568534589055274	0.9577732218762087	0.9566033801927025	0.9688236810353416	0.9609583247248871	0.9574750557101862	0.9605485243591354	0.951611823059323	0.9624897796102204	0.9553787200483178	0.9564716172662848	0.9518191960795923	0.9747039075903556	0.9530383807777636	0.9569494282377419	0.9581114081143862	0.9587581762216237	0.9596931160679602	0.9580319708406936	0.957453615706942	0.9535156952523594	0.9583985120903448	0.9625093622767912	0.9556876512454541	0.9565964399196467	0.9578027936324942	0.9680434804688294	0.9589304235342561	0.9556899443108468	0.9560429000385027	0.970334435696491	0.9607294800831586	0.962965790070948	1.0	0.9629686435946674	0.9523684848915159	0.9602764036417029	0.9595978901394746
GeversD_2014__SKBSTL042__bin.50	0.9761818581525951	0.9705357595417913	0.9696793127216139	0.9657691105596777	0.9710863579190699	0.9640711399404509	0.9642139132463943	0.9761650760148053	0.9706698397956814	0.9726836484276402	0.9695539549473731	0.9623507924610655	0.9728573939683097	0.9715352649335617	0.9744257471205927	0.9666130346834235	0.9743473700846228	0.9699288026871489	0.9750252224158489	0.968264377667541	0.970776516820126	0.9695087321267623	0.9714225798262751	0.9718605755587344	0.9714721432048328	0.9739071128081929	0.9722904012698269	0.9776986980559216	0.9677713179673657	0.9717946755361343	0.9731098228694383	0.975699153983987	0.9719218058692825	0.9764376198636691	0.9640820835186382	0.9745297725716451	0.9696835748923438	0.9724650766019729	0.9669969544714819	0.9738566243194192	0.9753495961697795	0.9629686435946674	1.0	0.9699940919010815	0.9738589154174632	0.9720966571795301
BackhedF_2015__SID598_M__bin.2	0.9611088066316749	0.9614981951222078	0.9593726660333989	0.9639771502156205	0.960753785541368	0.9542638520764887	0.9558185938058027	0.9717283267470936	0.9620425984811805	0.9661090663079983	0.9622354770956524	0.9541327780109329	0.9633286019474717	0.9611515333900743	0.9636334596180531	0.9661525564877674	0.9635711268101486	0.9609617465855276	0.9606139990544321	0.963759420268516	0.9621891722196803	0.9670374472538001	0.962616402253768	0.962728463969458	0.9605802570277137	0.9688759363192025	0.9662386946591983	0.9620370752521581	0.9626059815836943	0.962317040407715	0.9623046917808461	0.96153460022413	0.9639962023904095	0.9608483738553055	0.9533533355180894	0.9656160515749228	0.9617175192462027	0.9595516350083424	0.9554753543865464	0.962671341756974	0.9677260141555803	0.9523684848915159	0.9699940919010815	1.0	0.9646612722381122	0.9614830172325141
BackhedF_2015__SID38_4M__bin.1	0.9683516168249784	0.9696428412879959	0.9678814452975012	0.962836044879425	0.9677229891257889	0.9619055902241743	0.9608642759422622	0.973548078218206	0.9675377482098911	0.9704223310247574	0.9669880293754979	0.9607906824146981	0.9710430634244572	0.974667488226173	0.9716362598329151	0.9634870238664205	0.9713809189271598	0.9718217399454503	0.9691965855027936	0.9623258727764976	0.969259525388328	0.9653911718835008	0.9679459651539453	0.9709896391568418	0.9682909357716495	0.9721279461675558	0.9707950819103072	0.9712491784974807	0.9634087159079879	0.972516226214474	0.9718927059747049	0.9681084367661859	0.9689713174419581	0.9696464373186425	0.9604157127197547	0.9704583694488349	0.9677754995038367	0.9677788106168626	0.9644767242854698	0.9731369976677431	0.9740723854547796	0.9602764036417029	0.9738589154174632	0.9646612722381122	1.0	0.9702869175796905
HMP_2012__SRS018439__bin.27	0.9678455673429759	0.9707685395165148	0.9673588760713123	0.9630475768185877	0.9701577250697281	0.9619979305803782	0.9618045031649738	0.9717800839859971	0.9683053470316193	0.9654175810196228	0.9678586872732059	0.9608851954702934	0.9866592876054019	0.9679185804436655	0.97171804518998	0.9648956416592187	0.9713404072602361	0.9654534612897075	0.9682244520192329	0.9630233950787573	0.9704545454545455	0.9646219523644262	0.9659249320268555	0.9692336854144601	0.9707755512286119	0.96909527563025	0.9676446386674228	0.9699069560308279	0.9628216786933261	0.9704332598464593	0.9731004713861365	0.9672500727659967	0.967484796507095	0.9694159571973723	0.9617674853887018	0.9713190073581517	0.9655111140772751	0.9671385575018272	0.9660474167718134	0.9699488375119054	0.972171227737044	0.9595978901394746	0.9720966571795301	0.9614830172325141	0.9702869175796905	1.0
