	BackhedF_2015__SID567_4M__bin.10	FengQ_2015__SID531274__bin.2	ZeeviD_2015__PNP_Main_229__bin.18	ZeeviD_2015__PNP_Main_217__bin.18	BackhedF_2015__SID637_B__bin.10	BackhedF_2015__SID589_B__bin.1	HeQ_2017__SZAXPI029601-32__bin.19	HMP_2012__SRS019974__bin.30	VogtmannE_2016__MMRS17603756ST-27-0-0__bin.30	BackhedF_2015__SID544_4M__bin.5	HMP_2012__SRS064329__bin.52	QinJ_2012__CON-015__bin.17	GeversD_2014__SKBSTL041__bin.16	XieH_2016__YSZC12003_35733__bin.5	HMP_2012__SRS022077__bin.8	HMP_2012__SRS018791__bin.29	FengQ_2015__SID530451__bin.60	CM_cf__CF_TNFC017IS_t4M16__bin.11	XieH_2016__YSZC12003_35551__bin.43	FengQ_2015__SID530705__bin.47	QinN_2014__LD-30__bin.25	HMP_2012__SRS013502__bin.28	BackhedF_2015__SID256_12M__bin.14	XieH_2016__YSZC12003_36119__bin.73	FengQ_2015__SID530185__bin.38	SchirmerM_2016__G89165__bin.13	BackhedF_2015__SID105_B__bin.3	FengQ_2015__SID31004__bin.5	XieH_2016__YSZC12003_35734__bin.24	CM_cf__CF_TNFC048IS_t2M15__bin.21	FengQ_2015__SID31705__bin.14	BackhedF_2015__SID585_12M__bin.1	HMP_2012__SRS053854__bin.1	FerrettiP_2018__CA_C10049IS2857FE_t2M16__bin.6	QinN_2014__LD-2__bin.13	FengQ_2015__SID531248__bin.27	BackhedF_2015__SID282_B__bin.5	KarlssonFH_2013__S370__bin.37	QinN_2014__LD-33__bin.28	XieH_2016__YSZC12003_37229__bin.72	KarlssonFH_2013__S441__bin.47	QinN_2014__LD-5__bin.26	GeversD_2014__SKBSTL042__bin.50	BackhedF_2015__SID598_M__bin.2	BackhedF_2015__SID38_4M__bin.1	HMP_2012__SRS018439__bin.27
XieH_2016__YSZC12003_35734__bin.24	0.7905085121284954	0.6721079547131055	0.5725879800576983	0.8076394069075403	0.7489182217579394	0.6067809209467158	0.3785807131583266	0.39007378196092396	0.5845288240388493	0.47752298018452477	0.3929183190778627	0.643153724583582	0.6787075914199029	0.8448735953965606	0.5322830373962159	0.6299974168807618	0.7007986963271564	0.7352038774742167	0.6569938600446326	0.8191744061025804	0.4600250650568157	0.6280147822751431	0.8087772217543159	0.5706234635228881	0.6061995897033451	0.5395281950829627	0.4423268158318809	0.7985669123649621	1.0	0.7559728808716139	0.7197605515761946	0.7924000387209056	0.7596901913423575	0.8365253060271575	0.8035871709564218	0.5297827436246392	0.83226290045466	0.8260830853314546	0.4380473275069069	0.5743733865210872	0.49964048570924224	0.702316473001745	0.4364705376873991	0.7662442740425506	0.6933475102923584	0.5698128092689979
CM_cf__CF_TNFC048IS_t2M15__bin.21	0.8278584644018905	0.7199593607111032	0.5945198087550476	0.8170346703933401	0.8060269667397563	0.6402105528302852	0.40571152744601147	0.39420795280109144	0.6094934264158539	0.5001825922406993	0.4091178080921298	0.676266855529752	0.7146676109820933	0.8724288878314523	0.5574074747414067	0.6368042721841668	0.7316031071771661	0.7906186056487136	0.6997108560967629	0.8444282491538312	0.4829741298676114	0.6500083523434779	0.8348986731630509	0.6234758290557214	0.6428190134117031	0.5468540121022032	0.47027962170471066	0.836538051116342	0.7695580530028651	1.0	0.7620219732503685	0.8064864773714727	0.8019751579699537	0.8758040777352871	0.8581777347074387	0.5586637515143563	0.8625573136755528	0.8839867395349352	0.4603701063039905	0.6149474803588187	0.5128512792786526	0.732691283157091	0.45439067151260676	0.7865488801799679	0.7136590062239451	0.606652048748176
FengQ_2015__SID31705__bin.14	0.8925218390198302	0.7825832901095101	0.6602982590323139	0.8819054819529549	0.8578654171318723	0.6866943885220969	0.45839992732536844	0.44502720903040904	0.6576626314663572	0.5549376258252819	0.4524816335381703	0.738556529434691	0.782842926091658	0.913598068261406	0.619309766825789	0.7052574821170589	0.812388680340047	0.8111127716873702	0.7630824593329758	0.8926314370529265	0.5490990396985175	0.6754485753720911	0.8860672767819204	0.6715511052111813	0.7159594077017527	0.5991484174219847	0.5325532532154129	0.9080413893748517	0.8149018159866607	0.8475192455904375	1.0	0.8882029732129513	0.8356158442418541	0.9448622258950262	0.9210460458260439	0.6191403880473675	0.9198715300061246	0.9484959574736188	0.5318089243275399	0.6758471136742594	0.5832584608802421	0.8185050711068522	0.4881109577520095	0.8289403276805364	0.7884248066649671	0.6548587972934561
BackhedF_2015__SID585_12M__bin.1	0.8795852162146359	0.7420454355616067	0.6044769418388058	0.8569979493647625	0.8362159515198089	0.6906537391725625	0.4243734286119998	0.42230295525355205	0.6280722984655736	0.5432429271878315	0.429951072929109	0.7197588728606152	0.7298027046667613	0.8768626951444632	0.563035107209382	0.678728418212648	0.7565006389963164	0.8110074424276849	0.729027451782925	0.8625249542679106	0.4811579615599863	0.6570724989350062	0.8782842531260702	0.6114881514212448	0.6741019595887036	0.588478019362006	0.5013677862327617	0.9012056356969236	0.7991301506026612	0.7989782323607781	0.7911667112154295	1.0	0.8022953750031323	0.9190354079135309	0.874531715934814	0.554582501524403	0.8951878983285861	0.9073006373257377	0.47166489863764316	0.6036969904526432	0.537795274768416	0.7619655192575948	0.46033837569642244	0.8320097478261596	0.7469992231809487	0.5990663553821867
HMP_2012__SRS053854__bin.1	0.8411458748341114	0.7413522224267686	0.630283363877906	0.8639666546686486	0.8206435517064204	0.6508087671624321	0.4360264762370552	0.43500050831297793	0.6380536833457435	0.547756416420982	0.4366930531475564	0.7167443790201374	0.7472541482460454	0.8931372252705736	0.5850407612055535	0.6684128820246793	0.7529346144652135	0.7924077274563194	0.7202300322297904	0.8767711959642697	0.5134241336011364	0.6736015210922409	0.884966300223383	0.6377563889446048	0.6804008253903706	0.5896386581636438	0.5034419657699293	0.8643062626906517	0.8064585972210392	0.8363177258352131	0.7834927421149667	0.8445139291494138	1.0	0.8808278082918211	0.8644881563076146	0.5702051661084383	0.8946335887720532	0.9014109119684351	0.4793001217203509	0.641475591360328	0.5561284685491649	0.7561081360300481	0.4770706884755831	0.8224949100011265	0.7530423218637776	0.6167210240995304
FerrettiP_2018__CA_C10049IS2857FE_t2M16__bin.6	0.8358746169713012	0.7126124643798214	0.5870582203622229	0.8162831014295764	0.8001487999427692	0.6336941255022595	0.4013697225501067	0.387949589250158	0.6090057349977942	0.49128494950578866	0.4057545516328648	0.668599158231093	0.6970814703532806	0.8461966591551311	0.5489310965649629	0.6288462042899214	0.7313288264119898	0.7652523518260185	0.6938450715980494	0.8322652645133598	0.4716204647613597	0.626321374491779	0.8230720988184236	0.5874917432724064	0.6417870300819115	0.5412006533843641	0.4654228517604416	0.8722433260602592	0.7706964266552205	0.7926401259076439	0.7688745812020842	0.8395826924681952	0.7644511213649533	1.0	0.8490262426822144	0.5461406207151459	0.8574539471330973	0.8868996435001372	0.4619398838692754	0.6049046750366635	0.51304121806107	0.7413251302595653	0.4486184736082794	0.7713526725566644	0.6998395154463403	0.5837712677802817
QinN_2014__LD-2__bin.13	0.8301339654667019	0.7344575439780957	0.6018553520519783	0.8401193289891642	0.8285289965548598	0.6628077168343461	0.4147800957887793	0.3979444013600788	0.6213976213102319	0.5035632407188703	0.41208950073681755	0.714683567944766	0.7213201693257183	0.8715510521435124	0.5696101583446149	0.6446541901224001	0.7573680507317989	0.7766346688265999	0.708695146292367	0.8438321304389296	0.4944577637000376	0.6354488394936209	0.8385937595972297	0.6043322175786542	0.6630034691098415	0.5512439008434826	0.468781257318863	0.8544337141347624	0.7751929932670206	0.8132403443442324	0.7847673768845526	0.8365258765032851	0.7855798487014682	0.8889834913916439	1.0	0.5604018115075372	0.8725812484301116	0.8935042703458773	0.4914475730962467	0.6108639516691626	0.5260208206514656	0.7866684710498864	0.45026369129866156	0.7847543933152595	0.7197791195242421	0.5986928541930188
FengQ_2015__SID531248__bin.27	0.8969000759922071	0.8100178409350159	0.7057591588663866	0.9011502232989153	0.878021839142716	0.6652239636419142	0.4716046829582141	0.5077699159490081	0.7048424926100451	0.58057143513663	0.4884042128897883	0.7718379117407139	0.8146692861820564	0.922917969448835	0.6678960006433897	0.7342414648277538	0.8306227257731755	0.7988299169666143	0.7870511248652082	0.9215688205451416	0.5950624760985633	0.6964989421819119	0.9156305958084471	0.708051234832333	0.7411488774326123	0.6449432356267223	0.5381881356961493	0.8944356634874678	0.8398698120546947	0.8700204998416146	0.8669340344968511	0.8717807944878568	0.8515296098793151	0.9397544286387219	0.9209516916062258	1.0	0.9271131331931662	0.9366195449330595	0.545766019501931	0.7094118728386126	0.6486977102218545	0.8450366256177444	0.5632696672920021	0.8207946191608688	0.8047706036538629	0.7064271681167555
BackhedF_2015__SID282_B__bin.5	0.8350827450440241	0.7307535291142916	0.6123744876450543	0.8621709876945308	0.8291729175254605	0.6504102071696625	0.4168942004130166	0.40414021084434704	0.6130054990982354	0.5236997260644527	0.4195902950537951	0.6987857629097535	0.7257546653327082	0.8783863411131559	0.5750115486532704	0.6587028612316806	0.7466760017244662	0.7936329005095331	0.7071077547777114	0.8667765259761409	0.4856078171827054	0.6547691089809986	0.869631740920322	0.6179342504961322	0.6593413314490837	0.5704895485309467	0.4886301084454593	0.8631441078000276	0.7994517311045883	0.8139252144519027	0.7804438163612468	0.8526541017982086	0.8095270298156642	0.8940015126373843	0.8688818864905371	0.5617593136345713	1.0	0.8984136203001705	0.49054452459577225	0.6203543708606967	0.5344816183728258	0.7543257103105482	0.4578462967484263	0.8029926551062452	0.7331035370951694	0.5960571977820619
KarlssonFH_2013__S370__bin.37	0.8240449812965952	0.7125643263614667	0.5865979758606583	0.8314897583832732	0.801732505914153	0.6356354382602342	0.39619717232456736	0.3873289124277746	0.6102308313263144	0.48733238086052294	0.3950744453952279	0.6800736638100401	0.6945669614200999	0.8478237009887885	0.5443486639644567	0.620246524796681	0.7330793933758636	0.7609123783613508	0.6876101405570493	0.8370402010360636	0.4684750346486929	0.6260112500754266	0.8217605669604698	0.5908038069137743	0.6484795673676543	0.5343443735606598	0.47101316721599357	0.8612175529304218	0.7582112769676586	0.7970344424874459	0.7689263585209652	0.8257426128321559	0.7793701421154684	0.8835613867459307	0.8501318717136006	0.5422699799543592	0.8584423316040266	1.0	0.4614364918085596	0.5993423281355938	0.510416938875287	0.74164167098637	0.4388926292003077	0.7819662402711649	0.700765478356267	0.5837771422679844
QinN_2014__LD-33__bin.28	0.8728190922892167	0.8009898111012923	0.7293805089162305	0.8985981767233892	0.8484372993753729	0.6705016654204337	0.621330221527353	0.48891324707890543	0.6531714741047893	0.8073871403862567	0.6371932567466522	0.7993942552436196	0.7880355969455962	0.89338665699892	0.9256876940158159	0.7219852491333016	0.844793956147705	0.7142019577187139	0.7890373039071292	0.8851945634030468	0.589227448847801	0.5916491061110734	0.8976380108611092	0.7371959002711501	0.7753957733819742	0.609876207524226	0.7433874122916336	0.8860376588947046	0.7989184208339942	0.8248089109434361	0.8566822634612044	0.8529860497435782	0.8234616575653895	0.9144555472473357	0.9291412699491688	0.6278757770073792	0.9313826010770474	0.9169102485668321	1.0	0.9170660276890309	0.6567506174517934	0.8841390418356634	0.46469100975082894	0.7748491302804402	0.7943715586975733	0.6981198876124443
XieH_2016__YSZC12003_37229__bin.72	0.86724263458186	0.781801028562478	0.7011817156050854	0.8817167653363422	0.8284474681873689	0.658615733583174	0.5905851435665534	0.4932893984968949	0.6622117864094004	0.741282164332145	0.6036241889120617	0.7643261987567911	0.7774885207670419	0.8923243597590159	0.822335121086691	0.7376440524085359	0.8181908496807859	0.7456534098325468	0.7686307298268615	0.8676102891055335	0.5657463459346257	0.64500453948189	0.8735261186994747	0.716650036402874	0.7328297360719124	0.6140323652005929	0.6989663614239761	0.8841866495723025	0.8046043109124503	0.8462348405960209	0.8362175238504088	0.8385597804805179	0.8464915461214261	0.9197519673505379	0.8870655222724675	0.6268625653728902	0.9046824828210341	0.9147375077229205	0.7043803824767297	1.0	0.6471756590950623	0.8266715590582243	0.47947371016350837	0.7983034230304015	0.7760686636519479	0.6799077890547726
KarlssonFH_2013__S441__bin.47	0.8924637966011273	0.8253322008437516	0.7486583859215634	0.9139954302641462	0.8779543587979699	0.7097270091745695	0.5520939357990721	0.5529292638583733	0.7091461402929966	0.6750486104774005	0.5624258558602826	0.815700482244014	0.8334424290497617	0.9114903235316828	0.755219045479752	0.7531386223404629	0.8742410096940172	0.8174044812893534	0.8093311057918419	0.9222039323594858	0.6158447342744228	0.7067603661404334	0.9182343691869239	0.7258395397974154	0.7651587474290849	0.6655757095023831	0.6450768291227651	0.9167348149292077	0.8469033195515903	0.8539500838837841	0.8732126436378186	0.9038995430264146	0.8879853150731087	0.9438961385381057	0.9242773359352515	0.6935925424157126	0.9431424129047656	0.9426159456405001	0.6103729845078233	0.7830875901136467	1.0	0.8621348949522318	0.5549351041352248	0.8568921584455879	0.8448685235752041	0.7097752686737938
QinN_2014__LD-5__bin.26	0.8439739878630832	0.7454772619180396	0.6377960764506713	0.8626347430657129	0.8273439500052877	0.6611181196736289	0.4510145785163512	0.4264876275916351	0.6420823116659915	0.5572724125835128	0.4573303752897413	0.7308860319124284	0.7412378360666727	0.870571530776001	0.6347800508892912	0.6816986366917221	0.7795891524789026	0.7635433648304489	0.7313882212615066	0.8686367437326018	0.529505213465147	0.6423550773423607	0.8604792007503368	0.6403671241078048	0.6969024336824002	0.5653068642753823	0.5159148947973993	0.8561698497997311	0.7840371978412215	0.8035070037788449	0.8070639375459064	0.8434631301132729	0.795137373925335	0.8982728500488031	0.9103716258972517	0.5950660618819792	0.8766596375568286	0.9020516948746058	0.5411815492512524	0.6587926767039042	0.5678097205134236	1.0	0.4709744380420279	0.7813627072686852	0.7356126218849379	0.6319449059565204
GeversD_2014__SKBSTL042__bin.50	0.925250225750215	0.8107078026876346	0.7228578384892046	0.9236198931397617	0.9065861533704327	0.6955757067086081	0.45784506395485614	0.5373379041545231	0.7079362372498641	0.5722385278312262	0.4699559594461184	0.7908366472471828	0.8182071272347731	0.9460747199824125	0.6465681344454249	0.7297942000429414	0.8580418955416002	0.8129288355192665	0.7840492448796564	0.949303538756612	0.6179967352255602	0.6964088508466532	0.9307689067731229	0.7095265049757504	0.7302225861163875	0.6717884656279246	0.5449502322222348	0.9183015365396884	0.8661843128512741	0.8858284339458466	0.8555722549647069	0.9058567670103685	0.8918515215924046	0.9663362512212085	0.926286776225292	0.7051111492355312	0.9458959689589602	0.9489583643664972	0.5056363074147774	0.679253889118891	0.6497127142315606	0.8372379474040523	1.0	0.8520157259808449	0.8162686032045744	0.681106119551561
BackhedF_2015__SID598_M__bin.2	0.8303649063311436	0.7217310553605534	0.5984435624595553	0.8694092816704989	0.79991039120315	0.6714600863867857	0.4450134494559195	0.4156307683628874	0.6217749376345556	0.5387940456798742	0.4418749718616444	0.714740267383537	0.7157621982144416	0.8814039507064829	0.533185359484782	0.6897745622756729	0.7395568053053615	0.8335033839254186	0.6998544670690384	0.8841524239125306	0.4777434422036821	0.7184450378586318	0.8566112795344248	0.5981577038884902	0.6554840095488697	0.5868486614821578	0.5180001399459419	0.8542696259266672	0.8029045834465648	0.809631209897758	0.7671896196996153	0.864474288730175	0.8118660055576982	0.8772945303376223	0.8524199528197751	0.5425215980524732	0.8759444316974304	0.8927260113399607	0.4451767197213665	0.597140654892765	0.5297203413596128	0.73340786268374	0.44987196031176485	1.0	0.7411428593125616	0.5907584690347907
BackhedF_2015__SID38_4M__bin.1	0.827024995301635	0.7276105290358955	0.6271107404623191	0.8476637380191693	0.7969437135876715	0.6482475098665664	0.4262785425671866	0.44038420879533924	0.607354703063334	0.5347432343544447	0.4305628641232851	0.7160308212741966	0.7349476132305958	0.8949980031948882	0.580178185491449	0.6611081093779365	0.7665869902274008	0.780121805111821	0.7133897528660026	0.8540341336214997	0.5083830576959218	0.6476931028002255	0.8561160965983837	0.6328785707573764	0.6755673275700056	0.5990732475098666	0.5075631930088329	0.8310761604961473	0.7866178819770719	0.7953685867318173	0.7900523867694043	0.840349558353693	0.8047976179289608	0.8618011182108626	0.8465161623754933	0.5759314508551024	0.865857569065965	0.8662017242999436	0.4941458372486375	0.628528472091712	0.5654910965983838	0.7475809293365908	0.46664924356324	0.8024501973313287	1.0	0.6141356183048299
HMP_2012__SRS018439__bin.27	0.6511777355799311	0.567229482877057	0.4839665198006589	0.6315280263221222	0.6167032373235092	0.49421523672846124	0.3446569285898676	0.352300669866508	0.49338009126985866	0.41272265076371784	0.34906783109388195	0.5536194011892209	0.58997694189094	0.655984060589885	0.47941068373637624	0.5201474056345793	0.6011997217275643	0.5851749922337488	0.5814712561200247	0.6502693029625514	0.4235341474406374	0.5184732862837066	0.6489184127970318	0.5107026597769445	0.5289074087848332	0.4447595306121556	0.39347984931285085	0.6422968633096043	0.6020206472896877	0.6296274824657738	0.6110962227579598	0.627597318783827	0.6137936277362362	0.6694492087174528	0.6557018503366834	0.47079561414639054	0.6555946541939944	0.6719852725626003	0.40441549662441534	0.5127918907211894	0.44240887234033244	0.5980735321785319	0.36260900097570364	0.5956517744243129	0.5719138449287474	1.0
