	BackhedF_2015__SID567_4M__bin.10	FengQ_2015__SID531274__bin.2	ZeeviD_2015__PNP_Main_229__bin.18	ZeeviD_2015__PNP_Main_217__bin.18	BackhedF_2015__SID637_B__bin.10	BackhedF_2015__SID589_B__bin.1	HeQ_2017__SZAXPI029601-32__bin.19	HMP_2012__SRS019974__bin.30	VogtmannE_2016__MMRS17603756ST-27-0-0__bin.30	BackhedF_2015__SID544_4M__bin.5	HMP_2012__SRS064329__bin.52	QinJ_2012__CON-015__bin.17	GeversD_2014__SKBSTL041__bin.16	XieH_2016__YSZC12003_35733__bin.5	HMP_2012__SRS022077__bin.8	HMP_2012__SRS018791__bin.29	FengQ_2015__SID530451__bin.60	CM_cf__CF_TNFC017IS_t4M16__bin.11	XieH_2016__YSZC12003_35551__bin.43	FengQ_2015__SID530705__bin.47	QinN_2014__LD-30__bin.25	HMP_2012__SRS013502__bin.28	BackhedF_2015__SID256_12M__bin.14	XieH_2016__YSZC12003_36119__bin.73	FengQ_2015__SID530185__bin.38	SchirmerM_2016__G89165__bin.13	BackhedF_2015__SID105_B__bin.3	FengQ_2015__SID31004__bin.5	XieH_2016__YSZC12003_35734__bin.24	CM_cf__CF_TNFC048IS_t2M15__bin.21	FengQ_2015__SID31705__bin.14	BackhedF_2015__SID585_12M__bin.1	HMP_2012__SRS053854__bin.1	FerrettiP_2018__CA_C10049IS2857FE_t2M16__bin.6	QinN_2014__LD-2__bin.13	FengQ_2015__SID531248__bin.27	BackhedF_2015__SID282_B__bin.5	KarlssonFH_2013__S370__bin.37	QinN_2014__LD-33__bin.28	XieH_2016__YSZC12003_37229__bin.72	KarlssonFH_2013__S441__bin.47	QinN_2014__LD-5__bin.26	GeversD_2014__SKBSTL042__bin.50	BackhedF_2015__SID598_M__bin.2	BackhedF_2015__SID38_4M__bin.1	HMP_2012__SRS018439__bin.27
XieH_2016__YSZC12003_35734__bin.24	0.7609884805305799	0.6451907134016263	0.5502183745191593	0.7814178995151085	0.7192294332719217	0.5784639292504864	0.3615952806049158	0.37895342775781626	0.5623947534208212	0.46082329549072276	0.3780444182623942	0.6133246504635896	0.6540551089594896	0.8130924285617409	0.5133123819413565	0.609753837536812	0.6761192955901133	0.7062159994989059	0.631237728242397	0.7919108508090754	0.44317008261322627	0.60596716073783	0.7788798166244171	0.5494051319694395	0.5822179935220132	0.5226830481635265	0.42601382253504944	0.7683185343205439	1.0	0.7270802521828393	0.6932222367741966	0.7624845155201982	0.7336628061371601	0.8036135715738858	0.7659098662213417	0.5117531925334913	0.8000510411937634	0.7941393735185241	0.41940020903077124	0.5539760624048479	0.4834688133647173	0.6696697800414438	0.422403667511659	0.7375913215476146	0.6679770345687615	0.5486281255613367
CM_cf__CF_TNFC048IS_t2M15__bin.21	0.7993861949726797	0.698134713551506	0.5753020412916675	0.7844737048729733	0.7799871526729344	0.6143767808013085	0.39023940398520085	0.3836697720521629	0.5895147262091268	0.484481240425764	0.39630051784529563	0.6504367722329107	0.6936934800605584	0.846011242201625	0.541576490340001	0.6128232976105974	0.7114404973254057	0.7661069806093891	0.6772180214589357	0.810924022130285	0.469200931035991	0.6268594503472942	0.8066192717283449	0.6051465190752243	0.6225852637259041	0.5315895115644388	0.45687793089529216	0.8091739822129337	0.7401462108026101	1.0	0.7408771067271408	0.7780579457661523	0.7757082233959416	0.8486002051988991	0.8233719122018516	0.5417925446507851	0.8345487705719273	0.8532590738858317	0.4445212052036417	0.5984335535506418	0.499952836924841	0.7022102355993215	0.4415744351892399	0.7569093905107892	0.6940449635368828	0.5887153252592257
FengQ_2015__SID31705__bin.14	0.8629696378283179	0.7608178240394787	0.6406391851063893	0.8467878105888111	0.833335384633418	0.6600579638795359	0.44194908673189803	0.4326098104891764	0.636108742347918	0.5374851647047446	0.4384061984427702	0.7133964547673679	0.7617127769621418	0.8860215620943188	0.602656726652542	0.6788250153114899	0.7920972199022995	0.7857200209818694	0.7392527992920084	0.8571427734163231	0.5346707809885508	0.6514723938965031	0.8565086286472848	0.6523181156171336	0.6950115312369047	0.5815758087250584	0.5172388328688604	0.8807045922748039	0.7848555445176074	0.8240019692480813	1.0	0.8584538472133088	0.8081770682233104	0.916456408407986	0.8877171081357491	0.6009969318411591	0.8884122058215898	0.916693187046333	0.5157167682060209	0.6572734705360047	0.5684006013239676	0.787818794011376	0.4749855676386898	0.7976931665333321	0.7662643188071984	0.6372434043376205
BackhedF_2015__SID585_12M__bin.1	0.8654881430683516	0.7159797108228435	0.5820776150819836	0.8237727511923755	0.8064796523525923	0.662961288517278	0.40714558674897056	0.4107733526006732	0.6053947159598727	0.5253296260409793	0.41602941053633924	0.6887539780653028	0.7062574653981406	0.8447693139768959	0.5471776618581846	0.653070419064643	0.7311553512809161	0.7817926770186854	0.7121613945990194	0.8289270082443053	0.464699629966839	0.6331284090244657	0.8471618957726008	0.5897674972226631	0.6501724872409559	0.5708100844477485	0.4855025100443538	0.8875632731646604	0.7689605451097987	0.7708143653054236	0.7646676801510203	1.0	0.7746478211478546	0.8935074006632198	0.8354579264778357	0.5375222395776778	0.86224252207252	0.8763589112839232	0.45369208312799136	0.5842034263567186	0.52313333723135	0.7282010374293136	0.44915176371336213	0.8000061602586055	0.7231762502192635	0.5794469758350805
HMP_2012__SRS053854__bin.1	0.8126704565749597	0.7160184531349173	0.6080687129240635	0.8341031298341252	0.7917862118044012	0.6228828764469747	0.4166853048091903	0.42424185806253073	0.6149537435190096	0.5306891899689242	0.4206023371406434	0.6856718935894864	0.7240943099170487	0.8645469557547898	0.5661650396071977	0.6459674295024852	0.7296412409430991	0.7645983365801252	0.6959920208600655	0.8460789835938551	0.49596674259305557	0.6503240838688937	0.8578905286180206	0.6169512761403384	0.6568519215604384	0.5768610437176638	0.48778317841235996	0.8356489508145373	0.7788289018516331	0.8089259758922266	0.7577655111018302	0.815411499962907	1.0	0.8500366809635416	0.8263987536715309	0.5534945830322381	0.8646727975622959	0.8713044959595987	0.4607519185380369	0.6215019137296709	0.5401608467120393	0.723290351120624	0.4636754050704906	0.7928819697265276	0.7296764107058956	0.5966682145025815
FerrettiP_2018__CA_C10049IS2857FE_t2M16__bin.6	0.8150235480678661	0.6892523041337292	0.5665638897831192	0.7833763756244709	0.7729398719462031	0.6085536120947647	0.38511475957124636	0.3772207318381801	0.58826817374301	0.475207401843307	0.3925480797892001	0.6416859224284913	0.6755703401652537	0.8169403011768073	0.5338035793063156	0.603792490849042	0.7093007118074185	0.7387430697142039	0.6744295406040228	0.799048538827485	0.45685827043912675	0.6035049063442668	0.7937375254855672	0.5686065505359421	0.6202615922070799	0.5240934291948349	0.45064062667668203	0.8512529956719248	0.7403746229328374	0.7680194584540545	0.7457595593232464	0.8162616398993692	0.7377281777968546	1.0	0.8130500411345996	0.5300411345995637	0.8263552360172169	0.8568935627332451	0.44509353650248595	0.5866814512763648	0.4986157313016418	0.7100432807525843	0.43804795459694057	0.7411529610950149	0.6785968928473489	0.5659171823395452
QinN_2014__LD-2__bin.13	0.7927372909582923	0.7047596266924208	0.579255452225209	0.7992525459031595	0.7939392698539997	0.6304391792186987	0.40168466805257946	0.3835361350211307	0.5943718224586785	0.4828169950927102	0.39536616411930703	0.6945031063189534	0.693439452373022	0.8341079364064776	0.5482172310940505	0.6142172081231202	0.7295677320351096	0.742628204007828	0.678493866012561	0.8027486216193408	0.4840084872593733	0.606616826406183	0.8012405301091469	0.5803725385524618	0.6362583151022382	0.5295947977834051	0.4506162451417731	0.8177002003963983	0.7388469891352494	0.7802570846593636	0.7563698140003825	0.7991501754529643	0.7509671510703205	0.8513141619280801	1.0	0.5380590862263805	0.8344669820342356	0.8540082525563899	0.47812093795302046	0.5874825408445612	0.5070478309699077	0.7615292846902245	0.43409115764000655	0.7481482184295773	0.6912871760786725	0.5758033208974044
FengQ_2015__SID531248__bin.27	0.8703651729192005	0.7872004831988286	0.6832930394092631	0.8699170979183388	0.853449110661395	0.6407185284757407	0.4531564668055207	0.49493248510930243	0.6837238807562456	0.5622438545610916	0.4727027129053807	0.7407484001424649	0.7920357540872484	0.8939990775891925	0.6481552604497491	0.709754904615829	0.808434806728675	0.7727553986472402	0.7636248446919526	0.890849422180205	0.5758174086164987	0.6735305848117347	0.8869111219436935	0.6857796094689902	0.7230264594032559	0.6274207128824024	0.5213319809018289	0.8681042816602739	0.8112873867707907	0.8437465635273514	0.8415291667282154	0.8449627671011188	0.8265744584119106	0.9120517403528469	0.8842341610411097	1.0	0.897262803373857	0.9076161261043899	0.5261713550411721	0.688323625041648	0.630983975984493	0.8103313293055822	0.548923060762581	0.7925724593080606	0.7809963678022823	0.6861661357059972
BackhedF_2015__SID282_B__bin.5	0.8036639438862251	0.7050660423846763	0.590355221159818	0.828465826677215	0.7991548722885528	0.6215020260489882	0.3994426811373322	0.392877476869129	0.5910822020459887	0.5064391511528514	0.40516156429181266	0.6685921880881547	0.7011830097307039	0.8479849153952375	0.5563069569882902	0.6333535051467959	0.7229755297835914	0.7643801244818024	0.6815082814659156	0.8325940040486172	0.46856951344491976	0.6315818000185972	0.8398145850664601	0.5973231986960091	0.6365856363096619	0.5528729419404821	0.4773604129569674	0.8316273482054463	0.768509793606049	0.7874958293076726	0.7537528772182986	0.8212740862143639	0.7824164108724915	0.8615772700624597	0.8309292078742672	0.5436723076471727	1.0	0.8650580266993924	0.4718986085426718	0.6016512709485609	0.5192622586033115	0.7209014960789277	0.4439660337822349	0.7722521042416998	0.709479641800307	0.5754998490843373
KarlssonFH_2013__S370__bin.37	0.7958646779085066	0.6875569262463908	0.5652181762980609	0.7968177842226221	0.7727653909327566	0.6098445524462667	0.3791215552642494	0.37624038044431096	0.5881179096088416	0.4698619326202299	0.3818430871522124	0.6509621099854278	0.6719537301568824	0.8166638713315979	0.5273732988643971	0.5961489943683105	0.7098347173013503	0.7328294761668781	0.6635596477782787	0.8033455647059885	0.45259626445041734	0.6016376704105152	0.7919396473696689	0.5700079393850992	0.6254890846520901	0.5174279243045437	0.45480845936493475	0.8332049696464622	0.7288920923059234	0.7693292668730938	0.7431445001346987	0.7975822648105642	0.7533397919035376	0.8536682477335218	0.8125530658332293	0.525478014174962	0.8265707605417787	1.0	0.44328185957408595	0.5787160812221427	0.4954808221801048	0.7090412539192102	0.42680775427531853	0.7503369843735226	0.6781859811649849	0.5645933832755974
QinN_2014__LD-33__bin.28	0.8398194095121565	0.7734914916275802	0.7048835338635489	0.8609156791214435	0.8186938723102138	0.6406090680443206	0.6025583652444505	0.4718304141269949	0.6278021359677943	0.7752343295644227	0.6118994478810262	0.7778910716848314	0.7622905006835399	0.8608004969826056	0.893668947650662	0.6905008723630843	0.8173513395116276	0.6857651870482405	0.759152259458153	0.8488055045732973	0.5765083195492413	0.5667801493968988	0.8624545880255893	0.7116585095053588	0.7491757868261845	0.5875459784439458	0.7158938133973821	0.8541076594234096	0.7649094781682642	0.7964136813722158	0.8307596734114305	0.8204829719257698	0.7915949138588659	0.8811065415901932	0.9039456491363227	0.6053331218513734	0.895980143354557	0.8808355803291565	1.0	0.8852549868201421	0.6360452118218415	0.8579105582368447	0.4493547911993293	0.7403492473508109	0.7661528787981783	0.6744169140250305
XieH_2016__YSZC12003_37229__bin.72	0.8392921889004592	0.7587018822171235	0.6789919159514203	0.8497061664438018	0.8036833617111381	0.6337457542066348	0.5677071700608842	0.47978552760962195	0.6408363378998877	0.7178770017954884	0.5836983289485516	0.7353402290915525	0.755579356814879	0.8704442020809101	0.7975717397673117	0.7110982355483491	0.796028605987475	0.7231749977520138	0.7442676350894698	0.8368505857817046	0.5488146586106575	0.6216479624542789	0.8462341154391695	0.6961600044089536	0.7105144842829505	0.5961645003814325	0.6789672606184718	0.8574218353429847	0.7760309554956737	0.8235098751860027	0.8132365780718369	0.8114824236482351	0.8201342700426102	0.8920437240575135	0.8531122281749541	0.6082282097617715	0.8774071581683117	0.8832569984887731	0.6799469475247496	1.0	0.6307037212148987	0.794207737133542	0.46693864882974184	0.7685038273778618	0.7552211293302742	0.6594757696089665
KarlssonFH_2013__S441__bin.47	0.86710825570866	0.8019991716915043	0.7263809236341684	0.8839692472922034	0.8531814416779564	0.6917042798278803	0.5316082171010608	0.5399860661664058	0.6907329477253105	0.6559834759474656	0.5474803276732252	0.7860752918383535	0.8107622193052036	0.8874123432004998	0.7367207407043429	0.7292677191332243	0.851645912157182	0.7948225454341249	0.7851802974891021	0.8929841217473098	0.5977544416288194	0.6848838964193207	0.892490997409781	0.7056740886851657	0.7426505169908535	0.6479653795127018	0.6273427793259815	0.8923821941751662	0.8194919239921661	0.8324728518380727	0.8509685242771604	0.8792564878315866	0.8624893829101706	0.9173560463010411	0.8909396738710788	0.6746528825837609	0.9162864403091416	0.9150325707747493	0.5911297285534786	0.7631564169339949	1.0	0.8302064102654096	0.541255729718726	0.8292368330537208	0.8229630981545568	0.6900230943639925
QinN_2014__LD-5__bin.26	0.8067374277849982	0.7150228585727304	0.6126484680335386	0.8218412492205663	0.7937400277273244	0.628831794306941	0.4339725026770911	0.41114109093556894	0.6143786808196608	0.5337405940628389	0.4374837828669637	0.708099695854713	0.7122986691693303	0.8335505249294537	0.6097370411743256	0.6487124824392648	0.7503465915559375	0.7294730825931001	0.6995520748395045	0.8267851271047599	0.5161108006539442	0.6121890427947386	0.8234350791685039	0.6135430469890888	0.6681609063217492	0.5425211061110491	0.49426296344882154	0.819742918350022	0.7475917738032839	0.770079916875816	0.7768065958439064	0.8060872977300926	0.7606255811440324	0.8603682452209661	0.8812793172536426	0.5706269507513482	0.8378148001962527	0.8624001183525647	0.5251270932020667	0.6329215457723343	0.5467813361241731	1.0	0.4535336157690923	0.7441452176722108	0.706391443017112	0.6064129984402657
GeversD_2014__SKBSTL042__bin.50	0.9032124846289529	0.7868209130479001	0.7009402920216433	0.8920035626928122	0.8803734458163528	0.6705844644814526	0.4414605807764575	0.5245304960546362	0.6871723539968831	0.5566070590217388	0.45564765913207134	0.7610622741855785	0.7959988535279185	0.9191449537250583	0.6300326374713511	0.705428586397869	0.8360308643433827	0.7884830921050604	0.7644677893737654	0.9191768001717653	0.599936718028479	0.6751744620261941	0.9041699326396287	0.68956083749991	0.7093909007510625	0.654259564977538	0.5298498799594421	0.8978222166976056	0.8382683340507345	0.860843355547086	0.8325657654807118	0.8838436812026862	0.8668099414333572	0.9435670691304173	0.8930164851590421	0.6871518079022335	0.917219784656382	0.9228288684957485	0.48894876934029574	0.6614958995131602	0.633697033452124	0.8062338905776637	1.0	0.8264502204082304	0.7949304566061344	0.6621009820005938
BackhedF_2015__SID598_M__bin.2	0.7980710241927479	0.6939431070928183	0.5741303959873485	0.8380906817157372	0.768516936442303	0.640750088551066	0.4253521294836266	0.40388019108587747	0.5981739766724218	0.5205338124040922	0.42518777436591737	0.6819571168749311	0.6895141977327672	0.8471627587576055	0.5137952525780158	0.6664274567428721	0.7126155842282008	0.8009648676019178	0.6722899983672974	0.8521102274989437	0.45967956718734154	0.6947632554029711	0.8245880680354248	0.5758634474760641	0.6296449983700095	0.5685835463711963	0.5005117790546489	0.8218390524032461	0.7728807546666276	0.7791219097305281	0.7382701705225029	0.8312219396182079	0.7826357462074921	0.8429470228670584	0.812657405282905	0.5238675634055465	0.8424111058495777	0.8566167037957353	0.4253553840404129	0.5748501954632562	0.5126241545610715	0.6984745349916385	0.43637314361436974	1.0	0.7149518135746479	0.5680042352632313
BackhedF_2015__SID38_4M__bin.1	0.8008509913550084	0.7055223407254276	0.6069688498402556	0.816161200902086	0.771220752678068	0.6235529035895508	0.40959582315354254	0.42873520015034766	0.5876386017665852	0.5189267759819584	0.41634913550084574	0.6879557414019921	0.7136657818079308	0.8723254557414021	0.5637221621875588	0.636969084758504	0.7446479750046984	0.7581393300131554	0.6914149126104115	0.8218591430182297	0.4927551212178162	0.6252772035331704	0.8286741214057508	0.6145185350498027	0.6541457197895132	0.5823758457056945	0.492739851531667	0.8071820381507235	0.7578345235857921	0.7735088564179665	0.7678461520390905	0.8135494972749484	0.7798258081187748	0.8356423839503853	0.813007423416651	0.5589174967111445	0.837955741401992	0.8382916744972749	0.47659215842886676	0.6116443102800225	0.5508292614170269	0.7178843262544634	0.45445052621687654	0.7740926282653637	1.0	0.5958877560608907
HMP_2012__SRS018439__bin.27	0.6302394849334727	0.5506485366632685	0.46816930865050993	0.6081915354425451	0.5982994097649122	0.47543403499407144	0.33149258596474346	0.3423587745511982	0.4777425804955525	0.39844970313231504	0.33784833277182974	0.5319646865278513	0.5821062291897284	0.6349391607198329	0.4658520124435032	0.5018879647171552	0.5839695825475929	0.5649592217122505	0.5629946883217459	0.6262245518544932	0.4110206385389822	0.5001307136637891	0.6268064737719479	0.4949902210865751	0.5134503813119933	0.43101435990776754	0.3807486666112455	0.6229681955607671	0.5796385302314999	0.6110114502981803	0.5946580224280582	0.607043552261401	0.5938360030277441	0.648974745463853	0.6306327197630309	0.4572927286012435	0.6329839249539495	0.6499028671686654	0.39068454581650647	0.49738189829054963	0.43009717658486213	0.5739100996267824	0.35249099771169046	0.5727090652933893	0.5549205217170634	1.0
