	OhJ_2014__MET0249__bin.5	OhJ_2014__MET0026__bin.1	OhJ_2014__MET0238__bin.3	FerrettiP_2018__CA_C10035IS2605FE_t2M15__bin.4	OhJ_2014__MET0067__bin.3	OhJ_2014__MET0254__bin.2	OhJ_2014__MET0232__bin.3	OhJ_2014__MET0204__bin.7	OhJ_2014__MET0258__bin.6	OhJ_2014__MET0297__bin.3	OhJ_2014__MET0202__bin.4	HMP_2012__SRS024596__bin.6	OhJ_2014__MET0188__bin.12	OhJ_2014__MET0266__bin.3	HMP_2012__SRS017849__bin.5	OhJ_2014__MET0197__bin.1	OhJ_2014__MET0276__bin.31	OhJ_2014__MET0314__bin.3	OhJ_2014__MET0259__bin.28	HMP_2012__SRS020263__bin.4	OhJ_2014__MET0212__bin.8	HMP_2012__SRS019016__bin.5	OhJ_2014__MET0076__bin.2	OhJ_2014__MET0296__bin.3	OhJ_2014__MET0014__bin.2	OhJ_2014__MET0288__bin.6	HMP_2012__SRS058182__bin.3	OhJ_2014__MET0250__bin.9	OhJ_2014__MET0199__bin.9	OhJ_2014__MET0306__bin.4	HMP_2012__SRS024598__bin.3	HMP_2012__SRS015381__bin.1	OhJ_2014__MET0190__bin.9	OhJ_2014__MET0292__bin.1	OhJ_2014__MET0207__bin.1	OhJ_2014__MET0317__bin.3	OhJ_2014__MET0246__bin.3	OhJ_2014__MET0311__bin.3	HMP_2012__SRS020261__bin.4	OhJ_2014__MET0211__bin.5	OhJ_2014__MET0262__bin.1	OhJ_2014__MET0243__bin.10	HMP_2012__SRS024482__bin.7	OhJ_2014__MET0216__bin.2	HMP_2012__SRS017851__bin.9	FerrettiP_2018__CA_C10042MS2726SK_t0M15__bin.4	HMP_2012__SRS013261__bin.1
OhJ_2014__MET0199__bin.9	0.9819028388961661	0.9541372553278873	0.9079320063226906	0.6326075238805842	0.513971701463524	0.8031605370346703	0.9645417084904198	0.887662114928895	0.712658566119249	0.5826488719331844	0.8918827988565002	0.9120844924848588	0.7343373728301112	0.887589875814395	0.717439987229337	0.9306327691778431	0.7637462699611071	0.5040709014279602	0.831588396680638	0.9024817419426866	0.5997877281404692	0.8983893708478295	0.9541897928657055	0.848855565720671	0.8878697392370034	0.8458629467395659	0.7237030679396242	0.8999629711392109	1.0	0.9415166273729665	0.924136805727804	0.9057112850126064	0.9307974541521578	0.7577115254728757	0.6749457070011826	0.9075793986169494	0.9594228347335766	0.8930633779515109	0.9045342420980259	0.9022049095318754	0.7809007863960108	0.7195066321063966	0.7468423171681055	0.906519554825194	0.8984510014210394	0.6800671066011901	0.9035001619065468
OhJ_2014__MET0306__bin.4	0.9121932186449969	0.8876730860311695	0.8620859081026452	0.6199850268695902	0.4925469984747172	0.7502344795951474	0.902246249258802	0.8647192584664382	0.6700774202209981	0.5571058039060665	0.8233571511148735	0.8741273443297892	0.692401462630572	0.8663993070964806	0.6752564824517895	0.8579701618888147	0.7207133587174199	0.463535392900163	0.7840345034626529	0.8801963102328201	0.5750982669953421	0.8652805177756977	0.9296178961539753	0.8048164812584142	0.8480381096935636	0.8084138550869486	0.6956249743610781	0.8367243526871455	0.8688177566782399	1.0	0.8911585809276256	0.8522153893200372	0.864268479602606	0.7187130566443033	0.6307477801355227	0.8842425982763186	0.8755589284981745	0.8825611511596251	0.8819500124931474	0.8818707649162586	0.7565393235799767	0.6832325179845383	0.7251917791360709	0.8954579950549512	0.8764861251477735	0.6434101444357013	0.8740639462682782
HMP_2012__SRS024598__bin.3	0.9540510288592958	0.9087245502212686	0.8650113120909586	0.6397490816658734	0.5027905421895142	0.7842634089397298	0.9118370127346537	0.8852449869460944	0.6879769672922158	0.5661925922906996	0.8535129100481352	0.9571552432257241	0.7097224789660123	0.9124992904167691	0.7061709239234591	0.8804426246768061	0.7434486666870445	0.48338313758539864	0.8029153803196303	0.9164147342956495	0.5985874320558895	0.8953989410349678	0.9563629359327611	0.8141808935072042	0.8989194442301544	0.8299794912251846	0.72435323611194	0.8539442396154617	0.8875796977199696	0.9275245030612754	1.0	0.8878159828710247	0.8927600191939231	0.7240999694818563	0.6470545139439776	0.9113358165107525	0.890146812163979	0.8857612239085639	0.9189522524476376	0.9122858089661239	0.7616722196103091	0.7037503353842108	0.754683613212367	0.8729319590950133	0.9068109801273029	0.6683167812431317	0.9370593609432775
HMP_2012__SRS015381__bin.1	0.9249218019902736	0.9020117616293566	0.8603235563015534	0.6800089803547139	0.4889823413386202	0.7564555168366447	0.9053728063507123	0.8816544327071411	0.682011315652373	0.5643615738122315	0.8508156310878392	0.9127760242773653	0.7005583834550648	0.9368420572512817	0.7425091070527206	0.8678544858189455	0.7385333236029265	0.4950744882920906	0.8002621128362312	0.958716721501564	0.5859108775813452	0.9401828302915676	0.9548868941554717	0.8088491969373545	0.9444758655501024	0.8324824295204328	0.7569207519171942	0.851360939308614	0.9086218500341577	0.9264928572731751	0.9273533901345837	1.0	0.8750641091913829	0.7190897407049275	0.6523325609822845	0.9632499761807748	0.9040607217934762	0.8935214748053412	0.9600369147312279	0.9205253811582833	0.7767023650970304	0.6912835825736521	0.7516374450384047	0.8935229951814214	0.9546872180969351	0.6832205214281805	0.9107569648428235
OhJ_2014__MET0190__bin.9	0.9699952425156075	0.9312017366053101	0.8816122487191104	0.6201284570188703	0.5153511621254839	0.7863084243043723	0.94101658005542	0.8639729984354151	0.6957215740307552	0.5727408494999701	0.8433290731699123	0.8850813095086947	0.7344592548386284	0.8701710668868712	0.6796641996582318	0.9127458589383647	0.7427134655581349	0.4835204791671092	0.8126741755546323	0.8787597341934681	0.57778338773399	0.8654022198629666	0.9287775438832238	0.8206665517229454	0.852707690377185	0.8134804283613257	0.706489890469173	0.8652545056538972	0.9102692993060396	0.9159308539412769	0.9090302784486946	0.8530238679484373	1.0	0.7289799963343163	0.6497829490376098	0.884835777863519	0.9170335232210195	0.8753563790554096	0.8821670415511672	0.8772939547342404	0.7523232876143858	0.7194674976867165	0.7301785069403447	0.8664604266717518	0.8771309256740634	0.6498091324927292	0.8885977969339668
OhJ_2014__MET0292__bin.1	0.9343902263399179	0.9152815447759403	0.9136386001968173	0.6200855675299426	0.5059195209178408	0.7725595852435014	0.9249069918152798	0.861885845954444	0.693132995703622	0.5887424093320213	0.8582327244797542	0.8882629671411084	0.7246651705350071	0.8585351510932963	0.6890664378465305	0.8771001848162638	0.7524422149149125	0.48360355711302594	0.8058661162182272	0.8780044643928666	0.5834163406379761	0.8637652113385978	0.9236282792885774	0.8561727432014017	0.8493189400667259	0.8156055732904496	0.6970921441086816	0.8716121018649641	0.9000300026402324	0.925141012409092	0.8955308067109906	0.8514179247773804	0.8854295177975662	1.0	0.6669070878237285	0.8774806182944099	0.896231668386818	0.8805126851162902	0.8796684108201521	0.8734056596980534	0.7547572186352399	0.7123622878813336	0.735265103329093	0.8752706238148957	0.8716589059837265	0.6582201233708567	0.8901333317331925
OhJ_2014__MET0207__bin.1	0.9275681284363139	0.9012118252091258	0.8716386695119801	0.6184118530407767	0.5126887333829169	0.797653764804986	0.9069085318196157	0.8891874711635048	0.7117944727151869	0.5802649275937984	0.8571898544174977	0.8949996926358937	0.7304538383021613	0.867584165411878	0.7249104759820283	0.8826321716321169	0.7667309091424946	0.5157515660370093	0.8095882739580188	0.8806143769391804	0.632815407926211	0.8676814410850561	0.9269425918157382	0.828579998095018	0.8679178750129194	0.8501535807242849	0.7284387457112574	0.8677915517428896	0.9025561209704059	0.9140299217268594	0.9008970303223135	0.8695229236203573	0.8885031638237175	0.7507885071494242	1.0	0.8798334694517232	0.9079346550665427	0.8916821868652172	0.8806630147757695	0.8774427846782709	0.7959635999835172	0.701846008556206	0.73212171078186	0.8999121141313856	0.8723060887140629	0.6843269300270413	0.8912329624022768
OhJ_2014__MET0317__bin.3	0.9307875824286507	0.9151881022302887	0.872058588280369	0.6900144564893245	0.5005500180706116	0.7586659938737664	0.9114268475966086	0.8761363254843023	0.6816155719299216	0.5698453827118557	0.832865110289979	0.9087962405228035	0.7076530521559325	0.9470382958721983	0.7277647542100575	0.877599748788874	0.7388806490410726	0.47976733346894523	0.8050931475845616	0.9591727609722187	0.5803337434605123	0.950151773388605	0.9566201636427193	0.8119278873973776	0.9260052888631709	0.8174497923360857	0.7571497411853926	0.8505274051194142	0.8870334967917258	0.9365395667398049	0.9273907024234369	0.9384280937775873	0.8843075993340536	0.722004376445402	0.6430585152079503	1.0	0.8898181484239069	0.9002857724050898	0.9614360310222041	0.9258369260605869	0.7681234410394453	0.7054564360013983	0.7506077847800027	0.8841876223222415	0.9699835290818352	0.6629070578081829	0.9123600021329247
OhJ_2014__MET0246__bin.3	0.9737610699117968	0.9344345715546043	0.8940829256810086	0.6247084783111819	0.5002289644477061	0.7852313480516757	0.9445920872260586	0.8788946209674069	0.7005095571639662	0.576089880661554	0.8667832423739509	0.8964516939412941	0.7231829717706122	0.8743652789014454	0.700792424688994	0.9124094774467546	0.7491726619416581	0.4956472028753583	0.8165055178948326	0.8878731922688151	0.5891017868128346	0.8772349996142715	0.9408673351307619	0.827693620842787	0.8696796673636153	0.832788203435159	0.7063320785620044	0.8821718291638396	0.939205735683046	0.9288281569894983	0.9072797836755767	0.8821752908293558	0.9179545710798616	0.7386145821176294	0.6646605490794937	0.8912438654341819	1.0	0.8839832692760372	0.8910480340707011	0.8842844341759357	0.7722100459511371	0.7128182506918386	0.7324088048945973	0.8935147180127271	0.884433285793127	0.666374568033596	0.890938249821477
OhJ_2014__MET0311__bin.3	0.9136184262958434	0.8880132560746823	0.8559306412758141	0.6264712741859068	0.4899643124486921	0.7471322590723584	0.8992681093909745	0.8810972345203596	0.6802304460430529	0.5601014252040458	0.8205149392421761	0.8741939253421707	0.6967135085131361	0.875726744541379	0.6851936510482087	0.8592290139449876	0.7276476090220712	0.4725058195791128	0.7839360547922969	0.885051761373054	0.5850998239335905	0.8695157709249378	0.9208150980001966	0.8035400056032242	0.8597702678057607	0.801404815350292	0.7038109258961369	0.8352564061819308	0.8643692143409293	0.925680515496631	0.8926117136723072	0.862042360570903	0.8663376768914915	0.7174630399887348	0.6453892456231534	0.8915424072644385	0.8739978613871843	1.0	0.8871683719993292	0.8863215321738016	0.7706574889830148	0.6870188548984941	0.7300795843639729	0.8774419374443528	0.8826804142865594	0.6506819945327004	0.8737064546111944
HMP_2012__SRS020261__bin.4	0.9305269200884881	0.9114811863744117	0.8709582749763686	0.6869381028501295	0.5006295128698759	0.7596097218166791	0.9136107413107923	0.8863397686837143	0.6849322729274823	0.5709463973750502	0.8326658781259124	0.9199593192154845	0.7080332176916871	0.9422699085919598	0.7354556297355749	0.8764620584872885	0.740553595201449	0.4813259362271789	0.8031025284443807	0.9917247761814502	0.5809602050865827	0.9530453674880358	0.963294252725662	0.8151117731774068	0.9444801322372947	0.8289966891186324	0.7538114727730735	0.8516992393386156	0.8861477474624	0.9363202201315445	0.9373525816461366	0.9375094649635506	0.8837252116934985	0.7255160570322823	0.6451868495157403	0.9637094738717517	0.891726260881615	0.8979872414765838	1.0	0.9292065267419245	0.7642385220304759	0.7051939760765313	0.7552991423382048	0.8797511642523792	0.9676998530146836	0.6730878299127491	0.9212015183533685
OhJ_2014__MET0211__bin.5	0.9460404586568599	0.9191888849443671	0.879822557203152	0.6677084249928948	0.5038125320492398	0.7699918985590358	0.928517173335437	0.8970742773686601	0.697005602232397	0.570462813779125	0.845987662749453	0.9287103537629221	0.7191576321945802	0.9322523320720978	0.7298902714943568	0.8930579450255028	0.7521065263630599	0.4885831378772202	0.8197039990371321	0.9466978789598195	0.5948662554249817	0.9315084357139028	0.9658166727857326	0.8305109774019357	0.9172626434566957	0.8359392462726797	0.7530016293909355	0.8655676622032885	0.9031680578691693	0.9566820705300729	0.9508745207153138	0.9185562443297499	0.8980361338426823	0.7360821593323846	0.6568660470733165	0.9482928817563843	0.9042836495524991	0.9167220416844929	0.9494989951583523	1.0	0.7769585309387051	0.7125980946948204	0.7612214060096307	0.8999436641371156	0.9449279012210824	0.6777012135978793	0.9274395097465088
OhJ_2014__MET0262__bin.1	0.9025546081940603	0.8791529074507387	0.8412718445453219	0.6186043943475329	0.49649749193039944	0.7781652863785593	0.8886364135759726	0.8969401156478415	0.6933174298301116	0.5560911187348264	0.8500933307265711	0.8621775892445142	0.6922666492381699	0.8512043973900075	0.6905865271335212	0.8525205493807719	0.7207323799870525	0.4780837593267342	0.7850869161758798	0.8701962001745479	0.6069545335970896	0.852645065472364	0.9068743587562138	0.7969779212123022	0.8463262963899911	0.8211813703643814	0.6995860544231102	0.8443644636708809	0.8709489309363891	0.9143819466316143	0.8844918870160141	0.8634914875503629	0.8579986939895914	0.708681363321616	0.6638724729853607	0.87654145005468	0.879795207651711	0.8880577799738685	0.8700508374974857	0.8656279808504392	1.0	0.6829983700223847	0.7196421599090863	0.9300906939152197	0.8567326864882011	0.6450671626275938	0.8575935941259957
OhJ_2014__MET0243__bin.10	0.9880271443019804	0.9680258392874621	0.9270477309060063	0.6647561254118952	0.5457538090111252	0.8112577077419987	0.9660513523212946	0.9091768620925907	0.7425180255130338	0.61082248540015	0.8730736354441944	0.9238452252781312	0.77437930246974	0.9123121594727741	0.7218270203256011	0.9429708655508793	0.7753391406479397	0.5167139734429546	0.8558631039770317	0.9224534272943786	0.611728165475841	0.915085315324133	0.9685667678052918	0.8640233597598773	0.8978708688134156	0.8535799810772895	0.74683175100323	0.915030504714365	0.9293595641251509	0.9563498743923526	0.9464474242275945	0.8900446967472513	0.95026654921536	0.774634432808065	0.6779308994812567	0.9323173795308473	0.9405396235033114	0.9168549150109295	0.9297719487129295	0.9194545039313562	0.7909914847802682	1.0	0.7733653061890313	0.9014002805781214	0.9236240253172816	0.6927884897719487	0.927702195686927
HMP_2012__SRS024482__bin.7	0.9451046851780095	0.9190323913015708	0.8788335749293309	0.66430241208714	0.5470388319690206	0.771987719664292	0.9244991724095141	0.9033729558879976	0.7017590175731434	0.5903150318535655	0.8420345404211496	0.9336753594589547	0.7301215563445866	0.9089340233063593	0.7247892092663369	0.8883595337754855	0.759244468587147	0.48283532926300343	0.8153575975604785	0.9267498778840205	0.5980617167773061	0.9122346524697843	0.9787673311925271	0.837650531136077	0.8936632908112212	0.8461521148419426	0.7471344565367483	0.8637386407807149	0.8993101283571249	0.946308508457482	0.9461813740131113	0.9021849483767242	0.8990728918341364	0.7453691734862029	0.6592626567205762	0.924779598145662	0.9009142122317935	0.9083093004624896	0.9283643028378963	0.9156472086081576	0.7769629953605053	0.7209684846486679	1.0	0.8805392446997407	0.926043643004047	0.6927677533518783	0.9349917180121526
OhJ_2014__MET0216__bin.2	0.8986216727035209	0.871402126417705	0.8460157491182856	0.6047547699086185	0.47683728778468915	0.74839512664758	0.8856519535253754	0.8730928991917436	0.6688034198418673	0.556060125221188	0.8343941770155018	0.8609401357575357	0.6847352718333974	0.8497749119257557	0.6696991065974158	0.8465731841202465	0.7176428907111501	0.46684476723079216	0.772737589052307	0.8610339325800104	0.6000945744127129	0.8485050098681061	0.9033858708937768	0.7957187825464039	0.8474586650039195	0.8117731050004399	0.684869892143374	0.8292484736146623	0.8721107055222028	0.9335529701760125	0.8743871009443347	0.8568538990561513	0.8523706053394206	0.7088979164955563	0.6474245482322215	0.8703290518890826	0.8781030102948088	0.8721593049120862	0.8639192783573795	0.864861134533317	0.8022743542477567	0.6713718975971976	0.7034975522917285	1.0	0.8545881954997937	0.6426044607435998	0.8541060895521517
HMP_2012__SRS017851__bin.9	0.9246446694498591	0.9047241601098546	0.8685627165326367	0.6948581637243219	0.49412846353570666	0.7490998358495182	0.9019679314671738	0.8678756323344882	0.6755709753537522	0.5643501456046341	0.8274964881267115	0.9052435424936668	0.7021309968195845	0.9451876484654298	0.7272522353665369	0.8702145794038496	0.7296035134516585	0.476068951094205	0.7963887880485823	0.9630128716074909	0.5726957770710187	0.9580582694751131	0.952601548380987	0.8068297057129102	0.9306814415253368	0.811991962150687	0.7514984650351582	0.843457261685857	0.8772368462588684	0.9273994183706487	0.9218667382194408	0.9291593009399194	0.8757339420580367	0.7164995896237955	0.6369216260367918	0.9690170898013621	0.8821386716437934	0.8904487897847893	0.9644551072107834	0.9216324489200003	0.7500167701814336	0.6981821123325941	0.7508848736909394	0.8673310946785255	1.0	0.6609444176998414	0.9040849202528549
FerrettiP_2018__CA_C10042MS2726SK_t0M15__bin.4	0.9650266737375192	0.945448606960107	0.9109676648977829	0.6724788137825431	0.5269424065014382	0.8005064322515163	0.9449983669140294	0.9423959653996495	0.7359071704766152	0.5979946406684062	0.8889585828325788	0.9495000649722375	0.759879467719334	0.9367065045989809	0.7574484524315421	0.9108566852920414	0.7813905463638375	0.5318529028542128	0.834402975377278	0.9480418772411032	0.6428788671651383	0.9321303518685664	0.9873883618918511	0.8630371184637051	0.9368399610868977	0.877814966091516	0.7688540653304629	0.8944836814323394	0.9455869802659999	0.9694756916031285	0.9675223100615656	0.9469285691708489	0.9238911697461166	0.7704913657164331	0.7115541710420493	0.9430765934880257	0.946493079578699	0.9347629566933696	0.9553012077812156	0.941292490965347	0.8041884265128874	0.7457639857131317	0.7999388909765854	0.9287503907114284	0.9412222507085486	1.0	0.9460287914812616
HMP_2012__SRS013261__bin.1	0.9258579398464252	0.8982559364918159	0.8600239782999326	0.6384148834072321	0.5041991434080751	0.7607047032170723	0.9114484128345663	0.8705730578410316	0.6760424825676975	0.5620975228632011	0.8203142078779401	0.9351933997915868	0.7069005743616489	0.9029065110985414	0.7041003285007484	0.8682360068582251	0.7307083009423687	0.4800022350990943	0.7895315996937522	0.9072943635310252	0.5731695959862326	0.8885376668114253	0.9467521951515995	0.8049278053189477	0.8781934713539701	0.8170836074107259	0.7170987041326786	0.8429205686954766	0.8766450770471989	0.9190477497551685	0.9466546546428792	0.8808554939814075	0.8816294460581381	0.727105674112749	0.6466680848435774	0.905745969224254	0.8830646149502641	0.8758789674234307	0.9123659798311716	0.8989132320807303	0.7460711761424739	0.6968754687091029	0.7533950469027703	0.8614160137007654	0.8984260196904388	0.6601615153187614	1.0
