	OhJ_2014__MET0249__bin.5	OhJ_2014__MET0026__bin.1	OhJ_2014__MET0238__bin.3	FerrettiP_2018__CA_C10035IS2605FE_t2M15__bin.4	OhJ_2014__MET0067__bin.3	OhJ_2014__MET0254__bin.2	OhJ_2014__MET0232__bin.3	OhJ_2014__MET0204__bin.7	OhJ_2014__MET0258__bin.6	OhJ_2014__MET0297__bin.3	OhJ_2014__MET0202__bin.4	HMP_2012__SRS024596__bin.6	OhJ_2014__MET0188__bin.12	OhJ_2014__MET0266__bin.3	HMP_2012__SRS017849__bin.5	OhJ_2014__MET0197__bin.1	OhJ_2014__MET0276__bin.31	OhJ_2014__MET0314__bin.3	OhJ_2014__MET0259__bin.28	HMP_2012__SRS020263__bin.4	OhJ_2014__MET0212__bin.8	HMP_2012__SRS019016__bin.5	OhJ_2014__MET0076__bin.2	OhJ_2014__MET0296__bin.3	OhJ_2014__MET0014__bin.2	OhJ_2014__MET0288__bin.6	HMP_2012__SRS058182__bin.3	OhJ_2014__MET0250__bin.9	OhJ_2014__MET0199__bin.9	OhJ_2014__MET0306__bin.4	HMP_2012__SRS024598__bin.3	HMP_2012__SRS015381__bin.1	OhJ_2014__MET0190__bin.9	OhJ_2014__MET0292__bin.1	OhJ_2014__MET0207__bin.1	OhJ_2014__MET0317__bin.3	OhJ_2014__MET0246__bin.3	OhJ_2014__MET0311__bin.3	HMP_2012__SRS020261__bin.4	OhJ_2014__MET0211__bin.5	OhJ_2014__MET0262__bin.1	OhJ_2014__MET0243__bin.10	HMP_2012__SRS024482__bin.7	OhJ_2014__MET0216__bin.2	HMP_2012__SRS017851__bin.9	FerrettiP_2018__CA_C10042MS2726SK_t0M15__bin.4	HMP_2012__SRS013261__bin.1
OhJ_2014__MET0199__bin.9	0.9708381303304763	0.941697477743533	0.8938029448300283	0.610365959312708	0.5091291549488592	0.7914497177875434	0.9536411797304117	0.8608770636770114	0.6992438130734611	0.5742085144152395	0.8785397797565794	0.8867447286916081	0.7294680523779045	0.8572201479436858	0.6982647962629646	0.9253982118040733	0.7553432949219944	0.4978825856753373	0.821326906241207	0.8704843607368794	0.5845927608324573	0.8665440454005153	0.9265575738165036	0.8358510096047712	0.8552424127460109	0.8244650137885778	0.7030391450121922	0.8890230392258393	1.0	0.9133221556353833	0.898087280005375	0.8729313975944879	0.9229835057389683	0.7460820383756404	0.6600730372809399	0.8756027293250896	0.9482843715474881	0.8584209337840112	0.8721690981274913	0.8657453737919524	0.7563703027526134	0.7125711719457631	0.7257191959533972	0.8730006056971908	0.8653033512381936	0.662366502874157	0.8783811568058592
OhJ_2014__MET0306__bin.4	0.8848346242918995	0.8613307253111167	0.8376701958254241	0.6013902821959597	0.4791238574364061	0.7310239346328693	0.8751398486650978	0.8444794273290396	0.6524961122071102	0.5423415141694667	0.8033033187020552	0.8556211704773873	0.6728245141657374	0.8408256478722491	0.6622165267558466	0.8336411557839544	0.7020211861404378	0.45111916225055665	0.7643284280637113	0.8529155649699605	0.5611903172513584	0.8386342192901655	0.9095421541169583	0.7822798688778916	0.821619298369924	0.7944168683595193	0.6795405132259544	0.8150189075395212	0.8428003110234311	1.0	0.8720459300309159	0.8267233084837794	0.8391614487575844	0.6987734339746482	0.6158147396763716	0.8571273406004916	0.8497055719437473	0.8527631299250038	0.8546417636594852	0.8501358396700318	0.7379147445244586	0.6643571436562781	0.7095268639962409	0.868148813896855	0.8485383017523971	0.6301944455839521	0.8552766765990296
HMP_2012__SRS024598__bin.3	0.9278641326418474	0.8834502872053289	0.842482226456271	0.6216492509469601	0.4903217699164851	0.765996189356106	0.8866893830337558	0.8663581859704842	0.6702075476366876	0.5522212017161968	0.8341865313582418	0.9562610470585895	0.6906978854177128	0.8882007346673012	0.6942897108248195	0.8569528725142148	0.7260072321693257	0.47100994678004476	0.7833925016581201	0.8906067676530965	0.5842147933911965	0.8701285594999488	0.9390932569457888	0.7931709224679038	0.8731202109196733	0.8160857302690983	0.7094168123434975	0.832914375986442	0.862560642074574	0.9076319133420568	1.0	0.8633015197453361	0.8681106746062358	0.7054916647623151	0.6318905383565518	0.8855836461564364	0.865743941614764	0.8562294615075963	0.892976411755259	0.8812718060385168	0.7412245781194129	0.6856965972512322	0.7409916892641635	0.8451279408889271	0.8800811617660544	0.6564224681463843	0.9364611276963556
HMP_2012__SRS015381__bin.1	0.8914350120312428	0.8698122234182514	0.829877518502977	0.6652775497213658	0.4724218982807587	0.7327493062017153	0.8729558543601346	0.8556955315133418	0.6595842480929416	0.5459954307630869	0.8244482555204855	0.8880759944779941	0.6763281498644839	0.9164087095250547	0.7298408267602408	0.8380885629202572	0.7147232206025149	0.4788414328835047	0.7746767173661411	0.940626780106994	0.5682937731477259	0.9184135787828477	0.9288524809496878	0.7810440523901326	0.9262992627189595	0.81185244648783	0.7423879837583292	0.8238882503309352	0.87573662221087	0.8987789352907669	0.9017472161913972	1.0	0.8441726012012998	0.6942584517706301	0.6330253051394793	0.9410783318028214	0.8723122284861717	0.8597605103598426	0.9420949566084666	0.8896799912426339	0.7521295400963716	0.6682078212199902	0.7316612237202994	0.8618849825359467	0.9331500773364633	0.6650560816056793	0.8854487846113615
OhJ_2014__MET0190__bin.9	0.9664071211093485	0.9191726621015237	0.8685961073600705	0.5979841703722842	0.5105581077562804	0.7745248814457615	0.9303880733867904	0.8390853773307598	0.6832197152524554	0.5650468659145262	0.8313642222352865	0.8615581922349753	0.731744573972954	0.840481498918821	0.6620145747979798	0.9097233989681743	0.7313073596752065	0.4777057760207966	0.8034872409999313	0.8476992400375659	0.563359762155422	0.8347779519499016	0.9029888167004994	0.8088355822286467	0.821588406954128	0.7936392977103309	0.6865474841898864	0.8564455021023338	0.9026276826308346	0.8893230292380269	0.8839317076207194	0.8229104244239269	1.0	0.7184468369645175	0.635522846546674	0.8535811309177697	0.9130595663723416	0.8416385112186224	0.8505186547237177	0.8425559202027093	0.7294404299224525	0.7152188615730131	0.7101684188997119	0.8344217581547877	0.844456937849864	0.6335131428594013	0.8646073296877401
OhJ_2014__MET0292__bin.1	0.9196883325732664	0.8995823632479658	0.9130967525142213	0.598236444807143	0.4995715622974822	0.7601990975205819	0.9107853491107218	0.8383193721047452	0.6796966133019706	0.5882503660322108	0.8511905047644193	0.8656985814751698	0.7148363055948924	0.8298670282984904	0.6721857523462065	0.8650163214362864	0.7386217987182871	0.47614610085687537	0.794128483306531	0.8473213642800568	0.5696985334709453	0.8339125843074191	0.8994929553800735	0.8548490267143509	0.8189634687852532	0.7967987182872093	0.67792225715863	0.8624324940594772	0.8862161870244583	0.8994743537431293	0.8725169814943715	0.8220171375081007	0.8726357919496915	1.0	0.654001152101385	0.847380169454912	0.8827730840313948	0.8471323476465928	0.8488821016249429	0.8393694645128771	0.7325012601108898	0.7061877445215179	0.7162602309003192	0.844361303794734	0.8401513333173318	0.6428137676115498	0.8675575450639657
OhJ_2014__MET0207__bin.1	0.9068808352737804	0.8803414646338753	0.8539811082536383	0.6005367725688006	0.5024187190820419	0.7818255266227981	0.8866562770843508	0.8707821031676066	0.6969869535758604	0.5690430978518964	0.8411562564808228	0.8745731523195182	0.7148627095733449	0.8423573408343685	0.709159247707773	0.8642261281107105	0.7496738900609257	0.5046560595651373	0.7936789727148492	0.8544080403748086	0.6198770678680212	0.8416007522652059	0.905927668781737	0.8119012732980303	0.8416824908516958	0.8325628964912529	0.7113574077113939	0.8508041117886631	0.8826679744840505	0.8923901375977907	0.879784156089626	0.8437874283351876	0.8690041200300744	0.7362593045194684	1.0	0.8535940321374506	0.88810865692694	0.8653549312348809	0.8542391589977634	0.8489957300032628	0.778521531362285	0.6878193969043368	0.7152545143680897	0.8766085106756673	0.8453350572744303	0.6706333524507052	0.8707875073716721
OhJ_2014__MET0317__bin.3	0.8972241368073672	0.8821011085283412	0.8411114314886826	0.675418240850642	0.4834253979978157	0.7347150274416556	0.8785630210112828	0.8504676634797876	0.6591941889652748	0.5507789124849165	0.8075983465884067	0.8839713674614444	0.6828992765830547	0.9266846648642136	0.7151681554349093	0.8471665675909998	0.7150842208998968	0.4642295698404454	0.7793296889287387	0.9374816084621811	0.5630269360734832	0.9284319843901514	0.9301842412416781	0.7840848272034789	0.9049693194587901	0.7974274558751212	0.7430600951521387	0.8227821039721772	0.855780719546082	0.9078206249864224	0.9011848593948419	0.9168277880583868	0.8530716089954123	0.697237270093434	0.6238804614227003	1.0	0.8588621044461604	0.8659274173639816	0.9398806549658633	0.8932170033593563	0.7441171765607381	0.6817947968488013	0.7309414294940032	0.8524470373084071	0.9475078355357097	0.6454550930488381	0.8864898972443798
OhJ_2014__MET0246__bin.3	0.9722062875714339	0.9211635350132631	0.8806941925121208	0.6031106526327449	0.49495585881943366	0.7737925216156285	0.933090950810722	0.853039935751488	0.6877528252135847	0.5684237751143834	0.854991326055264	0.8721260758361901	0.7199646118879528	0.8449579358187433	0.6825766462197623	0.9087020336790383	0.736094984145572	0.4892619135691354	0.8063737174529263	0.8569629918284913	0.5745899904458032	0.8464172750955914	0.914297568723951	0.8154922389459129	0.8382502170958802	0.8120196939096446	0.6866050358331834	0.8734296401648148	0.9283019838310549	0.9014018756292813	0.8824072224189328	0.8511953625550653	0.9139766228782463	0.7275229112804801	0.6501467746178815	0.8602382219303434	1.0	0.8499916920027615	0.8596507278399009	0.84913369347842	0.7488739696599852	0.7090885533600904	0.7120443211871733	0.8610408338064277	0.8521913331764046	0.6494539469910214	0.866625983854792
OhJ_2014__MET0311__bin.3	0.8774634506962716	0.853572495502997	0.8227068462501669	0.6039938374312004	0.4724104767581094	0.7230398616111177	0.8641007876294889	0.8578678118235855	0.6587514197523923	0.5396755703823148	0.7934786488308769	0.8454008823366912	0.6708364890177294	0.8434461100373499	0.6649912406839062	0.8266315479127012	0.7018082377175222	0.45534020029815414	0.7564729219054287	0.851694486398002	0.570299684488603	0.8371901541668969	0.8896673317847051	0.7728889999320376	0.8274554076736791	0.7770747942428582	0.6824497335534856	0.8062922350361887	0.8308398333505277	0.8944266498341769	0.8628515522055727	0.8294708082284277	0.8329672006027622	0.6902639333754145	0.6263338827361532	0.8575177325423627	0.8403902503898054	1.0	0.8532365954105389	0.8546818947894415	0.7506027377568817	0.6614880031839613	0.705707514627789	0.8524215365253458	0.8489016751489181	0.6299573988718254	0.8443970935596659
HMP_2012__SRS020261__bin.4	0.8963530814951921	0.8779234983495082	0.8395103458856484	0.6724548527424887	0.48322783713828993	0.7354828492385963	0.8801747986994026	0.8596329821192611	0.662246549309367	0.5514171463073033	0.8071389332924215	0.8945016603896844	0.6832941537456511	0.9218909141298913	0.7255071488312935	0.8455070498512826	0.7164712636283103	0.4655391193748422	0.7767095085147554	0.9904410054389515	0.5631160887058858	0.9332048242857356	0.9362816179272595	0.786739153028046	0.9338185003538536	0.8082079174110788	0.7395202438867471	0.8238220141442436	0.8544404907428944	0.9073284800134612	0.910856622505085	0.9199885183187255	0.8520209243743226	0.7001247148138433	0.6258283389669457	0.9421031272734471	0.8603050563938613	0.8636416725642256	1.0	0.897798684555654	0.739558351190977	0.681108180203008	0.7350260564878923	0.8479246366196347	0.9465502991670832	0.6549146049955211	0.8948500700283577
OhJ_2014__MET0211__bin.5	0.9080122340861301	0.8821700533926429	0.8445580264444787	0.6454547477377156	0.4845743911529433	0.7428080747395857	0.8912358793704542	0.8675808854541207	0.6720676273094417	0.5489130819560378	0.8159678288846206	0.8976502786956376	0.6914868116430146	0.9008104475211716	0.7095532272762672	0.8583906553266721	0.7243558039592886	0.47006057369529886	0.7895289128392162	0.9150850651301237	0.5761146055528752	0.8994283477611804	0.9324611894452688	0.7974872384605037	0.8861833514882479	0.8091630230410645	0.7330099836858623	0.8339442285071603	0.8666695997726338	0.9222549920957852	0.9185486587108695	0.8877768371610367	0.8624767753635281	0.7073973943904854	0.6355701806287568	0.9148817705441316	0.8683379302183748	0.8839971761269448	0.9174052530916454	1.0	0.7519259886337086	0.6853717914096406	0.7348725059749392	0.8681998719547532	0.9122490550847415	0.655446019218924	0.89600116515106
OhJ_2014__MET0262__bin.1	0.8743903078026516	0.8518450073272931	0.8161810069576888	0.5995725886557389	0.4821871561369812	0.7624018872357483	0.8613589381988888	0.8774558827092223	0.6812382421032289	0.5401908082333872	0.8297521340987598	0.8395793271736369	0.6717710751936338	0.8248740330987435	0.6741695593651594	0.8271705380278342	0.7003940004653859	0.4638596269813412	0.7638369211058155	0.842106834806586	0.5963300994832864	0.8255557727857405	0.8828540215035346	0.7735457957226186	0.819029664691124	0.8026487558814134	0.6820349197209261	0.8219098740133791	0.8435897594811116	0.891871578272449	0.8607470627442784	0.8361728824235677	0.8319015860871015	0.6877840699408577	0.6493249368545658	0.8491467830619802	0.8532079232800581	0.864947931427129	0.8419535842323188	0.837738630018745	1.0	0.6634053967865834	0.7005404899849059	0.9118116189852671	0.8287971351157352	0.6287555546290406	0.8348387009534778
OhJ_2014__MET0243__bin.10	0.9833878176894718	0.9557097647711331	0.9190499494306874	0.6415079442758801	0.540801931421487	0.8002981958174286	0.9555192326514632	0.8841466836318553	0.7298959250921666	0.6061407458157971	0.8639698541646277	0.9008188966102247	0.7700838471827999	0.8827183452415908	0.7040292323252095	0.9379844050765066	0.7635613846204039	0.510931454112427	0.8465048448663991	0.8915278457472839	0.5977514599849924	0.8845766859156308	0.9430948419301165	0.8563276891455417	0.8670522984568204	0.8341952954226616	0.7261276956706143	0.90701445303579	0.920401291964373	0.929929202962383	0.9221676291148739	0.8603340837166813	0.944654986786728	0.7679201331114809	0.6643822387524061	0.9010466216436657	0.935618413754853	0.882782943460246	0.8980157254249453	0.8843248181136015	0.7683005448435614	1.0	0.7532400247952759	0.8694130697204007	0.8908694659228084	0.676246778245408	0.9042817526344981
HMP_2012__SRS024482__bin.7	0.9182391696965014	0.8931535364361842	0.8554815931831606	0.6468959425863282	0.5328192397603546	0.7533348459696251	0.8984816254229958	0.8842127610134014	0.683303840980967	0.5754445599536233	0.8224394119210745	0.9167372800163511	0.7106991846971493	0.8860151502893373	0.7141993358593954	0.8645294291906768	0.7416238779168687	0.47061339023765625	0.7956572333720008	0.9018467342567714	0.5831687378226189	0.8882196250567999	0.9669949249633043	0.816121620824257	0.8691160019684548	0.8331326961200879	0.7320748037171921	0.8420643470612174	0.8738747233000939	0.9258672363587479	0.9290151825291726	0.8782076354879073	0.8744343581748361	0.7261031346244272	0.6440740445603186	0.9005498412644343	0.875864468599313	0.8779874313306719	0.9034459517412248	0.8839530174356679	0.7563398419274798	0.702206725472937	1.0	0.8526402295962904	0.899944583981425	0.6808019081116033	0.9177695630407396
OhJ_2014__MET0216__bin.2	0.8647678237047413	0.8385659486430808	0.8159599424388827	0.5839483991117975	0.46023476421277004	0.7261813175197398	0.8520488773783934	0.8493336294656157	0.6495502855457153	0.5368711421196818	0.809020921551351	0.8337813387090739	0.660144466546367	0.8197030674476913	0.6511249057779329	0.8159482785853106	0.6927531991763376	0.4504881565716824	0.7469925482555492	0.8300751492365765	0.5913811898005432	0.8179986868444853	0.874665089454467	0.7670762461248062	0.816806543810649	0.7891267613026387	0.665306207745868	0.8022262408517723	0.8398640383468626	0.9050819896007026	0.8465367345778341	0.8265142719398301	0.8208529290123292	0.6838638847727906	0.6306592167041934	0.8390859621148317	0.8461892489401689	0.8472895391271258	0.8326654967173542	0.8343548115096963	0.7865072541879309	0.6475475046886262	0.6812079281156704	1.0	0.8234107149018851	0.6231058995285372	0.8269560403938688
HMP_2012__SRS017851__bin.9	0.889346396975843	0.8701992889443072	0.8363047793044123	0.6854515716619447	0.4764817935018506	0.7243638182349089	0.8679654021292211	0.8408366742165365	0.652727028797361	0.5447043712957629	0.8011653303133853	0.87961278637551	0.676533781064295	0.9252809498630764	0.7140358526749426	0.8385929225888424	0.7052181899252642	0.45988128684507507	0.7692566074514848	0.9417808354312501	0.5548118582939398	0.9426509119032775	0.9245455280831486	0.7777561299945547	0.910724925619313	0.7907836015247055	0.7373626818084963	0.8148443727162958	0.844871875813847	0.8978281628562185	0.8946931254093897	0.9081980538697687	0.8431119932445763	0.6906005106027006	0.6172285006274021	0.9465637898242486	0.8499803690229101	0.8563727675929068	0.9433764688705973	0.8897592393834887	0.725560913244892	0.6734224191677255	0.7297223844435852	0.8356887217570416	1.0	0.6423541783400282	0.8775673174812372
FerrettiP_2018__CA_C10042MS2726SK_t0M15__bin.4	0.9399136747243948	0.9209937591531835	0.8889930005584101	0.6551350895738874	0.5144579032580944	0.7822299174325782	0.9208048128623957	0.9266621478768127	0.7182698419945422	0.5840744265761035	0.8703673916631839	0.9326761186638898	0.741291788562779	0.9127363145639661	0.7452680895001352	0.8884893779171656	0.7646719604406874	0.5194892128525622	0.815990194460151	0.9226577508367372	0.6280799474602878	0.9076143950382282	0.9738874821326347	0.8425122130246508	0.9110807517112282	0.8642965262680999	0.7540530384179085	0.8741947832561276	0.9209754966864159	0.9495625788007882	0.9503029111074431	0.9217530563291739	0.9007217186386034	0.7524571797834493	0.69731576858645	0.9182487699175028	0.9224596733125656	0.9049902190442408	0.9295082830822828	0.9103811587535163	0.7838531697671887	0.7279573782121748	0.7861219300617763	0.9005692972813508	0.9147486979212396	1.0	0.9291514625777471
HMP_2012__SRS013261__bin.1	0.9002729173630928	0.8734826078900959	0.837574956694955	0.6204081212521652	0.4915727941385506	0.7428974334592374	0.8864638281561706	0.85206879007616	0.6587072304475393	0.5481840310012165	0.8014947715346405	0.9342273076172765	0.6880370242204357	0.8780175063156254	0.6923837037748667	0.8454242718037348	0.713718606905868	0.4680189669724897	0.7707700014410507	0.8816725795494315	0.5592649268838308	0.8634888720493996	0.9298531794774769	0.7843354844528272	0.8530054730518611	0.8034901856602709	0.7021951025841863	0.8224654907561988	0.8522726938531835	0.8992935910494085	0.9460502956114614	0.8563782179790195	0.8578271111638299	0.7086646361248872	0.6318331047585064	0.8800634062322013	0.8589672077632441	0.8464967272463482	0.8862672766787996	0.8684418712484892	0.726275354405351	0.6792823959478046	0.7395178263857369	0.8340335990291043	0.8720743974300282	0.6483841115824207	1.0
