	OhJ_2014__MET0249__bin.5	OhJ_2014__MET0026__bin.1	OhJ_2014__MET0238__bin.3	FerrettiP_2018__CA_C10035IS2605FE_t2M15__bin.4	OhJ_2014__MET0067__bin.3	OhJ_2014__MET0254__bin.2	OhJ_2014__MET0232__bin.3	OhJ_2014__MET0204__bin.7	OhJ_2014__MET0258__bin.6	OhJ_2014__MET0297__bin.3	OhJ_2014__MET0202__bin.4	HMP_2012__SRS024596__bin.6	OhJ_2014__MET0188__bin.12	OhJ_2014__MET0266__bin.3	HMP_2012__SRS017849__bin.5	OhJ_2014__MET0197__bin.1	OhJ_2014__MET0276__bin.31	OhJ_2014__MET0314__bin.3	OhJ_2014__MET0259__bin.28	HMP_2012__SRS020263__bin.4	OhJ_2014__MET0212__bin.8	HMP_2012__SRS019016__bin.5	OhJ_2014__MET0076__bin.2	OhJ_2014__MET0296__bin.3	OhJ_2014__MET0014__bin.2	OhJ_2014__MET0288__bin.6	HMP_2012__SRS058182__bin.3	OhJ_2014__MET0250__bin.9	OhJ_2014__MET0199__bin.9	OhJ_2014__MET0306__bin.4	HMP_2012__SRS024598__bin.3	HMP_2012__SRS015381__bin.1	OhJ_2014__MET0190__bin.9	OhJ_2014__MET0292__bin.1	OhJ_2014__MET0207__bin.1	OhJ_2014__MET0317__bin.3	OhJ_2014__MET0246__bin.3	OhJ_2014__MET0311__bin.3	HMP_2012__SRS020261__bin.4	OhJ_2014__MET0211__bin.5	OhJ_2014__MET0262__bin.1	OhJ_2014__MET0243__bin.10	HMP_2012__SRS024482__bin.7	OhJ_2014__MET0216__bin.2	HMP_2012__SRS017851__bin.9	FerrettiP_2018__CA_C10042MS2726SK_t0M15__bin.4	HMP_2012__SRS013261__bin.1
OhJ_2014__MET0199__bin.9	0.9887313610599919	0.9869622766379881	0.9844381942763668	0.9648414479305581	0.9905781845559284	0.9854190803617366	0.9886987481577462	0.9698251724373421	0.9811764655845822	0.9855138181424081	0.9850394927259185	0.9722177451737879	0.9933690962323753	0.9657840533130869	0.9732727596625543	0.9943752707328433	0.9889976876226962	0.9877233227804019	0.9876603732322496	0.9645451207279502	0.9746660916936045	0.9645528693006896	0.9710411709957466	0.9846798953307692	0.963252124665234	0.9747028368679964	0.9714469596125079	0.9878440199605952	1.0	0.9700541966887491	0.9718120460510025	0.9638075753713699	0.9916051033677278	0.984651827633244	0.9779646428357583	0.9647670833641788	0.9883904543618857	0.9612094225082191	0.9642189952969994	0.9595884090690211	0.9685869395053247	0.9903608113516208	0.9717167590411809	0.9630245713403649	0.9631057785784448	0.9739722689787241	0.9721981177649354
OhJ_2014__MET0306__bin.4	0.9700078954832214	0.9703242543515307	0.971678330375499	0.9700077520137567	0.9727474919553284	0.9743939455133482	0.9699567600131647	0.9765937546328117	0.973762273606997	0.973498230258809	0.9756438231141076	0.9788289727206841	0.9717260151495668	0.9704828258578193	0.9806888848388451	0.971643528894641	0.9740643456224447	0.9732140612350596	0.9748658058900334	0.9690060672310208	0.9758163942718048	0.9692050174040326	0.9784043077052684	0.9719978244664121	0.9688471413941692	0.9826858648706313	0.976877683050559	0.9740590254390026	0.9700541966887491	1.0	0.9785530305090987	0.9700872793947112	0.9709499635384529	0.9722564902845179	0.9763248624419374	0.9693350470462703	0.970472168448133	0.9662368763960789	0.9690365117672989	0.9640140862938796	0.9753818757663703	0.972373425105789	0.9783989344742824	0.9695025547720748	0.9681137868660905	0.9794599153183388	0.9785058407345838
HMP_2012__SRS024598__bin.3	0.9725518914341945	0.9721871022304992	0.9739551548982303	0.9717079223126318	0.975200861538224	0.976707800752403	0.9724209158548207	0.9786648879642169	0.974171490470871	0.975323960848768	0.9773566650693034	0.9990657772879966	0.9731943201573435	0.97337142504695	0.9831751595879535	0.9733205191295526	0.9765398267570494	0.9744029324912726	0.9756850109737114	0.9718381146911733	0.9759890737843775	0.9717775168398015	0.9819423376438895	0.9741949593673257	0.9712997271601174	0.9832601153366128	0.9793796410041381	0.9753732589864537	0.9718120460510025	0.9785530305090987	1.0	0.9723879006475941	0.9723897306580291	0.9743014700955495	0.9765646089152564	0.9717423918957625	0.9725855665427923	0.9666594544852009	0.9717331987345461	0.9660040717253351	0.9731542769127673	0.9743463878804091	0.9818573986389835	0.9681486994302382	0.9705232744783306	0.9822025820231196	0.9993615844717461
HMP_2012__SRS015381__bin.1	0.9637950041971407	0.964302529544691	0.9646109448293372	0.978336417519569	0.9661328402728692	0.9686614611073705	0.9641949131195571	0.9705566033234905	0.9671162823186019	0.9674567796579729	0.969009295781695	0.9729396597386244	0.9654129703350626	0.9781891220958003	0.982938552305756	0.965701712228174	0.9677602861787546	0.967210882821721	0.9680287307624595	0.9811310880587989	0.9699321089474509	0.9768457253128427	0.9727356052689261	0.9656238212852236	0.9807548255131366	0.9752187165746102	0.9808001456928546	0.9677308557284889	0.9638075753713699	0.9700872793947112	0.9723879006475941	1.0	0.964698005933955	0.9654684422142427	0.970402740875402	0.9769824604970534	0.964882344136883	0.9622158331976816	0.9813111789271308	0.9664915378250221	0.968362623696158	0.9666189651607946	0.9734230626082172	0.9645918316416122	0.9774406314945707	0.973413503762254	0.9722119278705382
OhJ_2014__MET0190__bin.9	0.9963008876239913	0.9870822035323534	0.9852359794479365	0.9642908071772099	0.9906994400683307	0.9850140956215299	0.9887052928780451	0.9711939827405199	0.9820303707043774	0.9865663788567535	0.9858123580518192	0.9734226482685789	0.9963038373500095	0.9658807686237284	0.9740318456244612	0.9966886073044409	0.9846426564053785	0.9879742360523617	0.9886954269853215	0.9646541677465346	0.9750362750387547	0.9646126769608769	0.9722336878700775	0.9855837069642229	0.9635053327485628	0.975609578350935	0.971772552518702	0.9898191763301988	0.9916051033677278	0.9709499635384529	0.9723897306580291	0.964698005933955	1.0	0.9855508252314673	0.9780540524923648	0.9646774602387629	0.995666508641124	0.9614809823249681	0.9641242697394359	0.9604031985583962	0.969583744025132	0.9940947490646014	0.9725956216864274	0.9630235062898013	0.9627490185697308	0.9749218827214463	0.9730018830465214
OhJ_2014__MET0292__bin.1	0.9842657881555119	0.9828477023080175	0.9994069343365316	0.9647643424280399	0.9874526315789474	0.9840006027250006	0.9847318240325528	0.9726570821874891	0.9806150010388531	0.9991642468896225	0.9917945103764205	0.9745971784250305	0.9864366809117399	0.9666080966419387	0.9755020930157627	0.9862229382809801	0.9816325879613385	0.9845794015646423	0.9854347605942552	0.9650535944210409	0.9764871049857293	0.9654389565135236	0.9738690072080793	0.9984539142391976	0.9642590435118662	0.9769412377512741	0.9725002108945544	0.9894682419096229	0.984651827633244	0.9722564902845179	0.9743014700955495	0.9654684422142427	0.9855508252314673	1.0	0.9806480753346638	0.9656967365296282	0.9849831412678731	0.9620898846388695	0.9650023704198883	0.961030484738394	0.9705124270760953	0.9913322989371326	0.9741523535623756	0.9646859849066538	0.9638533233010036	0.976593915603175	0.974637747105516
OhJ_2014__MET0207__bin.1	0.977697279015604	0.9768418922261617	0.9797421088852929	0.971095184569825	0.9799683245755968	0.980156505390459	0.9776689114450926	0.9793009139323401	0.9791969174994543	0.9806608512624814	0.981295161329726	0.9771770420878954	0.9786555591725608	0.9709229080206492	0.9782714848300168	0.9791464166920509	0.9777535783699585	0.9784867226732261	0.9803488986254826	0.9702408486045172	0.9795543220090203	0.9699420921263042	0.9773287761080908	0.9798707127430862	0.9697720430509245	0.9793088159223587	0.9765507558453868	0.9804245156338426	0.9779646428357583	0.9763248624419374	0.9765646089152564	0.970402740875402	0.9780540524923648	0.9806480753346638	1.0	0.9701768138797628	0.9781636288151709	0.9704746197488907	0.9699954973302313	0.9675795901775651	0.978086851431908	0.980014687722277	0.9769612126435138	0.974104578558528	0.9690807713157283	0.9799897140160845	0.9770593594569316
OhJ_2014__MET0317__bin.3	0.9639408107124633	0.9638467833865898	0.9645125256403796	0.9788465074877625	0.9657883938576141	0.9684301568469985	0.9639424418185768	0.9707024337903969	0.9671055300260188	0.9665409761921678	0.9696628380881808	0.9726837854797044	0.9650198985258904	0.9785081225366504	0.9826913866022255	0.9653222539775412	0.9677939486274825	0.9676139608835924	0.9679994063629551	0.977385562442316	0.9701778371806729	0.97714071624474	0.9723652883288852	0.9657074715303238	0.9772831001535575	0.9755063410026135	0.98139120273462	0.9673787099860215	0.9647670833641788	0.9693350470462703	0.9717423918957625	0.9769824604970534	0.9646774602387629	0.9656967365296282	0.9701768138797628	1.0	0.9652108197247072	0.9618361679210805	0.9775800205517334	0.9647670969011491	0.9687468664590924	0.9664591065513363	0.9737994253659872	0.9641019799276646	0.9768287884564386	0.9736735873396075	0.9716448498092141
OhJ_2014__MET0246__bin.3	0.9984033225516977	0.9857977894383099	0.9850251774367688	0.9654273530322113	0.9894586159478101	0.9854325397675101	0.9878242295580609	0.9705827244824181	0.9817893534500407	0.9866928654633419	0.9863957726197023	0.9728645522458045	0.9955497294484413	0.9663672108301812	0.9740068844532449	0.9959366448295879	0.9825438400779438	0.9871172695635516	0.9875912651906765	0.9651862442638482	0.9753662326411479	0.9648694767853186	0.9717603476975654	0.9852585768578835	0.9638608887304314	0.9750614748865958	0.9720711499200453	0.9900901517028593	0.9883904543618857	0.970472168448133	0.9725855665427923	0.964882344136883	0.995666508641124	0.9849831412678731	0.9781636288151709	0.9652108197247072	1.0	0.9615472617472567	0.9647636210055216	0.9602495087112184	0.9697801441285206	0.9947676741888577	0.9721951953999861	0.963656016457653	0.9635450710249909	0.9746079429584091	0.9727116150063637
OhJ_2014__MET0311__bin.3	0.9604266129502687	0.9612159386855045	0.9611840102182517	0.9641205627761376	0.9641732362039717	0.9677535039229147	0.9608933960915145	0.973635801150347	0.9684238974959065	0.9635318642256806	0.9670496061457824	0.9670633229415206	0.9628584501675141	0.9631384621912689	0.9705157653848706	0.9620619584496788	0.9644891689546318	0.9636710944719178	0.9649676364303151	0.9623103682395908	0.9747049326634778	0.9628234267405468	0.9661737016659073	0.9618550346498597	0.9624145410208786	0.9696407849798118	0.9696492459030059	0.9653230182595771	0.9612094225082191	0.9662368763960789	0.9666594544852009	0.9622158331976816	0.9614809823249681	0.9620898846388695	0.9704746197488907	0.9618361679210805	0.9615472617472567	1.0	0.9617527206111717	0.9643023031306027	0.9739770890274511	0.9628382081037572	0.9666172424785494	0.9714848358036297	0.9617316317537832	0.9681494250109708	0.9664539950496629
HMP_2012__SRS020261__bin.4	0.9632747448187245	0.9631833453870996	0.9638927259844068	0.9789162225132814	0.965240411753134	0.9682378043814643	0.963402419543122	0.969868455068743	0.9668788805626667	0.9657949482516512	0.969343111680108	0.972327408077664	0.9650594586131286	0.9783724447992604	0.9864730372546632	0.964681861198382	0.9674806364735995	0.9672013999991774	0.9671361762728492	0.9987055171219563	0.9692851313662051	0.9791819530537204	0.9719580650232578	0.9651917429204085	0.9887116398539949	0.9749229737821321	0.9810413751945791	0.9672686977905253	0.9642189952969994	0.9690365117672989	0.9717331987345461	0.9813111789271308	0.9641242697394359	0.9650023704198883	0.9699954973302313	0.9775800205517334	0.9647636210055216	0.9617527206111717	1.0	0.9661992880136177	0.9677061936449799	0.9658451480151194	0.9731588655224042	0.9638232617062905	0.9781445106334231	0.9730002176393774	0.9713944801435916
OhJ_2014__MET0211__bin.5	0.959802750270617	0.9597266327323303	0.9599185875947819	0.9666715643801919	0.9618148821784047	0.9646959612557976	0.9598485681949638	0.9671226868737661	0.9642212704703046	0.9622241252145298	0.9645150453290676	0.9665556920503404	0.9615232887578133	0.9662732036496589	0.97213684712299	0.9611813657871431	0.9631026703917	0.9620892275112122	0.9631878260526225	0.9666072835565764	0.9684775364191569	0.9655611407017088	0.9654639599001168	0.960236842329599	0.9661173468797052	0.9679686970661969	0.9734507271634414	0.9634650933982084	0.9595884090690211	0.9640140862938796	0.9660040717253351	0.9664915378250221	0.9604031985583962	0.961030484738394	0.9675795901775651	0.9647670969011491	0.9602495087112184	0.9643023031306027	0.9661992880136177	1.0	0.967781366304386	0.9617929047412906	0.9653860232690853	0.964726911864201	0.9654165718949439	0.9671607576725388	0.9661019998985791
OhJ_2014__MET0262__bin.1	0.9687949071051077	0.9689383952529603	0.9701751131333846	0.9692342862971939	0.9711774258158301	0.9797428651486486	0.9693041215053115	0.9782769968711388	0.9825776949962984	0.9714070051368302	0.9760718077738291	0.9737893186359912	0.9703935267326669	0.969066931077895	0.9762275006486079	0.9702646330679645	0.9717809549197276	0.9702476144234135	0.9729329394844943	0.9677206526961073	0.98249550250356	0.9682291098798349	0.973513048394462	0.9705987771229091	0.9677469176896653	0.9774317645872256	0.974912114683794	0.973406519786633	0.9685869395053247	0.9753818757663703	0.9731542769127673	0.968362623696158	0.969583744025132	0.9705124270760953	0.978086851431908	0.9687468664590924	0.9697801441285206	0.9739770890274511	0.9677061936449799	0.967781366304386	1.0	0.9713132942979655	0.973456710865031	0.9803469972879668	0.967392919853478	0.9747133183278002	0.973466577492678
OhJ_2014__MET0243__bin.10	0.9953044542963583	0.9872771221423237	0.9913728482270242	0.9650275037005336	0.9909265359070774	0.9864907145781405	0.9890977641669627	0.9724694066640399	0.9830009508359799	0.9923353516017246	0.989572722265362	0.9750755559071335	0.9944530344842114	0.9675617452602127	0.9753434167754439	0.9947119676158185	0.9848095428051094	0.9888090517622397	0.989065705640135	0.9664746418279331	0.977152097484384	0.9666603442350119	0.9737014249075538	0.9910932146366108	0.9656759435827074	0.9772901355650787	0.9722774837775663	0.9912395798421199	0.9903608113516208	0.972373425105789	0.9743463878804091	0.9666189651607946	0.9940947490646014	0.9913322989371326	0.980014687722277	0.9664591065513363	0.9947676741888577	0.9628382081037572	0.9658451480151194	0.9617929047412906	0.9713132942979655	1.0	0.9739770051323762	0.9645138663178522	0.9645369127516779	0.9761229989083885	0.9747543520309477
HMP_2012__SRS024482__bin.7	0.9715740320592655	0.9718411939444965	0.9734284369505932	0.9737973712211533	0.9740062471296896	0.97583786215825	0.9718576849358243	0.9787903824774541	0.9737015469270363	0.9748092609919665	0.9767288305177191	0.9818587057364148	0.97339844101484	0.9747848881994187	0.9853890299806463	0.9731751574910983	0.976791940673512	0.974687148423868	0.975838375398205	0.9731285169585254	0.9750979229452456	0.9736745065011879	0.9879722117258661	0.9742984579946232	0.9725318371078177	0.9846133827553137	0.979843450281542	0.9749064211137912	0.9717167590411809	0.9783989344742824	0.9818573986389835	0.9734230626082172	0.9725956216864274	0.9741523535623756	0.9769612126435138	0.9737994253659872	0.9721951953999861	0.9666172424785494	0.9731588655224042	0.9653860232690853	0.973456710865031	0.9739770051323762	1.0	0.9683159890131147	0.9718165993365521	0.982727479472912	0.9815804197624035
OhJ_2014__MET0216__bin.2	0.9623269168470757	0.9623179967329064	0.9644737031069138	0.9655953589254617	0.9651819939479738	0.9703180735190694	0.9620583729158801	0.9727872374771084	0.9712125660172248	0.9654911722111468	0.9695908047262422	0.9684544883895266	0.9640871351329867	0.9646119883559333	0.9722648565057014	0.9638248575440514	0.9653174415061118	0.9649634914917583	0.9666833331761021	0.9640446419449827	0.9854799810168305	0.9640469735961102	0.9682076260381464	0.964004197148724	0.9638305412888442	0.9721026188742864	0.9714344510951133	0.9674135875763497	0.9630245713403649	0.9695025547720748	0.9681486994302382	0.9645918316416122	0.9630235062898013	0.9646859849066538	0.974104578558528	0.9641019799276646	0.963656016457653	0.9714848358036297	0.9638232617062905	0.964726911864201	0.9803469972879668	0.9645138663178522	0.9683159890131147	1.0	0.9635175389010904	0.9696569781160569	0.9682123222274192
HMP_2012__SRS017851__bin.9	0.961825040861353	0.9618393398918901	0.9628605550132288	0.9864625724306678	0.9642872828907966	0.9669790107662253	0.9623018422809745	0.968844662633032	0.9661857193547586	0.9651886785856623	0.9681797346681982	0.9716863419455587	0.9635435326580991	0.9789388925736883	0.9818269617487896	0.963662230484957	0.9665772942744881	0.9659972274773981	0.965930986216443	0.9779524897306932	0.9687723927902105	0.9839181414505438	0.9705480005302095	0.9639656602719326	0.9785570926682322	0.9738810707315281	0.9811898707923502	0.9660766582145831	0.9631057785784448	0.9681137868660905	0.9705232744783306	0.9774406314945707	0.9627490185697308	0.9638533233010036	0.9690807713157283	0.9768287884564386	0.9635450710249909	0.9617316317537832	0.9781445106334231	0.9654165718949439	0.967392919853478	0.9645369127516779	0.9718165993365521	0.9635175389010904	1.0	0.9718732182889006	0.9706691239090668
FerrettiP_2018__CA_C10042MS2726SK_t0M15__bin.4	0.9739768861353205	0.9741341331227373	0.9758776681257523	0.9742092630233194	0.9763076512929886	0.9771688095403139	0.9743983112577859	0.9833044515251458	0.976033215615157	0.9767218413918501	0.9790865496678642	0.9822812583916573	0.9755386479748648	0.974410138162458	0.9839192186711772	0.9754436589904324	0.9786040591341305	0.9767535535947998	0.9779329874647179	0.9732246781352777	0.9769802361522502	0.9736990038129398	0.9863266772424292	0.9762178184461049	0.9725041517808609	0.984599898218178	0.9807492376252277	0.9773177548150201	0.9739722689787241	0.9794599153183388	0.9822025820231196	0.973413503762254	0.9749218827214463	0.976593915603175	0.9799897140160845	0.9736735873396075	0.9746079429584091	0.9681494250109708	0.9730002176393774	0.9671607576725388	0.9747133183278002	0.9761229989083885	0.982727479472912	0.9696569781160569	0.9718732182889006	1.0	0.9821598147376799
HMP_2012__SRS013261__bin.1	0.9723661467032662	0.9724206347040983	0.9738972142970315	0.971794576500215	0.9749576145961332	0.9765910876026838	0.9725880430240756	0.9787447272825546	0.9743577473795484	0.9752471923535397	0.9770582586982332	0.9989669600164783	0.9733151297008812	0.9724345716007361	0.9833594386316646	0.9737263429824383	0.9767490063892942	0.9750349743181285	0.9762370521205499	0.971760230183864	0.9757407420076486	0.9718089669153646	0.9821505397498269	0.9744171828454095	0.9713183949508587	0.9833634873748948	0.9792168059116519	0.9757330895710202	0.9721981177649354	0.9785058407345838	0.9993615844717461	0.9722119278705382	0.9730018830465214	0.974637747105516	0.9770593594569316	0.9716448498092141	0.9727116150063637	0.9664539950496629	0.9713944801435916	0.9661019998985791	0.973466577492678	0.9747543520309477	0.9815804197624035	0.9682123222274192	0.9706691239090668	0.9821598147376799	1.0
