	BackhedF_2015__SID332_4M__bin.12	LiJ_2014__MH0358__bin.2	QinJ_2012__T2D-079__bin.38	RaymondF_2016__P15E90__bin.11	RaymondF_2016__P38C7__bin.32	HMP_2012__SRS011405__bin.22	LeChatelierE_2013__MH0159__bin.42	XieH_2016__YSZC12003_35366__bin.15	BackhedF_2015__SID544_M__bin.23	LiJ_2014__MH0396__bin.55	BackhedF_2015__SID179_4M__bin.6	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.115	NielsenHB_2014__MH0159__bin.45	RaymondF_2016__P2E0__bin.18	LiJ_2014__V1.UC63-0__bin.54	Bengtsson-PalmeJ_2015__TRAVELRES15__bin.31	WenC_2017__RA050__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.62	LoombaR_2017__SID0009_rhg__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES32__bin.73	HMP_2012__SRS013800__bin.7	ZellerG_2014__CCIS24254057ST-4-0__bin.21	HMP_2012__SRS017103__bin.15	HMP_2012__SRS017307__bin.3	XieH_2016__YSZC12003_37323__bin.2	HMP_2012__SRS024331__bin.1	NielsenHB_2014__V1_UC25_1__bin.40	BackhedF_2015__SID377_M__bin.32	XieH_2016__YSZC12003_37798__bin.98	NielsenHB_2014__V1_CD25_4__bin.19	NielsenHB_2014__V1_CD17_4__bin.58	BackhedF_2015__SID78_4M__bin.17	ZellerG_2014__CCIS52370277ST-4-0__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	LiuW_2016__SRR3993056__bin.17	RaymondF_2016__P38C90__bin.54	LeChatelierE_2013__MH0453__bin.24	RaymondF_2016__P38C0__bin.30	LiJ_2014__MH0314__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	LiJ_2014__MH0371__bin.3	XieH_2016__YSZC12003_36158__bin.23	XieH_2016__YSZC12003_37229__bin.49
BackhedF_2015__SID377_M__bin.32	0.8884534433079366	0.6501161101920673	0.6513106083552739	0.5023674052672864	0.7319567868154742	0.5873218543457831	0.564311377245509	0.7004854105019533	0.6820351514869094	0.568755718135713	0.8860510884845095	0.8367641370954589	0.527934636563449	0.7572385190708077	0.6675669672328495	0.7645564901325753	0.8397002104739937	0.876995270160069	0.7139193985569716	0.7736377828001585	0.8528589513579844	0.5146398254075507	0.823315858555263	0.6636995270160069	0.5949849716908595	0.516310880185155	0.6267527202404529	0.6923761814891618	1.0	0.37378286229098223	0.7598254075506574	0.7227391132132622	0.6754428885419822	0.5413577514232236	0.7862696397089091	0.664816359498901	0.7932552016589389	0.5843904409080671	0.852858330032542	0.7300893931980397	0.4628480004970604	0.8450066404156668	0.6128601940088694	0.509809641417554	0.738328789891035
XieH_2016__YSZC12003_37798__bin.98	0.9483962961483139	0.8372068283522455	0.7175843055777529	0.6552845812689787	0.9297931316925044	0.7523473709445421	0.7169809813009429	0.8976850926961802	0.8734452413297107	0.7124680357999041	0.9480132251877896	0.9097241089979223	0.6740680437909541	0.9083646316125938	0.8579770656864312	0.9277833826114752	0.9210284481380854	0.94108997922327	0.8550313648713441	0.9189812410100687	0.9308709245644877	0.641793691066006	0.9200285680038357	0.8504150351606201	0.7034101805977305	0.6137476026849928	0.7896660739971232	0.8105007391721272	0.6009164735496244	1.0	0.9058784161738852	0.8726711083586384	0.8060756952213521	0.5872772494805818	0.86279666773214	0.8649287797666614	0.8693148673485696	0.7634474388684673	0.9440421727665015	0.9408152868786959	0.5492033922007352	0.920834665175004	0.7367253675883011	0.6210853843695061	0.9471087382132012
NielsenHB_2014__V1_CD25_4__bin.19	0.825474485999523	0.7006997413219328	0.5723133773656394	0.5348461978765281	0.8172188747157109	0.6532183282937339	0.6006769605218052	0.7751945438694964	0.7431160446820909	0.5983903550573079	0.8233072368594536	0.7731724256754091	0.5548165729230463	0.9820257702596952	0.7331148967201001	0.7549543283619375	0.7806990117018765	0.8126579562985343	0.835053326700664	0.7569419482164061	0.7964998460462028	0.5662210498955037	0.7865871248627749	0.7180563714765349	0.6738025358658816	0.5565403003060637	0.6656145333970693	0.8391602152458473	0.48492392818714597	0.35961267484858894	1.0	0.8535890466582112	0.6968773649454441	0.47172771848403194	0.7129716334428491	0.7392107929839894	0.7284653532580411	0.651182529723591	0.8021127655554302	0.8199456314098262	0.5052198565305258	0.786718773699021	0.6659309664432271	0.5258754399777466	0.8394106256075623
NielsenHB_2014__V1_CD17_4__bin.58	0.8347818661136529	0.7287795673323365	0.5898283586731745	0.5551715101970219	0.8320879614387345	0.6734352042124528	0.6316587660056929	0.7999997399078277	0.7576142525308593	0.615392384804635	0.8329042173729	0.791279066113046	0.5829068724804926	0.9249016363915765	0.7597734510481606	0.77312831712345	0.7931389418886896	0.8240391924224747	0.8511522841836433	0.7801629434110958	0.8101218770245195	0.5907289278198705	0.7934512692389638	0.7392818725075855	0.6900906399546226	0.5783949235209804	0.6917695349270192	0.8238293847367943	0.5042413447285494	0.3787152270312061	0.9331381052588686	1.0	0.7224805684054334	0.4908899465488912	0.7341838491864209	0.7646477951011206	0.7416734200321691	0.6576768697213481	0.8135416556037184	0.8325934072269644	0.5450671460454394	0.7969031258527501	0.7323449975280406	0.5449110907420408	0.8525561316837998
BackhedF_2015__SID78_4M__bin.17	0.7889336713380704	0.6640430464711384	0.5663599977551758	0.5104201992259724	0.763771112648908	0.611344267607513	0.5690009418217099	0.7332019776290594	0.7093747400054549	0.5703412853540719	0.7876961791911339	0.7432108804973901	0.5235255620631682	0.7681821487117482	0.6862504293663197	0.7258829332865734	0.758971818065289	0.7797912531775292	0.7063291598089978	0.7210666059894445	0.769573808752762	0.5303010881501884	0.7494112249512657	0.6971345516673171	0.5804545681846818	0.5171136188991495	0.6531831630316746	0.6756490937832125	0.4747759706845164	0.35243675895413024	0.767532285180906	0.7278960690025796	1.0	0.4617417958550673	0.6967724973211691	0.6894172038704439	0.7080370168905559	0.5926571972058489	0.7718203799911036	0.7607471508965212	0.4466132523682569	0.7679030742519308	0.5952880963387746	0.5146718265598089	0.775611905692049
ZellerG_2014__CCIS52370277ST-4-0__bin.10	0.965279680781991	0.7230429681011233	0.7042507500628653	0.555550147790687	0.8113946778424006	0.651929214238833	0.6238033115976453	0.7809089911967466	0.7573661692816149	0.6227138820968537	0.9630306383972231	0.9216196208757123	0.5851280352990677	0.8428431817548596	0.7446273562131163	0.8478741664841546	0.91563745733009	0.9549941120020992	0.7880500622657101	0.8598497793455594	0.9235879297277414	0.579150456597573	0.8982855857085471	0.7253406803697077	0.6556401165396841	0.5763653401301884	0.6881025763649874	0.7548505005768087	0.6145771944915567	0.4147062049517022	0.8391192302822607	0.7987655483526479	0.7457464108605788	1.0	0.8610534772692245	0.7413431970964535	0.8784917555685577	0.6426992176492516	0.9307716751151237	0.8046796445969905	0.5208679180469693	0.9245761399774073	0.669778012427749	0.5711086399976865	0.8202885700893939
Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	0.9867537906071506	0.7314231464439113	0.715488245712684	0.5582460023310609	0.8324628359996429	0.6709809725775985	0.6332349251238242	0.8014969250725973	0.7752079774084817	0.6269120001761821	0.9847308089030345	0.9311681133463411	0.585069719978255	0.8617813489752356	0.7583265768952078	0.866114086976005	0.9493340150812796	0.9778537243713161	0.8065616803554856	0.875416786654784	0.9645795077770253	0.576837278399003	0.9301770892953364	0.7405020278889488	0.6508397253187734	0.5753167506763021	0.6992244398978623	0.764769669493479	0.6058515422033816	0.4135313562164138	0.8608097145252288	0.8108539635097284	0.7638104826885573	0.5844303419009038	1.0	0.7576869594400666	0.8737904539488598	0.6525735386524515	0.9685127242461216	0.8351357284038744	0.49954985006572117	0.960548146413989	0.6762444114262679	0.5656470848453033	0.8546715892315422
Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	0.8083022713061073	0.8165849506853554	0.5818062489649761	0.6398196185320625	0.9252735404014489	0.7896557793469418	0.7349906836541794	0.9120607539769802	0.8588105302308409	0.6954844454579759	0.8063166091578006	0.766864441059973	0.6715632909731442	0.8403825810123914	0.8598346948138857	0.7801267728883929	0.77046179936238	0.800104882416766	0.7697876198930905	0.7772556280411602	0.7857462171292262	0.6834238724687728	0.7756299053343433	0.8291715194014372	0.6233200940774465	0.5549546761359472	0.7749509749359077	0.7468209496971622	0.4841409460412091	0.3917921590665374	0.8434874263266631	0.7981318894128485	0.7142531041666101	0.4755512661452409	0.7160860578780812	1.0	0.7074714921627768	0.6835876664069492	0.7931798375996677	0.9180136681969183	0.4781074922605102	0.777945191471494	0.6304333661826148	0.5499114517301074	0.9649698157634924
LiuW_2016__SRR3993056__bin.17	0.9626671852665412	0.6963203016138005	0.6838304096430429	0.5344292399240227	0.805751858613521	0.6246255389335895	0.5843965503695822	0.7628639829882238	0.733552690756815	0.6016651974774732	0.9604728519569669	0.8955947324159004	0.5421207926288983	0.8435248607989733	0.7165488848318874	0.8411963989797124	0.9170013237504699	0.9497544127482659	0.7701975560373656	0.8515853238360936	0.9261466564313027	0.5486092877502868	0.899150162673516	0.7229779443997476	0.6279862665158537	0.5466353897503502	0.6735931479232512	0.7338437200189192	0.5814730498477562	0.39636841936269146	0.8366922770899169	0.7792422354053266	0.7383674260374635	0.5672340219128182	0.8312453843510514	0.7121237826243689	1.0	0.6345178011760042	0.9322625976616095	0.8024824477246089	0.4872182817386425	0.9228232753271176	0.6492789966367675	0.5430091378178408	0.8152096264646252
RaymondF_2016__P38C90__bin.54	0.8550063736691205	0.8200291327752117	0.6179797637754509	0.6459606609585831	0.9468199518931406	0.7449040731313815	0.6933608895990955	0.8910744844744136	0.8590063232954458	0.710378236333692	0.854287429389401	0.8185836881645652	0.6428738741133884	0.9215970134007967	0.8438239775893118	0.8367263268216031	0.8213156204567493	0.8477657176359634	0.8399147005774782	0.8173257455653675	0.8337598770882337	0.6497227348987419	0.829887540771193	0.851744398377408	0.6944011059820138	0.5958466905195345	0.799401392832106	0.8117879995914136	0.5264354048574215	0.42778583912047563	0.9191468938332827	0.8491759006743076	0.7595309091468798	0.5099853216708948	0.762916020087902	0.8456021683068429	0.7797746897471381	1.0	0.8409898986789504	0.9470063344895957	0.5336945312379751	0.8258668819674838	0.7002307394155814	0.5820308706669894	0.9491388200526405
LeChatelierE_2013__MH0453__bin.24	0.9901497438551419	0.6927715705391826	0.6758094311006785	0.5226443555202324	0.8050171327999934	0.6312165058124192	0.591968274798406	0.7665322535099907	0.733564577358417	0.591356895169033	0.9942277301838144	0.89114505839117	0.5450070492461465	0.8352263100662003	0.7205530962774025	0.8326797506425442	0.9292949829698839	0.9765790465394003	0.7655103438574009	0.8525351101746345	0.9706042841754949	0.5423477429576851	0.9132929375076371	0.7045149061007554	0.6103716847236212	0.5417946877538217	0.6556384214206721	0.7200692499869078	0.5637932645556921	0.3881858125834948	0.8308423258712981	0.7708429214376149	0.7258704766481527	0.5419934836830231	0.8309092757400168	0.7200199617399984	0.840745566881584	0.6171514884537147	1.0	0.8063684522360948	0.4667724310298266	0.9571108051132449	0.6286268191727173	0.5311385687719936	0.8221441824979488
RaymondF_2016__P38C0__bin.30	0.840459279090293	0.8178285036710584	0.5883749677737926	0.6297779813755615	0.9523163400097917	0.7595599516627883	0.7112328172381448	0.9012551215526355	0.8621333455380034	0.6962342994337425	0.8391973134050106	0.7909048195290397	0.6564283200971447	0.8669643374501701	0.8466221476132452	0.8102128315310451	0.8019658616343117	0.8299764192337763	0.7918682466675793	0.8020263251374495	0.8148452176308216	0.6562473494731698	0.8027460087789647	0.8319246876682166	0.6310647203017129	0.5658642795899567	0.7811689358675379	0.758526823541465	0.4933870142870219	0.3954770780340292	0.8682342809587832	0.8064691329617627	0.7313948762219716	0.47900782750434373	0.7324433301617986	0.8519040964863147	0.7398276454252222	0.7104320957070073	0.8243321092273184	1.0	0.4882278819047011	0.8085064171091559	0.6493194496813489	0.5524619562798486	0.9593280069465847
LiJ_2014__MH0314__bin.50	0.8455470253961872	0.7459405006920711	0.6020815645867895	0.561776561571182	0.8357940303990582	0.6776894228112982	0.6443966109490413	0.7992476891190811	0.7749051566163294	0.633929849884944	0.8439452099571451	0.8078768822235368	0.5962850175657323	0.91543137649099	0.7579280824642068	0.7933932887187357	0.7997788554576708	0.8374981740027162	0.8488070633190773	0.8020875668748906	0.8172538302552925	0.5825856989339069	0.8049379305556962	0.7506729071178458	0.7122560937687572	0.5909086307117557	0.7108271153003386	0.8279747846046372	0.5387136735015613	0.3976107277521214	0.9213830428852637	0.9093115737131601	0.7395220298436657	0.5340170638542211	0.7545772870525583	0.764143704901483	0.7736179189271669	0.6895573204050315	0.8218296709733687	0.8408731955169416	1.0	0.8055840804856212	0.7535001294469361	0.5572806308332477	0.8504041781710522
Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	1.002150884764063	0.6888754665422554	0.681297070781125	0.5159705328579045	0.7997386113703012	0.6305683067848574	0.591873625366569	0.7628028359104239	0.7325354905358571	0.5890974906691548	0.9998242135430552	0.8953100006664889	0.5435842108770994	0.8287562899893361	0.7191276076379632	0.8319404408824314	0.9328858137829912	0.9780296087709944	0.7625731055051986	0.8484431235003999	0.9708096590909091	0.5413141912156758	0.9072893061850174	0.7009099656758198	0.60623229638763	0.5374004432151426	0.6526315899093575	0.717375366568915	0.5665183034524127	0.384008431085044	0.8264441982138097	0.7657772510663823	0.7324198963609704	0.5460148127166089	0.8357535907091442	0.7161973473740336	0.8440257597973874	0.6146415122633965	0.9706732371367636	0.802094649760064	0.4640289672753932	1.0	0.6248689932684618	0.5304325096640896	0.8167680285257265
LiJ_2014__MH0371__bin.3	0.8817865048044409	0.7696374979322731	0.6294965324078919	0.5959791010479859	0.8688194657781348	0.6847093422996724	0.660276405857378	0.8337952663401065	0.8137374712628157	0.6539950172001121	0.8803722921217072	0.8439926765895053	0.6118319554113679	0.9445505971370282	0.79621186802107	0.8220905253658048	0.8426524519584047	0.8734143207109155	0.8789040653480477	0.8277808535801777	0.855255739841131	0.6043014909014389	0.8461200440664959	0.7815248177868401	0.7164490911566554	0.6005500434925961	0.7372096320627644	0.8518171240422345	0.5549809994182232	0.41498041426557153	0.9449005634344859	0.9505512250508351	0.7669089423703409	0.534263500990821	0.7947411093368982	0.7839453242364602	0.8021053117231958	0.703907975743172	0.861125833701867	0.8700885155915049	0.5862467183626529	0.8440182770180171	1.0	0.5820797563064264	0.884296472092157
XieH_2016__YSZC12003_36158__bin.23	0.8390420964916994	0.7564527405210645	0.6226449106607206	0.5749509834935106	0.8429475206247661	0.6895260937587927	0.6575838955620151	0.8166507649817875	0.7811887889783361	0.6350243802873368	0.8372966732996987	0.7964318335940871	0.614970453387186	0.8408654119755107	0.7735874550807871	0.7848751609111682	0.800665677063645	0.83045423287379	0.7801122857127415	0.7860893268802484	0.8177215455483919	0.6097004834726863	0.8084892424386455	0.7594968984561112	0.637240972362861	0.5692127060449823	0.725282470832516	0.7466335428371044	0.5217317904512953	0.395362833422724	0.8432616332137819	0.7992966802941086	0.7493238472179258	0.5148324409632066	0.7512597091152103	0.7727907282102672	0.7581056467460574	0.6612159018544406	0.8222504259436652	0.8366233023851891	0.489997199056772	0.8096840148167035	0.6578169365820036	1.0	0.851632034270065
XieH_2016__YSZC12003_37229__bin.49	0.8116101481940275	0.7955937556272769	0.5671638128746158	0.6065362490625328	0.9067406614412556	0.7489089761373778	0.6906324515040041	0.8874075642474241	0.8375628028835403	0.6706596009506264	0.808583341083722	0.7631946904230921	0.6353146624821164	0.8394828544912348	0.839954407926372	0.7782454175414711	0.7710482417171431	0.7989830830452498	0.7581914352598491	0.770690074819284	0.788624540171089	0.6495170683346823	0.78062356659035	0.8094383903465117	0.6035278450027802	0.5371767345864558	0.7527599628772873	0.7294880192183255	0.4702919357040948	0.37525185465151945	0.8377846289014962	0.7783659278402536	0.7028491088372241	0.4602484213942389	0.7065164608361317	0.8440367190329098	0.7083866461132955	0.6711281861518034	0.7921779119859266	0.9042180583396491	0.4653969221392656	0.7760016305498555	0.6220122251662705	0.5300666269582923	1.0
