	BackhedF_2015__SID332_4M__bin.12	LiJ_2014__MH0358__bin.2	QinJ_2012__T2D-079__bin.38	RaymondF_2016__P15E90__bin.11	RaymondF_2016__P38C7__bin.32	HMP_2012__SRS011405__bin.22	LeChatelierE_2013__MH0159__bin.42	XieH_2016__YSZC12003_35366__bin.15	BackhedF_2015__SID544_M__bin.23	LiJ_2014__MH0396__bin.55	BackhedF_2015__SID179_4M__bin.6	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.115	NielsenHB_2014__MH0159__bin.45	RaymondF_2016__P2E0__bin.18	LiJ_2014__V1.UC63-0__bin.54	Bengtsson-PalmeJ_2015__TRAVELRES15__bin.31	WenC_2017__RA050__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.62	LoombaR_2017__SID0009_rhg__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES32__bin.73	HMP_2012__SRS013800__bin.7	ZellerG_2014__CCIS24254057ST-4-0__bin.21	HMP_2012__SRS017103__bin.15	HMP_2012__SRS017307__bin.3	XieH_2016__YSZC12003_37323__bin.2	HMP_2012__SRS024331__bin.1	NielsenHB_2014__V1_UC25_1__bin.40	BackhedF_2015__SID377_M__bin.32	XieH_2016__YSZC12003_37798__bin.98	NielsenHB_2014__V1_CD25_4__bin.19	NielsenHB_2014__V1_CD17_4__bin.58	BackhedF_2015__SID78_4M__bin.17	ZellerG_2014__CCIS52370277ST-4-0__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	LiuW_2016__SRR3993056__bin.17	RaymondF_2016__P38C90__bin.54	LeChatelierE_2013__MH0453__bin.24	RaymondF_2016__P38C0__bin.30	LiJ_2014__MH0314__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	LiJ_2014__MH0371__bin.3	XieH_2016__YSZC12003_36158__bin.23	XieH_2016__YSZC12003_37229__bin.49
BackhedF_2015__SID377_M__bin.32	0.8869228080803373	0.6379182491049031	0.6483515459353666	0.49323516391341826	0.7192009754809447	0.5770861390060346	0.5539395916338529	0.6871269134881988	0.6691361246378837	0.5583699527016007	0.8845248025350078	0.8324636330451938	0.5182208345954006	0.7443242697484408	0.6550289304659164	0.7594783972910211	0.8370692078877265	0.8753419231575759	0.7015335865234511	0.769187849980972	0.8503789308542448	0.5024267418470453	0.8208889613768572	0.6517660399046266	0.5847514309901598	0.5073815015882632	0.6154017257314165	0.6800416288046476	1.0	0.37049139075933735	0.7467160620393454	0.709776089843659	0.6616084562392724	0.5384477737132739	0.7841161257252033	0.6526216050389494	0.7897732938791677	0.5744163035796112	0.8510310119061488	0.7173540856031128	0.45296395535776696	0.8426465357223297	0.6013047834292504	0.5006649735548359	0.7248634249011704
XieH_2016__YSZC12003_37798__bin.98	0.9413881452772894	0.8302621064407864	0.7115760348409781	0.6505139244046667	0.921324616429599	0.7466352684992807	0.7107629455010388	0.8898488692664216	0.8660645077513185	0.7059288596771616	0.9409686151510308	0.8998246963400991	0.66814667572319	0.8950195780725587	0.8506537677800863	0.9204371104363114	0.9142670209365511	0.9339604642800063	0.8424884129774654	0.9122992248681476	0.9240260907783283	0.6336338301102764	0.9129235256512707	0.8436805777529167	0.6929998401789995	0.6041353683874062	0.7835304459005913	0.7981270976506313	0.5956249001118747	1.0	0.8924065047147195	0.8594044669969634	0.7929099408662299	0.5812864591657344	0.8567294630014384	0.8574461603004635	0.8609322558734218	0.7549559493367429	0.9373052181556656	0.9322978264343935	0.5385807895157424	0.9141241809173726	0.7251468355441905	0.6119680957327792	0.9396960404347131
NielsenHB_2014__V1_CD25_4__bin.19	0.8118305909466443	0.6889675301230976	0.56231143633837	0.5260134333362214	0.805930581806567	0.6433137360294116	0.5906734333639787	0.7621426720470859	0.730899072331717	0.5880935920127224	0.8096702811277626	0.7588425291565494	0.5456265324747345	0.9816564001061914	0.7206609961177471	0.7429017187905517	0.7677012665847298	0.7989726235848493	0.8288208249425374	0.7451252755654011	0.7837277280008152	0.5541785519064198	0.7737557251878128	0.7067359594236081	0.6684376475225335	0.5472953400872094	0.6547636159890683	0.8384071997638252	0.4765574860306508	0.3542646391424109	1.0	0.8471917855884574	0.6826021899308071	0.46293460720765484	0.7011630897109495	0.7272422483321341	0.7154376699266276	0.6444714130698348	0.788861437815454	0.8076896005944818	0.4986818263738221	0.7738152050837069	0.6602686786204075	0.5163116675168987	0.8257149830452557
NielsenHB_2014__V1_CD17_4__bin.58	0.8207698338162739	0.7161759341481299	0.5791177630165837	0.5458589099667104	0.8198855204303485	0.662800468772792	0.6208701426974028	0.7860444944014076	0.7445868858492302	0.6048298249427959	0.818877229775612	0.7762468222696987	0.5729438250758765	0.9181509440587253	0.7467545373621323	0.7605747516824171	0.7794927725803895	0.8099452310908115	0.8438122663369855	0.7678720710641173	0.7966861656323306	0.5777611655944005	0.7801826670674976	0.7272484914112146	0.684016404013309	0.5690547968690971	0.6800571509200002	0.8171278931732091	0.4951972896661696	0.3729578700531823	0.9261446602318418	1.0	0.7077318250299268	0.48147851129309377	0.7217783195401397	0.7519927937128786	0.727917795268013	0.6497538119217149	0.7997842968917468	0.8198603781870232	0.5412385892687269	0.7833729143046143	0.7313397412819812	0.5353323295220438	0.8383592172005889
BackhedF_2015__SID78_4M__bin.17	0.7732961117590579	0.6508699895161465	0.5548006812211932	0.5005809683883756	0.7489683744000063	0.5998362675821823	0.557555831815493	0.7186960016578507	0.6953203493103826	0.5589926940577448	0.7721125565382364	0.7270439965908368	0.5128934365748699	0.7525847688671695	0.672655703567895	0.7129081545862874	0.7436345146539204	0.7641628650596375	0.6921476788669665	0.7084822694911563	0.7548064461396119	0.5167351869438573	0.7356835129665898	0.6837512062109135	0.568590409752495	0.5066208122726379	0.6405241446356889	0.6616722237714228	0.465051601479051	0.34668035689212373	0.7518097804024656	0.7130367734101	1.0	0.45203052873691724	0.6830447853364933	0.6763980964414076	0.6928905672177478	0.5818545262143288	0.7570442826530766	0.7461837441092469	0.4363458016435695	0.7526288792277979	0.583067124395366	0.5055468778490215	0.760877953401553
ZellerG_2014__CCIS52370277ST-4-0__bin.10	0.9614672065496968	0.7091664083283341	0.7002055068210137	0.5451421989406189	0.7967295248796566	0.6400262535228355	0.6118873017099	0.7659708636682492	0.742780369390311	0.6110553288408914	0.9592093471569911	0.914944440506181	0.5737205904291732	0.8273393549970744	0.7302288295704107	0.8410011324564994	0.91108329639007	0.9510514987326434	0.7735323296756859	0.8536133332910117	0.9193892705477725	0.5655465187102198	0.8941750966079559	0.7121811196824184	0.643778772101153	0.5653634776254316	0.6753866875171269	0.7405535458655463	0.6112736379574308	0.4104758045431573	0.8234778582006462	0.7834514636056836	0.730062011780228	1.0	0.8570107027895956	0.7274183201201653	0.8732784351151096	0.6315305373543122	0.9268438744190033	0.7901520369580759	0.5097369745460034	0.9204564811885608	0.6565987016426791	0.5603462474285197	0.8048260069287576
Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	0.9856732392626494	0.7183224787474414	0.7131701111933774	0.5484688558723082	0.8188556448993262	0.6600521795706855	0.6220820745053797	0.7873262386543903	0.7616407623991113	0.6160854214856408	0.9836464275138918	0.9266012638668562	0.5747058585559727	0.8475594357099479	0.7448622943355794	0.8612621385485136	0.9485567553968322	0.9765287683031251	0.7934258241238713	0.8712590338185761	0.9630125407630454	0.5637959763944773	0.9284066511597734	0.7281405588083008	0.6402029732157798	0.5656633625350299	0.6871356221201356	0.7517858181585768	0.604192175362424	0.41062339482230625	0.8465526127247966	0.7971529363156933	0.748761997914062	0.5816863542930133	1.0	0.7447782727312551	0.8703347961710086	0.6423013589237766	0.9676330108675123	0.8214947850351538	0.48970065089214904	0.9591094858955015	0.6642494297422595	0.5557512070026622	0.8400106570992151
Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	0.7946664259529232	0.8138178738098922	0.5714324820573242	0.6381339436241175	0.9195658646193329	0.7873208107890433	0.7322536959966409	0.9084023122998388	0.8558984368990641	0.6923866134200627	0.7926805375698953	0.7521166520519037	0.6688717764945744	0.8269403925805872	0.857421449042439	0.7712108625243994	0.757237474967128	0.7863923434930822	0.7574591849939414	0.7682114425902247	0.7726601221486508	0.6782091621442345	0.762753982409798	0.8266223065625262	0.6128798141617505	0.5452774859349874	0.7724562846648152	0.7343103958474164	0.4752603282937287	0.38840271047294816	0.8298305411444039	0.7849227227439195	0.7007649900863946	0.466618840646597	0.7038861243005954	1.0	0.6941668544414853	0.6778738822873597	0.77996908728769	0.913215003524737	0.4685357274396474	0.7648998187407413	0.619469579121974	0.5409174903872866	0.9628117627576022
LiuW_2016__SRR3993056__bin.17	0.9596637541727289	0.6826473916331592	0.6804523751563031	0.5242671266052439	0.7909840592023657	0.6135627834147934	0.5729275380404623	0.7478777977692767	0.7192933955258464	0.590236947462842	0.957464638692181	0.8895277515074655	0.5315014126760779	0.8285311607399248	0.7026033911057541	0.8347691611912706	0.913189022594847	0.9465555958118202	0.7560906071102684	0.8457055307629089	0.9228795227666635	0.5356240995001265	0.8955569304929668	0.7097274595217692	0.616217799194819	0.5365639099576414	0.6609499987589128	0.7203199682281669	0.578920736882448	0.3925463261426941	0.8217290918361282	0.7647898315559977	0.7225721430342784	0.5638678289922986	0.8279579833903816	0.6987316543966028	1.0	0.6235477286851239	0.9292206814775815	0.7879132222700692	0.4763736843052109	0.9196513296370947	0.6366736493953628	0.532630005025834	0.7997935013029138
RaymondF_2016__P38C90__bin.54	0.8414611723913082	0.8132717841655951	0.6075168716828585	0.6412440058825258	0.9413854719523577	0.7396249120209778	0.6876154921438056	0.8834943658444097	0.8521703357825201	0.7043801309435689	0.8407187203967206	0.8038709370482986	0.6375558133319528	0.9122943949491995	0.8368405071509629	0.826120149609814	0.808213147808955	0.8340839477289169	0.8297047962734675	0.8074463485382539	0.8207301664150315	0.6421585679323984	0.8167777919259395	0.8456270752904532	0.6857122068007259	0.586253024169569	0.7936036627258595	0.8029835208120237	0.5174504204102935	0.4230277656896506	0.9096741243026394	0.8389458469004099	0.7456865442119948	0.5011229131655797	0.750906936035228	0.8385341820364677	0.7662932951239682	1.0	0.8278093468353438	0.941694710344374	0.5250537669014174	0.812795193232017	0.6909275612564875	0.5725233992715407	0.9421643049342413
LeChatelierE_2013__MH0453__bin.24	0.9894890759788595	0.6804720992583145	0.6740258126656419	0.5134578477670885	0.7918947531634326	0.6210795563647042	0.5815947417655256	0.7530071478226403	0.7207592854436404	0.581258144112673	0.9935243458268771	0.8871317628865661	0.5354430756687542	0.8216114586959358	0.7079055267527362	0.8282220394449733	0.9281075469547565	0.9756937064042889	0.7530432925370406	0.8487162978776276	0.96951254950645	0.5301224094148766	0.9118789809244215	0.6929062917474018	0.6002047515923697	0.5327439280473742	0.6444666241555537	0.7078338534270221	0.5625852917710191	0.385415607739487	0.8171163705777917	0.7578076177039275	0.7119740661674178	0.5397063036587281	0.8301545494592155	0.7080277205315326	0.8380022652056809	0.6074790807331215	1.0	0.7934524671334674	0.4572092789232161	0.9560948511238233	0.6175067745668539	0.5220259933892138	0.808154124348086
RaymondF_2016__P38C0__bin.30	0.826756527748969	0.8138272053852826	0.5779790242030365	0.626998969601134	0.9497214480001276	0.756475053346445	0.7074028322112595	0.8961700989502024	0.8580514292480439	0.6923501491852962	0.8254678993383445	0.7762401106482107	0.6528250732070262	0.8541376770761865	0.8420762579137908	0.8009743021713955	0.7886187532593607	0.8162763971478022	0.7799250252561092	0.793012014601936	0.8015699096658467	0.6502545345527926	0.7898641334698241	0.8286050733917758	0.6214289793172831	0.5564827792385125	0.777952193523519	0.746770241207389	0.4847806224549694	0.3918967149003066	0.8552564618269551	0.7941356280352468	0.7173933763911855	0.470359867013884	0.7204797443065634	0.8474510014687593	0.726395930134422	0.7064473828960506	0.8111283917296004	1.0	0.4789864133469824	0.7951849217459509	0.6386151002560462	0.5437283391599436	0.9554018681542928
LiJ_2014__MH0314__bin.50	0.8281953506131736	0.7304242243669755	0.5890862492641774	0.5504579094970661	0.8203902065799541	0.6644731798965292	0.6312100178911576	0.7828571035994927	0.7588902564784937	0.6211019477786471	0.8267276826973559	0.790312596271639	0.5840092536480171	0.9035435917981264	0.7423886647873961	0.7774326261239828	0.7834486544027144	0.8202141153567457	0.8373582411415629	0.7866819351376837	0.8004561015789634	0.5685305820194589	0.7884833447352702	0.7356548930218699	0.7025106920276597	0.5792074231670965	0.6963832959937981	0.8170723152777758	0.5272095290301025	0.38992020572661673	0.9094594614139655	0.9029245606397427	0.7225207295889662	0.5226051232060029	0.7396999289849769	0.7488454634995799	0.756398583749275	0.6783930645368909	0.8049921680987788	0.8249566461238959	1.0	0.7887852670584304	0.7477256390267326	0.5453592188636728	0.8334242113499652
Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	1.0009368335110638	0.6765314666089043	0.6801754948680352	0.5068989936017062	0.7863511396960811	0.6203833144494801	0.5813895461210344	0.749242493668355	0.7195918588376433	0.578736087043455	0.9985732971207678	0.8906722790589175	0.5339457394694748	0.815352572647294	0.7063493485070649	0.8273202146094375	0.9311814766062383	0.9765091808850973	0.7498375433217809	0.8442961043721674	0.970744884697414	0.5290732887896561	0.9054300103305786	0.6892568231804852	0.5959129648760331	0.5282345541189015	0.6414308267795256	0.7052486003732339	0.5649360170621168	0.381210010663823	0.8128890629165556	0.7527755098640363	0.7178514896027726	0.5435819198213809	0.8345018411756865	0.7041874250199947	0.8411246584244202	0.6049130648493736	0.9696428868968275	0.7888787989869368	0.45435258930951744	1.0	0.613605330245268	0.5212489169554786	0.8026549170221274
LiJ_2014__MH0371__bin.3	0.8661190425552266	0.7554557045069132	0.6175506972881551	0.5855552254694444	0.8552171985366682	0.6732541351725131	0.6482045378588139	0.8183300756084744	0.7990152556048059	0.6423901460293454	0.8647236785396389	0.8272052659237479	0.6008218018875674	0.9365610128542283	0.7815532314492543	0.807963871324932	0.8274657713831095	0.8577173195057262	0.8704455149737188	0.814066900952786	0.8401121017445425	0.5910770409730639	0.8312996465452925	0.7681090679531023	0.7093949071464017	0.5904876684705123	0.7243241768196278	0.8441353075483568	0.5445168945948774	0.40845849410965085	0.9368662487326381	0.9492464471669046	0.7511646788355913	0.5237507272209638	0.7806442755753906	0.770311830098677	0.7865329367798825	0.6945559422814427	0.8458930160905727	0.8557446798933672	0.5817539838205292	0.8288043080738688	1.0	0.571630280299373	0.8687103123027219
XieH_2016__YSZC12003_36158__bin.23	0.8244829144052732	0.7436297617227104	0.6115263423782711	0.5653781797938493	0.8294114299466929	0.678226306674988	0.6462430958021141	0.8026946917833805	0.7683114445395756	0.6244501042643964	0.8227540234547996	0.780588541439812	0.604282995095329	0.8257409543999448	0.7606786357975805	0.7722041515637752	0.7866196303200038	0.8158225632668219	0.7661768778162436	0.7740694335068476	0.8040605092757003	0.5962747137140348	0.7946606582566307	0.7472760747626114	0.6256525069077745	0.5589894222267721	0.7133945174636107	0.7325557033212956	0.5123732700360435	0.3895590628635304	0.8279257537033016	0.785246182562364	0.736038601512255	0.5051305586085448	0.7381165771011287	0.7601515116350418	0.7436151370475133	0.6504149433659453	0.8081433370774622	0.8233975091634717	0.47951512207311764	0.7956656277848481	0.646007829288074	1.0	0.83779963495539
XieH_2016__YSZC12003_37229__bin.49	0.7974728456063211	0.7939643930654139	0.5569206353603733	0.6058203110313426	0.9020267101479961	0.7477992524008066	0.6887913549196499	0.8848996044333542	0.8358782311700185	0.6685842117656836	0.7944848234197617	0.7483551036804122	0.6334937498886912	0.8258909154231415	0.8382395602264564	0.7697627985301305	0.7575483179018148	0.7848168896469979	0.7456973469924864	0.7620586483454075	0.7751072027165277	0.645332254215387	0.7675358315309557	0.8081792655006125	0.593591582880018	0.5279894568329736	0.7515851358758566	0.7174160138200973	0.46171492685282106	0.3723148860890747	0.8241155157504388	0.765404441665298	0.6894973988376396	0.4515726692932239	0.694396963694541	0.8421491201165131	0.6949906104865727	0.6661965643681321	0.7786977763969993	0.9005174621203876	0.4561043710213297	0.762592930458236	0.6110489540932935	0.521457165415721	1.0
