	BackhedF_2015__SID332_4M__bin.12	LiJ_2014__MH0358__bin.2	QinJ_2012__T2D-079__bin.38	RaymondF_2016__P15E90__bin.11	RaymondF_2016__P38C7__bin.32	HMP_2012__SRS011405__bin.22	LeChatelierE_2013__MH0159__bin.42	XieH_2016__YSZC12003_35366__bin.15	BackhedF_2015__SID544_M__bin.23	LiJ_2014__MH0396__bin.55	BackhedF_2015__SID179_4M__bin.6	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.115	NielsenHB_2014__MH0159__bin.45	RaymondF_2016__P2E0__bin.18	LiJ_2014__V1.UC63-0__bin.54	Bengtsson-PalmeJ_2015__TRAVELRES15__bin.31	WenC_2017__RA050__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.62	LoombaR_2017__SID0009_rhg__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES32__bin.73	HMP_2012__SRS013800__bin.7	ZellerG_2014__CCIS24254057ST-4-0__bin.21	HMP_2012__SRS017103__bin.15	HMP_2012__SRS017307__bin.3	XieH_2016__YSZC12003_37323__bin.2	HMP_2012__SRS024331__bin.1	NielsenHB_2014__V1_UC25_1__bin.40	BackhedF_2015__SID377_M__bin.32	XieH_2016__YSZC12003_37798__bin.98	NielsenHB_2014__V1_CD25_4__bin.19	NielsenHB_2014__V1_CD17_4__bin.58	BackhedF_2015__SID78_4M__bin.17	ZellerG_2014__CCIS52370277ST-4-0__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	LiuW_2016__SRR3993056__bin.17	RaymondF_2016__P38C90__bin.54	LeChatelierE_2013__MH0453__bin.24	RaymondF_2016__P38C0__bin.30	LiJ_2014__MH0314__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	LiJ_2014__MH0371__bin.3	XieH_2016__YSZC12003_36158__bin.23	XieH_2016__YSZC12003_37229__bin.49
BackhedF_2015__SID377_M__bin.32	0.998277191405888	0.9812374114470713	0.9954567569114533	0.9818215886259394	0.9825729994389066	0.9825722212377912	0.981620456312112	0.9809296570442743	0.9810874456823752	0.9817394971110706	0.9982774289549011	0.9948605540562566	0.981600370016865	0.9829455990455771	0.9812183086007014	0.9933581195018386	0.9968667358261325	0.9981147594989979	0.9826509658393431	0.9942480409849166	0.9970921094281877	0.9762686777090488	0.9970522890416996	0.982019744439124	0.9828003375083281	0.9827054223732615	0.9818891978567216	0.9821851862986027	1.0	0.9911941614672464	0.9827468976674908	0.9820640350956374	0.9795179836261614	0.9946246678794208	0.9972610999141427	0.9816569579167045	0.9956106083231607	0.9829324084888222	0.9978574189146708	0.9825565092253403	0.9786451596881076	0.9972069986430212	0.9811451115726212	0.982062583521781	0.9817623731131331
XieH_2016__YSZC12003_37798__bin.98	0.9926105248412648	0.9917048909824022	0.9916270873121489	0.9927197175079666	0.9908920436447081	0.9924076262297694	0.991327474560592	0.9912706321030432	0.9915498611370805	0.9908217971976794	0.9925690804204094	0.9891182254488917	0.9912154742799223	0.9853087041529303	0.9914644596001109	0.9920819101604451	0.9926588291434397	0.9924241941783846	0.9853304189656643	0.9927288873333511	0.9926468497344443	0.9872858504698352	0.9922773676822007	0.9920809756068912	0.9852001851751923	0.9843384572818932	0.9922300978874847	0.9847333371538504	0.9911941614672464	1.0	0.9851283447992211	0.9847976617598496	0.9836668510995027	0.9897990424111509	0.992967978484839	0.991348860575299	0.9903572206228165	0.9888774405421937	0.9928637143496531	0.9909467240136367	0.9806581626482194	0.9927126068213818	0.9842837880253623	0.9853203941580717	0.9921733403152073
NielsenHB_2014__V1_CD25_4__bin.19	0.9834714515296521	0.9832564356642957	0.982523663742916	0.9834854121140341	0.9861869405389458	0.98483724072747	0.9833462446284996	0.9831631015393114	0.9835598054465364	0.9827925651582412	0.9834363708696284	0.9814661050459194	0.9834358941372385	0.9996238691848116	0.9830123481897984	0.9840353129737834	0.9833511443945441	0.9831597874510225	0.9925364026956799	0.9843889314380728	0.9839646948975723	0.9787318080256707	0.9836872492958734	0.9842346471633575	0.9920378923233736	0.9833885161348241	0.9836978959088805	0.9991026558834162	0.9827468976674908	0.9851283447992211	1.0	0.9925054555294506	0.9795155134422331	0.9813597740140539	0.9834375686520969	0.9838090233997511	0.9821162622585309	0.989693954694078	0.9834794703325783	0.9850526298990443	0.9870590395999039	0.9835982449552544	0.9914971849814069	0.9818136164311979	0.9836842158718282
NielsenHB_2014__V1_CD17_4__bin.58	0.9832147380457456	0.9827058362375037	0.9818411653168315	0.9832257238362129	0.9853351549669254	0.984208227646641	0.9829201716355301	0.9825559374456447	0.9828047497283605	0.9828360569245713	0.9831589427635135	0.9810026013740142	0.9829079946128968	0.9927011780850681	0.9828647425517858	0.9837626365986173	0.9827947304216275	0.9828964915003249	0.9913763753172585	0.984245762438755	0.9834151974249398	0.9780478632165035	0.9832773571788564	0.9837228781823709	0.9911979157669591	0.9838516448328674	0.9830689508345367	0.9918654375678451	0.9820640350956374	0.9847976617598496	0.9925054555294506	1.0	0.9795859653249109	0.9808278101395991	0.9831029657489357	0.9834498948805988	0.9814532590859743	0.9879529626714861	0.9830895460395788	0.984706786134243	0.9929759905646685	0.9830215102574013	0.9986273460603233	0.9824214236363716	0.9833478243184153
BackhedF_2015__SID78_4M__bin.17	0.9801788665547886	0.9801623448585204	0.9795901607108569	0.9807232729964106	0.9806188817516771	0.9811759091642961	0.9798856044603822	0.9802155798622962	0.980187635811554	0.9801021044982184	0.9802162012910867	0.9782472453905227	0.9796912963592491	0.979695727281953	0.9801898472967396	0.982125521753845	0.9797919987984992	0.9799582413188037	0.9799222773899549	0.9825476087870968	0.9808109859701651	0.974418492608318	0.9816820037816106	0.9808023495257909	0.9795605735875405	0.9797088952156218	0.9806194967775497	0.9793134185475956	0.9795179836261614	0.9836668510995027	0.9795155134422331	0.9795859653249109	1.0	0.9789681869708883	0.9802981431709005	0.9811157781442847	0.9786078279645238	0.9817724798712467	0.9808555232265344	0.9808564425511004	0.9770104208277696	0.9801092149044818	0.9794704916517368	0.9822703551274979	0.9810034474943374
ZellerG_2014__CCIS52370277ST-4-0__bin.10	0.9960503941933122	0.980808111848135	0.9942559617558228	0.9812655097087841	0.9819259931532452	0.9817419430575834	0.9808978091872792	0.9808708470552955	0.9807414161301409	0.9812778330608197	0.9960320148831486	0.9927571199458746	0.980504361128306	0.9816053245806592	0.9806634465916874	0.991893804175972	0.9950262400215698	0.9958715836884163	0.9815776518711457	0.9927470516311648	0.9954539691946748	0.976510528943939	0.9954240731834199	0.9818574070868576	0.9819087573513156	0.9809116514496314	0.9815203586142139	0.9810598857650124	0.9946246678794208	0.9897990424111509	0.9813597740140539	0.9808278101395991	0.9789681869708883	1.0	0.9953048508758708	0.9812166928477574	0.9940656011619892	0.9826222282706516	0.995780059921103	0.9819460977589529	0.9786300075022818	0.9955442730882639	0.9803228673672061	0.9811552622120892	0.9811498493037014
Bengtsson-PalmeJ_2015__TRAVELRES70__bin.115	0.9989049433052227	0.9820887980368631	0.9967600662439987	0.9824859534722571	0.9836542960095307	0.9837122162124365	0.9823874992108755	0.9823197245367805	0.9824986127532825	0.9827303055492659	0.9988988042423992	0.9950955693026546	0.9822861087005708	0.9834970746556544	0.9822447439271418	0.9943980261948726	0.9991812579428317	0.9986450365375017	0.9837137610779814	0.9952505447695424	0.9983754921171909	0.9773917142790746	0.9980966655103232	0.9833066370987685	0.9836568794294418	0.9832207420869907	0.9827111052075174	0.9830225336427089	0.9972610999141427	0.992967978484839	0.9834375686520969	0.9831029657489357	0.9802981431709005	0.9953048508758708	1.0	0.9829630343402622	0.9960452099674078	0.9842589698781127	0.9990916862973649	0.9836661959190857	0.9802838512066887	0.9985022504870178	0.9822623573942596	0.982505208445744	0.9828461220461193
Bengtsson-PalmeJ_2015__TRAVELRES58__bin.16	0.9831302647075946	0.996611403537206	0.9821697224357651	0.9973653904020441	0.9938313638800914	0.9970430551906686	0.9962761600678651	0.9959888180023218	0.9966091550705671	0.9955457924930681	0.983088440157337	0.9807687144970698	0.9959921655713648	0.984004679849967	0.9971933607866694	0.9885712032020351	0.9828358467529523	0.9828615732449173	0.9839846282525805	0.9883639498709984	0.9833456468573449	0.9923697275810679	0.9833993985585239	0.9969255904487033	0.9832505320863301	0.9825621972079948	0.9967808411734705	0.9832482553484623	0.9816569579167045	0.991348860575299	0.9838090233997511	0.9834498948805988	0.9811157781442847	0.9812166928477574	0.9829630343402622	1.0	0.9811941005840129	0.9916414757018334	0.9833445711984355	0.9947727742642367	0.9799798895106053	0.9832309873834721	0.9826091262792315	0.9836447098627892	0.9977636056893834
LiuW_2016__SRR3993056__bin.17	0.9968800940348032	0.980364050927493	0.9950601283021281	0.9809851097963436	0.9816720256325977	0.9822889798299261	0.9803746063835135	0.980355364058158	0.9805613210739407	0.9810056322643474	0.9968679872016616	0.9932257519067035	0.9804114136605533	0.9822249458719609	0.9805379730241223	0.9923594088179201	0.9958426437815477	0.9966319535939935	0.9816839863791871	0.9930954739253862	0.9964723365981493	0.9763307174338782	0.9960037462820835	0.9816723525515296	0.9812599925372133	0.9815755072182419	0.9812302883375249	0.9815713462937264	0.9956106083231607	0.9903572206228165	0.9821162622585309	0.9814532590859743	0.9786078279645238	0.9940656011619892	0.9960452099674078	0.9811941005840129	1.0	0.9827111666992658	0.9967370607898912	0.9818448048354829	0.9777418092877538	0.9965627810060399	0.9805856229653204	0.9808858966283389	0.9810893730137026
RaymondF_2016__P38C90__bin.54	0.9841577774213714	0.9917596237261135	0.9830691995014998	0.9926982317018224	0.9942602815562591	0.9929129651711911	0.99171369839073	0.9914932828152128	0.9920419823142855	0.991556462341696	0.9841169277155598	0.9820265767214887	0.9917276763054496	0.9899059802534846	0.9917240199095791	0.9873241980420553	0.9840469701032744	0.9838613786540003	0.9878441176264793	0.9879125341631325	0.9843723462458924	0.9883578539582392	0.9842029814870206	0.992817888678096	0.9874872042880748	0.9838991027346304	0.9927474105521553	0.9891542141743641	0.9829324084888222	0.9888774405421937	0.989693954694078	0.9879529626714861	0.9817724798712467	0.9826222282706516	0.9842589698781127	0.9916414757018334	0.9827111666992658	1.0	0.9843273363160355	0.9943911419049963	0.9838095317999337	0.9841721601617857	0.9867141248799524	0.983665004942859	0.9926517439061102
LeChatelierE_2013__MH0453__bin.24	0.9993327596352143	0.9822459930460261	0.9973607671734743	0.9824230231205696	0.9836992542122441	0.9839406141088343	0.9824762010490966	0.9823554643324947	0.9825437428278112	0.9829227474324562	0.999292531946572	0.9954964733666938	0.9824516516059357	0.9836992067824283	0.9824474149233312	0.994646547854525	0.9987222184162315	0.9990934270623062	0.9837140654983982	0.9955206392658426	0.9988752010609842	0.9774584965060651	0.9984518038789677	0.9835225425994132	0.9833430459084039	0.983294853362313	0.9829604292547244	0.9830080279638268	0.9978574189146708	0.9928637143496531	0.9834794703325783	0.9830895460395788	0.9808555232265344	0.995780059921103	0.9990916862973649	0.9833445711984355	0.9967370607898912	0.9843273363160355	1.0	0.9839825267632795	0.9795121745182945	0.9989385199874519	0.982310578761979	0.9828433182627874	0.9829834493174221
RaymondF_2016__P38C0__bin.30	0.9836961151096388	0.9951074115565613	0.982331091327541	0.9955873151227714	0.9972751785298177	0.9959385716564044	0.9946150051937173	0.9943578433222405	0.9952653306926527	0.9944212023860283	0.9836398260011587	0.9814583139225762	0.9945108296217549	0.9852050888140242	0.9946305566039467	0.9885974042867334	0.9833570117962988	0.9834934803345114	0.984917665960555	0.9887605802291233	0.983708184477571	0.9908680546669055	0.9839527382655755	0.9960097177957956	0.9847309781795076	0.9834209355673728	0.9958821425221595	0.9845007691630654	0.9825565092253403	0.9909467240136367	0.9850526298990443	0.984706786134243	0.9808564425511004	0.9819460977589529	0.9836661959190857	0.9947727742642367	0.9818448048354829	0.9943911419049963	0.9839825267632795	1.0	0.9810714035387217	0.9835233276059372	0.9835145097985962	0.9841914596640913	0.995907407306091
LiJ_2014__MH0314__bin.50	0.9794787584110022	0.9791990429388138	0.9784160218698428	0.9798520393188711	0.9815698326874274	0.9804980829419718	0.9795365263661722	0.9794924830653513	0.9793330835379058	0.9797644769233929	0.9795987617956106	0.9782587095405487	0.9794129257719243	0.9870140078239052	0.9794975037390244	0.9798830380572943	0.9795816044103698	0.9793622730383237	0.9865118674522497	0.9807930799909659	0.979446130376554	0.9758745933170556	0.9795579445373305	0.9799939308404823	0.9863175593352502	0.9801979410411302	0.9796802640253282	0.9868323655145278	0.9786451596881076	0.9806581626482194	0.9870590395999039	0.9929759905646685	0.9770104208277696	0.9786300075022818	0.9802838512066887	0.9799798895106053	0.9777418092877538	0.9838095317999337	0.9795121745182945	0.9810714035387217	1.0	0.9791470389818724	0.9923364440236501	0.9786078838739649	0.9800330627989088
Bengtsson-PalmeJ_2015__TRAVELRES31__bin.32	0.9987885544268267	0.982080941283465	0.9983537637820695	0.9824184935407996	0.9832601909125263	0.9838479158787594	0.9822866253939913	0.9822230049448044	0.9823303691555676	0.9824113940564739	0.9987488636448856	0.9948199823478807	0.9822686692976742	0.9838267081602305	0.9822308878213288	0.9944464458680561	0.9981730484571938	0.9984454173245249	0.9832992245707636	0.9951122013799544	0.999933277967634	0.9773866958881509	0.9979507133592737	0.9833742662167764	0.9829779251730947	0.9829440239360362	0.9828375406538509	0.9830956473266131	0.9972069986430212	0.9927126068213818	0.9835982449552544	0.9830215102574013	0.9801092149044818	0.9955442730882639	0.9985022504870178	0.9832309873834721	0.9965627810060399	0.9841721601617857	0.9989385199874519	0.9835233276059372	0.9791470389818724	1.0	0.9819743607947681	0.9826865952947967	0.9827207836121189
LiJ_2014__MH0371__bin.3	0.9822321365048687	0.9815734115561404	0.9810231915431802	0.9825096625700265	0.9843439658326668	0.9832699710380967	0.9817169477941763	0.9814520526129686	0.9819079049719035	0.9822554134732562	0.9822250044417516	0.9801095304125224	0.9820046118441169	0.9915413908931755	0.9815895276614643	0.9828161819106394	0.9819775275797278	0.9820280011067224	0.9903760254300573	0.9834328704655605	0.982293438802993	0.9781161388355205	0.9824842850312637	0.9828338786838156	0.9901539633487911	0.9832447351705038	0.982521314585809	0.9909818477733526	0.9811451115726212	0.9842837880253623	0.9914971849814069	0.9986273460603233	0.9794704916517368	0.9803228673672061	0.9822623573942596	0.9826091262792315	0.9805856229653204	0.9867141248799524	0.982310578761979	0.9835145097985962	0.9923364440236501	0.9819743607947681	1.0	0.9820480339784358	0.9823745086842202
XieH_2016__YSZC12003_36158__bin.23	0.9826478526556621	0.9830485394374786	0.9821430030309715	0.9833502264114844	0.9839419532688813	0.9836122415292413	0.9827538359189767	0.9829105980220099	0.9835157075722989	0.9833482361446411	0.9826314252658046	0.9801071585966391	0.9826211841024366	0.9820132242804079	0.9833130447004749	0.9838560194302963	0.9824570390039029	0.9823811246571226	0.9821366639755378	0.9847092525462672	0.9832937797138143	0.9779797291906642	0.9828957721932036	0.9839093171830694	0.9818146259300983	0.9820396071457296	0.9836092090365018	0.9811449141940303	0.982062583521781	0.9853203941580717	0.9818136164311979	0.9824214236363716	0.9822703551274979	0.9811552622120892	0.982505208445744	0.9836447098627892	0.9808858966283389	0.983665004942859	0.9828433182627874	0.9841914596640913	0.9786078838739649	0.9826865952947967	0.9820480339784358	1.0	0.9837577747688522
XieH_2016__YSZC12003_37229__bin.49	0.9825811658230688	0.9979520169051876	0.9819396490366231	0.9988196286169264	0.9948012132975632	0.9985182127976422	0.9973341875546902	0.9971738354335568	0.9979887219110946	0.9969054507204534	0.9825639276155944	0.9805559617632387	0.9971338413845022	0.983809152271096	0.9979584038327163	0.9891003289962981	0.9824914667008854	0.9822697204748582	0.9835211957213936	0.9888003923290429	0.9828596033143621	0.9935570374924483	0.9832342557673993	0.9984444463458668	0.9835363650492109	0.9828971041336051	0.998439307270089	0.9834514000501834	0.9817623731131331	0.9921733403152073	0.9836842158718282	0.9833478243184153	0.9810034474943374	0.9811498493037014	0.9828461220461193	0.9977636056893834	0.9810893730137026	0.9926517439061102	0.9829834493174221	0.995907407306091	0.9800330627989088	0.9827207836121189	0.9823745086842202	0.9837577747688522	1.0
