	LiuW_2016__SRR3993059__bin.115	CosteaPI_2017__SID713B051-11-90-0__bin.29	SchirmerM_2016__G88966__bin.18	CosteaPI_2017__SID713B072-11-90-0__bin.79	Obregon-TitoAJ_2015__SM32__bin.9	ZeeviD_2015__PNP_Validation_49__bin.69	FengQ_2015__SID530600__bin.53	ZeeviD_2015__PNP_Main_683__bin.7	ZeeviD_2015__PNP_Main_203__bin.19	CosteaPI_2017__SID713A051-11-0-0__bin.6	BritoIL_2016__WL.28.ST__bin.7	BritoIL_2016__M2.36.ST__bin.4	LeChatelierE_2013__MH0224__bin.50	LiJ_2014__MH0303__bin.6	Obregon-TitoAJ_2015__SM28__bin.49	NielsenHB_2014__MH0118__bin.18	LeChatelierE_2013__MH0096__bin.55	ZeeviD_2015__PNP_Main_338__bin.24	RampelliS_2015__H17__bin.86	CosteaPI_2017__SID713B051-11-0-0__bin.64	LeChatelierE_2013__MH0053__bin.24	RampelliS_2015__H14__bin.54	BritoIL_2016__M2.44.ST__bin.6	LiuW_2016__SRR3992958__bin.90	Obregon-TitoAJ_2015__SM23__bin.21	ZeeviD_2015__PNP_Validation_47__bin.8	XieH_2016__YSZC12003_36795__bin.4	NielsenHB_2014__MH0096__bin.26	XieH_2016__YSZC12003_37100__bin.138	CosteaPI_2017__SID713A038-11-90-0__bin.25	CosteaPI_2017__SID713A004-11-90-0__bin.51	LiuW_2016__SRR3992978__bin.105	ZeeviD_2015__PNP_Main_27__bin.15	LiJ_2014__O2.UC44-1__bin.23	ZeeviD_2015__PNP_Main_325__bin.44	CM_madagascar__A94_03_1FE__bin.9	BritoIL_2016__M2.41.ST__bin.36	LeChatelierE_2013__MH0118__bin.24	NielsenHB_2014__MH0053__bin.13	ZeeviD_2015__PNP_Main_559__bin.27	CosteaPI_2017__SID713B066-11-90-0__bin.38	BritoIL_2016__M1.38.ST__bin.60	CosteaPI_2017__SID713B066-11-0-0__bin.23	BritoIL_2016__M2.37.ST__bin.35	Obregon-TitoAJ_2015__SM39__bin.43	CM_madagascar__A39_02_1FE__bin.34	YuJ_2015__SZAXPI015264-87__bin.34	RampelliS_2015__H13__bin.36	Obregon-TitoAJ_2015__SM18__bin.27
XieH_2016__YSZC12003_36795__bin.4	0.8348604706046371	0.8194944741706637	0.5075011694987994	0.8558291431542118	0.6509762060535106	0.8420269576822005	0.8508597180940991	0.5776240655557617	0.695502405766112	0.8671793704611059	0.8007715752581925	0.8100843130947751	0.6600063325105548	0.871817892449783	0.8512901440436188	0.8524797993753155	0.7931998578964475	0.4819376474471332	0.572107054702309	0.8891042185102476	0.8554759839117277	0.8587417620672539	0.8721592937151093	0.49003175493688067	0.6907206884127655	0.850939084439913	1.0	0.7743131871592811	0.8080174286815696	0.8358548595299664	0.8771455158854471	0.5022335957321903	0.6932049810150661	0.5906838187558212	0.769218623627991	0.48656693102518644	0.7861921035105122	0.6193581656211865	0.8541175176222683	0.5333620004014509	0.8243446397481777	0.5725244628914041	0.7438360904390008	0.7344943775872799	0.8470060410806924	0.46011442191485374	0.8397396111972896	0.8535632129848382	0.8512683078003261
NielsenHB_2014__MH0096__bin.26	0.9219140238279161	0.8738418530957522	0.5468653962019611	0.932177298474218	0.7581296031833958	0.9067123576645991	0.9182524710928051	0.6232394775887982	0.723601838769257	0.931209551806317	0.8668202515534282	0.8496830920543091	0.7124138171763146	0.9307365548724501	0.919469110264944	0.9217966598828282	0.9221300341923665	0.5065215400780166	0.6319916914420943	0.9333701613298954	0.9119127945417671	0.9136130541083198	0.9208112074473495	0.5494180620076216	0.7980277798434507	0.9111944462571778	0.9328005414929604	1.0	0.8802189646982406	0.9122704510468408	0.9397756021605083	0.5579552772546145	0.7430513715140505	0.6473304508343717	0.8395513459671574	0.543864015657969	0.8241200107044012	0.718411519473562	0.9090338367335995	0.5510641925132933	0.8777502748188067	0.6229602323401409	0.8195397815715336	0.7847843715742502	0.9054127543243807	0.4886695734478239	0.9129493407636851	0.9040666101093862	0.9225367609675847
XieH_2016__YSZC12003_37100__bin.138	0.8569294078771207	0.8335830487836914	0.5340959524896961	0.8769671716741105	0.6634841964915709	0.852987114498413	0.8783368812744752	0.606258263999082	0.7146538188029052	0.8839419984210548	0.8291729710024367	0.8072594608819326	0.6827444703505341	0.875837576038009	0.8944576996160482	0.8707076172352973	0.8306173417586757	0.4893882071321682	0.6030307820571729	0.8849314891720584	0.8701988152841527	0.8748642157836449	0.8746904672912703	0.5170635306523219	0.7041657698878654	0.8591955122193121	0.8868003224255843	0.8019064403542626	1.0	0.8549531916031087	0.8839834768409851	0.5314178291761971	0.7219263684306825	0.6218850282721519	0.8158782156721139	0.5178506988883322	0.8036416209213463	0.6256683210411268	0.8660311558238236	0.5527133108397398	0.8321626433367453	0.6072242503121251	0.7636854590024993	0.7476425279161287	0.8715256638505893	0.47764013599391286	0.8635396854000109	0.8640070089312255	0.8852250642108984
CosteaPI_2017__SID713A038-11-90-0__bin.25	0.9193332451583867	0.8907155587230873	0.5694577526236011	0.9331736986186665	0.7131014015058885	0.9144557115956081	0.933373519541059	0.6405107422776349	0.7541037032526088	0.9410042999559443	0.8804033718353361	0.8691620176584604	0.7312632202949548	0.9351999779245457	0.9363917669973861	0.9369679173236176	0.8690297552384006	0.5180338382459149	0.6437464139280892	0.9536748494920266	0.9276191527402585	0.9282738041431441	0.9378885208589255	0.5530895644950572	0.7543786949029488	0.9224295179272671	0.94699559727901	0.8579630064865676	0.8825804683612115	1.0	0.9508664140042115	0.5688221317847529	0.7567717883306484	0.6602107064050219	0.8546345608364314	0.5456181650539851	0.8494963085463408	0.6843409858403089	0.9299994005372327	0.5908823616168748	0.8919230480112584	0.6426002982089385	0.8284094920647306	0.8016344399923496	0.9193008931995231	0.5073500795953341	0.9245490469969294	0.9199902753817769	0.9200878070224685
CosteaPI_2017__SID713A004-11-90-0__bin.51	0.9009332790228404	0.8512029610247692	0.5466708815424657	0.9064355698555302	0.68808234925373	0.888825198757178	0.9217669570131851	0.6245909387026201	0.730207558786563	0.913481775058875	0.8615748641976855	0.8457815993844016	0.7028400781033775	0.9048447076108763	0.9038324220229347	0.9077612883927418	0.8550316719300449	0.4982855083538153	0.6088562469511828	0.916751582702257	0.9021047402597694	0.9037318194357938	0.9111647856963688	0.5242847938518853	0.7298149851354088	0.8987884318649976	0.9339501538772461	0.8306232486766288	0.8576124636321648	0.893623271479882	1.0	0.5374860888978115	0.7387095952064879	0.6349346731511368	0.8205070996363552	0.5175699065021911	0.8197523566714942	0.6561908820074732	0.9016683485928828	0.5737110684754864	0.8616236005621226	0.6106192514004999	0.7849890209043234	0.7705925671231639	0.8993965186139378	0.4833431178664382	0.8985979576333442	0.896226866435087	0.9007284968676825
LiuW_2016__SRR3992978__bin.105	0.9226778538707826	0.9064565117958876	0.5920852193169395	0.9274434282837932	0.7231712419869235	0.9110981937413265	0.9245416952697232	0.6411700124126227	0.7312343819519063	0.921049330240437	0.8838379548859994	0.8768586792127919	0.7498026681294809	0.9256917913837854	0.9219025519510726	0.9175032005554122	0.8533440447072592	0.5152009824127239	0.7534874950423534	0.9345450380287539	0.9181335716640004	0.9162954437960651	0.9309435852921719	0.7193866777416663	0.7510860070860258	0.9151889827649214	0.9319206994703793	0.8594101004308186	0.8984712916218303	0.931606682712949	0.9366738067168419	1.0	0.747846881377248	0.7140639768235374	0.8504804923907427	0.631966905906398	0.8553660632817789	0.6780299695099858	0.9209558264913263	0.5494716648576289	0.8818743761546739	0.6724968851563577	0.8912044919201072	0.8217444526952845	0.9156650726874769	0.5506015018260503	0.9172187933185337	0.9170660705283196	0.9117581743704666
ZeeviD_2015__PNP_Main_27__bin.15	0.8515814746138758	0.8254799086806932	0.523687284965541	0.86066356552589	0.6354194578720029	0.8521827672322319	0.8683780104824275	0.6133956419682955	0.7328401161855969	0.880160559062798	0.8335271546318824	0.8040793577637488	0.688406628152499	0.8651593264665216	0.8657423980964427	0.8768068253679032	0.8128661614808305	0.503924479362051	0.5821804092219638	0.8760881681475686	0.8622182445685377	0.8649781884050204	0.8719616501784585	0.49618323883428544	0.6798357967395149	0.859772344826847	0.8846675741433456	0.7871638495589449	0.8394720200645237	0.8524448279188416	0.8854012368835679	0.5143490283925872	1.0	0.6248046602857479	0.8203094352565408	0.48881767221513633	0.7921403230474068	0.6112396703072915	0.8634294043880427	0.5679750050911585	0.8283690071704948	0.6058055284622557	0.7508697842420604	0.7396317216690426	0.8557583682568944	0.4682692204632418	0.8561897769536652	0.8566828154642601	0.8569062905283015
LiJ_2014__O2.UC44-1__bin.23	0.915763964874814	0.8887376869803718	0.5800790092300626	0.9171327014530781	0.6933713288623912	0.9024263726632815	0.9197164062283454	0.6562940104245724	0.7470866501327159	0.9280317779188604	0.8886116365047457	0.8534415739546719	0.7631320177447393	0.915123153294537	0.9203875755147941	0.919321756048113	0.8553989860526139	0.522743861473827	0.6659596400895949	0.9306649789541902	0.9139847393130975	0.9129123203450747	0.9286164937377331	0.5931796793434289	0.7338856675989562	0.9064718669857306	0.9283069771248084	0.844482090933209	0.89051559264182	0.91580290193273	0.9371595482245362	0.6047842425026365	0.769418042772688	1.0	0.8672239725566336	0.5699349157177683	0.8475330404034671	0.6590822997414315	0.9113904753356836	0.5919647111464258	0.8789776844461632	0.66094731882059	0.8326010086677851	0.8137699915394393	0.9156359345487854	0.5190098636147052	0.9413145942692571	0.905793438247806	0.906273221995346
ZeeviD_2015__PNP_Main_325__bin.44	0.8976605561427896	0.8647188107179067	0.5544707192010182	0.9012816197160841	0.6870403750093437	0.8921722719239146	0.9122321012452987	0.6337122122350611	0.7531581463646138	0.9213474690932842	0.8636693143206593	0.8470143282345133	0.7162140671647593	0.9033389737911853	0.9204615175457035	0.9163989832125727	0.8559315359118904	0.5145020636249666	0.6249189173732289	0.918694631163722	0.9108585251766259	0.9106999970401393	0.9143230672987056	0.5319843057144878	0.7247796032482214	0.8973535332961763	0.9189555002490798	0.8325682009615032	0.8881062258915577	0.901172757040079	0.9206085072418764	0.5475652135088045	0.7678987547012873	0.6592337371954667	1.0	0.5370406509285686	0.8375698640019225	0.6615795522784156	0.907300672189399	0.58387568183403	0.8706962244718279	0.635938127873009	0.7983381635920067	0.7892067422618454	0.9030625528949696	0.4863241890357727	0.9002677419824144	0.90250670107463	0.9015209169347682
CM_madagascar__A94_03_1FE__bin.9	0.8575824002690497	0.8494813672453154	0.5698893048185051	0.8810848642859199	0.6899103319037541	0.8586102732763622	0.8798221787271947	0.5949278973975195	0.69240919192669	0.8719801969698577	0.8176513897115745	0.8200214815611552	0.6948482126220079	0.8726929666823714	0.8797221940278835	0.8714560347583173	0.8029536389128331	0.4846008413863939	0.6608072098057721	0.8802599905166028	0.8781815207066797	0.8696123774998069	0.8750516966343029	0.6148846918880596	0.7224371724933003	0.8593177407699731	0.8776626607140422	0.814335230517754	0.8511076335288085	0.8686738847539998	0.8768029437919349	0.6143362909615347	0.6908973020795303	0.6541445930244008	0.8108630345962209	1.0	0.8061372426340818	0.6542915402339945	0.8722263714189192	0.5213535504415233	0.8341935552286697	0.6245142788755055	0.7985906702156186	0.7694314960892348	0.8614749864035958	0.5298530073428157	0.8572627522151913	0.8637163100798212	0.865097916833939
BritoIL_2016__M2.41.ST__bin.36	0.8662582434514638	0.8796755624036979	0.5455403389830509	0.925813251155624	0.6656064098613251	0.8673740523882896	0.8907739907550077	0.6288951617873652	0.734317657935285	0.9024596610169492	0.8551997534668722	0.8878782126348228	0.7085150077041603	0.9017945146379045	0.8929124191063175	0.893026810477658	0.8310104160246533	0.5239839753466872	0.6142782126348227	0.9259236979969183	0.8898904160246534	0.9067478582434515	0.9622636671802773	0.5246372881355933	0.7068938058551618	0.8868028351309707	0.9231225885978428	0.8032468412942989	0.8597813251155624	0.8803900154083205	0.9039852080123267	0.5412644684129431	0.7288101078582434	0.6332144221879814	0.8232032049306626	0.5247526656394453	1.0	0.6293369491525425	0.8963441602465331	0.5700452388289676	0.8537284437596303	0.6193942681047766	0.7864071494607088	0.8185407704160247	0.8806168258859784	0.4917635747303544	0.8836447457627118	0.8901280739599383	0.8863748536209552
LeChatelierE_2013__MH0118__bin.24	0.9093757837251318	0.8748611686909167	0.5512204359686971	0.923941555217754	0.9034815309574625	0.930246543932112	0.9220516580424913	0.5894719803870386	0.730429263848583	0.9359501435656487	0.8515208745988607	0.8549545503401047	0.6949997696807776	0.9331357706225273	0.92600675091232	0.998465818068287	0.8380715115594658	0.47539614906260075	0.636896627614763	0.9393275190525179	0.9468269688454864	0.9293694115599777	0.934994318792513	0.5506727880397787	0.9154440554608687	0.9367281107170093	0.9436152952436521	0.9085613493635512	0.8685446640154366	0.9202558078830592	0.9389257399644797	0.5567097107702387	0.7297031185222719	0.6389343129577595	0.8437047358750339	0.5526362594110993	0.8165929645154851	1.0	0.9356859162354579	0.46401134194215404	0.9048583280871733	0.6006450217779621	0.8251224530532651	0.7916078073098203	0.9170358171981923	0.48220464118824247	0.9080770392208045	0.9290322498093468	0.919273112533972
NielsenHB_2014__MH0053__bin.13	0.7812082592388891	0.7607505760525688	0.49021031330525094	0.8012065435082042	0.6066406794934907	0.7712890909994692	0.802791990905024	0.5430023042102748	0.6490869747178264	0.8006541423671631	0.7547383029659692	0.7504549893287965	0.6158499040313258	0.7953225493513095	0.8028517207816677	0.8123644051625856	0.7429983756680527	0.4382886147639427	0.5445973725268223	0.8072556967870939	0.8734829012204137	0.8209526795063185	0.800994482402536	0.45871062037293886	0.6418432239060614	0.7825134973486348	0.8153581146845701	0.7203419114522618	0.7532847423437522	0.78360346737947	0.8083985818764322	0.47380143383773676	0.6458611605074073	0.5536033551354064	0.7249988374721995	0.4616097241842663	0.7287437804762675	0.5862836150926575	1.0	0.5052766735990738	0.7518460139727825	0.5414850049948609	0.6958286097289947	0.684319985376202	0.7918778592170816	0.4316998882369825	0.7845234678284463	0.8101676284913917	0.7954592465857762
ZeeviD_2015__PNP_Main_559__bin.27	0.8447829257520824	0.8082933626394694	0.5262649397957473	0.8450390120819339	0.5431995042606876	0.8251327506342245	0.864461174505031	0.6295971433364489	0.7353265614247713	0.8634019083224633	0.8357507472037633	0.7679049878632883	0.6880909585776938	0.8602336958940597	0.8591963408413189	0.9212924827706623	0.7700378994073724	0.519189014307283	0.5723255583058589	0.8712091177688992	0.8545689841110072	0.8780549763941812	0.8604172016063597	0.47163570007771605	0.6072854506674337	0.8369209384810794	0.8696856095231248	0.7458822482188648	0.8211736833636323	0.8504017611070598	0.878580158787219	0.48285009021222985	0.725689772637792	0.6141854023944756	0.7969221709821321	0.4712892303373287	0.7916237859008727	0.49661027974350286	0.863055438582076	1.0	0.8191736080441235	0.6182526558685879	0.7411110996990643	0.7344631259650312	0.8601898736344059	0.4790368688995477	0.8572955503288382	0.8584239735149217	0.8570278237112661
CosteaPI_2017__SID713B066-11-90-0__bin.38	0.8923203158045848	0.8733435215072736	0.5402723344025635	0.912191095958483	0.7158258062316863	0.9235656496257214	0.9088048004447843	0.6168521615300889	0.7288980688081037	0.9320998056949108	0.8611013886548297	0.8516847696402019	0.7117222094990079	0.9288887544549255	0.9199373729779091	0.9163110168152881	0.8514567120237256	0.5092041653403315	0.6205711811031939	0.9397332542093434	0.9107987441947334	0.9150185302814903	0.9210872634862471	0.5325798309684958	0.762236731487843	0.9290270293887047	0.9425083553108857	0.8330579837690195	0.8669209389060052	0.9000915591314991	0.9252134259199244	0.5433878415042777	0.7421330925044903	0.6394663547798716	0.833294203447559	0.5287595058015457	0.8313146633365454	0.6790533160297617	0.9004809375040511	0.5743969556468747	1.0	0.6186737417341117	0.8252190433391091	0.7802283168819771	0.9072823358093188	0.49187274673073406	0.9002355955208524	0.9081057438351224	0.9154371960532109
BritoIL_2016__M1.38.ST__bin.60	0.8222347107601161	0.8059464221161451	0.5186343105237249	0.8488379696516191	0.617818662317201	0.8100234293744394	0.833974073466326	0.5962226765253461	0.7056670956088738	0.8363688294319332	0.8008620381211592	0.7789680958297193	0.6764402156144012	0.8271216908630374	0.8336347855268401	0.8356069737859969	0.7726783143188147	0.4906060422863812	0.6063846587565282	0.8425389348332739	0.8300734959365642	0.8370356844548137	0.843115107443237	0.5100601958493364	0.6563938503752524	0.8181311773538256	0.841056554981302	0.7596601445243245	0.8127839994275288	0.8332109840460641	0.8424605901636109	0.5324124853026634	0.6973422033482168	0.6178192792043636	0.7819902260397942	0.5086142123399641	0.7749392057701158	0.5791564931692085	0.8332720558751717	0.5570022244951087	0.7949072263396013	1.0	0.7624916566011245	0.7385255903301704	0.8325287068441163	0.46512551803099483	0.8265578559963284	0.8302314190502159	0.8315712979676035
CosteaPI_2017__SID713B066-11-0-0__bin.23	0.8501769927352391	0.8400941772474296	0.542262363126613	0.8664605233572706	0.6742836221528444	0.8453258596434676	0.8559837274132794	0.6002371841938225	0.683897839673832	0.8761185164845005	0.8222511406530126	0.8102586143428784	0.6834919204159479	0.8697014105694212	0.8693412567180632	0.8684179893864052	0.8011562729448846	0.4822415299176422	0.6383304182759175	0.8785371187293931	0.8563269679622255	0.873907848369259	0.8725712000286531	0.5574539908429391	0.7063994961825681	0.8543869126855738	0.8811547010026604	0.8058845358691349	0.8242981476949158	0.8661695150657728	0.873346227239172	0.5689565288332009	0.6969812739895297	0.6275889788941883	0.7916206525351049	0.5244621072382964	0.7933990365387027	0.6415643411870751	0.8634683611805883	0.5384160791781328	0.8550032533234639	0.614863708629565	1.0	0.7595883501172987	0.8596738120394856	0.4850138191629706	0.8544122826391914	0.8654392583616382	0.8625829000543215
BritoIL_2016__M2.37.ST__bin.35	0.8765939339420729	0.8784093958988383	0.5535044532337948	0.9203305901912325	0.6888030342417323	0.8745174630777853	0.894078894292447	0.6285495234082806	0.7285881738182228	0.9029779798121474	0.8584271866878075	0.8817534736594557	0.7166244746207067	0.9008825264818582	0.8999392033797227	0.8973264778508896	0.8291825886494345	0.522962720018645	0.6324683480561691	0.9263100669817405	0.8949652699965778	0.9134151723687006	0.9512535545985814	0.5457084599050771	0.724953031578914	0.8865001447413032	0.922282620445065	0.8180008615930402	0.8553905194182718	0.8884537568673024	0.9087581407096385	0.5560823775749584	0.7277339628481503	0.6501905892315634	0.8295100361879623	0.5356245521324428	0.8753569099076345	0.6524278837661422	0.9001274461675719	0.5655947022046552	0.8568816975808429	0.6312624341743445	0.8051539504357267	1.0	0.8877303139963522	0.4963777763833868	0.8865069995206928	0.8962634597547993	0.8935748043619597
Obregon-TitoAJ_2015__SM39__bin.43	0.8323105504681977	0.80212962771565	0.5053602435041444	0.8485135842790306	0.6912418780274372	0.8295402085012851	0.8518261088258194	0.5806585946489723	0.6874427241595523	0.8577108784477472	0.802941824971922	0.7931489481916337	0.6551710179079591	0.8529380352922532	0.8747708966382096	0.8586531306199228	0.7915012988265774	0.4659695378657902	0.5814066257381262	0.8637635997822657	0.8488296780150346	0.8844927169247094	0.8561601243014931	0.49241977937174003	0.7329933818412331	0.8344004726764096	0.8686238639573901	0.7707609849032943	0.814367278527675	0.8321197745485114	0.8662522996465262	0.5060677939241099	0.68766665977634	0.597491232059312	0.7752082601236124	0.48978207619323233	0.7691331452274153	0.6172746518662451	0.8506926500885407	0.541002611433808	0.8137880604419455	0.5811835514121725	0.7442246143139646	0.7250212738835948	1.0	0.4556977833819101	0.8427196808400685	0.8783232906822113	0.8938764805589433
CM_madagascar__A39_02_1FE__bin.34	0.8303782487282447	0.8265188572797357	0.5576174522028001	0.8427995322713834	0.6317007482397141	0.827149219296642	0.8431147132798366	0.5845591248053758	0.6839490919635147	0.8433581906088667	0.8045956542842554	0.7982951859252768	0.6750680790978258	0.8405286531054785	0.8544620175366714	0.8456984095966315	0.7744840486891621	0.4917603804865134	0.6149914270765701	0.8572789477997214	0.8455108768966016	0.8542311474479795	0.8514851329118314	0.5557003637188838	0.6711094056316542	0.8357260824891735	0.8633587894527828	0.761147164316467	0.8166221736143068	0.840264689010899	0.8517829789648195	0.556787738198047	0.6884979418680148	0.6196758048147051	0.7638474776063894	0.5511830319152289	0.7858707505720535	0.5938869067505468	0.848548433865569	0.5512570994522155	0.8072384470401351	0.5941067455039429	0.7682537081045644	0.74175801662895	0.8337908710972711	1.0	0.8309187841577418	0.8493174755261946	0.8397320331066132
YuJ_2015__SZAXPI015264-87__bin.34	0.9014641065441077	0.864862600264703	0.5444470008429942	0.9116254050052843	0.6917983276215571	0.8976162380789915	0.9114531953001564	0.6285769969497588	0.7316060823356821	0.9192850334489576	0.8657676270752543	0.8497275892446706	0.7207601114178275	0.9147302719200503	0.9153149516447183	0.9114768046952142	0.854973504240664	0.5055641788999596	0.6169505272070501	0.9289681259278839	0.9113147794350134	0.9075122780427534	0.92050068582978	0.5311840759722557	0.7295053091048475	0.9024538494192783	0.925730861229068	0.8354388130122024	0.8673957494756168	0.8996072970622042	0.9303652466001313	0.5449289102597634	0.739591150087702	0.6602955248160203	0.8307437839008924	0.5239248813859363	0.8296350681918027	0.6570670557741868	0.905973038070844	0.5796027788720912	0.8680003351608239	0.6202720450411706	0.795119984334472	0.7782994476790345	0.9058952659459474	0.48817238746998476	1.0	0.9013122657288336	0.9024867174006335
RampelliS_2015__H13__bin.36	0.8428147993165254	0.8139231788541339	0.5222525891829689	0.8701271925236251	0.6898093419813788	0.8350075844753635	0.8641528925619835	0.5831838232730062	0.702583080517488	0.8691412107263662	0.8115388638978973	0.8134088293754577	0.6662673919866094	0.8657220943613348	0.8724940719043136	0.8787708791017192	0.8012126442793877	0.47451747044669945	0.6007061408097081	0.8794155595076194	0.8809389929211563	0.9829798270390905	0.8771219095442341	0.5024191861073334	0.7297799630365799	0.8439110611291278	0.8860075147330614	0.77898664434913	0.8171727342469575	0.8428841057293301	0.8737106391881997	0.5130139135892876	0.6967922899884925	0.5982660320117167	0.7841650102869896	0.49703595215678076	0.7869071904313562	0.6329645709104857	0.8809389929211563	0.5464662447257383	0.8244451128081737	0.5866373748997454	0.7583389998953866	0.7409038602364264	0.8890186386302611	0.46983601841196776	0.8486661784705514	1.0	0.8946573037625972
Obregon-TitoAJ_2015__SM18__bin.27	0.8143514241512546	0.7991433160957839	0.5014111532335435	0.8481598273930542	0.7456122152607775	0.8212763633315241	0.8372347154703548	0.5708527633284757	0.6739401955545921	0.8459988534644596	0.7877622149644058	0.7847142425286783	0.6449901731573505	0.854332828936728	0.8587233656999583	0.8469091383285815	0.7932802347942206	0.466967667528403	0.5757598338285564	0.8625990622795735	0.8456194975396906	0.8754378893584736	0.845162238166085	0.48708835013197016	0.7924846881618088	0.827332933090252	0.8582834652470175	0.7721040451365808	0.8132290217443768	0.81879742478295	0.8529157482668599	0.49541682155622296	0.6769852042721574	0.5814158782470707	0.7608436096732374	0.48355348114101454	0.7611162717441651	0.6083531126238305	0.8401395826576761	0.5299305897206399	0.8072655974136055	0.5707325210487497	0.7341591381168873	0.7174962678320571	0.878813140956976	0.4512108482246058	0.825401012236769	0.8689989999568144	1.0
