	LiuW_2016__SRR3993059__bin.115	CosteaPI_2017__SID713B051-11-90-0__bin.29	SchirmerM_2016__G88966__bin.18	CosteaPI_2017__SID713B072-11-90-0__bin.79	Obregon-TitoAJ_2015__SM32__bin.9	ZeeviD_2015__PNP_Validation_49__bin.69	FengQ_2015__SID530600__bin.53	ZeeviD_2015__PNP_Main_683__bin.7	ZeeviD_2015__PNP_Main_203__bin.19	CosteaPI_2017__SID713A051-11-0-0__bin.6	BritoIL_2016__WL.28.ST__bin.7	BritoIL_2016__M2.36.ST__bin.4	LeChatelierE_2013__MH0224__bin.50	LiJ_2014__MH0303__bin.6	Obregon-TitoAJ_2015__SM28__bin.49	NielsenHB_2014__MH0118__bin.18	LeChatelierE_2013__MH0096__bin.55	ZeeviD_2015__PNP_Main_338__bin.24	RampelliS_2015__H17__bin.86	CosteaPI_2017__SID713B051-11-0-0__bin.64	LeChatelierE_2013__MH0053__bin.24	RampelliS_2015__H14__bin.54	BritoIL_2016__M2.44.ST__bin.6	LiuW_2016__SRR3992958__bin.90	Obregon-TitoAJ_2015__SM23__bin.21	ZeeviD_2015__PNP_Validation_47__bin.8	XieH_2016__YSZC12003_36795__bin.4	NielsenHB_2014__MH0096__bin.26	XieH_2016__YSZC12003_37100__bin.138	CosteaPI_2017__SID713A038-11-90-0__bin.25	CosteaPI_2017__SID713A004-11-90-0__bin.51	LiuW_2016__SRR3992978__bin.105	ZeeviD_2015__PNP_Main_27__bin.15	LiJ_2014__O2.UC44-1__bin.23	ZeeviD_2015__PNP_Main_325__bin.44	CM_madagascar__A94_03_1FE__bin.9	BritoIL_2016__M2.41.ST__bin.36	LeChatelierE_2013__MH0118__bin.24	NielsenHB_2014__MH0053__bin.13	ZeeviD_2015__PNP_Main_559__bin.27	CosteaPI_2017__SID713B066-11-90-0__bin.38	BritoIL_2016__M1.38.ST__bin.60	CosteaPI_2017__SID713B066-11-0-0__bin.23	BritoIL_2016__M2.37.ST__bin.35	Obregon-TitoAJ_2015__SM39__bin.43	CM_madagascar__A39_02_1FE__bin.34	YuJ_2015__SZAXPI015264-87__bin.34	RampelliS_2015__H13__bin.36	Obregon-TitoAJ_2015__SM18__bin.27
XieH_2016__YSZC12003_36795__bin.4	0.8449467153670882	0.8287702583647509	0.5132907134656554	0.8655420721419087	0.6630214137959706	0.8515395811304624	0.8621284794164012	0.5844726673223138	0.704498938002706	0.8770438933685849	0.8097907835935906	0.8193176845855439	0.6679286895482501	0.8815316612929912	0.8638833575071745	0.8627852464262048	0.8026583106642333	0.48762388918610444	0.5797766152311157	0.8992118795882357	0.8666985531809107	0.871216975831478	0.8819704857976234	0.4951363967343058	0.7038262137381884	0.8607032446137967	1.0	0.783582672437034	0.8199194410593601	0.8454913616661389	0.8876260728104337	0.507717852220704	0.7017022191502174	0.5975168831954151	0.7787996953004205	0.49373845723581716	0.7949837110023592	0.6270067297622117	0.8654316311421782	0.5396567174583284	0.8337077689154357	0.5790854141453504	0.7519499345332629	0.7425061792369241	0.861992842751333	0.46699913746838995	0.8491800070715834	0.865883473407235	0.8668509869562041
NielsenHB_2014__MH0096__bin.26	0.932196521879017	0.8834955434583006	0.55274978158671	0.9423758205990923	0.7717342091111856	0.9168962092963374	0.930203864207892	0.6305211009749807	0.7325736041405191	0.9412224163111601	0.8763424133568264	0.8592077832530756	0.7207178221703527	0.9410119706165199	0.9330732103136602	0.9325288844304079	0.922290397858715	0.5123593845879894	0.6405911298151468	0.9436212948784297	0.9231787215120523	0.9266702988784155	0.930979882706878	0.5548810501240162	0.812665390839643	0.9214470974429331	0.9439673161648093	1.0	0.8930622226201804	0.922183657374174	0.9500388768068103	0.5637749101179356	0.7515971867052956	0.6547304499237894	0.8497787031992299	0.5514137549531885	0.8331302228852611	0.7266047369504699	0.9201120825675588	0.5574620451578014	0.8875289173125478	0.6296191185866548	0.8283248775646171	0.7934141626917218	0.9211228289567205	0.4953021539825077	0.9228893586819219	0.9169387031385243	0.9396036032754658
XieH_2016__YSZC12003_37100__bin.138	0.8692213071877954	0.8452656761927235	0.5411385273225265	0.8896936726513882	0.6766213338261584	0.8646596027381288	0.8908758076194014	0.6146359830823351	0.7247381444306235	0.8960979406886247	0.8407035108717243	0.818242946479473	0.692421846591603	0.8882912411864119	0.908185673998976	0.8826174542112809	0.842696779385041	0.4961072502895424	0.6119809033354641	0.8974017456884334	0.8824814971681761	0.8887041819003845	0.8867459396083424	0.5239203743381312	0.718350467761359	0.8710233140981002	0.8998627986042973	0.8136070417452644	1.0	0.8669201766243295	0.8964892204499672	0.5384917432596416	0.732134668446859	0.6305618528502357	0.8271423719111827	0.5239715310560452	0.8147394026093613	0.6343303977365687	0.8783797423084031	0.5599439211762542	0.8438024097118494	0.6153899685824012	0.7739089677726503	0.7577420622978215	0.8878773787297741	0.48314847016065515	0.8753158696895524	0.877712400618858	0.9027994707353617
CosteaPI_2017__SID713A038-11-90-0__bin.25	0.9292548297192706	0.9001989645470108	0.575288241680551	0.9431071772820738	0.7257657661086588	0.9235532727336739	0.9447628363533253	0.647636736981429	0.7628106620638075	0.9507693581276209	0.8897297755059513	0.8785098307136177	0.7393883196107108	0.9452504945567829	0.9499838715969783	0.9473961906519967	0.8784460783240924	0.5236573699189584	0.6521103468225143	0.9638019641445142	0.9384232797083757	0.9412797673703852	0.947878615450344	0.5586041461889868	0.7680426398817821	0.931714054357	0.9579134318672504	0.8672860798084764	0.8949341590060717	1.0	0.9602822613258023	0.574694488082585	0.7650443745176941	0.6673157674883747	0.8646132370894275	0.5531085950590947	0.8585301172948815	0.6919898452910297	0.9410123879456601	0.5974735974712186	0.9012960765637652	0.6490116952331292	0.8367667642617426	0.809888471379459	0.9346499946238657	0.5143338208329488	0.9339568063288044	0.9328830067529956	0.9361339028546798
CosteaPI_2017__SID713A004-11-90-0__bin.51	0.9111343813589219	0.8601373650080951	0.5524347391017217	0.9162051988734299	0.7005427621356901	0.8977198088282571	0.9335365654634448	0.6312029878521258	0.7386125696002233	0.9225042621962752	0.8704600846939647	0.8547262871877463	0.7108601163502455	0.9143353321204387	0.9170940786211454	0.9177133434353235	0.8646103795936818	0.5037265433890016	0.6166495940350267	0.9263772382398929	0.9129336027396097	0.9169706727809193	0.9207913354792238	0.5294821470648859	0.7434790520821829	0.9079709888966042	0.9451094399655179	0.8396944721784663	0.8697451356413505	0.9024722750447906	1.0	0.5430599193480237	0.7468642173588199	0.6418105246402563	0.8300375180581644	0.5246590354760492	0.8281833005965062	0.6634718265808132	0.912507494892742	0.5803535219624391	0.870437728563489	0.6169469305703541	0.792742126953311	0.7785276520742241	0.9147529446377256	0.4902542920417094	0.9078127074928359	0.9091795613101229	0.9171530988056014
LiuW_2016__SRR3992978__bin.105	0.932111602958147	0.9157507844574951	0.5981146527387637	0.9371724933787657	0.7352753023093088	0.9205132420788689	0.9355128018320501	0.6482607133868539	0.7396949128506098	0.9301838673306472	0.8928821050187358	0.885986982719728	0.7583457940065655	0.9352089146474403	0.9344086783946342	0.927129411526363	0.8622011873417741	0.5209062695042976	0.7627147566837649	0.9441019003857809	0.9284961246591983	0.9283722321916266	0.9408300483648142	0.7265903624127396	0.7641134169308796	0.9247738962466816	0.9420970241652648	0.8683739931789015	0.9104312003310032	0.9412243225068978	0.9463872878536292	1.0	0.7557658697290184	0.7219486804673005	0.8599672269359366	0.6408209317492759	0.8641865836145588	0.6852087198479629	0.9313253922677075	0.5552174702404838	0.8914140961576972	0.6797153745877069	0.9004247407803355	0.8300101841166739	0.9299469911662332	0.55786128874659	0.9269595463821452	0.9292488298395398	0.9269198072887731
ZeeviD_2015__PNP_Main_27__bin.15	0.8616528580156272	0.8344178394195008	0.5293368632032498	0.8705071865722034	0.6470433766707039	0.8613039796782388	0.8797618409629256	0.6206197279713609	0.74171641711058	0.8900856386456446	0.8427378642857909	0.8134149347795796	0.6965342608173721	0.8747065884950536	0.8783127364709161	0.8870722087053452	0.8221583296712719	0.509534936065767	0.5894173570992186	0.8857077782184161	0.8723062412244504	0.8773105821069893	0.8820373208716064	0.5014925133173989	0.6923825550113077	0.8690478997631271	0.8955117418193121	0.7962170012540327	0.8513424581185222	0.8617632557690865	0.8951751894446885	0.519795496200388	1.0	0.6317179176625687	0.82975648184868	0.49568859258941683	0.8012325962764875	0.6182568945004769	0.8737103291567969	0.5745484946248084	0.8379832581270967	0.6121475042604958	0.7591592621571507	0.7480299896033183	0.8701824242489201	0.47476339510605686	0.8655001661325417	0.8689653694037449	0.8722853406788926
LiJ_2014__O2.UC44-1__bin.23	0.9262677312102298	0.8984118959971384	0.5865412409438343	0.9270451524682795	0.705896522458763	0.9123500428307637	0.931784254381739	0.6638207417047568	0.7558507879144651	0.9380920577641153	0.8983617397869417	0.862841903665759	0.7684828934325723	0.9251392164808027	0.9340881403001189	0.9296196179416684	0.8651273109803823	0.5286616343269103	0.6746980398161115	0.9405701705179157	0.9248303598180122	0.9254520328443983	0.9387896250559308	0.5993271148432024	0.7475010988169734	0.9164720913687762	0.9390456857079879	0.8541358414958166	0.9029404738177983	0.9256585972363928	0.9473082613877696	0.6114622779102811	0.7779313995034535	1.0	0.877573310560654	0.5783123227208952	0.8567188863209496	0.6666400486779219	0.9222809724497217	0.5987047818666822	0.8887324073792984	0.668531465762447	0.8419360033155895	0.8226040840354103	0.931198878612732	0.5262066198278058	0.9438554022858033	0.9182466972795535	0.9225205343484246
ZeeviD_2015__PNP_Main_325__bin.44	0.90863963293713	0.8748846783057757	0.5606819117891255	0.9121814324421811	0.6995134289886757	0.9023772698745872	0.9237916117545604	0.6414349405042901	0.7617949197752312	0.9322312283372054	0.8735497309285886	0.8574220013976563	0.7250976628638308	0.9141088536459214	0.9341365760029539	0.927143277830091	0.8663507475153474	0.5206244603897886	0.6328202406316644	0.9297544770402596	0.9213504791211923	0.9233506426660419	0.9255108393613323	0.5378147297722362	0.73817472911003	0.9077030125864317	0.9304016330404743	0.8427104899974264	0.9003675745746956	0.9116948112637251	0.931301631384959	0.5536730618054047	0.7767422166949192	0.6671009468042784	1.0	0.5445541822581932	0.8477246948207955	0.6694126482376036	0.917713362065722	0.5903101181586455	0.8810316569651795	0.6427678811962052	0.8075578790741355	0.7987299688913616	0.9185807517745369	0.4929241768953268	0.9107622042835707	0.9150509923811176	0.9175412888036494
CM_madagascar__A94_03_1FE__bin.9	0.8695964708430982	0.8615136168556023	0.577747950692394	0.8937912531567139	0.7030537751041128	0.870568291822009	0.8921763487708699	0.6032410191773683	0.7023796358436057	0.8839488199533102	0.8287148481823237	0.8311659882351338	0.7051776925046319	0.8847433953288967	0.8927989807620349	0.8835519109954386	0.8143731035099174	0.4915369011711844	0.6709336904504007	0.8926641529099335	0.8910909088154692	0.8830216891051521	0.8871475728714242	0.6231220676835818	0.7363305009384927	0.8712492482211056	0.8905985599173459	0.825639561218662	0.8611674577072297	0.8805993325263861	0.8888124696069238	0.6229433071605709	0.7006086947300488	0.6637597882748246	0.8222075106688219	1.0	0.8172999283442989	0.6635658785549484	0.8848259584518127	0.5282441626357178	0.8455319716225245	0.6336643937821637	0.8092981225600325	0.7797306775781282	0.876800671412405	0.5356240938886625	0.8693040913435974	0.8770665398173916	0.8813416431727872
BritoIL_2016__M2.41.ST__bin.36	0.8757394144838213	0.8890226194144838	0.551466502311248	0.9306763636363636	0.6778462865947612	0.876773374422188	0.9026943605546995	0.636164437596302	0.7434280431432974	0.9118412326656394	0.8643550077041603	0.8884595377503852	0.7163892758089369	0.9109640677966102	0.9059313405238829	0.9031992604006164	0.8399452696456087	0.5297326348228043	0.6222476425269645	0.935786502311248	0.90054656394453	0.919555747303544	0.9624229275808937	0.5299564869029276	0.719973374422188	0.8968835747303544	0.9334454237288136	0.812028844375963	0.8716543605546996	0.8897523574730355	0.9132824653312789	0.5468459784283514	0.737175469953775	0.6400774114021571	0.8331838520801232	0.5320189830508475	1.0	0.6366121417565486	0.9072330354391371	0.5765073651771957	0.8624069029275809	0.6261818181818182	0.7944544838212635	0.8191773189522342	0.8955212326656394	0.49848899845916794	0.8929602465331279	0.9024966409861325	0.9019227118644068
LeChatelierE_2013__MH0118__bin.24	0.9199487155864695	0.8847956044855948	0.5572119346302865	0.9342630552612587	0.9199960589821937	0.9410689882844289	0.9336738219171772	0.5964973564471469	0.73907519154882	0.9464475819040746	0.8609793173338247	0.8647456763963742	0.7034697590860933	0.943658799985669	0.9398834840644689	0.9985259569763693	0.8478178533224827	0.480893740947175	0.6451650877004417	0.9500898244967525	0.9573474391061567	0.9424003613452689	0.9456229111326075	0.5564467629912837	0.9323117396266781	0.947606215548083	0.955268168347997	0.9189231552709833	0.8805692467537786	0.9305414804919618	0.9493438461262866	0.562603963537908	0.7380803404629929	0.6462610233338963	0.853694192372851	0.5604696720766092	0.8260328537575301	1.0	0.9462460525844376	0.4690591715673479	0.9152086180334833	0.6071189112554445	0.8342802012478183	0.8003880878898153	0.933112738700283	0.4889011725807525	0.9183460776636418	0.9421156611953055	0.9361356784948383
NielsenHB_2014__MH0053__bin.13	0.7909221811907813	0.7700936917232831	0.49600050349479907	0.8109753848768763	0.6180963887877802	0.7801058621867388	0.8133264971353712	0.5497096887472119	0.657011004728682	0.8099182863217781	0.763678943494735	0.7595888499954301	0.6234736811723411	0.8048937609939052	0.8149588465158641	0.821590065438289	0.7523455000553203	0.4434871183902277	0.5513989619027614	0.8170918845938608	0.8737266311868527	0.832965600401513	0.8106771363653127	0.46381050957201336	0.6542169292910505	0.7917391576243383	0.8261587996940547	0.7291205998322753	0.7640256974765931	0.7928828444569873	0.8181165125448776	0.47913623382683307	0.653551482343207	0.5602185391916182	0.7333193295501739	0.4682778232989813	0.7375966301125166	0.5929004026354906	1.0	0.510554950684769	0.7605645716044969	0.5475393696052697	0.7038508532954055	0.6925578978931789	0.8057760795072806	0.43789295444013465	0.7938485442746709	0.8218794947734354	0.8101556023417319
ZeeviD_2015__PNP_Main_559__bin.27	0.8547203078513741	0.8171153312860121	0.5317297125191295	0.8545662452197789	0.5527589193704658	0.8343347404387019	0.8749230542745533	0.6367463341652716	0.7436158157273982	0.8729928206813676	0.8454190332398687	0.7766975134291261	0.6961419293434535	0.8700553598389532	0.8712707428215373	0.9313380510734742	0.779279603134661	0.5249406858868358	0.5789824334363841	0.8810999387173087	0.8631047386241865	0.8894795764304715	0.8701409501898394	0.4767252447028132	0.6185238061001955	0.8464009257452352	0.8799496044013982	0.7545419375601272	0.8319162994840613	0.8598879108764794	0.8887524008093424	0.4878992361917087	0.7340885825895532	0.6211784764232819	0.8057044257058636	0.477518153713423	0.8005977630105893	0.5020127426914399	0.8720711837830251	1.0	0.8285892313644129	0.624578809883289	0.749138105166576	0.7427277302466029	0.8746224609622409	0.48516376857738563	0.866913166877219	0.8696308316985576	0.871994494828631
CosteaPI_2017__SID713B066-11-90-0__bin.38	0.9023303647433487	0.8823352331733089	0.5458791909187938	0.9215635438137091	0.7290104171917994	0.933545931044019	0.9205298426594495	0.6238494493248774	0.7374067784485072	0.9419653381230234	0.8702616228964085	0.8606078239606454	0.7198300178557111	0.938572320911155	0.9332002437095708	0.9268472786964899	0.8608075544205488	0.5144802182823468	0.6285176687038213	0.9494547502481027	0.9215131310774354	0.9275165677856854	0.9306608821652702	0.5378078717807266	0.7765232208265096	0.9391710321695673	0.9532136198889287	0.8423387284563573	0.8790468824043707	0.9095504288203372	0.9346780570643367	0.5492659665537901	0.750746468587824	0.6465630276833139	0.8431856624257552	0.5359464415089829	0.8397652782999097	0.6868207183862931	0.9109230956108751	0.5809991036135369	1.0	0.6251395352521861	0.8255200793928578	0.7881479176899252	0.9223495023782808	0.4984163198990593	0.909665177810522	0.9205629710290008	0.9317262713251876
BritoIL_2016__M1.38.ST__bin.60	0.8314448360992498	0.8149208965591268	0.5237372011335919	0.858688423865637	0.6285352261076518	0.8182638080938063	0.8433766676002226	0.6024174574131947	0.7135089652211355	0.8446252472175304	0.8089278377734815	0.787562567780477	0.6841241621130113	0.8359012289626055	0.8453167777269188	0.8443815767882633	0.7811876558411195	0.4960778314195437	0.6141284433099204	0.8517490601724076	0.8393008941162536	0.8482562450571917	0.852351758930367	0.5152142880937076	0.6679401273995368	0.8265683430780942	0.8506948000113507	0.7677802302469646	0.8237140061762743	0.8415241554506299	0.8511907772901628	0.5381273279779303	0.7046424460316266	0.6249085464781295	0.7903885278728127	0.5160662092653985	0.7834312744518649	0.5853987743685851	0.8425889026934528	0.562701644991308	0.8032148457597027	1.0	0.7702613504153502	0.7464828178418573	0.8462377902608322	0.4715399107487653	0.8353762579871465	0.8413458750606092	0.8456523643434285
CosteaPI_2017__SID713B066-11-0-0__bin.23	0.859419615053237	0.8489373471584657	0.5479740848411045	0.8752027109039066	0.6860493112306317	0.8540710318905291	0.8664948474121652	0.6069209233469237	0.6915854330700828	0.8849582042450399	0.8308998075863125	0.8186739771929091	0.6912143353171643	0.8787092364539372	0.8814457092941581	0.8779182908411483	0.8096661513083931	0.4875184802701353	0.6466109721567246	0.8876509014790186	0.866042665297684	0.8856680654962661	0.8815471891086292	0.5629741942801201	0.7188780312120072	0.8634116518725016	0.8907664312732931	0.814523253801016	0.8353330826184976	0.8749077230118413	0.8819720114692088	0.5748428555225912	0.7046758316867736	0.6346254101475834	0.8007627899387738	0.5314940614410532	0.8015179191464553	0.6486848415024584	0.8734233320001672	0.5442476863597201	0.855315154517941	0.6211290922730086	1.0	0.7673704590270275	0.8736093783266974	0.49147271088400857	0.8632549551001566	0.8770955084238194	0.8773283150570177
BritoIL_2016__M2.37.ST__bin.35	0.8861479145388289	0.8875594718023377	0.5594164368118526	0.9251684825680324	0.7009655220415432	0.8837751062886273	0.9055648680955893	0.635882555482848	0.7373680916346909	0.9122561873611578	0.8674169662117378	0.8819048060967463	0.7245728549681596	0.9099872553832428	0.9126801291018605	0.9072669625470673	0.8383084091797096	0.5285694022685101	0.6405675335501905	0.9359774150837838	0.9055126663140849	0.926085968424777	0.9519638152014751	0.5512091567197666	0.737877981763123	0.8961100181546195	0.9323428001351973	0.8269959140241931	0.8669455683060311	0.8976017236079129	0.9181159691577111	0.5616758775567668	0.7359971357567966	0.6572489028398296	0.8395195959687569	0.5427941240831073	0.8760376422300812	0.6596644216385348	0.910963270510159	0.5719591012224181	0.8655793580446373	0.6380639572008666	0.8134028864948718	1.0	0.9022529550690302	0.5030110936695058	0.8957003132634181	0.9083057252699333	0.9088551622025355
Obregon-TitoAJ_2015__SM39__bin.43	0.8465959202375785	0.8155041824282889	0.5136639484327952	0.862958723498081	0.7029511269129269	0.8433423941129049	0.8670201404248575	0.5906310505681074	0.699143790782121	0.8719755772371168	0.8165782120980356	0.806791364353584	0.666554268212856	0.8675399294430549	0.8897797507079811	0.8735203023475343	0.8051342407893558	0.47386025383963454	0.5912421364146874	0.8784852133589653	0.8634229592574983	0.8996040646037029	0.87075297489854	0.49992205317954125	0.7454200859912768	0.8483830987177102	0.8839931682411063	0.7841346783250994	0.8296465779192591	0.8460132569885138	0.8810428164899298	0.5139610937704556	0.6992574811721823	0.6076467122806293	0.7885294148045559	0.49849532491335413	0.7821506948894447	0.6280963405475054	0.8656231266924365	0.5500797555312097	0.8273025749150767	0.5907537845119237	0.7562887150229792	0.736882109955833	1.0	0.46384258015172497	0.856856908586036	0.8933889899470134	0.9085675183110431
CM_madagascar__A39_02_1FE__bin.34	0.8419564230737713	0.838118306343333	0.5654567918355512	0.8544289235307837	0.6440203859076268	0.838237287174024	0.8547535599694904	0.5927420117373408	0.6934596788935886	0.85481580821866	0.8155308593725377	0.8092926392627285	0.6849182735645081	0.8519129911308064	0.8670148891508394	0.857282099609806	0.7852608753206967	0.4987329723460183	0.6240922786956549	0.869254250215899	0.8576280107665832	0.8678989718795505	0.8628765625098495	0.5628321219876575	0.6844163478085464	0.8471064807518958	0.8762772710367565	0.7714780098210402	0.826039782146887	0.8518310440686087	0.8639623610839705	0.5641290918374422	0.6980463505191031	0.6282684270576592	0.7742137809744136	0.5571864421737404	0.796618422960306	0.6021344057892447	0.860721512364551	0.5583076986113125	0.8179774519506553	0.6022998758186827	0.7784844836389538	0.7516704593448017	0.8486934171294575	1.0	0.8419619387414192	0.8629537818569204	0.8556975270898077
YuJ_2015__SZAXPI015264-87__bin.34	0.9115393001527203	0.8737258449270122	0.5500581670684122	0.921297387180654	0.7043700990252098	0.9067021517417484	0.9228722727098077	0.6354496455581701	0.7400827810200833	0.928719995815119	0.8748530778086964	0.8589209025084751	0.7254981929554194	0.9242610606543876	0.9286764804595221	0.9216945805328038	0.8642001484151384	0.5110253560273629	0.6246518192890609	0.9384743794085337	0.9220459438827826	0.9198516589303463	0.9304379265025644	0.5359860417552983	0.7429316480237316	0.9117466924857777	0.9361379751564354	0.8445349111198862	0.8792245193289191	0.9087612613342456	0.9399057568500808	0.5507159896248282	0.7476336210747645	0.6620778026782312	0.8404278022384484	0.5312840687042655	0.8383811917374524	0.6644975342070044	0.9167416997931169	0.5861050840286146	0.877092266904674	0.6268896195970941	0.8033490158354231	0.7863706202836183	0.921092309494171	0.4946603418177475	1.0	0.9136197044937011	0.9184332435096153
RampelliS_2015__H13__bin.36	0.8551539561320919	0.8252990201206541	0.5295280189699062	0.8826585765596122	0.7019113749694877	0.8467251630226313	0.8771267043275098	0.5915777452313701	0.7122899013146424	0.8812563203961363	0.8230868814729574	0.8249407190431356	0.6760103916030268	0.8779086898908532	0.8865772221641036	0.8910516267391987	0.8127545594030059	0.4813626774069812	0.6069223593820832	0.8918052794922761	0.8936037591100883	0.9831088502981483	0.8894811172716811	0.509086550197022	0.7428549011402866	0.8558505073752485	0.8987960735083865	0.7900778498448234	0.8301352128883774	0.8546962722739477	0.8863379188897026	0.5198290441817485	0.7067824388883077	0.6064912647766503	0.7950644244516512	0.504718502632772	0.7978414757471144	0.6418785089095791	0.8936739373016703	0.553600446350734	0.8357546988876102	0.5944907940161105	0.7685527600516093	0.7508587020957562	0.904267793004847	0.4773795201729609	0.8602547337587614	1.0	0.9103737315618788
Obregon-TitoAJ_2015__SM18__bin.27	0.8293774752339008	0.8132285983560679	0.51004827473498	0.8634945285528841	0.7457476995196236	0.8358874938714542	0.8528911917449441	0.5811118854412849	0.6858797458654015	0.8609571624176827	0.8016667104167919	0.7987097664674766	0.6568628281153547	0.869834768478571	0.8742151439223879	0.862169746534355	0.8079320106118045	0.4753228124161162	0.585794560137652	0.8780239451491978	0.8612141591211814	0.8909021473408251	0.8600849825013612	0.4951102884205838	0.7925693658235876	0.8420888624318239	0.8739945586134541	0.786387896513736	0.8293740881274297	0.8330770422770162	0.8684684944057702	0.5036551112706814	0.6891351785724871	0.5918392750237309	0.7743640919294568	0.4926330434252453	0.7744669752885179	0.6195123582813483	0.8556614214500372	0.5391850113764438	0.8216298925694505	0.580396782587563	0.7467092143691217	0.7297656376354948	0.8932566097265843	0.459789542139415	0.8399854693132388	0.8842646888222946	1.0
