	LiuW_2016__SRR3993059__bin.115	CosteaPI_2017__SID713B051-11-90-0__bin.29	SchirmerM_2016__G88966__bin.18	CosteaPI_2017__SID713B072-11-90-0__bin.79	Obregon-TitoAJ_2015__SM32__bin.9	ZeeviD_2015__PNP_Validation_49__bin.69	FengQ_2015__SID530600__bin.53	ZeeviD_2015__PNP_Main_683__bin.7	ZeeviD_2015__PNP_Main_203__bin.19	CosteaPI_2017__SID713A051-11-0-0__bin.6	BritoIL_2016__WL.28.ST__bin.7	BritoIL_2016__M2.36.ST__bin.4	LeChatelierE_2013__MH0224__bin.50	LiJ_2014__MH0303__bin.6	Obregon-TitoAJ_2015__SM28__bin.49	NielsenHB_2014__MH0118__bin.18	LeChatelierE_2013__MH0096__bin.55	ZeeviD_2015__PNP_Main_338__bin.24	RampelliS_2015__H17__bin.86	CosteaPI_2017__SID713B051-11-0-0__bin.64	LeChatelierE_2013__MH0053__bin.24	RampelliS_2015__H14__bin.54	BritoIL_2016__M2.44.ST__bin.6	LiuW_2016__SRR3992958__bin.90	Obregon-TitoAJ_2015__SM23__bin.21	ZeeviD_2015__PNP_Validation_47__bin.8	XieH_2016__YSZC12003_36795__bin.4	NielsenHB_2014__MH0096__bin.26	XieH_2016__YSZC12003_37100__bin.138	CosteaPI_2017__SID713A038-11-90-0__bin.25	CosteaPI_2017__SID713A004-11-90-0__bin.51	LiuW_2016__SRR3992978__bin.105	ZeeviD_2015__PNP_Main_27__bin.15	LiJ_2014__O2.UC44-1__bin.23	ZeeviD_2015__PNP_Main_325__bin.44	CM_madagascar__A94_03_1FE__bin.9	BritoIL_2016__M2.41.ST__bin.36	LeChatelierE_2013__MH0118__bin.24	NielsenHB_2014__MH0053__bin.13	ZeeviD_2015__PNP_Main_559__bin.27	CosteaPI_2017__SID713B066-11-90-0__bin.38	BritoIL_2016__M1.38.ST__bin.60	CosteaPI_2017__SID713B066-11-0-0__bin.23	BritoIL_2016__M2.37.ST__bin.35	Obregon-TitoAJ_2015__SM39__bin.43	CM_madagascar__A39_02_1FE__bin.34	YuJ_2015__SZAXPI015264-87__bin.34	RampelliS_2015__H13__bin.36	Obregon-TitoAJ_2015__SM18__bin.27
XieH_2016__YSZC12003_36795__bin.4	0.9880628629249489	0.9888077738064717	0.9887207311276569	0.9887782127520839	0.9818328526170851	0.9888289121738376	0.9869291392276819	0.9882824259380202	0.9872298853109706	0.988752532248311	0.9888622981168375	0.9887304135325243	0.9881389178790126	0.988980805489209	0.9854225534568756	0.9880556058491077	0.9882160906551151	0.9883388778419733	0.9867715248816145	0.988759422214688	0.9870513580206238	0.9856807039918869	0.9888758272068013	0.9896904331188475	0.9813796004331574	0.9886556019917586	1.0	0.9881703799690674	0.985483924661656	0.9886024830375764	0.9881925990616717	0.9891982201048749	0.9878905354675355	0.9885642320212747	0.9876976432704772	0.9854750503925087	0.9889411476358904	0.9878014640386302	0.9869266235335333	0.9883357014686589	0.9887692912116695	0.9886701493533051	0.9892095953179405	0.9892097845463348	0.9826137748164993	0.9852575411790729	0.9888829272996555	0.985771456782843	0.9820238087164279
NielsenHB_2014__MH0096__bin.26	0.9889696026430408	0.9890733004438703	0.9893543415469884	0.9891778609956368	0.9823713841278873	0.9888931249486201	0.9871518560877361	0.9884514199843227	0.9877530867607657	0.9893618507896513	0.9891341995340343	0.9889145659706379	0.9884781467328896	0.9890804622417952	0.9854201150581282	0.9884912684992755	0.9998261245409029	0.9886059576820924	0.9865757766962306	0.9891363901978759	0.98779659159406	0.985909503319682	0.9890774489885189	0.990154668076746	0.9819881452302667	0.9888733154467501	0.9881703799690674	1.0	0.9856188543232087	0.9892502906031104	0.9891969950947712	0.9896773823047506	0.9886297935351428	0.9886976402422111	0.9879646816358556	0.9863083950528939	0.9891851094422477	0.9887239690849051	0.9879598952737957	0.9885232497887868	0.9889821702673633	0.9894239452870149	0.9893941420437439	0.9891232202256204	0.98294464740372	0.9866090214198462	0.9892294587376831	0.9859618827462739	0.9818361250974498
XieH_2016__YSZC12003_37100__bin.138	0.9858587229638411	0.9861787509677982	0.9869856340340872	0.9856956373092424	0.9805842105800897	0.986500481573613	0.9859251691002444	0.986369624763523	0.9860855597222072	0.9864345829673167	0.9862846536023958	0.9865767427085105	0.9860238721688157	0.985980200444429	0.9848841764674837	0.9865062299423635	0.9856657365711304	0.9864564705445188	0.9853751624772757	0.9861040425023816	0.9860816550562954	0.9844268020803677	0.9864048181349477	0.9869124316944697	0.9802537918326993	0.9864207975982421	0.985483924661656	0.9856188543232087	1.0	0.9861959781951106	0.9860503134631055	0.9868634678767327	0.9860568001269051	0.9862395345692683	0.9863818411175794	0.988318387918182	0.9863787345346595	0.9863445347624044	0.9859416310625208	0.9870869027003181	0.9862055781766741	0.9867308232386587	0.9867897786485472	0.9866715405093571	0.9815833635692147	0.9885990859809394	0.9865463603513573	0.9843850996317597	0.9805334328451164
CosteaPI_2017__SID713A038-11-90-0__bin.25	0.9893230745285646	0.9894652113616953	0.9898650995544117	0.9894672854764668	0.9825503417298492	0.9901493921285802	0.9879447874386891	0.9889969263680013	0.9885856881081843	0.9897293091240265	0.9895177120881319	0.9893594667602479	0.989011052649528	0.9893673510988749	0.985692278568116	0.9889927008032381	0.9892807045098815	0.9892610474022092	0.9871740527731551	0.9894925357809614	0.9884869363306134	0.986182680560982	0.9894605760393991	0.9901279255953395	0.9822093927220806	0.9900349936911272	0.9886024830375764	0.9892502906031104	0.9861959781951106	1.0	0.9901947086801427	0.9897817772405915	0.9891867890770898	0.9893527750586582	0.9884587977318187	0.9864575780018219	0.9894775866722009	0.9889465726950025	0.988296660544002	0.9889681554427827	0.9896004999952492	0.9901212920024689	0.9900124233490734	0.9898084345205576	0.9835777012650393	0.9864217732633163	0.9899269866998935	0.9861796910460473	0.9828591873627482
CosteaPI_2017__SID713A004-11-90-0__bin.51	0.9888039541205031	0.9896128172698999	0.9895664462219949	0.989336854855318	0.9822132015981823	0.9900919975435446	0.987392450509513	0.9895246865481334	0.9886205418651222	0.990219571326511	0.9897925009400022	0.9895350266659343	0.9887178390482151	0.9896201927496856	0.9855394807279209	0.9891555951389704	0.9889213593894879	0.9891984349314218	0.9873617899707864	0.9896093565986956	0.9881383898595208	0.9855624026611717	0.9895453514689679	0.9901840822361783	0.981621449980996	0.9898867286026775	0.9881925990616717	0.9891969950947712	0.9860503134631055	0.9901947086801427	1.0	0.9897362514676025	0.9890815198227468	0.9892867891299016	0.9885180871774264	0.9864881218191053	0.9898199542070703	0.9890259928430388	0.9881215810713607	0.9885544702744431	0.9898739131908808	0.9897435600109	0.9902198889331332	0.9898075746829046	0.9832124880124113	0.9859028787968608	0.9898495033353953	0.9857534249270066	0.9820917554993726
LiuW_2016__SRR3992978__bin.105	0.989879163549273	0.9898506527983881	0.9899192681633605	0.989618703959293	0.9835380567192049	0.9897719577436175	0.9882726280807256	0.9890619609860583	0.9885621345344953	0.9901798586160997	0.9898708350386901	0.9896970229981091	0.9887345246131731	0.9898235323524021	0.986615999259502	0.9896171873621151	0.9897272901446331	0.9890473825607764	0.9879020806132937	0.9898772978286329	0.9888394224596238	0.9869914372955215	0.989491765181368	0.9900856314042585	0.9829509473905333	0.9896353978841079	0.9891982201048749	0.9896773823047506	0.9868634678767327	0.9897817772405915	0.9897362514676025	1.0	0.989521902656692	0.9890785815431374	0.9889684929285095	0.9861833073730775	0.9897932686065467	0.9895232647658513	0.9888657972149433	0.9896512525436811	0.9892982172436551	0.9893801292405257	0.9897601115977358	0.9900414096362129	0.9846422230359113	0.9869863941682508	0.9894917171934537	0.9868896694620278	0.9836429939255974
ZeeviD_2015__PNP_Main_27__bin.15	0.9883115534196154	0.9892884232376604	0.9893270644263829	0.9886920852600026	0.9820353329965131	0.9894099961671902	0.9870603270675639	0.9883598833915915	0.9880327565627285	0.9888492981439981	0.9890704926831377	0.9885229830229751	0.988331323924633	0.989085183358504	0.9856880836944465	0.9884277928710854	0.9886978361039572	0.9889890637391116	0.9877218616145425	0.9891390701228828	0.9884352579642761	0.9859429557177449	0.9885768204420292	0.9894130533515001	0.981878864247832	0.9893267621510755	0.9878905354675355	0.9886297935351428	0.9860568001269051	0.9891867890770898	0.9890815198227468	0.989521902656692	1.0	0.9890564171388384	0.9886146757527082	0.9861386352702053	0.9886521426220868	0.9886499863477383	0.9882330282409776	0.9885588604005612	0.9885269176163616	0.9896397914651281	0.9890807129303334	0.9887728192037736	0.9834241009814977	0.9863212397801555	0.9892427644231663	0.9858653125061673	0.9823692438318157
LiJ_2014__O2.UC44-1__bin.23	0.9886601184716952	0.989231877872644	0.9889824768274214	0.9893074776467908	0.9822563319156973	0.9891229575255	0.9870486670099391	0.9886615003007362	0.9884049366331533	0.9892758074626141	0.9891467959393414	0.9891053857361933	0.9930370919983237	0.9891734530243281	0.9853326852207728	0.9889224993805998	0.9887550366237495	0.9888061238629171	0.9870484287624456	0.9894689499261163	0.9882728541620878	0.9864501756392685	0.9891635665257895	0.9897427709384016	0.981785403072229	0.9890883481589603	0.9885642320212747	0.9886976402422111	0.9862395345692683	0.9893527750586582	0.9892867891299016	0.9890785815431374	0.9890564171388384	1.0	0.9882068678713479	0.9855140437545717	0.9892778762507154	0.98866292394002	0.9881917794692097	0.9887422467225971	0.989024004467329	0.9886555123726188	0.9889124653049131	0.9892608210104744	0.9832871962999659	0.9863233263476321	0.997308053743833	0.9864380029150748	0.9823881293173012
ZeeviD_2015__PNP_Main_325__bin.44	0.9879170174881641	0.9883803341858092	0.9889220742501083	0.9880508281155045	0.982168957074398	0.9886909851440618	0.9874868851782421	0.9879602313787936	0.9886626004106647	0.9883250432799444	0.9886893484616768	0.9878616677130073	0.9877484149321555	0.988218164815076	0.9853607504421205	0.9884113978125749	0.9879734488215787	0.9882402821407235	0.987514111036416	0.9881045521697889	0.9886124182031426	0.9862991965984063	0.9879117871052197	0.9891590472796876	0.9818537192705604	0.9885981657582413	0.9876976432704772	0.9879646816358556	0.9863818411175794	0.9884587977318187	0.9885180871774264	0.9889684929285095	0.9886146757527082	0.9882068678713479	1.0	0.9862024173637469	0.9880210746709228	0.9882985539938473	0.9886536577686037	0.9890999050724619	0.9882689431059115	0.9893744639036943	0.9885832140072744	0.9880770385481661	0.9831063313164479	0.9866105413998477	0.9884772751308762	0.9862911560001206	0.9825398899598626
CM_madagascar__A94_03_1FE__bin.9	0.9861843153958519	0.9860335932307108	0.9863977953284457	0.9857837175896303	0.981305209265945	0.9862641234949875	0.9861527711862176	0.9862192365645405	0.9858047651040729	0.9864600498204357	0.9866498609322429	0.9865917195461252	0.9853519474702382	0.9863797472689292	0.9853530447324326	0.986309942758775	0.9859776009941059	0.9858890354553972	0.9849068830664462	0.9861043345888874	0.9855128270515632	0.9848142896479314	0.9863654293749904	0.9867804781394693	0.9811316678753839	0.9863052880958073	0.9854750503925087	0.9863083950528939	0.988318387918182	0.9864575780018219	0.9864881218191053	0.9861833073730775	0.9861386352702053	0.9855140437545717	0.9862024173637469	1.0	0.9863419959759073	0.9860234852021766	0.9857603781709354	0.9869556302149877	0.9865901979175346	0.9855599983264899	0.9867694585642391	0.9867913604209045	0.9825209018326575	0.9892254911388538	0.9861483004068289	0.98477854400836	0.9815693193840569
BritoIL_2016__M2.41.ST__bin.36	0.9891735248230824	0.9894861426394956	0.9892538108781583	0.9947746470515934	0.9819429906521662	0.9892796447655671	0.9867946778881317	0.9885732754311083	0.9877454377837395	0.989711397869929	0.9894079930633992	0.9993456932017024	0.9890083947782649	0.9899342317849216	0.9856292405006798	0.9887373137147539	0.9893625764155739	0.9891479982575738	0.9871925109112866	0.9894604118674825	0.9881670217326673	0.9860716556906424	0.9998345213979715	0.9899629518671998	0.9818332607403389	0.9887602584288441	0.9889411476358904	0.9891851094422477	0.9863787345346595	0.9894775866722009	0.9898199542070703	0.9897932686065467	0.9886521426220868	0.9892778762507154	0.9880210746709228	0.9863419959759073	1.0	0.9885720172035483	0.987997708673237	0.9887909040914996	0.989936932162196	0.9891604165436327	0.9898706162222817	0.9992229416983569	0.9833567242897234	0.9865083808276575	0.9895678438020248	0.9862951655834649	0.9827614295117242
LeChatelierE_2013__MH0118__bin.24	0.9885070420968006	0.988772055665383	0.9892473612117357	0.9889522549507018	0.9820493491646024	0.9884998395579413	0.9875522226265043	0.9882222846686988	0.9883016940642827	0.9889085898267	0.9890143206177662	0.9886774501179679	0.9879596964959525	0.9888486925959875	0.9852356878406462	0.999939772313717	0.9885042032025838	0.9885679695607056	0.9871839623015716	0.9886723284822725	0.9890108127614643	0.9861725967860521	0.9887602212097799	0.9896234908071602	0.9819076780342124	0.9885204374426967	0.9878014640386302	0.9887239690849051	0.9863445347624044	0.9889465726950025	0.9890259928430388	0.9895232647658513	0.9886499863477383	0.98866292394002	0.9882985539938473	0.9860234852021766	0.9885720172035483	1.0	0.9888399678707909	0.9892383947886007	0.9886907861853947	0.9893367026500702	0.9890231744911888	0.9890299709442906	0.9827706547823106	0.9863028935742552	0.9888178991639375	0.986112733367197	0.9819870491551197
NielsenHB_2014__MH0053__bin.13	0.9877182329906752	0.9878675597902812	0.988326241306711	0.9879542073029071	0.9814661442744285	0.9886979811143131	0.9870476293746103	0.987798314866483	0.9879392735375446	0.9885616313261826	0.9882926711480983	0.987975257052959	0.9877720946830023	0.9881087267582036	0.985143880840171	0.9887709690467327	0.9875760214069462	0.9882781180992256	0.9876648491457651	0.9879619563084314	0.9997210455104156	0.9855781308502969	0.9880560909782296	0.9890043690390274	0.9810862348083869	0.9883476013698935	0.9869266235335333	0.9879598952737957	0.9859416310625208	0.988296660544002	0.9881215810713607	0.9888657972149433	0.9882330282409776	0.9881917794692097	0.9886536577686037	0.9857603781709354	0.987997708673237	0.9888399678707909	1.0	0.9896616866047117	0.9885367292177157	0.9889425949137255	0.9886023530001407	0.988105091946771	0.9827517586539706	0.9858571229786736	0.9882533305458854	0.9857498984260797	0.9818598356741886
ZeeviD_2015__PNP_Main_559__bin.27	0.9883735275645051	0.9892035208387802	0.989722649318406	0.9888513813982966	0.9827059957337905	0.9889708658186295	0.9880425144606609	0.9887723094029355	0.9888527729947238	0.9890137557472481	0.9885639125025918	0.9886796012426785	0.9884348716455669	0.9887114494108611	0.986141618917311	0.9892138324089377	0.9881407088160479	0.9890431971950585	0.9885024575080538	0.988774461881352	0.9901104070790001	0.9871558601917114	0.98882508795689	0.9893239456444772	0.9818303591196919	0.9887996492255618	0.9883357014686589	0.9885232497887868	0.9870869027003181	0.9889681554427827	0.9885544702744431	0.9896512525436811	0.9885588604005612	0.9887422467225971	0.9890999050724619	0.9869556302149877	0.9887909040914996	0.9892383947886007	0.9896616866047117	1.0	0.9886365608387344	0.9898713278218915	0.9892850124534424	0.9888726326687336	0.9834984945253331	0.987371481395234	0.9889059055556565	0.9871130854896822	0.9828362779740871
CosteaPI_2017__SID713B066-11-90-0__bin.38	0.9889064478711064	0.9898091889250566	0.9897287593857661	0.98982984090664	0.9819143723475159	0.9893092765054032	0.9872627244970233	0.9887836916384861	0.9884613080743497	0.9895266502610692	0.989474160412714	0.98963168347764	0.988736495900997	0.9896826635087334	0.9857877547492483	0.9886321488735234	0.9891371278646391	0.9897448866748851	0.9873567792978433	0.9897609696131185	0.9883730502351337	0.986525267646666	0.9897130965075601	0.9902789804936839	0.9816019805261452	0.9891989824713513	0.9887692912116695	0.9889821702673633	0.9862055781766741	0.9896004999952492	0.9898739131908808	0.9892982172436551	0.9885269176163616	0.989024004467329	0.9882689431059115	0.9865901979175346	0.989936932162196	0.9886907861853947	0.9885367292177157	0.9886365608387344	1.0	0.989657039503243	0.9996353376964858	0.9899516313750335	0.9836643630965146	0.9868712702472293	0.9896340076330439	0.9864678163407402	0.9825173167556939
BritoIL_2016__M1.38.ST__bin.60	0.9889227463576017	0.9889873060307142	0.9902567726737338	0.9885284884013305	0.9829499392471356	0.98992943517988	0.9888512517655355	0.989716797195006	0.9890094308628185	0.9902247561119011	0.9900290244992397	0.9890872518548225	0.988768198926234	0.9894969192586738	0.9861803379420767	0.98960824910979	0.9891071735982021	0.9889698978938349	0.9873906108115492	0.9891868089208464	0.9890058520795388	0.9867722039563394	0.9891633338110064	0.989996216402613	0.9827136047818582	0.9897925370661437	0.9886701493533051	0.9894239452870149	0.9867308232386587	0.9901212920024689	0.9897435600109	0.9893801292405257	0.9896397914651281	0.9886555123726188	0.9893744639036943	0.9855599983264899	0.9891604165436327	0.9893367026500702	0.9889425949137255	0.9898713278218915	0.989657039503243	1.0	0.9899129122731707	0.9893403741901362	0.983799963113807	0.9863969251137514	0.9894437962456986	0.9867896707646037	0.9833488712743592
CosteaPI_2017__SID713B066-11-0-0__bin.23	0.9892455069024397	0.989583247879675	0.9895766572316139	0.990011242609604	0.9828500825156693	0.9897606031342573	0.9878693796849712	0.9889874629527632	0.9888841016183292	0.9900111805075804	0.9895912035911725	0.9897207397761859	0.9888277564473935	0.9897487979973132	0.9862675007110898	0.9891786040297206	0.989489645393034	0.9891758967791967	0.9871939168412379	0.9897326947627272	0.9887815026617437	0.9867216425824077	0.9898179142411513	0.9901945710953239	0.9826416520081986	0.989547582352687	0.9892095953179405	0.9893941420437439	0.9867897786485472	0.9900124233490734	0.9902198889331332	0.9897601115977358	0.9890807129303334	0.9889124653049131	0.9885832140072744	0.9867694585642391	0.9898706162222817	0.9890231744911888	0.9886023530001407	0.9892850124534424	0.9996353376964858	0.9899129122731707	1.0	0.9898587327435097	0.9840482867595769	0.9868580867706359	0.9897565922920892	0.9867103981832855	0.983192819894639
BritoIL_2016__M2.37.ST__bin.35	0.9892185261173603	0.9896907461480652	0.9894318736650812	0.9947707985432328	0.9826489500305408	0.9895248880117036	0.9873162329858297	0.9884679458316024	0.9880928969993757	0.9898293838095535	0.9896361497709789	0.9998284027524916	0.9890302537654379	0.9899946632795972	0.9860400973836521	0.9890434843254176	0.9891140057401967	0.9893927226475796	0.9873562347920858	0.9896713874221228	0.9883520168078481	0.9863179051534182	0.9992538995794253	0.9900206722845026	0.9824836212711952	0.9892760116295696	0.9892097845463348	0.9891232202256204	0.9866715405093571	0.9898084345205576	0.9898075746829046	0.9900414096362129	0.9887728192037736	0.9892608210104744	0.9880770385481661	0.9867913604209045	0.9992229416983569	0.9890299709442906	0.988105091946771	0.9888726326687336	0.9899516313750335	0.9893403741901362	0.9898587327435097	1.0	0.9839040249288328	0.9868127813290788	0.9897361722368611	0.9867420570187915	0.9831872464656028
Obregon-TitoAJ_2015__SM39__bin.43	0.9831261060585174	0.9835996491485621	0.9838343630033107	0.9832609152376423	0.9833427269162909	0.9836339478390173	0.9824755724917846	0.9831155915193708	0.9832637194567961	0.9836409422904162	0.9833005743674232	0.9830905277811435	0.9829222452728157	0.9831686200770311	0.9831319446662736	0.9829801646422448	0.9830674920129931	0.9833480104948521	0.9833646655561391	0.9832420473869898	0.9830983400591835	0.9832022238742881	0.9832411131311413	0.9849931129061297	0.9833292603948035	0.9835185000002538	0.9826137748164993	0.98294464740372	0.9815833635692147	0.9835777012650393	0.9832124880124113	0.9846422230359113	0.9834241009814977	0.9832871962999659	0.9831063313164479	0.9825209018326575	0.9833567242897234	0.9827706547823106	0.9827517586539706	0.9834984945253331	0.9836643630965146	0.983799963113807	0.9840482867595769	0.9839040249288328	1.0	0.9824406013627497	0.9835010634747681	0.9831364619059211	0.9838305492371009
CM_madagascar__A39_02_1FE__bin.34	0.9862484874178433	0.9861601292134937	0.9861362711599881	0.9863892818476419	0.9808707333843937	0.9867721610013752	0.9863833890436569	0.9861948591968691	0.9862853065296485	0.9865963901233066	0.986591304347826	0.9864110300725453	0.9856184382183015	0.9866367362115036	0.9855217346654077	0.9864878900207448	0.9862761192232666	0.9860193886385611	0.9854174583955669	0.9862234755674726	0.9858713408169227	0.9842518255299099	0.9867983091754354	0.9873288002049567	0.9805572408965681	0.9865655634547608	0.9852575411790729	0.9866090214198462	0.9885990859809394	0.9864217732633163	0.9859028787968608	0.9869863941682508	0.9863212397801555	0.9863233263476321	0.9866105413998477	0.9892254911388538	0.9865083808276575	0.9863028935742552	0.9858571229786736	0.987371481395234	0.9868712702472293	0.9863969251137514	0.9868580867706359	0.9868127813290788	0.9824406013627497	1.0	0.9868840216219453	0.9841981035167574	0.9813421291078256
YuJ_2015__SZAXPI015264-87__bin.34	0.9889470551550277	0.9898558057841935	0.9897989584350267	0.9895017805217403	0.9821517531464625	0.9899791638904759	0.9876265895646408	0.9891845897523879	0.9885462830621226	0.9898408967087217	0.9896148839572023	0.9892966706981337	0.9934692028407532	0.9896882070011805	0.9856122889984332	0.9889141413507249	0.9893234869359891	0.9893132951956481	0.9876710643526567	0.98987052423675	0.9883615729574388	0.9865854665066954	0.9893198241497553	0.991040875304669	0.9819278947739009	0.9898076481734599	0.9888829272996555	0.9892294587376831	0.9865463603513573	0.9899269866998935	0.9898495033353953	0.9894917171934537	0.9892427644231663	0.997308053743833	0.9884772751308762	0.9861483004068289	0.9895678438020248	0.9888178991639375	0.9882533305458854	0.9889059055556565	0.9896340076330439	0.9894437962456986	0.9897565922920892	0.9897361722368611	0.9835010634747681	0.9868840216219453	1.0	0.98652892587109	0.9826372507510233
RampelliS_2015__H13__bin.36	0.9855708358394585	0.9862160974517368	0.9862605385809609	0.9858026825221239	0.9827584600853134	0.9861612964170823	0.9852087370028559	0.9858109571801404	0.9863723734125122	0.9862524564200297	0.9859698680236595	0.9860209474432854	0.9855875002256789	0.9861186070147756	0.984115145406721	0.9862176923660183	0.9857990152253392	0.9857795228388796	0.9897578026640773	0.9861071466276692	0.9858273132136951	0.9998687599455354	0.9861051488475027	0.9869032798310852	0.9823990686692157	0.9860496124694289	0.985771456782843	0.9859618827462739	0.9843850996317597	0.9861796910460473	0.9857534249270066	0.9868896694620278	0.9858653125061673	0.9864380029150748	0.9862911560001206	0.98477854400836	0.9862951655834649	0.986112733367197	0.9857498984260797	0.9871130854896822	0.9864678163407402	0.9867896707646037	0.9867103981832855	0.9867420570187915	0.9831364619059211	0.9841981035167574	0.98652892587109	1.0	0.9827362903229668
Obregon-TitoAJ_2015__SM18__bin.27	0.9818827355078475	0.9826797996421214	0.9830660705480783	0.9822411136923715	0.9998183242684713	0.982520218753055	0.9816430554962615	0.9823457024889128	0.9825923561924915	0.9826259544537405	0.9826555159747657	0.9824773346635066	0.9819252141393529	0.9821782939661546	0.9822792154424118	0.9822997637447658	0.9818650881198667	0.9824221672735565	0.9828698881964054	0.9824322753897068	0.9818922373531291	0.9826420241229529	0.9826496862067319	0.9837976740208654	0.9998931605668473	0.9824769926312064	0.9820238087164279	0.9818361250974498	0.9805334328451164	0.9828591873627482	0.9820917554993726	0.9836429939255974	0.9823692438318157	0.9823881293173012	0.9825398899598626	0.9815693193840569	0.9827614295117242	0.9819870491551197	0.9818598356741886	0.9828362779740871	0.9825173167556939	0.9833488712743592	0.983192819894639	0.9831872464656028	0.9838305492371009	0.9813421291078256	0.9826372507510233	0.9827362903229668	1.0
