	NielsenHB_2014__V1_UC55_0__bin.91	FengQ_2015__SID530394__bin.80	ZellerG_2014__CCMD12232071ST-21-0__bin.13	LouisS_2016__AS61_18__bin.24	NielsenHB_2014__V1_CD31_0__bin.12	QinJ_2012__T2D-026__bin.19	XieH_2016__YSZC12003_35583__bin.19	HMP_2012__SRS015217__bin.13	ZeeviD_2015__PNP_Main_228__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.87	XieH_2016__YSZC12003_37348__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES60__bin.93	ZellerG_2014__CCIS78318719ST-4-0__bin.1	ZeeviD_2015__PNP_Main_18__bin.14	Obregon-TitoAJ_2015__NO19__bin.42	LiuW_2016__SRR3993056__bin.84	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.27	VogtmannE_2016__MMRS90191266ST-27-0-0__bin.38	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.128	ZeeviD_2015__PNP_Main_268__bin.27	LiuW_2016__SRR3992993__bin.68	FengQ_2015__SID31537__bin.39	ZeeviD_2015__PNP_DietIntervention_45__bin.18	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.53	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.20	LiSS_2016__FAT_008-22-42-0__bin.16	LouisS_2016__AS56_12__bin.15	KarlssonFH_2013__S456__bin.1	LiJ_2014__O2.UC29-1__bin.66	LiuW_2016__SRR3993019__bin.10	FengQ_2015__SID31881__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.54	LiSS_2016__FAT_008-22-2-0__bin.9	ZellerG_2014__CCIS00146684ST-4-0__bin.96	HMP_2012__SRS049995__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES59__bin.30	YuJ_2015__SZAXPI003409-8__bin.96	FengQ_2015__SID530743__bin.43	FengQ_2015__SID31750__bin.98	VogtmannE_2016__MMRS18295921ST-27-0-0__bin.25	CosteaPI_2017__SID713A009-11-0-0__bin.31	ZeeviD_2015__PNP_Main_723__bin.51	FengQ_2015__SID31328__bin.32	LiJ_2014__MH0373__bin.11	LiJ_2014__O2.CD3-0-PT__bin.71	LiSS_2016__FAT_008-22-84-0__bin.42	YuJ_2015__SZAXPI017466-84__bin.45	ZeeviD_2015__PNP_Main_15__bin.30
LouisS_2016__AS56_12__bin.15	0.991772673821774	0.9967345641121893	0.9981449330511095	0.9873401555744494	0.9981812631627551	0.9977461029316412	0.9863155873729799	0.9896284225454915	0.9982728738228843	0.998294144814282	0.9894075596735595	0.9893353704168213	0.9897591711627306	0.9985039662109189	0.9991177232250028	0.9977710079606169	0.9878859684630393	0.988157035372799	0.9912592467050825	0.9983178844646019	0.9929370801656118	0.9908723398648638	0.9974193618430338	0.9889112303350903	0.9985754965677078	0.999404355970684	1.0	0.9919466824543319	0.9969016755082318	0.9955048359888072	0.9980112651624775	0.9872215101317965	0.9973524061675603	0.9911461607907832	0.9873408395744205	0.9895050875816153	0.9891877217056844	0.9977713758261973	0.9971708219787366	0.9891045796386249	0.9979760312325017	0.9890168718717197	0.9893993585442278	0.9908831297466631	0.9969197082420982	0.9995934155558919	0.9922033174855814	0.9981261771241405
KarlssonFH_2013__S456__bin.1	0.9989233115334623	0.9916201800022081	0.9915283633588625	0.988784248719088	0.9911107318356694	0.9914415237974585	0.9869125855314861	0.9892109823971558	0.9926602292278013	0.992817679558011	0.9912419256029846	0.9911694044693734	0.9910483853656684	0.992738718676314	0.992489997482057	0.9926734248853354	0.9886393806033101	0.9872459438122329	0.995846971670776	0.9926389126761023	0.9962842426948694	0.9973157457679597	0.991934036858365	0.9902813395917714	0.9923498401841747	0.992362917900738	0.9919466824543319	1.0	0.9920608523545739	0.9911662954680911	0.9918220613277005	0.9877942454336307	0.9907077144329459	0.9961279903616311	0.9880290252757817	0.9912652123232025	0.9907991679527612	0.9920885890551628	0.992797300041337	0.9901979719018726	0.9922889391363323	0.9903850784466834	0.9910984140114028	0.9981374681683213	0.991664597400146	0.9923359656313884	0.9982153909337076	0.9921528612744939
LiJ_2014__O2.UC29-1__bin.66	0.9912905429677904	0.9964088423202351	0.9973538316586523	0.9865943829176724	0.9968908010831348	0.9971703844560392	0.9857689230570276	0.989970864681838	0.9984742074257582	0.9984101344315062	0.9897767315822643	0.9894233300363937	0.988766314850861	0.9982373496147844	0.9978621119330502	0.9957577927623386	0.9875487506974011	0.9886517135729173	0.9911039610117416	0.9979630705424704	0.9929142790772263	0.990295062601084	0.9971930191379119	0.9887094565209557	0.9978069385306965	0.9969875115753571	0.9969016755082318	0.9920608523545739	1.0	0.9956016552596959	0.9976373013504021	0.9872183694373331	0.9957886600721213	0.9915595979263929	0.9873157429417212	0.9896674125459463	0.9888867109988287	0.9977882079608666	0.9988184574551862	0.9889109027231512	0.9982382842537612	0.988963823666027	0.9894048030689536	0.9907691919604461	0.9986635325056522	0.996884522634642	0.9911545417392252	0.997990662144192
LiuW_2016__SRR3993019__bin.10	0.9908023952095808	0.9950556195655659	0.9958740655211094	0.9888862681047355	0.9943736772225947	0.9952957980667549	0.9862077251718768	0.9896244002946948	0.9961597754435597	0.9962978068505219	0.989691859224337	0.9897262698962638	0.9902757458881943	0.9962242948902048	0.9960083745006347	0.994632221136273	0.9871666277581447	0.9875224572315804	0.9911201707240314	0.9962667380764587	0.9925323102863755	0.9898545952211908	0.9955573001231109	0.9894333074784929	0.9959409134963808	0.9957811536879619	0.9955048359888072	0.9911662954680911	0.9956016552596959	1.0	0.9952146249026749	0.9872834594645543	0.9942738944656144	0.9908926760550455	0.988090996706725	0.9900884471496011	0.9898604939332172	0.9952370834661284	0.9952447533165519	0.9886171720650806	0.9957608338298476	0.9900787749665262	0.9899302145726124	0.990059848049575	0.9952761524559095	0.9959038157691597	0.9911745002503607	0.9961806819116419
FengQ_2015__SID31881__bin.16	0.9918429878123851	0.9969836286444679	0.9980366814240711	0.9880635500654653	0.9972811218309958	0.9978524025151753	0.9869077358938216	0.9899899184622626	0.9985616988318999	0.9984554105242329	0.9896767391858096	0.9895261198338496	0.989975986506203	0.9986617133126484	0.9981966888590212	0.9966475510480786	0.988001041335067	0.9882847801973261	0.9911554643251176	0.9987192123284155	0.9929547065743802	0.990464280672227	0.9981769606730753	0.989539954296342	0.9983364561405373	0.9981548476364807	0.9980112651624775	0.9918220613277005	0.9976373013504021	0.9952146249026749	1.0	0.9874200490762789	0.9965195115387919	0.9912958673878828	0.9876295628861194	0.9897484815074847	0.9893605816774583	0.9980043884538267	0.997894199707676	0.9894866492548167	0.9984708115409102	0.9894536821431663	0.9895387407811354	0.9910359173329968	0.9976965292987134	0.9981000110376299	0.9916615949746778	0.9986346069084315
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.54	0.9876647589642242	0.9872039086664129	0.9873690393598346	0.995727712902307	0.9863228714413549	0.9866926505472531	0.9966301189398918	0.9887778290594506	0.9881836855621177	0.9881260914456157	0.9884197355315824	0.987868398731292	0.9881775810330516	0.9880428158808602	0.9876918066978115	0.9870958602281141	0.991324638936258	0.9871735244149477	0.987774454695688	0.9878578767080691	0.987420816448004	0.9868554383019547	0.987763015303278	0.9872498756983051	0.9874135999063427	0.9874569121750321	0.9872215101317965	0.9877942454336307	0.9872183694373331	0.9872834594645543	0.9874200490762789	1.0	0.9856913405202438	0.9878333711957659	0.9987917648995185	0.9880263061067195	0.988003596361218	0.9875689418833105	0.9879588717711512	0.9879105383123421	0.9876069789049324	0.9876368623451782	0.9880966536918137	0.9867426478511324	0.9872894521233015	0.9875135822201334	0.9875106704184384	0.9877244950907048
LiSS_2016__FAT_008-22-2-0__bin.9	0.9906710414902625	0.9966352795384366	0.9967017285476835	0.9864124728592507	0.9966587022014034	0.9965498788828341	0.9848593085025714	0.9886669458774846	0.9966100012304389	0.996730984919382	0.9887435821916085	0.988198063115275	0.9887967905895819	0.9970078849500301	0.9975245013220803	0.9959750407783893	0.9866616382959095	0.9867869656654198	0.989998441996065	0.9971182810256212	0.9923676688247219	0.9901754946124866	0.9959723763544988	0.9879049595940653	0.9967508403344512	0.997736580074521	0.9973524061675603	0.9907077144329459	0.9957886600721213	0.9942738944656144	0.9965195115387919	0.9856913405202438	1.0	0.990010433769133	0.9862084374301789	0.9884792278340426	0.9883743343765001	0.9960463993724923	0.9957735879435127	0.9883142439073617	0.9963834168439838	0.9885853997798818	0.9884846386478618	0.9895967812691927	0.9956007226268632	0.9978543806112671	0.9911001155525516	0.9968121498616488
ZellerG_2014__CCIS00146684ST-4-0__bin.96	0.9956572547052926	0.9906446026955228	0.9913508756410518	0.9899448922701718	0.9904165205057422	0.9910361574885962	0.9868483313765036	0.9887833358945711	0.9925393273464227	0.9925378144134659	0.9909616751180177	0.9911532870879052	0.9913621942394104	0.9921872403278454	0.9920334735234325	0.9918364420004784	0.988798127400222	0.9870115802448415	0.9992265868440184	0.991987795311147	0.9941644071801702	0.994901831569185	0.9916104858802385	0.9900854262584826	0.9917866716671709	0.9918547860531929	0.9911461607907832	0.9961279903616311	0.9915595979263929	0.9908926760550455	0.9912958673878828	0.9878333711957659	0.990010433769133	1.0	0.9886180121762438	0.9911784719913563	0.9909763114074933	0.991543414754269	0.9921852540368816	0.9899634544259308	0.9918693034340377	0.9905996113785526	0.9909297506494016	0.9949158025605392	0.9916766898973569	0.9918950881574321	0.9953996815633929	0.9921671839422329
HMP_2012__SRS049995__bin.29	0.9877373872305348	0.9871033627791025	0.9877084297541198	0.9962902252447311	0.9866097950831266	0.987385284285103	0.9964924090885777	0.9892043927159768	0.9888664882870092	0.9886279302496525	0.989135540613581	0.9884970449851952	0.9885613036328001	0.9885011108106627	0.988251621682487	0.9876298983518392	0.9914081888661083	0.9875333194763902	0.9882572833454658	0.9881616975933089	0.9879634785430128	0.9873724452526225	0.9883087034784817	0.9879167152252643	0.9880610221772902	0.9880003001832899	0.9873408395744205	0.9880290252757817	0.9873157429417212	0.988090996706725	0.9876295628861194	0.9987917648995185	0.9862084374301789	0.9886180121762438	1.0	0.9887994757645449	0.9885722248371757	0.9877444348382753	0.9882674023983079	0.9880635661477777	0.9880251755467715	0.9879963237684841	0.98871724017044	0.9869293736523153	0.9877864615370331	0.9881318948930069	0.9877380797455007	0.988460724255805
Bengtsson-PalmeJ_2015__TRAVELRES59__bin.30	0.991312972030874	0.989818615596064	0.9892930439832854	0.9888903152558	0.98839780078419	0.9891732049763652	0.987668271108943	0.9895050482608803	0.9907609632676944	0.9906834964426179	0.9993330764965226	0.9999044489387326	0.9993709252445587	0.990337201708026	0.9901696140285616	0.9894112592173961	0.9889285070852629	0.987630879585677	0.9912918748275967	0.99038141652812	0.9898000950254108	0.989712647862897	0.9900624679558718	0.9983996395239988	0.9896778798433596	0.9898695988547709	0.9895050875816153	0.9912652123232025	0.9896674125459463	0.9900884471496011	0.9897484815074847	0.9880263061067195	0.9884792278340426	0.9911784719913563	0.9887994757645449	1.0	0.9996573128205467	0.9896059295202553	0.9906339443723389	0.9982843366254285	0.990018598884067	0.9992474327015357	0.9994149398028833	0.9906572331532987	0.9900866358381397	0.9898743545044897	0.9903507272772105	0.9904004427077876
YuJ_2015__SZAXPI003409-8__bin.96	0.9909839696376586	0.9892876608758976	0.9889489932009587	0.9888387532887424	0.9879466703683919	0.9888660405348648	0.9874955408137159	0.989280030629999	0.9906190366763961	0.9903170085467338	0.9994266019634251	0.9996976713068899	0.999301564106498	0.9901645550153199	0.9897029023993863	0.9887673402748495	0.9889593870987334	0.9873718980574392	0.9908506734245613	0.9899963608242733	0.9896785452226178	0.9893451286256357	0.9896914829495331	0.9983619164773795	0.9891492745162033	0.989351643153914	0.9891877217056844	0.9907991679527612	0.9888867109988287	0.9898604939332172	0.9893605816774583	0.988003596361218	0.9883743343765001	0.9909763114074933	0.9885722248371757	0.9996573128205467	1.0	0.9893119782653752	0.9902162321426577	0.998316239949046	0.9896886607980111	0.9993756208191241	0.9993848301555165	0.9900860041737667	0.9895452387992344	0.9894122612092046	0.9897548038938541	0.9901749195706919
FengQ_2015__SID530743__bin.43	0.9916796746888413	0.9966822759406245	0.9976422183373238	0.9879429723543636	0.9968608742440435	0.9974846275752773	0.9864976391757564	0.9900570013038661	0.9986989207210896	0.9987200735993247	0.9894880369289833	0.9893850246697079	0.9896627343623698	0.9985019552059102	0.9983499658744979	0.9964447077994223	0.9876503472447727	0.9881412413265157	0.991469296850734	0.9985837268071316	0.9928771834324945	0.9909499736062046	0.9979857157956724	0.9889688901361677	0.9981602091476733	0.9979825704318651	0.9977713758261973	0.9920885890551628	0.9977882079608666	0.9952370834661284	0.9980043884538267	0.9875689418833105	0.9960463993724923	0.991543414754269	0.9877444348382753	0.9896059295202553	0.9893119782653752	1.0	0.9978869593886158	0.9889998249125495	0.9985183008384851	0.9893794324427159	0.98954610729672	0.9908545004122304	0.9975458584033776	0.9978579424311856	0.9915571317881963	0.9985195511309088
FengQ_2015__SID31750__bin.98	0.9922075069651636	0.9964389919686995	0.9974294888531106	0.9881381525900206	0.9964012265656468	0.9972209247213695	0.9871044585879968	0.9903046723651565	0.998361634944146	0.9983674951748515	0.9902313462949647	0.9904656059063257	0.9905976155891731	0.9982199192876356	0.9980499540410498	0.996590124046838	0.988316197960798	0.9882905189930998	0.9922420227717003	0.9981517760141017	0.9933923624070686	0.9914224805707101	0.9976791584739374	0.9896709339988268	0.9976944600551653	0.997555138624717	0.9971708219787366	0.992797300041337	0.9988184574551862	0.9952447533165519	0.997894199707676	0.9879588717711512	0.9957735879435127	0.9921852540368816	0.9882674023983079	0.9906339443723389	0.9902162321426577	0.9978869593886158	1.0	0.9898036705758589	0.9981355141982057	0.9903809465774807	0.9904536996429798	0.9915410170978316	0.9981225130303201	0.9974541372528519	0.9919915071952928	0.9981687792248115
VogtmannE_2016__MMRS18295921ST-27-0-0__bin.25	0.9904715383169322	0.9887117722555928	0.9889368086436271	0.9887731348757632	0.9885179271302076	0.9889193851094067	0.9866409164535067	0.9885521213663467	0.9891844902785153	0.9896040466946283	0.9977585468778668	0.998337549202634	0.9979532091313845	0.9897430422636886	0.9892617024814627	0.9890559816610888	0.9887132868975187	0.9869317191988876	0.9900490284919846	0.9897522342909458	0.9892662442065501	0.9886060360255011	0.9892751291694747	0.9987846680036573	0.9893334688346251	0.9894728647219415	0.9891045796386249	0.9901979719018726	0.9889109027231512	0.9886171720650806	0.9894866492548167	0.9879105383123421	0.9883142439073617	0.9899634544259308	0.9880635661477777	0.9982843366254285	0.998316239949046	0.9889998249125495	0.9898036705758589	1.0	0.9893697364267829	0.9980199811377151	0.9980360874190967	0.9900734910139711	0.9893263354865036	0.9893344860020181	0.9896293496836196	0.9892027725253091
CosteaPI_2017__SID713A009-11-0-0__bin.31	0.9918639293928079	0.9970958110248687	0.9979961562904635	0.988049281437873	0.9972663005794168	0.9977968927130896	0.9864331122507001	0.9902533907948357	0.9990195703828798	0.999109438345113	0.9900444580248783	0.9897499055198631	0.9899766788704495	0.9987933931725556	0.9987012024634125	0.9968907376345884	0.9881420520946621	0.9882531929193062	0.9916729123655642	0.9988794029504082	0.9928839482183723	0.991345804521533	0.9983842072210306	0.9892871567804632	0.9983269940674432	0.9982476045290969	0.9979760312325017	0.9922889391363323	0.9982382842537612	0.9957608338298476	0.9984708115409102	0.9876069789049324	0.9963834168439838	0.9918693034340377	0.9880251755467715	0.990018598884067	0.9896886607980111	0.9985183008384851	0.9981355141982057	0.9893697364267829	1.0	0.9897134592389393	0.9898924294003335	0.9908818858312038	0.9978013934436216	0.9983343134225713	0.9916686132862891	0.9987127882180794
ZeeviD_2015__PNP_Main_723__bin.51	0.9903302128962981	0.9894234970347148	0.9892018794329961	0.9883129320341756	0.988142736008016	0.9890279916389577	0.9873330835251992	0.9887960951096191	0.9903706788100005	0.990340236972169	0.9989818053239549	0.9993106381346966	0.9988677757781961	0.990039501760156	0.9899575080787851	0.9892523311234012	0.9886966770767343	0.9873461720332464	0.9906495860983786	0.9899865587531197	0.9893213955640978	0.988650422797313	0.9890419864837703	0.9981326549548435	0.9895959847667014	0.9897295562425041	0.9890168718717197	0.9903850784466834	0.988963823666027	0.9900787749665262	0.9894536821431663	0.9876368623451782	0.9885853997798818	0.9905996113785526	0.9879963237684841	0.9992474327015357	0.9993756208191241	0.9893794324427159	0.9903809465774807	0.9980199811377151	0.9897134592389393	1.0	0.9991398184475078	0.9895746952106611	0.9896472860556366	0.989537326688621	0.9894162880172851	0.9898864187003849
FengQ_2015__SID31328__bin.32	0.9910630550156602	0.9894505019205865	0.9893976630497467	0.9891632973655069	0.9883873336370887	0.9891258726241976	0.9875476096280695	0.9890896488193206	0.9906420776635654	0.9904090541289644	0.9991056337019424	0.9993479158697219	0.9991808657351609	0.990266411535595	0.990049349234847	0.9894948117364761	0.988900484512595	0.9873044107155073	0.9910196677567478	0.99005350426905	0.9897244494661946	0.989452369846504	0.9896499477632665	0.9981456807046073	0.989702406279544	0.9897015433259025	0.9893993585442278	0.9910984140114028	0.9894048030689536	0.9899302145726124	0.9895387407811354	0.9880966536918137	0.9884846386478618	0.9909297506494016	0.98871724017044	0.9994149398028833	0.9993848301555165	0.98954610729672	0.9904536996429798	0.9980360874190967	0.9898924294003335	0.9991398184475078	1.0	0.9904220929785391	0.9898967894689747	0.9898918767438124	0.9899648495289284	0.9901557849129049
LiJ_2014__MH0373__bin.11	0.9985880261845927	0.9898658340918831	0.9908331617866453	0.9876897348178483	0.9903013294245937	0.9905949057929094	0.9861255313107855	0.9879339834895995	0.9917535589539959	0.9915778305556232	0.9908700981891407	0.9905060453438149	0.9904391120559143	0.9916309669377731	0.9910516530418729	0.9914706408079363	0.9876834018233811	0.9860157594420795	0.9945346024159702	0.991643303613516	0.995349768162006	0.9958650986762265	0.9909800186070541	0.9900813882177347	0.9913321076149286	0.9912502858691693	0.9908831297466631	0.9981374681683213	0.9907691919604461	0.990059848049575	0.9910359173329968	0.9867426478511324	0.9895967812691927	0.9949158025605392	0.9869293736523153	0.9906572331532987	0.9900860041737667	0.9908545004122304	0.9915410170978316	0.9900734910139711	0.9908818858312038	0.9895746952106611	0.9904220929785391	1.0	0.9911634871329077	0.9913847426341154	0.9969538372496114	0.9916948947495766
LiJ_2014__O2.CD3-0-PT__bin.71	0.9917507623185752	0.9961621915919933	0.9972225125061907	0.9879018602203294	0.9964666178839383	0.9969148002721144	0.9864175415851555	0.9901757236484974	0.9976871710740858	0.9982760164889858	0.9899857312113804	0.9896353737685374	0.9900136473327178	0.9979373894643987	0.9977782171257853	0.9960921859878878	0.9877125863964211	0.9883720155395185	0.9915204033401607	0.9979399450075848	0.9922233177409503	0.990942276589444	0.9974509491781749	0.9893201503865013	0.9975182466510468	0.9973590573921373	0.9969197082420982	0.991664597400146	0.9986635325056522	0.9952761524559095	0.9976965292987134	0.9872894521233015	0.9956007226268632	0.9916766898973569	0.9877864615370331	0.9900866358381397	0.9895452387992344	0.9975458584033776	0.9981225130303201	0.9893263354865036	0.9978013934436216	0.9896472860556366	0.9898967894689747	0.9911634871329077	1.0	0.9973215849762713	0.9914038642305527	0.9975116091071508
LiSS_2016__FAT_008-22-84-0__bin.42	0.9922850419495011	0.9982808845452499	0.9983645260036177	0.9884107757862215	0.9985094011039287	0.99803397412389	0.9869891433154975	0.9899808676420919	0.998559246357461	0.9986201925806348	0.9898104106259834	0.9896877845203504	0.9898741192142149	0.998916314379427	0.9995107645454889	0.997566239919926	0.9880094319221601	0.9880628245070427	0.9915429577536877	0.9988347889409267	0.9939677442381386	0.9914962123344324	0.9976732452505725	0.9893412464255111	0.9987580731903284	0.9996720525377346	0.9995934155558919	0.9923359656313884	0.996884522634642	0.9959038157691597	0.9981000110376299	0.9875135822201334	0.9978543806112671	0.9918950881574321	0.9881318948930069	0.9898743545044897	0.9894122612092046	0.9978579424311856	0.9974541372528519	0.9893344860020181	0.9983343134225713	0.989537326688621	0.9898918767438124	0.9913847426341154	0.9973215849762713	1.0	0.992627254824093	0.9986728569866743
YuJ_2015__SZAXPI017466-84__bin.45	0.9979883740281277	0.9920137970146115	0.9922930075513272	0.98851664990952	0.9915167581223885	0.9919251798251345	0.9870462813654648	0.9885180264748126	0.9924842320774032	0.9923115524741157	0.9901440605462937	0.9898198341657939	0.9900336799873304	0.9925970151995646	0.9924388544047862	0.993021443232985	0.9883127432239582	0.9865649113980332	0.9951605238441905	0.9923168596910156	0.997260614774753	0.9969925370363495	0.9917703363888117	0.9895664224466273	0.9925011602097408	0.9926751141899072	0.9922033174855814	0.9982153909337076	0.9911545417392252	0.9911745002503607	0.9916615949746778	0.9875106704184384	0.9911001155525516	0.9953996815633929	0.9877380797455007	0.9903507272772105	0.9897548038938541	0.9915571317881963	0.9919915071952928	0.9896293496836196	0.9916686132862891	0.9894162880172851	0.9899648495289284	0.9969538372496114	0.9914038642305527	0.992627254824093	1.0	0.9924914004914005
ZeeviD_2015__PNP_Main_15__bin.30	0.9924746695311055	0.997135491741977	0.9984365514210745	0.9889169368981651	0.9976377985568425	0.9981960427873557	0.9871165189412086	0.9903480286075197	0.9991864628724946	0.9995856954941962	0.9900233568939987	0.9901557551735813	0.9906738258618057	0.9998407113907415	0.998600999333202	0.9970955575452392	0.9881988887731917	0.9883868644475359	0.9920450720787458	0.9997137376666904	0.9933663951698362	0.9912757106540329	0.9985060141211104	0.9894988684009323	0.9989387579456396	0.9982457113479046	0.9981261771241405	0.9921528612744939	0.997990662144192	0.9961806819116419	0.9986346069084315	0.9877244950907048	0.9968121498616488	0.9921671839422329	0.988460724255805	0.9904004427077876	0.9901749195706919	0.9985195511309088	0.9981687792248115	0.9892027725253091	0.9987127882180794	0.9898864187003849	0.9901557849129049	0.9916948947495766	0.9975116091071508	0.9986728569866743	0.9924914004914005	1.0
