	NielsenHB_2014__V1_UC55_0__bin.91	FengQ_2015__SID530394__bin.80	ZellerG_2014__CCMD12232071ST-21-0__bin.13	LouisS_2016__AS61_18__bin.24	NielsenHB_2014__V1_CD31_0__bin.12	QinJ_2012__T2D-026__bin.19	XieH_2016__YSZC12003_35583__bin.19	HMP_2012__SRS015217__bin.13	ZeeviD_2015__PNP_Main_228__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.87	XieH_2016__YSZC12003_37348__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES60__bin.93	ZellerG_2014__CCIS78318719ST-4-0__bin.1	ZeeviD_2015__PNP_Main_18__bin.14	Obregon-TitoAJ_2015__NO19__bin.42	LiuW_2016__SRR3993056__bin.84	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.27	VogtmannE_2016__MMRS90191266ST-27-0-0__bin.38	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.128	ZeeviD_2015__PNP_Main_268__bin.27	LiuW_2016__SRR3992993__bin.68	FengQ_2015__SID31537__bin.39	ZeeviD_2015__PNP_DietIntervention_45__bin.18	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.53	FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.20	LiSS_2016__FAT_008-22-42-0__bin.16	LouisS_2016__AS56_12__bin.15	KarlssonFH_2013__S456__bin.1	LiJ_2014__O2.UC29-1__bin.66	LiuW_2016__SRR3993019__bin.10	FengQ_2015__SID31881__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.54	LiSS_2016__FAT_008-22-2-0__bin.9	ZellerG_2014__CCIS00146684ST-4-0__bin.96	HMP_2012__SRS049995__bin.29	Bengtsson-PalmeJ_2015__TRAVELRES59__bin.30	YuJ_2015__SZAXPI003409-8__bin.96	FengQ_2015__SID530743__bin.43	FengQ_2015__SID31750__bin.98	VogtmannE_2016__MMRS18295921ST-27-0-0__bin.25	CosteaPI_2017__SID713A009-11-0-0__bin.31	ZeeviD_2015__PNP_Main_723__bin.51	FengQ_2015__SID31328__bin.32	LiJ_2014__MH0373__bin.11	LiJ_2014__O2.CD3-0-PT__bin.71	LiSS_2016__FAT_008-22-84-0__bin.42	YuJ_2015__SZAXPI017466-84__bin.45	ZeeviD_2015__PNP_Main_15__bin.30
LouisS_2016__AS56_12__bin.15	0.664786686577038	0.3575755002446565	0.6766863407707313	0.6810274956932579	0.5339380863238553	0.6522008299488328	0.4351639712219574	0.5929802586681852	0.6784384854101515	0.670237613001687	0.6250002996143365	0.6607115891852579	0.6783241183377328	0.6564358357921684	0.7245927898751584	0.7100287937937715	0.4517204882446743	0.5242805746157831	0.686928357247123	0.6969995079476555	0.6282149046319007	0.4418041097499299	0.31539630758715953	0.6559746009222643	0.7288199201416508	0.7139854151165191	1.0	0.6813192344528409	0.5591036360853452	0.23911141578560077	0.6845797232659264	0.5949316896433767	0.4314487534502731	0.6546405466883028	0.6739233829643055	0.6810863913113897	0.6470337667069235	0.6373183866298728	0.6613097906089567	0.6056089173444513	0.7044682941260866	0.6530558436608969	0.6674777369427216	0.6478473480364646	0.6574216525631065	0.708271512908584	0.665844068372334	0.679415399355093
KarlssonFH_2013__S456__bin.1	0.9252020621532161	0.4494213024775458	0.8680871904014654	0.8924971393703319	0.639140231645666	0.7893099377195185	0.5653380694224918	0.756828486833907	0.8891988456729591	0.8692981050719409	0.8328195373525701	0.8573344044833765	0.9175483390545927	0.8528032276917284	0.9160988018497412	0.8992270523715861	0.5792202194342525	0.6587243239312267	0.9341856324235754	0.8824045424640163	0.8473861173954691	0.5847456567857999	0.40741237344956904	0.8616553661852173	0.9234764045871584	0.9027397275839696	0.7536453379785186	1.0	0.6468337251666855	0.33808798202225404	0.858366541636034	0.7767557410498558	0.5446529045854539	0.8865565745621561	0.8927959856871931	0.9114452836634847	0.846712292810303	0.8081452097662521	0.8356546003205118	0.7923071125044647	0.8913282677178179	0.8808792520736488	0.8901540933423177	0.8815689848277732	0.8267467832356685	0.9125134035792622	0.9185759310161191	0.8741822917080941
LiJ_2014__O2.UC29-1__bin.66	0.8137468487543125	0.4229884923292734	0.8466375120200902	0.827218104870149	0.7174251300990839	0.8558659255919332	0.5039964823756417	0.7474090838563319	0.8301116816549956	0.8220501349022561	0.7517239131819957	0.8148568071041226	0.8378614478195544	0.801348584803104	0.8938982933782376	0.8748300649875264	0.5413897242760343	0.6632716143959945	0.8447395902492931	0.8598806478615791	0.7370381233240577	0.5566664866997125	0.37220814102405086	0.8097326128818401	0.9179851678045928	0.8818959567262162	0.7941980599562339	0.8306399089853609	1.0	0.233669093302165	0.8668978998829242	0.7284371621059635	0.5134997103504833	0.7983679429242101	0.834036906844727	0.833399726547509	0.8040028541786138	0.7980566487332029	0.8122108064805614	0.7450948061050627	0.8672077348824111	0.8105020932102359	0.8200884951017373	0.8098357290826111	0.8345198992379615	0.8767858680219638	0.8116830655473695	0.8302945669922123
LiuW_2016__SRR3993019__bin.10	0.9102603235512144	0.5505675954592363	0.882980026703046	0.9331510217133555	0.5528496053721711	0.7530310864152926	0.6653605845599915	0.7623854582603983	0.9394810555801267	0.9215063341867511	0.856208458179417	0.8210792100383519	0.9367661074807981	0.9109891547426977	0.9446825431432766	0.9475511479610377	0.6448546801967636	0.6639932474101575	0.9335984949947362	0.9227366261552805	0.9260682775704796	0.5454408598131617	0.4655134107015675	0.8807499278436356	0.9512347563191326	0.9415450390682589	0.7249960028488787	0.9267202804027467	0.4987697080314706	1.0	0.8760727419210828	0.7930835788726165	0.6108456725907561	0.9050339186823729	0.9091951087328927	0.9410612280494111	0.7976465604774156	0.8209130946670736	0.9036748873011028	0.8108516942729649	0.9252761148936965	0.8971340945570222	0.9155510981264262	0.8420533521043703	0.8030868388867778	0.9481958832458113	0.9081714227573906	0.9215177546185265
FengQ_2015__SID31881__bin.16	0.8750460800878783	0.4675535459435615	0.8835487132637395	0.879969646884516	0.6701472721567362	0.8272524593349345	0.5614072751105629	0.7565764757086931	0.8952895866640602	0.8869440469227512	0.8197296034154699	0.8515533641696124	0.8946553366128384	0.8714517352948205	0.9400044111523019	0.9274870809258405	0.5808586546925689	0.671035770684328	0.9036731265628544	0.9157740220737822	0.8195078705377727	0.5660801192186384	0.41087102237269063	0.8501328634372278	0.9582241155267468	0.9337629832239098	0.7832188954020202	0.8878008133600719	0.6982172441580634	0.3305704215392728	1.0	0.7661658350377906	0.5517556268635257	0.8572193051769142	0.8843451495541249	0.8961244148661317	0.8406238137193105	0.8284191033451499	0.8659965580475911	0.7865750536409439	0.9217514076707823	0.8597085113692945	0.8771466661129874	0.8412760844637728	0.8469549533597036	0.9299061631162636	0.865124904950637	0.890589711516124
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.54	0.8419526714005381	0.43631442482113114	0.828013206961893	0.8967323137302502	0.6358400261644177	0.7705661258454546	0.5956969479341574	0.7424124031478222	0.841441015422171	0.8266046779011821	0.7925723904702178	0.829300354703189	0.8713442306784541	0.8078061675197076	0.8826680962688731	0.8657467817091838	0.5830277727202228	0.6551721085958204	0.8768106046812729	0.8471172779564781	0.7944656018827592	0.5623326792228898	0.40369150937670695	0.8417276102041229	0.8820101926591275	0.8662727674266486	0.7322711624958697	0.8643167580398265	0.631190447290162	0.3219500414719508	0.8242680875024445	1.0	0.5282182065235715	0.8404227610204122	0.909038609374684	0.8705434511406472	0.8067461882894	0.7834203232789141	0.8000044675068951	0.769021042800402	0.8591462510030817	0.8389619705582866	0.8541961690706912	0.8174707336152077	0.7921901236066436	0.8680778930900312	0.853162320541091	0.8366081001800489
LiSS_2016__FAT_008-22-2-0__bin.9	0.9062400883986945	0.5036270066196707	0.9083125722587708	0.9227003806054901	0.6771030499595863	0.828115567992306	0.6113852965551111	0.7924210141294673	0.9146707046317233	0.8951199111920523	0.8641113066432028	0.8793815672351876	0.9206701009832309	0.8841365780292412	0.9516320250872221	0.9432301844708868	0.6307634362946214	0.7020809247076397	0.9275813646548461	0.9257736164683493	0.8740222684905719	0.6088338585416262	0.45233031338564955	0.8967716315902556	0.9576640338043155	0.952652600292616	0.8057249409140671	0.919519715773642	0.6750893962491943	0.3762303174781817	0.9006275642271765	0.8014309794452573	1.0	0.8954083068171355	0.9129908480749752	0.9304269534167527	0.859217533430872	0.8478447702554763	0.8896467888969602	0.823772368246043	0.9316265769037948	0.8918554773427189	0.904986750427158	0.867304121179877	0.8597764198528735	0.9408795363161072	0.9025817483297354	0.9193144497078956
ZellerG_2014__CCIS00146684ST-4-0__bin.96	0.9263890225260606	0.46311902583131603	0.8874610847437703	0.9118712617098034	0.659913773494589	0.8115247533840623	0.590460332304987	0.7754475480922718	0.9144852718864473	0.9115483853565509	0.8509386160521079	0.8804729454173902	0.9284736282082818	0.884197698559899	0.935707346805839	0.9207181543067157	0.6016261373641615	0.6764255574750103	0.9713191592493003	0.9093695738555503	0.8620806683621031	0.5999151342453047	0.4175362923890958	0.8856119936084975	0.944646834865654	0.9248676388116701	0.7696800585203325	0.9423178576791632	0.6608059106502093	0.35094324582525305	0.8809274683635523	0.8027869623977877	0.5637296325208149	1.0	0.9144035463257114	0.9300384915313398	0.8566018350810392	0.823974414665833	0.8556388422668496	0.8059364159033915	0.9096839958404508	0.8865584802749522	0.9041802020433001	0.8798175305756257	0.8327665551629418	0.9262875701058366	0.9229150823113277	0.8960680343150734
HMP_2012__SRS049995__bin.29	0.8539429058831385	0.435674028075941	0.8314012108860954	0.9090429823613201	0.6259508584334627	0.7699493502674891	0.5754346768234218	0.741089443317788	0.8445157617732313	0.8331584013293111	0.7924559973762044	0.8376618705168678	0.8867790879949177	0.8213387776846037	0.8862648063493492	0.8709186272885809	0.5711337475378858	0.6460720355850433	0.8884200670189409	0.8544771094862829	0.7890965650486963	0.5429187217334169	0.38797532776231775	0.8388933426351659	0.8922325394187289	0.870131709964336	0.7260963256162802	0.8696000888371738	0.6326047922637874	0.32307659955795387	0.832810873847155	0.7957217227180781	0.5267354515293239	0.8379426225486308	1.0	0.8838966758738084	0.8127941025102773	0.7826090164566437	0.8049780544880296	0.7676800917295469	0.8594926467685663	0.8510033103652839	0.8587182728990912	0.8303099303211088	0.7946961108280636	0.8725990813026157	0.8532991315133273	0.8382543642921784
Bengtsson-PalmeJ_2015__TRAVELRES59__bin.30	0.9057750394289159	0.44932313067847807	0.8633459175097463	0.9018126025189401	0.6387307722955673	0.791507860975672	0.5724759103982584	0.7613088445561034	0.8916486624238297	0.8756008305255736	0.8527117622207087	0.9244250294307351	0.9607781892317337	0.8621145626134192	0.9215180395747541	0.9071683949236304	0.5799929636863067	0.6627598587324712	0.9197668544520471	0.8891724212586882	0.8338159522853736	0.5678252528487298	0.40247902261393037	0.9042369734228809	0.9342055806387108	0.9187151661126322	0.7476305063289236	0.904480162256191	0.6440234182953177	0.3406962793236118	0.8597931804889637	0.7763730208488381	0.5469019922690759	0.8683171934129279	0.9005391500193198	1.0	0.9103734508457859	0.8031241683843993	0.8381008869062923	0.8206822518008001	0.891232572719851	0.9144971366112331	0.9501823728314096	0.8504892342897007	0.8192430399882127	0.914209594945882	0.8841240917066218	0.8789141374276259
YuJ_2015__SZAXPI003409-8__bin.96	0.877542957541382	0.44309050804245387	0.8531908019855081	0.8840468653766275	0.6420204884833843	0.7834055857137628	0.5520722428316567	0.7502681613678935	0.8708882586698878	0.8662817715519779	0.837504953425861	0.939626292864043	0.9387867965936345	0.8407992800225351	0.9004341508674264	0.8831373447727631	0.5633592900805757	0.6554898281698345	0.9000685124444381	0.8746277967957502	0.8084551995454784	0.5575039030608591	0.39869468276589753	0.8913870865580334	0.9179629125666624	0.8958399975809775	0.7518110838971088	0.8894085012723739	0.6576621739690907	0.30567292588720035	0.8537374692251012	0.7615770912210175	0.5345979887101677	0.8465516198697229	0.8765538638313177	0.9636438435083464	1.0	0.7966600780134733	0.8196614800916046	0.8114399867590352	0.8757306800476802	0.908035371837168	0.9462057951501783	0.8417223280544535	0.8181261170074783	0.9022090290012142	0.8782388243550998	0.8596254812183597
FengQ_2015__SID530743__bin.43	0.8860304503382874	0.4713227997472485	0.9100699668380793	0.8907510069370324	0.6873495133510498	0.8401793973418481	0.5813259570109363	0.7832992255117132	0.9117129369838289	0.8984843856054341	0.8390332381893413	0.8703080441198839	0.9145451005104882	0.8854151886965699	0.9507875902919893	0.9319091986302332	0.5970138506303236	0.6857180474049721	0.9177228161087769	0.916379807317438	0.8375291706025942	0.5876140673353589	0.42327146204317145	0.8745185811998369	0.9571711428655427	0.9326599541791988	0.7930390218192059	0.9090989271694684	0.699093596890287	0.3368992091501848	0.9010089183112346	0.7920053481746031	0.564932898559802	0.872056256388559	0.9038559946893205	0.9104078494432607	0.8531578388977443	1.0	0.8749323063065596	0.8006330718471356	0.9308405863051451	0.874583771664645	0.8945601752728732	0.864089811156432	0.8698227373263132	0.9424461933668489	0.8869980813551436	0.9071632390542866
FengQ_2015__SID31750__bin.98	0.8784673130553213	0.4738678740514949	0.8942603281665478	0.8928140605746158	0.6631886795512031	0.8270019942927557	0.5775163758998638	0.763292042285492	0.9052646085997795	0.9018102665542512	0.8247004507425904	0.8530834522342564	0.9002391529930606	0.878964670212076	0.947235553537843	0.9329196121668072	0.5898473474284973	0.6754418250210779	0.9063578215189052	0.9290202023477527	0.8318965237693754	0.5719461378818341	0.4172482002723912	0.8582455087878591	0.9571263538491471	0.94088259614761	0.7828421914521045	0.8942927556910305	0.6768641773137039	0.35281430378104933	0.8960377618522603	0.7694082787470005	0.5639353233024191	0.8614943413969778	0.8844424897853298	0.9038175303197354	0.8350683410078474	0.8323492930799663	1.0	0.7891152960632986	0.9285264932875025	0.8647488488228808	0.8863703061158311	0.8428432453466502	0.8534413710357351	0.9420856573059213	0.8762849406576302	0.9086492314676697
VogtmannE_2016__MMRS18295921ST-27-0-0__bin.25	0.868553440230856	0.4409774494928452	0.8520247488336856	0.8742288196928095	0.6410890366659885	0.7798327546000099	0.5771357966829254	0.7546668437623066	0.8714975142455536	0.8468565453406434	0.8299750726606773	0.8732487306853305	0.9221372792949112	0.8320625734167882	0.8954113476287303	0.8798166383327742	0.5780173268907745	0.6677274075101806	0.8939075856858782	0.8672341059130627	0.8161066228552357	0.5715369800653195	0.408608286299354	0.8993672355864101	0.9073843382876403	0.8856468354799835	0.748130238051226	0.8848346771311014	0.6479775776615846	0.33036275137252646	0.8493095173537513	0.7718241118815805	0.5449222971729698	0.8467952104653371	0.880200298552793	0.9235813983590171	0.8626995551318044	0.7948411870878667	0.8234858428532815	1.0	0.8737520996619814	0.8929896775519856	0.9056978407162898	0.8424180153641747	0.8106351289787828	0.8895443495563373	0.8707851836937216	0.869760679776538
CosteaPI_2017__SID713A009-11-0-0__bin.31	0.8736893736399071	0.45969045697605176	0.892283864394213	0.8808747200212876	0.6658438669262934	0.832914541911425	0.5699686181247671	0.7565048498055643	0.9027582617647917	0.8955353890439008	0.8237073218437032	0.8525491566618539	0.8989904656563869	0.8824436242559645	0.9514306822174807	0.9299387031882606	0.5796117502171031	0.6672194536544022	0.9068156550791142	0.9400264655457031	0.8263379561487666	0.5602898549625931	0.4098342510860843	0.8549625930624791	0.9742535196105448	0.9528286331277218	0.7798443377112799	0.8920060178602632	0.675823219858484	0.3378177940804663	0.8918691793899278	0.7726961386154751	0.552243677096083	0.8565045844678102	0.8830899112141969	0.8987785745070309	0.8343250016015029	0.8281016941057492	0.8683033962853473	0.7829783556412891	1.0	0.8622415657656681	0.8800965222938676	0.8394122844557184	0.8399641869842734	0.950771507425477	0.8697680606880511	0.9108165693572041
ZeeviD_2015__PNP_Main_723__bin.51	0.8830624153781607	0.4414405345718154	0.8424873480264765	0.8902451862564144	0.6334416287965525	0.7747537610133258	0.5608620247153402	0.7462013342779731	0.8673421557764155	0.8551823528598147	0.830153498829702	0.8817100027816668	0.9464171824020384	0.8401625046681287	0.8955107585958884	0.8765777506612222	0.5694805813529966	0.6532598522489238	0.8985552237704956	0.8681040404863153	0.8143902079180684	0.5636390810356406	0.39949461263368524	0.894399628701269	0.9050517989392782	0.8870447325834615	0.7327609656840672	0.8935359288385081	0.6402205969364781	0.331996929408673	0.8431485702078874	0.7648027706016238	0.5358569915889158	0.8460812308184094	0.8862567217211295	0.9347802867422071	0.8768655225461012	0.7886336637010922	0.8196580855062864	0.8110983127116026	0.8739659038342434	1.0	0.9076117776695165	0.8450857475691153	0.8028401432942619	0.8946163220832072	0.8805735151508631	0.8579129199971107
FengQ_2015__SID31328__bin.32	0.9023016446678623	0.462255268915711	0.8802723813964349	0.9098097836592249	0.6530710268308484	0.8001308955213973	0.5853236130131704	0.7808312256108491	0.8961372153696022	0.8826704404564005	0.872370228141678	0.9228259218430339	0.9658398615131631	0.8624335711086405	0.9278766458100742	0.9105302557265814	0.5927060110800404	0.6792442736138137	0.9278157278466554	0.8991725700468717	0.8432822911089842	0.5793282701133738	0.4133994527536286	0.917326904145194	0.9388594517148993	0.9203524963283259	0.7612074408949318	0.9177302904029606	0.6584009581302246	0.3443606562114259	0.8743379564600572	0.7914418852391479	0.5526508881331417	0.8770288903441513	0.9089358451840249	0.9871619297092612	0.9286884948225589	0.8198562101763458	0.8539101327269653	0.8361123249145489	0.9066717275436276	0.9224744720540795	1.0	0.8631196791966327	0.8335486939540093	0.9210706253970895	0.9035254709329547	0.8868562074428474
LiJ_2014__MH0373__bin.11	0.8946617005902743	0.4380215902537066	0.8384248803374946	0.8641290962664058	0.6448448644122293	0.782421160046589	0.5491377434604988	0.7419544636703431	0.8423581028222936	0.8276375105544638	0.7925805949905615	0.8304533270656206	0.8874367653327221	0.8189891529007758	0.8855529608155474	0.86793859348026	0.5678962786618899	0.6423435971008725	0.9062976938617915	0.8474886291046052	0.8061112526776437	0.576869657560254	0.3843713650853491	0.8398673075558131	0.887268436907675	0.8700171004614293	0.733813806266394	0.9027201330492695	0.6457636893867377	0.3145701438897751	0.8328995191779988	0.7522818391858489	0.5260499873365828	0.8476146814966337	0.8729104876753728	0.8776011880728839	0.8205409548100235	0.7865638234289121	0.8064746714201994	0.7724242357249544	0.8588988916310132	0.8531039722793337	0.8572706825795207	1.0	0.7993637650957436	0.8703145841066163	0.8939507650992342	0.8335592580051996
LiJ_2014__O2.CD3-0-PT__bin.71	0.8118505717598433	0.4291354728939106	0.8388720463902634	0.8125682731030844	0.6417218124036173	0.7810244795998252	0.526831663016541	0.7168822565780396	0.8356867940665956	0.8213327672017728	0.7588877954181459	0.7973318890371978	0.8375719511795382	0.7932993451118173	0.8675305509034347	0.8491378817481269	0.547150653249247	0.6291831926008536	0.846700822593223	0.8379477629291058	0.7619346910835042	0.535424259448845	0.38308404995475775	0.7977450532730307	0.8761742211434892	0.8530911469271482	0.7317839928588145	0.8319458282227763	0.6539417926296683	0.2948262232748678	0.8240244330997913	0.7164130636128087	0.5124681074562423	0.7884149358108958	0.8210247997639932	0.8307433068537239	0.7837496865059188	0.7780930717236343	0.8024968231329284	0.7304312992490626	0.8446041284407166	0.7964453392101245	0.8135863189277245	0.7855433681422932	1.0	0.8551017016725528	0.8085296308125995	0.8260479468710432
LiSS_2016__FAT_008-22-84-0__bin.42	0.8772456905999834	0.4563343779574268	0.8885769034245584	0.8945997735097174	0.6556190318824334	0.8209521002452094	0.5637081140906653	0.7558783829799586	0.9130978444719587	0.9046117157922824	0.8256650035298395	0.8542807072778704	0.9065695951495502	0.9017975200691007	0.9538876800227458	0.9391818140881719	0.5730647008233067	0.6594905047875192	0.908873201540253	0.9239776397598741	0.8237287088528077	0.5619582663929134	0.4064168277144317	0.8525528164100137	0.9777744780507992	0.9452753926085867	0.769773334807046	0.8965736553023326	0.6708418136936933	0.3398801901387039	0.8833709018414337	0.7665084658465232	0.5475698441176723	0.8562519840228708	0.8802258650711866	0.90515728719273	0.8438951267374272	0.8231548540782578	0.8649364684709226	0.78261063730257	0.9334536865331319	0.8665385727539558	0.8777882848031571	0.8350762962623893	0.8349144111606194	1.0	0.8686989015258508	0.9054572398180784
YuJ_2015__SZAXPI017466-84__bin.45	0.9153924687419345	0.4429852426194007	0.8559945081713096	0.8859326869184213	0.6440883426925538	0.780215748231115	0.5639898837949819	0.7512343633312003	0.8671564667199152	0.8483260307487427	0.8184603942326636	0.8511628137833294	0.9040575542424988	0.8313206045898615	0.9000761311624625	0.8876252117087743	0.5800232440580276	0.652624272477783	0.9183155388513281	0.874603499437225	0.834854938446008	0.5861339725194756	0.4002349604683021	0.8595815305952587	0.9090820582445391	0.8853756389443349	0.742429645489935	0.9259370547243319	0.6371368879535607	0.3339760320468669	0.8431453700493745	0.7728756198542741	0.5389043985027283	0.8752601975286771	0.8830806318351963	0.8980720565798858	0.8427788408820525	0.7948173539343089	0.8253893226999149	0.7859752195738793	0.8760719069138091	0.8750570792817861	0.8833990540493073	0.8800010232272588	0.8099156830194673	0.8912282697837937	1.0	0.8546620219276074
ZeeviD_2015__PNP_Main_15__bin.30	0.8585204081439347	0.4534105388307709	0.8949454849522404	0.8574731857648986	0.6364372767216938	0.7911708241723476	0.5520203170234637	0.7351504889626778	0.9305055803237372	0.89894834473318	0.8057122116207585	0.8369852877379883	0.8909956682729886	0.8729356287861881	0.9210635293440121	0.9004839425270416	0.5676233242642259	0.6460089044212561	0.907318167300216	0.9066240604267014	0.8087504447095758	0.5442843595215967	0.4118512686583846	0.8439077913875431	0.9350222004324529	0.9152943342768691	0.7517643461698902	0.8744439472706104	0.6467583276722452	0.33629061254552706	0.8613207050337525	0.7520791948663371	0.5446943069217838	0.8432959013216447	0.860871733065895	0.8859474805095017	0.818603958606679	0.8066658508132455	0.8493238709491646	0.7790425189714336	0.9103969404738946	0.8460139814038463	0.8604651955793879	0.8142722315952751	0.8211314624021023	0.9218307599219964	0.8481213080580428	1.0
