	ZeeviD_2015__PNP_Main_706__bin.77	YuJ_2015__SZAXPI015216-169__bin.7	ChengpingW_2017__AS38raw__bin.42	NielsenHB_2014__V1_CD20_4__bin.60	WenC_2017__RA101__bin.18	ZeeviD_2015__PNP_Main_686__bin.19	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.20	QinN_2014__HD-33__bin.16	ZeeviD_2015__PNP_Validation_41__bin.8	HeQ_2017__SZAXPI029466-158__bin.8	LiJ_2014__O2.UC8-0__bin.19	LiJ_2014__O2.CD1-0__bin.27	LiJ_2014__O2.UC6-2__bin.53	NielsenHB_2014__O2_UC17_2__bin.11	NielsenHB_2014__V1_UC2_4__bin.24	QinN_2014__HD-55__bin.49	LiJ_2014__O2.UC24-1__bin.4	WenC_2017__N035__bin.49	HMP_2012__SRS019267__bin.4	HeQ_2017__SZAXPI029581-99__bin.65	ZeeviD_2015__PNP_Main_118__bin.28	HeQ_2017__RSZAXPI003105-143__bin.55	NielsenHB_2014__O2_UC24_2__bin.20	WenC_2017__N024__bin.3	ZeeviD_2015__PNP_Validation_7__bin.53	LiJ_2014__O2.UC8-1__bin.62	QinJ_2012__T2D-056__bin.12	ChengpingW_2017__AS136raw__bin.14	CM_madagascar__A89_01_1FE__bin.61	LiJ_2014__MH0308__bin.44	ChengpingW_2017__AS98raw__bin.8	WenC_2017__RA123__bin.47	LiJ_2014__MH0394__bin.70	ZeeviD_2015__PNP_Main_262__bin.25	VogtmannE_2016__MMRS17963147ST-27-0-0__bin.46	LeChatelierE_2013__MH0227__bin.52	NielsenHB_2014__V1_UC2_0__bin.17	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.100	LiJ_2014__O2.UC6-1__bin.4	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.50	QinJ_2012__T2D-030__bin.43	LiJ_2014__MH0245__bin.44	LiJ_2014__V1.FI25__bin.61	WenC_2017__RA020__bin.8	ChengpingW_2017__AS6raw__bin.29
CM_madagascar__A89_01_1FE__bin.61	0.8639503477778986	0.8786195573924168	0.8912462516120011	0.8823426971820408	0.8152523785107959	0.8398739143269993	0.6170163867352383	0.5854697202757363	0.6073256060865017	0.8692375817653548	0.8841489152333453	0.5842985917973099	0.8879439153110321	0.8692142757259832	0.8761814867181472	0.8828165866492649	0.7761636187546288	0.7955924395208278	0.8972462619702408	0.7864370503876571	0.7602669577332027	0.7322647514281423	0.8707155730955081	0.8584624228958531	0.769443063345815	0.5861255263280558	0.8767557216326658	0.8187256257671571	1.0	0.8484809641449531	0.8714989149743892	0.8598989812671235	0.6329726076350585	0.8492222256749687	0.5683481974073326	0.8624276865389496	0.8409537608178866	0.7274274534785559	0.8344682079727371	0.6020966371974746	0.5571360502996121	0.8865416686088367	0.8773940481554564	0.6339592299684591	0.8843696752173935
LiJ_2014__MH0308__bin.44	0.88987695145914	0.8899805943860893	0.9167229081961437	0.9013112049587654	0.8253939802968698	0.8578714059528838	0.6219831525373922	0.5754584522940753	0.6163900924677808	0.8760643976181637	0.9115852673408334	0.601156411199045	0.8897952564461328	0.8838083532541136	0.9040492072230584	0.89588763155793	0.8101395704427442	0.8040112251386529	0.9179099245418526	0.8056018392351884	0.7783181435478924	0.7361055987299474	0.8976696802371839	0.8856775839248601	0.7966123394830169	0.5990329505251343	0.8777196361279734	0.8403527029770517	0.799036974309357	1.0	0.8901348394479612	0.8676248150431003	0.6419929437456676	0.8628054189399523	0.5748512266750069	0.8867768086148001	0.8651136078895434	0.7359111158258482	0.8380115921565472	0.6178929149085474	0.5705786994275862	0.9094532713670562	0.8874907254821987	0.6461892629585666	0.8968301725288935
ChengpingW_2017__AS98raw__bin.8	0.8040152427110625	0.822197919207337	0.8308956010668849	0.809256301518239	0.7537378998523462	0.8054749971806754	0.5497362948043126	0.5277990647710314	0.5602273293521849	0.7987269766087853	0.8284046294620728	0.5353170887785637	0.8189516308809144	0.8013280985688321	0.819480877111543	0.8255013808133818	0.7318216508391097	0.709555018791126	0.8363160475954441	0.7413528037199348	0.6973440651250862	0.6651046297243356	0.8193896096743484	0.824431873316601	0.7213573670917945	0.5401018103997671	0.815759893206608	0.7787021665525824	0.7061020674172627	0.7658287371786298	1.0	0.764400454239084	0.5645714495524486	0.7628363191947485	0.511700328090701	0.8028707280676217	0.7915971014720808	0.675424144433342	0.7698744023687571	0.5538417559015675	0.5173536639417567	0.8238590914693795	0.7996747941893065	0.5655570329690505	0.8083326121107692
WenC_2017__RA123__bin.47	0.8405079825834542	0.863444412191582	0.8944243831640059	0.8771030478955006	0.7768098693759071	0.833100145137881	0.5870519593613933	0.5372899854862119	0.5808963715529754	0.8488267053701015	0.8568075471698113	0.5639390420899855	0.8429683599419449	0.83473381712627	0.8669381712626996	0.9035187227866472	0.7689143686502178	0.8028876632801162	0.874643831640058	0.7594368650217707	0.7541190130624094	0.7082240928882438	0.8527094339622642	0.8529584905660377	0.7428342525399129	0.5577973875181422	0.8410989840348332	0.802912046444122	0.7711204644412192	0.8261939042089986	0.8460481857764877	1.0	0.5986751814223512	0.8351529753265602	0.548155587808418	0.8630873730043541	0.8119239477503628	0.6973399129172714	0.7910380261248185	0.5768145137880987	0.5313671988388969	0.8845782293178519	0.8560563134978229	0.646056313497823	0.8474571843251087
LiJ_2014__MH0394__bin.70	0.9015494587394332	0.892427293203052	0.9050296674201903	0.9098826891323772	0.8267628541664094	0.8896923729406775	0.6602176571590923	0.6539308817050222	0.6563775688774145	0.8821900773699966	0.9046969640820394	0.6220638312765844	0.9026710972210213	0.9015428705545193	0.9056415450940669	0.8872473328145138	0.8359838424764987	0.8072074742957848	0.923611642969789	0.8082253488649793	0.8056781918726504	0.7582374958309142	0.8950139793048641	0.8848467629365186	0.8193651460312363	0.6311794086280517	0.8725112102083925	0.8446538938231649	0.8051832544809953	0.8671920744135485	0.886396633437509	0.8492318588151972	1.0	0.863408809226753	0.6220580666147847	0.885871225690627	0.8737308479405745	0.7847022346299705	0.8540988804203262	0.6573855611692381	0.5964753210710741	0.9093301051227256	0.8912224788869262	0.6540725276806707	0.8739367287191333
ZeeviD_2015__PNP_Main_262__bin.25	0.8699814930368438	0.8776035019050591	0.8864858987813296	0.8821616983861361	0.7927846479658885	0.844241332690435	0.6060268173696004	0.5512427792116932	0.6048267010806365	0.8449368210568114	0.8743381928884099	0.575798777547721	0.8724402246362424	0.8507506783522893	0.8954191129893828	0.8823111958854507	0.7861287593007534	0.7903832335895472	0.8908077355796957	0.7667431290240235	0.7758293861266321	0.7243597016195366	0.864270452203345	0.8540425778332436	0.7713131434892363	0.5668649724404611	0.8341995915704682	0.815114138090781	0.7751197161792931	0.8362488300195706	0.8593659887870967	0.8500386448081232	0.6195182280587307	1.0	0.5669766523905418	0.8966428652466177	0.8421436405063769	0.7134026576282724	0.8309608730181242	0.5961493462291176	0.5453343780431309	0.9097531459473769	0.8720218679978443	0.6309054466725285	0.8482104026623555
VogtmannE_2016__MMRS17963147ST-27-0-0__bin.46	0.8314365219502232	0.8153866846219266	0.8218197415459512	0.8204739171690613	0.7242749483936631	0.7872990592351354	0.6034115540786024	0.5461676810240403	0.5732990411923955	0.7953461212619749	0.8103068331956891	0.5527089943878878	0.8159107442056152	0.8077259012553646	0.8304843573545079	0.8102494244776012	0.740087769728711	0.7277161909807622	0.8300529718443044	0.7236467329928723	0.7330855463710719	0.6877597231915639	0.7961047364652796	0.7952911729175193	0.7260242740462567	0.5480080405010305	0.7883258551643653	0.740210788410328	0.7199930781488477	0.7732937923953133	0.8000716788851556	0.7743599543026604	0.6194909158904872	0.7869218019448434	1.0	0.7970495199400981	0.775710699426815	0.7062371291704358	0.7648629120818287	0.5945574895003555	0.5387668771379622	0.8436982040092609	0.795811131878487	0.5909489415062572	0.7786385440492993
LeChatelierE_2013__MH0227__bin.52	0.8542049770165412	0.8543430868595363	0.8710494257161628	0.8550705020485377	0.7593609310914419	0.8261021000399473	0.5722479550389183	0.5239331702426662	0.5820851174814047	0.8277819779310376	0.8567514804164644	0.5475180395665442	0.848146852030985	0.8204208883709311	0.8736113357917986	0.8676373972842433	0.7631933416749477	0.7502742938515259	0.852906964587756	0.7325709229809276	0.7358393391856691	0.690856798250682	0.850676848278359	0.8413167425445446	0.7381217281448051	0.5515743971863009	0.8025073264245397	0.8023295994154267	0.7330061615698082	0.8003399372948299	0.8422284876036786	0.8180218488671142	0.5918964187182306	0.8349433309452986	0.5347569101691764	1.0	0.8164091000630573	0.6804066702102021	0.7862483314019965	0.5744274494138311	0.5098784303238593	0.881690486487795	0.8414454983344284	0.598570260493872	0.8169224725073374
NielsenHB_2014__V1_UC2_0__bin.17	0.8653180908980018	0.8837543240916299	0.8817025640782712	0.8739952889458394	0.8022132954048865	0.8720732072709876	0.6022090320074562	0.5731776640608625	0.6009548825966933	0.8497187934111561	0.8779182067202986	0.5883263441248607	0.8943494588445955	0.8825499143175545	1.011431826498673	0.8740959524962784	0.7915488804436775	0.7718851440732263	0.8863384166452509	0.7889375495175847	0.7728692783133999	0.7069482719621221	0.8867132403360031	0.8566645783914437	0.7910662875401026	0.5747634110495419	0.8563288358438033	0.8215276700414617	0.7691826238132063	0.8402445768992547	0.893636524052075	0.8281288303961287	0.6282394418739053	0.8439099144122966	0.5600712697937108	0.8785778490449397	1.0	0.7152080123449042	0.8419333559925012	0.601749532506629	0.5462406901019308	0.8953892541067769	0.8592741329019408	0.6156630115928882	0.8585167877195204
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.100	0.8554798948235512	0.8645662289769844	0.8786522630938678	0.8649058157993792	0.7912209305497215	0.8419400636077485	0.6208015340050516	0.5980123942371163	0.6164094080551631	0.8385285116550563	0.8733552541855099	0.5837490657952878	0.8775639486992051	0.8585600427688463	0.8563602293370283	0.8652958633142583	0.7924994953930752	0.7681842606281128	0.8763883509445697	0.7759252036157132	0.7479502048431355	0.7214692517088446	0.8613203790279907	0.8526820539956687	0.7624508349198903	0.5894286213047771	0.8464310652388564	0.8127594634255445	0.7662053832012263	0.823106632989837	0.8780746927352969	0.8190779604060858	0.6497564248735754	0.823270971191036	0.5872083508354654	0.8432165827473529	0.8236269236434257	1.0	0.822158108351381	0.6137806787372281	0.5629783537267268	0.8711929453224301	0.8575596936354064	0.6226501682932285	0.8476189372159881
LiJ_2014__O2.UC6-1__bin.4	0.8831265782560287	0.8696224071724686	0.8873079712693727	0.8753101932598008	0.8128961559080444	0.8603481441770995	0.6127933039493697	0.5793409469657459	0.6045427090332643	0.8562565040522216	0.8951085888662754	0.5954746351059933	1.0187595665663214	0.8744842241105367	0.898712046050509	0.8747795596286656	0.7817270396343905	0.7843893043665994	0.9011699410299265	0.7973300941435028	0.7710779807055547	0.7176822893293519	0.8729948113127451	0.858519732293817	0.7987916107732574	0.5884144788389373	0.8598496517830503	0.8170296402849776	0.7816827696285927	0.8335775258767281	0.8901024395805386	0.8263105741031381	0.6289542818192183	0.852813146614982	0.5655754009164498	0.8665538286884191	0.8622657025104126	0.7311737252057645	1.0	0.6167503147415481	0.5555291417925834	0.8948805680144963	0.8738001615551994	0.6311004674427462	0.8627902717571917
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.50	0.7563538993147944	0.7640771798252843	0.7843301879017637	0.7801771586333561	0.6996603404836469	0.7682522840189315	0.5594433586851586	0.5340998728484306	0.5563337375497421	0.7528653252960983	0.7726429866490853	0.5224479914761355	0.7830086357107536	0.7635010242765311	0.7939600061221127	0.7758850573359392	0.7180693564717794	0.7037611257623207	0.7897002813817137	0.6924528773929219	0.6932902528903436	0.6328535225694035	0.771534825402058	0.7663177847371024	0.7034167569285832	0.5057196131295769	0.7639263345028138	0.7173180731827922	0.684349908168311	0.7457623501848407	0.7769571628717418	0.7310942981939769	0.5873843273917445	0.742368698344675	0.5334479267230214	0.7681787009347996	0.7477741117050084	0.6623228119334104	0.7483429089453484	1.0	0.5014333984788905	0.7828416021097743	0.7782463385057337	0.5624595293037274	0.7454775836492501
QinJ_2012__T2D-030__bin.43	0.8754010274619628	0.8697999766773546	0.8952370276825337	0.8661180722477696	0.8185398758475928	0.8426110153396111	0.6501187375759454	0.6278202999219866	0.6253316471121051	0.8766033188666641	0.8766458058561535	0.6047100895752295	0.8628185507235896	0.8604202957636855	0.8543726796001884	0.8801695140482778	0.7928081278514871	0.7936524437702773	0.8940374482133318	0.8268962530995162	0.7566028849569841	0.7406982872319365	0.8684973436591784	0.8727460426081226	0.7876012116927811	0.6151528492046345	0.8761983364987647	0.8433893408279177	0.7779530491646787	0.8460244381547629	0.8916184017479328	0.8273934412743927	0.6547489154517949	0.8342718136791835	0.5938533077929274	0.8376716768168385	0.8339093183007735	0.7463255533930381	0.8280913126762193	0.6160179566289196	1.0	0.8585770836026435	0.8623774092156992	0.649400074668624	0.8863319354812466
LiJ_2014__MH0245__bin.44	0.8463873820977047	0.8573440134453058	0.8695013493786394	0.8559111403192183	0.7609321216757073	0.8266164263282356	0.5734482145646705	0.5206075166584968	0.5834061441168708	0.824846343210821	0.848261429317877	0.5458276996999586	0.8510754628557269	0.8180520466922716	0.877967690327029	0.8571581708782005	0.7539024245721582	0.7547863887826505	0.8557209883592526	0.7308116202778481	0.7309225871440037	0.6879229265086915	0.8428515252557356	0.8298592444556967	0.7362317591480331	0.5476828933263664	0.802476284872415	0.7938833555087507	0.737665170948228	0.803555249109841	0.8460819538787229	0.8207701962389774	0.5948012561880189	0.829346965379415	0.5541577560991376	0.8631600777845412	0.8145442009038952	0.6882068077633712	0.7948852893487968	0.5730889189349335	0.5116197391739971	1.0	0.8390759584359059	0.6061575837234232	0.82207432625336
LiJ_2014__V1.FI25__bin.61	0.8245817813921718	0.8367497519042157	0.8400593067065338	0.8368437275800887	0.7755232565632612	0.7998736966916266	0.5656814793811997	0.5192489034381135	0.5773360742010456	0.8206369510209517	0.8385395857767008	0.5355668397967118	0.8236592087570294	0.796374579525976	0.8247197913847396	0.8530456711044666	0.7818808452870393	0.730565830229451	0.8541808972690131	0.7197838666855692	0.7185294256636294	0.674125650311677	0.8645810510669193	0.8122280075438302	0.7433771313683288	0.5532761531620936	0.794741013777371	0.7713416074888411	0.7277900572660919	0.7817186701206755	0.8186989040825182	0.7918428039334459	0.5811493386260435	0.7924855975564176	0.5210838456350178	0.8212067121186736	0.7792661734823197	0.6753365940207842	0.7737538288375371	0.5679583757566385	0.512290944396472	0.8364742689229422	1.0	0.5911263333805896	0.8047470067404725
WenC_2017__RA020__bin.8	0.8697473940342098	0.8808629221119583	0.8918397966200589	0.8772138486864778	0.8108476782339542	0.841415580814193	0.622475984079685	0.5792601509640831	0.6093543873035007	0.8540210336663692	0.8783310919008682	0.6019368220601837	0.8698203274147762	0.8492739522037903	0.8760581351175029	0.9077144281461937	0.7864398411815529	0.827113425031698	0.8895940896711907	0.7893940438273515	0.765564865025158	0.7177991110142228	0.8692104120014683	0.8521880815635634	0.7680838717847199	0.5915329955422476	0.8476036976422482	0.8391330064421815	0.7848385126719746	0.8494815318254022	0.8641611779622574	0.8918967006862148	0.6365537294604372	0.8557281556510546	0.5775041395704464	0.8718648664677963	0.8333063506540762	0.7318255625888626	0.8340589269656348	0.6126299777032237	0.5757569442997353	0.9018709415779579	0.8822422446169556	1.0	0.8665639721923454
ChengpingW_2017__AS6raw__bin.29	0.8542515100913979	0.8699991361916808	0.8889943383371289	0.8698870127277294	0.7957327869030641	0.8361607324179253	0.5947417527757708	0.568873267878401	0.5892356898138693	0.869794911310912	0.8863703060455713	0.5756876286058992	0.8642814115886465	0.8614931985105886	0.8614737485219439	0.8725859846814178	0.7795006272621338	0.7715106863386141	0.8845608850431304	0.8121891934718972	0.739606412318021	0.7184362437953107	0.8724292406552815	0.8616642439989635	0.7566491788386412	0.5742340279839572	0.8649558685478239	0.8287634440895776	0.7814627878812841	0.8415111954706697	0.881584464722011	0.835059519825545	0.6070781941028779	0.8211653632313982	0.5431209108544095	0.8493180776775341	0.829403577539382	0.7110818598536789	0.813877338074554	0.5795581763461823	0.560891335773735	0.873022465308943	0.8572794156765764	0.6185233683032687	1.0
