	ZeeviD_2015__PNP_Main_706__bin.77	YuJ_2015__SZAXPI015216-169__bin.7	ChengpingW_2017__AS38raw__bin.42	NielsenHB_2014__V1_CD20_4__bin.60	WenC_2017__RA101__bin.18	ZeeviD_2015__PNP_Main_686__bin.19	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.20	QinN_2014__HD-33__bin.16	ZeeviD_2015__PNP_Validation_41__bin.8	HeQ_2017__SZAXPI029466-158__bin.8	LiJ_2014__O2.UC8-0__bin.19	LiJ_2014__O2.CD1-0__bin.27	LiJ_2014__O2.UC6-2__bin.53	NielsenHB_2014__O2_UC17_2__bin.11	NielsenHB_2014__V1_UC2_4__bin.24	QinN_2014__HD-55__bin.49	LiJ_2014__O2.UC24-1__bin.4	WenC_2017__N035__bin.49	HMP_2012__SRS019267__bin.4	HeQ_2017__SZAXPI029581-99__bin.65	ZeeviD_2015__PNP_Main_118__bin.28	HeQ_2017__RSZAXPI003105-143__bin.55	NielsenHB_2014__O2_UC24_2__bin.20	WenC_2017__N024__bin.3	ZeeviD_2015__PNP_Validation_7__bin.53	LiJ_2014__O2.UC8-1__bin.62	QinJ_2012__T2D-056__bin.12	ChengpingW_2017__AS136raw__bin.14	CM_madagascar__A89_01_1FE__bin.61	LiJ_2014__MH0308__bin.44	ChengpingW_2017__AS98raw__bin.8	WenC_2017__RA123__bin.47	LiJ_2014__MH0394__bin.70	ZeeviD_2015__PNP_Main_262__bin.25	VogtmannE_2016__MMRS17963147ST-27-0-0__bin.46	LeChatelierE_2013__MH0227__bin.52	NielsenHB_2014__V1_UC2_0__bin.17	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.100	LiJ_2014__O2.UC6-1__bin.4	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.50	QinJ_2012__T2D-030__bin.43	LiJ_2014__MH0245__bin.44	LiJ_2014__V1.FI25__bin.61	WenC_2017__RA020__bin.8	ChengpingW_2017__AS6raw__bin.29
CM_madagascar__A89_01_1FE__bin.61	0.8934765101018732	0.9109644557003983	0.9259955563151598	0.9137307530958189	0.8495323254766085	0.8703601559950902	0.6383232858408042	0.606848479669365	0.6276853736476024	0.903559609080033	0.9182657199235562	0.6060903859998031	0.9192070249581786	0.8988938694758213	0.9059892636845295	0.9191332225001683	0.8054243511857595	0.8252804493404391	0.9308276751448858	0.818403225555849	0.7872773625850022	0.7592168911815126	0.9030604714034897	0.8932932987368126	0.796405561338906	0.6091486562773523	0.910974813940119	0.8510886509946499	1.0	0.8777986668945479	0.9069079100697628	0.8913621344188769	0.6546970732793669	0.8783515379396425	0.5874151271732881	0.892014056131301	0.8692615351947091	0.7538875768451909	0.8639937229067293	0.6218349103753308	0.5783341878881103	0.9168544097616051	0.909837349740785	0.6570451567460626	0.9137825442944226
LiJ_2014__MH0308__bin.44	0.9128972648631578	0.9183744887202964	0.9448400149489681	0.9277870954801319	0.8532330801397594	0.8808868420426923	0.6378045501683588	0.5927668210946279	0.6321133341502835	0.9066957598459257	0.9376618277613067	0.6191159014465504	0.9138489507982639	0.9072158034735013	0.9281272881462365	0.9240016899893736	0.8355796413588928	0.8289190591417024	0.9461111649647889	0.8331775641107712	0.7998972106030372	0.7593801421371293	0.9254959771302737	0.9164247823650951	0.8165977441202453	0.6163535126112104	0.9068774398002252	0.8669206528041203	0.8266462307201293	1.0	0.9191737585863593	0.8942860435044234	0.6580112629378381	0.8859464458706524	0.5904525355022749	0.9107780718391804	0.8879132228255866	0.7570048901171592	0.860390538742031	0.6327729908971027	0.5899513914672607	0.9339258050769182	0.9145201911663304	0.6659783556988673	0.9258593370388728
ChengpingW_2017__AS98raw__bin.8	0.8300983223051847	0.8479888380973362	0.8535225821341369	0.836302934457916	0.7734291116898376	0.828768125634348	0.5678334736439049	0.5402901150546686	0.577753299921059	0.8213104220594445	0.8517995158629624	0.5527722484047868	0.8443176841150075	0.8268084983621691	0.848014539846891	0.8508616642669625	0.7549290972653863	0.7365418558236755	0.8589257193211591	0.7602094954851467	0.7199873064828729	0.6873109413396906	0.8449098734057703	0.8456950880809447	0.7429867006559191	0.5549616178464557	0.8368091015664955	0.796504562060546	0.7347909897009418	0.7908124113224074	1.0	0.7926104847402419	0.5834459751846985	0.7897004172600361	0.5286341093688123	0.831949372798632	0.8180247943204378	0.6959928874342048	0.7935813814428123	0.5707650466696564	0.5311602241821992	0.8537601921861436	0.8253445476885473	0.5850431553356046	0.8323611253170101
WenC_2017__RA123__bin.47	0.8665166908563134	0.8955251088534107	0.9265921625544267	0.9063158200290276	0.8060046444121916	0.8611361393323658	0.6054223512336719	0.5557741654571843	0.5989799709724238	0.8797068214804064	0.8856464441219158	0.5822699564586357	0.8697172714078375	0.8616423802612482	0.8919187227866473	0.9268743105950653	0.7961126269956459	0.8141927431059507	0.9063930333817126	0.7888626995645863	0.7791970972423803	0.7338984034833091	0.8823709724238026	0.885766037735849	0.7678037735849057	0.5768354136429608	0.8723436865021771	0.8325056603773585	0.7993352685050799	0.8515820029027577	0.8772714078374456	1.0	0.6164934687953556	0.8591100145137881	0.5657062409288824	0.8871117561683599	0.8344336719883889	0.7204307692307692	0.8160156748911466	0.5941532656023222	0.5516580551523947	0.91086618287373	0.8849799709724238	0.6575767779390421	0.8785608127721335
LiJ_2014__MH0394__bin.70	0.9249144565365088	0.9212086025224513	0.9328713368662475	0.9354827286614867	0.8541392330529237	0.9152586480221033	0.678042814966709	0.6758308318818739	0.6727673258969196	0.9125764332390399	0.9322899295475976	0.6403361621352307	0.9266175023367469	0.9250709259282135	0.9283254892756703	0.9168842826496033	0.8605701250519849	0.830830234827616	0.9500870875693304	0.8365561910408921	0.8283975475481659	0.7816609637691005	0.9210760153010594	0.9160517007811116	0.8403526325975155	0.6506153776471121	0.9029370951869191	0.8725663862570463	0.8328182196253794	0.8888293207169592	0.9160302891801415	0.8745074302372982	1.0	0.8859889894959627	0.6380854734640264	0.9084686999452357	0.8957518560152187	0.806153364709564	0.8766576490885658	0.672428857896969	0.6166771665863732	0.9323253410415097	0.9170028699780531	0.6734352031425642	0.9023054529583009
ZeeviD_2015__PNP_Main_262__bin.25	0.8930838793242004	0.9081340821208082	0.9174643805958155	0.908953068421401	0.8212878530031861	0.8693179132276333	0.623066577795426	0.5702915969405603	0.6220277769899122	0.8766308818107043	0.9009576112545027	0.5915545139972204	0.896991495778616	0.8743618288566809	0.9162595371131974	0.9118331111552316	0.8107698471225572	0.8128084493859375	0.9203426506320258	0.7953071966796191	0.7991941316617976	0.7477185381626343	0.890966096567112	0.8869143007062428	0.7930003261763622	0.5843402255816812	0.8641894990120165	0.8437993400837659	0.8017072259882199	0.8586775912112016	0.8896294825613826	0.874422691474979	0.6357200934093467	1.0	0.5824552571120628	0.9167352109746528	0.861094368966919	0.7347666184492914	0.8542742103223001	0.6122359862344121	0.5652134091575195	0.9303341653194165	0.8988528282799633	0.6492481398492971	0.8776064564010929
VogtmannE_2016__MMRS17963147ST-27-0-0__bin.46	0.8542286031556752	0.8410557627281279	0.8490486965350558	0.8430511257439555	0.7499186026389968	0.8115755658654323	0.6202970983173505	0.5648066515381026	0.5893751225061038	0.822853918596078	0.835901279968376	0.5695100657985922	0.8395327914497096	0.8305483270689487	0.8541933378002784	0.8381476010947022	0.7630291136011915	0.7509355570736972	0.8566947176598239	0.7499481271225849	0.7558152981111712	0.7091912177783318	0.820537066758958	0.8232287155127378	0.7458540653983714	0.5654381474370698	0.8153505991419857	0.766023388311749	0.7441473862220717	0.7942807794791718	0.8265485796673083	0.7991531393957486	0.6354521797680196	0.8084049643778904	1.0	0.819972821072608	0.7974005332449786	0.7265934404798713	0.7869201616957551	0.6105655004769024	0.5577855653159489	0.8660441374627151	0.8209766535146027	0.6098905379770972	0.8044314609616616
LeChatelierE_2013__MH0227__bin.52	0.8769793451502536	0.8846117022505852	0.9014776102485207	0.8809993870344021	0.7877290229856597	0.8514345265803672	0.5884623807495788	0.5417933590624818	0.598722676535743	0.8588632954659254	0.8830979963618236	0.563078231797838	0.8727744231575542	0.8435875764968961	0.8931651584631621	0.8957644847512427	0.7881769170581613	0.7712422292579375	0.8823672797423123	0.7603018387867463	0.7582043299361614	0.7141445388286745	0.8778547744737795	0.8728712651191761	0.7602363604149678	0.5687214770159911	0.8322444115035045	0.8301573571828673	0.7581526075248405	0.8220017233467262	0.8727326050377628	0.84079181509348	0.6069949609165651	0.8536530878829797	0.5501366241992656	1.0	0.8337107968882917	0.7018180977817688	0.8088031544068045	0.5898726418156988	0.5285700293937363	0.9011920365094195	0.8672775413586707	0.6158251870535503	0.845322478229817
NielsenHB_2014__V1_UC2_0__bin.17	0.8877009274073688	0.9122142783548497	0.9104917473652796	0.8985684458850517	0.8308905645093481	0.896146007150665	0.6196664602076986	0.5921746524442887	0.6170462472036258	0.881528475349865	0.9037129454510141	0.6039493271529861	0.9173149596694445	0.9062396005670319	1.0119499477141676	0.9020241663577677	0.8162552685525885	0.7936995275918792	0.9140854361159502	0.8179387183990469	0.79418981829637	0.7297201434870091	0.9137230473343699	0.887674873311961	0.8124874910735116	0.5922587361158318	0.8863449301691029	0.8489182221159005	0.7950744732631688	0.8623887815802282	0.9234708318480526	0.8510878176971258	0.6440732262194205	0.862900389271871	0.5757315575493518	0.897197053044954	1.0	0.7357244282014266	0.8633800214827859	0.6161017862450956	0.5652074794202253	0.9146390856433645	0.8851085449142998	0.6336107304976214	0.8877891560486358
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.100	0.8804027036020752	0.889609734276721	0.9035887098973875	0.8909414874175582	0.8146442384799603	0.8662955305464484	0.6382152462209033	0.6150285580243412	0.6335053542886133	0.8632849365286317	0.8981157704665841	0.6003472241163924	0.9018314503766822	0.8820931368003011	0.8823236194227296	0.8954761307286524	0.8148576735711441	0.7948002302098619	0.9000666899422294	0.8001729301569463	0.7707986700198024	0.7438894829006443	0.8854044492692746	0.8787525025775867	0.7826623879636246	0.606651401170688	0.8707074316325807	0.8364568956581984	0.7940760510825864	0.8466997343312731	0.9048147683445075	0.846199900715178	0.6675185886280692	0.8479251108771432	0.6041338217564686	0.869751406080377	0.8472534381461014	1.0	0.8444330945769758	0.6303488334033419	0.5797053913840413	0.8981587302453208	0.8824920490314274	0.6429885549694235	0.8738359945666109
LiJ_2014__O2.UC6-1__bin.4	0.906747961760418	0.8963354138214596	0.9139197026996213	0.8995501439684847	0.8394448177409926	0.8819288623457524	0.6289288114049238	0.5962047869824351	0.6204617179673154	0.8859034598525627	0.9210853792544689	0.6120546619348297	1.0191549644263214	0.8946288960637294	0.9217936993472297	0.9039540998876876	0.8050785580349454	0.8098766989372773	0.9277998656132427	0.8233396322072176	0.7918206009562321	0.7391593065255201	0.8985222308201716	0.8864595638979922	0.8177634307920328	0.6061115652661173	0.8861551318033296	0.8421962289232322	0.809340607360222	0.8558380615316694	0.9175116375535788	0.8524019813556567	0.6455664498851406	0.8767395686524695	0.5818855626414517	0.8914123466013977	0.8842302962087895	0.7509836431425154	1.0	0.6305201058598933	0.5735464277137513	0.919619617555665	0.8991935581683619	0.6508454964668897	0.8899271788726552
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.50	0.7756621005910194	0.7877878570251242	0.8079967152511244	0.802075484471026	0.7216028161717959	0.7883051461065719	0.574262255998493	0.5494117768254492	0.5695610327533024	0.7773317007699734	0.7941984153147001	0.537034366243613	0.8007877804987167	0.7811359462195955	0.8135625397348655	0.8000151581153312	0.7391582683839978	0.725015599613836	0.8128826320374861	0.71462346064188	0.7109663813605218	0.652015293508206	0.7940490416539122	0.7918614165626693	0.7190936330028962	0.5202434422755422	0.7882896936589041	0.7392127198662554	0.7067846546893027	0.763721773528927	0.8006980091360757	0.7530706221008265	0.6008257493701288	0.7624009571687584	0.5478106089147378	0.7888334726506393	0.7656091796369117	0.6802012938849514	0.7650506840283501	1.0	0.516867450375568	0.8035500894770303	0.8005471638136052	0.5786080729473263	0.7691897325107726
QinJ_2012__T2D-030__bin.43	0.905291980535535	0.8962720830647763	0.9182884794268054	0.8955561320929543	0.8406991008125863	0.8672643169854848	0.6726042987793578	0.6424801192528437	0.6455247188400871	0.8995490051264621	0.9025303262187212	0.6239377122654515	0.8906873038931642	0.8887871410866364	0.8847228537516464	0.9110123564821134	0.8162067073396726	0.8242060130841848	0.9172172649045716	0.8479896874132745	0.7816846724117513	0.7648643444664313	0.8941739489667978	0.8952984982205183	0.8118386832287581	0.6329151227467206	0.8996249393204432	0.8643987051411969	0.807552921161323	0.8747492589636248	0.9154129238190198	0.8589883938200413	0.6769244120297843	0.8646834583686261	0.6148165692027181	0.8683798264542076	0.8628646536270781	0.7685001459925277	0.8549485139045453	0.6349789056617078	1.0	0.8906728402371678	0.8915768187369432	0.6722219158739529	0.9076432286134507
LiJ_2014__MH0245__bin.44	0.8690073852220145	0.8870190313562198	0.8999132734686842	0.8808522901729683	0.7894753852866554	0.8514202142845599	0.5901928991979143	0.5384457097300704	0.5997042679149541	0.856053350283612	0.8746952451236526	0.5616534063057191	0.8746122893110897	0.8413022985224169	0.8976869333821731	0.8861544594135994	0.7784401075193519	0.7758533944548888	0.8845163514525347	0.7590219832903292	0.7520536950350407	0.711295457361251	0.8695864598876326	0.8621387516766231	0.7573450907935209	0.5647227713705485	0.8315786922070016	0.8215291880565176	0.76288750868612	0.8251781664610727	0.8767896100538135	0.8451618985030247	0.6098426532931842	0.8481089845454398	0.568835009507598	0.8822517655043876	0.8320559574662925	0.7095086753465021	0.8168599608922598	0.5882488243437602	0.5307453633626192	1.0	0.865092301808329	0.6239138983306489	0.8508459876859099
LiJ_2014__V1.FI25__bin.61	0.8494923165487406	0.8655240298488227	0.8681365536380937	0.8646481765496857	0.7988936646432361	0.8238149398770476	0.5831614920974512	0.5347624080112384	0.594579268214097	0.8478184755104758	0.8630548860907408	0.5530028181962685	0.8481557139358946	0.8205805656154279	0.850064225661911	0.8802481387446138	0.8029990591692335	0.7563173134341182	0.8800967036554926	0.7449731068465845	0.7406373376637325	0.6989287846958195	0.887307054512336	0.8407402276037169	0.7650076469349968	0.5691204521142916	0.8197272664785005	0.7959245702895095	0.7547014688129637	0.8055267363482879	0.8449793360913852	0.8185968733487131	0.5979602445300787	0.8168693319242352	0.5375618091445313	0.8464174324341741	0.802695114983267	0.6949710662319083	0.7962397915565809	0.5842333518062662	0.5296367061471906	0.8624099444523206	1.0	0.6099945010804517	0.8315778677080246
WenC_2017__RA020__bin.8	0.8969531479169105	0.911845983935421	0.9213144999575223	0.905165767154973	0.8399601190657474	0.8689122667534387	0.6414210307810925	0.5975255547344984	0.6279203407191071	0.8816876303383628	0.90657634682307	0.6215470853096142	0.8976047395476848	0.8758449452358473	0.9014613925947773	0.9318682005651936	0.8137698222509325	0.8439778667226624	0.9201964552774113	0.8173852341161516	0.7904367507297345	0.7426036735982765	0.8990954657878328	0.8815113078798507	0.7931296755506471	0.610671195482298	0.8762232370559279	0.8667483093080626	0.8134187802653493	0.8754963076474256	0.8939356294791916	0.9078009864440088	0.6553977914810606	0.8806072545471157	0.5960147918513378	0.896998029997259	0.8575987766427242	0.7557300791687839	0.8601538493597091	0.6302189444055288	0.5959907478797224	0.928289656123118	0.9104025441727832	1.0	0.8954760465940111
ChengpingW_2017__AS6raw__bin.29	0.8814494589184777	0.8986461091727863	0.9145533395916532	0.8997547585255307	0.8209005001507375	0.8618204159666101	0.6148639101456289	0.5804505875898776	0.607933993603242	0.8933156681671761	0.9133783314541212	0.5950563849450223	0.8913946957592732	0.8883330387232112	0.8906538800153083	0.9021408144854363	0.8027622416226324	0.8001828298932596	0.9114933987310598	0.8342689349929894	0.7646202418320058	0.741255084884899	0.8981878903226581	0.8870247409576145	0.7798947755614325	0.5917321530622577	0.8895795541719368	0.8524197788078645	0.8074531212369277	0.8687497604505074	0.9077904641282143	0.8657081254615797	0.6267844649508344	0.8496241289694424	0.5611121503507005	0.8788443045570752	0.8576832889701975	0.7330757926013387	0.8394758113648572	0.5979927611718733	0.5743776146648338	0.9035772533526918	0.885861746048363	0.6391598062552307	1.0
