	ZeeviD_2015__PNP_Main_706__bin.77	YuJ_2015__SZAXPI015216-169__bin.7	ChengpingW_2017__AS38raw__bin.42	NielsenHB_2014__V1_CD20_4__bin.60	WenC_2017__RA101__bin.18	ZeeviD_2015__PNP_Main_686__bin.19	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.20	QinN_2014__HD-33__bin.16	ZeeviD_2015__PNP_Validation_41__bin.8	HeQ_2017__SZAXPI029466-158__bin.8	LiJ_2014__O2.UC8-0__bin.19	LiJ_2014__O2.CD1-0__bin.27	LiJ_2014__O2.UC6-2__bin.53	NielsenHB_2014__O2_UC17_2__bin.11	NielsenHB_2014__V1_UC2_4__bin.24	QinN_2014__HD-55__bin.49	LiJ_2014__O2.UC24-1__bin.4	WenC_2017__N035__bin.49	HMP_2012__SRS019267__bin.4	HeQ_2017__SZAXPI029581-99__bin.65	ZeeviD_2015__PNP_Main_118__bin.28	HeQ_2017__RSZAXPI003105-143__bin.55	NielsenHB_2014__O2_UC24_2__bin.20	WenC_2017__N024__bin.3	ZeeviD_2015__PNP_Validation_7__bin.53	LiJ_2014__O2.UC8-1__bin.62	QinJ_2012__T2D-056__bin.12	ChengpingW_2017__AS136raw__bin.14	CM_madagascar__A89_01_1FE__bin.61	LiJ_2014__MH0308__bin.44	ChengpingW_2017__AS98raw__bin.8	WenC_2017__RA123__bin.47	LiJ_2014__MH0394__bin.70	ZeeviD_2015__PNP_Main_262__bin.25	VogtmannE_2016__MMRS17963147ST-27-0-0__bin.46	LeChatelierE_2013__MH0227__bin.52	NielsenHB_2014__V1_UC2_0__bin.17	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.100	LiJ_2014__O2.UC6-1__bin.4	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.50	QinJ_2012__T2D-030__bin.43	LiJ_2014__MH0245__bin.44	LiJ_2014__V1.FI25__bin.61	WenC_2017__RA020__bin.8	ChengpingW_2017__AS6raw__bin.29
CM_madagascar__A89_01_1FE__bin.61	0.9669536221824029	0.9644937866613983	0.9624735729386892	0.9656484628459403	0.959648448990354	0.964972843186697	0.9666205203880345	0.9647708446014784	0.9675637374776059	0.9620146507548922	0.9628464790202	0.964045306268065	0.96598904403655	0.966982093484356	0.96709919403994	0.9604881697648604	0.9636704149954586	0.9640267622438677	0.9639230610870932	0.9609408001215038	0.9656913736689804	0.9645000788754493	0.9641830205925049	0.9610084662112509	0.9661447642985289	0.9622044147811208	0.9624368404221298	0.9619745543667269	1.0	0.9666008802983101	0.9609563499201923	0.9647021654422578	0.9668175305328754	0.9668363849706433	0.9675409622872535	0.9668319468858275	0.9674346865348394	0.9649017649589567	0.9658267020335985	0.9682580169615398	0.9633462139495731	0.9669383264888803	0.9643416467849206	0.9648640180350256	0.9678119600109671
LiJ_2014__MH0308__bin.44	0.9747832376215209	0.9690824443808622	0.9702414098599084	0.9714633986069129	0.9673722216228073	0.9738724260695757	0.9751939718417025	0.9708007125490083	0.9751259136090862	0.9662164933549847	0.9721898027109286	0.9709917154356018	0.9736786978514121	0.9741985863454247	0.9740573505049404	0.969573585485794	0.969553984256036	0.9699514280334679	0.9701924663113073	0.9669029435459972	0.973022699955565	0.9693506030567507	0.9699336381997337	0.9664487484058615	0.9755260104731742	0.9718983315067083	0.9678481320709942	0.9693536545228993	0.9666008802983101	1.0	0.9684075846735894	0.9701871356989468	0.9756564665464036	0.9738798806196931	0.973577370086155	0.9736475174727107	0.9743222486725803	0.9721352205689895	0.9739897807126008	0.9764843376651405	0.9671622233291239	0.9737960621959189	0.9704441017866868	0.970285681852927	0.9686462474928192
ChengpingW_2017__AS98raw__bin.8	0.9685783251293781	0.9695857802233964	0.973489885867254	0.9676592872925786	0.9745403792799202	0.9718942756928015	0.9681294258271551	0.9768808461684085	0.9696653042548286	0.9725031549045354	0.9725347502960388	0.9684225109408152	0.9699567429282484	0.9691822231583115	0.9663523897355584	0.9701945868304817	0.9693912361969094	0.9633600767978487	0.9736768020596888	0.9751954009030392	0.9685504992186618	0.9676910255901485	0.969795282864252	0.9748571145037694	0.9708886665871275	0.9732237204000658	0.974845865896435	0.9776493489730818	0.9609563499201923	0.9684075846735894	1.0	0.9644087088875654	0.9676499171559545	0.9659819122820069	0.9679669151536019	0.9650475789972757	0.9676932862770847	0.9704469063230086	0.9701265936570318	0.9703498122969614	0.9740067881368569	0.9649771669018684	0.9688981364557006	0.9666928461792257	0.9711321054342976
WenC_2017__RA123__bin.47	0.9699847578848634	0.9641766642334536	0.9652837778146743	0.9677675579660617	0.9637784034636974	0.9674430175277269	0.9696568984695639	0.9667415631747345	0.9698093420551436	0.9648972642290775	0.9674374609151204	0.9685181861689399	0.9692441298508498	0.9687706132481325	0.9719923453945442	0.974801774586434	0.9658361676185587	0.9861149833113123	0.9649719265568495	0.9626984080258107	0.9678154804878976	0.9650165329789422	0.9663842766948004	0.9629613850925326	0.9674792936632636	0.9669957397300118	0.964183035940083	0.9644523570928967	0.9647021654422578	0.9701871356989468	0.9644087088875654	1.0	0.9710973623000065	0.9721141195161294	0.9689756770375266	0.9729184254441936	0.9730239502627126	0.9679485423170462	0.9693907243023733	0.9708177118295456	0.9632184174163967	0.971139609692237	0.9673171614914411	0.9824804268828862	0.9645970683020985
LiJ_2014__MH0394__bin.70	0.9747382067260905	0.9687570119942537	0.9701548666511886	0.9726344070876234	0.9679485757975737	0.9720666118406254	0.9737108669037486	0.9675955148185967	0.9756382981327837	0.9667026730449394	0.9704030210012587	0.9714644714149574	0.9741571845391033	0.9745662146390708	0.9755646651485326	0.967676455583419	0.9714302392567938	0.9715672834935616	0.9721336654861028	0.9661339638875162	0.97257433252578	0.970033724307735	0.9717047935639962	0.9659353966397478	0.975025381307598	0.9701267912090416	0.9663034278459586	0.9680110386172283	0.9668175305328754	0.9756564665464036	0.9676499171559545	0.9710973623000065	1.0	0.9745141525042478	0.9748820377272774	0.9751257536379945	0.9754161736570602	0.9733907578648862	0.9742672995647808	0.9776284189010284	0.9672408083031083	0.9753356098922551	0.9718862481949004	0.9712479012508728	0.9685597331301082
ZeeviD_2015__PNP_Main_262__bin.25	0.9741318964296631	0.9663809774164079	0.9662346762777122	0.970525023825714	0.9652945006637192	0.9711537285087188	0.9726517822764355	0.9665981090532314	0.9723467720484857	0.9638456031934126	0.9704543054705674	0.9733655376187808	0.9726293155978448	0.9729961330365192	0.9772548898214197	0.9676235542352936	0.9696077895480998	0.9724102083174305	0.967908783720881	0.9640842333945303	0.9707646182454039	0.9687598536736867	0.9700374184083713	0.9629369795403866	0.9726517354769628	0.9700940438871474	0.965297070288595	0.9660047115109889	0.9668363849706433	0.9738798806196931	0.9659819122820069	0.9721141195161294	0.9745141525042478	1.0	0.9734252467764353	0.9780827162658307	0.9779922745479361	0.9709241543034343	0.9727097727843378	0.9737247722006083	0.9648291586995089	0.9778778205302463	0.9701497737583332	0.9717477924834311	0.9665042872869402
VogtmannE_2016__MMRS17963147ST-27-0-0__bin.46	0.9733185225579501	0.9694799331462416	0.9679300432351816	0.9732196448288106	0.9658047498020551	0.9700871888566416	0.9727782956190627	0.9669993785248386	0.9727235156357625	0.9665702541940422	0.9693810173688749	0.9704990790862578	0.9718628652928448	0.9725212548508457	0.9722440115175495	0.9667144825318794	0.969933855126174	0.9690794158377346	0.9689017041119443	0.9649290488521837	0.9699268435067373	0.9697803722754691	0.9702239773393982	0.9660634498423467	0.973413309289233	0.9691741581019183	0.9668550633236067	0.9663031177699289	0.9675409622872535	0.973577370086155	0.9679669151536019	0.9689756770375266	0.9748820377272774	0.9734252467764353	1.0	0.9720438281082	0.9727993236599705	0.9719839043743757	0.9719701556935654	0.9737816647615312	0.9659032263281788	0.9741976967606731	0.9693468486242793	0.9689426293877814	0.9679364642432955
LeChatelierE_2013__MH0227__bin.52	0.9740308956423479	0.9657831619070367	0.9662463224971618	0.9705687820361084	0.9639874994237273	0.9702473581354951	0.9724461133946972	0.9670350540089291	0.9722115769013385	0.9638111004405812	0.9701658071313702	0.9723658430523728	0.9717824325815247	0.9725378979356624	0.9781072711064893	0.9685999077371208	0.9683020717271653	0.9728127757908352	0.9666121853893312	0.9635264385917173	0.9705026865879607	0.9673907181084259	0.9690405212961198	0.9638497406942096	0.9709108463871794	0.9698497761687166	0.9642688077349264	0.966478936159918	0.9668319468858275	0.9736475174727107	0.9650475789972757	0.9729184254441936	0.9751257536379945	0.9780827162658307	0.9720438281082	1.0	0.9792473638462995	0.969491485558378	0.9721133345216114	0.9738160556924194	0.9646374216651745	0.9783602725816801	0.9702147907764634	0.971980804094364	0.9664033472977652
NielsenHB_2014__V1_UC2_0__bin.17	0.9747856109886709	0.9688012400830357	0.9683806213836461	0.9726529937126729	0.9654861057167067	0.9731374132255324	0.9718277019634225	0.9679199568826302	0.9739219472124553	0.9639153097963351	0.9714569334648159	0.9741319638490665	0.9749644322456873	0.9738593565822384	0.9994879971912989	0.9690382864416381	0.9697320322933767	0.972515564441825	0.9696450480727498	0.9645435920453476	0.9731543524082125	0.9687936920364151	0.9704398317661316	0.9650657060903208	0.9736350359005455	0.970459996620686	0.9661349737516151	0.967734757764807	0.9674346865348394	0.9743222486725803	0.9676932862770847	0.9730239502627126	0.9754161736570602	0.9779922745479361	0.9727993236599705	0.9792473638462995	1.0	0.9721139939492325	0.9751596458608669	0.9767047360373062	0.9664427842714498	0.9789536311767749	0.97081215387559	0.971673903169794	0.9670277924328333
VogtmannE_2016__MMRS93621581ST-27-0-0__bin.100	0.9716915808225544	0.9718488857138039	0.9724028791745843	0.9707773495949271	0.9712471937763358	0.971885498562671	0.9727149855492101	0.9723327257487261	0.973013730479598	0.9713229968159482	0.9724305962602007	0.9723524026524247	0.9730908678474887	0.9733213046903204	0.9705738466995951	0.9662969604897941	0.9725618609197316	0.9665123781170505	0.9736926838174852	0.9696968922249378	0.9703574148926853	0.9698608036446803	0.9727987923923801	0.9703324331874477	0.9741758983764098	0.9716100880461577	0.9721188018939886	0.9716692726718373	0.9649017649589567	0.9721352205689895	0.9704469063230086	0.9679485423170462	0.9733907578648862	0.9709241543034343	0.9719839043743757	0.969491485558378	0.9721139939492325	1.0	0.9736213722926699	0.9737158954088008	0.9711456234392112	0.9699765932069432	0.9717477846702581	0.9683689755921671	0.969997736973944
LiJ_2014__O2.UC6-1__bin.4	0.9739493392865981	0.9701975329356874	0.9708817619845153	0.9730532523715174	0.9683735472876079	0.9755300919495337	0.974344461307934	0.9717146853146853	0.9743432858578237	0.9665347781740518	0.9717976303030462	0.9729108724106054	0.999612033622166	0.977482650021895	0.9749600661047413	0.9677256397613033	0.9709947331629948	0.9685292901942696	0.9712977705965556	0.9684097096188747	0.9738038891314171	0.9709439940665527	0.9715895515638773	0.9684815498167604	0.9768003565525051	0.9708022624194441	0.9703150395724194	0.9701179039112646	0.9658267020335985	0.9739897807126008	0.9701265936570318	0.9693907243023733	0.9742672995647808	0.9727097727843378	0.9719701556935654	0.9721133345216114	0.9751596458608669	0.9736213722926699	1.0	0.9781612180319512	0.9685861770720329	0.9730986061313864	0.9717598103517463	0.9696624941997305	0.9695065981130725
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.50	0.9751074581811938	0.9699022052848376	0.9707096243058301	0.9726979239963781	0.9695920315214998	0.974562056093784	0.9741948958711064	0.9721303681084302	0.9767763339784352	0.9685251798561151	0.9728588873385329	0.9728390291490941	0.9777979319603373	0.9774240040694443	0.97590531439766	0.9698379455256354	0.9714690171046527	0.9706841151240939	0.9714813064738927	0.9689758530610731	0.9751378842465761	0.9706114701149088	0.9716463151885937	0.9677422951904295	0.9781991171179653	0.9720826290814197	0.9690933937712594	0.9703811283341761	0.9682580169615398	0.9764843376651405	0.9703498122969614	0.9708177118295456	0.9776284189010284	0.9737247722006083	0.9737816647615312	0.9738160556924194	0.9767047360373062	0.9737158954088008	0.9781612180319512	1.0	0.9701392457863949	0.9742287535793398	0.9721430212785515	0.9720907045742707	0.9691725619059919
QinJ_2012__T2D-030__bin.43	0.9669819751900488	0.9704642073678106	0.974897374560704	0.9671287384561964	0.9736419071418356	0.9715734855417945	0.9665694060471823	0.9771824545358613	0.9687183602135856	0.9744920108531806	0.9713200547276737	0.9691834259858914	0.968710957203767	0.9680836456654072	0.9656952750539236	0.9661444301887017	0.9713325322154601	0.9629296937551137	0.9747281068748183	0.9751253645806682	0.9679131645534488	0.9684047799987945	0.9712845522537441	0.9748101268378975	0.9701449659437484	0.9719357732123678	0.973959589382466	0.9756948220904064	0.9633462139495731	0.9671622233291239	0.9740067881368569	0.9632184174163967	0.9672408083031083	0.9648291586995089	0.9659032263281788	0.9646374216651745	0.9664427842714498	0.9711456234392112	0.9685861770720329	0.9701392457863949	1.0	0.9639645948719198	0.9672496986153033	0.9660501381070592	0.9765201871612483
LiJ_2014__MH0245__bin.44	0.973970298171251	0.9665452297392739	0.9662057167210979	0.9716852074610007	0.9638452773285844	0.9708677483336866	0.9716284546018765	0.9668709532841925	0.9728230651838637	0.9635454880674761	0.9697793992214525	0.9718230025348652	0.9730888454884368	0.9723639744346595	0.9780332738264901	0.9672785164850529	0.9684783932505896	0.972846666879585	0.9674450754403862	0.9628332727726931	0.9719021287568403	0.9671408967811119	0.9692555762248739	0.9625588025614767	0.9721219139040488	0.9698261183928757	0.9650034234795637	0.9663483258419967	0.9669383264888803	0.9737960621959189	0.9649771669018684	0.971139609692237	0.9753356098922551	0.9778778205302463	0.9741976967606731	0.9783602725816801	0.9789536311767749	0.9699765932069432	0.9730986061313864	0.9742287535793398	0.9639645948719198	1.0	0.9699265115201692	0.9715404406686007	0.9661846422866708
LiJ_2014__V1.FI25__bin.61	0.9706759735535059	0.9667550790592921	0.9676580293573669	0.9678430490878399	0.9707465347213493	0.9709385663860451	0.9700254338581561	0.9709899118922382	0.9709993352697215	0.9679394525188213	0.9715947378212718	0.9684703624903257	0.9711179152879977	0.9705013899868593	0.9701852712864882	0.9690968189050162	0.9737008236298026	0.9659514826022684	0.9705534559113358	0.9661877188189525	0.9701501519355744	0.9645126443104829	0.9743876673471203	0.9660867660143343	0.9717250988884483	0.9721600253631085	0.9695188220242217	0.9691139541128544	0.9643416467849206	0.9704441017866868	0.9688981364557006	0.9673171614914411	0.9718862481949004	0.9701497737583332	0.9693468486242793	0.9702147907764634	0.97081215387559	0.9717477846702581	0.9717598103517463	0.9721430212785515	0.9672496986153033	0.9699265115201692	1.0	0.9690682987036082	0.9677349987181565
WenC_2017__RA020__bin.8	0.9696687012628435	0.9660216063136633	0.9680079893035196	0.969119558557378	0.9653406868124004	0.9683550491904287	0.9704639452212268	0.9694315939700164	0.9704326294090994	0.9686208633080446	0.9688440416285048	0.9684492716434154	0.9690460501056294	0.9696624463307235	0.9718199163203725	0.974080269715878	0.9664155878946414	0.9800179099998766	0.966743660627344	0.9657552043754897	0.9685339963234064	0.9665978455723717	0.9667609782013774	0.9667352805866853	0.9684215525682625	0.9686603853569099	0.9673376164847669	0.9681391903862763	0.9648640180350256	0.970285681852927	0.9666928461792257	0.9824804268828862	0.9712479012508728	0.9717477924834311	0.9689426293877814	0.971980804094364	0.971673903169794	0.9683689755921671	0.9696624941997305	0.9720907045742707	0.9660501381070592	0.9715404406686007	0.9690682987036082	1.0	0.9677131794740526
ChengpingW_2017__AS6raw__bin.29	0.9691440631656281	0.9681220753212014	0.972053022882256	0.9668045703400925	0.969341335225095	0.9702261827716102	0.9672738031329693	0.9800545990321976	0.9692428717819392	0.9736702739083019	0.970430626085083	0.9674505528733842	0.9695833009781013	0.9697862861757351	0.9672374059686768	0.9672392277020789	0.9710230337771247	0.9641680095054398	0.9704523217332964	0.9735340241078524	0.9672859438640383	0.9692159398904743	0.9713215353436537	0.9714094818468396	0.9701939319877387	0.9704289770502643	0.972319861097714	0.9722480222697659	0.9678119600109671	0.9686462474928192	0.9711321054342976	0.9645970683020985	0.9685597331301082	0.9665042872869402	0.9679364642432955	0.9664033472977652	0.9670277924328333	0.969997736973944	0.9695065981130725	0.9691725619059919	0.9765201871612483	0.9661846422866708	0.9677349987181565	0.9677131794740526	1.0
