	ZeeviD_2015__PNP_Main_455__bin.62	CosteaPI_2017__SID713B007-11-0-0__bin.9	ZellerG_2014__CCIS31434951ST-20-0__bin.2	LeChatelierE_2013__MH0257__bin.45	ZeeviD_2015__PNP_Main_73__bin.33	CosteaPI_2017__SID713B072-11-90-0__bin.48	LeChatelierE_2013__MH0130__bin.21	CosteaPI_2017__SID713B076-11-0-0__bin.63	CM_madagascar__V40_01_1FE__bin.47	CosteaPI_2017__SID713A057-11-0-0__bin.68	CosteaPI_2017__SID713A052-11-0-0__bin.70	NielsenHB_2014__MH0130__bin.16	CosteaPI_2017__SID713A038-11-90-0__bin.23	XieH_2016__YSZC12003_36049__bin.31	CosteaPI_2017__SID713B014-11-0-0__bin.95	CosteaPI_2017__SID713B051-11-90-0__bin.49	NielsenHB_2014__MH0077__bin.4	CosteaPI_2017__SID713A056-11-90-0__bin.25	FengQ_2015__SID530743__bin.36	CosteaPI_2017__SID713A056-11-0-0__bin.78	CosteaPI_2017__SID713B040-11-90-0__bin.57	FengQ_2015__SID31276__bin.76	BritoIL_2016__W2.17.ST__bin.65	NielsenHB_2014__MH0031__bin.2	BritoIL_2016__M1.64.ST__bin.39	LeChatelierE_2013__MH0077__bin.16	CosteaPI_2017__SID713A053-11-0-0__bin.44	BritoIL_2016__W3.22.ST__bin.95	CosteaPI_2017__SID713A058-11-90-0__bin.58	NielsenHB_2014__V1_CD34_0__bin.26	CosteaPI_2017__SID713B040-11-0-0__bin.80	LeChatelierE_2013__MH0031__bin.15	XieH_2016__YSZC12003_37331__bin.23	CosteaPI_2017__SID713B042-11-0-0__bin.52	ZeeviD_2015__PNP_Main_287__bin.26	LeChatelierE_2013__MH0421__bin.46	ZellerG_2014__CCIS48725289ST-4-0__bin.22	ZeeviD_2015__PNP_Main_415__bin.31	FengQ_2015__SID31160__bin.2	CosteaPI_2017__SID713B046-11-0-0__bin.75	KarlssonFH_2013__S187__bin.51
LeChatelierE_2013__MH0031__bin.15	0.9166381365428564	0.6275460766763395	0.8748552964753611	0.7760252631614409	0.9003904942259662	0.8733953121321878	0.8991907551450025	0.9253386662556644	0.8029480145349926	0.8252225665488825	0.8098845193232107	0.8900421656280018	0.7849498227763453	0.897394304839846	0.8059728393221327	0.8165788865292757	0.8237217346483721	0.9076798882208699	0.6973743442808998	0.7595818052346355	0.8966645232226785	0.9223555312435386	0.6922637674165352	0.6450532555292643	0.9123621973964525	0.919110466533849	0.8704067027051611	0.8227536054285982	0.9206517248828581	0.8893578637653952	0.7768329499137359	1.0	0.8722208395815357	0.9289669400084137	0.9184467990043302	0.8722199973638587	0.6600055670588453	0.859878139524307	0.8962303600101571	0.8911416808053959	0.48835360340727585
XieH_2016__YSZC12003_37331__bin.23	0.8966836535427166	0.5918939481520132	0.8536928489521982	0.7385619791845675	0.8716743581491699	0.8430836023008833	0.892305835632446	0.8727671527350328	0.785110029339074	0.7886567297087027	0.7713895597889087	0.8810224776676218	0.7640360442554468	0.9002631611836863	0.7666254753148717	0.7635544803796895	0.7786692589618529	0.8582241580248148	0.643802472106008	0.701211291325445	0.869455180580595	0.9162559248369792	0.6435497780041306	0.5639870676860875	0.8760439742416053	0.8910408028720422	0.8272322223645606	0.7718933857416475	0.8935857097775042	0.9391792245610856	0.7298395411981216	0.8089523232234862	1.0	0.9003209644712874	0.9107599257618317	0.8762908099021719	0.633518564228826	0.850001249800813	0.8671801525381893	0.8548899237933955	0.4755453037172201
CosteaPI_2017__SID713B042-11-0-0__bin.52	0.812975514866515	0.5474382838557158	0.7886539994000673	0.6709698878879911	0.7870100759746466	0.7758076283029546	0.801159667956421	0.8184149723280184	0.6991700930501732	0.7214140636756888	0.7221197084636638	0.7842285696586881	0.6795039478738579	0.8057796886746368	0.6954196718011079	0.7077664356151314	0.7178595800538189	0.8005449220676605	0.588918481530522	0.6570327300003064	0.8393072426559581	0.8230790958454827	0.6005293009234991	0.5271301231208757	0.8187479316292147	0.8225394257142212	0.7829586783704049	0.7226021459546792	0.8483789527975483	0.793827830078311	0.6710173573131363	0.742678346165228	0.7760708984480864	1.0	0.8258208759758586	0.7870050260358014	0.5683359407850904	0.7684966635054049	0.7961555152233774	0.7934295582347164	0.4138108420840357
ZeeviD_2015__PNP_Main_287__bin.26	0.8784389945716512	0.5576329787615674	0.8361605086547941	0.7016058327127251	0.854143079967341	0.8324698628348235	0.8419504603980215	0.8449397830669382	0.7424127955781127	0.7551180447038802	0.749804490477072	0.8359779135223713	0.717753484374305	0.8626429013182723	0.718664307638001	0.7420637483013989	0.7646520934944475	0.8391397867977621	0.6119135969877901	0.6800323433735544	0.871867363469781	0.8910473857686286	0.6224912002778029	0.5494495599780168	0.8523888752570322	0.8968782330817897	0.8050866914335978	0.7482526112180136	0.8764390577086715	0.866722772518751	0.7019286924753586	0.7824039994432462	0.8365357434455881	0.8799589465875158	1.0	0.8557053624854175	0.6085364838706437	0.8067304063584719	0.8351958754306591	0.8354107565393452	0.4368550876241396
LeChatelierE_2013__MH0421__bin.46	0.9134788918913016	0.5940131316400254	0.8830160283837203	0.7467948196136749	0.9014289146244855	0.8647762717181323	0.897477112945208	0.8951795722984738	0.7976012023769579	0.798901659621696	0.7975019308315581	0.8844693638083742	0.7574935126045081	0.8906027569693589	0.7689041811189492	0.7816816202704554	0.8012794116771134	0.884548781044694	0.6478683421056289	0.7209611868111796	0.9134808773222096	0.9228942023432055	0.6558581131655908	0.5699231042609333	0.9064310092540935	0.9296224306042262	0.8469050110290687	0.7847038431986086	0.9191326049449142	0.9068447730553201	0.7456257978950461	0.8224631652930794	0.8909271763797256	0.9282552628809794	0.947191111622911	1.0	0.6366844098008811	0.8515453601472396	0.8855137004659807	0.8864361316658361	0.46526548189386285
ZellerG_2014__CCIS48725289ST-4-0__bin.22	0.8920895234943567	0.6393003908718803	0.8719795585670382	0.7903933945093486	0.8794329780856771	0.8495623374192691	0.8887460906030711	0.8986771116168425	0.8085508987883243	0.8359178979176104	0.8213745344664368	0.8839476703656185	0.7966880321594518	0.9042838581577213	0.795022554473869	0.8091915923214427	0.820705088386955	0.869753677477805	0.6980510656073433	0.7584683030301387	0.8965309781562023	0.9019011943156758	0.6996861632439383	0.5929708161654411	0.8816669966880322	0.904926179193464	0.8784228414568318	0.8074262944748999	0.9114372746926055	0.8909160941022017	0.7904557821099486	0.8502637910503631	0.8799722239552111	0.9158212242617241	0.9202708164366915	0.869841020118645	1.0	0.8578202857352107	0.8725518969899339	0.871054052074659	0.5217892763852082
ZeeviD_2015__PNP_Main_415__bin.31	0.8001489820864909	0.5426959553039477	0.7579511789482393	0.6596690015989365	0.7736645456866512	0.7668219960033719	0.7874855047347634	0.7971194181639759	0.7349498852502743	0.7022665388658533	0.700921492359765	0.7721775775184676	0.687953489632587	0.7948140826226553	0.7026477304658025	0.6964067432045198	0.6962430697298924	0.7898963900549286	0.5866089423484255	0.6438005194760738	0.7931802005731068	0.8180164914397703	0.5994114886655227	0.5072273071541354	0.7965310494643348	0.7953150874850768	0.7513129536679262	0.721371762010923	0.8045453443276265	0.7833822570821762	0.6561944169872385	0.7281287307924363	0.7760583148264634	0.813978142637689	0.8019044603339652	0.7646956671815784	0.5638472751754052	1.0	0.7874206058842576	0.7716102474571774	0.41851878001571835
FengQ_2015__SID31160__bin.2	0.8044151918591249	0.5394772570265947	0.7724131169359002	0.6624929465474327	0.8054404848533734	0.8005097607962588	0.828269160097641	0.8003546978340903	0.7233332556859606	0.705273983390184	0.7057565560168427	0.8103524344711223	0.6819067598759635	0.7951451385849149	0.701379677921016	0.7078951037305159	0.7086658987689183	0.8105367021167486	0.579108012478744	0.6637118944069902	0.8125379182832096	0.8243870232465803	0.6006186525445797	0.5230346725650856	0.8306114452459121	0.8134251843806399	0.7513151668613066	0.724750378183267	0.8165942402106074	0.785600769891084	0.6648953794366347	0.7399434194025487	0.7719545338706532	0.8221977150116593	0.80945021835716	0.7753248934115973	0.5591959811574164	0.7677403675826623	1.0	0.795986163933537	0.4197700409317546
CosteaPI_2017__SID713B046-11-0-0__bin.75	0.859356468068283	0.5791890647957467	0.8298506824176408	0.7108325318196034	0.873996878521989	0.8804400900449044	0.8637687273928872	0.8459249665134447	0.7587267880640346	0.7492565099633566	0.75616292758053	0.8573457995763287	0.7162383239610317	0.8172618766632639	0.7433941500315688	0.7479742109269433	0.7415534958783508	0.856974054558007	0.6208735565376967	0.707577181346661	0.8350023750376171	0.869850888942651	0.6456311109275333	0.5404066182414691	0.8672630568061792	0.840988649975512	0.8061117388815786	0.7676862855591812	0.8566236996300252	0.8290028234919249	0.7233708127054186	0.7804355169911076	0.8072424633123071	0.869156817390586	0.8588419995161414	0.8232794991473468	0.5921466652111571	0.7980259159384201	0.844339149471001	1.0	0.44295852977795613
KarlssonFH_2013__S187__bin.51	0.8674939309431615	0.6612112031779789	0.8476881694234181	0.7868227663434614	0.8694507897655782	0.8385989148784325	0.8764778547496281	0.876145382214439	0.814020309486072	0.8206977050796644	0.806152748200779	0.861422007962144	0.8102119225797576	0.8706151601743761	0.8084836386252834	0.81116706458279	0.8010302349377044	0.8613288583294402	0.6970824101965887	0.7567354349801233	0.8456661058581088	0.8850497705652893	0.7052831605527069	0.5902397814852924	0.8754811536796971	0.8803872731806444	0.8436827352171533	0.8007443372188673	0.8805205488089745	0.8609168503386347	0.7906590981395869	0.830955629247265	0.8724466252604607	0.8807340764285571	0.872577034746246	0.8395640883803716	0.6891797386651227	0.8409828289400145	0.86511933184485	0.8606295195485252	1.0
