	ZeeviD_2015__PNP_Main_455__bin.62	CosteaPI_2017__SID713B007-11-0-0__bin.9	ZellerG_2014__CCIS31434951ST-20-0__bin.2	LeChatelierE_2013__MH0257__bin.45	ZeeviD_2015__PNP_Main_73__bin.33	CosteaPI_2017__SID713B072-11-90-0__bin.48	LeChatelierE_2013__MH0130__bin.21	CosteaPI_2017__SID713B076-11-0-0__bin.63	CM_madagascar__V40_01_1FE__bin.47	CosteaPI_2017__SID713A057-11-0-0__bin.68	CosteaPI_2017__SID713A052-11-0-0__bin.70	NielsenHB_2014__MH0130__bin.16	CosteaPI_2017__SID713A038-11-90-0__bin.23	XieH_2016__YSZC12003_36049__bin.31	CosteaPI_2017__SID713B014-11-0-0__bin.95	CosteaPI_2017__SID713B051-11-90-0__bin.49	NielsenHB_2014__MH0077__bin.4	CosteaPI_2017__SID713A056-11-90-0__bin.25	FengQ_2015__SID530743__bin.36	CosteaPI_2017__SID713A056-11-0-0__bin.78	CosteaPI_2017__SID713B040-11-90-0__bin.57	FengQ_2015__SID31276__bin.76	BritoIL_2016__W2.17.ST__bin.65	NielsenHB_2014__MH0031__bin.2	BritoIL_2016__M1.64.ST__bin.39	LeChatelierE_2013__MH0077__bin.16	CosteaPI_2017__SID713A053-11-0-0__bin.44	BritoIL_2016__W3.22.ST__bin.95	CosteaPI_2017__SID713A058-11-90-0__bin.58	NielsenHB_2014__V1_CD34_0__bin.26	CosteaPI_2017__SID713B040-11-0-0__bin.80	LeChatelierE_2013__MH0031__bin.15	XieH_2016__YSZC12003_37331__bin.23	CosteaPI_2017__SID713B042-11-0-0__bin.52	ZeeviD_2015__PNP_Main_287__bin.26	LeChatelierE_2013__MH0421__bin.46	ZellerG_2014__CCIS48725289ST-4-0__bin.22	ZeeviD_2015__PNP_Main_415__bin.31	FengQ_2015__SID31160__bin.2	CosteaPI_2017__SID713B046-11-0-0__bin.75	KarlssonFH_2013__S187__bin.51
LeChatelierE_2013__MH0031__bin.15	0.9911311718292389	0.9896069246012174	0.9906796810018176	0.9908900192857228	0.9908981723384135	0.9895696171283347	0.9899353390846127	0.9913101293992044	0.9790176672626206	0.9904957129924752	0.990292317203605	0.9899179964874563	0.9900880200557187	0.9908142881343127	0.9910001933195048	0.9906390334564822	0.9902069344882976	0.9904674286414172	0.9947217554133558	0.9899172065556175	0.9905222106482242	0.9904707204759892	0.9874159547954964	0.9995586882596063	0.9894016858898231	0.990088408482376	0.9914322621846788	0.9876562292869357	0.990526726970675	0.9905172630132537	0.9904213728606649	1.0	0.9903251566205495	0.990756128054281	0.9906007280996965	0.9903695649864864	0.9898819884336415	0.9826914431290275	0.9880996850483235	0.9892636681490554	0.9902447647421498
XieH_2016__YSZC12003_37331__bin.23	0.9898740175863157	0.9886333793030637	0.9910069622042619	0.990923416991888	0.9903080056742368	0.9879627802345738	0.9909063333956327	0.9902597286363799	0.9790498666303188	0.9916757581775313	0.9901071960920919	0.9909095624257185	0.9920863655045076	0.9947306794109085	0.989222436080971	0.9905550403552716	0.9922631715429167	0.9893351427411619	0.9902080627421671	0.9890987291319364	0.9914399683760377	0.9891627795356244	0.9877250796540737	0.9906823717120822	0.9890349215124185	0.9920273618102347	0.9916413761324084	0.9872887659244612	0.9915037256156619	0.9949793777306105	0.991019362793234	0.9903251566205495	1.0	0.9915568745122417	0.991869779241714	0.9924012618656465	0.9917025571092668	0.9818962942541412	0.98772527569038	0.9882742989866447	0.9950903013329611
CosteaPI_2017__SID713B042-11-0-0__bin.52	0.9914473531643095	0.989544756265705	0.9940368783790418	0.9902559151913393	0.9904452359217378	0.9892167486038708	0.9908177925806957	0.9902149969250894	0.9790424351684925	0.9931007448059584	0.9926258872059586	0.9908887190802861	0.9902385757099972	0.9910722418082136	0.9899696363527218	0.9925291418644895	0.9923828086528893	0.9904612712557588	0.9900902312031665	0.9899785100066304	0.994580071896678	0.9904397830677854	0.9873246132353238	0.9914494760345188	0.9889734756496217	0.9921599236416264	0.9938043074446348	0.9871680964456717	0.9930130065143684	0.9911363045514864	0.9908170253544022	0.990756128054281	0.9915568745122417	1.0	0.9926945494082055	0.9923735929882229	0.9915854484236266	0.9824369570826713	0.9875683289447478	0.9888770552667869	0.9912761276843622
ZeeviD_2015__PNP_Main_287__bin.26	0.9915355985112259	0.9887619487523248	0.9929464135938882	0.9908175119184697	0.9907543010307858	0.9876354347161899	0.9910400931226995	0.9905954289479584	0.979460663016582	0.9932792008201589	0.9920340492960779	0.9910284324924625	0.991325973947434	0.9920746640007685	0.9905742410175008	0.9917972239732994	0.9946949029689871	0.9894727887085025	0.9900367167068345	0.988982143328146	0.9929641413968936	0.9901569041573381	0.987393740033851	0.9909933084754305	0.9890682624408224	0.9943374876556271	0.9932877353236048	0.9870357940761907	0.9934740014022875	0.9918685996160701	0.9905084510151848	0.9906007280996965	0.991869779241714	0.9926945494082055	1.0	0.995492073713168	0.9930474212558854	0.982232109824122	0.9882053894412035	0.9891063178547059	0.9913489553052623
LeChatelierE_2013__MH0421__bin.46	0.9910052576555507	0.9888357075531609	0.9928386379876415	0.9909102365252698	0.9910524120207443	0.9892419201902833	0.9912152120405795	0.9906466149537942	0.9799336365243063	0.9927685632061076	0.9919751442079083	0.99123641520895	0.9907125595634374	0.9921135878761127	0.9902570071980193	0.9920372620576426	0.994174631225166	0.9897993310286097	0.9901921846384678	0.9892808497771296	0.9933956686923485	0.990568659897787	0.987975251819817	0.9905139336832344	0.9898247956591869	0.994239057541081	0.9929421384762465	0.9878111787789925	0.9929394524457456	0.9922526478403046	0.9906254476784097	0.9903695649864864	0.9924012618656465	0.9923735929882229	0.995492073713168	1.0	0.9933160408159956	0.9830714600475172	0.988169212149259	0.9889909835008099	0.9912383641191125
ZellerG_2014__CCIS48725289ST-4-0__bin.22	0.9911986241807053	0.9888546814750448	0.9913521342497168	0.9898177280664184	0.9909658546936841	0.9887478440445182	0.9911972551013619	0.9905689250820231	0.9786307697055986	0.9925827135495762	0.9904745675842045	0.9913569093785788	0.9911231986446467	0.9917648540986753	0.9899875603643046	0.9908581082666541	0.9926660047672622	0.9890627046649576	0.9894344414670388	0.9887754488962132	0.9923501850732396	0.9909448970458734	0.9875354915944429	0.9905574585190553	0.9905161857998142	0.9922443023768872	0.9917768541449226	0.9873295165556818	0.992709810209837	0.9919956839412534	0.9910710547754071	0.9898819884336415	0.9917025571092668	0.9915854484236266	0.9930474212558854	0.9933160408159956	1.0	0.9815549005111833	0.9889075272881916	0.9887265224114941	0.9913892591352662
ZeeviD_2015__PNP_Main_415__bin.31	0.9818049662441748	0.9812854446070318	0.9832153336679885	0.9815422237982391	0.9825758871184442	0.9831937345148546	0.9823369540607754	0.9826993938032927	0.9829219525614645	0.981972274959366	0.9832410732591285	0.9822998918939887	0.9810550300838866	0.9819210676965098	0.9817531768909098	0.9828794794411406	0.9832534280076147	0.9829998505749253	0.9820304972751837	0.9824642153124067	0.982211110941275	0.9825424059814752	0.982951489855845	0.9829765545361876	0.981990032066965	0.9821768123700598	0.9821861406627099	0.9830839416329006	0.9823839506293219	0.9819549371861755	0.982145496596037	0.9826914431290275	0.9818962942541412	0.9824369570826713	0.982232109824122	0.9830714600475172	0.9815549005111833	1.0	0.9830079874504917	0.9825091641110674	0.9820427902348087
FengQ_2015__SID31160__bin.2	0.9874007001772054	0.9865551482529813	0.988908713958159	0.9878378123071369	0.9879213467383277	0.9879537904343472	0.9881467986953839	0.9885431105971666	0.9792313149607208	0.9884104123891755	0.9883518323018543	0.9881198415807261	0.9878766248499109	0.9885751739040514	0.9881413383141397	0.988829537484701	0.9889677726694929	0.9882962647133132	0.9879153008417084	0.9882284041609176	0.9887486986871984	0.9881179717469711	0.9866126782168761	0.9882642605354103	0.9864565242960897	0.9878039762952452	0.9882363067343338	0.9873469943834778	0.9884341750648222	0.987888926506416	0.988392632108454	0.9880996850483235	0.98772527569038	0.9875683289447478	0.9882053894412035	0.988169212149259	0.9889075272881916	0.9830079874504917	1.0	0.9879940911727502	0.988180035184087
CosteaPI_2017__SID713B046-11-0-0__bin.75	0.988779817490181	0.9877235923519508	0.9897518854131021	0.9885050076577941	0.9895445918221812	0.9955481926575338	0.9891283185462867	0.989413869653093	0.9787796229551624	0.9885004006623234	0.9895891605535215	0.989222806664361	0.9884712780867779	0.9887686791950488	0.9885372121404546	0.9898543457391654	0.9896123285402604	0.9895697236667476	0.9887563030101792	0.9895341497877903	0.9889304499414567	0.9896211024017312	0.987295590442875	0.9890509454512697	0.9881677060233074	0.9890548511623767	0.988805934300515	0.9875394466492026	0.9886811671946292	0.9887053127158987	0.9883698047256972	0.9892636681490554	0.9882742989866447	0.9888770552667869	0.9891063178547059	0.9889909835008099	0.9887265224114941	0.9825091641110674	0.9879940911727502	1.0	0.9892573295434677
KarlssonFH_2013__S187__bin.51	0.9902525692215436	0.9888522728381027	0.9912817604183132	0.9903878815364454	0.9902382461313539	0.9888725785062955	0.9906762174464689	0.9903340988197116	0.9794991417631266	0.9914507900947206	0.9902859377638724	0.9905631656524184	0.992912574564332	0.995644566324893	0.9895916328923544	0.9909077899914139	0.9917677546087783	0.989388340484862	0.9907580914240721	0.9885626686033464	0.9916650779730811	0.9891805155366146	0.9875606524866504	0.9908939824532226	0.9893618153172509	0.9916332430461506	0.9914068318998647	0.9872619957369967	0.9917533189351414	0.9955697008486899	0.9904435827003925	0.9902447647421498	0.9950903013329611	0.9912761276843622	0.9913489553052623	0.9912383641191125	0.9913892591352662	0.9820427902348087	0.988180035184087	0.9892573295434677	1.0
