	ZeeviD_2015__PNP_Main_455__bin.62	CosteaPI_2017__SID713B007-11-0-0__bin.9	ZellerG_2014__CCIS31434951ST-20-0__bin.2	LeChatelierE_2013__MH0257__bin.45	ZeeviD_2015__PNP_Main_73__bin.33	CosteaPI_2017__SID713B072-11-90-0__bin.48	LeChatelierE_2013__MH0130__bin.21	CosteaPI_2017__SID713B076-11-0-0__bin.63	CM_madagascar__V40_01_1FE__bin.47	CosteaPI_2017__SID713A057-11-0-0__bin.68	CosteaPI_2017__SID713A052-11-0-0__bin.70	NielsenHB_2014__MH0130__bin.16	CosteaPI_2017__SID713A038-11-90-0__bin.23	XieH_2016__YSZC12003_36049__bin.31	CosteaPI_2017__SID713B014-11-0-0__bin.95	CosteaPI_2017__SID713B051-11-90-0__bin.49	NielsenHB_2014__MH0077__bin.4	CosteaPI_2017__SID713A056-11-90-0__bin.25	FengQ_2015__SID530743__bin.36	CosteaPI_2017__SID713A056-11-0-0__bin.78	CosteaPI_2017__SID713B040-11-90-0__bin.57	FengQ_2015__SID31276__bin.76	BritoIL_2016__W2.17.ST__bin.65	NielsenHB_2014__MH0031__bin.2	BritoIL_2016__M1.64.ST__bin.39	LeChatelierE_2013__MH0077__bin.16	CosteaPI_2017__SID713A053-11-0-0__bin.44	BritoIL_2016__W3.22.ST__bin.95	CosteaPI_2017__SID713A058-11-90-0__bin.58	NielsenHB_2014__V1_CD34_0__bin.26	CosteaPI_2017__SID713B040-11-0-0__bin.80	LeChatelierE_2013__MH0031__bin.15	XieH_2016__YSZC12003_37331__bin.23	CosteaPI_2017__SID713B042-11-0-0__bin.52	ZeeviD_2015__PNP_Main_287__bin.26	LeChatelierE_2013__MH0421__bin.46	ZellerG_2014__CCIS48725289ST-4-0__bin.22	ZeeviD_2015__PNP_Main_415__bin.31	FengQ_2015__SID31160__bin.2	CosteaPI_2017__SID713B046-11-0-0__bin.75	KarlssonFH_2013__S187__bin.51
LeChatelierE_2013__MH0031__bin.15	0.9085086304150912	0.6210239429852321	0.8667013660349613	0.7689556879802484	0.8921952951193908	0.8642854646283314	0.890140705096217	0.9172975929839898	0.7861002921232013	0.8173794144313157	0.8020224173079101	0.8810687573878282	0.777169415875719	0.8891510993256784	0.7987192395785038	0.8089349188923322	0.8156549737375474	0.899027364915654	0.6936934319233347	0.7519230987883435	0.8881661257523635	0.9135661475658015	0.6835522888739255	0.64476858595442	0.9026926962461937	0.9100006190299926	0.8629492862836851	0.8125977235698406	0.9119301397281238	0.8809243170562134	0.7693919567369624	1.0	0.8637822395662916	0.9203796885731695	0.9098140678145251	0.863820139361759	0.6533276230974829	0.8449948898442445	0.8855649364567818	0.8815740879940607	0.48358959911701904
XieH_2016__YSZC12003_37331__bin.23	0.8876038506363049	0.5851661141505572	0.8460155568956197	0.7318583600738633	0.863226095216075	0.8329352196993605	0.8841915038540732	0.8642661638301395	0.7686618695145461	0.7820917603756902	0.7637583541373094	0.8730135978328454	0.7579897422598273	0.8955193859728605	0.7583631202527097	0.7563427391259518	0.7726448284804608	0.8490713198833936	0.6374983986927083	0.6935671971029617	0.8620126167392073	0.9063262573777304	0.6356502557404914	0.5587320458301959	0.8664380833054732	0.8839368569384254	0.8203176993666634	0.7620816682341253	0.885993560401311	0.9344639604313063	0.7232851170594686	0.8011258361948564	1.0	0.8927194415889967	0.9033552465075879	0.8696321055081847	0.628261980121918	0.8346130772908069	0.8565357552390088	0.8448657401476639	0.473210519573443
CosteaPI_2017__SID713B042-11-0-0__bin.52	0.8060224224017981	0.5417146831685201	0.7839511596847896	0.6644319003963529	0.7794903803714937	0.767441899611929	0.7938032537092642	0.8104067793072359	0.6845171904968231	0.7164368439498197	0.7167947162826525	0.7770832428552624	0.6728710215319292	0.7985858824582968	0.6884443596054719	0.7024788129815749	0.7123915062721924	0.7929087412084773	0.5830824355383722	0.650448283071292	0.8347582577441653	0.8152102811368288	0.5929173597707732	0.5226228843702037	0.8097199876242832	0.8160906538088489	0.7781077071156668	0.713329784909638	0.8424513345810049	0.7867915819539425	0.6648554219341737	0.7358131226364183	0.7695184344650919	1.0	0.8197878823687444	0.7810030053869381	0.5635536486986475	0.7549995236224356	0.7862579717492955	0.784604285108774	0.410200809134868
ZeeviD_2015__PNP_Main_287__bin.26	0.8710035342382016	0.5513662707688511	0.8302625782576192	0.6951633455159084	0.8462459301733254	0.8221767348689979	0.8344066626775549	0.8369934868423885	0.7271641289889323	0.7500430479683511	0.7438315848683522	0.828477881236395	0.7115276719515222	0.855806166477973	0.7118903510848806	0.7359767655765486	0.7605955399434924	0.83030598495904	0.6058169284700609	0.6725398444820396	0.8657330279797445	0.8822767209501547	0.6146439143804608	0.5445008372829844	0.8430707837743597	0.8917996490155647	0.7996827364732522	0.7385521102831551	0.8707194176470842	0.8596751026335312	0.6952663019068814	0.7750499715165943	0.8297345231791786	0.8735304499804132	1.0	0.8518479057880863	0.6043055860478664	0.7923965090967532	0.8253450653396414	0.8263100572968459	0.43307583473597966
LeChatelierE_2013__MH0421__bin.46	0.9052623846216463	0.5873813953211334	0.8766924309417494	0.7400066313392327	0.893363300103838	0.8554729395694395	0.8895929668095515	0.8868066130732684	0.7815962467414115	0.793124452765606	0.7911020928427202	0.8767182415435534	0.7504583367251112	0.8835790965892283	0.7614127532168945	0.7754572943738844	0.7966116636124122	0.8755257917402104	0.641514169027675	0.7132330955448917	0.9074479469651696	0.9141900732425461	0.6479715845128446	0.5645167758984572	0.8972078885140836	0.9242669292729948	0.8409276727374525	0.7751392283424233	0.9126430254790349	0.8998191272442815	0.7386358898403514	0.8145424872287157	0.8841572540696371	0.9211760104354249	0.9429212439121725	1.0	0.6324288371926801	0.8371299404966357	0.875037375736843	0.8766773416668487	0.46118899515356315
ZellerG_2014__CCIS48725289ST-4-0__bin.22	0.8842379083336273	0.6321751843824849	0.8644387964075593	0.7823453940319478	0.871488052774485	0.8400029295047239	0.8809226854878304	0.890201620450113	0.7912727884273714	0.8297176554197193	0.8135505868503213	0.8763076305460543	0.789615990755785	0.8968369486495796	0.7870624391381831	0.8017940503929063	0.8146860411812414	0.860240924638491	0.690675766214673	0.7499548368021745	0.8896726820971999	0.8937343861466976	0.6909649191809322	0.5873716646368093	0.873305430705007	0.8979078453764007	0.8711994423091007	0.7971958129782485	0.9047927239782674	0.8837849201031837	0.7833978457290262	0.8416608121780597	0.8726707046815113	0.9081149993354364	0.9138725611195048	0.8640270382435992	1.0	0.8419977052212997	0.8628731388829364	0.8612342437402181	0.5172962841402582
ZeeviD_2015__PNP_Main_415__bin.31	0.7855902443477379	0.5325396417868722	0.7452292213136383	0.6474929788001843	0.7601841273101495	0.7539345819586901	0.7735761120881598	0.7833287690185725	0.7223983762450239	0.689606270797942	0.6891748004182053	0.7585099509193528	0.6749202314678123	0.7804446926290596	0.6898266416199893	0.6844838972401585	0.6845833850384614	0.7764680333936678	0.5760678713604939	0.6325109721847806	0.7790704059815345	0.8037358916317567	0.5891924158204855	0.4985925507530406	0.7821855508058154	0.781140037455908	0.7379291703930018	0.7091689951803689	0.7903724338210019	0.7692460750458928	0.6444783915354783	0.7155258732461264	0.762008783453218	0.7996822095847758	0.7876563099512046	0.7517504860282046	0.5534470560882967	1.0	0.7740407450673308	0.7581141392486852	0.41100335049230413
FengQ_2015__SID31160__bin.2	0.794280123674881	0.5322240652849838	0.7638460621134942	0.6544355829863249	0.7957118485139162	0.7908666524583564	0.8184515190085984	0.791185122577967	0.7083105751201825	0.6971001487700482	0.6975357852982927	0.800725319174161	0.6736397484086055	0.7860607436555432	0.693062253607213	0.6999875880095305	0.7008477354723214	0.8010503951150301	0.5721096663677822	0.6558989462324394	0.8033958093365287	0.8145916333449341	0.5925779773740192	0.5168964739169147	0.8193620793178342	0.803504631549889	0.7424769256925075	0.7155801075775376	0.8071496541852571	0.7760863012303169	0.6571776941581245	0.7311378596652379	0.7624790047878297	0.8119764234762543	0.7999030682649045	0.7661521890822462	0.5529931149958749	0.7546949136219335	1.0	0.7864296266215987	0.4148083738171669
CosteaPI_2017__SID713B046-11-0-0__bin.75	0.8497143316555634	0.5720787037310218	0.8213462775342094	0.7026615173097462	0.8648588844109022	0.8765205403874409	0.8543781089389925	0.8369698945542304	0.7426263195472972	0.740640360297632	0.7482906367461101	0.8481060181387966	0.7079810115004928	0.8080829463448024	0.73487278059373	0.7403855231868579	0.7338504817933451	0.8480355783585393	0.6138926423989945	0.7001717845531094	0.8257592744481357	0.8608227956405521	0.6374287488714884	0.5344896766998484	0.8570013453629234	0.8317839040307782	0.7970880711154121	0.7581204896412955	0.8469277191967947	0.8196394958429466	0.7149578688979235	0.7720565022924275	0.7977769795422225	0.8594892341462552	0.8494860477603837	0.8142160015577887	0.5854711130517906	0.7840677756076261	0.8342020906231745	1.0	0.4381999722666415
KarlssonFH_2013__S187__bin.51	0.859038093900562	0.653840201088561	0.8402978208718231	0.7792597327035463	0.8609634251549867	0.8292674712884169	0.8683057658189572	0.8676766475303882	0.7973321945193622	0.8136813881301573	0.7983217302329313	0.8532929111696441	0.8044696059913844	0.866823253587694	0.8000686441139464	0.8037917632795549	0.7944359574779093	0.8521887297542856	0.6906400382916643	0.7480804010306649	0.8386175448049733	0.8754739883233353	0.6965098982232782	0.5848650476782813	0.8661676234805863	0.8730212868406797	0.8364328276502504	0.7905444524377976	0.8732591766718926	0.8571027311472309	0.7831032298560336	0.822849461595123	0.8681631752273568	0.8730506648017632	0.8650283318190546	0.8322081335393134	0.6832453905262524	0.8258811238718147	0.8548936517808777	0.8513840602348516	1.0
