	BritoIL_2016__W1.2.ST__bin.95	BritoIL_2016__M1.48.ST__bin.81	CM_madagascar__A90_04_1FE__bin.17	CM_madagascar__V07_01_2FE__bin.37	Obregon-TitoAJ_2015__SM30__bin.20	RampelliS_2015__H10__bin.43	Obregon-TitoAJ_2015__SM02__bin.41	CM_madagascar__A88_02_1FE__bin.30	CM_madagascar__A72_02_1FE__bin.1	BritoIL_2016__M1.4.ST__bin.21	BritoIL_2016__M2.40.ST__bin.49	BritoIL_2016__M1.27.ST__bin.11	CM_madagascar__A81_01_1FE__bin.13	BritoIL_2016__W3.18.ST__bin.61	BritoIL_2016__M1.3.ST__bin.79	Obregon-TitoAJ_2015__SM37__bin.34	BritoIL_2016__M2.38.ST__bin.48	CM_madagascar__A40_02_1FE__bin.15	BritoIL_2016__M1.24.ST__bin.31	LeChatelierE_2013__MH0189__bin.74	BritoIL_2016__M2.39.ST__bin.19	Obregon-TitoAJ_2015__SM18__bin.32	CM_madagascar__A08_01_1FE__bin.3	RampelliS_2015__H11__bin.10	CM_madagascar__V50_02_1FE__bin.9	BritoIL_2016__M1.29.ST__bin.89	RampelliS_2015__H14__bin.29	Obregon-TitoAJ_2015__SM01__bin.40	Obregon-TitoAJ_2015__HCO70__bin.24	CM_madagascar__A45_02_1FE__bin.2	Obregon-TitoAJ_2015__SM03__bin.7	BritoIL_2016__M2.36.ST__bin.37	CM_madagascar__A32_01_1FE__bin.17	CM_madagascar__A81_03_1FE__bin.15	Obregon-TitoAJ_2015__SM23__bin.1	SchirmerM_2016__G89199__bin.16	BritoIL_2016__M1.1.ST__bin.111	RampelliS_2015__H13__bin.27	CM_madagascar__A73_01_1FE__bin.37	CM_madagascar__V18_02_1FE__bin.38	BritoIL_2016__M1.16.ST__bin.30	CM_madagascar__A56_01_1FE__bin.45	BritoIL_2016__M2.37.ST__bin.15	Obregon-TitoAJ_2015__SM40__bin.39	RampelliS_2015__H16__bin.3	CM_madagascar__A39_02_1FE__bin.22	CM_madagascar__A36_01_1FE__bin.38
Obregon-TitoAJ_2015__SM01__bin.40	0.581324249512999	0.6328850396855485	0.8655137778451764	0.6867458037411786	0.4487031872938846	0.8760958107150514	0.7614345771165235	0.7873095173237552	0.7675720532111173	0.5793664166369458	0.8555860720995476	0.6250434111879641	0.7974515877495735	0.8174806439926873	0.43522114665446004	0.8578640478604252	0.7992114375258009	0.8872156274660128	0.8761182768824074	0.8725157333378265	0.7575029978292066	0.8817268619538264	0.6935315223730264	0.49544124020732533	0.8839781591409687	0.4695326007490595	0.479242665498426	1.0	0.8415405050956076	0.8712950715781453	0.6317135226669588	0.9291309431203447	0.8324037956589748	0.8543780475590042	0.6278914659455026	0.8803732753706216	0.4426111115791562	0.8222467477882527	0.8628243903945902	0.8072365397234602	0.5965563109804328	0.8854894769408194	0.3847162663476471	0.8768797863467485	0.8429123454397892	0.8548137975966816	0.7433090605116857
Obregon-TitoAJ_2015__HCO70__bin.24	0.5553208895831376	0.5618496566928823	0.8164847559116877	0.6593556338782417	0.4269127405085921	0.8461816042749027	0.7316017209021061	0.7348584836486289	0.692969577733069	0.5094559813871026	0.8132844283405093	0.5979096740600867	0.7555784317117901	0.7610378140390943	0.41796755924869544	0.8076124872505936	0.7596879011222772	0.8391440967158846	0.8033007574671565	0.8276737503110114	0.7245584462448775	0.8209830925157895	0.6914153447653697	0.48608975911654645	0.8221715266827156	0.4514912892100888	0.4430857435684497	0.7406560650924137	1.0	0.811381697866668	0.6098051379901827	0.8368100696830238	0.7982405407231282	0.7710013000687108	0.5811080572952968	0.810167311757795	0.4211757135960164	0.7933133791735254	0.8157020782974208	0.7754106585861382	0.5736800348003183	0.8378320818730216	0.3976929135544933	0.817397193235688	0.8078419353722497	0.8178140720491819	0.7099775742266734
CM_madagascar__A45_02_1FE__bin.2	0.6155107164505503	0.5805291329129878	0.8496215119793419	0.6889910948458354	0.44227330552949123	0.8638737209853249	0.743295842828202	0.8461531976526071	0.8477183229680137	0.5143352495896446	0.8633914954639608	0.607634085251065	0.7822313384203067	0.7997916819469771	0.4358134225619158	0.8396574849915737	0.7987652666108566	0.8637578013888432	0.8451773654131333	0.8562921578496113	0.7913249146199481	0.8547717142695758	0.7074526605444258	0.497309822310012	0.8673458290443082	0.4933618116167454	0.45593622145954155	0.7846964213302174	0.8302713698829928	1.0	0.6429204319459232	0.8799709484414927	0.8248830055127144	0.8187611862410605	0.584433304922494	0.850322930919508	0.47686919295512353	0.8103041140075554	0.849734480895186	0.7957391328539742	0.602387353551397	0.8617825314647938	0.4224725523471822	0.8532613873088697	0.833875837044868	0.8643572110841055	0.7362487744137207
Obregon-TitoAJ_2015__SM03__bin.7	0.4805051211998409	0.7237946253438011	0.8215995324790535	0.6735830699570845	0.3088039525593588	0.8393609036148154	0.7388557716227089	0.7169523289439391	0.6516407751221011	0.6480372376332778	0.8009954785803206	0.7293521025222065	0.7209033773855629	0.743161345989783	0.27022645950553076	0.824401204632688	0.7567747098364486	0.8365651672072693	0.8022333514463524	0.7913650003588429	0.8152666310162159	0.8725163624237054	0.672793076114072	0.537883280568148	0.8365991628439563	0.3377698538565352	0.5233342272926684	0.7283079508239625	0.7988116636331406	0.8230300472863117	1.0	0.8403413809459312	0.7981781576415446	0.7758165832874212	0.7247783403546015	0.8120974822183933	0.3169084044228863	0.7957423432922562	0.8256477113112116	0.7533735273279051	0.5956548180181191	0.8355118420832526	0.4172521920440497	0.8115513935782782	0.8023374968095365	0.8239220280393853	0.7831423731868319
BritoIL_2016__M2.36.ST__bin.37	0.5824578911170148	0.5929476688043435	0.8451069022320353	0.6643450948468952	0.431250048527839	0.8558251183364125	0.7335496755479763	0.7509122212101188	0.7285518189460038	0.5302529700059132	0.8593256612352266	0.6826643030033318	0.7735341629857023	0.7954511740467803	0.44247663205763355	0.8458289964769811	0.7895653090722744	0.8664329974593888	0.8426373971260894	0.8617077140670252	0.7840713447094847	0.8408270533201418	0.690140655131957	0.4910220432856065	0.858947654910057	0.47552500992011193	0.4541028806533911	0.8112346749084306	0.8301468421760251	0.8531030641397045	0.6364004153574366	1.0	0.8083368988524545	0.8268158913041791	0.5814628150069737	0.8463896718046922	0.46942051426023756	0.8056295562532668	0.8390256999349012	0.7863038296331623	0.599357838768247	0.8678837244370669	0.4037193370463771	0.860232467760147	0.8145668517467366	0.8602488139796138	0.7252915654733518
CM_madagascar__A32_01_1FE__bin.17	0.5547665354424759	0.5496304222651124	0.8116175008422896	0.7368897313157924	0.42887986602446715	0.8527294714045767	0.7308384261993669	0.7248542571252758	0.6822393453453305	0.4961345290962665	0.7984423614423294	0.5783341694447808	0.7513511643366754	0.7510986833921907	0.4051528354063131	0.8092216090738275	0.750377485784046	0.821828357440527	0.7981787598037156	0.7936884706409556	0.7218108938319688	0.8133951643926907	0.6746463825205753	0.48888877905487277	0.8093385823009622	0.4503440413261469	0.43936462120032654	0.7325114728494431	0.7981280988637945	0.8060023740622577	0.6092356952863908	0.8147102894428367	1.0	0.7642116292805405	0.5722733911444677	0.8048062816270481	0.4174605606642102	0.7723960482819351	0.8092990420551702	0.7917468798215417	0.5689845488252017	0.8187034423902738	0.39469485227187545	0.7940678098740231	0.8061403530449697	0.8240751495321482	0.7063996711569558
CM_madagascar__A81_03_1FE__bin.15	0.599267325231803	0.6285049530192401	0.886518554586567	0.725427948671424	0.451117730959069	0.8949339788833485	0.7605407553210792	0.7970026941301037	0.7488184183871509	0.5562218787251	0.8727277320844942	0.6564940478788033	0.80646269674844	0.8146364991467439	0.46445792402690916	0.8624808505458312	0.8124205599105172	0.8997572297084689	0.8789042492839768	0.8756152515784662	0.7954064277855997	0.8757195256677331	0.742332753777639	0.5191117868766235	0.8947888220013734	0.48206554568192733	0.48420798776272356	0.838518940446633	0.8597582402943562	0.8922439829945957	0.6604302799093229	0.9293986324935517	0.8523070068053773	1.0	0.6051691468128647	0.8846788289146996	0.45743113661054086	0.8332845649083238	0.8784164119148076	0.8232733336242596	0.6059808310231493	0.8965876648805327	0.4203031298304283	0.8783066255388834	0.8485150129423897	0.8701911615077024	0.7710434988320843
Obregon-TitoAJ_2015__SM23__bin.1	0.46319813299168117	0.8358800100819435	0.8740792369275214	0.7185178064008017	0.3033001109876545	0.87428445008113	0.8907569653843002	0.7482102393352326	0.6632710976685198	0.7697052387282207	0.8507225290148597	0.7960477055875289	0.7616359863758186	0.783253004400682	0.28691572025194995	0.8529878850288685	0.806531447837343	0.8773133469279345	0.8332103903178831	0.8546887508065247	0.857188900248536	0.8590130171695005	0.7171244522257	0.5772596710550236	0.8661030391883172	0.31495966914463086	0.6073748554110024	0.8267187525998289	0.8693377654444467	0.8544206795698288	0.8277201681392097	0.8768505388848113	0.8562417152122107	0.8118713036211802	1.0	0.8577466116720066	0.2637703880500621	0.8187055795176319	0.8728319353572404	0.8196928211755324	0.6535077583513434	0.8708913461058494	0.44624617074104134	0.8560827212373429	0.8618835362971535	0.8715827850198095	0.8286038788367311
SchirmerM_2016__G89199__bin.16	0.6000077996334172	0.5930832679435495	0.861756640295049	0.6952537516451013	0.44730597661909893	0.8754561392757397	0.7521109365002702	0.7820173880399051	0.7399486509848322	0.525355022599652	0.8500083353225256	0.6192201823657145	0.7860714832117176	0.8058812664376203	0.45055868088485557	0.8461689443453301	0.794595368303404	0.885345388766728	0.8766997951096298	0.8701982435396964	0.7660062834189649	0.8673732334580275	0.7079225847813724	0.5015164287278499	0.88419901407491	0.48152451120511625	0.4725776459934955	0.8060869710552175	0.842845957668561	0.8644950830168125	0.6449534014758449	0.8875969972268446	0.8373866428277871	0.8253494942880542	0.5964868222622108	1.0	0.44871933876250675	0.8174007250230668	0.8564434614430264	0.8040312105331049	0.5968433769327127	0.8833783383609541	0.4057665004030525	0.858468794823786	0.8385814438149978	0.8545385509738185	0.7342094921538688
BritoIL_2016__M1.1.ST__bin.111	0.8213230971035506	0.3116568186226525	0.7791695944125401	0.6267952333907184	0.7222270441452504	0.8105152807579358	0.6604149386362076	0.7580626536359019	0.8433862881113265	0.21696313945932238	0.9284857660605887	0.4332628661694971	0.7562490235605868	0.7811228506068453	0.72771548272523	0.8228303044528656	0.7916461315640315	0.8406888624395928	0.7915842432302088	0.8506694883721633	0.7685240462592654	0.8028464105143751	0.6482206726658098	0.38477335661944784	0.8076389827067391	0.8075770943729164	0.21588990518254417	0.7137226813950838	0.7716652565686541	0.8538273028686753	0.4432472657809591	0.8669612148830877	0.7649662218002411	0.7515711712065282	0.3230427625744641	0.7902543987888	1.0	0.793140508405115	0.8016267574966018	0.7673194879570586	0.5624509893453951	0.8393024128148097	0.5386639818199246	0.8193441798927822	0.7813741776210276	0.8294055625536335	0.6222237987814037
RampelliS_2015__H13__bin.27	0.5833546797796272	0.5613996265699325	0.8350574804190304	0.662975274142185	0.45564495471181005	0.8710740656391385	0.736355530910874	0.7380465999739106	0.6986530428264962	0.501618096505454	0.8269805591635235	0.5864505243907007	0.7578322802180653	0.78998110462801	0.42231005716829456	0.8349528648940003	0.762716490635619	0.8548827681870647	0.821467794562662	0.8276741213479818	0.7405470401770973	0.8378278545077882	0.6825564590184825	0.49697841949620086	0.8425975475193421	0.48588572971050775	0.5030103870731374	0.7563177229462316	0.8290969785917028	0.8275871570020721	0.6348625425188922	0.8487268118397221	0.8073498648823764	0.7809669488128721	0.5719481434188439	0.821149212305369	0.452423399264075	1.0	0.8419164703152371	0.7904865310740398	0.577320990136435	0.8533712245311783	0.39855027852269104	0.8203045388069784	0.8333844930516779	0.836349030110759	0.7222165059189569
CM_madagascar__A73_01_1FE__bin.37	0.5762914535851463	0.5824097667144003	0.8359531444168524	0.6810982903516577	0.4347950825968121	0.8706580466654239	0.7443652852161111	0.7488464845649192	0.7099124063164441	0.5186030183844182	0.8413868010348319	0.6077258650275876	0.7645313050782082	0.7837112368782819	0.41907206414596265	0.836612058839771	0.7758785837035143	0.8676881570200958	0.8261412568034886	0.834697594817038	0.7639122493727443	0.8563446151495513	0.6970239239495671	0.5025852115023954	0.8469483377046444	0.4653845722682143	0.462612730625238	0.7653969865979215	0.8221562154479933	0.8369724480767546	0.635278618662931	0.8524521622731427	0.8158174337878196	0.7939661375283527	0.5880601551085382	0.8297513770979282	0.4409906219911339	0.8119536293645814	1.0	0.795637297296624	0.5873642883329797	0.86322273508028	0.4085958645750251	0.8261815307159166	0.842169858754822	0.8463429834333053	0.7284965333295689
CM_madagascar__V18_02_1FE__bin.38	0.5894928321601246	0.5908094772730612	0.8820819617323321	0.7340014071156701	0.46713301100709803	0.889406862168795	0.7902139330168854	0.7997101268241068	0.7352634025012125	0.530027040134025	0.8658799249048451	0.6199267601804634	0.8358244118036063	0.8063130997692771	0.46017320748894147	0.8660048385674607	0.8094735991300132	0.8915092693285523	0.8597972724734375	0.8742642952665071	0.776582729583964	0.8782959755757049	0.7203187686452011	0.5132454406513145	0.8778973540347114	0.491169706232457	0.47735939865093246	0.7920527356092113	0.8644571950269667	0.8669370986230106	0.6411634605493262	0.8836374123767397	0.882793785912678	0.823065767043367	0.6108452613634694	0.8616108167883962	0.4668983386482872	0.8432292202448308	0.8800433891281026	1.0	0.6156025430952137	0.8880713881581848	0.4137089989272121	0.8565637537290403	0.8708452429938132	0.8944222375710906	0.7730461115111614
BritoIL_2016__M1.16.ST__bin.30	0.5533655805230574	0.6436634394929476	0.8672626382636104	0.713470913705833	0.3894566172607972	0.8660082626775396	0.7967267179545086	0.7856594922601835	0.7130971785140927	0.5902604240820475	0.9529056837206106	0.6889664043360646	0.7959497906101027	0.8169789922773667	0.3929638366709707	0.8729153063278461	0.8771884067220785	0.8861218438093742	0.8481757549573611	0.877536980759695	0.8877708199345073	0.8544942730758468	0.7269241532351107	0.5254894765007094	0.869571327576134	0.42625940781689553	0.5130930054446283	0.7821866393044229	0.8546476947473329	0.8769975501627497	0.6774211167133887	0.9000684874341514	0.8477719491180095	0.8095711802913294	0.6507834324232769	0.8546814475150598	0.4573371152798166	0.8229513911049797	0.8681647576919488	0.8226328877149744	1.0	0.8888865023295547	0.44516586723747714	0.8701948332490537	0.8642813483432914	0.8932068565986047	0.7614182544786855
CM_madagascar__A56_01_1FE__bin.45	0.5912997170910301	0.5942190880346148	0.847724246962889	0.6831769013146947	0.44909344316858046	0.8755208853386587	0.7478640372774171	0.7616982859044766	0.7257634381760693	0.5322000332834081	0.8667935596605093	0.6234585621567649	0.7709360958562157	0.8080724746214012	0.4346763188550508	0.8521230654018972	0.8000819603927442	0.9874147112664338	0.8449621401231486	0.8629547345648194	0.7783836744882675	0.8564827758362457	0.7009444167082709	0.5010184722915626	0.8973735230487603	0.4840014977533699	0.46293975703112	0.7871064236977866	0.8461853053752704	0.8505724746214013	0.6441808121151605	0.883572141787319	0.8269824430021634	0.8120448493925778	0.5879505741387919	0.8575940256282243	0.46265934431685807	0.8246808953236812	0.8649850224663005	0.8045344483275088	0.6026114994175403	1.0	0.4169836911299717	0.846897154268597	0.8479568147778332	0.8619154601431187	0.7347553669495757
BritoIL_2016__M2.37.ST__bin.15	0.7677752465794693	0.63537456324694	0.8981399484679171	0.7055171729619479	0.5834911666437614	0.8890940747206101	0.7944122912481922	0.7817495242247207	0.873093827162741	0.5373334558987488	0.9668345266775459	0.7450335977894538	0.7866133082377611	0.8431611683639247	0.6042751059629591	0.884425970640729	0.8857848085021566	0.9175413863058632	0.8673736021399194	0.8908460927268045	0.9565308405226747	0.8908761273211964	0.75628109831961	0.5273091824856448	0.901957982512585	0.6582663850089148	0.3844682921146448	0.748101677113548	0.8786711603273953	0.9121833966941923	0.7037587839811856	0.899145652310434	0.872170035850384	0.8327600973120859	0.6590545655768963	0.8617498518748413	0.6495772858374146	0.8425604764760866	0.895673471170885	0.8199016503554549	0.6602113525305967	0.9121979589217764	1.0	0.8610881806589954	0.8901179813476067	0.8939460269237385	0.827078098136672
Obregon-TitoAJ_2015__SM40__bin.39	0.5528132949401383	0.5676778312047598	0.8100863191902387	0.6571503778050871	0.4304730566719912	0.8280166072128882	0.7209228449062834	0.7420470166538807	0.7186844244745975	0.5063108063962823	0.8313893844507559	0.6123537228272216	0.76897765427621	0.7758668966765105	0.4233553873146897	0.8227144818597065	0.7605336348460001	0.8353135794504162	0.8132544127748799	0.8582991443404562	0.7491466738496982	0.8297347217980722	0.67429427123204	0.4761289736261019	0.8368912810494868	0.4551591333530376	0.4445307299755935	0.7669471924362021	0.8123009963181504	0.8286498984359714	0.6156679605402665	0.8617308704704532	0.789228236191836	0.7827242084269078	0.5686799623709572	0.8200396758793415	0.4444107853548027	0.7800068282466716	0.8145852658881593	0.7635400283445922	0.5804742438371798	0.8333089077507149	0.3873048648391964	1.0	0.8006037349035572	0.8280178353148075	0.7120952483099271
RampelliS_2015__H16__bin.3	0.5553334462152284	0.549973180398668	0.8067072148179009	0.6583832470274096	0.4183528907307316	0.8309394656625863	0.7137660283154894	0.7209490525026688	0.6825943832730146	0.500452948755274	0.8196431551545406	0.57715660251483	0.7266828843029604	0.7562384504158155	0.40451998598315464	0.7967557418512874	0.7513788442274513	0.8293591191314104	0.7920094236079896	0.8003143638963095	0.7284556985257543	0.8082294962016054	0.6653331985247392	0.48797137834884646	0.8219478948541692	0.453377544055408	0.44787110024521354	0.7312639402034553	0.7962997477211461	0.8032610686179805	0.6037455674568806	0.8093733390017911	0.7947344250393157	0.7500470002854531	0.5678937903182255	0.7945512964972911	0.420381516442385	0.7860226226687148	0.823620414731331	0.7699799939173713	0.5718576502455993	0.8275903654084396	0.3971176948055244	0.7941160109162476	1.0	0.8201771108812869	0.7003343009504412
CM_madagascar__A39_02_1FE__bin.22	0.5681260784954111	0.5668393625264874	0.8373709852105522	0.6779378614534727	0.4358328269108859	0.8439426616416447	0.7311505330651172	0.7501377892498569	0.7094451918415652	0.5082999326727918	0.8437275260098979	0.6160111723006932	0.7529456165807694	0.7825421327767945	0.41925713871248904	0.8433152851612553	0.7739096618846455	0.8487223607058252	0.8069368742882597	0.83174549577699	0.7640244869424965	0.8412028581485796	0.6840936089965214	0.491753748789606	0.8450638256196624	0.46030419768546843	0.4510246807694562	0.7484052302955226	0.8135388745988745	0.8402763406945235	0.6256861289969639	0.8626205322988245	0.8198827121513932	0.7762777929624832	0.579563098461227	0.8171125847788057	0.45032395328319513	0.7960690417367223	0.8353093711851842	0.7980950047145438	0.5964285026437096	0.8489456919806861	0.4024913115938436	0.8288569413614028	0.8277156980577555	1.0	0.7237543749367399
CM_madagascar__A36_01_1FE__bin.38	0.5641522660514503	0.6787669544769516	0.8789772566575489	0.7334288548329098	0.41722861725811206	0.8967100132928757	0.7863786408943803	0.8066108823802732	0.7512818130027757	0.6067066395691331	0.8755666643771137	0.7135875208585016	0.8117164173074047	0.8366299530102909	0.40823218896085267	0.8840418826590599	0.8216734477840493	0.8952186051773527	0.8569596688498228	0.8796035167534676	0.841095086484499	0.8926211409246833	0.7481151591306702	0.5417690231554619	0.8872994452547667	0.4329290588724894	0.5068343158209463	0.8020745370725775	0.8704591092561242	0.8821317893665076	0.7329783516026197	0.8963721358701582	0.8661944800223029	0.847737483888954	0.6790770542341243	0.8652672110415716	0.4163750853531905	0.8472480919269013	0.8861524801919992	0.8501536357428859	0.6266277712009244	0.8919448810307837	0.45895673148795363	0.8785328140088323	0.8710818340127919	0.8920130625734846	1.0
