	BritoIL_2016__W1.2.ST__bin.95	BritoIL_2016__M1.48.ST__bin.81	CM_madagascar__A90_04_1FE__bin.17	CM_madagascar__V07_01_2FE__bin.37	Obregon-TitoAJ_2015__SM30__bin.20	RampelliS_2015__H10__bin.43	Obregon-TitoAJ_2015__SM02__bin.41	CM_madagascar__A88_02_1FE__bin.30	CM_madagascar__A72_02_1FE__bin.1	BritoIL_2016__M1.4.ST__bin.21	BritoIL_2016__M2.40.ST__bin.49	BritoIL_2016__M1.27.ST__bin.11	CM_madagascar__A81_01_1FE__bin.13	BritoIL_2016__W3.18.ST__bin.61	BritoIL_2016__M1.3.ST__bin.79	Obregon-TitoAJ_2015__SM37__bin.34	BritoIL_2016__M2.38.ST__bin.48	CM_madagascar__A40_02_1FE__bin.15	BritoIL_2016__M1.24.ST__bin.31	LeChatelierE_2013__MH0189__bin.74	BritoIL_2016__M2.39.ST__bin.19	Obregon-TitoAJ_2015__SM18__bin.32	CM_madagascar__A08_01_1FE__bin.3	RampelliS_2015__H11__bin.10	CM_madagascar__V50_02_1FE__bin.9	BritoIL_2016__M1.29.ST__bin.89	RampelliS_2015__H14__bin.29	Obregon-TitoAJ_2015__SM01__bin.40	Obregon-TitoAJ_2015__HCO70__bin.24	CM_madagascar__A45_02_1FE__bin.2	Obregon-TitoAJ_2015__SM03__bin.7	BritoIL_2016__M2.36.ST__bin.37	CM_madagascar__A32_01_1FE__bin.17	CM_madagascar__A81_03_1FE__bin.15	Obregon-TitoAJ_2015__SM23__bin.1	SchirmerM_2016__G89199__bin.16	BritoIL_2016__M1.1.ST__bin.111	RampelliS_2015__H13__bin.27	CM_madagascar__A73_01_1FE__bin.37	CM_madagascar__V18_02_1FE__bin.38	BritoIL_2016__M1.16.ST__bin.30	CM_madagascar__A56_01_1FE__bin.45	BritoIL_2016__M2.37.ST__bin.15	Obregon-TitoAJ_2015__SM40__bin.39	RampelliS_2015__H16__bin.3	CM_madagascar__A39_02_1FE__bin.22	CM_madagascar__A36_01_1FE__bin.38
Obregon-TitoAJ_2015__SM01__bin.40	0.9908559156529619	0.9898133670642938	0.9902841080395619	0.9910437115507753	0.9909727850090138	0.9874004591434106	0.9911826636251974	0.9914226405041386	0.9907339555401437	0.9901175653776442	0.99110230371772	0.9911302263272932	0.9906608351639151	0.9903088830891371	0.9914245777593444	0.9907249902028351	0.991791181313655	0.9903746081504702	0.9901407348085645	0.9906118330121046	0.9910626532805482	0.9902330229059556	0.9907276532297427	0.985234508286974	0.9898294922712317	0.9916637917144041	0.9890844879948687	1.0	0.9909742576745817	0.990827104166711	0.9893796461299263	0.9909433257757052	0.990873884098328	0.9900335937745757	0.9900143906128925	0.990825833055025	0.9910625485360836	0.9892809055959473	0.9898282223873609	0.9905812255147186	0.991976676402992	0.9902336921134669	0.9919506078678886	0.9901528756541583	0.9889872183857549	0.9904713818774035	0.9900725543908561
Obregon-TitoAJ_2015__HCO70__bin.24	0.9903948937333183	0.9893429506941009	0.9899613818620615	0.9905722147064538	0.9920225291282023	0.9866960122621294	0.9911643995396916	0.9908789298892374	0.9902396325896554	0.990042235841867	0.9912189538053711	0.9900940390972356	0.9905043689946911	0.990062228967445	0.9914984516432906	0.9910265619226369	0.9915197283388281	0.9904411650304171	0.9898867352931771	0.9912069480107841	0.9906974543603008	0.990528054265134	0.9903446916750402	0.984081420929996	0.9901927028708472	0.9910517939814815	0.9888212587299442	0.9909742576745817	1.0	0.9904439365711513	0.9894018037719606	0.9903466781330639	0.9903605209131363	0.9899725644539629	0.9902225597814414	0.9909677178799985	0.9906355610330821	0.9890439986195223	0.9900904405426433	0.9905327965901018	0.9916715384653727	0.9903149409236228	0.9911747282656124	0.990694595196418	0.9891486037036178	0.9901044217405486	0.9902174206555081
CM_madagascar__A45_02_1FE__bin.2	0.9897855708733204	0.9899474839598216	0.989988550906227	0.9906175643849265	0.9907948115523793	0.9864522659699462	0.9905954034830882	0.9992781789001238	0.9995685753892141	0.9899558234723805	0.9905359404552517	0.990672697021407	0.9901772722494735	0.990011046079946	0.991034729997086	0.9906374361315593	0.9909524907712896	0.9903546457143493	0.9903334660335255	0.99006335415896	0.989853574686401	0.9895670616045517	0.9903438883374894	0.9839216255345836	0.9898934015573629	0.9903605568064606	0.9884588882735579	0.990827104166711	0.9904439365711513	1.0	0.9884059041690401	0.9904310465073248	0.9906799344709787	0.9899051209800513	0.9897397568894181	0.9901614592690108	0.9894918862562724	0.9886086742759694	0.9896841520257101	0.9905902898213824	0.9915083781827971	0.9903092457913567	0.99034013094577	0.9897805557715167	0.9878387245291838	0.9897169146979341	0.9898225477122975
Obregon-TitoAJ_2015__SM03__bin.7	0.9880825830390967	0.989416295570674	0.9891018724173302	0.988706785116845	0.9896378970741585	0.9848232652107655	0.9904788359903183	0.9894902487650372	0.9879808360972528	0.9897296090048467	0.9896698540285169	0.9897446224256293	0.9889846562479874	0.9893302319433589	0.9899635270976861	0.9898203728599426	0.9901384277259291	0.9891508311379569	0.9895868140470178	0.989073621708969	0.9893076316623493	0.9914025620634832	0.9888881486275555	0.9822837051081426	0.9888238404327852	0.9883519519993684	0.9883406554547002	0.9893796461299263	0.9894018037719606	0.9884059041690401	1.0	0.9888692889146271	0.9889542471424522	0.9882039110887497	0.9900861938694951	0.9894660298859159	0.9884374190030262	0.9883011227732023	0.9886613066118901	0.9896009872363831	0.9903864270525853	0.989224511074808	0.9901680195563956	0.9892689690737925	0.987789444313422	0.9888363092597497	0.9890875510711742
BritoIL_2016__M2.36.ST__bin.37	0.9900055011766405	0.9908330806694364	0.990212874762145	0.9910247938317784	0.9915539064474634	0.9867232057669882	0.9908637915016867	0.9914180503662139	0.9904295986342442	0.9906520008031767	0.9919710618577321	0.9998970482167494	0.9902174959300598	0.9906669530334693	0.9921563021729609	0.9897107210193836	0.9920807300331497	0.9900532569384615	0.9906425898843692	0.9889726487733291	0.9914448870591773	0.9903608589068676	0.990611873560326	0.9847455432366691	0.989987494966194	0.990843725998096	0.987875716762235	0.9909433257757052	0.9903466781330639	0.9904310465073248	0.9888692889146271	1.0	0.9905831401952281	0.9908324228603722	0.9898033148617834	0.9902616511875306	0.9915330460663062	0.9882824699755213	0.9897922731933639	0.9907904649257547	0.9925745958054452	0.9896526448082186	0.9920429384090897	0.98876952849775	0.9890814667276009	0.9903042836625062	0.9901643222085477
CM_madagascar__A32_01_1FE__bin.17	0.9905353102057596	0.9898790515505212	0.9903081490951927	0.9988443301553344	0.990366260893715	0.9871152981518291	0.990229447267309	0.9913448468744842	0.9907439972055544	0.990310386614423	0.9908973389744479	0.9906902809213906	0.9902237517777465	0.9904512219894003	0.9916938196130302	0.990283726085451	0.991148006356505	0.9911260106487872	0.9902953353630805	0.9901839778346893	0.9903753560287536	0.9899761535118302	0.9907300774691163	0.984177390989993	0.9900276653813928	0.9911580233640667	0.9883975842662274	0.990873884098328	0.9903605209131363	0.9906799344709787	0.9889542471424522	0.9905831401952281	1.0	0.9907574077169158	0.9888364770922176	0.990347377826794	0.9905794990979228	0.9889185311121177	0.9898960078752296	0.990126482392596	0.9913071245842467	0.9911878237185768	0.9909875625260471	0.9902160843690019	0.9886972572347656	0.9897428261618036	0.9900371233903913
CM_madagascar__A81_03_1FE__bin.15	0.9897600667640308	0.9893403250542854	0.9897030241180724	0.9910597626563412	0.9904001887892278	0.9863092411483166	0.9899306668324859	0.9908993508755698	0.9898347486315073	0.9900550516625471	0.9903549430981781	0.9907528403871897	0.9894084118422454	0.990140618596762	0.9907063470211809	0.9902519164691084	0.9907535058083288	0.9897219504899266	0.9895743092941117	0.9896121035165903	0.9897445335997704	0.9896097316366438	0.9900603400584103	0.9840722621724282	0.9895885458763906	0.9904254515940278	0.9873039392911935	0.9900335937745757	0.9899725644539629	0.9899051209800513	0.9882039110887497	0.9908324228603722	0.9907574077169158	1.0	0.988685945687136	0.9892670077732649	0.9901709469698476	0.987942246957378	0.989294178327928	0.9904143238053134	0.9908642016109891	0.9897908835003496	0.9908750962468338	0.9896210677883552	0.9884130898801552	0.9897238087475889	0.9904830186675164
Obregon-TitoAJ_2015__SM23__bin.1	0.9887514075539606	0.9890859531323832	0.9890404215083035	0.9896119438455924	0.9997724862780787	0.9859368701961165	0.9997890352269669	0.9905741811049575	0.9897119947033509	0.9896675469853246	0.9907141406435583	0.9898861792854422	0.9896527232267617	0.9895323380295726	0.9904102857556154	0.99043019062339	0.9911552209869438	0.9896641401694976	0.989925414386889	0.9902715470060999	0.9906551175000926	0.9900647128973351	0.9896803405980878	0.9838875870348643	0.9894035818878125	0.9888497414138365	0.9888859457431075	0.9900143906128925	0.9902225597814414	0.9897397568894181	0.9900861938694951	0.9898033148617834	0.9888364770922176	0.988685945687136	1.0	0.9901065319083553	0.9904500310078954	0.9883078305621124	0.9893385768470463	0.9890904818525434	0.991265599980557	0.9896566309609179	0.9910478932918735	0.9901411261582324	0.9883769084428011	0.989546345978796	0.9898619574203684
SchirmerM_2016__G89199__bin.16	0.9897944178944094	0.9894253090510804	0.9899028784008436	0.9905568503133164	0.9908280133849111	0.9866012740453112	0.9908671261709682	0.9909823948977896	0.9902098928771537	0.990562119515242	0.9908866916322624	0.9907155238142255	0.9908277348124196	0.9900243547261119	0.9907096791216081	0.990801468071846	0.9912097064770078	0.9900890594814584	0.9905670609768498	0.9910111197007676	0.9903158659900682	0.9903250855417448	0.9901524042663125	0.9842140231953778	0.9897434003211154	0.9906804916327214	0.9891410329204486	0.990825833055025	0.9909677178799985	0.9901614592690108	0.9894660298859159	0.9902616511875306	0.990347377826794	0.9892670077732649	0.9901065319083553	1.0	0.9906569555772535	0.9893715687128861	0.9900355498133337	0.990533194797296	0.9912638952749303	0.9901209483735854	0.9910413735932476	0.9904744387137797	0.9890209976830979	0.9899786615245144	0.9905760796977222
BritoIL_2016__M1.1.ST__bin.111	0.990562482591385	0.9889024328913305	0.9904331191370236	0.9900114679172498	0.992268631860993	0.9867366937384514	0.9913489164619833	0.9902708927353107	0.989656711579984	0.9898763468074336	0.998087735382169	0.9921997607903598	0.9902096229711674	0.9917818038250643	0.9913929074513916	0.9890133117548765	0.9995463992582294	0.9889780600000533	0.9904863268098786	0.9866754790647186	0.9993267612406829	0.9899298879733771	0.9904857568897536	0.98380180854718	0.9897921713464881	0.9907536951423103	0.9844171040178955	0.9910625485360836	0.9906355610330821	0.9894918862562724	0.9884374190030262	0.9915330460663062	0.9905794990979228	0.9901709469698476	0.9904500310078954	0.9906569555772535	1.0	0.988322226422973	0.9890196764938948	0.9907423017366468	0.998005940663008	0.9887252840462013	0.9974271647243461	0.987772987747511	0.9877524968229192	0.9899155954708008	0.9901385597805527
RampelliS_2015__H13__bin.27	0.9881892290436302	0.9881566453957623	0.9886141866245872	0.9889548354945439	0.9892870729808222	0.9862300780912987	0.9889071720053239	0.9896299238234663	0.9887051257368871	0.9887861856398001	0.989258713744232	0.9888376637564887	0.9887414131088057	0.9886584723905192	0.9891848339607306	0.9889772605004393	0.9896622437277147	0.9882797821887926	0.9887716956356366	0.9894040614419307	0.9887003928623774	0.9886629597925234	0.9884745018772734	0.9834788616840281	0.9886230294372736	0.9889322334789642	0.9996295412214531	0.9892809055959473	0.9890439986195223	0.9886086742759694	0.9883011227732023	0.9882824699755213	0.9889185311121177	0.987942246957378	0.9883078305621124	0.9893715687128861	0.988322226422973	1.0	0.988291681069597	0.9893288576139315	0.9900733955927206	0.9881193557842431	0.9888388994635751	0.9888329214484922	0.9877436348031787	0.988754849197713	0.9888323281289051
CM_madagascar__A73_01_1FE__bin.37	0.9899027215153763	0.9894323279632086	0.9900181885323246	0.9899151671975003	0.9910660797787719	0.9862349465303769	0.9902013200408716	0.9906406641173827	0.989644161296876	0.9895982215010759	0.9898614819352084	0.9898941943861144	0.9897976680844933	0.9898455010073741	0.9906260642719669	0.9897410053284293	0.9906953442261406	0.9896289021249836	0.9898082581563036	0.9897167427359234	0.9895547216734819	0.9893961336782728	0.9897971336460523	0.9837797597278367	0.9897568743595317	0.9904348033545786	0.9878404604577803	0.9898282223873609	0.9900904405426433	0.9896841520257101	0.9886613066118901	0.9897922731933639	0.9898960078752296	0.989294178327928	0.9893385768470463	0.9900355498133337	0.9890196764938948	0.988291681069597	1.0	0.9901967167371994	0.9906500105390459	0.9895494363492279	0.9908327636322997	0.989383045191046	0.9878277910513761	0.9895223657006991	0.9900860984178612
CM_madagascar__V18_02_1FE__bin.38	0.9904139278899607	0.9901690419876499	0.9902211934288977	0.9902866723503811	0.9910065616733972	0.9872921037002674	0.9902545308892352	0.991165090210337	0.9907597351685148	0.9900806297337478	0.9912819873830137	0.9908009682727722	0.9902256612708762	0.9907954635873144	0.9912717193021332	0.9905375883194317	0.9913794412582068	0.9905616090117065	0.9906743230629536	0.9902942822721097	0.9907191773398177	0.9903578920549962	0.9910298516327224	0.9846764629695873	0.9907677779747264	0.9908146731774561	0.9890311899370112	0.9905812255147186	0.9905327965901018	0.9905902898213824	0.9896009872363831	0.9907904649257547	0.990126482392596	0.9904143238053134	0.9890904818525434	0.990533194797296	0.9907423017366468	0.9893288576139315	0.9901967167371994	1.0	0.9917807671875856	0.9905467274927083	0.9911737037546418	0.9903201759369481	0.9887895720441681	0.9898887015108498	0.9896171130388978
BritoIL_2016__M1.16.ST__bin.30	0.992031464877056	0.9914087430619621	0.9906994058051074	0.9911279150557756	0.9921238915917305	0.988052961028413	0.9916028709413048	0.9921056465511897	0.9921244043568506	0.9913463193513243	0.9984939855880466	0.992703285820394	0.9912506830627195	0.9916608253957849	0.9923581665798805	0.990966149010122	0.998226848819133	0.9910478903206987	0.991998547278408	0.9900903926245711	0.9981680482779653	0.9909106889074395	0.9907326865172299	0.9854078942371539	0.990932416924197	0.9925847805800991	0.9896007546732097	0.991976676402992	0.9916715384653727	0.9915083781827971	0.9903864270525853	0.9925745958054452	0.9913071245842467	0.9908642016109891	0.991265599980557	0.9912638952749303	0.998005940663008	0.9900733955927206	0.9906500105390459	0.9917807671875856	1.0	0.9908354847404014	0.9983360973293606	0.9900719034658616	0.9894864565409992	0.9908591711915823	0.9914046113217497
CM_madagascar__A56_01_1FE__bin.45	0.9899372777644276	0.9904420657287414	0.9904579967140121	0.9900935415679337	0.9901239029616367	0.9868887054718716	0.990212814949103	0.9911673929273095	0.9903763832778092	0.9902055116348737	0.9900737200216888	0.9894788901001599	0.9902541550902361	0.9899323967552074	0.9922691769997569	0.9901055335630182	0.9904257527166089	0.9998445477329035	0.9907285860142432	0.9895633455689065	0.9893363030507818	0.9905737184298962	0.9904487674283393	0.9844989695137952	0.9907663150100435	0.990703104841079	0.98833420970355	0.9902336921134669	0.9903149409236228	0.9903092457913567	0.989224511074808	0.9896526448082186	0.9911878237185768	0.9897908835003496	0.9896566309609179	0.9901209483735854	0.9887252840462013	0.9881193557842431	0.9895494363492279	0.9905467274927083	0.9908354847404014	1.0	0.9907494909155612	0.9899771959200685	0.9882317859601827	0.9894280163298367	0.9898490557789088
BritoIL_2016__M2.37.ST__bin.15	0.9910572467786352	0.9909043810280832	0.9903942945863404	0.9906237859611099	0.9915553211529925	0.9877201922707483	0.9914626125814011	0.9913403975130333	0.9906459924304619	0.9916670445975204	0.9979323509573562	0.9925419281619509	0.9911354024275006	0.9914798206278027	0.9915397504786425	0.991184129597273	0.9977988246728481	0.990741523299992	0.9911875900300057	0.9903134029964306	0.9976410997316454	0.9905622666751673	0.9907347130515236	0.9850115949322326	0.9905761370758237	0.991152710304708	0.9895847486611975	0.9919506078678886	0.9911747282656124	0.99034013094577	0.9901680195563956	0.9920429384090897	0.9909875625260471	0.9908750962468338	0.9910478932918735	0.9910413735932476	0.9974271647243461	0.9888388994635751	0.9908327636322997	0.9911737037546418	0.9983360973293606	0.9907494909155612	1.0	0.9906817241794545	0.9891267080858415	0.9900172561162449	0.9908183859069147
Obregon-TitoAJ_2015__SM40__bin.39	0.9898610289530956	0.9890131051083177	0.9901092842039745	0.9901422654532109	0.9912250934613797	0.9868348768428684	0.9912998544346763	0.9906496802615838	0.9891300367177477	0.9896530809509788	0.9891182589993649	0.9885767269233031	0.9896089829299465	0.9890418007370523	0.990664948774565	0.9909515091419293	0.9905679340683129	0.9900389562689317	0.9901533566357933	0.989396065062887	0.9884732824839806	0.9905440275239221	0.9900470090838548	0.9845213738952454	0.9894269622625894	0.9900677996890511	0.9885306819505942	0.9901528756541583	0.990694595196418	0.9897805557715167	0.9892689690737925	0.98876952849775	0.9902160843690019	0.9896210677883552	0.9901411261582324	0.9904744387137797	0.987772987747511	0.9888329214484922	0.989383045191046	0.9903201759369481	0.9900719034658616	0.9899771959200685	0.9906817241794545	1.0	0.9887575349592279	0.9887161794559579	0.9898038091043637
RampelliS_2015__H16__bin.3	0.9874073164920691	0.988275218968622	0.9890349447042805	0.9889735482265455	0.9901751236398654	0.9857346682003765	0.9893841859773995	0.988780751855581	0.987710755028273	0.9887970283724643	0.9884214407535318	0.9892128363072268	0.9891563281743123	0.9887403935792266	0.9894591521038492	0.9893821765983334	0.9894719562302021	0.9883713615441493	0.9890909644098609	0.988808413055246	0.9887849828561476	0.9884080539792195	0.9893550217971476	0.9834344657711366	0.9885660063701796	0.9878779781943399	0.9873161081845564	0.9889872183857549	0.9891486037036178	0.9878387245291838	0.987789444313422	0.9890814667276009	0.9886972572347656	0.9884130898801552	0.9883769084428011	0.9890209976830979	0.9877524968229192	0.9877436348031787	0.9878277910513761	0.9887895720441681	0.9894864565409992	0.9882317859601827	0.9891267080858415	0.9887575349592279	1.0	0.9881759888770443	0.9888419463012216
CM_madagascar__A39_02_1FE__bin.22	0.9894659463162928	0.9899365361989849	0.990280638329836	0.99002841927436	0.9908154320119318	0.9865758984131364	0.9905147757654352	0.990567145506326	0.9898163955345821	0.9902500981935579	0.9904241384634848	0.9904399532209979	0.990118905077472	0.9903894076553857	0.9910563711126502	0.9890771653785504	0.9909306653696233	0.9896271329622948	0.9904983463903525	0.9883861128100445	0.9900120800201776	0.9898273881793836	0.9904803041081537	0.9845544577200227	0.9896487037844858	0.9898467763823435	0.9888176359186842	0.9904713818774035	0.9901044217405486	0.9897169146979341	0.9888363092597497	0.9903042836625062	0.9897428261618036	0.9897238087475889	0.989546345978796	0.9899786615245144	0.9899155954708008	0.988754849197713	0.9895223657006991	0.9898887015108498	0.9908591711915823	0.9894280163298367	0.9900172561162449	0.9887161794559579	0.9881759888770443	1.0	0.9900096187478139
CM_madagascar__A36_01_1FE__bin.38	0.9899097138279281	0.9906307700812649	0.9902436887243397	0.9902941024039367	0.9912444370318197	0.9866859392114595	0.9908710872792785	0.9901824690578829	0.9893222860616427	0.990289869528623	0.9909316636696096	0.990558590441791	0.9900966006501647	0.989945373347859	0.9917487497362054	0.9901926010905406	0.991170412321579	0.9899178651988475	0.9905677009873061	0.990051855414235	0.9900547171875222	0.9897563349497029	0.990161712094717	0.9843443742154293	0.9901015766243018	0.9907971311830691	0.9892570635447945	0.9900725543908561	0.9902174206555081	0.9898225477122975	0.9890875510711742	0.9901643222085477	0.9900371233903913	0.9904830186675164	0.9898619574203684	0.9905760796977222	0.9901385597805527	0.9888323281289051	0.9900860984178612	0.9896171130388978	0.9914046113217497	0.9898490557789088	0.9908183859069147	0.9898038091043637	0.9888419463012216	0.9900096187478139	1.0
