	BritoIL_2016__W1.2.ST__bin.95	BritoIL_2016__M1.48.ST__bin.81	CM_madagascar__A90_04_1FE__bin.17	CM_madagascar__V07_01_2FE__bin.37	Obregon-TitoAJ_2015__SM30__bin.20	RampelliS_2015__H10__bin.43	Obregon-TitoAJ_2015__SM02__bin.41	CM_madagascar__A88_02_1FE__bin.30	CM_madagascar__A72_02_1FE__bin.1	BritoIL_2016__M1.4.ST__bin.21	BritoIL_2016__M2.40.ST__bin.49	BritoIL_2016__M1.27.ST__bin.11	CM_madagascar__A81_01_1FE__bin.13	BritoIL_2016__W3.18.ST__bin.61	BritoIL_2016__M1.3.ST__bin.79	Obregon-TitoAJ_2015__SM37__bin.34	BritoIL_2016__M2.38.ST__bin.48	CM_madagascar__A40_02_1FE__bin.15	BritoIL_2016__M1.24.ST__bin.31	LeChatelierE_2013__MH0189__bin.74	BritoIL_2016__M2.39.ST__bin.19	Obregon-TitoAJ_2015__SM18__bin.32	CM_madagascar__A08_01_1FE__bin.3	RampelliS_2015__H11__bin.10	CM_madagascar__V50_02_1FE__bin.9	BritoIL_2016__M1.29.ST__bin.89	RampelliS_2015__H14__bin.29	Obregon-TitoAJ_2015__SM01__bin.40	Obregon-TitoAJ_2015__HCO70__bin.24	CM_madagascar__A45_02_1FE__bin.2	Obregon-TitoAJ_2015__SM03__bin.7	BritoIL_2016__M2.36.ST__bin.37	CM_madagascar__A32_01_1FE__bin.17	CM_madagascar__A81_03_1FE__bin.15	Obregon-TitoAJ_2015__SM23__bin.1	SchirmerM_2016__G89199__bin.16	BritoIL_2016__M1.1.ST__bin.111	RampelliS_2015__H13__bin.27	CM_madagascar__A73_01_1FE__bin.37	CM_madagascar__V18_02_1FE__bin.38	BritoIL_2016__M1.16.ST__bin.30	CM_madagascar__A56_01_1FE__bin.45	BritoIL_2016__M2.37.ST__bin.15	Obregon-TitoAJ_2015__SM40__bin.39	RampelliS_2015__H16__bin.3	CM_madagascar__A39_02_1FE__bin.22	CM_madagascar__A36_01_1FE__bin.38
Obregon-TitoAJ_2015__SM01__bin.40	0.5866889830595737	0.6393983560382037	0.8740055210606278	0.6929520824733003	0.45279062561723454	0.8872750692004759	0.7682081265743869	0.794120978439032	0.7747509297716969	0.5851491145053745	0.8632671611095666	0.6306370188144791	0.8049693290011074	0.8254804717520708	0.43898563382206607	0.8658952346450767	0.8058263196767118	0.8958384233243749	0.8848421704938719	0.8807846870603301	0.7643341168409199	0.8904236089464023	0.7000223725583254	0.5028663085185154	0.8930610433849774	0.4734796255264338	0.48453157573017386	1.0	0.8492052125252627	0.8793613617492907	0.6384945608472741	0.9376226863357962	0.840070375269243	0.8629788452951633	0.6342245849141558	0.8885247497596588	0.44660260064608953	0.831155987280405	0.8716910377777966	0.8149120121916401	0.601381388465308	0.8942227314553489	0.3878381275198381	0.8856004036421402	0.8522985229431054	0.8630373509393198	0.7507622115320709
Obregon-TitoAJ_2015__HCO70__bin.24	0.5607065354404662	0.567901814329097	0.8247642492638712	0.6656310606023157	0.43034581168611824	0.8575909842129806	0.7381234851068809	0.7416228779138264	0.6997998816920996	0.5145800481470314	0.8204891817476285	0.6038918026466038	0.7628219070640362	0.7686767475543385	0.4215513988508645	0.8149251677813644	0.7661853611274512	0.8472427503456139	0.8115077501561236	0.835016090204007	0.7313619743907884	0.8288337609224721	0.6981562587021393	0.49395278559082273	0.8303146693557821	0.4555678037736595	0.4480948802997573	0.7474019222562206	1.0	0.819210121751682	0.6163372005846189	0.8449668062304434	0.8060100578192789	0.7788107749167478	0.5868459080790455	0.8175516690806092	0.42515707103911576	0.8021012010393959	0.8238662296853966	0.782821791722072	0.5784980334195102	0.8460258926232223	0.401233911855671	0.8250748486960591	0.8167043175792688	0.8259876979556461	0.7169916014572634
CM_madagascar__A45_02_1FE__bin.2	0.6218626888119464	0.586424171301343	0.8582134724705712	0.6955167358390514	0.4463823390804162	0.8757379863037835	0.7503526063362073	0.8467644100704201	0.8480842073670908	0.5195537390603515	0.8716407554754094	0.6133550334817948	0.7899912069716996	0.8078613719653304	0.4397559534197124	0.8475931298038134	0.8060580845698793	0.8721701918869771	0.8534270469503873	0.8648862259698676	0.7994363356930347	0.8637835144629719	0.7143505088237997	0.5054364183120926	0.8762012431639052	0.49816383359172867	0.4612596708557901	0.791960997060279	0.8382820462885917	1.0	0.650461950130125	0.8884727024103689	0.8326432955899127	0.8271107693941916	0.5904918953233398	0.8587719941627107	0.48193340398105833	0.8196409105969058	0.8585915811180045	0.8032979335961968	0.6075464078835442	0.8702155767273917	0.426593388620658	0.8620712766414848	0.8441416765092942	0.8733378183679027	0.7438189563526889
Obregon-TitoAJ_2015__SM03__bin.7	0.4863005678350553	0.7315369966959478	0.8306520848768522	0.6812768761139641	0.31203731533759016	0.852295973567583	0.7459581616238906	0.7245673515618297	0.6595682338295438	0.6547618983379372	0.8093562467522025	0.7369093865190572	0.7289328230030666	0.7511762220487066	0.27296607613187934	0.8328796084997726	0.7643120281419118	0.8457407514330779	0.8106750616103463	0.8001072751202124	0.824077976277521	0.880082819846329	0.6803530581773266	0.5475844481294035	0.8460548063624723	0.34175058102860006	0.529507942837686	0.7361258680354137	0.8073683114259335	0.8326842684921424	1.0	0.8498002621441317	0.807093108652753	0.7850774264115878	0.7320355993673574	0.8207431662025093	0.3206155476616128	0.8051618327209622	0.8351168451617463	0.761290193769733	0.6014367743213149	0.8446129596763183	0.4213953428136192	0.820354644640372	0.812255588909652	0.8332238817728886	0.7917826610381404
BritoIL_2016__M2.36.ST__bin.37	0.5883380349147075	0.5984334600573997	0.8534598203795674	0.6703617295771356	0.4349234526975144	0.8673406212952826	0.7403133325078493	0.7574122953810897	0.7355917270148656	0.535256547784699	0.8662809776183477	0.682734591747039	0.7811760205864288	0.8029450983613323	0.44597472302352753	0.8546224452391431	0.7958680026431837	0.8751377679809436	0.8505967800399583	0.871316021869607	0.790837044946791	0.8490107880961926	0.6966811861961081	0.4986283478589926	0.8676348532456849	0.47991928236827297	0.45967612418059467	0.8186489114030818	0.838238629467575	0.861345236650349	0.6435637373832727	1.0	0.8160212566237947	0.8344659220146389	0.5874528871305805	0.8547131667571839	0.47342901592898223	0.8151814695986881	0.8476785712096488	0.7936126330122527	0.6038416067679887	0.8769579195185712	0.4069575231227491	0.8700030117909368	0.8235589070754202	0.8686712035598797	0.7324961617033414
CM_madagascar__A32_01_1FE__bin.17	0.560067399643973	0.555250079698308	0.8195605595933285	0.7377423178656835	0.43305177383308907	0.8638600505950396	0.7380495785256925	0.731182755839806	0.6886131505914974	0.5009889180223617	0.8057770770367552	0.5837688938533864	0.7587690791982886	0.7583399027804206	0.40854629462590397	0.8171613728043837	0.7570791455682386	0.8291865500558918	0.8060007265520164	0.8015565676760138	0.7288255805620152	0.821631068089127	0.6809588180102525	0.4967486385387243	0.8174908748526508	0.4543614950496436	0.44452215201082745	0.7392580272877122	0.805896521529252	0.8135850399480046	0.6160403244606669	0.8224552350873551	1.0	0.7713408179723598	0.578734102555865	0.812650489763607	0.42143064846826855	0.7810512433347914	0.8175596584052266	0.7996421607755819	0.5739740335910863	0.8259821426364942	0.39828436521018523	0.8019136655208233	0.8153561134574403	0.8326154307456713	0.7135082659707583
CM_madagascar__A81_03_1FE__bin.15	0.6054672696495793	0.6352767971777092	0.8957419882358616	0.7319719516480588	0.4554903523499567	0.9073563762227514	0.768276790287351	0.8043225514537508	0.7565085176312786	0.5618090406094751	0.8812272187527992	0.6626214138555919	0.815095856368184	0.8227482883201536	0.4688149272722679	0.8709711500697075	0.8200027102076065	0.9091010149497808	0.8881639721537652	0.88480653022226	0.8036482150526768	0.884914019812077	0.7497853653382821	0.5275138898139833	0.9042028888975656	0.4867257246934365	0.49043457489934333	0.8469600887478151	0.8684667344984164	0.90134293083688	0.6683137685436769	0.9379977996789093	0.8602580209512829	1.0	0.6120944162832948	0.8942770980566893	0.46197188274447565	0.8434547337910062	0.8879223502552878	0.8312413439873585	0.6115679929075245	0.9058354444625636	0.424173673778282	0.8875181159004205	0.8584619342154524	0.8792262586962064	0.7784520120994692
Obregon-TitoAJ_2015__SM23__bin.1	0.4684677356238326	0.845103509391429	0.8837649280244135	0.7260601601155603	0.30336913162790724	0.8867550007610758	0.8909449233778455	0.7553298416284434	0.6701657666251927	0.7777412132719296	0.8586962617311978	0.8041810485344515	0.7695992427449755	0.7915385625095904	0.2896938010221217	0.8612296889819024	0.813728698350838	0.8864758369214822	0.8416900689775023	0.8630852349444107	0.8652747915052847	0.8676332021324913	0.7246020990902217	0.5867130337467793	0.8753789202337088	0.31851115083906295	0.6142011199831392	0.8350573087003599	0.8779215913201615	0.8632781229836883	0.8360081912709842	0.8858836151778853	0.86590830238189	0.8211619748037687	1.0	0.866317496177674	0.26631367539223133	0.828391270614524	0.8822378463588223	0.8287339087929214	0.6592660517667127	0.879993443039176	0.45027709938294314	0.864606770308553	0.8720190940671213	0.8807902616806649	0.8370903363092322
SchirmerM_2016__G89199__bin.16	0.6061943660076548	0.5994219700245517	0.8705466557357519	0.7018817258445996	0.45144663915081706	0.8873454376215747	0.7590431821132978	0.7891334821549102	0.7472644499994214	0.5303605016278521	0.8578259678937947	0.6250231953383906	0.7933482840592206	0.814001456217272	0.45478376802004594	0.854024717981112	0.8016420371099701	0.8942078293748765	0.8850484027250719	0.878091301137418	0.7734969313585118	0.8758469780491746	0.7149632538699252	0.509560336378476	0.8933618691350078	0.48605429830512253	0.477765687869813	0.8135506202637047	0.8505281680332453	0.8730849650066447	0.6518196501907267	0.896325729833555	0.845548402082245	0.8343040734228349	0.6024471135570914	1.0	0.45295128271828367	0.8261817408867498	0.8650633420229249	0.8117155636542225	0.6021034154251893	0.89219235267371	0.4094344708655836	0.8667248353613094	0.8478904348638471	0.8631888586950699	0.7411944495751557
BritoIL_2016__M1.1.ST__bin.111	0.8291481976532246	0.31515426421941073	0.7866958195939975	0.633119164477304	0.7278543541084419	0.8214098917180579	0.6661781010394976	0.7655103862964134	0.8522008472663848	0.219182062647598	0.9302646782901008	0.436668988737078	0.763726190916453	0.7875954646417609	0.734033375925589	0.8319709094641602	0.7920053857945142	0.8500581523917199	0.7991874514610553	0.8621573216540488	0.7690417950031964	0.8110134063716304	0.6544472428369914	0.3911086087427083	0.8159682467563343	0.8151138858552703	0.21930734878679997	0.7201590681126397	0.7789597778661658	0.8628946985094723	0.4484323005780521	0.8743644181326781	0.7722411199675162	0.7590317343752713	0.3261575571316116	0.7977074145997598	1.0	0.8025120625645771	0.8105266017946108	0.7744894778511465	0.5635747909193211	0.8488732172197496	0.5400534503878209	0.8294863192819142	0.7910627208073862	0.8378548295919823	0.6284209342572306
RampelliS_2015__H13__bin.27	0.5903268955321421	0.5681281699472747	0.8446747899402055	0.6703797285248652	0.46057910505077726	0.8832361585695829	0.7446154217060424	0.7457803995279816	0.7066343894048152	0.5073069423809546	0.8359598431369848	0.5930705775939377	0.766461554225068	0.7990434782983058	0.42692734731622434	0.8442589109394689	0.7706836301673289	0.8650210027505704	0.8307962274694538	0.8365380268823153	0.749010565306995	0.8474352621479935	0.6905149882189142	0.5053269967035346	0.8522940720882766	0.4913235844292491	0.5031968007453103	0.7645126057402496	0.838281188449585	0.8371230988926683	0.642377639658497	0.8587897060045436	0.8163967399563714	0.7904985855378293	0.5787145722538102	0.8299704966998753	0.45776912343813975	1.0	0.8518906780678933	0.7990129116222682	0.5831092853381987	0.8636317257988343	0.4030487460989818	0.8295683942291838	0.843725500916785	0.8458608630737763	0.730373072738787
CM_madagascar__A73_01_1FE__bin.37	0.5821697840197267	0.5886302178071311	0.844381602378569	0.6880370287485151	0.438714523146497	0.8828099731493411	0.7517312592406832	0.7559214069130793	0.7173410747820123	0.524054113191284	0.850004587904457	0.6139301235163527	0.7724117056749265	0.7917510723448178	0.42303759133770424	0.8452838210559488	0.7831656706831245	0.8767813421343595	0.8346477714202201	0.8433701874231629	0.7719757509527687	0.8655225000384056	0.7042088729657003	0.5108716727831806	0.8557135187898561	0.46987905785617395	0.4683071296865652	0.7732624401755943	0.8303849646274643	0.8456965248595915	0.6425644600576208	0.8612435006416839	0.8241445841760061	0.8025581823096217	0.594397275988818	0.8381026087945769	0.44588660111845224	0.8215728665102489	1.0	0.8035143763335544	0.5929079716189324	0.8723391711130588	0.41237621480859304	0.8350471889847113	0.8525472419220704	0.8553045517409748	0.7357910938187018
CM_madagascar__V18_02_1FE__bin.38	0.5951984473966523	0.5966753677605184	0.8907928527341397	0.7412009346481109	0.4713722684321131	0.9008548319543844	0.7979907269975164	0.8068384719385131	0.7421207951856805	0.5353372485194057	0.8734950659103267	0.6256824327303188	0.8440746836745191	0.8138037863535498	0.46422509442003324	0.8742776132673006	0.8165123921701177	0.9000038576278161	0.8678909430246742	0.8828328214322454	0.7838575727070995	0.8868470505679897	0.7268386188957632	0.5212325671962026	0.8860778212118094	0.4957230847796376	0.4826535335870795	0.7995838354372713	0.872719407174453	0.875172215527503	0.6479009912266521	0.8918509449351184	0.8915969844372272	0.8310317684835481	0.6175827920407954	0.8698454744514821	0.4712611320116978	0.8523244963040252	0.8887561170955369	1.0	0.620704255881964	0.8965466883183681	0.4173930334915573	0.8649361838141285	0.8807184739959146	0.903558386115479	0.781156773994445
BritoIL_2016__M1.16.ST__bin.30	0.5578105131893543	0.6492412377814981	0.8754044195260375	0.7198575510464585	0.39254837078458615	0.8764795985998125	0.8034735893797836	0.7919111185299013	0.7187578245052458	0.5954129374972384	0.9543429379390929	0.6940305468684795	0.8029752757907966	0.8238492147265166	0.39598992571936353	0.8808729815844899	0.8787465572176919	0.8941261592541497	0.8550171341322715	0.8863200646089343	0.8894001580856903	0.8623322794287314	0.733723801715377	0.5332710236784871	0.8775283891460918	0.4294438280302621	0.5184848566673377	0.7885131353498259	0.8618253742261411	0.8845084615120258	0.6839967695532851	0.9068018577523357	0.8552061496315425	0.8170354514524737	0.6565177208167433	0.862213837898344	0.4582508947551881	0.831202408597505	0.8763587023226813	0.8294503331091331	1.0	0.8971080628611546	0.44590781444078414	0.8789208442365001	0.8734645559117666	0.901446827730783	0.7680196821593916
CM_madagascar__A56_01_1FE__bin.45	0.5973102845731403	0.5999534032284906	0.8558911632551173	0.6900124812780829	0.45357297387252454	0.8871526044266933	0.755255866200699	0.7684860209685472	0.7328157763354968	0.5374642203361624	0.8754838575470129	0.6300877849891829	0.7785234648027958	0.8162905641537693	0.4380629056415377	0.8606386253952405	0.8078161923780995	0.9875682309868531	0.8528694458312531	0.8720560825428524	0.7867735896155766	0.8646330504243634	0.7077038608753536	0.5089070560825428	0.9057368114494925	0.4885434348477284	0.46840406057580297	0.7948693626227326	0.8544608087868197	0.8588958229322683	0.6511977866533533	0.8928103677816609	0.8343347478781827	0.820420619071393	0.5940955233815943	0.8661507738392411	0.4679351805624896	0.8345964386753204	0.8741200698951572	0.8122125145614911	0.6081852221667499	1.0	0.4208770178066234	0.8554713762689299	0.8580545847894825	0.8711249791978699	0.7422903145282077
BritoIL_2016__M2.37.ST__bin.15	0.7747032263525352	0.6412067353943133	0.9068508909807933	0.7121948644484146	0.5884605268067856	0.9001477155960548	0.8012528976557544	0.7885782988223708	0.8813378682537067	0.5418486565889984	0.9688377431095635	0.7506318641562599	0.7936486844392586	0.8504067867261655	0.6094310446669027	0.8922923039537358	0.8877388774160784	0.9261158079351398	0.8750852117848468	0.8995597656573526	0.9587925364943075	0.8993640857241932	0.7633537902292914	0.5353329698844033	0.9105387751164296	0.6641422438390401	0.38851477110453586	0.7541723057376086	0.8864947170968743	0.921080917747988	0.7107468329430353	0.906357595521387	0.8801018991875187	0.8404289304134853	0.6650077862410613	0.8695397334930324	0.6512528521487932	0.8520705212276322	0.9039602888053786	0.8272027872103596	0.6613117108524091	0.9207150417799411	1.0	0.8691875096133456	0.8999028881447995	0.9029600457982058	0.8347423805419515
Obregon-TitoAJ_2015__SM40__bin.39	0.5584756635229987	0.5739841345606711	0.8181786921042052	0.6636928860968219	0.4342838569277639	0.839062974610221	0.7272500259948239	0.7490508818999883	0.7265823479179988	0.5116043350360284	0.8405358781788395	0.6194296367192649	0.7770520150286926	0.784463200744721	0.42734467171607593	0.8302267813004289	0.767775342497157	0.8437178902519	0.821341873281169	0.8674980370837656	0.7578825721694092	0.8376555698106348	0.6810729844595983	0.48361466419190485	0.8458343192262631	0.45972521628921637	0.44968834866959717	0.7745745240900379	0.8199307841758249	0.8372056751408429	0.6223463787777438	0.8715184334004423	0.7970262740124627	0.7909332510232135	0.5743423309538176	0.8279261370381621	0.4499118632189206	0.7888155939469312	0.8233264859828541	0.7710032037085403	0.5862950375676377	0.8417455585694086	0.3909478244993233	1.0	0.8097068356971566	0.8374676702169729	0.7194307010742617
RampelliS_2015__H16__bin.3	0.5624157700067932	0.5564979975645122	0.8156508717284046	0.6657238186077277	0.4225039396999534	0.8429646358888901	0.7214245370319614	0.7291293354464174	0.691087324703147	0.506123030708342	0.8292446130363971	0.5834503772407361	0.7346491789060282	0.7648503644907666	0.4088293944454799	0.8053063423789087	0.7593735623292813	0.8391169062564587	0.800744776877565	0.8093725269018265	0.736718003565931	0.8177083269888024	0.6724918597129795	0.49619104814087983	0.8314547430901459	0.45894083486312665	0.4536248284946387	0.7394068665488309	0.8050355070407037	0.8131500098873171	0.6112087661318583	0.8183080628126839	0.803819793393648	0.7588396066025351	0.5745720943773853	0.8033715142131705	0.4255939800653822	0.7957759432439576	0.8337692279893502	0.7787096624871942	0.5779337821809838	0.8374456045292439	0.4014831381654093	0.8031453443730202	1.0	0.8299909329038949	0.7082368457062854
CM_madagascar__A39_02_1FE__bin.22	0.5741744631136642	0.5726017192000561	0.845589576125436	0.6847660615140385	0.4398728691840131	0.8554259869910557	0.7381520709775476	0.7572811117881623	0.7167442315990397	0.5133046021404561	0.8518850593835811	0.6219571113800193	0.7604597919699908	0.7901358059042233	0.4230406573561429	0.8526284042140357	0.7809927464460618	0.8576183215240946	0.8146776592095876	0.8415188001906306	0.7717324892913678	0.8498480322875556	0.6906685636848595	0.4994683076529686	0.8539028267182883	0.46502570768353835	0.4561252392615562	0.7556051027713158	0.8216697721324366	0.8490067495218867	0.6327499537970619	0.8710661425279707	0.8283795451500028	0.7843377981831079	0.5856856536496633	0.8253840375917758	0.45491146451634845	0.8051227686849394	0.8441541092339901	0.8062472109202027	0.6019306476484036	0.8580166297794429	0.4065497940639777	0.838316352643771	0.8376197229790671	1.0	0.7310579222979272
CM_madagascar__A36_01_1FE__bin.38	0.5699027478676854	0.6851866255085838	0.8876373226774842	0.7406172096274358	0.42091395590320846	0.9088099644041843	0.7936235611169248	0.8146083248148492	0.7593903660995309	0.6126556054318972	0.8835792582656232	0.7203890085292585	0.8198355764219134	0.845127393424673	0.4116286398842833	0.8927979078872409	0.8289931151793326	0.9043362451060803	0.8651197368899519	0.888441864881354	0.849544042246294	0.9018594874364144	0.7555484624304548	0.5503856550074545	0.8961701164843778	0.43695025474644544	0.5123383339865294	0.8101169288204896	0.8790585694603255	0.8912019547395769	0.7410651876154035	0.9052761402984231	0.8749111114702567	0.855882905523614	0.6860320766380742	0.8734989959636527	0.4205220382947948	0.8568167401343832	0.8950256766639326	0.8590732966735488	0.63206057753302	0.9010918137704494	0.4632097446070925	0.8875827774433235	0.8809110872279304	0.9010145413553885	1.0
