	HMP_2012__SRS019126__bin.26	HMP_2012__SRS023958__bin.34	FerrettiP_2018__CA_C10005MS2061SA_t0M15__bin.32	HMP_2012__SRS063288__bin.15	HMP_2012__SRS019127__bin.32	HMP_2012__SRS018145__bin.57	HMP_2012__SRS047824__bin.58	HMP_2012__SRS057539__bin.64	HMP_2012__SRS022530__bin.53	HMP_2012__SRS022621__bin.36	HMP_2012__SRS023926__bin.59	HMP_2012__SRS013252__bin.16	HMP_2012__SRS057205__bin.2	HMP_2012__SRS024441__bin.2	HMP_2012__SRS011115__bin.71	HMP_2012__SRS015644__bin.55	HMP_2012__SRS022077__bin.47	HMP_2012__SRS017209__bin.31	HMP_2012__SRS018300__bin.3	HMP_2012__SRS077736__bin.49	HMP_2012__SRS062761__bin.49	HMP_2012__SRS042131__bin.27	HMP_2012__SRS016037__bin.60	CM_cf__CF_TNFC057IS_t1M15__bin.15	HMP_2012__SRS016002__bin.40	HMP_2012__SRS019327__bin.47	HMP_2012__SRS013164__bin.35	HMP_2012__SRS017439__bin.53	HMP_2012__SRS017808__bin.52	HMP_2012__SRS057692__bin.13	HMP_2012__SRS015762__bin.44	HMP_2012__SRS019122__bin.5	HMP_2012__SRS042643__bin.39	HMP_2012__SRS021496__bin.20	HMP_2012__SRS011306__bin.51	HMP_2012__SRS043663__bin.27	HMP_2012__SRS016225__bin.43	HMP_2012__SRS063193__bin.55	HMP_2012__SRS024277__bin.47	CM_cf__CF_TNFC057SA_t1M16__bin.3	HMP_2012__SRS024081__bin.3	HMP_2012__SRS011243__bin.13	HMP_2012__SRS064329__bin.27
HMP_2012__SRS019122__bin.5	0.9674176932266311	0.7440992479407722	0.5848728269583726	0.68647562815798	0.9394710574694752	0.6360480659013339	0.8372856804991261	0.7767102679168496	0.8113440574626747	0.7148204707000657	0.8131824580466106	0.7440928252506928	0.6163220956406558	0.8657910902931996	0.799494949876571	0.8270411120170043	0.7535107557390514	0.5433833824606157	0.779317502283833	0.5475751322507448	0.6918548200022215	0.8037123904270183	0.6185775932744612	0.46495364706789083	0.7337972530532335	0.7265804162356538	0.8104607486740923	0.812107979776838	0.8393824999074377	0.781798549681019	0.6271507511147145	1.0	0.7324930691617936	0.7422359122071159	0.747136802543083	0.7721679148094388	0.7820743475491393	0.7762973267252667	0.7263454213398034	0.48474875569824843	0.8089079688960453	0.48088720773926596	0.8015951695325717
HMP_2012__SRS042643__bin.39	0.8080260121810523	0.7286982506506399	0.5889871649539856	0.6683845181240107	0.7986009565077407	0.6333342276837219	0.8162646561669931	0.7848427732016849	0.7818914169193206	0.7406218977220895	0.8076591887794801	0.7589341411553219	0.60272271001583	0.8054863365619382	0.7884841767057498	0.7973395032330767	0.7469417408977489	0.5501940181374259	0.7806995552842693	0.5732280123956964	0.7119451114807759	0.7863842699417778	0.6310159037857852	0.4651605806122723	0.7143263193904108	0.7016451295913713	0.7823613701000778	0.7676356114673607	0.8189518996002254	0.7708443729709425	0.6243497793190416	0.8128014240294062	1.0	0.7432994989401948	0.7347791345818465	0.7893649720962679	0.7879911660540366	0.7684811918113278	0.7022291124466744	0.47753321952724637	0.7644830263475625	0.47175669421265864	0.7661041761691395
HMP_2012__SRS021496__bin.20	0.80070760707849	0.724713832408001	0.5830073502433282	0.688892383244832	0.7871788048496284	0.6359170063583839	0.7983714957321818	0.769005197182474	0.8411916022562788	0.7284756409791185	0.7848310008507413	0.729325172668223	0.5881009116237063	0.7988355730810945	0.8430471052620968	0.785979299972986	0.725912127699894	0.5178776625984299	0.7619041283127502	0.5545627552727815	0.6891157532285833	0.7622790995851124	0.6160024030417024	0.4698071518714292	0.7005870517984509	0.6973735883137986	0.7698325531511698	0.7494970143416432	0.7720239175224479	0.7631008108249772	0.6069220503267895	0.792116329797314	0.7148746668602002	1.0	0.7252331474604768	0.7671464686173237	0.7541139993306964	0.7459613981186926	0.7155072796842178	0.4875856285203956	0.7452626613283659	0.47746140416661625	0.7392941669791427
HMP_2012__SRS011306__bin.51	0.815331672901394	0.7322492691018587	0.5908972980686128	0.6830285694827527	0.7891109554456168	0.6580515544658971	0.8014081241172875	0.7564390383115482	0.7834478123322745	0.7153514553912961	0.7929239492984513	0.7240679123149243	0.6075636404321664	0.8309809196263379	0.7659265258866852	0.7993370433609478	0.7272156794069145	0.5364091051342047	0.760899422254004	0.5415622816021223	0.6914012651064444	0.7853218789473769	0.6183240177264082	0.4728379927583115	0.7185186806700751	0.7100462618390905	0.7724729896044638	0.7673226507887863	0.7887274670143196	0.7801739724050482	0.6178776955669386	0.8016655397133485	0.7105079883964346	0.7291614980858009	1.0	0.7682367801889715	0.7768908087633187	0.7624191877179926	0.7244680212807703	0.49836632306751827	0.776544209811142	0.495600828270151	0.76767127663542
HMP_2012__SRS043663__bin.27	0.83251386326089	0.7523857845145102	0.6032109814890965	0.6866046015323419	0.8118857495093239	0.6462947211374191	0.8542255283570175	0.807165280005279	0.8112282957785355	0.7590794199278491	0.8574021484332564	0.7728050742230659	0.6261293196198839	0.8335925863038788	0.8095126392864415	0.8192770744998885	0.7471430537237069	0.5417780864314264	0.8117654443284757	0.5820054833411525	0.8156518247358718	0.7951158510726475	0.6437228458331355	0.4713476513934076	0.7232248548089482	0.7335131607430112	0.8221825049711389	0.795176607200768	0.8199896513402963	0.806647847020093	0.6267867733506723	0.8223502884507831	0.7576035690805224	0.7655549770534967	0.762512744704359	1.0	0.7958276231961264	0.7846975833545913	0.7416408017233818	0.4916896882768033	0.7947710298686782	0.47937590983307754	0.7730645954325877
HMP_2012__SRS016225__bin.43	0.8461490237571174	0.7507112412930071	0.6103995327688703	0.6948643403798195	0.8287657769375815	0.6571812923114756	0.8514300459708191	0.7716116642763134	0.8182975670168473	0.7371509417020771	0.8384331578789842	0.7521155232204003	0.6341574591556998	0.8503905861340102	0.8002206728743047	0.8315646337744365	0.7626565357756191	0.5543018672257909	0.7990712001676078	0.571943967856828	0.7167387008288985	0.814547422422726	0.6420755545740682	0.48501034201868765	0.7486638694276662	0.7400711362630731	0.8167076383715183	0.8080789083487635	0.8332993587705738	0.8127936878498065	0.6577434904333294	0.837248901691367	0.7602334214245211	0.7564784233214341	0.7751280315219229	0.7999824464759075	1.0	0.8165410012303645	0.749177936918944	0.500833185705769	0.804461021873956	0.5119740110773253	0.7888614395992943
HMP_2012__SRS063193__bin.55	0.769106395189973	0.6754774119373469	0.5529784787848431	0.6314928931828908	0.7537682610738029	0.5998152157108171	0.7605515944503909	0.7294856627189911	0.7455812492886138	0.661494387325518	0.7570316465340525	0.6772232972057308	0.5827382406711555	0.7793581415386851	0.7215144303405125	0.7840815601666766	0.7007454770671352	0.5012681674581668	0.7183277911640928	0.5074438333990188	0.6549260918456518	0.7532006351774563	0.5773978857325692	0.43602122053285647	0.6747466538434873	0.6616512166881272	0.7306001522320007	0.7311562847235225	0.7652853942182242	0.7325662659670272	0.5896646854755618	0.7618106784111962	0.6796280140990709	0.685943454672792	0.6973000509046607	0.7230630739519034	0.748497608074154	1.0	0.6759586519200104	0.45682502477570247	0.7255945890533105	0.4581975597647782	0.7237322867167013
HMP_2012__SRS024277__bin.47	0.7625889490967642	0.7039007801403421	0.5576242699174213	0.6324834689775197	0.7404439278540769	0.6088980860797457	0.7645932203788626	0.7151962272171491	0.731947637187291	0.6672529287615085	0.7498076511320937	0.6689136779064286	0.5684679618549254	0.7796423134568915	0.7192326123289938	0.7506409668187419	0.6766727292833798	0.4919029165656884	0.7190569297748205	0.49528990366478515	0.6437385247528091	0.7284410447778753	0.5739619631584272	0.4442058874047373	0.6734669148182745	0.6649957216592276	0.7442665920015812	0.7315084308018576	0.7424823160607579	0.7360930395983771	0.5659009573914905	0.7539208973613892	0.6568715799743848	0.6959044788855452	0.7008235904023993	0.7228215559356782	0.7263752061721046	0.714963290973446	1.0	0.47340330832209826	0.7227611650576812	0.45814833725089743	0.7095030144459686
CM_cf__CF_TNFC057SA_t1M16__bin.3	0.8563099983969769	0.8160445535317753	0.6967842304569142	0.7340709429717946	0.8253801924153354	0.7444078143436409	0.8566384867461521	0.8139396001902605	0.8161522977103048	0.7498824011709952	0.8552148182408267	0.7792203526125335	0.6778245399192181	0.8593104109783434	0.8095799028200068	0.845077667785279	0.7683914056936229	0.5567338797627526	0.8193281230701309	0.5801491862686614	0.73127287921352	0.8012500952616213	0.645193164288849	0.6433181527917567	0.740132209990776	0.7582325750070297	0.8391747321506001	0.8384684821998734	0.866750015110464	0.8346770696736928	0.6562697914230378	0.8429438074690367	0.7483496745337437	0.7944852061987066	0.8076766413248855	0.8028380079415344	0.8135204490567128	0.8094925249191262	0.7931048981554722	1.0	0.8275534713334788	0.5480512757173529	0.8048378450113132
HMP_2012__SRS024081__bin.3	0.8424771324418706	0.7087793935464002	0.5691126048781545	0.6634520669208324	0.8074037419148161	0.6252900761645799	0.7950141333541741	0.7499143022734852	0.7737603233841432	0.7029275736207309	0.7762732206018108	0.7066738990647148	0.5922095930383268	0.8167790345058124	0.7616500545911928	0.8070052378140928	0.7172477991353622	0.5208073306183468	0.7773944486444283	0.5356208500440676	0.6748690159579613	0.7903880037111178	0.602070054699524	0.4528457448660678	0.7189130046203261	0.7006266960605355	0.7723787135359076	0.7733796165539377	0.8004156049563077	0.7782951452914999	0.6026120976559447	0.8283743431453039	0.7055282964994316	0.7151380487846398	0.7411406348054256	0.7642306588162648	0.7695307633558843	0.7571860348687219	0.7130824640398411	0.4873507834281102	1.0	0.47451585620733977	0.8438599029816618
HMP_2012__SRS011243__bin.13	0.8784396423289473	0.8026217952733602	0.6662072759857607	0.7505992052359644	0.8529570778394838	0.7239924500140269	0.8602660198881665	0.8031154586779898	0.8527827635890215	0.7761811833213946	0.8395192195079435	0.7772951603282555	0.6660343235653801	0.8800602201262144	0.8306809422774701	0.8653722017796396	0.7904776755194701	0.5924880090861303	0.8243327713514529	0.6078474096630015	0.7400177855008675	0.8441637410017078	0.6586886121044905	0.5634912420707443	0.7931877173821268	0.7773482717014433	0.8446608089815417	0.8375016682418501	0.8623911557307171	0.8537728140584443	0.680784305180674	0.8666986242792515	0.7662350573194281	0.8063361868212979	0.8324608541943005	0.8112523934163687	0.8619186006923544	0.8415088532573614	0.7955150849918154	0.5680206889226017	0.8351184655988103	1.0	0.8343558407530376
HMP_2012__SRS064329__bin.27	0.7738599903579206	0.6555457496427588	0.530022717432865	0.6160327397021653	0.7534099640120591	0.57120104602828	0.7291363544700145	0.6900620808243327	0.7234916903923979	0.6429084096423685	0.7107791797582831	0.6586830394089275	0.552736174927847	0.7558837283766974	0.7025526935300491	0.7408329773570149	0.6709922306813279	0.49086423822152064	0.7063694101779593	0.4959415085734276	0.6225819811654195	0.7284912603296377	0.565351831091586	0.416258107044428	0.6685387045642308	0.6497109905971656	0.7153421817842762	0.7162106194421616	0.7378709652704444	0.7136779473212872	0.5864874280729069	0.7667820246776517	0.6604253356838612	0.6626544340916171	0.6843827226080741	0.6943645154132325	0.7048732254490181	0.7054655555868766	0.6538656136995589	0.4427344329929694	0.7882421564141873	0.4428363470252306	1.0
