	HMP_2012__SRS019126__bin.26	HMP_2012__SRS023958__bin.34	FerrettiP_2018__CA_C10005MS2061SA_t0M15__bin.32	HMP_2012__SRS063288__bin.15	HMP_2012__SRS019127__bin.32	HMP_2012__SRS018145__bin.57	HMP_2012__SRS047824__bin.58	HMP_2012__SRS057539__bin.64	HMP_2012__SRS022530__bin.53	HMP_2012__SRS022621__bin.36	HMP_2012__SRS023926__bin.59	HMP_2012__SRS013252__bin.16	HMP_2012__SRS057205__bin.2	HMP_2012__SRS024441__bin.2	HMP_2012__SRS011115__bin.71	HMP_2012__SRS015644__bin.55	HMP_2012__SRS022077__bin.47	HMP_2012__SRS017209__bin.31	HMP_2012__SRS018300__bin.3	HMP_2012__SRS077736__bin.49	HMP_2012__SRS062761__bin.49	HMP_2012__SRS042131__bin.27	HMP_2012__SRS016037__bin.60	CM_cf__CF_TNFC057IS_t1M15__bin.15	HMP_2012__SRS016002__bin.40	HMP_2012__SRS019327__bin.47	HMP_2012__SRS013164__bin.35	HMP_2012__SRS017439__bin.53	HMP_2012__SRS017808__bin.52	HMP_2012__SRS057692__bin.13	HMP_2012__SRS015762__bin.44	HMP_2012__SRS019122__bin.5	HMP_2012__SRS042643__bin.39	HMP_2012__SRS021496__bin.20	HMP_2012__SRS011306__bin.51	HMP_2012__SRS043663__bin.27	HMP_2012__SRS016225__bin.43	HMP_2012__SRS063193__bin.55	HMP_2012__SRS024277__bin.47	CM_cf__CF_TNFC057SA_t1M16__bin.3	HMP_2012__SRS024081__bin.3	HMP_2012__SRS011243__bin.13	HMP_2012__SRS064329__bin.27
HMP_2012__SRS019122__bin.5	0.9671165824034915	0.7240903015112967	0.5707942903040804	0.6669291154142295	0.9384234033759171	0.6202977407998742	0.816776897659345	0.7370856703739442	0.7808974840433931	0.6790547764790511	0.7912055238157126	0.7002976350143907	0.6029542107533966	0.8447292004959828	0.7636899639044817	0.8053675554410386	0.7312810697632596	0.529802793190135	0.7443380208896105	0.5233502564920174	0.6597942623464883	0.7830279281232976	0.5933983813309778	0.45368258158894326	0.715816365467689	0.7103064529900645	0.7882695988387777	0.7940639987063947	0.8171346792773039	0.7589911994033699	0.611470319993532	1.0	0.6947023385392385	0.708071356842394	0.7239966057971956	0.736257143353687	0.7607570613699371	0.7538379351278077	0.7044610494071102	0.4728902029796748	0.7879084169731297	0.47034492868169375	0.7815586433162842
HMP_2012__SRS042643__bin.39	0.766075668750503	0.6926652927208822	0.5594966596012986	0.6378849339969414	0.7571419468219259	0.6027654711437846	0.7739659353116364	0.7587551313353545	0.7488932413941134	0.7146889505245365	0.7661234605993936	0.7300808604545089	0.5733382690295404	0.7650699437900781	0.7592389189986852	0.756624621019023	0.7097865129725524	0.5244384038528614	0.7513901558852727	0.5527022517506909	0.6859773684634165	0.7459615887687477	0.6087210062783398	0.44201004131898797	0.6783344456816292	0.6674202966113063	0.7431309697888439	0.7276644374983231	0.7773520297282069	0.7344236303023799	0.5939181099246063	0.7708674304418985	1.0	0.715521954066164	0.7014292278178745	0.760598890558343	0.7489758290628101	0.7324989603176731	0.6703284725389713	0.4540426873440477	0.7266750623809396	0.44818105900029515	0.7286601010168764
HMP_2012__SRS021496__bin.20	0.7639281667936731	0.6924707381289337	0.5570540966619494	0.668112523637302	0.7506949064386196	0.6088803680363198	0.7617218842104839	0.740488027126954	0.8254286969949882	0.703042912034965	0.747660864691818	0.7000467706103162	0.5627778516968458	0.7629471935617835	0.841612537749124	0.7499143210802398	0.6943246283550857	0.4954701051129147	0.7346207347017768	0.5338514388010596	0.6641386345400957	0.7272483156532362	0.5952926993496466	0.4486390155592918	0.6690491454283745	0.6670537337865244	0.7347400803970664	0.7156137231421786	0.736314556546071	0.730271471137292	0.5797555832416065	0.7556558166914632	0.6881593748866014	1.0	0.6952406872054158	0.7393994008523541	0.7198682359012817	0.7142118144174439	0.6858700341506094	0.46670940532781763	0.7127732149553058	0.4566452570165995	0.7071575161580363
HMP_2012__SRS011306__bin.51	0.790077378722797	0.7085800063887713	0.573258857123399	0.6611989161789958	0.7645535075813961	0.6386513368585083	0.7755437347070814	0.7227025962085722	0.7531461455764245	0.6842438953992739	0.7666274259899758	0.6873503138443378	0.5900909994535493	0.8074429996740753	0.7344675023957892	0.7752919944155005	0.7042027251190597	0.521425085170105	0.7294010770106388	0.519501967709139	0.6625974733544454	0.7618735477301214	0.595804004170538	0.4583221854138189	0.6978273312934667	0.6906257752871298	0.747511784364374	0.7434928580346907	0.7635534378562268	0.7568026631771653	0.5999056277940741	0.7768364879918664	0.6782596922039152	0.6990065784886502	1.0	0.736042399389013	0.7548175227458096	0.7421559184507392	0.7017663979815374	0.48384402966076273	0.7533585641155363	0.4824576338520562	0.7449716802306443
HMP_2012__SRS043663__bin.27	0.7939598752044987	0.7184629423830725	0.5764903558699674	0.6589923495561584	0.7738306859487573	0.6189983205557698	0.8142862201077837	0.7781677078362531	0.7792693653117112	0.7370261524954674	0.8174483552793051	0.7410585890254314	0.599388576077536	0.7959990279019501	0.7801658199703382	0.7812401170702188	0.7140953412522844	0.519128121396377	0.7808542553028833	0.5601996663643614	0.8149207394061029	0.7582026808339765	0.624249500874325	0.45053726925747967	0.6898299069827702	0.702464767481067	0.7848854847574543	0.7590222850259079	0.7820154618310691	0.7721536558692431	0.5991403209050169	0.7841057140534959	0.7299949383305182	0.7378654722521532	0.7305582401806429	1.0	0.759723595829313	0.7509433294197266	0.711092137674191	0.47098834528472094	0.75966444913505	0.45830962771380723	0.7390138033094789
HMP_2012__SRS016225__bin.43	0.8230026394999591	0.7281432335209215	0.5952848969316926	0.6734595569231666	0.8059821924756051	0.6394182584153779	0.8277837502901993	0.7322836811276965	0.7860023183594492	0.701669768867814	0.812929990559925	0.7089763221565112	0.6178642295580314	0.8289874205136792	0.7646691241600396	0.8088433360108525	0.7409370831543602	0.5400175858808188	0.7656175807037426	0.5460868988423573	0.6843560890101188	0.7924785171559409	0.6159725744386715	0.47212912922386735	0.7290751072423253	0.7225693829329592	0.7918418985632804	0.7865446979863601	0.8095272763159278	0.7887951083100972	0.6388148054673161	0.8144277025349068	0.7225924371005461	0.7221252868626028	0.7531048301312308	0.7636899287262208	1.0	0.7947713956831274	0.7268477510861748	0.48774772107531106	0.7824171930701599	0.5002904016197778	0.7680224943962195
HMP_2012__SRS063193__bin.55	0.7465922981582005	0.6547129077239018	0.5377964325212934	0.6120438276893918	0.7315759793771242	0.5829866465173686	0.7375918499154123	0.6956835591293041	0.7168781391361927	0.6314168884090495	0.7329511096511604	0.6408696577449421	0.5677860625041015	0.7582299266757847	0.6910450433950184	0.7620538936874884	0.6790218296833123	0.4877856620887076	0.6884679254293065	0.48579507852405407	0.6266994018609676	0.732499900823039	0.5559971659488232	0.4234592998143629	0.6557335962233414	0.6451985930589474	0.7078606361636647	0.710372130495377	0.7422092326150203	0.7098408385884765	0.5735965347755209	0.7397704062622001	0.6478061129341958	0.6567483526428713	0.6787674917571896	0.6919600667210687	0.7285420912583759	1.0	0.6555697225158396	0.44432205410131026	0.7046650988673806	0.4464038433945734	0.703824597295194
HMP_2012__SRS024277__bin.47	0.7394917911542266	0.6808749932354373	0.5419363668377218	0.6130611351759611	0.717854994443255	0.591131795640406	0.7409403879290399	0.6825467225399933	0.7046121376253208	0.6383758932163789	0.7259587444030597	0.6352457634230491	0.5517820406940401	0.7575070959281647	0.6898167646645914	0.7291888720787874	0.6560814006291631	0.4786267271202885	0.6902775392207381	0.4755965952093564	0.6173928081522979	0.7084167629391378	0.5523722242744663	0.43096106984401117	0.6540194835089767	0.6473004101089623	0.7198443640801332	0.7096688932861814	0.7195678993464452	0.7131794071811812	0.5485491679784036	0.7312056921147553	0.627031427569769	0.6670792069501273	0.6788628789821706	0.6930480687859943	0.7047246842615882	0.6933978653001074	1.0	0.45954713115879114	0.703292949874787	0.4457838932038302	0.6900410736400092
CM_cf__CF_TNFC057SA_t1M16__bin.3	0.8354181393894322	0.7952137933571771	0.6805641327513395	0.7132947118631596	0.8046657171163454	0.7258692458695876	0.8359923370237905	0.7744671261999679	0.7850779568550262	0.714536397823042	0.8336489011407744	0.7367487799942711	0.6627285293445211	0.8383850461591827	0.7751424982458722	0.8240189366963533	0.7475448780782643	0.5426929737656064	0.7842199452869806	0.5558081995947768	0.7003746081133994	0.7817398582507076	0.6200802299944025	0.642919367935858	0.7226710833020175	0.7423711865787544	0.8175989604000725	0.8192282626119817	0.8468449351038417	0.8122051817066153	0.6399899088379133	0.8223226228612124	0.7115372991950722	0.7604689236882146	0.7841411080831785	0.769036556811403	0.7922652819349802	0.7873372997206535	0.769891283495957	1.0	0.8077062052763113	0.536487171872988	0.7866244800029433
HMP_2012__SRS024081__bin.3	0.8205443179118694	0.6889385320966036	0.5549196685374436	0.6433697816274908	0.7857301484988776	0.6097557672828907	0.7742304034641225	0.7125698252694932	0.742793072683279	0.6687982122254867	0.7542162120753706	0.6666702777070616	0.5775531538697843	0.7968940667769066	0.7279358338756342	0.7879470693698916	0.6978317507948802	0.5079356481649854	0.7436504368456117	0.5120371452249536	0.6449773394318647	0.7723272562102802	0.5773852404914213	0.44155260292819265	0.7012275473891016	0.6852568184825428	0.7502594145626553	0.7536169083355451	0.778966798804952	0.7573160323229384	0.5860583146913373	0.8068694369020988	0.6706359738550358	0.6839618736037847	0.7190120502997294	0.7304731056159675	0.748444092969846	0.7353453018687908	0.6938749532821649	0.4756626194641783	1.0	0.46491809773487175	0.8411295695459298
HMP_2012__SRS011243__bin.13	0.8592991205301332	0.7825259496722076	0.6518992082319904	0.7305346817266916	0.8341331815346735	0.707403997788388	0.8413127497255912	0.762864527867129	0.8213605771980619	0.7385361143719377	0.8176863596375352	0.7335817765345782	0.6516717826083404	0.861708878859767	0.7951998213278932	0.8456944380135802	0.7717164233984197	0.579832522136548	0.789830125315604	0.5829586030891754	0.7076722783144902	0.8253711667887775	0.6322609375383015	0.5513525696371812	0.7768900158789387	0.7625438168828799	0.8234605191841003	0.8202391101257515	0.8434821450457983	0.8324172756316849	0.6644845609323634	0.8476983709788564	0.727943119081146	0.771181905091338	0.8103842267392612	0.7756017246216156	0.8422490079067855	0.8198489458073337	0.774045833753231	0.556035222373234	0.8182270061799849	1.0	0.8180424782039095
HMP_2012__SRS064329__bin.27	0.7543738105512103	0.6381206185097567	0.5173456237319473	0.5981822439735197	0.7340329261831604	0.557354470737301	0.7108648309130556	0.6561771106865898	0.6950320161848157	0.6113884232887297	0.6911777142200433	0.6216271695582063	0.5398415200658611	0.7378713266677219	0.6716918958106105	0.723527107325595	0.653883683563435	0.47955286483235865	0.6764424630236375	0.47442572165615365	0.5954710415975495	0.7120415404486675	0.5426116301980675	0.40643279926043663	0.6527470891256283	0.6361426912098785	0.6956507283239334	0.6990175053613286	0.7190103641511247	0.6948151778183024	0.571551962784754	0.7476156814615483	0.6281464150474262	0.6338492640867237	0.6641459206559506	0.6637801866110983	0.6862529535192505	0.6860603287703313	0.6359298282134181	0.4327154162682262	0.7856917758267143	0.4341779910503578	1.0
