	HMP_2012__SRS019126__bin.26	HMP_2012__SRS023958__bin.34	FerrettiP_2018__CA_C10005MS2061SA_t0M15__bin.32	HMP_2012__SRS063288__bin.15	HMP_2012__SRS019127__bin.32	HMP_2012__SRS018145__bin.57	HMP_2012__SRS047824__bin.58	HMP_2012__SRS057539__bin.64	HMP_2012__SRS022530__bin.53	HMP_2012__SRS022621__bin.36	HMP_2012__SRS023926__bin.59	HMP_2012__SRS013252__bin.16	HMP_2012__SRS057205__bin.2	HMP_2012__SRS024441__bin.2	HMP_2012__SRS011115__bin.71	HMP_2012__SRS015644__bin.55	HMP_2012__SRS022077__bin.47	HMP_2012__SRS017209__bin.31	HMP_2012__SRS018300__bin.3	HMP_2012__SRS077736__bin.49	HMP_2012__SRS062761__bin.49	HMP_2012__SRS042131__bin.27	HMP_2012__SRS016037__bin.60	CM_cf__CF_TNFC057IS_t1M15__bin.15	HMP_2012__SRS016002__bin.40	HMP_2012__SRS019327__bin.47	HMP_2012__SRS013164__bin.35	HMP_2012__SRS017439__bin.53	HMP_2012__SRS017808__bin.52	HMP_2012__SRS057692__bin.13	HMP_2012__SRS015762__bin.44	HMP_2012__SRS019122__bin.5	HMP_2012__SRS042643__bin.39	HMP_2012__SRS021496__bin.20	HMP_2012__SRS011306__bin.51	HMP_2012__SRS043663__bin.27	HMP_2012__SRS016225__bin.43	HMP_2012__SRS063193__bin.55	HMP_2012__SRS024277__bin.47	CM_cf__CF_TNFC057SA_t1M16__bin.3	HMP_2012__SRS024081__bin.3	HMP_2012__SRS011243__bin.13	HMP_2012__SRS064329__bin.27
HMP_2012__SRS019122__bin.5	0.999688747864291	0.9731098418862155	0.9759288925636918	0.9715262830288678	0.9988848468665122	0.9752372093465294	0.975505632883205	0.9489840688611221	0.9624739059351745	0.9499654868781428	0.972974165867166	0.9411428403149203	0.9783102293722514	0.9756732426178188	0.9552154945098565	0.9737938582967082	0.9704985153742249	0.9750073526190968	0.9551152369968425	0.9557597225806185	0.9536599923440148	0.9742638504145359	0.9592949822023195	0.975758733047852	0.975496109435231	0.9776019792414675	0.9726190936802069	0.977781303078192	0.9734950149275363	0.9708270752267899	0.9749973493720422	1.0	0.9484080707196317	0.9539707594272419	0.9690281663717762	0.9534935721013296	0.972742634704736	0.9710685702188339	0.9698705721964548	0.975536703128836	0.9740396278311182	0.9780774391834349	0.9750041829369166
HMP_2012__SRS042643__bin.39	0.9480829295119901	0.950551606378107	0.9499301392162068	0.95436820677314	0.9480854495001937	0.9517336104638847	0.9481801392038918	0.9667606777343333	0.9577969845797499	0.9649849035286233	0.9485727039856323	0.9619818385599445	0.9512471647442688	0.9498236147066508	0.962909518578737	0.9489365796515012	0.9502568595503316	0.9531881237608598	0.9624575174910605	0.964192676908405	0.9635256389873245	0.9485967831273853	0.9646682478623961	0.9502310809251889	0.9496142410943276	0.9512220187432969	0.9498564195389457	0.9479294949688025	0.949203524782926	0.9527521456397327	0.9512586207243859	0.9484080707196317	1.0	0.9626294045487233	0.9546123383281004	0.9635579452410554	0.9504875959630352	0.9531774728164216	0.9545723192868545	0.9508085904338673	0.95054440365111	0.9500258597247673	0.9511240425035925
HMP_2012__SRS021496__bin.20	0.9540663283829505	0.9555092053756813	0.9554838312577932	0.9698358406727442	0.9536523364371094	0.9574840143419171	0.9540945390490341	0.9629168045157526	0.9812612189434481	0.9650877427967663	0.9526393120064937	0.9598554894920295	0.9569409612766197	0.9550741344919204	0.9982983542627469	0.9541145945014256	0.9564857809375694	0.9567319482885471	0.9641905161068061	0.9626528895516354	0.9637548284573861	0.9540446747773322	0.9663804823004013	0.9549429245003694	0.9549836008400145	0.9565227949045425	0.9544154470859165	0.9547919597395227	0.9537457840801434	0.9569790265951966	0.9552389519040286	0.9539707594272419	0.9626294045487233	1.0	0.9586443885527232	0.9638308081962759	0.9545880815635182	0.9574380339501202	0.9585786946197271	0.9571844985342821	0.9564053748310019	0.956402450609908	0.9565306311661822
HMP_2012__SRS011306__bin.51	0.9690257412805657	0.9676759490082947	0.9701497349829382	0.9680399118293278	0.9688796009043456	0.970518696482474	0.9677263199213328	0.955400976953438	0.9613226735988402	0.9565142983108822	0.9668360082555941	0.9492898416763197	0.9712414637482444	0.9716745362061421	0.9589268390274419	0.9699187606214947	0.9683547055714983	0.9720660596162871	0.9586037992379361	0.9592654166613646	0.9583399782359894	0.9701417573534498	0.9635789441938925	0.9693006747198669	0.9712027676756962	0.9726489841638492	0.9676866303728356	0.9689442339156817	0.9680827279245293	0.9700434645931137	0.9709132278089855	0.9690281663717762	0.9546123383281004	0.9586443885527232	1.0	0.9580931535300363	0.9715876597219033	0.9734224038512153	0.9686644232286483	0.9708602031586551	0.9701425296812854	0.9734802815726319	0.9704305773894988
HMP_2012__SRS043663__bin.27	0.9536896744213021	0.9549129677492153	0.9557026870545923	0.9597843476222567	0.9531275631040872	0.957764778685473	0.9532450074091658	0.9640748024136565	0.9606042705448861	0.9709473516822814	0.9534013377188764	0.9589204493389869	0.9572919799402113	0.9549017601408654	0.9637475464966532	0.953572535331971	0.955767891695285	0.9581932794952269	0.9619210336661185	0.9625333135151765	0.9991036796490884	0.9535751045726564	0.9697488677233332	0.9558491867427198	0.9538249444773302	0.9576716616365905	0.9546365679296548	0.9545329655733549	0.9536894283395438	0.9572376083587432	0.9558917743304262	0.9534935721013296	0.9635579452410554	0.9638308081962759	0.9580931535300363	1.0	0.9546333573823238	0.9569843788857297	0.9588093535601014	0.9578975449645218	0.9558280568688708	0.956054775204274	0.9559534968691008
HMP_2012__SRS016225__bin.43	0.97264502634018	0.9699378315779379	0.9752381267911276	0.9691957376241918	0.9725090187167654	0.9729708771325176	0.9722275531706687	0.9490313781278796	0.9605336127600472	0.9518671538934247	0.9695823488379497	0.9426428524182346	0.9743072806880475	0.9748313704675017	0.9555728189493433	0.9726764501029187	0.9715213184409804	0.9742301403088122	0.9581343696821407	0.9547909052850726	0.9548195014705783	0.9729065433647249	0.9593459368614141	0.9734413646908915	0.9738350373441742	0.9763512553421723	0.9695536828113679	0.9733513520277288	0.971472337996613	0.9704739592611797	0.9712217828966382	0.972742634704736	0.9504875959630352	0.9545880815635182	0.9715876597219033	0.9546333573823238	1.0	0.9733392376935944	0.9701937487313043	0.9738726086770428	0.9725980150629971	0.9771792919078798	0.9735835164998556
HMP_2012__SRS063193__bin.55	0.9707269408074399	0.9692595135729407	0.9725449599830506	0.9692014499237346	0.970558216838337	0.9719437440854087	0.9698117199378559	0.9536631008432745	0.9615023712307575	0.954530983946705	0.9681908451342278	0.9463195675476813	0.97434151884415	0.9728902365462084	0.9577702320782213	0.9719064092331088	0.9689992328245285	0.9731032085324182	0.9584314207217339	0.9573376333495778	0.9569009536554907	0.9725163078898093	0.9629359228487752	0.9711896574594655	0.9718219312213794	0.9751339932365986	0.9688755662055828	0.9715735819244106	0.9698463321297576	0.9689783321532667	0.9727503594910349	0.9710685702188339	0.9531774728164216	0.9574380339501202	0.9734224038512153	0.9569843788857297	0.9733392376935944	1.0	0.9698370168851933	0.9726307229326348	0.9711553937947128	0.9742606303353967	0.9724930201582951
HMP_2012__SRS024277__bin.47	0.9697121785335406	0.9672883060304125	0.9718665346434389	0.9692919502972037	0.9694927157059844	0.9708222265014429	0.9690648153561936	0.9543488857537796	0.9626537498406113	0.9567225046149614	0.9681933003844042	0.9496677738916124	0.9706475610227203	0.97160849642629	0.9591010652740717	0.9714216307286428	0.9695697376839412	0.9730105494431907	0.9599762002667926	0.9602388251613598	0.9590738854558568	0.9725107721725873	0.962384721863526	0.9701831561978868	0.9711234050531712	0.9733903377511757	0.9671861827685044	0.9701445170061317	0.9691380976776858	0.9688712823182001	0.9693377627543348	0.9698705721964548	0.9545723192868545	0.9585786946197271	0.9686644232286483	0.9588093535601014	0.9701937487313043	0.9698370168851933	1.0	0.9707307132845816	0.9730641100766109	0.9730121381182792	0.9725696150549034
CM_cf__CF_TNFC057SA_t1M16__bin.3	0.9756024581674224	0.9744735013738597	0.9767214913934859	0.9716972435599683	0.9749031107248011	0.9750962199525012	0.9758986433112715	0.9515044187786591	0.9619258060750955	0.9528646047796856	0.9747830408920962	0.9454947852993499	0.977728734081395	0.9756486543723628	0.957462624190424	0.9750807151914036	0.9728699104897712	0.9747798607062866	0.9571500394108341	0.9580435735324593	0.9577472760464582	0.9756502531153606	0.9610768748268952	0.9993801125397004	0.9764080978329855	0.9790811039368387	0.9742892976588629	0.9770531391503096	0.9770348085842427	0.9730771470985028	0.9751933079994074	0.975536703128836	0.9508085904338673	0.9571844985342821	0.9708602031586551	0.9578975449645218	0.9738726086770428	0.9726307229326348	0.9707307132845816	1.0	0.9760169381862581	0.9788995950621072	0.9773701434130326
HMP_2012__SRS024081__bin.3	0.9739662791007393	0.972007000160484	0.9750612862567863	0.9697306161294423	0.9731564367480661	0.9751566361376245	0.9738574082923975	0.9502016738568977	0.9599782390425179	0.9514468308314523	0.9715860241715664	0.943391681211662	0.9752512635039434	0.9756544097132255	0.9557352874691851	0.976384083335291	0.9729297902846299	0.9752851357946918	0.956593448978627	0.9559694048184016	0.9557074397856804	0.977149517178858	0.959000096391736	0.9750618349274427	0.9753997255334607	0.9780626720842726	0.9713621069747103	0.9744463032185251	0.9732029135632275	0.973044785008001	0.9725299524702562	0.9740396278311182	0.95054440365111	0.9564053748310019	0.9701425296812854	0.9558280568688708	0.9725980150629971	0.9711553937947128	0.9730641100766109	0.9760169381862581	1.0	0.9797735769059859	0.9967644707064706
HMP_2012__SRS011243__bin.13	0.9782107718316672	0.9749622478239476	0.97852309893704	0.9732686587338377	0.9779310157640163	0.9770875342342071	0.9779681287829558	0.9498815140762973	0.9631533519055706	0.9514996372517456	0.973993615198941	0.9437621819551573	0.9784357345426961	0.9791476300748878	0.9572867040234502	0.9772609245760472	0.976265930459426	0.9786400960770455	0.9581447599380485	0.9590541866623651	0.9562909056780509	0.9777382357235215	0.9598783490703545	0.978458099208507	0.9794529073685385	0.9809551839792996	0.9749008246008195	0.9793880313667462	0.9780737423392325	0.9749868605850249	0.9760574030213801	0.9780774391834349	0.9500258597247673	0.956402450609908	0.9734802815726319	0.956054775204274	0.9771792919078798	0.9742606303353967	0.9730121381182792	0.9788995950621072	0.9797735769059859	1.0	0.9804479554737645
HMP_2012__SRS064329__bin.27	0.974819502171578	0.9734188938872718	0.9760819804812924	0.9710234625885699	0.9742808845721763	0.9757588411518885	0.9749408688169996	0.9508957656429046	0.960663440112012	0.9509728199524214	0.9724225665347911	0.9437424866989539	0.9766712304225986	0.9761704068591898	0.9560733337105644	0.9766399842334772	0.9745026151785382	0.9769562080339262	0.9576327248559899	0.9566162812643693	0.9564540247099335	0.9774194684593377	0.9597769041454918	0.9763961166936679	0.9763789062162139	0.9791164077818414	0.9724726795626305	0.975994332373591	0.9744391607651794	0.9735696337910059	0.9745340401630975	0.9750041829369166	0.9511240425035925	0.9565306311661822	0.9704305773894988	0.9559534968691008	0.9735835164998556	0.9724930201582951	0.9725696150549034	0.9773701434130326	0.9967644707064706	0.9804479554737645	1.0
