	XieH_2016__YSZC12003_37544__bin.70	KarlssonFH_2013__S530__bin.43	ZeeviD_2015__PNP_Main_68__bin.15	ZeeviD_2015__PNP_Main_65__bin.2	LeChatelierE_2013__MH0092__bin.49	KarlssonFH_2013__S462__bin.17	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.103	CosteaPI_2017__SID713A074-11-0-0__bin.30	ZeeviD_2015__PNP_Main_331__bin.21	ZeeviD_2015__PNP_Main_95__bin.1	CosteaPI_2017__SID713A039-11-0-0__bin.56	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.14	LeChatelierE_2013__MH0447__bin.34	KarlssonFH_2013__S421__bin.44	ZeeviD_2015__PNP_Main_333__bin.3	ZeeviD_2015__PNP_Main_382__bin.23	CosteaPI_2017__SID713A023-11-90-0__bin.86	ZeeviD_2015__PNP_Main_581__bin.34	CosteaPI_2017__SID713A023-11-0-0__bin.37	XieH_2016__YSZC12003_36117__bin.44	LiuW_2016__SRR3992958__bin.54	XieH_2016__YSZC12003_36474__bin.121	XieH_2016__YSZC12003_37543__bin.26	CosteaPI_2017__SID713A056-11-90-0__bin.79	ZeeviD_2015__PNP_Main_433__bin.48	ZeeviD_2015__PNP_Main_352__bin.44	ZellerG_2014__CCMD18872694ST-21-0__bin.26	ZeeviD_2015__PNP_Main_681__bin.32	SchirmerM_2016__G89063__bin.16	ZellerG_2014__CCIS29210128ST-4-0__bin.16	XieH_2016__YSZC12003_36211__bin.27	ZellerG_2014__CCIS94417875ST-3-0__bin.25	ZeeviD_2015__PNP_Main_208__bin.6	NielsenHB_2014__MH0092__bin.24	SchirmerM_2016__G88811__bin.11	ZeeviD_2015__PNP_Main_179__bin.26	ZeeviD_2015__PNP_Main_764__bin.30	CosteaPI_2017__SID713B072-11-0-0__bin.62	XieH_2016__YSZC12003_37286__bin.15	ZeeviD_2015__PNP_Main_22__bin.31	ZeeviD_2015__PNP_Main_189__bin.25	ZellerG_2014__CCIS90164298ST-4-0__bin.21	ZellerG_2014__CCIS77252613ST-4-0__bin.71	ZeeviD_2015__PNP_DietIntervention_11__bin.1	SchirmerM_2016__G89135__bin.5	SchirmerM_2016__G88977__bin.8	ZeeviD_2015__PNP_Main_98__bin.3	CosteaPI_2017__SID713A074-11-90-0__bin.79
ZellerG_2014__CCMD18872694ST-21-0__bin.26	0.9862768693518322	0.9781739393649731	0.9791267953101487	0.9877223674795026	0.9830822005775294	0.9731607750094609	0.9805976908197976	0.9727736845405284	0.9820717167227143	0.9862459360814624	0.9793379448167168	0.9806044360387104	0.9816876670484918	0.9817179943779619	0.9834862580988174	0.9721122848279637	0.9758676046341178	0.9803105189234331	0.9752444646431477	0.976699488095213	0.9746294500820285	0.983236197912947	0.9850514992150153	0.9767358295622247	0.9915169944299193	0.9808499100341055	1.0	0.9804182454226521	0.9816967648574714	0.989064965527934	0.9827882487088336	0.991355892362566	0.9829679488103841	0.9831103602426017	0.9757148383619523	0.9831315664577928	0.9836900822167801	0.9752701177943205	0.9832111096114335	0.9722211247149335	0.9871217436250699	0.9826758620077973	0.9735014315206227	0.9837877881896097	0.9759769507351541	0.9749724467060242	0.984977237407298	0.9732678150709991
ZeeviD_2015__PNP_Main_681__bin.32	0.9789799141617578	0.9780064741167994	0.9815709418471973	0.9808799807702241	0.9795571315370174	0.9777466334967794	0.9787601473871527	0.9726863571690657	0.9808681549654276	0.9811651367546637	0.9824012195009814	0.9786062288004934	0.9787401665564943	0.980171547121738	0.9814139234862103	0.976891884071275	0.9755731364105736	0.9978111912079828	0.9748693526743746	0.9755090299533988	0.9749041826048196	0.979830754439023	0.9791875425135861	0.9756212927046044	0.9793703144878537	0.9793207615252015	0.9804182454226521	1.0	0.9783293287329532	0.980342911791386	0.9810748815950425	0.9818040246281101	0.9805248149493194	0.9801172345520888	0.9750198435196734	0.9804487440444252	0.980935566907619	0.9750570830226643	0.9798034583573568	0.9748405580571466	0.9798540098082499	0.9800133148404993	0.9768480913995036	0.9807605121164714	0.9756944550214909	0.9755577881209074	0.9804226972688185	0.9729780227230385
SchirmerM_2016__G89063__bin.16	0.9796019275860915	0.9781256920901549	0.9780842658355312	0.9821654264144765	0.9849172088936076	0.973244686713496	0.9795042328104243	0.9736864854200664	0.9809479336345522	0.9809719710841657	0.9774290204557313	0.9793568521384082	0.9850428368253795	0.9812692606214667	0.982611571557902	0.9739815975560776	0.9760535753776334	0.9780342957327649	0.9757810815300438	0.9767215647380818	0.9755724862258953	0.9848241402815952	0.9796545183353946	0.9769617851122049	0.981206219862467	0.9834352295209949	0.9816967648574714	0.9783293287329532	1.0	0.9826565063338238	0.9828245449447968	0.9849407363977812	0.9793012772555123	0.9847460417388801	0.9759141565298761	0.9811515004040884	0.9792466905181741	0.9753538160483903	0.9854194185617555	0.9724096928129365	0.9806703390795211	0.985544906035933	0.9733696517379614	0.9875403385256079	0.9759452570779038	0.9755451172095745	0.981030385098457	0.9739334042779949
ZellerG_2014__CCIS29210128ST-4-0__bin.16	0.9867038473154328	0.9791947289518493	0.9792465173637668	0.9870724673535772	0.9819492462933924	0.9735841726545155	0.9807031725210595	0.9739984305255909	0.9818201305302705	0.9850842260363983	0.9794561649768575	0.9804470395277809	0.9820538048401367	0.9820871531014438	0.983471823456301	0.973362762864006	0.9767943180959925	0.9807855627487264	0.9762983955912857	0.9772505319973156	0.975152596802059	0.9832841308749867	0.9851414333892559	0.9775979281683599	0.9894784956017243	0.9820027968626497	0.989064965527934	0.980342911791386	0.9826565063338238	1.0	0.9826635884242182	0.9957337872190168	0.9819190157262514	0.9824313050754474	0.976299595813586	0.9832320201120657	0.9835396400612737	0.9759587489887961	0.9833096049972145	0.9722035806290996	0.9871751375134136	0.9833695421509328	0.9737027496724513	0.9841081397666335	0.9761245597574942	0.9766314442679895	0.9842582615234865	0.9739523447618103
XieH_2016__YSZC12003_36211__bin.27	0.9804247687683698	0.9800348489783998	0.9800117692665962	0.9831516493787527	0.9819485385211593	0.9739244019919994	0.981031724198341	0.9739401619148187	0.9822318059638345	0.9829311023214397	0.9786063850416926	0.9809369577629351	0.9814571930991101	0.9819082412442242	0.9842293000691502	0.9733654922035344	0.9766888566619492	0.9805297101046486	0.9766912478222327	0.977327070909734	0.975424302075458	0.9826247656894862	0.9790530043661049	0.9778573628530295	0.9820825209085793	0.9813834145630891	0.9827882487088336	0.9810748815950425	0.9828245449447968	0.9826635884242182	1.0	0.9839882938833306	0.9808337481949108	0.9819443002478354	0.9758702032756643	0.9822766515547732	0.9804263130291452	0.9770388633109002	0.9812608659742023	0.9730734472990625	0.9819673880422821	0.982377878059468	0.9741397382423239	0.9834127794452016	0.9750832398136835	0.9767339372431169	0.9822920282852166	0.9738901967408345
ZellerG_2014__CCIS94417875ST-3-0__bin.25	0.9873289699409719	0.9804269105617571	0.9811181967899633	0.9885981980281565	0.983839843653772	0.9750858034092261	0.9828389213321168	0.9754566376648891	0.984078578079873	0.9869771562048419	0.9806833867731126	0.9827794943161948	0.9840669805775434	0.9835559125818023	0.9856409845660081	0.9746834788231491	0.9782776450825481	0.9815672142640351	0.9783865776173654	0.9799731148144738	0.9759947258685431	0.9859020141368768	0.985453706056519	0.9795618455306576	0.991796199755396	0.9829739515552699	0.991355892362566	0.9818040246281101	0.9849407363977812	0.9957337872190168	0.9839882938833306	1.0	0.9840011201958611	0.9839873232976106	0.9775746704901613	0.984654620577081	0.9851466640516787	0.9785275781100425	0.9853631217900971	0.9735325618414588	0.9881989682824818	0.9855673113724808	0.9761419510435336	0.9852608042290433	0.9777256448456751	0.978090711417554	0.9854585204986175	0.9755186574956818
ZeeviD_2015__PNP_Main_208__bin.6	0.9811777508507351	0.9773639759587462	0.9797880399467406	0.9843462922713409	0.9809974386952787	0.9732204524822058	0.9793772869694779	0.9719088801241894	0.9815062840494968	0.9838017670058343	0.9813555720811643	0.9794387556405701	0.9794393522151827	0.9804128825009153	0.9827221000870157	0.9743229444970558	0.9744020822619892	0.9797986996203947	0.9743530605912216	0.975242783453602	0.9738739626196846	0.9804579290363054	0.9804383012180664	0.9759325119269483	0.9826484818550207	0.9799835931091059	0.9829679488103841	0.9805248149493194	0.9793012772555123	0.9819190157262514	0.9808337481949108	0.9840011201958611	1.0	0.9814926449218181	0.9745394924865751	0.9814809607063362	0.9826923806407868	0.9748008924300656	0.9802344880322904	0.9713969501270687	0.9830242515233356	0.9803340590036973	0.974200732216469	0.9809018205962734	0.9748897846126118	0.9748165767602542	0.9839148361022753	0.9719268826343385
NielsenHB_2014__MH0092__bin.24	0.9808235942195349	0.9790760114028829	0.9788366121357309	0.9845767599489289	0.999366388798503	0.9747804253876641	0.981592896999901	0.9743397666480569	0.9817366303329049	0.9825455604760881	0.978924363069493	0.9815905630488612	0.9877727537958011	0.981984134925078	0.9841912321780922	0.9742909031388107	0.9769091687766662	0.9801069659865537	0.976755251227345	0.9777703733581187	0.9750439851427962	0.983991760757295	0.9803773759831178	0.9774679571250106	0.9816802221222782	0.9828316251938544	0.9831103602426017	0.9801172345520888	0.9847460417388801	0.9824313050754474	0.9819443002478354	0.9839873232976106	0.9814926449218181	1.0	0.9763217799970627	0.9835608773500447	0.9815371763508783	0.9772639155199639	0.9834822112617145	0.973499345034228	0.9817687624659427	0.9843453660664961	0.9757978966660028	0.985058699028761	0.975527794166688	0.9767752772548771	0.9829911316871922	0.9744092630544363
SchirmerM_2016__G88811__bin.11	0.9743725128170854	0.9760033662189134	0.9738828748287858	0.9760717608878197	0.9759834962637806	0.973684428010125	0.9763347740409208	0.9773360962970775	0.9756306852083502	0.9762202690220528	0.9750558615334711	0.9763862305681479	0.9753231765715141	0.975010752441521	0.9756555131857629	0.9727982281844667	0.9797352214241097	0.9741498763818238	0.9797086159670537	0.9860494234448066	0.9804606902683065	0.9759202502953102	0.9747957372374169	0.9855520971456487	0.974683394163676	0.9756461268004624	0.9757148383619523	0.9750198435196734	0.9759141565298761	0.976299595813586	0.9758702032756643	0.9775746704901613	0.9745394924865751	0.9763217799970627	1.0	0.9744661889294632	0.97454820322465	0.9797964518943676	0.9755671781091729	0.9719390122677077	0.9752010913078191	0.9764618449527991	0.9742675000086758	0.9782977406375735	0.9984984188221121	0.9798587963836641	0.9758889901159049	0.9774114052659644
ZeeviD_2015__PNP_Main_179__bin.26	0.9814127138811496	0.9781311495742849	0.9787726713594959	0.9837652917844666	0.9830973074414705	0.9745947288404582	0.9796279324280078	0.9726812580025608	0.9823378925311441	0.9834557647726588	0.980255119746523	0.9795502987703434	0.9804746998877383	0.9820090491001097	0.9829749187488376	0.9735525439681196	0.9758568727505871	0.9803697566242634	0.9758430770665601	0.9756665176659612	0.9742218381064088	0.9816199916582071	0.9815687891749882	0.9761388162625602	0.9821033470390009	0.9813899883215261	0.9831315664577928	0.9804487440444252	0.9811515004040884	0.9832320201120657	0.9822766515547732	0.984654620577081	0.9814809607063362	0.9835608773500447	0.9744661889294632	1.0	0.9817220159351657	0.9754538600319106	0.981708139991823	0.9730575201290873	0.9835922270232839	0.9815066069540715	0.9741435823325312	0.9829550509937384	0.9752143051958444	0.9750439932932938	0.9832585898385402	0.9730134259808274
ZeeviD_2015__PNP_Main_764__bin.30	0.9823533932404169	0.977716416652376	0.9779683649492807	0.9858619263694205	0.9815089872086284	0.9756749628209672	0.9793217672668317	0.972704729637032	0.9829395291162918	0.9850746590759496	0.9783017547542819	0.9789766673753757	0.9800916743474346	0.9798503933374859	0.982621215247404	0.975490986558547	0.9752790453919502	0.9807533455878839	0.9748058678295592	0.9755731297326913	0.9736928390988298	0.9806755371518413	0.982130175626182	0.975487942840131	0.9832481621413546	0.9806027931407505	0.9836900822167801	0.980935566907619	0.9792466905181741	0.9835396400612737	0.9804263130291452	0.9851466640516787	0.9826923806407868	0.9815371763508783	0.97454820322465	0.9817220159351657	1.0	0.9750378006711924	0.9803309417138099	0.9740383178825117	0.9828617893877425	0.9803350413532577	0.9752884624186446	0.9807261125534509	0.9748891782861554	0.9747948892951065	0.9845630530150615	0.9729842544264009
CosteaPI_2017__SID713B072-11-0-0__bin.62	0.9752250257703656	0.9753087907011337	0.9729291171127175	0.9757456013178726	0.9766088704195648	0.9719368779579621	0.9750219052656908	0.9733712227734387	0.9763515925788548	0.9765685937199243	0.9760064122173204	0.9751194921876021	0.9751461770060829	0.9751202677536562	0.9756496827252233	0.9719877629236356	0.9954604681828023	0.9747227473561938	0.99550708050831	0.9795196926812415	0.9768836212781015	0.9758294656417433	0.9749276959096543	0.9805626697652634	0.9747118036149685	0.9759161376051971	0.9752701177943205	0.9750570830226643	0.9753538160483903	0.9759587489887961	0.9770388633109002	0.9785275781100425	0.9748008924300656	0.9772639155199639	0.9797964518943676	0.9754538600319106	0.9750378006711924	1.0	0.9759673768643018	0.9710260813827196	0.9752068227748855	0.9768785125041536	0.9723296344862958	0.9789175375825335	0.9804756602887356	0.9883649079855054	0.975587346982413	0.9737558587813735
XieH_2016__YSZC12003_37286__bin.15	0.9811868936133998	0.9776066937115475	0.9781144307092552	0.9818746074894452	0.9838581483403325	0.973971266479142	0.9792215989859439	0.9734165385102251	0.9809245112509798	0.9821266815029902	0.9795327224789203	0.9791625605719761	0.9855697562821552	0.9809857923655562	0.9825070299911906	0.9740792287169586	0.9759148953663476	0.9789121994942253	0.9759640162561806	0.9765180581556037	0.9744775195117685	0.9947735265524738	0.980823262906195	0.9764976845325063	0.9836588221102984	0.9832207421146207	0.9832111096114335	0.9798034583573568	0.9854194185617555	0.9833096049972145	0.9812608659742023	0.9853631217900971	0.9802344880322904	0.9834822112617145	0.9755671781091729	0.981708139991823	0.9803309417138099	0.9759673768643018	1.0	0.9722069474942346	0.9810247160192004	0.9949288860336409	0.9736723671191032	0.9861046761348834	0.9758008802502581	0.9754402477923215	0.9821806510539356	0.9738934821540398
ZeeviD_2015__PNP_Main_22__bin.31	0.9716455466829202	0.974164923403664	0.9705903957792762	0.9715801248625392	0.9735990467881919	0.9843518073992931	0.9725651201370162	0.9714574223671534	0.976628586047775	0.9725882225604785	0.9732984634790836	0.9722516836245417	0.9720625018422526	0.9720834859656285	0.9727804917394272	0.9850435394597549	0.9704846248625738	0.974361137234664	0.9704053354902065	0.9724270296972037	0.9723969123886026	0.9726418325424827	0.9719904142209279	0.9717181063087746	0.9721047693146776	0.9729339918966879	0.9722211247149335	0.9748405580571466	0.9724096928129365	0.9722035806290996	0.9730734472990625	0.9735325618414588	0.9713969501270687	0.973499345034228	0.9719390122677077	0.9730575201290873	0.9740383178825117	0.9710260813827196	0.9722069474942346	1.0	0.9716767435290943	0.9737911848503932	0.9826608602561347	0.9745151236968127	0.972411374100122	0.9706464421498445	0.9723986841704898	0.9718349903891859
ZeeviD_2015__PNP_Main_189__bin.25	0.984390654543537	0.9782496241819314	0.9790659345616843	0.9869540575071838	0.9817863370748378	0.9719961537762195	0.980024823826921	0.9726804515117159	0.9815721111609038	0.9871836505490792	0.9799013177417275	0.979815011910192	0.9806037528460391	0.9826930502830356	0.983583605321183	0.9725310534806008	0.9754443664900524	0.9795193526828622	0.9753239444610196	0.9757948226918984	0.9745255187838507	0.9808561170141649	0.9830093190813203	0.9766959610337037	0.9868390118231155	0.9799440682457614	0.9871217436250699	0.9798540098082499	0.9806703390795211	0.9871751375134136	0.9819673880422821	0.9881989682824818	0.9830242515233356	0.9817687624659427	0.9752010913078191	0.9835922270232839	0.9828617893877425	0.9752068227748855	0.9810247160192004	0.9716767435290943	1.0	0.9809817221645054	0.9726581688980033	0.9829109387373144	0.9752300321803549	0.9748203486340961	0.9855435343478518	0.9729210791979255
ZellerG_2014__CCIS90164298ST-4-0__bin.21	0.9810470122958411	0.9788242576273395	0.9787060458478967	0.9822192280825757	0.9849241485066563	0.9744465276026298	0.9793975065378997	0.9741413663565689	0.9818469675860937	0.9826994884512273	0.9807616926851549	0.979581730154899	0.9855886490424802	0.9809657989542063	0.9829746083897666	0.9750132639951592	0.9765793899339275	0.979492695288709	0.9766253362236595	0.9768451259768978	0.975378561401358	0.9939623647519785	0.9802268305081775	0.977969945831379	0.9828614600693614	0.9833393782686525	0.9826758620077973	0.9800133148404993	0.985544906035933	0.9833695421509328	0.982377878059468	0.9855673113724808	0.9803340590036973	0.9843453660664961	0.9764618449527991	0.9815066069540715	0.9803350413532577	0.9768785125041536	0.9949288860336409	0.9737911848503932	0.9809817221645054	1.0	0.9746957839306012	0.9863812835031918	0.9767437619770704	0.9761160872902986	0.981901711065828	0.9743475694317618
ZellerG_2014__CCIS77252613ST-4-0__bin.71	0.9734871077089996	0.975535083818921	0.972542308679489	0.9740707618876884	0.9753929780826417	0.9863023171954575	0.9745533210727717	0.9721243061682799	0.9770130754638071	0.9743565533027858	0.9750599169777824	0.9743749092708502	0.9729639698083675	0.9734919144364216	0.9746940231824093	0.9854967032268197	0.9718738075069215	0.9761161656590502	0.9717469983694846	0.9734798948784584	0.9734744344359404	0.9737345466595294	0.9744111608490167	0.9731465538289727	0.9740555453393761	0.9749310839867451	0.9735014315206227	0.9768480913995036	0.9733696517379614	0.9737027496724513	0.9741397382423239	0.9761419510435336	0.974200732216469	0.9757978966660028	0.9742675000086758	0.9741435823325312	0.9752884624186446	0.9723296344862958	0.9736723671191032	0.9826608602561347	0.9726581688980033	0.9746957839306012	1.0	0.9777362425256307	0.974639687201234	0.9725141863899247	0.9737121779667134	0.9724248236353328
ZeeviD_2015__PNP_DietIntervention_11__bin.1	0.9828351481401645	0.9801897058631747	0.9802187143826642	0.9843748889151148	0.9846645504277458	0.9765213592851044	0.9820912613631302	0.976226934272158	0.9826661463925371	0.9839017151990715	0.979013700561061	0.9820797329500349	0.986582292862568	0.9827521795030846	0.984396998121182	0.9761238535722347	0.9786286232405952	0.9808215847113035	0.9786641970086997	0.9794965227827451	0.9767515698864038	0.9863717998874794	0.9814283714401383	0.9797859769926376	0.9837591765326309	0.9856397603543896	0.9837877881896097	0.9807605121164714	0.9875403385256079	0.9841081397666335	0.9834127794452016	0.9852608042290433	0.9809018205962734	0.985058699028761	0.9782977406375735	0.9829550509937384	0.9807261125534509	0.9789175375825335	0.9861046761348834	0.9745151236968127	0.9829109387373144	0.9863812835031918	0.9777362425256307	1.0	0.9781343641165297	0.978226665616273	0.9827386505883778	0.9762386824980466
SchirmerM_2016__G89135__bin.5	0.9745968910566768	0.9767123522597765	0.9744009175433154	0.9758540255716962	0.9761257820184439	0.9734250050294221	0.9770350167851011	0.9782177574043369	0.9751457363640472	0.9758924340731775	0.9755108658068904	0.9768537266518312	0.9756160688639265	0.9755947711617189	0.9760363208370846	0.973521247970604	0.9802361071120069	0.9746169477717539	0.980344850532729	0.9861700842468663	0.9808650906467193	0.9754865011444382	0.9746864634338968	0.9857357979143923	0.974966595749214	0.976090525409728	0.9759769507351541	0.9756944550214909	0.9759452570779038	0.9761245597574942	0.9750832398136835	0.9777256448456751	0.9748897846126118	0.975527794166688	0.9984984188221121	0.9752143051958444	0.9748891782861554	0.9804756602887356	0.9758008802502581	0.972411374100122	0.9752300321803549	0.9767437619770704	0.974639687201234	0.9781343641165297	1.0	0.980676747336654	0.9757473975814762	0.9780452815115994
SchirmerM_2016__G88977__bin.8	0.9745954690877469	0.9759326671649886	0.9732910614688586	0.9755785571639278	0.9763525946365542	0.9717893492354974	0.9757185334619308	0.9750341874237202	0.9757856154980167	0.9756731421790612	0.9762886797567871	0.9757791390830086	0.9747295556732068	0.9752777381326936	0.9758942465480243	0.9718024067961466	0.9874508058613257	0.9751923536842461	0.9872276803750843	0.9808935494793651	0.9779462491376466	0.9752261710155521	0.9744852321034562	0.9792845229271039	0.9741954922704469	0.976475597297429	0.9749724467060242	0.9755577881209074	0.9755451172095745	0.9766314442679895	0.9767339372431169	0.978090711417554	0.9748165767602542	0.9767752772548771	0.9798587963836641	0.9750439932932938	0.9747948892951065	0.9883649079855054	0.9754402477923215	0.9706464421498445	0.9748203486340961	0.9761160872902986	0.9725141863899247	0.978226665616273	0.980676747336654	1.0	0.9757937164047659	0.9753499160715932
ZeeviD_2015__PNP_Main_98__bin.3	0.9819970595170835	0.9796733812137773	0.9788195773896595	0.9873508927060215	0.9829351887430966	0.9733262155865119	0.9804917274258035	0.9731166787187886	0.9824618259293861	0.9850565169579536	0.9815400790852199	0.9804548498002603	0.9808530082216235	0.9815010009918157	0.9848142438434858	0.9726849194621857	0.9758043263093829	0.9804838007848615	0.9755766197152964	0.9763062240404523	0.9743184291147643	0.9824759900013156	0.9806687363813417	0.9767994187016815	0.9850008849150442	0.9815723928164392	0.984977237407298	0.9804226972688185	0.981030385098457	0.9842582615234865	0.9822920282852166	0.9854585204986175	0.9839148361022753	0.9829911316871922	0.9758889901159049	0.9832585898385402	0.9845630530150615	0.975587346982413	0.9821806510539356	0.9723986841704898	0.9855435343478518	0.981901711065828	0.9737121779667134	0.9827386505883778	0.9757473975814762	0.9757937164047659	1.0	0.9729694428212973
CosteaPI_2017__SID713A074-11-90-0__bin.79	0.9721029873281635	0.9773255772589183	0.9705004551876373	0.9729188220612861	0.9743454995680266	0.9726711651857076	0.9763744555239191	0.999550013868425	0.9740117201411597	0.9737766785849771	0.9726793852641143	0.976403946854766	0.9730618163012794	0.972974382402358	0.9739415609335481	0.972534791949427	0.97424402095312	0.9721347183905698	0.9737871126942119	0.9765326055107599	0.9800010656963755	0.9738304362304362	0.9729418434170658	0.9762231143580072	0.9723230831171393	0.9738166664113131	0.9732678150709991	0.9729780227230385	0.9739334042779949	0.9739523447618103	0.9738901967408345	0.9755186574956818	0.9719268826343385	0.9744092630544363	0.9774114052659644	0.9730134259808274	0.9729842544264009	0.9737558587813735	0.9738934821540398	0.9718349903891859	0.9729210791979255	0.9743475694317618	0.9724248236353328	0.9762386824980466	0.9780452815115994	0.9753499160715932	0.9729694428212973	1.0
