	LeChatelierE_2013__MH0148__bin.70	HeQ_2017__SZAXPI029599-169__bin.17	LeChatelierE_2013__MH0122__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES41__bin.6	ZeeviD_2015__PNP_Main_303__bin.19	ZeeviD_2015__PNP_Main_667__bin.36	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.33	YuJ_2015__SZAXPI015266-89__bin.52	LeChatelierE_2013__MH0251__bin.19	NielsenHB_2014__O2_UC9_2__bin.49	ZellerG_2014__CCIS21126322ST-4-0__bin.74	ZeeviD_2015__PNP_Validation_61__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.79	HeQ_2017__SZAXPI029563-66__bin.22	Bengtsson-PalmeJ_2015__TRAVELRES68__bin.11	LeChatelierE_2013__MH0236__bin.49	Bengtsson-PalmeJ_2015__TRAVELRES3__bin.65	QinJ_2012__CON-076__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES7__bin.18	NielsenHB_2014__MH0148__bin.25	QinN_2014__LD-26__bin.51	NielsenHB_2014__O2_UC59_0__bin.13	ZeeviD_2015__PNP_Main_717__bin.24	ZeeviD_2015__PNP_Main_418__bin.50	ZeeviD_2015__PNP_Main_528__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.102	LiSS_2016__FAT_024-22-0-0__bin.41	ZeeviD_2015__PNP_Main_673__bin.1	ChengpingW_2017__AS106raw__bin.10	ZeeviD_2015__PNP_Main_409__bin.34	NielsenHB_2014__MH0134__bin.38	NielsenHB_2014__MH0122__bin.5	ZeeviD_2015__PNP_Main_109__bin.15	VogtmannE_2016__MMRS11288076ST-27-0-0__bin.34	ZellerG_2014__CCIS81887263ST-4-0__bin.85	ZellerG_2014__CCIS70398272ST-4-0__bin.48	Bengtsson-PalmeJ_2015__TRAVELRES8__bin.53	ZeeviD_2015__PNP_Main_84__bin.84	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.82	HeQ_2017__SZAXPI029552-169__bin.46	QinN_2014__HD-66__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.104	ZeeviD_2015__PNP_Main_163__bin.52	CosteaPI_2017__SID713B074-11-0-0__bin.68	LeChatelierE_2013__MH0134__bin.37	ZeeviD_2015__PNP_Main_652__bin.32	Bengtsson-PalmeJ_2015__TRAVELRES36__bin.19	LiJ_2014__O2.UC8-2__bin.45	ZeeviD_2015__PNP_Main_32__bin.13
Bengtsson-PalmeJ_2015__TRAVELRES4__bin.102	0.7390347714046056	0.8435907679802146	0.8789616139604466	0.5825234994508868	0.8267770081545472	0.8547843757836754	0.8325382865938551	0.6491718335192536	0.8467692254477218	0.7450049722849162	0.8496560908328361	0.8666248129988499	0.8460245068790481	0.5880426492334033	0.5889558201675876	0.8742933734575108	0.36453922051867416	0.710362587663545	0.47405920045658545	0.7260715490180818	0.627532449563736	0.7940640430297213	0.559052931053865	0.8551209346166152	0.8386544564644027	1.0	0.47095338158611566	0.8442171894051418	0.800201658581299	0.6336126460338461	0.802085073633054	0.5906728582423189	0.6031954064734826	0.8237420983907092	0.8421044439255974	0.8371172853918593	0.6778215338850407	0.7078143564998574	0.5194341107392707	0.8134858743871118	0.8334258610700357	0.567204711131865	0.7470423119827743	0.8639838811494194	0.8178580261326001	0.4448456862185557	0.8333867745868679	0.861844847415709	0.5187730995062305
LiSS_2016__FAT_024-22-0-0__bin.41	0.8184331164821089	0.8723163435681448	0.912709485797933	0.5412743794253824	0.8808326825618288	0.8900887772139573	0.8794093717631606	0.7363803598793649	0.8878590543282567	0.8184546817972403	0.8952618388678864	0.9143641336134646	0.8792780193891788	0.7147882514777142	0.532348299444203	0.9098393384022715	0.2509405418122053	0.8043052210934922	0.3950406310141906	0.8285400608403285	0.7295918600737795	0.8546125268341137	0.5130662937391969	0.8767646799347812	0.8867918979764546	0.8897574555542123	1.0	0.888893535960163	0.8634778318362866	0.7444013501194261	0.8532035929121997	0.6832231650694175	0.6834322832767517	0.8856783435224002	0.8879792972974739	0.8717491104307509	0.764640071622986	0.7755377442026878	0.45050074008240565	0.8700813927272608	0.87823177485811	0.6854920976189932	0.7977421768551889	0.8980261201710849	0.8647423434962603	0.37600564619159804	0.8911239123402614	0.8986900704793708	0.6219685211748522
ZeeviD_2015__PNP_Main_673__bin.1	0.7806276624730536	0.819995717394721	0.8906580181832282	0.619065692007931	0.8285111701189453	0.8513023169306349	0.8323023738947756	0.6468267885195981	0.8808869522606185	0.7489144213301195	0.9040497386169518	0.8672581100121683	0.840203574740041	0.5794454163426688	0.5664208744064234	0.8827283352675976	0.3215502207532032	0.7106746681838803	0.45777996330960286	0.7664312377621466	0.6220106694521903	0.8155446217958529	0.5639909763310563	0.8812143244910803	0.8160665643142306	0.8375283190705648	0.466768287033383	1.0	0.7839480541941736	0.6628247899704679	0.8114442331356975	0.5937478767131279	0.6139670582550991	0.8222646746146514	0.84641678396933	0.837380761356625	0.6766742824748792	0.6887729855455209	0.49847020397966585	0.7994014647333633	0.8149231636099342	0.5669939473884686	0.7402047414754536	0.8606053160583286	0.8235848014182012	0.42336710231651886	0.8228511307381935	0.8584454829152188	0.5215780851401146
ChengpingW_2017__AS106raw__bin.10	0.5405482824642894	0.6284677630612153	0.6377068784488615	0.42243296084031356	0.599330140840271	0.63015479012393	0.5966967067698317	0.47559601012908403	0.6204008080265963	0.5441390385037239	0.6181270352409491	0.638649025959505	0.6034815531830157	0.4425612142974279	0.4313331799914384	0.6360105337362818	0.23635203891476533	0.5211092688786235	0.33791335756987173	0.5282095842943824	0.46760066788914234	0.5704454262585217	0.39525843433665786	0.6112830883057637	0.6325057662941737	0.6158708328807617	0.3517609825807867	0.6081800446821244	1.0	0.4557794986145986	0.5718814092120144	0.4222918649994995	0.4437991306366457	0.5979215783992384	0.6021278317669033	0.6011209931443394	0.4988217166199187	0.5094070993037852	0.36655687812939924	0.6086419338968648	0.6230763046307123	0.42618611020596797	0.5292670044447852	0.6284355506145389	0.5828360370491056	0.3180941838697105	0.6248064591013739	0.62249062378205	0.3814105431071753
ZeeviD_2015__PNP_Main_409__bin.34	0.9486831763209047	0.8636518461162874	0.9299771510491562	0.5077793149018138	0.8918317315353043	0.9163944755144913	0.8869203522315127	0.8438084898300484	0.9577218879694841	0.815894176563087	0.9481637269372514	0.9234728261213845	0.9120449396810113	0.8208776745430332	0.47572110148608326	0.9295702652749062	0.14017336745001518	0.9103287101038753	0.32888260395200597	0.947861120870414	0.8848079572238793	0.9013231340632588	0.5104774305090263	0.9202586721489855	0.892198659664658	0.8926099310340795	0.5550745478085912	0.9412203552039716	0.8342620237182733	1.0	0.8847153724369242	0.8276675504453085	0.7018107147886655	0.8744672110976999	0.8900131714041652	0.9127924400135856	0.8224101964113162	0.7832482933943679	0.38653125248212505	0.8510086625250405	0.8573122246516254	0.808775381022945	0.8106509538913143	0.9197270405565223	0.8933613296734729	0.29321260926832193	0.8799014508036116	0.8968576236019088	0.6288115085813916
NielsenHB_2014__MH0134__bin.38	0.7823481166284756	0.8351448258959155	0.9034786858330774	0.6022558822139803	0.831259523162694	0.8650512479034278	0.8539818631735607	0.6688209438709221	0.8832655884576315	0.7855656906286174	0.8924750035435024	0.8870534448749143	0.8505188278094068	0.605681267865158	0.5711941307788618	0.8892050152370603	0.32871558373296167	0.7261935697243155	0.4650990851857976	0.7705419786917389	0.6356220175521485	0.8119389454536864	0.5762347629396896	0.8757651750490184	0.8325292781885616	0.8559211925066736	0.4819170643263802	0.8728240680588694	0.7929195654484893	0.6701608307150788	1.0	0.6060452150905955	0.6213896878174388	0.849982503956911	0.8562714824832864	0.8559149175545109	0.6889594800500815	0.7188430169379415	0.5057497017552148	0.8158142820864143	0.8306958848125487	0.5726395844652855	0.7572383418771114	0.8929736776830219	0.9220366722968982	0.4333954430559165	0.8389046295858826	0.8841629066169001	0.5370111443150409
NielsenHB_2014__MH0122__bin.5	0.8700223403962997	0.8636359630089906	0.9930593899915646	0.4773114585131738	0.8798139561891816	0.8949944343431359	0.9083012018396998	0.8087923380062039	0.8908291351119586	0.8071379354860786	0.9002961956000463	0.9079429467029381	0.9011952034251473	0.7921078104285945	0.4677718137716178	0.8967141626913826	0.13940894642400714	0.8865497749110454	0.3184929642527736	0.8700980354034881	0.8507081890073221	0.8586629047285012	0.5347090123201401	0.9128050547674116	0.8841156101250885	0.8853464316803307	0.5420446880510247	0.8970630855669841	0.8224106993337283	0.8806113460594268	0.8512515339904282	1.0	0.7069281151476597	0.8594722191546734	0.900516540655218	0.9245497054375457	0.7817878849622536	0.7626909678747279	0.3859216618890674	0.8610908480070179	0.8464096458251352	0.7988845874077727	0.794430506539582	0.9374919962899078	0.8633181476705899	0.2976042530224861	0.8763708702800145	0.8943251038343669	0.6187906115378893
ZeeviD_2015__PNP_Main_109__bin.15	0.8540691376966165	0.8923475382470084	0.9467689013847904	0.593132659096317	0.9094929399269908	0.938288266661461	0.9182458160038873	0.7392856407986379	0.9345396720546889	0.8396936335093229	0.9529149082214251	0.9369360290855064	0.9063431707781618	0.697909175852614	0.5879405521962121	0.9416796763915569	0.28465154953341737	0.8205823960088151	0.44242174511983634	0.8516965226443077	0.7294226953265762	0.8895385983896608	0.5876867768259296	0.9267892350703845	0.9012507801877938	0.9200560099652998	0.5517699117378759	0.943965237522667	0.8795337286460688	0.7598683533671665	0.8881921644084527	0.7193914456068634	1.0	0.9170413062942095	0.9244567175817793	0.9246308254241768	0.7747039243380077	0.7779396922089906	0.4985330095279198	0.8885741464626826	0.899896959813272	0.689355732395191	0.8661226763857534	0.9304555241516596	0.9005765079981449	0.42124284509097665	0.9173726387942873	0.9351828158725151	0.6167981356743276
VogtmannE_2016__MMRS11288076ST-27-0-0__bin.34	0.7668721698651452	0.8519308806378948	0.8966687483116256	0.590331907534133	0.8615545695387898	0.8876094002857431	0.868723302721122	0.6608632155107704	0.8760141639351912	0.7877662710083	0.8815471106148217	0.8961437800557998	0.855295052210645	0.6146379377788665	0.5866345269434489	0.9121341673037375	0.3393157840820146	0.7304010939755153	0.4823346359108181	0.7563728047486296	0.6430602295350787	0.8129035009914244	0.5670823759042487	0.8733546893336294	0.8546552471488573	0.8681877621879218	0.49408845642198407	0.8735519169908528	0.8187973633469351	0.6542263772487508	0.8394967887618879	0.6043492890872588	0.6336581938977545	1.0	0.8591422674910126	0.8501496341809748	0.7046594213756137	0.7147982353775378	0.5135254060939336	0.8334250204974585	0.8519512960700658	0.5853859045294189	0.7557023765385853	0.8905433895377473	0.8497686676342123	0.4469532337133156	0.8520701430502041	0.9001291640646105	0.5386418560835983
ZellerG_2014__CCIS81887263ST-4-0__bin.85	0.7742141018183075	0.8518143477534659	0.9158672814085691	0.6136539369783958	0.860741376430542	0.8814136807911395	0.8676514632277982	0.6682542779470462	0.883493258381666	0.780595024852698	0.8894846880885597	0.9030874365723435	0.8817441381614187	0.6073187308133139	0.5907364663667832	0.9041590831859834	0.343713102526739	0.7325771931138155	0.4952764034718902	0.7649454565351365	0.6377820046883189	0.8232715423647788	0.5815365763752498	0.8785227187642191	0.8580145631627146	0.8763761857587993	0.4891406236500924	0.8878989966767076	0.8141850446081452	0.6574809357055229	0.8350697344245867	0.6252447832372439	0.6307466464696497	0.8483348260311134	1.0	0.8558809892698548	0.7137292438213831	0.7150859909113424	0.5241723446778365	0.8303806955299701	0.8385532158757768	0.5793598054405235	0.755054413873738	0.880716768515692	0.8475356807565818	0.4500440609827039	0.8520152139981454	0.8879832309083474	0.53022533016939
ZellerG_2014__CCIS70398272ST-4-0__bin.48	0.752288814773191	0.8361194378507112	0.9515960632741999	0.5907823526772455	0.8351804095260275	0.8725610012313841	0.8395710880407603	0.6611361210046784	0.884426516137257	0.7649234996378491	0.8917817038681415	0.894075682050778	0.8744995944052856	0.5994237635058767	0.5886528914024604	0.8856205100593899	0.33167570085271036	0.7094392822219896	0.4666098335530453	0.7438621305580542	0.6383690463218363	0.8035208754863398	0.5708020947061878	0.8670276067917707	0.8341844056488411	0.861800455946859	0.47502690314369733	0.8689565853411874	0.8040667724987555	0.6670441297019964	0.825729233657453	0.6350156789598543	0.6240688948380861	0.8304115557815586	0.8466602711608983	1.0	0.6779645626307322	0.7097718770097236	0.5048560975592385	0.8110434289027008	0.8241250157573012	0.5768212057308859	0.7541358909658852	0.9323771411234582	0.8345009760624338	0.4355934110622308	0.8600342138192778	0.8769776748419462	0.5225726456099269
Bengtsson-PalmeJ_2015__TRAVELRES8__bin.53	0.8241847917104378	0.8433636044510158	0.8646264655436035	0.5164094339401042	0.8454428678871682	0.8623062163451856	0.8390367355390056	0.7326010672102331	0.8496875232449037	0.7744947455099002	0.8592869344392579	0.8698537686214788	0.8634567711126799	0.7069369535136725	0.5112565145541915	0.8830053273513185	0.2533978339990891	0.7904137255746357	0.4695555378658666	0.817891322381096	0.7410603634535087	0.8051895457418381	0.49093845684723636	0.8443127577601548	0.8644885729684444	0.8524105753600323	0.5089754146673331	0.8577640262195989	0.8150582172012505	0.7341487699938797	0.8119210523682941	0.6559280105059353	0.6387236280450008	0.8407954096127219	0.8624667285225789	0.8281710616118816	1.0	0.7437969003315077	0.43694546631397485	0.8312816919114477	0.8433723042980289	0.6578084824378363	0.7486718596053489	0.8627951477473269	0.8159908408010645	0.39524448962564995	0.8557343519114217	0.8550039997546643	0.5620631861188721
ZeeviD_2015__PNP_Main_84__bin.84	0.7318380312033428	0.8017355231119172	0.8323328356563825	0.5315197851638827	0.7898453861338517	0.8146713829073018	0.7918201949958416	0.6902055171999159	0.808505666503001	0.733989598885738	0.8142481236910929	0.8286116817138792	0.7962551980520457	0.5983690892511799	0.5299590168041124	0.8226419631852661	0.28944918183913343	0.701749751996553	0.4282056574846939	0.723840195597062	0.6424609958215177	0.7553653917452429	0.5123853422447568	0.8115113680771967	0.8032846678757879	0.820188582823131	0.47566760523863444	0.8044983316131747	0.7669537160435684	0.644252232031023	0.7805757688106857	0.5896261410663647	0.5909953205006162	0.7858785334228484	0.7962107077367055	0.7989005681533513	0.6853544695732336	1.0	0.4776347986412417	0.7920105814804053	0.7981209856007696	0.5747331082096656	0.7048035512089542	0.822886459512811	0.7844957263244386	0.3928170185476517	0.8102335741555358	0.8201649348176799	0.5182885257071855
Bengtsson-PalmeJ_2015__TRAVELRES11__bin.82	0.6519026000340642	0.8495915239006971	0.9023492514697504	0.8633716457093858	0.8364509858046479	0.8756106585539183	0.8294343589773708	0.5441377366136715	0.8752952715441042	0.7298654466220701	0.8571895904667375	0.8905800889191682	0.8368063100894477	0.42048253625188675	0.8983337933950795	0.8953707999788567	0.5987308168934673	0.6221140913976284	0.8384190712234314	0.6386669172534901	0.4665736754626557	0.760992441283396	0.7752688424650696	0.8572788620225881	0.826613495275068	0.8819659710924607	0.40487704605120195	0.8531300839270087	0.8086722618005838	0.4658735985246701	0.8047178842641264	0.43717396794446367	0.5549566269447397	0.8272959528270305	0.8552062349134008	0.8326616431839405	0.5899499022124076	0.6998790135493078	1.0	0.8148872065638086	0.8346220935354473	0.3866662359705639	0.7549102292282122	0.8695971621042246	0.8170649626762673	0.7647994032901266	0.8384108488432873	0.8728085888633734	0.43247781425643256
HeQ_2017__SZAXPI029552-169__bin.46	0.7747432847221132	0.9221210483352914	0.9114578884284968	0.6063877832371924	0.882383856136019	0.9112763193730734	0.879903178492724	0.7039581671025218	0.8908432886676011	0.7977868494206454	0.9030375277189678	0.9144790596101935	0.8732241952641121	0.6450685040127144	0.6017527925818699	0.9135769601892608	0.3328448078719762	0.7512737605517861	0.48129934493408927	0.7709429754418277	0.6867543075726171	0.8326270399225918	0.5809351725691293	0.9014796345788689	0.9094748019307609	0.900876702736598	0.510013303572352	0.8923494691020414	0.8757638636975658	0.6689773946525998	0.8466293083866134	0.6362064784911535	0.6451382204010837	0.8757083204211177	0.8836249610718243	0.872446972450918	0.7320320373618553	0.7569234694092533	0.531485568133022	1.0	0.9016703970041872	0.6284196941902116	0.7780234024891816	0.9050842016918099	0.8579367703002057	0.44888773631270024	0.8921100584276963	0.9037576750273981	0.5612295672565873
QinN_2014__HD-66__bin.1	0.7076154965758389	0.8338317414631334	0.8304039988170553	0.5573685551599141	0.7962316320373357	0.833666988781468	0.7952888237306625	0.6314697405946855	0.8097843308943342	0.7217207820669946	0.813465854068692	0.8340954139743703	0.7909974086415681	0.5709072687996284	0.555902836167955	0.8428644863144416	0.3236568136831366	0.6907169197593042	0.4469941504270437	0.6966766689395487	0.6218697416862147	0.7543987772144654	0.5232166545518301	0.808264376547541	0.8243620438474083	0.8218719929650946	0.45840847545099767	0.8100439101712439	0.7983406710243695	0.6001203410892165	0.7676547165827496	0.5568671339548454	0.5818000475497388	0.7971307791778535	0.7945902450721722	0.789423218939941	0.6613373892737476	0.6792217533573902	0.4847364997457078	0.8029152014877542	1.0	0.5560481459865667	0.702258135047398	0.8174813169435683	0.7814345899449017	0.41709955462199494	0.8130684692361035	0.8231528342066136	0.5031468444403815
Bengtsson-PalmeJ_2015__TRAVELRES46__bin.104	0.7559510315646785	0.7704540850220879	0.7720094406143909	0.40604145544195974	0.7569037158395466	0.7816526452866699	0.7428860445893328	0.7161181662288028	0.7489878598817002	0.6924809335656863	0.7682357909806065	0.7729537802094792	0.7552343162902521	0.7490824329192054	0.4088744742272247	0.7778929034525185	0.06835405363682007	0.7711856352827896	0.24758062235548986	0.753848635853473	0.7830462068099078	0.7307830137552774	0.4040211157485896	0.7566705283990315	0.8107922670779667	0.7602017187258786	0.4862927044782651	0.7659882905598956	0.7421609846351266	0.7694476239219716	0.7192121880538491	0.7143430674022966	0.6057259338276165	0.7444043127159475	0.746127025497169	0.7509479324433269	0.701059727972711	0.6647538806237926	0.30521361684846476	0.76054245981689	0.7557257252106221	1.0	0.6683745444616128	0.7700980453514802	0.723407707609838	0.22087718346659324	0.7967212825958259	0.7662052522341721	0.5439451698907264
ZeeviD_2015__PNP_Main_163__bin.52	0.8026656319009823	0.8664382021723418	0.916293062961939	0.6122672193558917	0.8640379510307132	0.902173840634982	0.8790115212054798	0.6872961972361098	0.9123315036189042	0.7881696138614191	0.904898843882503	0.8968916227279843	0.8756611619796888	0.6164690119875162	0.604593909982047	0.9048443021826672	0.3285446276009313	0.7625895566384326	0.4783044775821123	0.8031819044795806	0.6625384289991972	0.8496356114832344	0.5960354429452185	0.8971560042500891	0.8615556791649042	0.8991961136332599	0.5082507852339381	0.8980815477518828	0.8277398252667131	0.6926362876337729	0.8541388406849438	0.6379680177464535	0.6834903523643618	0.863053285991693	0.8732987985837477	0.8817356917552934	0.7165842573502227	0.7321211475240567	0.5351594116491079	0.8456419932784641	0.8571736074796239	0.6002609674615044	1.0	0.8942644614610847	0.8689446222716659	0.45263948519296937	0.8688513601284353	0.8921144359805349	0.5785483747406147
CosteaPI_2017__SID713B074-11-0-0__bin.68	0.622870061224507	0.6847156374388269	0.7869947047017726	0.4867992497552232	0.6841983147402575	0.7226995279818015	0.6971023444726395	0.5460396057747309	0.7200931801080824	0.6325816319712758	0.7207255260551622	0.7401137095025837	0.6955813875468727	0.4888251249115829	0.4791778318625111	0.739809800037157	0.2847682436598368	0.5864637934723743	0.39110610922867045	0.6064177898113647	0.5175276542107953	0.6670716913407511	0.46527073174238515	0.7083190846404777	0.6902181466653547	0.7041788115335615	0.38741155120973164	0.7070270465328243	0.665499706944444	0.5321062871200181	0.6820286605232599	0.5097751436451488	0.49718348096999554	0.6886681520077336	0.6897456492033371	0.7381566227595487	0.5591798842381218	0.5787924757880291	0.4174207784423879	0.66611767498546	0.67564402447176	0.46831095407555845	0.6055277692340438	1.0	0.6865320462382182	0.3615806562471015	0.7030812980373594	0.7339622210650983	0.42710669449402316
LeChatelierE_2013__MH0134__bin.37	0.7966679753676961	0.854825931000874	0.9185183176666839	0.6153993872010525	0.8480575818547921	0.8814524872810232	0.8738528591650735	0.6793086938482756	0.8968322625385506	0.7977106027441121	0.9066289483429579	0.8963115060078292	0.8723143616256667	0.6147352554771367	0.5852668245774796	0.9080534143167931	0.3358404182098381	0.7421995166101647	0.4756694897217444	0.7839885567281039	0.6453822601799173	0.8280121698052586	0.5902582127799298	0.8948985546220485	0.8502104383826535	0.8782466031036643	0.491509105624802	0.8914594071770056	0.8131951236091027	0.6809697660347139	0.9278406767309119	0.6185049830308401	0.6340199618384266	0.8657985905401344	0.8745244196554761	0.8704523413057618	0.696771495228689	0.7270006318165897	0.5167420253120361	0.8319141294024263	0.85093028585522	0.5796057330762485	0.7752136977539495	0.9045280931805038	1.0	0.44313557833132816	0.8541027405833884	0.9013924108464448	0.546535836183813
ZeeviD_2015__PNP_Main_652__bin.32	0.6581831302894339	0.8797303618849852	0.9327502060864679	0.8992087420596097	0.865355652474036	0.92501447596989	0.8729587456251194	0.5088246368171692	0.9139264535157353	0.7529593731548486	0.8919301103026119	0.935603327048528	0.8730100889666011	0.3763138903705563	0.9647057313431133	0.9393606613022383	0.7057035321366532	0.609328514665655	0.9026801224253453	0.6606255045196403	0.4248226515412986	0.7793576947980638	0.8365769964715715	0.9062313702111637	0.863829614268885	0.9170919131384758	0.4103024693294845	0.879782418328432	0.8520577270302726	0.42908985370000086	0.8372872460287352	0.40933265065705216	0.5693505923024922	0.874265148425043	0.8915257814884435	0.8722969870015774	0.6479415598677624	0.6988748677195855	0.9286020919559246	0.8356528163249006	0.8719789435251768	0.3397545788277174	0.7752587847031072	0.9146003348726828	0.850749184924454	1.0	0.8928813883239537	0.9148549122741962	0.42106175177776317
Bengtsson-PalmeJ_2015__TRAVELRES36__bin.19	0.40788066888191493	0.46204752784444036	0.4953166343609624	0.3130926558365639	0.45653575164605253	0.4772604378192111	0.451539136053166	0.3692886207002646	0.46250749953848996	0.416069780321211	0.46886326226078395	0.4858770229524337	0.45824987693065045	0.33052562150021536	0.3476761045474125	0.477628684388653	0.179274929235124	0.3982164559104055	0.2529448187803827	0.4022439003753615	0.35244292658913295	0.4431921497138638	0.296730585810104	0.46021129468955757	0.4864710248600086	0.46330648883145653	0.2622202095255677	0.46110277829056673	0.4513122269398806	0.3472305550427666	0.43703983601009166	0.32504499723093966	0.33435769337271554	0.44944311119315733	0.45513949141591287	0.4644266122084795	0.3782921051012245	0.38872069411113164	0.2745094532644145	0.4478420558734847	0.4583652544458803	0.3304754322810904	0.4012897283244108	0.47956779582794906	0.4421741354378192	0.24077537536151622	1.0	0.4723467017414313	0.2858420251061473
LiJ_2014__O2.UC8-2__bin.45	0.6600875673519703	0.72853066514194	0.7899100527729762	0.5224440292549907	0.7305993489384853	0.7670442735084961	0.7733632936506741	0.5733896229012665	0.7618983208927123	0.7195624524401552	0.7671575435110447	0.803471424328107	0.7466327780492376	0.5259656418342269	0.5139337165635086	0.7929876228422215	0.3041335718430054	0.6409831956721219	0.42366144078238244	0.6464930582960938	0.546588313548237	0.7063128746420397	0.4954363636473182	0.7612843733788984	0.7311409964506724	0.7505990356384783	0.41428111807132517	0.7536094269562121	0.7044035520990799	0.5544527462251868	0.7216022162360499	0.519646621692049	0.5339728670143895	0.7438088604856994	0.7431202029702045	0.7419028516928141	0.5921252645728184	0.6164328263697386	0.4476891413230057	0.7107478772418272	0.7269795288570394	0.4978918524525667	0.6454911007735498	0.7842875226464693	0.7310620689488966	0.38648056244581264	0.7399766591494749	1.0	0.4520229239205158
ZeeviD_2015__PNP_Main_32__bin.13	0.7725849991160895	0.7996727904134207	0.8288190629680523	0.47879373865964453	0.7982422652404074	0.8230074866681344	0.7964782400744437	0.6810753124325544	0.8148250778980065	0.747577922408922	0.8288971507712798	0.8162154746165835	0.7990404961178432	0.6558659666239715	0.471739807101435	0.828649330451315	0.2016069819172508	0.7417929176531578	0.34125183424996125	0.7695130032460666	0.6865523041866992	0.8008321773807833	0.45550133996501235	0.8136841283286281	0.8092835552509167	0.8132985698001929	0.5161159126674685	0.8242265240407401	0.7769177876423883	0.6997697494357614	0.7889373442988854	0.6472172001401242	0.633956372778158	0.8012171936328073	0.7987454977500952	0.7957906335849134	0.7006872811236835	0.7012127469662346	0.39931445416083267	0.7945070653193629	0.7998897009779413	0.6362659280138909	0.7535342865106573	0.8215455094632657	0.7979076806946344	0.32019524119912496	0.8060776171073024	0.8136808746701604	1.0
