	LoombaR_2017__SID5639_uuc__bin.25	QinJ_2012__DLM023__bin.11	HeQ_2017__SZAXPI029486-84__bin.31	ZellerG_2014__CCIS12656533ST-4-0__bin.24	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.53	YuJ_2015__SZAXPI015254-45__bin.34	XieH_2016__YSZC12003_36694__bin.65	YuJ_2015__SZAXPI017589-133__bin.23	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.39	FengQ_2015__SID532749__bin.5	LiJ_2014__V1.CD46-0__bin.5	VogtmannE_2016__MMRS62376181ST-27-0-0__bin.26	VincentC_2016__MM098.1__bin.15	VogtmannE_2016__MMRS41266697ST-27-0-0__bin.40	CosteaPI_2017__SID713A037-11-0-0__bin.65	HeQ_2017__RSZAXPI003105-143__bin.24	LiJ_2014__MH0382__bin.18	LoombaR_2017__SID5450_zsn__bin.39	XieH_2016__YSZC12003_37179__bin.9	LeChatelierE_2013__MH0203__bin.97	VogtmannE_2016__MMRS85438660ST-27-0-0__bin.15	XieH_2016__YSZC12003_37283__bin.52	FengQ_2015__SID531128__bin.57	NielsenHB_2014__V1_UC35_4__bin.19	GeversD_2014__SKBSTL068__bin.18	XieH_2016__YSZC12003_36697__bin.49	QinN_2014__LV-22__bin.2	ZellerG_2014__CCIS41288781ST-4-0__bin.26	LiSS_2016__FAT_024-22-84-0__bin.30	NielsenHB_2014__O2_UC48_0__bin.20	NielsenHB_2014__V1_UC55_4__bin.39	ZellerG_2014__CCMD26709089ST-21-0__bin.20	WenC_2017__N019__bin.26	ZellerG_2014__CCIS82146115ST-4-0__bin.24	LeChatelierE_2013__MH0166__bin.17	LeChatelierE_2013__MH0251__bin.60	GeversD_2014__SKBSTL059__bin.9	Obregon-TitoAJ_2015__NO21__bin.46	HeQ_2017__RSZAXPI003080-114__bin.32	XieH_2016__YSZC12003_37284__bin.11	NielsenHB_2014__V1_UC55_0__bin.53	HMP_2012__SRS015264__bin.41	HeQ_2017__RSZAXPI003101-139__bin.39	LiJ_2014__V1.FI10__bin.12
NielsenHB_2014__O2_UC48_0__bin.20	0.8035152363990342	0.6278543630093794	0.8693597098122829	0.7850740809211394	0.49892976850776044	0.8606264466533048	0.8299489843786185	0.4258785023013837	0.7169684045178139	0.4573009897909377	0.8070610338748951	0.8600837104314218	0.5663557380599021	0.7640657158160302	0.9049696982172837	0.5968819784259383	0.5873486642790495	0.6114998323495332	0.44069349892264287	0.8677354598353423	0.8181928665221218	0.8832903353761486	0.7541670147013823	0.8246835325279513	0.8149404078795324	0.5342994645081784	0.849004924212884	0.8835666518479752	0.7058520107565489	1.0	0.9736109852028175	0.7966093039477231	0.7034023741839658	0.7488544544550885	0.44886898284264726	0.550762463238627	0.7037012551814287	0.5437346031751059	0.7492748671958905	0.49523472846760347	0.9987542006635554	0.8758345410632801	0.8524941124402189	0.8636116938080962
NielsenHB_2014__V1_UC55_4__bin.39	0.7825493221085159	0.6115937654208813	0.8412746990718388	0.7585857003712797	0.48517086241361457	0.8341825193642548	0.795988536939022	0.4143498119270275	0.6923883480676805	0.44018541934532207	0.7789429743890764	0.8406839058654284	0.5524654021005474	0.7445256584454916	0.8802598273545619	0.5798977479145456	0.5709742613374129	0.5893987215447912	0.41775580699538695	0.8449259075366813	0.7972419765796495	0.863973095718384	0.7222625630996798	0.7963379185070344	0.788616167660573	0.5192566650521867	0.8284274179751684	0.8493960146930346	0.6846951104068566	0.9350150283497101	1.0	0.7681045422645248	0.6700610030102321	0.7260335269442001	0.42947130471015016	0.5337892655079415	0.6902624049465435	0.5209168928079101	0.7275500482443101	0.46829181686779237	0.9523609297883713	0.858331286720231	0.8284125911186369	0.8455703055320902
ZellerG_2014__CCMD26709089ST-21-0__bin.20	0.8092853601224481	0.6552051221247333	0.8718783279798219	0.7889119796494708	0.5124897061676763	0.9206519067842284	0.8255291353180848	0.42542738267186925	0.7148925345463168	0.46495483648435987	0.8196162718002888	0.9098027464591373	0.5658391359648177	0.8035910923319033	0.8829202147153298	0.5871119063530731	0.6035432340957596	0.6311151831332055	0.4243865738245629	0.8766378511220816	0.8134701532757023	0.8510884515058098	0.7353387802617113	0.852125379955591	0.8341190419729666	0.5487834953758596	0.901618556923276	0.9023450535710437	0.7139276090283916	0.867616358031345	0.8711031107853493	1.0	0.7002694720503589	0.7728014314355315	0.4521654773966844	0.5728980102183802	0.6915722077306142	0.5542091534266066	0.75519520555328	0.5031931360079333	0.8745687369306056	0.8762028154439822	0.8730726281070127	0.8461150753443852
WenC_2017__N019__bin.26	0.8381962185319495	0.6863755373062534	0.9158259903826599	0.8558536221779736	0.5344944083266269	0.8679826176848613	0.8725146624223464	0.43643278337830205	0.7617318588862553	0.5069276711888075	0.8670077695854564	0.8944433658333927	0.5939888294599813	0.8228885932526988	0.9289016591883916	0.5934714376678641	0.6340774725052367	0.6382540024865542	0.4632895155419884	0.9054776422712167	0.8634029319209733	0.9019711602741459	0.7946210719845663	0.8667956901775986	0.8643439702597051	0.6003998772603234	0.8813625743366499	0.9285251413990786	0.7776398635520022	0.9102289381839753	0.9028758275066991	0.8320121059433974	1.0	0.769484539462394	0.4851198632856223	0.6015852679602828	0.7348131421613351	0.5866720898888838	0.8068955519161682	0.5358022313417506	0.9150032862062836	0.9186916237342471	0.8820285241680877	0.893058702453103
ZellerG_2014__CCIS82146115ST-4-0__bin.24	0.786507196401031	0.6202615367010474	0.8286189946729382	0.7302391456205882	0.48193555604516475	0.8330169376311911	0.7735798060122869	0.41160817829516944	0.6733558098107433	0.4136500193851078	0.7422062472993214	0.8274008071719775	0.531228810881621	0.7212652070619863	0.8383820010555063	0.5897376776470066	0.5686915991603771	0.5753004691708469	0.39668463418508254	0.843568584852972	0.7542011029870146	0.8057932437348527	0.6795701459092299	0.802158322530619	0.7772762130209855	0.49055381630432743	0.8410796907264035	0.8663618849498123	0.6489070898256365	0.8077155290938871	0.8154260197676861	0.7653261907323813	0.6413780676719596	1.0	0.43235494046978573	0.52723052565239	0.64632852890089	0.5263569148472846	0.6941106846956708	0.46746760466677256	0.8152129543758252	0.8263824485355277	0.814874355466515	0.7988594383271762
LeChatelierE_2013__MH0166__bin.17	0.8392601783143646	0.6964551867846945	0.8974024321379431	0.8460984785219473	0.5506382572594307	0.8916235196805931	0.8590163282511354	0.470882743591579	0.7902396347816405	0.4844249321975933	0.8333023152235293	0.900391305385221	0.6202659604081665	0.819340984467085	0.917270724471698	0.596259534092084	0.6480359173804808	0.6560974445849538	0.46653225485751554	0.90596820246077	0.8564839779532819	0.8870908989684491	0.7738199199891834	0.8603310189051403	0.8593845688880405	0.5874981110766465	0.881572856767913	0.9046328330668957	0.7612202047195247	0.9018181384362101	0.8984634105604734	0.8340928793554596	0.7531849236079629	0.8053390915670509	1.0	0.6338216697287108	0.7316909641860132	0.5965044976259216	0.8169939474919075	0.5577278836900416	0.895260591889162	0.8896940341835476	0.8936381061455624	0.8776399195119817
LeChatelierE_2013__MH0251__bin.60	0.8206830974132877	0.6936796502516722	0.8904890780279527	0.8329308026049762	0.5659456449410764	0.8954439737254506	0.8593605317237213	0.4679588946093238	0.7610959904874177	0.47738143437173913	0.8560947324458499	0.9194431920793192	0.6025623177595876	0.844348966681695	0.9050229704341074	0.6012135950230088	0.6549504893590119	0.6373826093953354	0.4639631757822528	0.899712374658828	0.8542747230712051	0.893273373071269	0.7713863873516373	0.8734014250992703	0.8576663265058502	0.5757570919698632	0.8945052320480023	0.9046500281622504	0.7519850874179239	0.8884679097224262	0.896631769317324	0.8485400970416227	0.7499422067198578	0.7885276826618882	0.5089148529368566	1.0	0.7351924675878682	0.5757296321792984	0.814921650192921	0.5303156087835568	0.893256769476974	0.8961330228886933	0.8985833302467677	0.8770101524593116
GeversD_2014__SKBSTL059__bin.9	0.8149453509225978	0.6380657266403084	0.9173373118653662	0.8123023691000235	0.5911569172499612	0.8673153244528479	0.8522405947033547	0.5285394617900698	0.7470204685090838	0.40515688430627844	0.8779616246027416	0.8876166193891543	0.6729460986443675	0.7862444151722631	0.9104765403542644	0.7190452920732009	0.5993653848745569	0.6266128054091531	0.5403512695047816	0.8915768493759917	0.8614318821973835	0.8942872160042408	0.7468856988977344	0.8609871424799306	0.8491573654837056	0.5043338412983005	0.8697286987894195	0.8901063631721572	0.7206530436219283	0.8872891791482461	0.9062707301867458	0.8006303224637482	0.7159900150692391	0.7555603695482572	0.4592034916310567	0.5746461424195338	1.0	0.554654817589331	0.7691351634381025	0.4886820979535484	0.9049315195672997	0.904390943681776	0.8723616976778198	0.884109115467109
Obregon-TitoAJ_2015__NO21__bin.46	0.8156673258964359	0.6538773636210743	0.8576033008137867	0.7788947036964744	0.5209001616770216	0.835155729222293	0.8221583452718986	0.42436719466429	0.7062493017934242	0.4436217371502369	0.7766358903346113	0.8528027086118487	0.5759047222703039	0.7632855667964257	0.8562682684599681	0.5858379767906927	0.5903562173223977	0.6115872214999748	0.4452661287253541	0.8606164841815546	0.7917355666122833	0.8424483818180256	0.730494103146748	0.8260179698423864	0.8250236009167836	0.5405665693167212	0.847938280380119	0.8890763049250725	0.7088929727579742	0.8430787626122195	0.8410396925067549	0.7889918449471941	0.7029586772192534	0.7566595096656342	0.4603578254993021	0.5533785832575281	0.6820671088539346	1.0	0.7484295722863242	0.5179962361294742	0.8533594324485905	0.859700682677234	0.8437662275484387	0.8327496019455257
HeQ_2017__RSZAXPI003080-114__bin.32	0.8270194180558045	0.688577881340742	0.9085327119555476	0.8655725637808448	0.5822926450379399	0.8934026408555894	0.8805329509470037	0.5041672940192388	0.7692274601183008	0.5360138615044512	0.8889444942343311	0.9086498177690148	0.6001290553862699	0.843491187190058	0.9104365178944853	0.6035714883192926	0.6484359204158451	0.6775751926868614	0.4972408436398399	0.9248171117882535	0.8867739738304355	0.9239624783413993	0.7793277170341161	0.8784862281173448	0.8725119196988708	0.6406643962478341	0.8982312242337337	0.9201510426002271	0.776918205174165	0.9046949871542093	0.9147254585648563	0.8372167055027783	0.7528900041823505	0.7770138017565872	0.49099886479058374	0.609957340025094	0.7365238692716736	0.5828150803608771	1.0	0.5425440640497102	0.9139305729820159	0.8990892035609727	0.9570843042361236	0.8872748999223278
XieH_2016__YSZC12003_37284__bin.11	0.8218363475168509	0.6975325484337561	0.884070809630552	0.8214224716186729	0.5291176576891976	0.8750087700586301	0.8604692530603075	0.42104147901103506	0.7549500336982858	0.5134109256150203	0.8276972271023514	0.8853223590075766	0.583954796814573	0.8103916867639794	0.9040878040552751	0.5638711853788417	0.6277009122987051	0.65680404180997	0.43339822586143234	0.8935651510824201	0.8407321918201397	0.8793431279237958	0.781576286044941	0.8577414990670075	0.8517785678901755	0.5905342896890332	0.8754616239951639	0.926631284057061	0.7694718334064466	0.8865781605342401	0.8729500209418369	0.8271005087697043	0.7412481901788099	0.7758833663701737	0.4969685716533279	0.5885223142182671	0.6938338869395932	0.5980690988490139	0.8044145817550181	1.0	0.8889529861075184	0.880350887388195	0.8831261237191285	0.8627583269492031
NielsenHB_2014__V1_UC55_0__bin.53	0.7768175638028562	0.6071529148851125	0.8373273204617304	0.7579787636720406	0.48393762339660124	0.8311063905812812	0.8012656100485713	0.41634656730338304	0.6884292596809555	0.4377153762763599	0.7783115711188362	0.8338332283579016	0.5510805151467435	0.7392561683159922	0.881867058709529	0.5822411850918737	0.5677541969985102	0.5874556377863104	0.42968059206143483	0.841576175825773	0.7917788339248295	0.8553504160660861	0.7312622639566855	0.7957998219455178	0.7837012772683778	0.5166362086507831	0.823889581995906	0.8617034484429317	0.6805084091377076	0.954976895311232	0.9482059799658427	0.7677959852953645	0.6760986839714628	0.7226771157596386	0.42607332332029213	0.5294599922479681	0.686235374096101	0.526241460652382	0.7237464267978052	0.47479605494252597	1.0	0.8491041255344662	0.8255667916278056	0.838355373127097
HMP_2012__SRS015264__bin.41	0.8308950098035278	0.6571166931951071	0.9157099396360349	0.791057417141203	0.524232070240259	0.8769968400472223	0.8394404414311282	0.43248409188237674	0.7322509623600995	0.44821824708707386	0.8215352352429172	0.8913039069772251	0.5886884267475072	0.7719640973378382	0.9343022476739734	0.6215647392691034	0.5997675464459776	0.6148328907066691	0.42803502787971426	0.8940081776253712	0.8287859888481143	0.8834964736326654	0.7474415595621475	0.8680422488111905	0.8416118900430274	0.5345775655679267	0.8823481228560375	0.9171569093299922	0.7142443609336474	0.8797273541687957	0.8977343532236329	0.8080687547193519	0.7130976006705605	0.7695663981747266	0.44480261925769937	0.5579831652094249	0.7204525329126955	0.5569191116504719	0.7479417760708033	0.4939419327363871	0.8919751036915422	1.0	0.8717791603758542	0.8900513775636593
HeQ_2017__RSZAXPI003101-139__bin.39	0.7925146951350125	0.6352255616597154	0.8553111966533523	0.7753144569887731	0.5170352525736174	0.8542732444590049	0.8133745416629916	0.42052420523417716	0.7108405365220569	0.44306777087559696	0.795248573012613	0.8613841620150448	0.5713214123710041	0.7617572892909794	0.8868478541637791	0.5889855001701044	0.5896245731638169	0.6244644859695324	0.4221787860841954	0.8839737976134975	0.8021464662374154	0.8579560846994191	0.7236212088756725	0.8251527002507466	0.8146542626916825	0.530366795610045	0.8591176776331539	0.8882397968826783	0.6981311347857314	0.8479533913788542	0.8580135737056311	0.7973492843012487	0.6779792693068558	0.7514675446996711	0.442428304121568	0.5540660477804519	0.6881772677444149	0.5412794690220883	0.7884420321812432	0.49067890578733164	0.8588129071481673	0.8632986246739665	1.0	0.8531766219774958
LiJ_2014__V1.FI10__bin.12	0.756644388759069	0.6060146968810554	0.8222794857256439	0.7320199550534102	0.4725291117656585	0.7964808496040213	0.766037632342006	0.39431182532677583	0.688079609796568	0.41869503088809906	0.7638011994524647	0.808334469961272	0.5489473322308982	0.7250408716376948	0.8834499832981448	0.5720349698145436	0.552267413046084	0.5778548806052196	0.3962968849631075	0.8295813339014594	0.7652602164064446	0.8258253891494679	0.7086196978185386	0.7879484372962758	0.7695752693808214	0.4935941152356615	0.8031781244399054	0.8388351761735731	0.6658618213626685	0.8197097672223556	0.8357149915776809	0.7373754453045243	0.6550505170060206	0.7029929198412403	0.4146279694639738	0.5160226964872748	0.6655345476652911	0.5097706792075242	0.6974912648733872	0.45743018380307066	0.8322149290161762	0.841067100125837	0.8141416054296623	1.0
