	LoombaR_2017__SID5639_uuc__bin.25	QinJ_2012__DLM023__bin.11	HeQ_2017__SZAXPI029486-84__bin.31	ZellerG_2014__CCIS12656533ST-4-0__bin.24	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.53	YuJ_2015__SZAXPI015254-45__bin.34	XieH_2016__YSZC12003_36694__bin.65	YuJ_2015__SZAXPI017589-133__bin.23	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.39	FengQ_2015__SID532749__bin.5	LiJ_2014__V1.CD46-0__bin.5	VogtmannE_2016__MMRS62376181ST-27-0-0__bin.26	VincentC_2016__MM098.1__bin.15	VogtmannE_2016__MMRS41266697ST-27-0-0__bin.40	CosteaPI_2017__SID713A037-11-0-0__bin.65	HeQ_2017__RSZAXPI003105-143__bin.24	LiJ_2014__MH0382__bin.18	LoombaR_2017__SID5450_zsn__bin.39	XieH_2016__YSZC12003_37179__bin.9	LeChatelierE_2013__MH0203__bin.97	VogtmannE_2016__MMRS85438660ST-27-0-0__bin.15	XieH_2016__YSZC12003_37283__bin.52	FengQ_2015__SID531128__bin.57	NielsenHB_2014__V1_UC35_4__bin.19	GeversD_2014__SKBSTL068__bin.18	XieH_2016__YSZC12003_36697__bin.49	QinN_2014__LV-22__bin.2	ZellerG_2014__CCIS41288781ST-4-0__bin.26	LiSS_2016__FAT_024-22-84-0__bin.30	NielsenHB_2014__O2_UC48_0__bin.20	NielsenHB_2014__V1_UC55_4__bin.39	ZellerG_2014__CCMD26709089ST-21-0__bin.20	WenC_2017__N019__bin.26	ZellerG_2014__CCIS82146115ST-4-0__bin.24	LeChatelierE_2013__MH0166__bin.17	LeChatelierE_2013__MH0251__bin.60	GeversD_2014__SKBSTL059__bin.9	Obregon-TitoAJ_2015__NO21__bin.46	HeQ_2017__RSZAXPI003080-114__bin.32	XieH_2016__YSZC12003_37284__bin.11	NielsenHB_2014__V1_UC55_0__bin.53	HMP_2012__SRS015264__bin.41	HeQ_2017__RSZAXPI003101-139__bin.39	LiJ_2014__V1.FI10__bin.12
NielsenHB_2014__O2_UC48_0__bin.20	0.9778238808602632	0.9772083005467789	0.9783996940002185	0.9776357714705821	0.9701160241553675	0.9691217050080979	0.9788240063915289	0.9715357866234371	0.9780804869456902	0.9768019439344242	0.9752921948606667	0.9680518887551044	0.9798317565607602	0.9688679020443521	0.9776368155504249	0.9788125167050565	0.977368664044834	0.9710591615346121	0.9792379119877186	0.9778816109840569	0.976675369213113	0.9785785673629817	0.9770971810824983	0.9676400617504407	0.9748461584795969	0.9769865331839654	0.964978630665345	0.9774683149579205	0.9774402777271466	1.0	0.9998987569467372	0.9697193170422391	0.9764015899985199	0.9772767280602938	0.9769482389276495	0.9683764891915689	0.9755919739515709	0.9780280184809562	0.9709785046506775	0.9764517704537224	0.999848985826864	0.9781611761876954	0.9717229260971564	0.9776568143897028
NielsenHB_2014__V1_UC55_4__bin.39	0.9775037553658494	0.9771693272821194	0.9786705602756979	0.9775694049429801	0.9703724019041275	0.9691632766718834	0.9794372552821795	0.9719457926946756	0.9781774095776925	0.9769244122928159	0.9754605149489824	0.9677705859396021	0.9797334680260724	0.9689573788840935	0.9775887729215056	0.9786034729283485	0.9773435632535195	0.9709649288023469	0.9803667291866307	0.9780050133613143	0.9766799314269909	0.9787226927142142	0.9777477982031906	0.967702588060957	0.974615613788635	0.9772863885994847	0.9649679862546487	0.9777318159052447	0.9773264349282286	0.9998987569467372	1.0	0.969647489374592	0.9765963518927344	0.9770344619216005	0.976992294175707	0.968157321024259	0.975607499283999	0.9786038534520508	0.9711195995234413	0.9771606386545617	0.9998858308044457	0.9780305103994203	0.9716754052844736	0.9776557939281237
ZellerG_2014__CCMD26709089ST-21-0__bin.20	0.9699139485225485	0.9690955154147336	0.9701581106829177	0.9690899859708607	0.974146148170645	0.9775630188347006	0.9702296610784716	0.9782804558560476	0.969729555644279	0.9665363183922744	0.9686687424413867	0.971763632081306	0.9720759018545709	0.9789806788141918	0.9697851500219016	0.9724575866662554	0.9694691062044766	0.9654667343454638	0.9730153682664144	0.9698824038598682	0.9687532132449825	0.9701556050440432	0.9695158275422924	0.9706994161539018	0.9687741327210493	0.9671163502173519	0.9684956117846046	0.9703983173217052	0.9685840729342307	0.9697193170422391	0.969647489374592	1.0	0.9681455758941491	0.9698069121963494	0.9683140560487447	0.9722701996085046	0.9690174177274535	0.9706232665969091	0.965931551380996	0.9679559516434592	0.9696558571625064	0.970353618036621	0.9669322026448904	0.9696566055368911
WenC_2017__N019__bin.26	0.9766593205650509	0.9755148435709952	0.9771734041547548	0.975750443972656	0.9688399115955169	0.9676679721527773	0.9762334616186258	0.9706112963049909	0.9765981428079539	0.9766252717081003	0.9742095203207118	0.9661817986050737	0.9789991591384403	0.9675521053811101	0.9777621893247038	0.9777275218706707	0.9758043015652191	0.9687214822603105	0.9773404527044285	0.9765657265122637	0.9745136011315686	0.9762326798380451	0.9758312870403738	0.9666491536111664	0.9738402226061394	0.9755835978294256	0.9632306058621093	0.9756423603352803	0.9761559389471881	0.9764015899985199	0.9765963518927344	0.9681455758941491	1.0	0.9756901957912536	0.9748606655529767	0.9663108398319417	0.9740335520500157	0.976170975217465	0.9696090506240715	0.9750855451417338	0.9763584459994726	0.9775641150745215	0.9697759388828132	0.9776635525276496
ZellerG_2014__CCIS82146115ST-4-0__bin.24	0.9767964547289011	0.9770406600328364	0.9782895133485071	0.9768714372336239	0.9700415081133521	0.96970930259379	0.9777256727972813	0.9706915438781396	0.9772511385527729	0.9761192027003314	0.9750214295987344	0.9680504867435659	0.97863021846416	0.9693276012517124	0.9766762719926825	0.9792052813271086	0.9780002372589681	0.9702372646872839	0.978061153646195	0.9777074883544126	0.9760895681583748	0.9775489343573	0.9769408050989095	0.9676732007635237	0.9749278174275318	0.9761941858106903	0.9645702229451338	0.9779736355871766	0.9763979830800339	0.9772767280602938	0.9770344619216005	0.9698069121963494	0.9756901957912536	1.0	0.9764422853768158	0.9683335277005708	0.9750096452146523	0.977862954580484	0.9706497868492443	0.9756926081305358	0.9769881292582567	0.9778251526435744	0.9711979266824876	0.97684041964112
LeChatelierE_2013__MH0166__bin.17	0.9761122488336633	0.976456991985602	0.9770120647221427	0.9762056729255282	0.9692648346029518	0.9683684710520799	0.9778365601393247	0.9704250449704842	0.9766493691575616	0.9752085926032948	0.9743971763879451	0.9670529437173225	0.9781196826687217	0.9680075947745156	0.9776729974196054	0.978411220563029	0.9757669106953283	0.9695926083514864	0.9789697997732639	0.9767149708410404	0.9750715723063694	0.9777337663152723	0.9766040699030882	0.9674278001700994	0.9737119746790927	0.9759191746347196	0.9635140938337898	0.9767421414391493	0.9774643325444962	0.9769482389276495	0.976992294175707	0.9683140560487447	0.9748606655529767	0.9764422853768158	1.0	0.9671536647831722	0.9745211021579887	0.977000091999632	0.9709023578922366	0.9755378981473031	0.9769099834938053	0.9772375180911804	0.9709362245215816	0.9772139670479745
LeChatelierE_2013__MH0251__bin.60	0.9684078407692924	0.968034091568155	0.9686332864805943	0.9681654946531034	0.9719948230085	0.9723691145122768	0.9687834167474799	0.9732283099227745	0.9686932590491852	0.9657826161403208	0.9676640203016453	0.969812749170012	0.9704112475200516	0.9728896344544044	0.9685308838067201	0.9699114987848609	0.9684361605453957	0.9635385043893662	0.9703385398027892	0.9684771553067217	0.9673932950645533	0.9684622533600229	0.9684320500954522	0.9692516242810829	0.967284716337985	0.9664061278204246	0.9669614893387657	0.9684600261891905	0.9674834168822974	0.9683764891915689	0.968157321024259	0.9722701996085046	0.9663108398319417	0.9683335277005708	0.9671536647831722	1.0	0.9665947742337289	0.9681836836559259	0.9642851265607038	0.9664729930698971	0.9681900006720171	0.968734634192227	0.9647320936810424	0.9681941670374192
GeversD_2014__SKBSTL059__bin.9	0.9765538437792656	0.9741166678270502	0.9762559915029347	0.9754310911635989	0.9688204773142735	0.9687752504034309	0.9757531209825494	0.9706285662479247	0.9754843494733044	0.9740223900731675	0.9778842190542519	0.9668874432875134	0.9774639090990681	0.9683407007593432	0.9757881567881864	0.9765158977584241	0.9749962524359167	0.970252547460187	0.9775160500669715	0.9757894123956865	0.9751513637951824	0.9758315323682542	0.9759256845939218	0.9668384236236157	0.9783372854037519	0.9741832872786008	0.9644904159762998	0.9756456728590848	0.9747480554381931	0.9755919739515709	0.975607499283999	0.9690174177274535	0.9740335520500157	0.9750096452146523	0.9745211021579887	0.9665947742337289	1.0	0.9755436885689962	0.9707729249140113	0.9740264648352714	0.9756706860670165	0.9756130945087793	0.9712875048778227	0.9757096860336905
Obregon-TitoAJ_2015__NO21__bin.46	0.9782415657283213	0.9781512841694202	0.9790686272755577	0.9780504430811179	0.9704479064664868	0.9703589702884139	0.9780236352681981	0.9716663195288182	0.9788363145237758	0.9775326294350504	0.9757451937325878	0.9685114915889572	0.9792539080777064	0.9694006956032247	0.9786833069296994	0.9793458308187487	0.9774140589503146	0.9704701610426523	0.9777699968018351	0.9778089058222915	0.9770241302451788	0.9780232350573226	0.9772137178157838	0.9692144097576998	0.9750935007406405	0.9770596938491638	0.9662764696812527	0.9776065614514726	0.9775471681776069	0.9780280184809562	0.9786038534520508	0.9706232665969091	0.976170975217465	0.977862954580484	0.977000091999632	0.9681836836559259	0.9755436885689962	1.0	0.9714480670405357	0.9769038257815444	0.977917974265449	0.9791382562640921	0.9713547236298614	0.9780429485204475
HeQ_2017__RSZAXPI003080-114__bin.32	0.9714280430093606	0.9701303145722832	0.9712920699255668	0.9706889334833888	0.9677261007577393	0.965748404320773	0.9714664922361218	0.9683242303378616	0.9710741182611289	0.9692966342312521	0.9706901289021354	0.9646245756858595	0.9736385394390484	0.9656681715588412	0.97169650352514	0.9730761585654133	0.9709835332066941	0.9855076144280502	0.9742696748022186	0.9711742563828506	0.9701839436580242	0.9713131354934831	0.9716685751365727	0.9656733788453471	0.9697058842864374	0.9698683179766479	0.9628168615355798	0.9711615831312196	0.9705286666133468	0.9709785046506775	0.9711195995234413	0.965931551380996	0.9696090506240715	0.9706497868492443	0.9709023578922366	0.9642851265607038	0.9707729249140113	0.9714480670405357	1.0	0.9700168271560344	0.9710338133225108	0.9713935142187137	0.9997737646953065	0.9711823044890615
XieH_2016__YSZC12003_37284__bin.11	0.9764438155206773	0.9767234880427207	0.9775898238753828	0.976487163404422	0.9693790081059506	0.9676119033078963	0.9769216070949113	0.969288567287931	0.9771579679575095	0.9752763824644661	0.974741485526015	0.9663602124500195	0.978760664571172	0.9683761490996097	0.9769877887990568	0.9780557053280898	0.9766449366502656	0.9686777069953733	0.9915852747213215	0.976423347128085	0.9749484960162385	0.9772436770529933	0.9759476408268077	0.9671201842162012	0.974653528612542	0.9768047484980931	0.9635357935305884	0.9761388701086939	0.9762793756285897	0.9764517704537224	0.9771606386545617	0.9679559516434592	0.9750855451417338	0.9756926081305358	0.9755378981473031	0.9664729930698971	0.9740264648352714	0.9769038257815444	0.9700168271560344	1.0	0.9764811959584105	0.977444414032941	0.9704951947459989	0.9767421611373784
NielsenHB_2014__V1_UC55_0__bin.53	0.9775735589702109	0.9770845931809256	0.9786273379668871	0.9775859615130125	0.9703795593147956	0.9690420778889551	0.9788875378273608	0.9717748497419407	0.9781751562746563	0.976760535976029	0.975425199347149	0.9678627296637968	0.9797066130546682	0.9690363496348242	0.9774155998341484	0.9787559094431472	0.9773064709792305	0.9708877365347244	0.9793184797316344	0.977766433534981	0.9768103027501314	0.9787015320346588	0.9772049776568613	0.9677061701453662	0.9746770148146466	0.9771315742236583	0.9649480112320732	0.9769815736623026	0.977461123901243	0.999848985826864	0.9998858308044457	0.9696558571625064	0.9763584459994726	0.9769881292582567	0.9769099834938053	0.9681900006720171	0.9756706860670165	0.977917974265449	0.9710338133225108	0.9764811959584105	1.0	0.9780870331190895	0.9718356483444939	0.9776218699220396
HMP_2012__SRS015264__bin.41	0.9785449747730097	0.9776938018504288	0.979531718085968	0.9775841330143824	0.9712036662704785	0.9703273849061171	0.9793370147950043	0.9730604904662215	0.9798044686366781	0.9775085630337758	0.9758950248004925	0.9688434342307778	0.9803971498798716	0.9698401325626951	0.9798654033494674	0.979713788559219	0.9776824131077287	0.9710221503637834	0.9802409728092748	0.9784419781430924	0.9763179699115732	0.978803419572756	0.9783875400385903	0.9684839873039954	0.9754953630362958	0.9771469375155737	0.9661685053854685	0.9784563039112656	0.9784964434455794	0.9781611761876954	0.9780305103994203	0.970353618036621	0.9775641150745215	0.9778251526435744	0.9772375180911804	0.968734634192227	0.9756130945087793	0.9791382562640921	0.9713935142187137	0.977444414032941	0.9780870331190895	1.0	0.9718346669269542	0.979903502501787
HeQ_2017__RSZAXPI003101-139__bin.39	0.971779957400147	0.9703910604136177	0.9717184998172328	0.9710452153147713	0.9683398689027478	0.9668411441024445	0.9720273288088692	0.9688802119909735	0.9715199234238576	0.9694753568629124	0.9710342409931344	0.9656881904017444	0.9737025108602234	0.9666644439516565	0.9717163213901813	0.9736561846293313	0.9713099865101308	0.9857941862664733	0.9741963043243062	0.971627035565094	0.9707158649560365	0.97184928580247	0.9718384737609647	0.9652290473574983	0.9704032415152141	0.9696242115391469	0.9636415136108284	0.971491115299842	0.9708846944559598	0.9717229260971564	0.9716754052844736	0.9669322026448904	0.9697759388828132	0.9711979266824876	0.9709362245215816	0.9647320936810424	0.9712875048778227	0.9713547236298614	0.9997737646953065	0.9704951947459989	0.9718356483444939	0.9718346669269542	1.0	0.9714100577780178
LiJ_2014__V1.FI10__bin.12	0.9780222563326859	0.9770633840018452	0.9789754976126382	0.9775801464338071	0.9708503633963644	0.9691627129566422	0.9790883290381505	0.9712572921649606	0.9777882988703841	0.9771400520682362	0.9752671975033034	0.9677890340940256	0.9793799684864315	0.969090127020486	0.9850986540047474	0.9789654907406252	0.9772607589907157	0.9700648680141388	0.9803346363932011	0.9778724105819646	0.9762614962126512	0.9785361601138575	0.9774167018840272	0.967674774478775	0.975175928516361	0.9771071570488763	0.9649792778037419	0.9775610761223046	0.9780228337712289	0.9776568143897028	0.9776557939281237	0.9696566055368911	0.9776635525276496	0.97684041964112	0.9772139670479745	0.9681941670374192	0.9757096860336905	0.9780429485204475	0.9711823044890615	0.9767421611373784	0.9776218699220396	0.979903502501787	0.9714100577780178	1.0
