	LoombaR_2017__SID5639_uuc__bin.25	QinJ_2012__DLM023__bin.11	HeQ_2017__SZAXPI029486-84__bin.31	ZellerG_2014__CCIS12656533ST-4-0__bin.24	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.53	YuJ_2015__SZAXPI015254-45__bin.34	XieH_2016__YSZC12003_36694__bin.65	YuJ_2015__SZAXPI017589-133__bin.23	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.39	FengQ_2015__SID532749__bin.5	LiJ_2014__V1.CD46-0__bin.5	VogtmannE_2016__MMRS62376181ST-27-0-0__bin.26	VincentC_2016__MM098.1__bin.15	VogtmannE_2016__MMRS41266697ST-27-0-0__bin.40	CosteaPI_2017__SID713A037-11-0-0__bin.65	HeQ_2017__RSZAXPI003105-143__bin.24	LiJ_2014__MH0382__bin.18	LoombaR_2017__SID5450_zsn__bin.39	XieH_2016__YSZC12003_37179__bin.9	LeChatelierE_2013__MH0203__bin.97	VogtmannE_2016__MMRS85438660ST-27-0-0__bin.15	XieH_2016__YSZC12003_37283__bin.52	FengQ_2015__SID531128__bin.57	NielsenHB_2014__V1_UC35_4__bin.19	GeversD_2014__SKBSTL068__bin.18	XieH_2016__YSZC12003_36697__bin.49	QinN_2014__LV-22__bin.2	ZellerG_2014__CCIS41288781ST-4-0__bin.26	LiSS_2016__FAT_024-22-84-0__bin.30	NielsenHB_2014__O2_UC48_0__bin.20	NielsenHB_2014__V1_UC55_4__bin.39	ZellerG_2014__CCMD26709089ST-21-0__bin.20	WenC_2017__N019__bin.26	ZellerG_2014__CCIS82146115ST-4-0__bin.24	LeChatelierE_2013__MH0166__bin.17	LeChatelierE_2013__MH0251__bin.60	GeversD_2014__SKBSTL059__bin.9	Obregon-TitoAJ_2015__NO21__bin.46	HeQ_2017__RSZAXPI003080-114__bin.32	XieH_2016__YSZC12003_37284__bin.11	NielsenHB_2014__V1_UC55_0__bin.53	HMP_2012__SRS015264__bin.41	HeQ_2017__RSZAXPI003101-139__bin.39	LiJ_2014__V1.FI10__bin.12
NielsenHB_2014__O2_UC48_0__bin.20	0.7856963867860555	0.613544495067276	0.8505812740564564	0.7675165047628963	0.4840197633575064	0.8340517693557116	0.8123739899900598	0.41375620573938604	0.7012528062154579	0.44669249579092424	0.7871203271143653	0.8326056603706362	0.5549333376614997	0.7402787471066934	0.8847316939347742	0.5842355514789859	0.5740561793349324	0.5938025144798936	0.4315437817115707	0.8485425493717759	0.7991088199980286	0.8643689909579592	0.7368944641301237	0.7979968243399184	0.7944415260111579	0.5220033815118944	0.8192716091950838	0.8636584063348519	0.689928185428146	1.0	0.9735124138539855	0.7724874301736795	0.686803196561958	0.7318380310432451	0.43852176229736956	0.5333454205295222	0.6865252966146481	0.5317876765228778	0.7275297901222008	0.4835728274023599	0.998603374623776	0.8567073448322684	0.8283880734210077	0.8443158574381188
NielsenHB_2014__V1_UC55_4__bin.39	0.7649449011200741	0.5976306683262609	0.8233307810864057	0.7415701717102057	0.4707964150941962	0.808459063809468	0.7796208278556335	0.40272555640630453	0.6772786407346214	0.4300278820937955	0.7598281149134606	0.8135891561693789	0.5412688443643879	0.7214136305192974	0.8605321244756425	0.5674899500525024	0.5580380191015534	0.5722854877009325	0.40955389410278886	0.8263417734897326	0.7786502390165307	0.8455900746741323	0.706190630795305	0.7706182647103327	0.7685976302881504	0.5074624709450638	0.7994059372816364	0.8304815078684986	0.669170631266723	0.9349203645733933	1.0	0.7447906409840167	0.6543791310853792	0.7093597763349684	0.4195901552714037	0.5167919852856755	0.6734251787396563	0.5097712786300898	0.7065381114842748	0.45759633084723705	0.95225219950714	0.8394741864427787	0.8049481402179623	0.8266767083770218
ZellerG_2014__CCMD26709089ST-21-0__bin.20	0.7849371591178563	0.6349563455278419	0.8458598314182852	0.7645266992907496	0.4992398732403475	0.8999952572919137	0.8009528531700691	0.4161872938538815	0.6932524198590122	0.4493957358742751	0.7939366632892836	0.8841132213766788	0.5500385883976113	0.7867001530601245	0.8562429128850756	0.570941427555134	0.5851165197145752	0.6093207148554552	0.41293465841722893	0.8502356263608338	0.788051824864725	0.8256882316166168	0.7129225860693729	0.8271576088128139	0.8080729514734732	0.5307374911074223	0.8732136158837606	0.8756341216289047	0.6914989113329165	0.8413443421648307	0.844662944359411	1.0	0.6779627912992865	0.7494681699614116	0.4378381874232004	0.5570116627503395	0.6701455149071939	0.5379282988768405	0.7294668764955698	0.4870687908250156	0.8480306982559769	0.8502265720999418	0.844202039364477	0.8204410718520275
WenC_2017__N019__bin.26	0.8186321492916087	0.6695695249062675	0.8949208006356235	0.8350995518157635	0.5178395153114672	0.8399189795189691	0.8517780092095739	0.423606589624809	0.7439059187059673	0.4950783746111237	0.8446472233221778	0.8641948999512833	0.5815145645789481	0.7961875908957488	0.9082449199553917	0.580253358052025	0.618735525196212	0.6182903633473507	0.4527915848530223	0.8842584315652023	0.8413979004138622	0.8805337229310604	0.7754161033841008	0.8378873202639825	0.8417329244059856	0.5857402723939719	0.8489554064624796	0.9059084605852469	0.759097771168368	0.8887489825054979	0.8817452393551761	0.8055088394594742	1.0	0.7507785209664058	0.4729242727955908	0.5813183655132245	0.7157326549524384	0.5726922661196999	0.7823732300462222	0.5224530108360284	0.8933711866047778	0.8980799641821444	0.8553700401465294	0.8731109436560339
ZellerG_2014__CCIS82146115ST-4-0__bin.24	0.7682574410632945	0.6060207412113727	0.8106292730499179	0.7133497637066376	0.46749749359949855	0.807784273639157	0.7563488362957536	0.39954457806220656	0.6580377317886733	0.40377172711916803	0.7236669962988961	0.8009657541148522	0.5198765672475367	0.6991422730277148	0.818827807296657	0.5774742485495328	0.5561805189060308	0.5581779535816336	0.38798183094478067	0.8247633223512855	0.736167828919165	0.7877023267253174	0.6638998054657465	0.7762271114823031	0.7577882018988866	0.4788757833035298	0.8112804247985913	0.8472790823585271	0.6335915737120859	0.789361589476363	0.7966993224605936	0.742218629857165	0.6257862924230702	1.0	0.4221696461662747	0.5105349948164051	0.6301765496557649	0.514704927916434	0.6737383881496359	0.45610468641385754	0.7964533792427341	0.8080575438812231	0.7914042845358078	0.7803581889697883
LeChatelierE_2013__MH0166__bin.17	0.8192121400109758	0.6800585367405534	0.8767730031097644	0.8259661345867831	0.5337142993486197	0.86342010450717	0.8399775715206033	0.456956407625683	0.771787040792791	0.47241535635036147	0.8119674230313443	0.8707260623702607	0.6066943443646458	0.7931282956741668	0.896790818639498	0.5833870185233789	0.6323320051219647	0.6361472326278702	0.45672098812563133	0.8848727064493808	0.8351331790381205	0.8673387257124224	0.7557156832335187	0.8323081450375001	0.8367930455807147	0.5733506716613777	0.849407872237201	0.8835930105859241	0.7440655993255549	0.8810296421782666	0.877791828716407	0.8076638591300613	0.7342503559129265	0.7863671430730198	1.0	0.6130029506971121	0.7130482848575951	0.5827849490587197	0.7932213500035791	0.5440846873931267	0.8745890100450956	0.8694423898260599	0.8676656088695887	0.8576419873859686
LeChatelierE_2013__MH0251__bin.60	0.7947559463218569	0.671505550070693	0.8625573622252902	0.8064148625158533	0.5500962369869329	0.8707020638267708	0.8325342321412378	0.455430844113962	0.7372685554745243	0.4610466905843571	0.8284120705576125	0.891687729816096	0.5847332504856552	0.8214583575469083	0.8765426974199292	0.5831239790386008	0.6342777372621695	0.6141426861805731	0.450201350510816	0.8713508812038372	0.8264196392422118	0.8651015437511096	0.7470353005186707	0.8465457499268804	0.8296075293468529	0.5564151818157436	0.8649521114024544	0.8761173899660649	0.7275331018196262	0.8603714351763748	0.8680806117275018	0.8250102495264784	0.7246772836008853	0.7635577926415424	0.49219886508046995	1.0	0.7106331972264335	0.5574120360732244	0.7858168265933383	0.5125357136927288	0.8648422722401953	0.868115096115653	0.8668921775358478	0.8491161140437032
GeversD_2014__SKBSTL059__bin.9	0.7958380149135054	0.6215504594895027	0.8955560469377599	0.7923449862460125	0.5727249267377419	0.8402336206255406	0.8315764201098222	0.5130155000027453	0.7287067757668266	0.3946318768065991	0.8585448176342543	0.8582253637406853	0.6577805241938905	0.7613524679560292	0.8884322251111725	0.70215915891783	0.5843790040925039	0.6079726707194052	0.5282020386149877	0.8699912499581964	0.8400264747414294	0.8726736643707582	0.7289049370101812	0.8324354515954975	0.8307623118279301	0.49131359940182256	0.8388449944819332	0.8684284216132522	0.70245515291609	0.8656322017511064	0.8841645207517749	0.7758247276281197	0.6973982976102352	0.7366786478514978	0.4475034927790941	0.5554499582962925	1.0	0.5410900066336597	0.746655592265023	0.4759892962979786	0.8829151565398949	0.8823356472110926	0.8473140166884711	0.8626338274719367
Obregon-TitoAJ_2015__NO21__bin.46	0.7979196819983624	0.6395909829152687	0.8396524864747412	0.7617983100638728	0.5055064713775201	0.8104008534386137	0.8040902936089086	0.41234331016822023	0.6913024637024652	0.43365472319101583	0.7577987372742262	0.8259492233487644	0.5639569499636011	0.7399295593963567	0.8380154605953691	0.5737379801052558	0.5770224665996389	0.5935271493407088	0.43536786125975496	0.8415184627301934	0.7735447533535399	0.823934091754472	0.7138488583785403	0.800588519090042	0.8044751512115956	0.5281658067216884	0.8193428080732936	0.8691668293257812	0.6929763180605631	0.8245546516210055	0.8230446839932383	0.7658138418609676	0.6862078574786978	0.7399093037330574	0.44976963786556867	0.535772115194571	0.6653862632229585	1.0	0.7270604613135245	0.5060325048153236	0.8345155275004389	0.8417658273456364	0.8195963107685243	0.8144648760660309
HeQ_2017__RSZAXPI003080-114__bin.32	0.8033898548126904	0.6680102766326104	0.8824506183903926	0.8402017087889108	0.5634997908824759	0.8628021748222501	0.8554082571548067	0.48819740694270175	0.7469768775766267	0.5195564318575611	0.8628896456951664	0.8765059449124694	0.5843087769612236	0.8145325924598196	0.8846679811196749	0.5873210252733465	0.6296206010635119	0.6677555117404552	0.4844466750313676	0.8981585708310927	0.8603338710641095	0.897456891916114	0.7572482523749776	0.8483307641751807	0.8460799426420506	0.6213601003764115	0.8648321682499851	0.8936153432514788	0.754021389735317	0.878439385791958	0.8883078209953995	0.808694031188385	0.7300089621796021	0.7542082810539523	0.4767119555475892	0.588172790822728	0.7149974308418475	0.5661745832586486	1.0	0.5262768716018402	0.8874574893947541	0.8733694210431977	0.9568677779769373	0.8617056820218677
XieH_2016__YSZC12003_37284__bin.11	0.8024770189029311	0.6812964237295462	0.8642586270800984	0.8021084992675672	0.5129155501820982	0.8466689014075324	0.8406110055554336	0.40811069195939764	0.7377054408380703	0.5007175502515502	0.8067908247115094	0.8555403029373141	0.5715519850097551	0.7847639808908395	0.8832827445641581	0.5514974299298891	0.6130409177272828	0.636231433165775	0.4297512988545417	0.8724978756969095	0.8196705859674809	0.8593325117235309	0.7627775324917384	0.8295391165875649	0.8301889867906972	0.5768366983191962	0.8435386105817578	0.9045208146268278	0.7512194810818319	0.8657008144992633	0.8530123999770384	0.8005968600709684	0.7227803956058285	0.7570236653388149	0.4848116758359549	0.568790922510951	0.6758125680786874	0.5842559907473224	0.7802956803120511	1.0	0.8680458750250699	0.8604940572665339	0.8570696594240746	0.8426924328036335
NielsenHB_2014__V1_UC55_0__bin.53	0.759396310517327	0.5932397588391333	0.8194314066304098	0.7409893984907763	0.4696031777274434	0.8053770636756743	0.7843489201661842	0.40459512288181787	0.6734043986724646	0.42754310553664654	0.7591847194127835	0.8070361044828547	0.5398972250148378	0.7163660987899563	0.8619506201625504	0.5698720006298527	0.5548698506522608	0.5703534744849138	0.42079414418779293	0.8228649359851743	0.7734177224772587	0.8371327626303613	0.7145931243110987	0.7701003978972614	0.7638556214343681	0.5048215518598821	0.7950106136217736	0.8418683910900082	0.6651705144199905	0.9548326802650225	0.9480977240518902	0.7444978742475078	0.6601146604246659	0.7060469633837619	0.41623528325197734	0.5126178702503664	0.6695397382477986	0.5146209831756684	0.7027822526920142	0.46362941956661297	1.0	0.830497734953185	0.8023152381932921	0.8195945475357017
HMP_2012__SRS015264__bin.41	0.8130681364072128	0.6424589180293061	0.8969669304400832	0.7733251793005796	0.5091361085939026	0.8509740503739496	0.8220950960093617	0.4208331825659039	0.7174627650839335	0.4381371746356034	0.801732148771865	0.8635339381791244	0.5771484557505216	0.7486817624957702	0.915490448767372	0.6089555455441564	0.5863821821130052	0.5970163556483709	0.41957747212525615	0.8747351297918693	0.8091586541233466	0.8647693695721241	0.731287508782617	0.8406850182769887	0.820988496213186	0.5223608310592304	0.8524969670894915	0.8973979596097039	0.6988855669246348	0.8605151434782384	0.8780115876864032	0.78411243976427	0.6970986249612809	0.7525013807645677	0.43467780768385045	0.5405376174345733	0.7028829250816431	0.5453008078615903	0.7265457902884038	0.48280078300981627	0.8724292827857527	1.0	0.8472252099577281	0.8721644622811702
HeQ_2017__RSZAXPI003101-139__bin.39	0.7701498966772929	0.6164172063808071	0.8311217128888777	0.7528653938233182	0.5006658486952358	0.8259465210488515	0.790622283053816	0.40743758111462525	0.6905957436084826	0.4295432852840745	0.7722135944961759	0.8318285126570315	0.5562970937338558	0.7363636864785857	0.8617645344808034	0.5734693748976223	0.5727082362057886	0.6155934597986468	0.41128501316734495	0.8588928404924209	0.7786563007950807	0.8338040081650139	0.7032429312147978	0.7964613547874955	0.7905431372301954	0.5142564860199337	0.8278814592442322	0.8629170709272582	0.6778048334866373	0.8239757506646674	0.8337106869699987	0.7709826997467334	0.6574879824351397	0.7298237213815002	0.4295696672252813	0.5345252983128158	0.6684179813011101	0.5257743690384687	0.7882636587578595	0.47620152022983003	0.8346249984249587	0.8389835313685218	1.0	0.8287843516500132
LiJ_2014__V1.FI10__bin.12	0.7400150523356107	0.5921147704894564	0.8049914687149266	0.7156081748535816	0.4587550598730508	0.7719195410202446	0.7500185054300756	0.3829782357355072	0.6727961911503839	0.4091236842827089	0.7449102552396669	0.7822972359087256	0.5376280209410077	0.7026299503904175	0.870285389427519	0.5600024949452934	0.5397092712392552	0.5605567184856283	0.3885035626240662	0.8112246987560218	0.7470940838609729	0.8081000052228524	0.692616727931852	0.7624778263615769	0.7504712778816712	0.48229434267397264	0.7750502464697839	0.8200126175094811	0.6512280654291888	0.8013948397467329	0.8170416035885129	0.7150009713002385	0.6404190155411796	0.6867118988224534	0.4051802428889362	0.49961016479790005	0.6493685045470754	0.4985776181613981	0.6773911739807266	0.44679134629727946	0.8135915150818316	0.8241645972523288	0.7908653439699165	1.0
