	VogtmannE_2016__MMRS54316675ST-27-0-0__bin.55	LeChatelierE_2013__MH0257__bin.78	HMP_2012__SRS012273__bin.49	FengQ_2015__SID31749__bin.37	LiJ_2014__MH0391__bin.43	ZellerG_2014__CCMD79987997ST-21-0__bin.13	BackhedF_2015__SID338_M__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.50	CosteaPI_2017__alien2-11-0-0__bin.7	ZeeviD_2015__PNP_Main_327__bin.53	ZeeviD_2015__PNP_Main_430__bin.10	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.36	ZeeviD_2015__PNP_Main_154__bin.54	ZeeviD_2015__PNP_Main_644__bin.16	LiJ_2014__V1.FI07__bin.4	KarlssonFH_2013__S577__bin.48	NielsenHB_2014__V1_CD20_4__bin.55	HMP_2012__SRS022071__bin.33	QinJ_2012__NLM026__bin.21	VogtmannE_2016__MMRS11664448ST-27-0-0__bin.83	ZeeviD_2015__PNP_Validation_83__bin.8	LeChatelierE_2013__MH0140__bin.3	YuJ_2015__SZAXPI015222-123__bin.55	YuJ_2015__SZAXPI017593-158__bin.26	QinN_2014__HD-35__bin.49	ZeeviD_2015__PNP_Main_543__bin.19	LoombaR_2017__SID1022_aav__bin.28	ZeeviD_2015__PNP_Main_645__bin.38	LiJ_2017__H2M514903__bin.45	ZeeviD_2015__PNP_Main_773__bin.23	LiJ_2014__V1.CD20-0__bin.36	QinJ_2012__NLM006__bin.4	ZeeviD_2015__PNP_Main_286__bin.38	VogtmannE_2016__MMRS67690541ST-27-0-0__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.74	QinN_2014__HD-36__bin.19	LiJ_2017__nHM410714__bin.27	BackhedF_2015__SID172_M__bin.40	BackhedF_2015__SID241_M__bin.31	ZeeviD_2015__PNP_Main_121__bin.3	QinJ_2012__T2D-098__bin.37	ZeeviD_2015__PNP_Main_473__bin.20	QinJ_2012__CON-052__bin.33	LiJ_2017__nHM412716__bin.59	YuJ_2015__SZAXPI017466-84__bin.26	YuJ_2015__SZAXPI003412-1__bin.63	LiJ_2017__nHM611708__bin.16	HMP_2012__SRS052027__bin.35
LoombaR_2017__SID1022_aav__bin.28	0.7556556109269232	0.7960745447690292	0.683723699445894	0.6786400315913066	0.671389940376685	0.6531591915320363	0.655755409260425	0.7594547658675901	0.6608841263830836	0.7643878636460117	0.8352410277889049	0.7651484251628166	0.7534181639460561	0.6707288119290462	0.7689354046256264	0.8151271383690298	0.5413071349517791	0.7246832245048538	0.7100860441020159	0.7846446120060764	0.6514822223818563	0.4678678993120449	0.5910370625604462	0.7505906121383832	0.6948216475126108	0.5549964305557415	1.0	0.8413466240849621	0.645110794819253	0.8674678942795141	0.6876283751946555	0.7600468999407054	0.7239924690610962	0.7636930497096351	0.609644845369402	0.761186118818865	0.6678996367243256	0.7412844885629649	0.615718379573769	0.49020949533050134	0.7067122191878226	0.6940192835218301	0.7001950917401965	0.7473722274914985	0.826713323097815	0.8330656757451088	0.7232018746989106	0.6034666020554642
ZeeviD_2015__PNP_Main_645__bin.38	0.7763264269904415	0.8093246309797871	0.6948215573860733	0.7144499162792838	0.6981814775925899	0.6701757066965071	0.6992848821255039	0.7921972128149386	0.7058112364867862	0.7429416616960058	0.8919025060346286	0.7832824764900069	0.7960772038102374	0.7056243232096173	0.8030016218321281	0.8518669144602684	0.5769100893733023	0.7462494105042797	0.7563435490682271	0.7665206689112691	0.7090770838571013	0.4803375448386466	0.5745566252746187	0.7849807171225708	0.7135379438060637	0.5815167827582978	0.8516064682674659	1.0	0.6833701408709912	0.8347970080730104	0.7244947590338678	0.8093993962906547	0.755578642426274	0.7439908408386203	0.6443451133885775	0.7984023228185372	0.6873347563390303	0.7821626400206385	0.6385421750297007	0.5091287622972505	0.7413444774726368	0.7163202814462076	0.7324511026650957	0.7695285348792499	0.8849978063364833	0.8759528469151504	0.7479209492401051	0.6228615888696635
LiJ_2017__H2M514903__bin.45	0.8205309550749643	0.8518435614482338	0.8464099771637628	0.8497647995954117	0.8869491825341581	0.7139307745509087	0.8880376856525799	0.9147048956404613	0.8689073828979972	0.9010132010308962	0.9205560185570244	0.8645048064390263	0.904363557808726	0.9084881473174539	0.8933412077695678	0.9044802230147517	0.7378817506032819	0.930965457609502	0.9093801616678324	0.8959999464121542	0.8966703526917565	0.5272379763666436	0.7150555611066114	0.8127690905305253	0.7891139640436718	0.6613923573684125	0.8872880140176873	0.928586380537341	1.0	0.8859399447710264	0.8872187963834902	0.9219593502696976	0.8921265499307545	0.8789980859091318	0.848302856176362	0.8409166647594604	0.8363125756718994	0.8712038453745037	0.7486428598940189	0.6165823123267117	0.9172279900482905	0.8744699129364967	0.851336151533031	0.8820358469196199	0.9165441868072306	0.931790487152593	0.8900399731837488	0.7312781650181892
ZeeviD_2015__PNP_Main_773__bin.23	0.6952689353731824	0.7344452300245432	0.6370662862557103	0.6346521106711105	0.6197682921610678	0.594483258497046	0.6168924883352717	0.7191134162648406	0.5951921740569472	0.7447544224856504	0.7716799594645718	0.7031756917701796	0.689983878987508	0.6205063671750889	0.7135053337185916	0.7458711917090205	0.5075237072042408	0.6866797720109382	0.6593316122943832	0.7399113022422863	0.6105834428075176	0.4321408378912337	0.5648262001860903	0.6838141929287945	0.6363452524811097	0.5018080755025367	0.809426304781431	0.7695569997269615	0.6010323961535272	1.0	0.6481124176482105	0.706195020701319	0.672794948825158	0.7167965650920435	0.5764710471235713	0.6921575837491711	0.6111458037084009	0.6732959612641267	0.5663436278829517	0.45250133205688137	0.6416087232968511	0.636309655225431	0.6374703529770855	0.681760534231495	0.762838207064692	0.7586225831262191	0.6668240772263527	0.5592529575071015
LiJ_2014__V1.CD20-0__bin.36	0.8095231977547133	0.857436153365336	0.7790038022625809	0.8510446957325223	0.8467107587477981	0.7075336187706759	0.7787513063329042	0.866417300171213	0.7781020310851643	0.8274943855479433	0.8675957792167684	0.857450977001129	0.8400025694302041	0.8140216770967416	0.8848183734024444	0.8470314434021232	0.7709931094799621	0.8409833999985177	0.8526545425796586	0.8310011636554098	0.8026237835353878	0.5538001625658725	0.6753628702511865	0.7626523437403492	0.7361709066382711	0.6191457138692407	0.8371870668718917	0.8714449833110567	0.7853606714118772	0.8456587747276775	1.0	0.8517354771604831	0.8245331172376649	0.8208939146504464	0.7502459488238681	0.7827141583016066	0.7680866886221184	0.7977596545104618	0.7523222460772954	0.5625307899268454	0.814828082883889	0.7993640660244739	0.8036416731931841	0.8250806035196253	0.8612117334018514	0.8707206016419647	0.824990179341287	0.7218769687641288
QinJ_2012__NLM006__bin.4	0.7925691994501257	0.8301579631426953	0.7645767206772944	0.7958950520913098	0.7743983864014458	0.6918632957988196	0.785969153459641	0.8675908346358637	0.7901736712247229	0.8074004450013692	0.9060824930317101	0.8423966437003779	0.8401551790268761	0.7779473340376674	0.8250199208287065	0.8657708732111827	0.6485714377146661	0.8279155841454433	0.8264654666776995	0.819437974334018	0.7731795928424908	0.5281819723700506	0.637513606280307	0.803967616481417	0.7573777926304591	0.6134161466831306	0.8561416726364388	0.9007496997589386	0.755069125161321	0.8525227792333304	0.7880272962212371	1.0	0.8427674019810653	0.7971476756290204	0.7147314471139142	0.8145541140225719	0.7677882828497095	0.850462350662359	0.6946570120174143	0.5664263061914804	0.8121883013190492	0.7834680208410956	0.7945775115673384	0.8289492271449921	0.9019232342922608	0.8878175046367643	0.8179905998375246	0.685894133195941
ZeeviD_2015__PNP_Main_286__bin.38	0.8317098826560525	0.8670948624085784	0.819241741055535	0.8383706679015295	0.8134480193632411	0.714215448880872	0.8329223576654832	0.9232944173125878	0.8166814543842258	0.8702030605272979	0.9412815674004303	0.870098023125398	0.9093274727849606	0.8452990965268474	0.8619773189910147	0.9134153466714001	0.6879576133684333	0.8862414638173924	0.883789244473038	0.8590352617628003	0.8263570150592325	0.5484861231957427	0.6841994963254584	0.8339459673464977	0.787030102810407	0.6653437677219054	0.9008446926065283	0.9288199906375316	0.8070715420854065	0.8971698985025606	0.8426655866667138	0.9309328583757481	1.0	0.8533794016605	0.7736332891805922	0.8541106235737259	0.8070543725100959	0.8881402168517362	0.7473527292302425	0.6011775298737986	0.8602603614599593	0.8552024065684736	0.8463161413702432	0.8812365326143657	0.9295537374883033	0.9321685628105989	0.8709645816910718	0.7292893260285207
VogtmannE_2016__MMRS67690541ST-27-0-0__bin.65	0.7495454908011738	0.7828339920622478	0.7621979450591664	0.7557935597673866	0.7403072418007274	0.6428868737376654	0.7433139244382468	0.8075787288778138	0.7233379815665921	0.8544236603324175	0.8269537019464821	0.7837283414792017	0.8024821748964233	0.7432006982434812	0.7815243271292713	0.8124584569882566	0.6022061230159058	0.8087398703812193	0.792203345077686	0.9615668121646189	0.7314737649864266	0.4946151088667571	0.6649215163692073	0.7439763205979076	0.6964213187963735	0.5889394051911689	0.8625892401192955	0.8302115908784611	0.7218431207522987	0.8676752507708091	0.7615589275874936	0.7993164254994559	0.7746606193793738	1.0	0.6961884487277868	0.7547341843175761	0.7298863062314747	0.7708627285954359	0.6859462913607955	0.5394095918631164	0.7720995070305674	0.7698354415409031	0.7583542137105461	0.7918173675230601	0.8241863070566049	0.8205415237587063	0.7931183227487469	0.6670081788735507
Bengtsson-PalmeJ_2015__TRAVELRES26__bin.74	0.7618689038946865	0.7960581133619807	0.7729077143441785	0.7839268808403247	0.8219799467976263	0.6544055657867812	0.8158957779141941	0.9222465043312189	0.8373802605552145	0.8394254143646409	0.8697393083691426	0.8093467021349158	0.8545692653979947	0.8526507059545734	0.830052520291931	0.8517192551667689	0.6909313143714617	0.854597094331901	0.8585018757247118	0.8438196575949799	0.8484905531682696	0.4918927767546552	0.6655082190846463	0.7583084373507947	0.7347815292272014	0.6211063365391174	0.8196690539526635	0.855886501602892	0.8292438442125366	0.8306445672191528	0.828507741627447	0.8530986972239274	0.8359511629493214	0.8287112748107224	1.0	0.7856724643612305	0.7819193779414774	0.8086951776822864	0.7054498328899802	0.5732493008662438	0.8536814678398472	0.8178612645794966	0.8077517222563263	0.8197307141395539	0.8556120319214242	0.87199236068481	0.8243208512379783	0.6871045631266626
QinN_2014__HD-36__bin.19	0.8323556843781837	0.8653967752890139	0.7410072080086859	0.7469792847474327	0.7266218019543413	0.7200939384808177	0.748806876067211	0.864576487638289	0.7427372257536842	0.7828949696995786	0.9386606591955919	0.8385525629803944	0.8391413525419351	0.7557618630813161	0.8434006304018213	0.9194549272263755	0.6099156753861091	0.7900431906558953	0.8031615751436101	0.8115992978529031	0.7478297054138985	0.5231871164617143	0.6166042482769176	0.8573459987659813	0.778911193697895	0.6216053722862349	0.8970737493602713	0.9295977959851344	0.7205430639059085	0.874215226260684	0.757655460054622	0.8522205162790031	0.8089758122760949	0.787491928656498	0.6886795521181597	1.0	0.7388538931378036	0.8408861976438852	0.6740846498591401	0.5562248592596845	0.7999827811338623	0.7667833723149331	0.7867357334519521	0.8297585054024192	0.9326082277482027	0.9263094708546775	0.8096569140922071	0.6790460748159733
LiJ_2017__nHM410714__bin.27	0.8360402737154375	0.8727299908246531	0.8471757326244993	0.8562949493355237	0.8502078763490011	0.7292444593631053	0.8441269165554713	0.9089150916395417	0.8361792099198226	0.897433403709152	0.935195708316221	0.9143875108578644	0.9019077052351717	0.8609987734711877	0.8892761812772906	0.9127930789763403	0.7114973043597626	0.9051026821912129	0.90314868341274	0.8993512790744848	0.8445626204924233	0.5448933442333417	0.718533033749827	0.8311252665491081	0.8070281712605459	0.6763997961528009	0.914580354309551	0.9298544448748379	0.8326241103220152	0.8968743244227062	0.8638775316260482	0.9333550814805264	0.8881730278144724	0.8848724593430985	0.7963628724671236	0.8584834724269987	1.0	0.8821698722953983	0.7620339593428206	0.6218334354977556	0.8851742287790231	0.8706009324286549	0.8742983026997527	0.9348889371769386	0.9263715921033108	0.9296960576018388	0.9354241194362303	0.7596609289719221
BackhedF_2015__SID172_M__bin.40	0.7747394238365076	0.8071170146331271	0.7452605391843038	0.7401874567516834	0.7242429551178966	0.6726144609890361	0.7545474001550353	0.8454427079120209	0.7504538039797928	0.7789582870130476	0.8971354533810303	0.7972611363981993	0.8319975371860409	0.7500507308243262	0.7902235345725368	0.855946184186867	0.6109932656275207	0.7891483646647213	0.806603003911936	0.797835700540682	0.7459871802398008	0.5071288941974569	0.6228330773294924	0.7966967415325747	0.7277314793200822	0.6138896605726505	0.844282023630626	0.8801074615219987	0.72142652766806	0.8218351939257985	0.7462871739071147	0.8599089664825257	0.8129583397083914	0.7773104019221783	0.6850556467452074	0.8126481767642193	0.7337433709026481	1.0	0.6781174264888399	0.5455978818320785	0.790968202982464	0.7689794529761083	0.7874182008792726	0.8038961273082526	0.8863879144615899	0.8920364855164075	0.7951070986637108	0.667150323637236
BackhedF_2015__SID241_M__bin.31	0.9091529280784062	0.9505294467433101	0.8775845397019225	0.9332059958442824	0.9087738551108405	0.8045643079836197	0.8680464759380525	0.9265982457311424	0.8395976314982079	0.9069587141159057	0.9404187929557342	0.9403324451553678	0.9227652607489233	0.8576669804174212	0.9633315798401769	0.9204197850368447	0.7404483104307531	0.9071093634697364	0.9059794933160066	0.9142823548576149	0.842877623120634	0.6451595321541449	0.7578525975684215	0.8603627464969432	0.8131568327136909	0.6869334956590327	0.9290723245501494	0.951903662800204	0.8213188432334251	0.9158482507834073	0.9324006954366106	0.9305347255946516	0.9063107994152846	0.9163730739388254	0.7917205319759377	0.8630670861169272	0.8397133742944436	0.8983998711519348	1.0	0.6353097589549099	0.8727502876729023	0.8740308071804627	0.8819356114863396	0.9071289601336493	0.9339678161538975	0.9454036943385851	0.9005818371994897	0.8263037446162759
ZeeviD_2015__PNP_Main_121__bin.3	0.8518710051721559	0.8827604170226273	0.8624013656739256	0.8493635233536772	0.8555486957981074	0.7372816679690081	0.8551606512162654	0.9201820392312313	0.8418524686393911	0.8965189135662968	0.9551182017209132	0.900308233455518	0.927589058509681	0.8649096068751476	0.894144323727901	0.9268714418172332	0.6899485821944491	0.9096190252714983	0.8954595746393501	0.8959440608295953	0.8519522591256923	0.5820767447388066	0.7205350003303315	0.8509377237806022	0.8162772172267494	0.7013097074174228	0.9172287997424173	0.941151634305571	0.8387967124802276	0.9073856806233621	0.8645170059968456	0.9408797752834586	0.9040299682805828	0.8935717491394295	0.7977703003890317	0.8830983423434096	0.8496877797850795	0.8963260303494908	0.7877965674381235	1.0	0.8946523507831894	0.8828933090027102	0.8775070072042641	0.9059998071167832	0.9310085590029001	0.9384125407503765	0.9034703031987479	0.77011130272869
QinJ_2012__T2D-098__bin.37	0.7701467544812999	0.802141722231898	0.7790923269872374	0.7854604770907138	0.8212675780888934	0.6670600746664384	0.8028617269800373	0.8398996469057796	0.8073014319337674	0.8081960864823	0.8918747464172466	0.8099878280278389	0.8577533322111638	0.8377736869399895	0.8249099264330284	0.8599026436822989	0.6629156689573845	0.8598301567177903	0.8656237624918391	0.8360145402039949	0.8297981748852614	0.490773722940227	0.6384681023301884	0.79611995279104	0.7401079617930454	0.6192264619258571	0.8471327756864127	0.8779402220922754	0.7993847851320965	0.82424294906161	0.8022433985780879	0.8642917537077812	0.8287488166138177	0.8194018901097618	0.7611024245673403	0.8136773658723587	0.7748666774991705	0.8324636519224613	0.6933164099784874	0.5731485904934076	1.0	0.806435966766916	0.8198402173246764	0.8292357927982011	0.8980945171638429	0.8969575907473551	0.8288300603928307	0.6780922014728962
ZeeviD_2015__PNP_Main_473__bin.20	0.8234288726348394	0.8545084295670325	0.8345692209278837	0.8244678388660697	0.8245136059861289	0.7052455432294121	0.8403969008820955	0.9004402060467308	0.8241842931452428	0.8747769510470675	0.9285932975893879	0.861713331593832	0.911485863746549	0.8506303237155747	0.868814073968083	0.9069386110362938	0.6879245294929635	0.8880893963369471	0.8892446215743047	0.889043667093125	0.8370127642919669	0.5438254368392701	0.6944555501313043	0.8263495513770116	0.7824415232980944	0.6775143508854623	0.8995827301191839	0.9173030225237357	0.8241080146118106	0.8839224841761497	0.8510311805602316	0.9015412472224092	0.8908869773079254	0.8834506093865733	0.788474366204296	0.8433444086256817	0.824096441317083	0.8751483485960542	0.7508080263955289	0.6116202191771598	0.8720282935492559	1.0	0.8532074860278769	0.881093339674096	0.9125769098040536	0.9186102787691065	0.8817509132381658	0.7281690837317353
QinJ_2012__CON-052__bin.33	0.8274493003944102	0.8539555983373075	0.8283658028325687	0.8317710021770861	0.8176285839827844	0.7270818091024928	0.8392690395525793	0.9062318499785015	0.820082715654333	0.875648425474997	0.9414684882894555	0.8693413175534308	0.9074447754909442	0.83966182631179	0.8653186574234341	0.9065670280130279	0.6795001448073852	0.8858006539113967	0.9062067116259119	0.8730455585506274	0.8402724787934429	0.5536392216956552	0.7059236956730087	0.8393774486981214	0.7898276608815287	0.6629585850878245	0.9035451885455001	0.9337819132695413	0.7987329222863541	0.8815905035683368	0.8517743225344906	0.9102524152457824	0.8777029620835085	0.8663985591534241	0.7752594618402426	0.8614347819483585	0.8239100298360822	0.8921412796364157	0.7542238978796323	0.6051812239549647	0.8825740416134005	0.8494071276656473	1.0	0.8850815922842017	0.9276994793742436	0.9577780419632425	0.8793725676679935	0.7377787018449979
LiJ_2017__nHM412716__bin.59	0.8412201341934765	0.8733238248124653	0.819098898563179	0.8097858195728327	0.8072893355374006	0.7352006238226243	0.805708394750819	0.8930609679196828	0.7994607196637405	0.8563362952972606	0.9402763438742647	0.8960279049227482	0.8781795359921386	0.8164979799366231	0.8794610976174989	0.9102822319959738	0.66596048990764	0.8716160705938052	0.8650973628773818	0.8779423202780148	0.8008581539544903	0.5503051479291118	0.6810418394810496	0.8456755127738425	0.8009228039394717	0.6666373255196367	0.9157928972542654	0.9315819155094319	0.7858076374508411	0.8952993493227666	0.8304012078606425	0.9017434609026729	0.8678345437799753	0.8590137992906405	0.7470847829849196	0.8627296815043355	0.8365842329627398	0.8648835206193668	0.7366512700240896	0.5933247398584066	0.847675186540072	0.8329379738097937	0.8404517939873525	1.0	0.9331857324445453	0.931187550601046	0.9005608634850917	0.7208184887021665
YuJ_2015__SZAXPI017466-84__bin.26	0.7475790450156014	0.7875279845848098	0.6738524927960081	0.6773991958260603	0.6646066405609805	0.6431629303500082	0.6739813770245564	0.7727126629550131	0.6862178207109	0.7085991239054785	0.8571767830178322	0.7516595833379742	0.7647266142749626	0.6876084974485697	0.7662803852524619	0.8209018395439089	0.5489278741580758	0.7290873405455462	0.7353736290139083	0.7406479376136688	0.6754679213519796	0.4656487729744093	0.5522287424558969	0.7889667940127707	0.6913660296179139	0.5627057573062242	0.8102983272100065	0.8569751030676037	0.6531502646900175	0.8013062655237871	0.6933160002609507	0.7847915814731308	0.7322318770476283	0.7152044406185807	0.6237423842945816	0.7756252874038738	0.663077930405699	0.7628009088724858	0.6066727820376756	0.48769434070943607	0.7343501132112699	0.6900648558167362	0.7046387184134192	0.7464449433625417	1.0	0.8606105134524903	0.7239550432716864	0.6021487069411318
YuJ_2015__SZAXPI003412-1__bin.63	0.7567603076536129	0.8026761187559338	0.6808276578074758	0.694274144070701	0.6843099148500363	0.6504327408500854	0.6849354916603821	0.7797812932042751	0.6934613361790315	0.7185350333058379	0.8553864895498137	0.7635219211033938	0.7603526533577243	0.6949692294155296	0.7856557688266678	0.8192846406629748	0.5620038225676132	0.734925788590395	0.7449820262179764	0.74403904049294	0.6896082330247503	0.4724209822560381	0.5736655868067176	0.7641141498885252	0.6969078344957598	0.5613111479234024	0.8247199669894729	0.8567300533608582	0.6706798135564143	0.8048762848532064	0.708006700140584	0.7802714689965821	0.7416616879002517	0.7191883331732896	0.642063993655036	0.7781191151282312	0.6721366802965001	0.7753668985894588	0.6202648315342141	0.4965066939129408	0.7407817821747171	0.7015990578981985	0.7347867715214293	0.7523226095994903	0.8692484198861908	1.0	0.736686805391773	0.6050155429922339
LiJ_2017__nHM611708__bin.16	0.8433556343588934	0.8707326727799644	0.8464962026043387	0.8321003505130535	0.8285557385488472	0.7291635474628311	0.8320972740380376	0.9104971378527434	0.8210045306222068	0.8803553738840086	0.9511906983803384	0.9000448139860656	0.9003027251415692	0.8408047238248378	0.8817490170662324	0.9178468366658394	0.6898256869255964	0.9005708912137924	0.8917121814053748	0.9000119982525622	0.8332289040980698	0.5541136572929891	0.7029776176187673	0.8426454813760458	0.81163666419865	0.6790226449071007	0.913685904206772	0.9335317317888061	0.817554263891823	0.9028690180507044	0.8560860879748795	0.9174458694220944	0.8843455619796912	0.8871359248191546	0.7745902648024595	0.8679628197739406	0.8630486636818022	0.8819833419132803	0.7540378734584297	0.6100357691495187	0.8735625170487991	0.8594363692672452	0.8609530714501068	0.9285175902586495	0.9331661440077446	0.940141025614731	1.0	0.7435896515584397
HMP_2012__SRS052027__bin.35	0.8700575365993538	0.9243130935465641	0.8334770599702639	0.8790107372487306	0.8486393711904701	0.7833445298281213	0.8157324635025233	0.8915014709257694	0.7830538804094501	0.8672912732661864	0.9123539187032601	0.9155846218291497	0.8802698185448712	0.8145105373898004	0.8959864611305843	0.9021518244693251	0.7061456471204434	0.8675118072580853	0.8592279991873801	0.866131671977261	0.7925248565180679	0.6043290582898907	0.7251013827121726	0.830772522183742	0.7876755058048981	0.6637875394698914	0.8910789805336803	0.9086372018071802	0.7850824335686295	0.8850083029849396	0.8755025688015117	0.8991140885863471	0.8654598822899818	0.8719848119198622	0.7546127860574575	0.8507949711058521	0.8191663215829067	0.8649361140592218	0.8086028632263763	0.6077437395014134	0.8353006603434937	0.8295176358276647	0.8442250956895793	0.8686174736033396	0.9071450016989507	0.9024065172588823	0.8690783177331503	1.0
