	VogtmannE_2016__MMRS54316675ST-27-0-0__bin.55	LeChatelierE_2013__MH0257__bin.78	HMP_2012__SRS012273__bin.49	FengQ_2015__SID31749__bin.37	LiJ_2014__MH0391__bin.43	ZellerG_2014__CCMD79987997ST-21-0__bin.13	BackhedF_2015__SID338_M__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.50	CosteaPI_2017__alien2-11-0-0__bin.7	ZeeviD_2015__PNP_Main_327__bin.53	ZeeviD_2015__PNP_Main_430__bin.10	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.36	ZeeviD_2015__PNP_Main_154__bin.54	ZeeviD_2015__PNP_Main_644__bin.16	LiJ_2014__V1.FI07__bin.4	KarlssonFH_2013__S577__bin.48	NielsenHB_2014__V1_CD20_4__bin.55	HMP_2012__SRS022071__bin.33	QinJ_2012__NLM026__bin.21	VogtmannE_2016__MMRS11664448ST-27-0-0__bin.83	ZeeviD_2015__PNP_Validation_83__bin.8	LeChatelierE_2013__MH0140__bin.3	YuJ_2015__SZAXPI015222-123__bin.55	YuJ_2015__SZAXPI017593-158__bin.26	QinN_2014__HD-35__bin.49	ZeeviD_2015__PNP_Main_543__bin.19	LoombaR_2017__SID1022_aav__bin.28	ZeeviD_2015__PNP_Main_645__bin.38	LiJ_2017__H2M514903__bin.45	ZeeviD_2015__PNP_Main_773__bin.23	LiJ_2014__V1.CD20-0__bin.36	QinJ_2012__NLM006__bin.4	ZeeviD_2015__PNP_Main_286__bin.38	VogtmannE_2016__MMRS67690541ST-27-0-0__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.74	QinN_2014__HD-36__bin.19	LiJ_2017__nHM410714__bin.27	BackhedF_2015__SID172_M__bin.40	BackhedF_2015__SID241_M__bin.31	ZeeviD_2015__PNP_Main_121__bin.3	QinJ_2012__T2D-098__bin.37	ZeeviD_2015__PNP_Main_473__bin.20	QinJ_2012__CON-052__bin.33	LiJ_2017__nHM412716__bin.59	YuJ_2015__SZAXPI017466-84__bin.26	YuJ_2015__SZAXPI003412-1__bin.63	LiJ_2017__nHM611708__bin.16	HMP_2012__SRS052027__bin.35
LoombaR_2017__SID1022_aav__bin.28	0.9571805756663043	0.958068379196973	0.9552898661699534	0.9580479718302447	0.9590656743340321	0.9564821879947607	0.9563283183589653	0.9577886283829243	0.9574139737336941	0.966969801871906	0.9584656619410614	0.9581812356853172	0.9578829766661154	0.9599983057564948	0.9584246658851608	0.9581203994327959	0.9589635047879534	0.9552536210578311	0.9561884512725548	0.9686242461232892	0.9592713078234174	0.9561541691099676	0.9660495077583762	0.9560967907984722	0.9563824934185894	0.9590820873802737	1.0	0.958041091106253	0.9574598325420107	0.9678326239090789	0.9578544468348192	0.9565137990913809	0.9581320649477688	0.9686265089949812	0.9586950935528238	0.9567708269462805	0.957369701595203	0.9566170746049005	0.9564652817097761	0.9588015508407011	0.9565926250073938	0.9599343174027305	0.9573698789573044	0.9569747955744822	0.9567215644998812	0.957049138478687	0.9572675281588061	0.9582574215342691
ZeeviD_2015__PNP_Main_645__bin.38	0.9762779004539637	0.9772755651161398	0.9807903899330316	0.9761806466748008	0.9763787588875317	0.976770843166413	0.9818147425360902	0.9809456693595267	0.9830334459547942	0.9551431520941582	0.9831102865586069	0.97740427076275	0.9834081402441227	0.9793804469956744	0.9781622461163514	0.9818439242971212	0.9781794308166764	0.9806934227613051	0.9809347936485522	0.9594882763492073	0.9823920467876913	0.9762485910108631	0.9601225195440695	0.9829757816612992	0.980416291968584	0.9804404846928143	0.958041091106253	1.0	0.9815270898944826	0.9559930378572662	0.9782992539234509	0.9823281436201853	0.9818364991330908	0.9594088626431118	0.9805070898089217	0.9828596096397395	0.982528353399061	0.981629259571661	0.975373666762524	0.9822287883140062	0.9818573535042665	0.980110992144986	0.9823650556311463	0.9824486948091846	0.9822678542251534	0.9819984636437905	0.9827644162640636	0.977472955807263
LiJ_2017__H2M514903__bin.45	0.9777406031942779	0.9782233184538242	0.9853103141722427	0.9776681784023249	0.9783230937123566	0.977138670744942	0.985757532328101	0.9820718164780865	0.9855981446802496	0.9531224734700806	0.9823507047044777	0.9785435437568363	0.9839098636338105	0.9798772605056061	0.9790155694564469	0.9831034627471407	0.9796184068284616	0.9849344547449033	0.984360785950611	0.9580553721170739	0.9816664083155444	0.9776373421025049	0.9599207486102513	0.9856349705639146	0.9825438808085967	0.9803899558763457	0.9574598325420107	0.9815270898944826	1.0	0.9547172926020624	0.9793143237517845	0.985712426096407	0.9830083950642003	0.9579261082555081	0.9825701638423023	0.9852667941619464	0.9874170094639414	0.9841931827574343	0.9773807242552512	0.9809094341091658	0.9852668836863402	0.9800111070683085	0.985525795556698	0.9870630406221284	0.985483670575854	0.9845458188882839	0.9861602307485341	0.9790343719967727
ZeeviD_2015__PNP_Main_773__bin.23	0.9548259116191821	0.9556366223835538	0.9533808762084112	0.9561213822337424	0.9564595473645555	0.9547751849888905	0.9542252634900328	0.9561989942751941	0.955107730757093	0.9715336528634146	0.9558196609084872	0.956069522302101	0.9545369723952913	0.9578857301186054	0.9565595609621468	0.95597808068392	0.9567017909347453	0.9532676366568263	0.9542240213754103	0.9669954024082721	0.9572310785759074	0.9541193234098713	0.9650401271194964	0.9535248067802468	0.954567067789358	0.9579677322709741	0.9678326239090789	0.9559930378572662	0.9547172926020624	1.0	0.9560954517832936	0.9545166922634727	0.955890348966407	0.9672508243031132	0.9562604285733055	0.9544762188222884	0.9554096357471447	0.9536047596630034	0.9544338178703419	0.9583127946378731	0.9543406997484456	0.9582186942240933	0.9547922045364626	0.9545212918119439	0.9539925466307186	0.9539640156365203	0.9546702134365713	0.9563649069300844
LiJ_2014__V1.CD20-0__bin.36	0.9882079632108473	0.9891533042313178	0.9799383968985325	0.9893104729612039	0.9897459629580133	0.9890690919706153	0.9793931979850675	0.981188524800522	0.9803469698403334	0.954840300738231	0.9779313102134823	0.9898219621334579	0.9800187412536404	0.9762300042551564	0.9929892985445283	0.9791980949914189	0.9998538772517643	0.9798769431802291	0.9795456415688938	0.9599881315942195	0.9777664364611973	0.989159316117911	0.9609502808026947	0.9808254484104462	0.9784731306788093	0.9770610938018746	0.9578544468348192	0.9782992539234509	0.9793143237517845	0.9560954517832936	1.0	0.9807128461517933	0.9800765392650265	0.9598873426628568	0.9816984820304226	0.9799728923211534	0.9810408826272958	0.9790728038738881	0.9886230038369941	0.9768008523892636	0.9799938752429437	0.9763325460253723	0.9803935794629385	0.9810455660997703	0.9800793612543577	0.9798650519816589	0.9808338589048586	0.990200769235508
QinJ_2012__NLM006__bin.4	0.9787387817656501	0.9787548288860314	0.9839581880866421	0.9783054979241195	0.9791549335685266	0.9783829394709089	0.9849404037607402	0.9828082977126911	0.9866457074124366	0.95233549344182	0.9828226721554734	0.978914247074619	0.9839821565675226	0.979851194901066	0.9798770513604809	0.9825788958150169	0.9802782987979765	0.9839027272375883	0.9855206663502631	0.9579987346899154	0.9818389839527926	0.9785883065737655	0.9595296675589798	0.9863960432296944	0.9839867929824138	0.9801370108034628	0.9565137990913809	0.9823281436201853	0.985712426096407	0.9545166922634727	0.9807128461517933	1.0	0.9831378422405053	0.9576667385449691	0.9831125552478237	0.9861990623893301	0.9860062746097422	0.9852777146162277	0.9780427627790476	0.9809766861500268	0.9861369096267677	0.9802575032166021	0.9866512549005619	0.9862638983792095	0.9864329975289868	0.9869409171893183	0.9862872216757579	0.9797531344749926
ZeeviD_2015__PNP_Main_286__bin.38	0.978173529788566	0.9784410813354439	0.9824502358070419	0.9781114227906476	0.978515397050461	0.9777009919233443	0.9834957366108239	0.9830289698203463	0.9836201507391338	0.9544491494686972	0.982248104851473	0.9786646500395529	0.9851790394031631	0.9810066425672725	0.9794818527787933	0.9834397397594411	0.9799460628366485	0.982303471783391	0.9823617909847376	0.9595814948192407	0.9811622038987015	0.9777321113891605	0.9602962320021493	0.9831351098661212	0.9813065522670954	0.9810541575430061	0.9581320649477688	0.9818364991330908	0.9830083950642003	0.955890348966407	0.9800765392650265	0.9831378422405053	1.0	0.9595071193477491	0.9828614509933191	0.9831016643509622	0.9832802204024986	0.9819700159830606	0.9772342583464363	0.9809816208588132	0.9828591018169353	0.9815974141311075	0.9830904311972862	0.9833622338639341	0.983903808564571	0.9831136059772775	0.9835411442403862	0.9791569292598601
VogtmannE_2016__MMRS67690541ST-27-0-0__bin.65	0.9585031991653181	0.9598930042887291	0.9562967796645847	0.9597335911457449	0.9604089510520688	0.9583376412982793	0.9573813458976762	0.959283356189888	0.9587374195392355	0.9663796882133888	0.9588060386545734	0.9600908472506307	0.9591270163156049	0.9609461207335224	0.9604158662658553	0.9592339466597305	0.9606454151908698	0.9557317719477737	0.9573063082299147	0.9998135994237314	0.9597371922258131	0.9578513239232986	0.9669612529119088	0.9575480678880937	0.9580253089568694	0.9598974435612677	0.9686265089949812	0.9594088626431118	0.9579261082555081	0.9672508243031132	0.9598873426628568	0.9576667385449691	0.9595071193477491	1.0	0.9596060358842365	0.9580900042698367	0.9591057310887636	0.9573232192586064	0.9584736168898952	0.9600818554815638	0.9578445837031672	0.9603174036070541	0.9580295346152219	0.9584520377994001	0.9582934033986654	0.9581930625310756	0.9583387037205079	0.960165243931354
Bengtsson-PalmeJ_2015__TRAVELRES26__bin.74	0.9784267522310237	0.9794348525851408	0.9821511525292104	0.9796059427387718	0.9800734342772512	0.9794126475885532	0.9830862254728534	0.9997840405364788	0.9829630315051961	0.9552677150613124	0.9808483059854219	0.9802498467869762	0.9833459442374554	0.9800971336672664	0.9798754252469308	0.9839834145053886	0.9817566959243985	0.981667215781825	0.9815192409388602	0.9596735654631225	0.9809262587903907	0.9791337337970282	0.960501038432242	0.9825400537528018	0.9802247027467382	0.9802478355025895	0.9586950935528238	0.9805070898089217	0.9825701638423023	0.9562604285733055	0.9816984820304226	0.9831125552478237	0.9828614509933191	0.9596060358842365	1.0	0.9827550642674237	0.9835795012439243	0.98109896190036	0.9786274244387292	0.9813792952460185	0.981939023751053	0.9803140176390566	0.9828380078173027	0.9837351615134274	0.9828222416097795	0.982072357614195	0.9832835872271328	0.9805432792912989
QinN_2014__HD-36__bin.19	0.9787315592010486	0.9793186467113725	0.9833441558022419	0.9782248170620823	0.9785073428253586	0.9783311037633459	0.9844955744072542	0.9818466073171217	0.9867663792620469	0.9526466530875074	0.9832472690251038	0.9791921797275476	0.9843326960849695	0.9801771287024696	0.9794989346818479	0.9827334716375735	0.9801532189066704	0.9833184704622383	0.9859182441099719	0.958591731075797	0.9820116276838652	0.9782528205601718	0.9592414554362438	0.9873822789555694	0.9840662502080144	0.980221743616734	0.9567708269462805	0.9828596096397395	0.9852667941619464	0.9544762188222884	0.9799728923211534	0.9861990623893301	0.9831016643509622	0.9580900042698367	0.9827550642674237	1.0	0.9851438167100827	0.9848759944165919	0.9776986069257072	0.9807363558502936	0.986504423191442	0.9802911416803429	0.9870115973959968	0.9851550696592866	0.9869916997977262	0.9869693384961659	0.9853447654559911	0.9794196246817994
LiJ_2017__nHM410714__bin.27	0.9792536360977425	0.9794183442340989	0.985871790616224	0.9791141779042917	0.9798451223745026	0.9787927538098435	0.9855462235772866	0.9835841246354303	0.9860867600241923	0.9541066242266988	0.9830880941585318	0.9790924290889952	0.9847382525274496	0.9802139071950016	0.9798850359215875	0.9834444263145462	0.9811233508219821	0.9857358638855971	0.9843315607397388	0.9594489461348183	0.9816009133411638	0.978663381180939	0.9602016831680871	0.9855695291792265	0.9846455890413978	0.9806787417683765	0.957369701595203	0.982528353399061	0.9874170094639414	0.9554096357471447	0.9810408826272958	0.9860062746097422	0.9832802204024986	0.9591057310887636	0.9835795012439243	0.9851438167100827	1.0	0.9841794420312908	0.9780906275844264	0.9814705085890936	0.9855057632264776	0.9806727913859007	0.9855231467561997	0.9883291612844164	0.9858065955926597	0.9852942495081843	0.9870888016207321	0.980003277431664
BackhedF_2015__SID172_M__bin.40	0.977169006983661	0.9775144607983506	0.982241929291482	0.9774409138540666	0.9775882492602814	0.9770087690362307	0.9837261359543046	0.9811499426193253	0.9870065955617314	0.9527220205295333	0.983083132905066	0.9780690616415562	0.9829487434483417	0.9797115078846623	0.9782668334939016	0.9820557574081834	0.9794743571315091	0.9820082508067176	0.9851735370099967	0.9575862634348018	0.9815677140359128	0.9776203341135636	0.9593023428408578	0.9857509789348423	0.9823337625027074	0.9796201422207765	0.9566170746049005	0.981629259571661	0.9841931827574343	0.9536047596630034	0.9790728038738881	0.9852777146162277	0.9819700159830606	0.9573232192586064	0.98109896190036	0.9848759944165919	0.9841794420312908	1.0	0.9768442937236925	0.9805699229456044	0.9851697441040134	0.97982921313734	0.9860233497937169	0.9847446887297802	0.9851699500363216	0.9858706517159953	0.9848184833831167	0.978409186176946
BackhedF_2015__SID241_M__bin.31	0.9896637711304985	0.9902580229088831	0.9775671913107495	0.9903901996310687	0.9911871236855316	0.9902526872472024	0.976677296008353	0.9790465880318902	0.9779548579326844	0.9526428408893715	0.9755469872802136	0.9908192651504594	0.9768557723193072	0.9737731442309271	0.9889571495956273	0.9768826240101345	0.9884674646700317	0.9771827385979516	0.9769819156659245	0.9588140338656093	0.9747333730031583	0.9907508393442436	0.9594786674327143	0.9781089647544011	0.976694288195242	0.9739024618552841	0.9564652817097761	0.975373666762524	0.9773807242552512	0.9544338178703419	0.9886230038369941	0.9780427627790476	0.9772342583464363	0.9584736168898952	0.9786274244387292	0.9776986069257072	0.9780906275844264	0.9768442937236925	1.0	0.9749618523698763	0.9779523569948517	0.9731837570906482	0.9782250336772814	0.978546917900004	0.9782178931942391	0.9778919132855156	0.9786024365763899	0.9914725964706066
ZeeviD_2015__PNP_Main_121__bin.3	0.9748403004473192	0.9753146530106988	0.9796224401471918	0.9759587015374271	0.9756629686402986	0.9757893739391242	0.9811965978940189	0.9813732205487931	0.9826610295318153	0.956071079774587	0.9827414856299632	0.97575614952694	0.9826156934402179	0.9796666093045961	0.9760841538835223	0.981569100715328	0.9764870977860692	0.9797777666466306	0.9800897901447938	0.9604901375789096	0.9823852550269587	0.9753415793339447	0.9595654918674639	0.9812389285762093	0.9781546940150077	0.9806296736637625	0.9588015508407011	0.9822287883140062	0.9809094341091658	0.9583127946378731	0.9768008523892636	0.9809766861500268	0.9809816208588132	0.9600818554815638	0.9813792952460185	0.9807363558502936	0.9814705085890936	0.9805699229456044	0.9749618523698763	1.0	0.981369643953007	0.9809150850731865	0.9816105362540706	0.9813884134596849	0.9822195142442091	0.9804217172146303	0.9818725556695858	0.9760927614660082
QinJ_2012__T2D-098__bin.37	0.9789074260187016	0.9792671921282651	0.9836105496432311	0.9789173062165425	0.9791019755353494	0.9788676823442753	0.9845041798055645	0.9822045134261134	0.9872830746720885	0.9531831159207864	0.9827080990091017	0.9795184760751584	0.983664445639277	0.9799318149748066	0.9796471768426851	0.9824855196354761	0.9800579899035042	0.9831341443473725	0.986100354853467	0.9579583616289673	0.9811934794525367	0.9786985803018619	0.9598582137430871	0.9868875339299878	0.9833533049852003	0.9803731166221208	0.9565926250073938	0.9818573535042665	0.9852668836863402	0.9543406997484456	0.9799938752429437	0.9861369096267677	0.9828591018169353	0.9578445837031672	0.981939023751053	0.986504423191442	0.9855057632264776	0.9851697441040134	0.9779523569948517	0.981369643953007	1.0	0.9803977044791372	0.9876211714106679	0.9856423680676597	0.9872556364300181	0.9868505977543398	0.9860115807113362	0.9803012812740566
ZeeviD_2015__PNP_Main_473__bin.20	0.9744933650806022	0.9749328812165291	0.9788219780441437	0.9746901268077797	0.974657078453253	0.9741552608828297	0.979867095160416	0.9803858449516029	0.9808791005383877	0.9571233901501485	0.9813555375656657	0.9748872901093064	0.9826389229564331	0.9803016350780804	0.9755327258646862	0.9806574730644857	0.9759661083050711	0.9786398956518031	0.9795236602204225	0.9602747442615657	0.9803978502936017	0.9737630988621293	0.9603570914545	0.9807121198906821	0.9784498088902186	0.9809970603444661	0.9599343174027305	0.980110992144986	0.9800111070683085	0.9582186942240933	0.9763325460253723	0.9802575032166021	0.9815974141311075	0.9603174036070541	0.9803140176390566	0.9802911416803429	0.9806727913859007	0.97982921313734	0.9731837570906482	0.9809150850731865	0.9803977044791372	1.0	0.9803673007843955	0.980525346364996	0.9813228818332168	0.9804365105725994	0.9810195418654114	0.975367668041471
QinJ_2012__CON-052__bin.33	0.9786602057395161	0.9792232291632809	0.9836057074973968	0.9791501255185866	0.9794671686714189	0.9784918973661578	0.9845650122805967	0.9825380304659819	0.9878210069270378	0.9530595840171484	0.9827671470474854	0.9793782821038478	0.9843522122923406	0.980529889389114	0.9795178506150334	0.9829633125730418	0.9803354245988316	0.983657694292875	0.9861900053226502	0.9584552573391353	0.9815730558374116	0.97885799096995	0.9597830425383221	0.9874882622517135	0.9835404671900103	0.9801299496395773	0.9573698789573044	0.9823650556311463	0.985525795556698	0.9547922045364626	0.9803935794629385	0.9866512549005619	0.9830904311972862	0.9580295346152219	0.9828380078173027	0.9870115973959968	0.9855231467561997	0.9860233497937169	0.9782250336772814	0.9816105362540706	0.9876211714106679	0.9803673007843955	1.0	0.9855089100380827	0.9871382763720941	0.9881447693121167	0.9855857562043544	0.9801517527377321
LiJ_2017__nHM412716__bin.59	0.9794230022304999	0.9795632832679614	0.9845950407603333	0.9794692754584423	0.9796688268486805	0.9795828085408039	0.9854722521064525	0.9834179014050625	0.9861779646150918	0.9537853996498146	0.9828384109028557	0.9800056389370826	0.9844863829006472	0.9800461312541988	0.9803776764332507	0.9832863587120122	0.9810168079024323	0.9843889608426002	0.9845397864519919	0.9587994954092323	0.9821291514839902	0.9792520845966225	0.9599191797046714	0.9858101226221812	0.9837903084597627	0.9805534232554739	0.9569747955744822	0.9824486948091846	0.9870630406221284	0.9545212918119439	0.9810455660997703	0.9862638983792095	0.9833622338639341	0.9584520377994001	0.9837351615134274	0.9851550696592866	0.9883291612844164	0.9847446887297802	0.978546917900004	0.9813884134596849	0.9856423680676597	0.980525346364996	0.9855089100380827	1.0	0.9859252130056553	0.9860824648670358	0.9864457640044332	0.980605639963517
YuJ_2015__SZAXPI017466-84__bin.26	0.9790137639697615	0.9788271674157496	0.9835919638108203	0.9789347954639812	0.9792391892474251	0.9790782868031842	0.985367503368626	0.9829555575003475	0.9868643163879537	0.9526091652557407	0.9829880877632384	0.9798712415689159	0.9838480800901357	0.9803843412581975	0.9802838543559289	0.9827974871732249	0.9802440828991964	0.9835512191182978	0.9858874937521773	0.9586922627011182	0.9818691815543494	0.9788242992618233	0.959560277445022	0.986804788413262	0.9841980559420119	0.9805963196064972	0.9567215644998812	0.9822678542251534	0.985483670575854	0.9539925466307186	0.9800793612543577	0.9864329975289868	0.983903808564571	0.9582934033986654	0.9828222416097795	0.9869916997977262	0.9858065955926597	0.9851699500363216	0.9782178931942391	0.9822195142442091	0.9872556364300181	0.9813228818332168	0.9871382763720941	0.9859252130056553	1.0	0.9862665387859809	0.9858956811189825	0.9799350215229644
YuJ_2015__SZAXPI003412-1__bin.63	0.9787438618361638	0.9791518898699209	0.9829797806332671	0.9788203689739644	0.9789012442012915	0.9786992607161565	0.9847407636833343	0.9822573165704864	0.9864000166863852	0.9531085394248598	0.9829763068971251	0.9800555902863289	0.9839382301404955	0.9796740611581934	0.9794540408433785	0.983328592726274	0.980226956053627	0.9827510894350902	0.9866291875473253	0.95862603754858	0.9816053433762456	0.9787193509155391	0.9600055470031476	0.9868919332466087	0.983756462823487	0.9805260946466444	0.957049138478687	0.9819984636437905	0.9845458188882839	0.9539640156365203	0.9798650519816589	0.9869409171893183	0.9831136059772775	0.9581930625310756	0.982072357614195	0.9869693384961659	0.9852942495081843	0.9858706517159953	0.9778919132855156	0.9804217172146303	0.9868505977543398	0.9804365105725994	0.9881447693121167	0.9860824648670358	0.9862665387859809	1.0	0.985564552107342	0.9802261218933143
LiJ_2017__nHM611708__bin.16	0.9788634731754888	0.9795256793171025	0.9846799458237527	0.9793675500606347	0.9792786643389922	0.9787908663109426	0.9854346676723198	0.9831353675788184	0.9866437004431698	0.9535971782406288	0.9826639325704601	0.9796410160293458	0.984631909632166	0.980466615603778	0.9800524638286267	0.9833787879972873	0.9807961610161177	0.9847025311879224	0.9848737157091172	0.958852695212556	0.9820015962752756	0.9792213969180488	0.9598222035498021	0.9860922308533904	0.9836328006054625	0.9806862107685117	0.9572675281588061	0.9827644162640636	0.9861602307485341	0.9546702134365713	0.9808338589048586	0.9862872216757579	0.9835411442403862	0.9583387037205079	0.9832835872271328	0.9853447654559911	0.9870888016207321	0.9848184833831167	0.9786024365763899	0.9818725556695858	0.9860115807113362	0.9810195418654114	0.9855857562043544	0.9864457640044332	0.9858956811189825	0.985564552107342	1.0	0.9804787027542888
HMP_2012__SRS052027__bin.35	0.9910114371713233	0.9915027425148147	0.9793766770874975	0.9919845103406429	0.9921305270442516	0.9918494372102951	0.9791572692797647	0.9804594965945788	0.9801173063618497	0.9544094265662172	0.9774215330289066	0.9919001973406466	0.9791917139927809	0.9758658872608349	0.9908307872587472	0.978770426464727	0.9898152383587266	0.97889606016039	0.9792721865510186	0.9605464355349154	0.9767381895062868	0.9910157373342721	0.9609342457601904	0.9797199866406116	0.9786491840995271	0.9764293136712328	0.9582574215342691	0.977472955807263	0.9790343719967727	0.9563649069300844	0.990200769235508	0.9797531344749926	0.9791569292598601	0.960165243931354	0.9805432792912989	0.9794196246817994	0.980003277431664	0.978409186176946	0.9914725964706066	0.9760927614660082	0.9803012812740566	0.975367668041471	0.9801517527377321	0.980605639963517	0.9799350215229644	0.9802261218933143	0.9804787027542888	1.0
