	HMP_2012__SRS022071__bin.72	KarlssonFH_2013__S278__bin.14	RaymondF_2016__P1E0__bin.43	NielsenHB_2014__O2_UC31_0__bin.13	NielsenHB_2014__O2_UC40_2__bin.1	ZeeviD_2015__PNP_Main_223__bin.14	RampelliS_2015__H16__bin.44	RampelliS_2015__H15__bin.1	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.22	ZeeviD_2015__PNP_Main_282__bin.34	NielsenHB_2014__V1_CD38_0__bin.62	XieH_2016__YSZC12003_37583__bin.3	LiJ_2014__O2.UC31-1__bin.33	RampelliS_2015__H27__bin.20	NielsenHB_2014__O2_UC44_0__bin.31	XieH_2016__YSZC12003_36526__bin.4	ZeeviD_2015__PNP_Validation_93__bin.16	XieH_2016__YSZC12003_37196__bin.19	CosteaPI_2017__SID713A005-11-90-0__bin.64	LeChatelierE_2013__MH0430__bin.89	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.59	LeChatelierE_2013__MH0457__bin.85	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.101	NielsenHB_2014__MH0069__bin.2	ZeeviD_2015__PNP_Main_643__bin.24	ZeeviD_2015__PNP_Main_756__bin.41	RaymondF_2016__P1E7__bin.24	ZeeviD_2015__PNP_Main_116__bin.30	ZeeviD_2015__PNP_Main_744__bin.5	CosteaPI_2017__SID713B040-11-90-0__bin.59	XieH_2016__YSZC12003_35561__bin.37	LeChatelierE_2013__MH0069__bin.18	ZellerG_2014__CCIS00146684ST-4-0__bin.38	XieH_2016__YSZC12003_35550__bin.17	LeChatelierE_2013__MH0126__bin.18	LiJ_2014__V1.FI14__bin.49	CosteaPI_2017__SID713B063-11-0-0__bin.59	QinN_2014__HD-18__bin.24	XieH_2016__YSZC12003_35698__bin.46	XieH_2016__YSZC12003_37181R1__bin.36	LiJ_2014__O2.UC40-1__bin.33	CosteaPI_2017__SID713A087-11-0-0__bin.41
XieH_2016__YSZC12003_35561__bin.37	0.5255073314187354	0.4624826395405578	0.6796459960058494	0.7205144134903313	0.6374799009352624	0.8684933227823617	0.6059526171491081	0.726020733731727	0.7134591534147536	0.5928739575106345	0.8957499143946457	0.9063534876808725	0.18673228084071733	0.5739404278659026	0.7871448718371025	0.7919004695080238	0.733637503648282	0.7652551805602689	0.6133763441189696	0.04594192318269599	0.7335746880862627	0.5643733113529935	0.44188219937199763	0.7319024152583596	0.638258967112989	0.37980586927162296	0.6761888419644724	0.7530245310090553	0.693041031584737	0.811635280590221	1.0	0.8308284989608621	0.5356558749020421	0.5232038387968828	0.5826334888146166	0.7063272889952498	0.5410403942365956	0.8053054636516218	0.8278960846753776	0.6241438507011978	0.7977645320355536	0.6962384969002052
LeChatelierE_2013__MH0069__bin.18	0.5909964307339756	0.5458750657626984	0.7631044436912952	0.7957454311173253	0.6687701276399026	0.8909915620490262	0.5722463214249082	0.7314305756250942	0.7455247095214934	0.6678431867481013	0.9035073911837097	0.6028027553920686	0.4849706531742644	0.6220959830513041	0.8365539920616801	0.841972412991164	0.7826760844995725	0.8341976430837967	0.6937129205917485	0.3893742605389304	0.7909448132197558	0.6202057043025466	0.5519538316314208	0.7792131732434092	0.7217357476338427	0.514635125151201	0.7542741617944366	0.8295979175263677	0.7436646827957218	0.4735977832830157	0.512663544090669	1.0	0.624634789542821	0.6237286469168225	0.6291489585977431	0.7533840905556494	0.6358866513421263	0.8535126143845533	0.7106866689261147	0.6763908013051857	0.5644233373559071	0.7666042246004724
ZellerG_2014__CCIS00146684ST-4-0__bin.38	0.6731561079672403	0.6334844031920254	0.8214148324782494	0.9119997564921397	0.7096188195308847	0.9091676823621299	0.5893272318207782	0.7748633830236163	0.8669164780991879	0.7192445039110212	0.9359036796887245	0.5504255558908826	0.6022357389233067	0.6844986522876139	0.8700399845087553	0.8958278554858565	0.9162300579367372	0.8824051323167312	0.7535668072881385	0.4552988217069124	0.8595516605811289	0.6674945502163722	0.6057024877954638	0.7884039743591404	0.7772155653332884	0.6108679630437964	0.8198948512335358	0.8661263728079436	0.8778633221466514	0.44817880730368154	0.45285338106778195	0.8558090224843242	1.0	0.6711724255843865	0.658107192678185	0.8723338803625159	0.7168903787194855	0.9016338341219275	0.7153147015280118	0.7188442702470957	0.5298387796629488	0.8047326011690967
XieH_2016__YSZC12003_35550__bin.17	0.642341280653063	0.5870741878755248	0.8598396804559552	0.8471384825568739	0.7390166511752811	0.9161490197407616	0.5972496164089621	0.7716287334130282	0.795448531012537	0.7218968234620835	0.9533980886281065	0.5648923924478518	0.5789069904170681	0.6959703712587653	0.9136408492842458	0.9222675738143876	0.8546466986401909	0.9235359988945278	0.7910592327136344	0.493707412269438	0.8437653583072717	0.6727724017817918	0.634163654211419	0.7821802571526529	0.7835386322127825	0.5920038378658129	0.8468197467582158	0.882198116786361	0.7931228677617967	0.4403742440616718	0.4451839607453073	0.860088672429549	0.675508706245527	1.0	0.6798836646925471	0.8144762108375386	0.7105409643941478	0.9276528400076652	0.7379717974222161	0.7551450736742481	0.5397637574583525	0.8372661463473139
LeChatelierE_2013__MH0126__bin.18	0.6154560194697426	0.581650277297299	0.7793847535860704	0.8009339869968113	0.7505311812132275	0.8756835274892251	0.6155273745472616	0.7711700002866945	0.7721078098769443	0.6901482210605785	0.9065280339446297	0.5889953905894121	0.48477747727946024	0.6620139333530835	0.8742825469940082	0.869632999174957	0.813554916332986	0.8732905839967126	0.7294056185752557	0.40753369456841326	0.8055070829470922	0.6733842375359562	0.582051012509437	0.781399897427076	0.7194171819204072	0.5453655832799763	0.7697040357030227	0.8503798702229527	0.7569951867177619	0.48245206627102827	0.4845615007501839	0.8479805557413761	0.6474084409234111	0.664537482121412	1.0	0.7721052614813186	0.6461992271990266	0.8833854161689331	0.7503782774756868	0.7100817716446389	0.5807557904326857	0.8008588093258537
LiJ_2014__V1.FI14__bin.49	0.6725209845426396	0.635124075368169	0.8358968086900441	0.9139675508039024	0.7092260867269502	0.9160499760507627	0.6109857225907848	0.7790501015889469	0.8683357677683675	0.7127982676808141	0.9426931658197777	0.5915251488543428	0.5766615355852261	0.6886162728736768	0.885453680450903	0.8998049039632889	0.9192148313935977	0.8902629243715953	0.7544015142167954	0.43275436703162534	0.8744968370304239	0.6635522780331345	0.599212072786285	0.7805086074474854	0.7662204224225205	0.6033268157643632	0.8281834840240537	0.8810641543225275	0.8663390102095411	0.4893456874400932	0.49678961686069406	0.8587404479180867	0.725734088573924	0.6732499680766634	0.6529645060988389	1.0	0.7259409841223831	0.9060063825121538	0.7444958510438257	0.7290395682348523	0.5728856918258478	0.8156501396275557
CosteaPI_2017__SID713B063-11-0-0__bin.59	0.7021054962875096	0.6045878722813234	0.8709631203437463	0.874715651018401	0.6803273047595453	0.9094931893883087	0.5697277507088392	0.7904939226270468	0.8034832593838293	0.699353974128935	0.9237832115856727	0.5359055498414653	0.6015717084963099	0.7370169195464431	0.8957593525476919	0.9006255051964855	0.8789386556956134	0.8831153637289568	0.7504548332444939	0.47032572817113244	0.9248480343946526	0.6393647850209085	0.59938075110674	0.7639734532541536	0.7631670157683866	0.6139992292234426	0.8358877819403048	0.8691049982857729	0.8246671021053712	0.43033230980212567	0.44186955858026966	0.8416335708226039	0.6925408599163657	0.6820008658723664	0.6345668260772729	0.8429448919786685	1.0	0.9090233410160737	0.7099940690245422	0.7333388388801717	0.522799220214366	0.8291916605980525
QinN_2014__HD-18__bin.24	0.6370274332075916	0.5781986936203034	0.8425938382887126	0.8612487450165727	0.7314921962413456	0.9436125233581322	0.5950912373550096	0.7734403614160761	0.7894778167764891	0.71308098491243	0.9558638427365126	0.6037689959127159	0.5419335626017093	0.6666673050305146	0.926595019900195	0.9428680315204917	0.8507554796753729	0.9180359970182025	0.7693363202377778	0.44710636849329694	0.8612789077083871	0.6634260125926844	0.5952492324073706	0.7807962280356954	0.757352634902639	0.5681238757814172	0.8315609959050555	0.8810321194365992	0.799564125164638	0.4884393105095915	0.5033114326656206	0.8645000916850076	0.6665528783107744	0.6813857410901563	0.6638545143256028	0.8050834189937822	0.6956435976335213	1.0	0.7773088463344908	0.7560407971951569	0.5978853559173695	0.8498912946162467
XieH_2016__YSZC12003_35698__bin.46	0.6015266219099219	0.5395924906222276	0.7898869968641937	0.8201414301200736	0.696981884370081	0.9118830611644435	0.6224340479421482	0.760022441767194	0.7613453425501947	0.6693928304930588	0.9313316604558387	0.731995963614355	0.43194136948479034	0.6428139917594189	0.9169089654076827	0.9204139532750325	0.8121061363577885	0.8854843383090811	0.7266389146508045	0.33066814040983633	0.8167846742643498	0.6424917968964132	0.5596317804957998	0.7493754677698857	0.707148362903289	0.5006203369845023	0.7718340159464083	0.8502414783374298	0.7538196312882537	0.6014427169976808	0.6045309771342333	0.8410074630622608	0.6178287869922774	0.6333064464703441	0.6588241677471754	0.7729270172698685	0.6347943602474188	0.9081554455966143	1.0	0.7168729422320274	0.7353566350326501	0.8052936168498963
XieH_2016__YSZC12003_37181R1__bin.36	0.6362493682158414	0.5854575320705673	0.8430997135911815	0.8515902909817324	0.7379521769477002	0.9225462706683675	0.6015343329562685	0.762792726660088	0.7967688753038581	0.7054501913403451	0.947644347637729	0.5991347565525044	0.5327216058148211	0.6775939252448916	0.9083389491925198	0.925584249921779	0.8413277094514909	0.9099647404269658	0.7826915208548942	0.44347938578545815	0.8478086115189294	0.6694541384870875	0.6010764398661821	0.7860074851380298	0.7518171315795807	0.5697610050783413	0.8362698259885918	0.8753201039736215	0.7944920455365954	0.4784459313100195	0.4902422440973308	0.8609990613492503	0.6678656526029507	0.6970883775782811	0.6706268502250355	0.8141615923367589	0.7052877325567402	0.9501564417916195	0.7711262605598209	1.0	0.5897705119256781	0.857164432356976
LiJ_2014__O2.UC40-1__bin.33	0.5602375257988277	0.4964965862906336	0.757318673618871	0.7904075685037457	0.6954897786492361	0.8876117596036622	0.6350043298237981	0.7472216375351224	0.741022149203044	0.6207950206319989	0.9241729895279008	0.8564702259278042	0.31867079353733185	0.610040388144335	0.8651531825264415	0.8722165166179061	0.7771235560779283	0.8544218590412795	0.6861365116453189	0.16673494556288415	0.78152471955032	0.6202963492451415	0.4974127007222966	0.7277699217806383	0.658892525721131	0.4361064924754302	0.7384970072653454	0.8237556877497771	0.7153702387830723	0.7456592280340905	0.7355819692857981	0.8434129465263229	0.5778676076911232	0.584913283447359	0.6438674014417678	0.7510308936106492	0.5902376246855051	0.8820599790077711	0.9285635579991554	0.6923303493101242	1.0	0.7735367950262827
CosteaPI_2017__SID713A087-11-0-0__bin.41	0.6326537117725937	0.5723730073045034	0.8297352548633109	0.8374870794214506	0.7162536436292796	0.9080425833004984	0.5909566924155029	0.7490669487158852	0.77320243267451	0.696569945663023	0.9288780286933519	0.5697732144518174	0.5350948519398374	0.6581599005860116	0.891198538472231	0.9036968793079483	0.8276998391525145	0.8932517216115685	0.7587083915564998	0.4421121500992363	0.8327269762867537	0.6491502466014567	0.5873582655645286	0.761570515265879	0.7508337627128563	0.5648422304602704	0.8098968757544625	0.8580257042433844	0.7846038960835362	0.4636650860622884	0.4749526289000812	0.8475052962614196	0.6493399400297029	0.6712544954207066	0.656893187445326	0.7910968460724054	0.6926004930983992	0.9276400569811885	0.7523220461388764	0.7444411464381009	0.5722909635903584	1.0
