	HMP_2012__SRS022071__bin.72	KarlssonFH_2013__S278__bin.14	RaymondF_2016__P1E0__bin.43	NielsenHB_2014__O2_UC31_0__bin.13	NielsenHB_2014__O2_UC40_2__bin.1	ZeeviD_2015__PNP_Main_223__bin.14	RampelliS_2015__H16__bin.44	RampelliS_2015__H15__bin.1	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.22	ZeeviD_2015__PNP_Main_282__bin.34	NielsenHB_2014__V1_CD38_0__bin.62	XieH_2016__YSZC12003_37583__bin.3	LiJ_2014__O2.UC31-1__bin.33	RampelliS_2015__H27__bin.20	NielsenHB_2014__O2_UC44_0__bin.31	XieH_2016__YSZC12003_36526__bin.4	ZeeviD_2015__PNP_Validation_93__bin.16	XieH_2016__YSZC12003_37196__bin.19	CosteaPI_2017__SID713A005-11-90-0__bin.64	LeChatelierE_2013__MH0430__bin.89	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.59	LeChatelierE_2013__MH0457__bin.85	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.101	NielsenHB_2014__MH0069__bin.2	ZeeviD_2015__PNP_Main_643__bin.24	ZeeviD_2015__PNP_Main_756__bin.41	RaymondF_2016__P1E7__bin.24	ZeeviD_2015__PNP_Main_116__bin.30	ZeeviD_2015__PNP_Main_744__bin.5	CosteaPI_2017__SID713B040-11-90-0__bin.59	XieH_2016__YSZC12003_35561__bin.37	LeChatelierE_2013__MH0069__bin.18	ZellerG_2014__CCIS00146684ST-4-0__bin.38	XieH_2016__YSZC12003_35550__bin.17	LeChatelierE_2013__MH0126__bin.18	LiJ_2014__V1.FI14__bin.49	CosteaPI_2017__SID713B063-11-0-0__bin.59	QinN_2014__HD-18__bin.24	XieH_2016__YSZC12003_35698__bin.46	XieH_2016__YSZC12003_37181R1__bin.36	LiJ_2014__O2.UC40-1__bin.33	CosteaPI_2017__SID713A087-11-0-0__bin.41
XieH_2016__YSZC12003_35561__bin.37	0.5350981952782614	0.47041501935408747	0.6916590892203133	0.7333893055739619	0.6504168425374729	0.8754589557755462	0.6187286896290741	0.7410612306181434	0.7274057402699078	0.5978854136902687	0.9112086709988977	0.9133689134976088	0.19050121456187294	0.5854770420611471	0.8022681014149589	0.8062668481678922	0.7464258328232761	0.7801631519316934	0.6258069310078297	0.04682517126816193	0.746951338622608	0.5752411696257648	0.4508602284801162	0.7384191467961382	0.6445359270542795	0.38655930823213264	0.6885405263790888	0.7590555910063436	0.705438678605709	0.8251781625528857	1.0	0.8376018550507925	0.5457439009536474	0.534278528798254	0.593803168202456	0.7192067773395158	0.5501961454226223	0.8200793774211761	0.8432422328940585	0.6363951834252713	0.8124388601580042	0.7097093707795794
LeChatelierE_2013__MH0069__bin.18	0.5999193594512283	0.5543357057536984	0.775888286842119	0.8080915653105725	0.6819373206445004	0.8925618311171363	0.5840205033085787	0.7456471356770142	0.758065591112712	0.6690296332745782	0.9186003145265015	0.6080703888944824	0.49207846051236526	0.6338914358886366	0.8523625648232313	0.8575176986151664	0.7944549932618346	0.8498384116553481	0.7072785894616133	0.396131806173398	0.8035220917761293	0.6314722194254857	0.562607743288896	0.7795832878371269	0.7232663109217838	0.5222269648570758	0.7671582147714011	0.8311024829820554	0.7553065120788293	0.48184145954666396	0.51684305014131	1.0	0.6351029348716487	0.6360204220062669	0.6410389490069064	0.7654811182471222	0.6450019640180548	0.8692034878691751	0.7243714551364863	0.6892403480684319	0.5748328693901996	0.7813998272798562
ZellerG_2014__CCIS00146684ST-4-0__bin.38	0.680818186410448	0.6371532117780089	0.836873048213261	0.9155241441929204	0.7264402907069369	0.9241343489856214	0.6019753927535687	0.7901175961629379	0.8699467261792969	0.731070178188172	0.953811221826594	0.5608542981080217	0.604764075855289	0.6974337121089464	0.8896773391326198	0.9158440720731457	0.9193283068820761	0.9023008902284699	0.7712256605474523	0.4646596265262956	0.871355315530491	0.6813906889329563	0.619576607184259	0.8012820429791373	0.7902076163559567	0.6190636863722381	0.8359003120268274	0.8797440317907284	0.879342502872227	0.4572404083160525	0.4613819848222069	0.870151376402275	1.0	0.6862342934192001	0.6736133328325016	0.875513082718843	0.726214916410746	0.9221487237209037	0.7325577780684904	0.7357169039788926	0.5427343342197192	0.8236122318661121
XieH_2016__YSZC12003_35550__bin.17	0.6564712492487873	0.599321725005964	0.8745817000024769	0.8659875660447951	0.747433492418781	0.9339493386069225	0.6110875734754456	0.7882655688423699	0.8142819710256775	0.7358534102123211	0.9704468688933415	0.5757841617639582	0.5910137362744804	0.7116477402348867	0.9161705295185851	0.9248513543990103	0.8732448347201708	0.9267083652177768	0.7994245808526476	0.49779622549026	0.8637890060266487	0.6851705073569958	0.6362129494076989	0.7975734363369239	0.7987753766492459	0.6051691255167235	0.8616328137527002	0.8987964953401999	0.8106461667620484	0.4473903425008441	0.4546071988663695	0.877038377354506	0.6906678851195357	1.0	0.6855400844486914	0.8328318730584167	0.7261498931681035	0.9367749412391978	0.7395530919979716	0.7631799534085176	0.5445539197985121	0.8457690267021079
LeChatelierE_2013__MH0126__bin.18	0.6295977038955413	0.5936914466286318	0.7920821347910156	0.8189817248178693	0.7588153782934032	0.8922022279348758	0.6301054717239578	0.7878530722502015	0.7906015169324961	0.7029054895627271	0.922240167174753	0.5995017886551798	0.49478311560478205	0.6769093057851766	0.8804764225622207	0.8759969801511835	0.8317810418478416	0.879505483828837	0.737423508312548	0.40897672359145393	0.8252342134854725	0.6853196484488234	0.5864151400184121	0.7960939466047406	0.7329497997916686	0.5579170688353513	0.7825065382275271	0.8662187861354536	0.7740738971021556	0.4902507939845121	0.49385103990469	0.8640061416334579	0.6626625000398186	0.6700662264313223	1.0	0.7903995565791612	0.661136011060037	0.8921123969890705	0.755153970878209	0.7175867967622633	0.5864852208981183	0.8094392573975147
LiJ_2014__V1.FI14__bin.49	0.6799552157344064	0.6390162978735555	0.8512889754306149	0.9177584806970225	0.7259501435607263	0.9303559411619232	0.6237329668121221	0.7937310648816897	0.8707996566826993	0.7243041386113969	0.9608250822059591	0.6023747729671569	0.5793668026394269	0.7014179349345827	0.9054067086959169	0.9195909071561614	0.9224626604720128	0.9100435396595599	0.771886882014042	0.4411864382123147	0.8857861141837136	0.677515033601669	0.6128364679266103	0.7930473397488913	0.7783426696745543	0.6106990860496905	0.843805714304187	0.8948216307140752	0.8688508514775521	0.4996425125093682	0.5058483013821592	0.8725291741580995	0.7283790110931574	0.6884228470874871	0.6684358750415542	1.0	0.7349716515383277	0.9264841926951863	0.7619963049748142	0.7460411021713795	0.5868516801373269	0.8345417506057352
CosteaPI_2017__SID713B063-11-0-0__bin.59	0.7093703155929599	0.6121548710325653	0.8865031519255651	0.8852274916978856	0.6958842283600728	0.922392435378644	0.5811135969489261	0.8053745398488977	0.8137292071762301	0.7093296496219942	0.9403686714364723	0.544935272286829	0.6086313210559638	0.7499906155451618	0.9155142556125296	0.920163940169721	0.8889249669041559	0.9022052217609241	0.7676021091249434	0.47957504685971114	0.932853600002002	0.6520882288906072	0.6126053248648012	0.7749714086942595	0.7741399459955906	0.62053956861538	0.8511437773556858	0.8812591185619512	0.8345495586803705	0.43901981246105454	0.4493470921953869	0.8536982259626574	0.7015486853004402	0.6969828352064705	0.6492347289894569	0.8534310818149285	1.0	0.9292324516950828	0.7263205179218062	0.7502170937219248	0.5350052678073158	0.8484235367132386
QinN_2014__HD-18__bin.24	0.6510626603589935	0.5903973479812302	0.8555628382231206	0.8801966607506297	0.7342470554270583	0.9607621681325894	0.6083958570824634	0.7893083311748655	0.8082050182101267	0.7259963622836126	0.970750806852006	0.6142086386906902	0.5531339754954462	0.6808274919051475	0.9348002296194761	0.9511565477219268	0.8692586153983893	0.9260319829863267	0.7702756726399967	0.4514316027449007	0.881715807117725	0.6746436613103152	0.6007603870974537	0.795290598384716	0.7713337607179295	0.5806801734881429	0.8446817668443074	0.8968330609913567	0.8171915852792658	0.4952828901412524	0.5125450465439061	0.880392957633866	0.6817189670187722	0.6880861676289204	0.670412745317242	0.8232801400697956	0.7111089193952332	1.0	0.7831929651027231	0.7570476565742938	0.5988654040148936	0.8510317316305616
XieH_2016__YSZC12003_35698__bin.46	0.6154374969934073	0.5513050570049973	0.801829462706504	0.8392616815215652	0.7034945836582318	0.9292111036404663	0.6369669381083806	0.7761086915420492	0.7801338898652934	0.6818012482813477	0.945848888371786	0.7445962439686352	0.4416161652322656	0.656896032863876	0.9174839937395748	0.9215030390359213	0.830146251855697	0.8863944269238557	0.7331325954921806	0.33238651301253314	0.8370488293027278	0.6532159634129834	0.5604109774474784	0.7636046221538055	0.7206917344711585	0.5122864759824985	0.7837748036904737	0.8660239923299723	0.7710358005479551	0.6101045007713658	0.615736757847067	0.8572016704908662	0.6327219089150647	0.6346634685843228	0.6630171758949018	0.7910957869665466	0.649391577513036	0.9150300547395648	1.0	0.7231372829799445	0.7408764595259484	0.8120222314455474
XieH_2016__YSZC12003_37181R1__bin.36	0.6504043418614166	0.5983242677320754	0.8564911309538136	0.8709337168162892	0.7412717514260271	0.939833088642326	0.6150647428337626	0.7789507569375917	0.8158938843293461	0.7187212688632699	0.9630719150882091	0.609952706442995	0.5439992538929939	0.6925256925557776	0.9169360273412116	0.9344274230426725	0.8599815880045247	0.9185618185756577	0.7843467953500686	0.4480456810031529	0.8683241473922356	0.6812468410792076	0.6070687621844088	0.8010156682471299	0.7660274615514212	0.5829719126814124	0.8497003537991288	0.8917819923463862	0.8125911574285783	0.4857120508315483	0.49986521937952777	0.8773556523622711	0.6835417218224266	0.7045055235986426	0.6777148667837974	0.8331482105465835	0.7215203735348624	0.9514218152061421	0.7778646898842331	1.0	0.5915040073166623	0.8591632770945149
LiJ_2014__O2.UC40-1__bin.33	0.5736204249019256	0.5080027575256293	0.7682400007910934	0.808905027822473	0.6964857087561327	0.9039697350260849	0.6498655847522394	0.7629516825568139	0.7595634011931384	0.6319550884965128	0.9375664836321359	0.8711160491664559	0.32566843862174577	0.6231125005474084	0.871897960250381	0.8792113363686834	0.7951173996759342	0.8614929628002447	0.6881206021916113	0.16800493303252947	0.8010258786434443	0.6300232666224973	0.5014529278226143	0.7413880299089819	0.6711191570334561	0.44650513292488425	0.7496895664666802	0.8387031153541343	0.7320926822446145	0.7563721868506147	0.7491124920714075	0.8589678208625461	0.5919321185340474	0.5901041276711764	0.6502194577902218	0.7693397619091344	0.6040181894979524	0.8835058434962939	0.9355336560806125	0.6943652958618751	1.0	0.7754022215598384
CosteaPI_2017__SID713A087-11-0-0__bin.41	0.6468645191768037	0.5848906832830445	0.8427415351267288	0.8562813608178034	0.719071871338734	0.9252179384139121	0.6042995086783437	0.7644164392610003	0.7918044077854781	0.7095041110694216	0.9441371143814792	0.5798227855774467	0.546548572491631	0.6726387871326193	0.8993715556010773	0.9119650044366314	0.8460797214067205	0.9015062598831322	0.7603273178394389	0.44670032723422803	0.8526986111096595	0.6607361777244523	0.5931185704117967	0.7761931089550975	0.7652734564023883	0.5778579170093864	0.8228838208750563	0.8739730165017605	0.8023535571959654	0.47061580862180147	0.4841420474557565	0.8638623045190932	0.6645739422893018	0.6780714396947347	0.6639311794332609	0.8094197680409947	0.7086643387851469	0.9288848221219117	0.7586080578423862	0.7461771287208392	0.5736710747308496	1.0
