	SchirmerM_2016__G89065__bin.23	LiJ_2014__MH0376__bin.44	ZeeviD_2015__PNP_Validation_18__bin.30	BritoIL_2016__M1.15.ST__bin.2	LeChatelierE_2013__MH0448__bin.33	NielsenHB_2014__MH0124__bin.51	ZeeviD_2015__PNP_Main_325__bin.27	RampelliS_2015__H10__bin.85	XieH_2016__YSZC12003_37315__bin.117	XieH_2016__YSZC12003_37331__bin.75	XieH_2016__YSZC12003_37101__bin.58	ZeeviD_2015__PNP_Main_560__bin.12	ZeeviD_2015__PNP_Main_764__bin.41	LeChatelierE_2013__MH0189__bin.26	ZeeviD_2015__PNP_Main_172__bin.42	CosteaPI_2017__SID713B072-11-90-0__bin.90	BritoIL_2016__M1.61.ST__bin.27	LeChatelierE_2013__MH0173__bin.42	ZeeviD_2015__PNP_Main_666__bin.39	CosteaPI_2017__SID713B072-11-0-0__bin.104	LiJ_2014__MH0374__bin.43	ZeeviD_2015__PNP_Main_225__bin.42	LiJ_2014__MH0357__bin.46	ZeeviD_2015__PNP_Main_362__bin.42	LiJ_2014__MH0390__bin.72	ZeeviD_2015__PNP_Main_80__bin.76	RampelliS_2015__H20__bin.22	LeChatelierE_2013__MH0143__bin.51	ZeeviD_2015__PNP_Main_386__bin.19	CosteaPI_2017__SID713B063-11-0-0__bin.25	LeChatelierE_2013__MH0124__bin.33	ZeeviD_2015__PNP_Main_25__bin.13	CosteaPI_2017__SID713B014-11-0-0__bin.111	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	LeChatelierE_2013__MH0407__bin.21	ZeeviD_2015__PNP_Main_19__bin.5	NielsenHB_2014__MH0126__bin.31	LeChatelierE_2013__MH0126__bin.1	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	NielsenHB_2014__MH0143__bin.37	LeChatelierE_2013__MH0318__bin.89
LeChatelierE_2013__MH0124__bin.33	0.9449770413860409	0.6466017733719345	0.9218965377608459	0.9338278181667958	0.9175530935842678	0.9893346542137421	0.9037877418262344	0.46876924977319523	0.6954930273384614	0.8698128380086337	0.9528847357325692	0.968432621601303	0.8887511381140806	0.9375274558518083	0.9762613739828553	0.6728092786667724	0.964420897287914	0.6657192267450469	0.5672266501529347	0.958436441901577	0.9332891312866232	0.8603512549318277	0.9284748985002663	0.9329839980955762	0.9475314070403144	0.9282094408045699	0.5237725751523417	0.9510604809978919	0.9424594880470413	0.5517090321878704	1.0	0.7934849564428506	0.8930778122359228	0.9230839394412872	0.9209026052484545	0.6222082971686421	0.7917690935253682	0.8657638923542458	0.8073214786770799	0.9236549393537558	0.9508461515178536	0.8961949972881594
ZeeviD_2015__PNP_Main_25__bin.13	0.9383365274625659	0.6670489008465184	0.8917028649770636	0.9336701176997213	0.9245025844118689	0.9161282377724472	0.8815941834227736	0.46542076116887804	0.7101946959505808	0.8918311608103989	0.9016462602935165	0.9521053861306585	0.8881817530548689	0.9346651127575223	0.9589172393546064	0.6954537856401377	0.9650492183084709	0.69655226018395	0.5963738165997016	0.9299921477331203	0.9414142227637077	0.8420785985225377	0.9204664162244597	0.9148607311270508	0.9396812925477446	0.9008703982649159	0.5180852642870755	0.917324104773682	0.9104101767626279	0.5472351077333826	0.908343396440212	1.0	0.9067546819785091	0.9273349256375811	0.8746282815522297	0.6499270258918785	0.805904792317608	0.8758761224129543	0.8355238051982288	0.9265468895518028	0.917980099162378	0.8450734165882766
CosteaPI_2017__SID713B014-11-0-0__bin.111	0.952842328362728	0.6705771261379019	0.9054736424572548	0.9539498361150709	0.9317557021425772	0.9295609846035702	0.8879983626307686	0.4780796771270259	0.7127123198925561	0.9005940960829578	0.9234081637572211	0.9725880202252313	0.8929984281762827	0.9538682213780711	0.9464653841453435	0.7074513409132139	0.9699234893556199	0.6916929306837158	0.5854504182015241	0.9472392440868431	0.9567932428072256	0.8607263542443258	0.9385047757307373	0.9343686423494219	0.9627659192081763	0.9083335412465234	0.5360756166881416	0.9342020298811428	0.9172840983622502	0.5750362931855078	0.9233151314145271	0.8189155050662453	1.0	0.9390016530155799	0.8910828076653576	0.6413916116119587	0.8075685193775798	0.8775749343804828	0.8314156689300308	0.9373706268984412	0.9382307531940752	0.8620689800991133
Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	0.8664072835988691	0.5855505403793687	0.8280164294550626	0.8795743661473423	0.836990957392199	0.8322421138397261	0.8147565107285856	0.4165126071529729	0.6307988935383836	0.8063724936962415	0.8297493714444654	0.8881695399767146	0.795724366110936	0.8782469908336106	0.8687984522934905	0.6061798313221255	0.8961833044873732	0.6127679233894016	0.5263589214110808	0.8561028319038989	0.8559095142155853	0.7471342746072301	0.8373677630558611	0.8377449327829665	0.870657724297667	0.8353683266260712	0.4701136678882209	0.8507048632322863	0.8335035936702474	0.48579934133641867	0.8216136456803509	0.7210272850988104	0.8084108849144487	1.0	0.8100102156202148	0.564379887096645	0.7256825643463932	0.7958834618355933	0.7371545675035515	0.9935662708326204	0.8400407168554821	0.8058227578970821
LeChatelierE_2013__MH0407__bin.21	0.9444639293755283	0.6441083801733531	0.929954812505558	0.927037198026278	0.911558590402831	0.9396131511649265	0.9106938196107244	0.46447915532546713	0.6941487306029127	0.8608367291135621	0.9543155012969484	0.9788694233503905	0.8792117578907738	0.9370894832069906	0.9688416559384113	0.6675324070880454	0.949295592037626	0.6664386652692924	0.5717123957683162	0.947598463774789	0.9331425379963082	0.8443678529665254	0.9096034022351894	0.9116446103710993	0.9326546759540528	0.9314034386378426	0.5148415611917796	0.9518620622019949	0.9279638865733219	0.5407934116184304	0.9356038726439048	0.776230064768465	0.8756604214230446	0.9245754478232793	1.0	0.6128827161365981	0.7889905245057176	0.8590087008990126	0.7983002121825884	0.9220800376326972	0.9381454094841378	0.8912292045687823
ZeeviD_2015__PNP_Main_19__bin.5	0.937962580260679	0.6824374495366988	0.8949714521896267	0.941784574570341	0.9265632809796609	0.9210693894421161	0.8799111605598062	0.45939266215540775	0.7157726652312661	0.9020609452497212	0.9107874918297513	0.9591223230420239	0.9030936406628475	0.9478888317505478	0.937655595178592	0.6966398650467146	0.956852075243185	0.7126337277480872	0.5980736235533853	0.9346482227305932	0.9473944115498482	0.8594272655619208	0.936691986427775	0.911510198392864	0.9528468510900073	0.9073643979007266	0.5389396458918067	0.9308790947364374	0.9228968818485909	0.545927611595986	0.9138639509400592	0.8338712080433696	0.91118879522473	0.9313026260140721	0.8860226267830367	1.0	0.8205759304471529	0.879207678111423	0.8318154292744819	0.9268348216002154	0.9326645343919413	0.864701882040832
NielsenHB_2014__MH0126__bin.31	0.9224329670710162	0.6589783167484143	0.8792432320136166	0.9117840549694164	0.8990704184028363	0.8939049625370051	0.8624379603146473	0.4511227053175311	0.6877254590731702	0.8599941866981083	0.881347137039936	0.9337620719409777	0.8640589421430673	0.9266899806192898	0.9164889114455531	0.6692390679400045	0.9349926149197755	0.6902690064447468	0.581249094519004	0.9084541628435246	0.9100806117270154	0.8217494029520275	0.9006754546539673	0.8859517641731125	0.9295711186414732	0.893790609968446	0.5097987850381281	0.8983742800571854	0.9076536948636107	0.5291776729115621	0.8819015875416749	0.7841406199458215	0.8700421783298693	0.9081170277808404	0.8649979088514355	0.6222925548732874	1.0	0.9316691010247995	0.795273822009088	0.9077817150698462	0.8941828711697585	0.8351733010898574
LeChatelierE_2013__MH0126__bin.1	0.8604456780216188	0.5940213223883526	0.8233985421775956	0.8498356817800126	0.8311786889372511	0.8249457282498955	0.8011929894512861	0.4127166361095155	0.6274062544483054	0.7966658508611919	0.8225188685721866	0.8808073293722164	0.7951935223752429	0.8715536905371866	0.8588802623816582	0.6105667882876191	0.8820663331302223	0.6292346412983486	0.5266820751764099	0.8514301871556018	0.8458957679864745	0.7576316921421643	0.8353389089952832	0.836878337804749	0.8740523048961127	0.8214204401548505	0.46072245715954635	0.8370009025575308	0.8325381492489612	0.48156234376387824	0.8209701310473196	0.7255364050284129	0.8049176392011725	0.8479122684602493	0.8017650875853154	0.5676408108046259	0.7931731432700508	1.0	0.7296287490366449	0.8480747831166278	0.8314598897149943	0.7676944134908109
VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	0.9100168750617107	0.6517696374554561	0.8721444792517525	0.9168885258556464	0.902524078379276	0.8972272837433913	0.8571880582010107	0.4660007898965056	0.695681151094635	0.8719550836123403	0.8913277442171498	0.9356036873805057	0.8630346387569902	0.9206068738948181	0.9137204125414022	0.6692820020285979	0.9340930103135351	0.6796785659787985	0.571847370452485	0.9139650111752403	0.9227288231439676	0.8274502499842918	0.9075242130207258	0.8923007530945093	0.9201885877907133	0.8814648092130656	0.5152274991697111	0.9126280215785364	0.8880321703304102	0.535866238207653	0.88583616828386	0.800855870816017	0.8823978744603121	0.9087386788980943	0.8621738310878132	0.6214241474952202	0.7834332672094213	0.8442692110908651	1.0	0.9051751685262147	0.9071831213478506	0.8342258565440233
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	0.8578651386846218	0.5762219643349572	0.8156181059840059	0.8665673976238625	0.8234015218540307	0.8188245415479364	0.8064864072984649	0.408316050418237	0.6201325374574869	0.7935529460428348	0.8184539881882525	0.8781048206406838	0.7821476583325674	0.866653931887122	0.8590539973802739	0.5953596809219598	0.8857363527208383	0.6020457992462542	0.518531617680853	0.8453568084152955	0.8454595005285412	0.7350051561494623	0.8239167777369244	0.8263993416214725	0.8618607954545454	0.8267232167478629	0.4619418001424763	0.8392143119772038	0.8260596677084291	0.4769632146796581	0.8108307145647577	0.7105202684070228	0.7959231231041456	0.9799204602904679	0.796729220286791	0.5539582423706223	0.7154516442228146	0.7851031086267121	0.7241793966587002	1.0	0.8264208854214542	0.7919199260042283
NielsenHB_2014__MH0143__bin.37	0.9241491121511461	0.6324294758913802	0.9044283364565775	0.918275372827462	0.9007228191437603	0.9275595692120322	0.9031264615684022	0.4571868359182495	0.685098907963174	0.8566478016441762	0.9162484030648599	0.9616566848411227	0.8710653401511085	0.920527169085219	0.9456692845416679	0.6584567721036226	0.9384069571440679	0.6532912558580446	0.558450180332037	0.9317473060057317	0.9203572740199448	0.8323304423706521	0.9071156604798182	0.8927452060556408	0.9239070214923143	0.9041834992262515	0.5095451206765041	0.9606479083680971	0.9145663242084381	0.5323887481597971	0.9121210908440293	0.7692440493566745	0.870545061036666	0.9053492226417937	0.8857967725430741	0.609146789336397	0.7700998025607463	0.8411155474780195	0.7931043006601188	0.9030734919753028	1.0	0.8684710071913089
LeChatelierE_2013__MH0318__bin.89	0.9132582697952991	0.6094372861542907	0.9051883648232427	0.9131979332899895	0.8843386133932265	0.9045702234831321	0.8864212489574509	0.4407290291651069	0.6674457053542697	0.8305997202356326	0.9111202231547701	0.9495315917016373	0.8510763704185301	0.9107483532649027	0.9344092932994463	0.6370779728247664	0.9237572321715888	0.6376452180651602	0.5470058317079418	0.9264805839588628	0.9019593356581358	0.8121654812800861	0.8712283527395236	0.9015016812131004	0.9064948348667836	0.9042948099112766	0.5009514287027733	0.9200426377970855	0.9057318038234463	0.5146946069836016	0.8993209475211957	0.7407902686657342	0.8367458347288715	0.9085007158290154	0.8802849853222215	0.5907896119418669	0.7524319305711528	0.8124051854916563	0.7629374601861155	0.9052593730913963	0.9085007158290154	1.0
