	SchirmerM_2016__G89065__bin.23	LiJ_2014__MH0376__bin.44	ZeeviD_2015__PNP_Validation_18__bin.30	BritoIL_2016__M1.15.ST__bin.2	LeChatelierE_2013__MH0448__bin.33	NielsenHB_2014__MH0124__bin.51	ZeeviD_2015__PNP_Main_325__bin.27	RampelliS_2015__H10__bin.85	XieH_2016__YSZC12003_37315__bin.117	XieH_2016__YSZC12003_37331__bin.75	XieH_2016__YSZC12003_37101__bin.58	ZeeviD_2015__PNP_Main_560__bin.12	ZeeviD_2015__PNP_Main_764__bin.41	LeChatelierE_2013__MH0189__bin.26	ZeeviD_2015__PNP_Main_172__bin.42	CosteaPI_2017__SID713B072-11-90-0__bin.90	BritoIL_2016__M1.61.ST__bin.27	LeChatelierE_2013__MH0173__bin.42	ZeeviD_2015__PNP_Main_666__bin.39	CosteaPI_2017__SID713B072-11-0-0__bin.104	LiJ_2014__MH0374__bin.43	ZeeviD_2015__PNP_Main_225__bin.42	LiJ_2014__MH0357__bin.46	ZeeviD_2015__PNP_Main_362__bin.42	LiJ_2014__MH0390__bin.72	ZeeviD_2015__PNP_Main_80__bin.76	RampelliS_2015__H20__bin.22	LeChatelierE_2013__MH0143__bin.51	ZeeviD_2015__PNP_Main_386__bin.19	CosteaPI_2017__SID713B063-11-0-0__bin.25	LeChatelierE_2013__MH0124__bin.33	ZeeviD_2015__PNP_Main_25__bin.13	CosteaPI_2017__SID713B014-11-0-0__bin.111	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	LeChatelierE_2013__MH0407__bin.21	ZeeviD_2015__PNP_Main_19__bin.5	NielsenHB_2014__MH0126__bin.31	LeChatelierE_2013__MH0126__bin.1	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	NielsenHB_2014__MH0143__bin.37	LeChatelierE_2013__MH0318__bin.89
LeChatelierE_2013__MH0124__bin.33	0.9404724410737089	0.6422542389381038	0.9175563657900699	0.9258710407332359	0.9127985785537995	0.9891088720133965	0.8998340991658329	0.46348422837705955	0.6910489628334684	0.8647744591248322	0.9485376103244637	0.9641026752736586	0.8842248594383095	0.9326571865410903	0.9712299485363832	0.6690413336856408	0.9561859823611746	0.6613397883046457	0.5644235968577007	0.9532540859624825	0.9287665338423795	0.8559836782374591	0.9228467045206341	0.9282409357854153	0.9425052989282708	0.9233862094522572	0.5174547637999145	0.9459930612875966	0.9381332229509243	0.548542764048602	1.0	0.7893791562126509	0.888300800790565	0.9152216469502632	0.9163243803055748	0.6183720448913914	0.7869151852436608	0.860666204740281	0.8011738220263626	0.9157378374155464	0.9458830333675007	0.8929624669813984
ZeeviD_2015__PNP_Main_25__bin.13	0.933771724253859	0.6624180767892703	0.8887960747093796	0.9261184563857379	0.9196839989343017	0.9114332657985316	0.8774896532219812	0.4600220350434918	0.7067344543142752	0.8866614006065491	0.8974026649011162	0.9475775733264534	0.8839142777810813	0.9297926804885918	0.957961575866149	0.6926551571881487	0.9574376231745352	0.6924023113852251	0.5931626749025725	0.926753380290857	0.9372005942812835	0.8378167420443707	0.9154151189616092	0.9115896556099694	0.9346529387003445	0.8962231860537746	0.511303846206072	0.9125069239950199	0.9063304629091595	0.5447506636031745	0.9036432739036442	1.0	0.9021912834687074	0.9196151686879503	0.8701842824493641	0.6460280499642036	0.8006825900212999	0.8706000733252829	0.8294700211500833	0.9188037209537531	0.9130931516714277	0.8410072814908912
CosteaPI_2017__SID713B014-11-0-0__bin.111	0.9477107489145874	0.6660984645857587	0.9009488876080496	0.94636643156266	0.9273903708988066	0.9246784781092783	0.8831598350621138	0.47245122039404275	0.7081457004891387	0.8965721387585849	0.9187235624282963	0.9671232158405324	0.88858954088116	0.9493176711974827	0.9416348911881033	0.7036915656455239	0.9622246401234116	0.6875449568224211	0.5825960167779601	0.9426747390548506	0.9517986746274161	0.8564088077947571	0.9333046906484312	0.9310765660409114	0.9577210289884551	0.9041343995967471	0.5293121653742924	0.9301069153054696	0.9127538461473405	0.5718249858654271	0.918376382640334	0.8147941722849039	1.0	0.9313099926462162	0.885951651091502	0.6375307693901603	0.8028670030772561	0.8726911592633361	0.8254167743234118	0.9295821283178187	0.934028651424304	0.857346742958826
Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	0.8589949518962973	0.5800575511490935	0.8209040860296479	0.8718897149892929	0.8300664707034506	0.825342019401669	0.8079681837675761	0.4118376684794599	0.6248038608200019	0.7994083240921896	0.8226079029435985	0.8803021289702029	0.7892181883183691	0.8708514060494238	0.8612827265730636	0.6009544287225669	0.8883137091002026	0.6067339358826027	0.5219694084769988	0.8488779928745503	0.8488197427236459	0.7410347556806639	0.8297526480154537	0.8310640045376867	0.8635570309024331	0.8284562180943901	0.46467419598408904	0.8434822085835967	0.8263854252297423	0.48157693352274344	0.8146156181760859	0.7150249711115657	0.8017889349469596	1.0	0.8029532098381592	0.5597977846011357	0.7188050418418115	0.7886426040147461	0.7301816603768639	0.9934839924944681	0.8329738813604614	0.7989084649847421
LeChatelierE_2013__MH0407__bin.21	0.9399763465865033	0.6398584950744219	0.9250462720940419	0.9191171276145707	0.9066276099995927	0.9348076684931712	0.9080957672357837	0.4592934394606423	0.6894367478966663	0.8553809022372671	0.9517656533486701	0.9755628490145936	0.8746921773357746	0.9315538696934614	0.9638824177678192	0.6635081685725422	0.9411972483583484	0.6618908269469395	0.5686431035672107	0.9423649590387041	0.9284480086169568	0.8401794700671289	0.9047019262655117	0.9063861723108787	0.927426157882795	0.9264737049008109	0.508489381312806	0.9466073641403946	0.9234679926762516	0.5375408594849275	0.9309525610263886	0.7722860284455983	0.870618072172	0.9165203219058369	1.0	0.6091560152891143	0.7836917775714776	0.8534456607289341	0.7925194209817247	0.9140901539134099	0.9329243714101207	0.8869406728174406
ZeeviD_2015__PNP_Main_19__bin.5	0.9323965982928986	0.6772535468491676	0.8894096754969434	0.9334425102849013	0.9212183763312699	0.9153898650467146	0.874838397285555	0.4540952170402553	0.7108062353416126	0.8964054509977315	0.9053602839401746	0.9531526346649237	0.8978797002960514	0.9420921604060133	0.9320235303164289	0.6922543638740436	0.9484757680033835	0.7076913280018455	0.5944757103310392	0.9291284987888808	0.9418140114960206	0.854421786689223	0.9306183676804183	0.9064001883963243	0.9472646487754239	0.9024922863239648	0.5320189645891806	0.9252314102810566	0.9173429149525164	0.5420725758391326	0.9082294830635549	0.8288687329385982	0.9057039149909647	0.9237415413895191	0.8806350686300896	1.0	0.8150441914337345	0.8737023722557576	0.8251638855780692	0.9193902831712101	0.9271291908570112	0.8595480170325657
NielsenHB_2014__MH0126__bin.31	0.9170611298762714	0.6543440764002723	0.8740604638067287	0.9031620535352256	0.8938133893645733	0.8884420077577512	0.8574082696497349	0.44520689614326603	0.6826615993140668	0.8547936505622411	0.8759921565983254	0.9280663117333025	0.8588593171830452	0.9211737220530979	0.9107936068258005	0.6648722577023972	0.9261760774426574	0.6854297515314588	0.5776668066840216	0.9027625029271523	0.9043989747449391	0.8165534226953857	0.8947578231280119	0.8807084027725259	0.9241072526863742	0.8888360913107538	0.502812344245879	0.8930015316865957	0.902242677107527	0.5254391184191463	0.8764951256648167	0.7790594478456615	0.8649769518069983	0.8995105163360162	0.8591887072510462	0.6180975012824801	1.0	0.9306795640570287	0.7883743985100452	0.8991387565912183	0.8888461142450499	0.8300611490109642
LeChatelierE_2013__MH0126__bin.1	0.8554655152820018	0.589880883350548	0.8187581475501207	0.8420291603267204	0.8265848378867819	0.8200784336845175	0.7966464577041062	0.40758637033405487	0.622769350589106	0.7920925565572337	0.8178625715559014	0.8756510767662609	0.7906365183232367	0.8667119949391617	0.8538376536762251	0.6067827954770503	0.8739980040562727	0.6249080279525209	0.5236253257565562	0.8461862774796188	0.8409187081519912	0.7529897460621225	0.8300538858262784	0.8321002517619653	0.8692268995500398	0.8169953095710273	0.45459615883616233	0.8321720064431825	0.827744548680509	0.47826783423815344	0.8161361927121291	0.7211659631475714	0.8004382077775092	0.8401980584346852	0.7965727637071804	0.5640864329739522	0.7923307045262464	1.0	0.7236044587195318	0.8403962565001014	0.8266748221356598	0.7631789107949681
VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	0.9036411536079421	0.646178875654133	0.8658670460563519	0.9092045383144686	0.8960572495444631	0.8903511449011283	0.8510452664554292	0.4602533952085596	0.6897264085739675	0.8649981599001858	0.8849367633990683	0.928776917069843	0.856929546617358	0.9138460778945667	0.9071270207437594	0.6641777446659546	0.9264570448894593	0.6740043264785875	0.5676223217571607	0.9071584370820505	0.9159074384912977	0.8211611478632402	0.901233764485176	0.8859115674957588	0.9133730376008689	0.8751725654581848	0.5085142764817292	0.9061966483255092	0.881202707190751	0.5315711759584227	0.8790906316479216	0.7950532731336452	0.8760311291031981	0.9001427199368083	0.8559305070597001	0.6164549803872288	0.7766365668225516	0.8372983744288959	1.0	0.8966137675370489	0.9007876524814419	0.8281678889118278
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	0.8504917731409137	0.5708270377562276	0.8086134984833164	0.858921143947054	0.8166367686598033	0.8120088013604192	0.7997299125608971	0.40372578476882065	0.6142320497058553	0.7866840644820295	0.8113912124276128	0.8703569520406287	0.7757530994346907	0.8593943894199836	0.8515549596700064	0.590241951236327	0.8778750201075466	0.5961151501746483	0.514185515097895	0.8381335313447926	0.8384685374345069	0.7290231610212335	0.8164529282332935	0.8197810862671201	0.8547847343505837	0.8198130429037596	0.45659175648037503	0.8320377131399944	0.8189609856144867	0.4727812040398934	0.8038806846906884	0.7045824380687563	0.7893098946364556	0.9798393119772038	0.7898255095826823	0.5495087295477525	0.7086398537319607	0.7779947318227779	0.7173299045178785	1.0	0.8194385398474124	0.7851544546833349
NielsenHB_2014__MH0143__bin.37	0.9197287015151657	0.6282060336682581	0.8996614654449917	0.9108725779163096	0.8965813816981031	0.9227817119144701	0.8976607842952611	0.45187771322026876	0.6808075861874134	0.8521410701898117	0.9116745767925695	0.9554980868167707	0.8669525455224606	0.9159945413853392	0.9405987211963124	0.6549788278574544	0.930967279701424	0.6494644970321333	0.5558389755759169	0.9274756025977858	0.9157665759513339	0.8283463442348679	0.9021898806889342	0.8885339272205638	0.9192280407685378	0.9002166652541441	0.5032923544866423	0.9606051403262613	0.9099163786690272	0.5294789518455391	0.9073601053427879	0.7651489112590597	0.866646106617197	0.8977329798888188	0.8808670690786273	0.6055315165155268	0.7655036113491474	0.8362749114034509	0.7875130658329645	0.8954435163648578	1.0	0.8640101827176304
LeChatelierE_2013__MH0318__bin.89	0.9097222222222222	0.6057189977080337	0.9011224231797256	0.9057625877547267	0.8797739720629666	0.9013030222432374	0.8827165054409573	0.43560329938070935	0.663239799436531	0.8260896690768433	0.9072443209803575	0.9455206506820077	0.8470087869653448	0.9060006501566286	0.9299452128113691	0.6335025218196505	0.9161092722842826	0.6335099099631578	0.5443555404509066	0.9216955296806352	0.8976549211602997	0.8080781961108813	0.8664305744363667	0.8971279002567791	0.9019297830841067	0.8999000958816846	0.49479710516119285	0.915315457309665	0.9018070578114019	0.5118559180671303	0.8960771420690742	0.7372258998758793	0.8321623125874263	0.9007054035239803	0.8760491163780365	0.5872683406558045	0.7478262439991857	0.8076266984521018	0.7573971734604751	0.8975256286489219	0.9038342822993216	1.0
