	SchirmerM_2016__G89065__bin.23	LiJ_2014__MH0376__bin.44	ZeeviD_2015__PNP_Validation_18__bin.30	BritoIL_2016__M1.15.ST__bin.2	LeChatelierE_2013__MH0448__bin.33	NielsenHB_2014__MH0124__bin.51	ZeeviD_2015__PNP_Main_325__bin.27	RampelliS_2015__H10__bin.85	XieH_2016__YSZC12003_37315__bin.117	XieH_2016__YSZC12003_37331__bin.75	XieH_2016__YSZC12003_37101__bin.58	ZeeviD_2015__PNP_Main_560__bin.12	ZeeviD_2015__PNP_Main_764__bin.41	LeChatelierE_2013__MH0189__bin.26	ZeeviD_2015__PNP_Main_172__bin.42	CosteaPI_2017__SID713B072-11-90-0__bin.90	BritoIL_2016__M1.61.ST__bin.27	LeChatelierE_2013__MH0173__bin.42	ZeeviD_2015__PNP_Main_666__bin.39	CosteaPI_2017__SID713B072-11-0-0__bin.104	LiJ_2014__MH0374__bin.43	ZeeviD_2015__PNP_Main_225__bin.42	LiJ_2014__MH0357__bin.46	ZeeviD_2015__PNP_Main_362__bin.42	LiJ_2014__MH0390__bin.72	ZeeviD_2015__PNP_Main_80__bin.76	RampelliS_2015__H20__bin.22	LeChatelierE_2013__MH0143__bin.51	ZeeviD_2015__PNP_Main_386__bin.19	CosteaPI_2017__SID713B063-11-0-0__bin.25	LeChatelierE_2013__MH0124__bin.33	ZeeviD_2015__PNP_Main_25__bin.13	CosteaPI_2017__SID713B014-11-0-0__bin.111	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	LeChatelierE_2013__MH0407__bin.21	ZeeviD_2015__PNP_Main_19__bin.5	NielsenHB_2014__MH0126__bin.31	LeChatelierE_2013__MH0126__bin.1	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	NielsenHB_2014__MH0143__bin.37	LeChatelierE_2013__MH0318__bin.89
LeChatelierE_2013__MH0124__bin.33	0.9952331113719706	0.9932763338845192	0.9952921268352763	0.9914793955815324	0.9948182671240358	0.999771783794913	0.9956254743481997	0.9887257506786277	0.993610195458034	0.9942075137734958	0.9954379315303404	0.9955289131829483	0.9949071472522941	0.9948051982047896	0.9948462311625161	0.9943996833863555	0.9914612852646628	0.9934214932294896	0.9950583187611545	0.9945929059950888	0.9951541303840014	0.994923495875281	0.9939382378686562	0.9949162447374847	0.9946955762366305	0.9948037251720561	0.9879378729392435	0.9946718218120278	0.995409600995071	0.9942609818680834	1.0	0.9948256104960002	0.9946510691678724	0.9914825812094805	0.9950285459973865	0.9938344565723286	0.99386954060041	0.994111919359327	0.9923851194188574	0.991428506901345	0.9947803142049529	0.9963930502663566
ZeeviD_2015__PNP_Main_25__bin.13	0.9951352174032371	0.9930577442652686	0.9967401806343206	0.9919118528366438	0.9947879156220719	0.9948752022038624	0.9953441954609358	0.9884003323963726	0.9951277562955124	0.9942032074780252	0.9952935030296484	0.9952444205545291	0.9951952680190629	0.9947869753536049	0.9990033931509037	0.9959758239731012	0.9921127389261273	0.9940421572996849	0.994615555532874	0.9965174249587397	0.9955241503893427	0.9949388851757489	0.9945122416485658	0.9964245098671449	0.994648873094231	0.9948414197868064	0.986910613853619	0.9947486599844113	0.9955188178278327	0.9954600059552127	0.9948256104960002	1.0	0.9949673284290691	0.9916753303081698	0.9949189853602964	0.9940009019899975	0.9935200753909278	0.993976261080007	0.9927545044073169	0.9916429824703257	0.9946764123803888	0.9951884238486626
CosteaPI_2017__SID713B014-11-0-0__bin.111	0.9946144505807606	0.9933211835334477	0.995002886183494	0.9920505206193084	0.9953149401353462	0.9947475135304069	0.9945511976459954	0.9882269483471733	0.9935926189628574	0.9955341064949614	0.9949268357019243	0.9943811724275265	0.9950628274854563	0.9952293722774261	0.9948962814296667	0.9946854644973367	0.9920624159362064	0.9940031570697209	0.9951244352470828	0.9951812543024515	0.9947798876953233	0.9949838337954003	0.9944591810113516	0.9964766836564285	0.9947600033205679	0.9953770928198756	0.9873834005813701	0.9956164572065914	0.9950612332395185	0.9944154701918184	0.9946510691678724	0.9949673284290691	1.0	0.9918086828232281	0.9942416613476145	0.9939805227385259	0.9941781827950064	0.994434919542689	0.992784722695521	0.9916911215722719	0.9955212491644878	0.9945222050099235
Bengtsson-PalmeJ_2015__TRAVELRES10__bin.114	0.9914447490886935	0.9906191031320433	0.9914103836923919	0.9912632161033645	0.9917269277193593	0.9917090299525674	0.9916682752802563	0.9887759971889734	0.9904961267690986	0.9913635823909003	0.991393222162453	0.9911419941211698	0.9918235785283722	0.991579151581075	0.9913492873973399	0.9913797814946076	0.9912187659067448	0.9901528992029754	0.9916606088440291	0.9915607812985723	0.9917166810577671	0.9918361141579635	0.9909058894115805	0.992025104558871	0.9918444490905289	0.9917256755955806	0.9884294538200382	0.9915097997427135	0.9914599427110314	0.991308329480111	0.9914825812094805	0.9916753303081698	0.9918086828232281	1.0	0.9912877570603821	0.9918811733014068	0.990522684652378	0.9909021129749985	0.9905407801374656	0.9999171888775136	0.9915875083752203	0.9914195859516503
LeChatelierE_2013__MH0407__bin.21	0.9952485397806646	0.9934019099428772	0.9947217430938486	0.9914565775477298	0.9945906050854512	0.994885679637628	0.9971471724975017	0.9888354174662777	0.9932118543209699	0.9936621815824319	0.9973280870479281	0.9966220475817096	0.9948595085149434	0.9940927588957836	0.9948812707007435	0.9939714709386801	0.9914691021982996	0.9931759086629296	0.9946314051893509	0.9944770860906242	0.9949691186628018	0.9950396229739427	0.9946114142079578	0.9942319210793337	0.9943939400015238	0.9947071982639003	0.9876618743361175	0.994479559307738	0.9951550982078924	0.9939855921621362	0.9950285459973865	0.9949189853602964	0.9942416613476145	0.9912877570603821	1.0	0.993919389877764	0.9932841437638816	0.9935238837927295	0.9927586249976575	0.9913349347202005	0.9944347240617124	0.9951880708920253
ZeeviD_2015__PNP_Main_19__bin.5	0.9940658805746456	0.992403842006252	0.9937855261426765	0.9911422797626034	0.994231473707074	0.993833771417763	0.9942349142713182	0.9884685900503992	0.9930614423672509	0.993730474330175	0.9940411918935409	0.9937758842290665	0.9942265783612769	0.9938846506569453	0.9939934610414282	0.9937047800553634	0.9912459747368236	0.9930646002935343	0.9939841633527164	0.9940943300297662	0.9941097393168083	0.9941757969833257	0.993515884799528	0.9943939080379469	0.9941415534844895	0.9946304796749421	0.9871587081125307	0.9939329559689168	0.9939820287560733	0.9929385587485061	0.9938344565723286	0.9940009019899975	0.9939805227385259	0.9918811733014068	0.993919389877764	1.0	0.9932587115851619	0.993738332827699	0.9920035822102815	0.9919677829797633	0.9940650219550388	0.9940397203761111
NielsenHB_2014__MH0126__bin.31	0.9941764470844946	0.9929675374282287	0.9941054215509644	0.9905438120054864	0.994152817253623	0.9938886626563193	0.9941680550992011	0.9868864743349569	0.9926368004960471	0.9939528240814809	0.9939240961744137	0.9939002017978352	0.9939823260816839	0.9940473527484289	0.9937857353770166	0.9934749621670341	0.9905704736738754	0.9929893202967164	0.9938369145539111	0.9937347858052001	0.9937569959090827	0.9936769284675159	0.9934297848405019	0.994081662667628	0.9941221646783903	0.9944567344941484	0.9862956895989333	0.9940194766370117	0.9940384556503163	0.9929351620754403	0.99386954060041	0.9935200753909278	0.9941781827950064	0.990522684652378	0.9932841437638816	0.9932587115851619	1.0	0.99893788796185	0.9913244679906439	0.9904790344031518	0.9940316940787212	0.9938789325853423
LeChatelierE_2013__MH0126__bin.1	0.9942121125518724	0.993029814113141	0.9943643395150995	0.9908140813328277	0.99447308850478	0.9940998608772678	0.9943252976410918	0.9875695202795284	0.992609407658397	0.9942594573383375	0.9943389784791586	0.9941459926206216	0.9942693144199736	0.994444753489552	0.99412885715705	0.9938024915813366	0.9908529225400575	0.9931240064327986	0.9941962152047231	0.9938410573701861	0.9941162256357773	0.9938730835468129	0.9936731988512765	0.9942905846322689	0.9944792716419341	0.9946128311793787	0.9867028441349398	0.9942307157619625	0.9942421850905252	0.9931587060982073	0.994111919359327	0.993976261080007	0.994434919542689	0.9909021129749985	0.9935238837927295	0.993738332827699	0.99893788796185	1.0	0.9917433484836403	0.990945932163779	0.9942449808601415	0.9941180987949226
VogtmannE_2016__MMRS94549160ST-27-0-0__bin.16	0.9929938426105162	0.9914221812738168	0.9928023012875271	0.9916194964551366	0.9928347298540491	0.9923362352362106	0.9928337875372722	0.987666555910297	0.9914404141735077	0.992021465505616	0.9928298194917128	0.9927033524955676	0.9929260172587914	0.9926561530312625	0.9927840160872579	0.9923735326108094	0.9918252622171826	0.9916515838747401	0.9926115797437677	0.992552697302452	0.9926073788077544	0.992399419637409	0.993068561207186	0.9928396501105791	0.9925933115447476	0.9928616052630641	0.986970371925411	0.9929529084128897	0.9923094417434021	0.9919848239299489	0.9923851194188574	0.9927545044073169	0.992784722695521	0.9905407801374656	0.9927586249976575	0.9920035822102815	0.9913244679906439	0.9917433484836403	1.0	0.9905417191203938	0.9929501897512085	0.9927382164138474
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.120	0.991404982891584	0.9906374159392619	0.991411902887763	0.9911763889366544	0.9917843809919182	0.9916761896576372	0.9916223079813578	0.9887580572825523	0.9904851182687119	0.9913441420700939	0.9913705891075514	0.9911766016790545	0.9918243584446587	0.9916234817612481	0.9912705863273599	0.991403969987172	0.9911245230150677	0.9901491729050665	0.9916184424733904	0.9914553511622582	0.9917311673833413	0.9918612882124975	0.9909410152756787	0.9919914561628682	0.9917897865394494	0.9916414905205078	0.9884183599309454	0.9914484313067765	0.9914065746441357	0.9912320059261311	0.991428506901345	0.9916429824703257	0.9916911215722719	0.9999171888775136	0.9913349347202005	0.9919677829797633	0.9904790344031518	0.990945932163779	0.9905417191203938	1.0	0.9915511022322713	0.9914568744910488
NielsenHB_2014__MH0143__bin.37	0.995216777706261	0.9933218763765409	0.994729409927312	0.9919383715057517	0.9954020955641003	0.9948490022030382	0.9939480487996674	0.9883874112706734	0.9937362011150788	0.9947391081308856	0.995008093594498	0.9935958454597865	0.9952784315491943	0.9950760522316966	0.9946381219859404	0.9947180370929182	0.9920720137611878	0.9941423388242275	0.9953241939064867	0.9954153842137112	0.9950120478229507	0.9952133216172694	0.9945698437305355	0.9952827763100701	0.9949356584429687	0.9956127998625257	0.9877287291426512	0.9999554800031695	0.9949156825302578	0.9945344518938168	0.9947803142049529	0.9946764123803888	0.9955212491644878	0.9915875083752203	0.9944347240617124	0.9940650219550388	0.9940316940787212	0.9942449808601415	0.9929501897512085	0.9915511022322713	1.0	0.9948635884943298
LeChatelierE_2013__MH0318__bin.89	0.9961280968483652	0.9938988169402624	0.9955081817204852	0.991857903676506	0.9948383557371251	0.9963881176330192	0.9958205610246247	0.9883698838850995	0.9936985047862338	0.9945701268024629	0.995746003572402	0.9957758740681376	0.9952206598672395	0.9947870308068587	0.9952225641160799	0.9943877340645407	0.9917208118962954	0.993514719494721	0.9951549122451583	0.9948352352320423	0.9952277066962278	0.9949674231872515	0.9944930875033273	0.9951483385472607	0.9949640620033452	0.9951401755473713	0.9877147300337734	0.9948619984626592	0.9956667680261679	0.9944847121420067	0.9963930502663566	0.9951884238486626	0.9945222050099235	0.9914195859516503	0.9951880708920253	0.9940397203761111	0.9938789325853423	0.9941180987949226	0.9927382164138474	0.9914568744910488	0.9948635884943298	1.0
