	BritoIL_2016__WL.37.ST__bin.67	ZeeviD_2015__PNP_Main_172__bin.30	ZeeviD_2015__PNP_Main_309__bin.11	ZeeviD_2015__PNP_Main_666__bin.1	CM_madagascar__A43_02_1FE__bin.3	QinJ_2012__T2D-024__bin.67	BritoIL_2016__W1.3.ST__bin.39	ZeeviD_2015__PNP_Main_82__bin.22	ZeeviD_2015__PNP_Main_680__bin.1	LiuW_2016__SRR3992974__bin.25	ZeeviD_2015__PNP_Main_480__bin.32	ZeeviD_2015__PNP_Main_72__bin.48	ZeeviD_2015__PNP_Main_626__bin.26	LiJ_2017__H3M517925__bin.71	ZeeviD_2015__PNP_Main_670__bin.20	ZeeviD_2015__PNP_Validation_94__bin.6	ZeeviD_2015__PNP_Main_609__bin.36	ZeeviD_2015__PNP_Main_85__bin.7	ZeeviD_2015__PNP_Main_610__bin.35	LiJ_2014__MH0329__bin.66	LeChatelierE_2013__MH0157__bin.21	BritoIL_2016__W2.39.ST__bin.67	NielsenHB_2014__MH0157__bin.34	CosteaPI_2017__SID713A062-11-0-0__bin.40	ZeeviD_2015__PNP_Main_632__bin.19	ZeeviD_2015__PNP_Main_630__bin.15	CosteaPI_2017__SID713B040-11-90-0__bin.65	ZeeviD_2015__PNP_Main_287__bin.58	ZeeviD_2015__PNP_Main_372__bin.36	LiJ_2014__MH0262__bin.24	LiJ_2014__MH0374__bin.32	ZeeviD_2015__PNP_Main_16__bin.42	CosteaPI_2017__SID713B032-11-90-0__bin.23	ZeeviD_2015__PNP_Main_751__bin.17	CosteaPI_2017__SID713B049-11-0-0__bin.41	ZeeviD_2015__PNP_Validation_73__bin.3	BritoIL_2016__M1.15.ST__bin.85	LiJ_2014__MH0389__bin.39	ZeeviD_2015__PNP_Main_225__bin.2	BritoIL_2016__W2.46.ST__bin.69	CosteaPI_2017__SID713A013-11-0-0__bin.81	BritoIL_2016__M2.57.ST__bin.84	ZeeviD_2015__PNP_Main_73__bin.31
LiJ_2014__MH0374__bin.32	0.7631598625279759	0.5797562068479802	0.6078302710893133	0.8490920504929713	0.819307991010642	0.906673097021652	0.5215555044167149	0.9279454378196459	0.404732687167674	0.780963521454064	0.8997658755668344	0.8642542015162731	0.9250477204604118	0.9109434478489129	0.8826717197509089	0.8854088714553103	0.807739728290451	0.8874104353763815	0.9146683391772662	0.8436241233376093	0.9105156592089619	0.9194192276502173	0.903945799527114	0.9147923862896639	0.9267652512736566	0.9228989230507939	0.8081605610175573	0.9216474383981461	0.8941298471843914	0.7495204767582664	1.0	0.7434468055260091	0.9013981964477312	0.6512293706463956	0.5985221003842561	0.9265617908229482	0.8723132062062974	0.9327884921377896	0.7231964042567868	0.8648037186310068	0.933834777361518	0.9110025731080932	0.9226218458558121
ZeeviD_2015__PNP_Main_16__bin.42	0.7688358360461595	0.5394132928023925	0.6079879880699323	0.8110051600544658	0.8123101817616224	0.8989143692918092	0.46821763914546655	0.9182939075337886	0.4217048372440779	0.7710038229700192	0.8891181791638584	0.8636194330216198	0.9089459135697698	0.8942761870717578	0.871415453967457	0.8801740392775378	0.7912790713539208	0.8721542613427057	0.8729060302508534	0.8372706831955772	0.8965997123904068	0.9065951008134385	0.8948267111269984	0.9074942218850708	0.9264971934870344	0.9113949611017576	0.7835846961134502	0.9609605450938551	0.8821660222283467	0.7462957303346258	0.8749430374738381	1.0	0.8948048811768526	0.618432254842838	0.6329061939754795	0.9160563376438389	0.8419995961459223	0.9014541475540905	0.7121768826285443	0.8539187489255572	0.9121890255383129	0.8979136025148101	0.9108389795589804
CosteaPI_2017__SID713B032-11-90-0__bin.23	0.7425642853814755	0.5396862203738959	0.575646050340403	0.7877095214205143	0.7708643730421281	0.867171898313643	0.4705887133388306	0.891077575884977	0.3889407797572158	0.7542077654985442	0.8523199733008842	0.8215347223952921	0.8852333517901085	0.872378442631033	0.849113695541226	0.8528861375892995	0.7711840256068794	0.8400106406379182	0.8432949352947359	0.8216436209809108	0.8666165697053887	0.9017420522994939	0.8670581236719519	0.8796372647709283	0.9035391498542058	0.8882456708748837	0.7603878956784056	0.8856581104524222	0.8625775699253531	0.7036631100352484	0.8425001381549221	0.7106434551950043	1.0	0.617323326943894	0.5797332688971554	0.8807441294993807	0.8229888706729066	0.8748690237160532	0.6840765345761135	0.8479174364514448	0.8862670756774739	0.8869865648401684	0.8873300559012739
ZeeviD_2015__PNP_Main_751__bin.17	0.6753513575211085	0.8156292896555659	0.7419410794688261	0.7538387254710549	0.784872177650688	0.862588346254239	0.692506225163176	0.8823451669004544	0.33508574054661283	0.7453457706436624	0.8760118706127242	0.8329989216725789	0.885813686648264	0.8616204047182081	0.8539196751200728	0.8510241106802474	0.6969096457739478	0.8599721256867203	0.8374106024516179	0.7787491401915758	0.8652729009410585	0.8726522349011634	0.863659164431415	0.916953770090982	0.9122477269518778	0.8807847460223535	0.7358540863803341	0.8816595729342821	0.8347763596987892	0.668169516675027	0.843640271173815	0.6807467492483247	0.8556235225562668	1.0	0.46460968452164614	0.9454746292686297	0.8015374425918306	0.8681346737834273	0.6583541840005046	0.7912182396530127	0.8801517167633357	0.8604091636804907	0.8955486704132787
CosteaPI_2017__SID713B049-11-0-0__bin.41	0.867115218042767	0.4040427095349324	0.43073493733553914	0.8245583930968517	0.8274147266614396	0.900933090858337	0.29695195793086177	0.9000480297538167	0.4668877951058912	0.7563118075197353	0.907514398663377	0.8595380112397835	0.8851834367136153	0.8707186811111705	0.835201293929778	0.8304631792412941	0.8442744017832586	0.8912138391372708	0.8595618208613336	0.8320551397994245	0.8794822638844987	0.8768418589567281	0.868394369435014	0.9602330058826185	0.8946194360403777	0.8877729383125545	0.795893250793312	0.8987935090045526	0.8599936781349677	0.7230464821284159	0.847738291208092	0.7617124865044602	0.8785298790224919	0.5079799178157546	1.0	0.9259709604719232	0.8259073313108839	0.8755183724071117	0.6969470318022652	0.8253851616796456	0.8898172816801382	0.8859691542247711	0.9066859880377176
ZeeviD_2015__PNP_Validation_73__bin.3	0.7464389923766609	0.5906640100972514	0.5906672271484809	0.7912407201476412	0.8139911702667257	0.883496098253034	0.48765188503116785	0.8978269891295839	0.40458279671131575	0.7526629141551326	0.9059221623731544	0.8658709469175824	0.8935799453315761	0.8797165992336984	0.8506714522090955	0.8550965061751299	0.7617253474683415	0.9012365272575388	0.8613842328029846	0.8167610513752358	0.8776308776866399	0.8907366082199948	0.8754427466754455	0.9242834822649327	0.9116699605696754	0.8954431541686014	0.8014264405151142	0.9025088710187651	0.8615166680785947	0.7077791515778028	0.8570540818482173	0.7199894695189758	0.871626251566972	0.6750880131598842	0.6047134089912292	1.0	0.8335610290703472	0.8859174654783595	0.6860393917199535	0.8289306200008364	0.895562185064089	0.8771150771395267	0.8956125855333495
BritoIL_2016__M1.15.ST__bin.85	0.7831473912436155	0.588242832069089	0.6002556830259266	0.8582945152650662	0.8262624728982066	0.9208791609224023	0.507515623386798	0.9415743029449097	0.4141894969542746	0.7892194076170463	0.914518058752437	0.8904127975124047	0.9384945674948529	0.9279289674899944	0.9053177210807922	0.9019999149747657	0.807599433974869	0.8957736385334362	0.9118652714430605	0.8667691018298644	0.9229914306710314	0.9293786477343812	0.9223270191974833	0.9421573331227946	0.9386324298389986	0.9366859592972057	0.8299841488670388	0.9294533484759226	0.9101835937737236	0.763601911853125	0.9139435310979794	0.7495988630911531	0.9225450481910882	0.6482572863589159	0.6109372817432602	0.9441706092058035	1.0	0.9319840638418044	0.7449498047456228	0.8859714436677456	0.9457927692111481	0.9128491348682413	0.9391784133076638
LiJ_2014__MH0389__bin.39	0.7459907410468872	0.5517386419009636	0.5866182597916328	0.8095459036910604	0.7854315397386441	0.8799257635980372	0.501375942657583	0.8999412981722212	0.3860498873391052	0.7615909008372734	0.8704798102028438	0.8234337913304501	0.8945676146948616	0.8821800655530846	0.8547051168155532	0.8601872062537231	0.7757210757990739	0.8507916616303064	0.8755255656487527	0.8119601044383027	0.8777034414014289	0.8880247729301644	0.8778530416273469	0.8882903675341492	0.9037745329464687	0.898795989196262	0.7764636566306236	0.8920309152119038	0.870311238933784	0.710003756266542	0.8722349027083602	0.7162490236688154	0.8752659333726124	0.6266341521054877	0.5780081163542858	0.8955909669649096	0.831786470610873	1.0	0.6866531123080334	0.838614420052501	0.9033067612255727	0.887061043938562	0.9023273133696529
ZeeviD_2015__PNP_Main_225__bin.2	0.7776650343484116	0.5822771202826317	0.592301278205428	0.8553611558614558	0.8412608024265421	0.9145480667124742	0.5048737120253578	0.940887175382452	0.41993965603650274	0.8058366877933488	0.9048427701278495	0.8943573890849188	0.9557465495426265	0.9407731406897574	0.9225856967083922	0.9112127335350609	0.8040462704844804	0.8947873797732961	0.8991991423428973	0.8589543381847711	0.9508481421061118	0.9362168373313267	0.9412859336390722	0.9271056832857099	0.9423173302226799	0.9623082655541142	0.8246756548278802	0.9366221326085472	0.9090162946133498	0.7722291385514253	0.906193028049629	0.758267515220363	0.9170982310822254	0.6367965984250138	0.6165703303519677	0.9293507866941124	0.8909319902903454	0.9201350403188904	1.0	0.884816970686547	0.9371349255578622	0.9320709135994724	0.9557066010834022
BritoIL_2016__W2.46.ST__bin.69	0.8141583978692144	0.5467169677427314	0.5860617770370732	0.8285755071277808	0.8014366588869184	0.8936404816355448	0.47763385993985724	0.9191027578845585	0.40748218715689455	0.7898669022718314	0.9038990579122272	0.8548337732327704	0.9180635652238789	0.914178782258884	0.8786200649363237	0.8862692043567374	0.7669077350828271	0.8811008510335825	0.8751018485175496	0.8957094678146935	0.9036229581097854	0.9627118405106555	0.9009054311180925	0.9126725697196061	0.9676358161363298	0.9169597534604998	0.7889857326895705	0.9201266769391458	0.8822716316852134	0.7390539645875568	0.8764212531053885	0.7353295544865337	0.9193812074725529	0.6189681739170279	0.5905686657271441	0.9081962282417201	0.8569750153176646	0.9088817781767191	0.7156230779488486	1.0	0.9051838031631639	0.9659010869520521	0.9185446838157932
CosteaPI_2017__SID713A013-11-0-0__bin.81	0.7339026602986021	0.5595870683588666	0.5847713784132037	0.7963051229786947	0.7821403209238906	0.8728022304649552	0.4945111325093695	0.896648197280041	0.38397651285270085	0.7506466784559407	0.8557620523190987	0.828381981047903	0.8883824951773586	0.8787168614110498	0.8522445499599943	0.8522482988206085	0.7715578229616642	0.8471632371732734	0.876132289793352	0.8211150825231331	0.8716518658079278	0.8878812189580951	0.8728006238104062	0.8781604233856067	0.8934455992125251	0.8886941861598493	0.7762497897960299	0.887959409479476	0.866073561214074	0.7112252668920981	0.8627767060796879	0.7161159233390137	0.8760717724720094	0.6277151122997975	0.5804269845129212	0.8945204511057532	0.834021874066132	0.8925105262650531	0.690980884024177	0.8252200848956265	1.0	0.8709438667033698	0.8890005216271768
BritoIL_2016__M2.57.ST__bin.84	0.7940075294970833	0.5508421263020165	0.5924362084274886	0.7970967639763695	0.7842701881500526	0.8782993428345814	0.4864088973447983	0.9053772448419013	0.391618492374937	0.7771125787599157	0.8729744134713996	0.8280322499260048	0.9007048937362317	0.8929149114404887	0.8595171030112527	0.8743565687599048	0.758755743507802	0.8505126152387672	0.8551882428879892	0.847251908313574	0.8807414599622762	0.930901519114809	0.8824583687837143	0.8880765487948327	0.9485948542975692	0.9054138329115694	0.7677738835450891	0.9017643094848291	0.8705983733053444	0.7160924160030755	0.8582452580223439	0.7187808199877894	0.8940371276071729	0.6257106003829188	0.5892896344360359	0.8933354011963753	0.8208123862083729	0.8937067427989764	0.7007712983522262	0.8979023568177773	0.8880831018819374	1.0	0.9039492179436631
ZeeviD_2015__PNP_Main_73__bin.31	0.7142968201019312	0.532598599455613	0.560217249957596	0.7449902672665154	0.7269387726255765	0.838625927840464	0.47289524590296345	0.8590222641326559	0.3614372743500069	0.7151963912155013	0.8220580692841393	0.7835945892463391	0.9355564821620399	0.8734017720844203	0.8667822008093111	0.8055588648644283	0.7194186206172412	0.7962693544088071	0.8012498081722654	0.7923969582179001	0.9023924956990202	0.8403084589973265	0.8926249303362438	0.8572256459546559	0.8911811742280448	0.8808568036249383	0.7346502475587396	0.8512133609026807	0.8252065681816347	0.6954694327552924	0.8034866205203176	0.6740104717750729	0.8267740026977037	0.6020336768732483	0.5574811806896106	0.8432207068952984	0.7806495287095445	0.8403665121275513	0.6642247332584869	0.7893322577518598	0.8379701798738379	0.835616756455508	1.0
