	BritoIL_2016__WL.37.ST__bin.67	ZeeviD_2015__PNP_Main_172__bin.30	ZeeviD_2015__PNP_Main_309__bin.11	ZeeviD_2015__PNP_Main_666__bin.1	CM_madagascar__A43_02_1FE__bin.3	QinJ_2012__T2D-024__bin.67	BritoIL_2016__W1.3.ST__bin.39	ZeeviD_2015__PNP_Main_82__bin.22	ZeeviD_2015__PNP_Main_680__bin.1	LiuW_2016__SRR3992974__bin.25	ZeeviD_2015__PNP_Main_480__bin.32	ZeeviD_2015__PNP_Main_72__bin.48	ZeeviD_2015__PNP_Main_626__bin.26	LiJ_2017__H3M517925__bin.71	ZeeviD_2015__PNP_Main_670__bin.20	ZeeviD_2015__PNP_Validation_94__bin.6	ZeeviD_2015__PNP_Main_609__bin.36	ZeeviD_2015__PNP_Main_85__bin.7	ZeeviD_2015__PNP_Main_610__bin.35	LiJ_2014__MH0329__bin.66	LeChatelierE_2013__MH0157__bin.21	BritoIL_2016__W2.39.ST__bin.67	NielsenHB_2014__MH0157__bin.34	CosteaPI_2017__SID713A062-11-0-0__bin.40	ZeeviD_2015__PNP_Main_632__bin.19	ZeeviD_2015__PNP_Main_630__bin.15	CosteaPI_2017__SID713B040-11-90-0__bin.65	ZeeviD_2015__PNP_Main_287__bin.58	ZeeviD_2015__PNP_Main_372__bin.36	LiJ_2014__MH0262__bin.24	LiJ_2014__MH0374__bin.32	ZeeviD_2015__PNP_Main_16__bin.42	CosteaPI_2017__SID713B032-11-90-0__bin.23	ZeeviD_2015__PNP_Main_751__bin.17	CosteaPI_2017__SID713B049-11-0-0__bin.41	ZeeviD_2015__PNP_Validation_73__bin.3	BritoIL_2016__M1.15.ST__bin.85	LiJ_2014__MH0389__bin.39	ZeeviD_2015__PNP_Main_225__bin.2	BritoIL_2016__W2.46.ST__bin.69	CosteaPI_2017__SID713A013-11-0-0__bin.81	BritoIL_2016__M2.57.ST__bin.84	ZeeviD_2015__PNP_Main_73__bin.31
LiJ_2014__MH0262__bin.24	0.9849083450645596	0.9818862084250543	0.9849610245835932	0.9822145947287045	0.9816340831346533	0.9839757097863276	0.9817276131635183	0.9837973117830133	0.9822859141297894	0.9848424168021269	0.9817567116233596	0.9824604688904972	0.998411080223592	0.9980799496380233	0.9984574185918252	0.9851875116322353	0.9815375445225394	0.9816791328953641	0.9821658796379028	0.984407475994069	0.9981590105877118	0.9848344138188767	0.9980756938155863	0.9810879136062017	0.9843282562816948	0.9924245594329615	0.9817645757462306	0.9829420205465208	0.9836202537889531	1.0	0.9815827410219563	0.9834561930275625	0.9849107483428592	0.9808254270600127	0.9804722074087598	0.9813907394562269	0.9799653788028174	0.9825188043240194	0.9930276000560407	0.9850335970886177	0.9814503327115622	0.9847212449489469	0.9982060077005454
LiJ_2014__MH0374__bin.32	0.9832229425607025	0.9824562609832549	0.9835536466838565	0.9835091679518831	0.9830757920463943	0.9829718132479996	0.9851034851231925	0.9834807262852983	0.9836718018075132	0.9831835390754303	0.9826585423755638	0.9827465403768262	0.9825954335717813	0.9826077278562099	0.9824820165004939	0.9837362507140709	0.9837458180285592	0.9824869112299658	0.9834906998065979	0.9827572701723395	0.9825671224273541	0.9831947722854762	0.9825323989221046	0.9823505501680974	0.9830826963647443	0.9825289379314771	0.9824287329958038	0.9826009572748875	0.9833435013964352	0.9815827410219563	1.0	0.9831194714007573	0.9828558571028579	0.9828033105682921	0.9813657217099891	0.9826010303897986	0.9824771236368195	0.9843225385376225	0.982798197658847	0.983031225496979	0.983616826806542	0.9831731325636607	0.9823836998303918
ZeeviD_2015__PNP_Main_16__bin.42	0.9851435384532008	0.9827746926316103	0.9994236046241711	0.98390196344568	0.9834057211569829	0.9849767714784403	0.9843374876303297	0.9853158400955667	0.9829336937509938	0.9854655953403408	0.9827293962941906	0.9832095608965049	0.9844435397652086	0.9845397951006509	0.984446299194879	0.9858987682244704	0.9826573973981436	0.9825383052910757	0.9836898864380668	0.984545175240514	0.9845903059015307	0.9853892119665357	0.9843400699248747	0.9826004742102037	0.9852881111484327	0.9845550683518184	0.9827271272823095	0.9995600556032951	0.9852000499782108	0.9834561930275625	0.9831194714007573	1.0	0.9848747988650093	0.9837966479864912	0.9821214395581014	0.9828300704685117	0.982110986362432	0.9837783993406833	0.9851737421131405	0.9850914822973157	0.9834488033773149	0.9849477492713333	0.9842663580337924
CosteaPI_2017__SID713B032-11-90-0__bin.23	0.98741907735578	0.9827129850412025	0.9852321946687166	0.9829860798886878	0.9832203263336254	0.985211844558482	0.9833621461654026	0.9854003228129542	0.9836777422886513	0.9875191178682193	0.9831821224273991	0.9841903954607911	0.9854432200542924	0.9857530113843674	0.9856633529364781	0.9884032528655958	0.9830703024803011	0.9829124633021155	0.9834312543002984	0.9873147586939638	0.985515113017237	0.9882706270470292	0.9852384394042185	0.9821077406901758	0.987329444507265	0.9851146698584833	0.9825354443601253	0.9848486856691183	0.9845506338859519	0.9849107483428592	0.9828558571028579	0.9848747988650093	1.0	0.9825823003126011	0.9819845532066412	0.9828637589329979	0.9814301414221817	0.9832425467967758	0.9856704915639664	0.9876761907767067	0.9826522337223901	0.9876450783312892	0.9853638726445744
ZeeviD_2015__PNP_Main_751__bin.17	0.9826235927557514	0.9942669095502686	0.9833023989490602	0.9826258208687872	0.9931972401263057	0.9830476563763627	0.983360168904149	0.9829339316202852	0.9926788900209556	0.982571371155748	0.9920041225155849	0.9915876246637866	0.9819121812677455	0.9823993766963193	0.9818974323107303	0.9828723967977132	0.9820243646679513	0.9929767852404974	0.982706173257267	0.98306970994792	0.9821399195895778	0.9829845544822453	0.9819931046141709	0.9981771067496097	0.9819212738441643	0.9824892636276751	0.9983190383676945	0.9830484491499525	0.9827003230982069	0.9808254270600127	0.9828033105682921	0.9837966479864912	0.9825823003126011	1.0	0.9982848752783245	0.993147016530614	0.9818531195469903	0.9824548283639293	0.9829097199566352	0.9829192821807347	0.9821418246811848	0.9827744293381069	0.9816089532067042
CosteaPI_2017__SID713B049-11-0-0__bin.41	0.9816641245356079	0.9916956007439903	0.9818318264928201	0.9806029053656898	0.9925249439370796	0.9816767369168753	0.9827649451537787	0.9818498386503051	0.9925159916572854	0.981189633208499	0.9906646925335465	0.9904157253624258	0.9812281859343359	0.9814851319297719	0.9812464973430448	0.9823278109968272	0.9811465133453299	0.9920788622515334	0.9806225003044126	0.982561989480573	0.9818182984706363	0.9817961354708763	0.9814374063403251	0.9989519861016445	0.9812271891031789	0.9809916942994135	0.9983953892674406	0.9819447372079777	0.9813955449371091	0.9804722074087598	0.9813657217099891	0.9821214395581014	0.9819845532066412	0.9982848752783245	1.0	0.9922595471157619	0.9791335122334384	0.9811250795847242	0.9816716720999807	0.9814423951796502	0.9806874448031735	0.9814828120949735	0.981684405343204
ZeeviD_2015__PNP_Validation_73__bin.3	0.98270504624976	0.9962280565312227	0.9833164036768001	0.9823541276549855	0.9924968341831081	0.9828074674937374	0.9840677496629612	0.9827489572433076	0.9994370838559623	0.9826171989841774	0.9967318352868582	0.996291598443841	0.9823225997348773	0.9825471443884853	0.98225075902785	0.9831045927299448	0.9815594653695879	0.9993810582417654	0.9826310819043238	0.9837383620569962	0.9823666425201519	0.9831548347884855	0.9822902528709078	0.9925500277812165	0.9823107675598229	0.9824824071056351	0.9922015748198755	0.9826550282379013	0.9825231462372574	0.9813907394562269	0.9826010303897986	0.9828300704685117	0.9828637589329979	0.993147016530614	0.9922595471157619	1.0	0.9808825932541423	0.9825059121335354	0.9828457918727215	0.9829285288309562	0.9821149694007629	0.9828162136311969	0.9822609184499738
BritoIL_2016__M1.15.ST__bin.85	0.9806718573421085	0.9823914948516346	0.9827006786893917	0.9813873871997055	0.9810821549642217	0.9812707857002795	0.9856445447264844	0.9813107833115492	0.9821412370228386	0.9809702320651854	0.9811218718888293	0.9814655639858778	0.9807069506383524	0.9808264131757746	0.9805613661180619	0.9818187106707239	0.9815307305702503	0.980945128541073	0.9812577771271423	0.9801813532886509	0.9808498801504025	0.9813199420039669	0.9805925230494863	0.9809026822743279	0.9809294535124091	0.9807072094413287	0.9803791738463591	0.9813761620260437	0.981372865518061	0.9799653788028174	0.9824771236368195	0.982110986362432	0.9814301414221817	0.9818531195469903	0.9791335122334384	0.9808825932541423	1.0	0.9822311177222854	0.9813924499287525	0.9814648363388779	0.9811409433182464	0.9813038655565327	0.9806585356418798
LiJ_2014__MH0389__bin.39	0.9833192582653515	0.9828526626699019	0.9846354000818814	0.9844431686580141	0.983350196899954	0.9828749602676071	0.984552585922449	0.9835546698671507	0.9831931033054714	0.9830442305257023	0.9825095806067963	0.9829360611824993	0.9828929063180413	0.9831792310471102	0.9830099357028241	0.9839197475370604	0.9841749802118485	0.9826051519099152	0.9848024538485879	0.9829041490655843	0.9833056227235906	0.9833642248002459	0.98295690763859	0.9817973335825536	0.9827582955037067	0.9828211201122815	0.9822470073409115	0.983533499554168	0.983345040900954	0.9825188043240194	0.9843225385376225	0.9837783993406833	0.9832425467967758	0.9824548283639293	0.9811250795847242	0.9825059121335354	0.9822311177222854	1.0	0.98399057346075	0.9830754665429753	0.9840824998435177	0.9830599697853438	0.9825066588603714
ZeeviD_2015__PNP_Main_225__bin.2	0.9853622486825564	0.9827685970676212	0.9861056526655018	0.9834064016166879	0.9833157593570812	0.9857808105924427	0.9841872385011292	0.9857711095231899	0.9833539983910169	0.9850456983853296	0.9831506873099026	0.9835359522021823	0.9936582732047318	0.9937066290225443	0.9934419280184142	0.9859355720943391	0.9828745656045843	0.9828328166211652	0.9837185057577212	0.9853216497542499	0.9938830514136475	0.9854471809503713	0.9937001305060599	0.9824600158712687	0.9852503835112927	0.9986876442573694	0.9829689090820941	0.9848114219817398	0.9854898313853364	0.9930276000560407	0.982798197658847	0.9851737421131405	0.9856704915639664	0.9829097199566352	0.9816716720999807	0.9828457918727215	0.9813924499287525	0.98399057346075	1.0	0.9854925792354501	0.9832413005805456	0.9852873090179536	0.9937780865992463
BritoIL_2016__W2.46.ST__bin.69	0.9997698822792763	0.9831546788391877	0.9860675529953872	0.983023749188056	0.982817805050417	0.9854497988585791	0.9844522822732287	0.9852443789534667	0.9831560208296127	0.996836550409091	0.9831099968245388	0.9838837596897915	0.9859352544763794	0.9857932698094156	0.9858495789412627	0.9972099977394437	0.982650919089559	0.9828370165293318	0.9831449106064506	0.9976079669878507	0.9858659531172389	0.9998279533155593	0.9857694273124922	0.9821507818001823	0.9978355463503846	0.9851245980580563	0.9825168839833326	0.9846999942790791	0.9848754705103152	0.9850335970886177	0.983031225496979	0.9850914822973157	0.9876761907767067	0.9829192821807347	0.9814423951796502	0.9829285288309562	0.9814648363388779	0.9830754665429753	0.9854925792354501	1.0	0.9830708415262337	0.9997744143285209	0.9858461658739326
CosteaPI_2017__SID713A013-11-0-0__bin.81	0.9833725500326865	0.9813060852660396	0.9841095737317221	0.9847820831663758	0.9823267958733153	0.9825883799940311	0.9837663340808966	0.9833051228711477	0.9823284082688472	0.9829612834860642	0.9820081810047296	0.9822316232781547	0.9824618136375213	0.9825517229402595	0.9824936176255407	0.9836250702325757	0.9833852097582285	0.9822099058492906	0.9849204480939391	0.9825794333108818	0.9825230949775102	0.9832106901230702	0.9823159110388883	0.9816320873939559	0.9830324907620029	0.9826482114665583	0.9817852500557125	0.9831509277218382	0.9832045121951961	0.9814503327115622	0.983616826806542	0.9834488033773149	0.9826522337223901	0.9821418246811848	0.9806874448031735	0.9821149694007629	0.9811409433182464	0.9840824998435177	0.9832413005805456	0.9830708415262337	1.0	0.9831215058131662	0.9824365785062924
BritoIL_2016__M2.57.ST__bin.84	0.9996651705911148	0.9829468106150744	0.9856934402070118	0.9830774908942003	0.9828444959082193	0.9851016498189462	0.9844046674373523	0.9853217268514693	0.9832130248500428	0.9966578396841617	0.9831287645554612	0.9837102633969119	0.9856129122857339	0.9854921873822834	0.9855524574222349	0.9969862263070064	0.9825397083563452	0.9828422246987655	0.983343641780923	0.9975843003312023	0.9856926505083051	0.9998258025692068	0.9854183385492004	0.982116209310345	0.9973771741807832	0.9845891458321333	0.9822517204038146	0.9846263651606472	0.9847430846641441	0.9847212449489469	0.9831731325636607	0.9849477492713333	0.9876450783312892	0.9827744293381069	0.9814828120949735	0.9828162136311969	0.9813038655565327	0.9830599697853438	0.9852873090179536	0.9997744143285209	0.9831215058131662	1.0	0.9853903796286816
ZeeviD_2015__PNP_Main_73__bin.31	0.9861676896689431	0.9823236343762249	0.9853663517545106	0.9829117494460322	0.9829515474733465	0.9850920178461728	0.9820248111488732	0.9846596373307039	0.9827979778152663	0.9853782236172673	0.9824321250794084	0.9828348952460068	0.9993572311762292	0.9992976684440583	0.9995709588632796	0.9860950188133123	0.9820835805549756	0.9822806929049912	0.983002173190056	0.9850179063473248	0.9993101609270453	0.9860007889882825	0.9992766399927664	0.98195420982662	0.9847911799554178	0.9930110760871359	0.9823404296968604	0.9840528218906913	0.9841263534320056	0.9982060077005454	0.9823836998303918	0.9842663580337924	0.9853638726445744	0.9816089532067042	0.981684405343204	0.9822609184499738	0.9806585356418798	0.9825066588603714	0.9937780865992463	0.9858461658739326	0.9824365785062924	0.9853903796286816	1.0
