	BritoIL_2016__WL.37.ST__bin.67	ZeeviD_2015__PNP_Main_172__bin.30	ZeeviD_2015__PNP_Main_309__bin.11	ZeeviD_2015__PNP_Main_666__bin.1	CM_madagascar__A43_02_1FE__bin.3	QinJ_2012__T2D-024__bin.67	BritoIL_2016__W1.3.ST__bin.39	ZeeviD_2015__PNP_Main_82__bin.22	ZeeviD_2015__PNP_Main_680__bin.1	LiuW_2016__SRR3992974__bin.25	ZeeviD_2015__PNP_Main_480__bin.32	ZeeviD_2015__PNP_Main_72__bin.48	ZeeviD_2015__PNP_Main_626__bin.26	LiJ_2017__H3M517925__bin.71	ZeeviD_2015__PNP_Main_670__bin.20	ZeeviD_2015__PNP_Validation_94__bin.6	ZeeviD_2015__PNP_Main_609__bin.36	ZeeviD_2015__PNP_Main_85__bin.7	ZeeviD_2015__PNP_Main_610__bin.35	LiJ_2014__MH0329__bin.66	LeChatelierE_2013__MH0157__bin.21	BritoIL_2016__W2.39.ST__bin.67	NielsenHB_2014__MH0157__bin.34	CosteaPI_2017__SID713A062-11-0-0__bin.40	ZeeviD_2015__PNP_Main_632__bin.19	ZeeviD_2015__PNP_Main_630__bin.15	CosteaPI_2017__SID713B040-11-90-0__bin.65	ZeeviD_2015__PNP_Main_287__bin.58	ZeeviD_2015__PNP_Main_372__bin.36	LiJ_2014__MH0262__bin.24	LiJ_2014__MH0374__bin.32	ZeeviD_2015__PNP_Main_16__bin.42	CosteaPI_2017__SID713B032-11-90-0__bin.23	ZeeviD_2015__PNP_Main_751__bin.17	CosteaPI_2017__SID713B049-11-0-0__bin.41	ZeeviD_2015__PNP_Validation_73__bin.3	BritoIL_2016__M1.15.ST__bin.85	LiJ_2014__MH0389__bin.39	ZeeviD_2015__PNP_Main_225__bin.2	BritoIL_2016__W2.46.ST__bin.69	CosteaPI_2017__SID713A013-11-0-0__bin.81	BritoIL_2016__M2.57.ST__bin.84	ZeeviD_2015__PNP_Main_73__bin.31
LiJ_2014__MH0374__bin.32	0.7761819110327154	0.5901089237985544	0.6179940190742723	0.8633290651079238	0.8334128432815446	0.922379548225054	0.529442350263832	0.9435318995264762	0.4114509396568764	0.7943211927535618	0.9156444856131434	0.8794273660682457	0.9414329528255787	0.9270672538229987	0.8984100522215157	0.9000470103776423	0.8210858064018743	0.9032287608447028	0.9300223574632017	0.8584257262117925	0.9266701871314453	0.9351343737446751	0.9200162768360567	0.9312280490229551	0.9427134204484129	0.9393096604297247	0.8226149479089077	0.9379671692506917	0.909275188084985	0.7635835935521007	1.0	0.7562120649148973	0.9171214577738412	0.662624315204872	0.6098869026537387	0.942968470586053	0.887871264602345	0.947645162655327	0.7358544266559854	0.8797316872552026	0.9493887781417395	0.926594251749557	0.939166484557004
ZeeviD_2015__PNP_Main_16__bin.42	0.7804302683173747	0.5488677077733723	0.60833863164415	0.824274358813433	0.8260173438953908	0.9126249423552879	0.4756677918186804	0.9319792397174113	0.4290267389601849	0.7823751804381817	0.9047436481666935	0.8783676109029686	0.923309338579798	0.9083189846890187	0.8851833306500686	0.8927630986522734	0.8052440997737872	0.8876542081322022	0.8873792871975529	0.8504136775552639	0.9106322772185369	0.9200375748016886	0.9090625673658618	0.9235637939361856	0.9403312422060256	0.9256922140754061	0.7973573480976562	0.961383500377931	0.8954181663387626	0.7588499982263166	0.8899661362898362	1.0	0.908546834793666	0.6286179731437038	0.6444276323508946	0.9320597376585741	0.857336500495267	0.9163182970455891	0.7228947059642152	0.8668420794119012	0.9275409379783829	0.911635772739304	0.9253988741203212
CosteaPI_2017__SID713B032-11-90-0__bin.23	0.7520254595141064	0.54917990154701	0.5842745024526562	0.80134351598317	0.7840199723256729	0.8801882591071183	0.47855077112117866	0.9042797685932145	0.395394510861144	0.76373991333623	0.8668993809575924	0.834731497263449	0.8983098506084776	0.8849868400664443	0.861464203788804	0.8628928882180399	0.7844647769962845	0.8546138867909808	0.8575026791219198	0.832200282377825	0.8793539117347166	0.9124444535945744	0.8800490206170486	0.8956626939451303	0.9151344111945579	0.9016672861063826	0.7739037813273058	0.899283436470949	0.8761129597985431	0.7144435282274886	0.8571960293733618	0.7215571522532255	1.0	0.62826628033855	0.5903690307592453	0.8960999136396292	0.8385608266323681	0.889779461401682	0.6940215218279359	0.8584973945607053	0.9019132560460387	0.8980823013250954	0.9005100354651812
ZeeviD_2015__PNP_Main_751__bin.17	0.6872940589866126	0.8203323290971185	0.7545400888493736	0.767167633356662	0.7902480453438182	0.8774634074545766	0.7042244002366914	0.8976647753384416	0.3375570327072626	0.7585665454174089	0.8830728126323504	0.8400658710873085	0.9021312735977989	0.877057157360711	0.8696628049128478	0.8658541164173097	0.7096663492759587	0.8660546132288848	0.852147493564578	0.7921606497598543	0.8810077705655662	0.8877578298885929	0.8794961597726801	0.918628331476047	0.9290436527365187	0.8964828203518531	0.7370931116204047	0.8968627880921414	0.8494719499704135	0.681231846402922	0.8584019427915764	0.691958801284381	0.8707906933435059	1.0	0.4654079171460067	0.951998660350892	0.8163516789167465	0.8836382586964553	0.6698012753699805	0.804967665195856	0.8961554173187194	0.8754899781631188	0.9123273249369974
CosteaPI_2017__SID713B049-11-0-0__bin.41	0.8833115078469124	0.4074261388593549	0.43870541340481695	0.8408688048801514	0.8336462793361221	0.9177492518442194	0.302159696878887	0.9166860290887894	0.4704083350095854	0.7708110460223564	0.9160661579070521	0.8678557793751206	0.902117824785816	0.8871440358950571	0.8511635926255855	0.8454033062533097	0.8604977852946851	0.8983296318950407	0.8765471122623656	0.8468220312891268	0.8957688660462482	0.8930997253683307	0.8848189031974679	0.9612403991806207	0.9117352698492194	0.9049749793718365	0.7971724021855591	0.9153198494246693	0.8762967007253725	0.7374471980591053	0.8638352374188728	0.7755787174824199	0.8946473507690919	0.5088526635987832	1.0	0.9331943070373853	0.8435083887864893	0.8923616271002754	0.7099594004901498	0.8409919580950661	0.907340342119631	0.9026843295744236	0.9236023136383975
ZeeviD_2015__PNP_Validation_73__bin.3	0.7595758210719	0.5929003968768867	0.6006888779032546	0.8054536524791133	0.8201448530933556	0.8989513485342578	0.49554706492331085	0.9135873231023955	0.404810671173398	0.7659777530183983	0.9088925730082967	0.8690938960742324	0.9096603759017127	0.8953428894052852	0.8660430591583551	0.8697919961910113	0.7760358636871053	0.9017946856458391	0.8766100000965116	0.8302624792098064	0.8933842413817878	0.9059982992522501	0.8912261361820679	0.9312210532411255	0.9280871091684888	0.9114088432448895	0.8077254268222719	0.9184391725315297	0.8768410916098232	0.7212001531316385	0.8722299848476887	0.7325676036507097	0.8868230653994345	0.6797463033400498	0.6094306784439337	1.0	0.8498071377787977	0.9016917400064984	0.698013256395766	0.843327460427589	0.9118710262715127	0.8924507603500581	0.9117868467643435
BritoIL_2016__M1.15.ST__bin.85	0.7985825078800173	0.598786568442277	0.6108224976769892	0.8745725963669932	0.8421949871551164	0.9384556988163273	0.5149073528607955	0.9595067321765852	0.4217209107417237	0.8045294156944436	0.9321146383087267	0.9072277522364673	0.9569571897945426	0.9460684938994395	0.9232647260669149	0.9187031222480672	0.8227958726321991	0.9131740527277917	0.929282083361169	0.8842946245832245	0.9410119217524916	0.9470699696945772	0.9405813296731994	0.9605003127713975	0.9568806670836952	0.9551127495338795	0.8465950430288418	0.9470918333262479	0.9274595067321766	0.7792131521890961	0.9302440831546791	0.7632527010694959	0.9400007287877223	0.6602385565144513	0.6239570744031532	0.9625724991952969	1.0	0.9488439604754125	0.7590743181279873	0.9027031951268394	0.9639723789453227	0.9302410465391693	0.9577017679175498
LiJ_2014__MH0389__bin.39	0.7586455108820613	0.5613645491911018	0.5957720591224429	0.8223388911262675	0.7987302409810306	0.8952570766056143	0.5092424212037723	0.9149885875624757	0.3926491002034238	0.7747269931384447	0.8859759002708523	0.837728743352682	0.910137420816221	0.8972728854468792	0.8694775970951538	0.8742452912515848	0.788194265649891	0.8658530437954661	0.8890367425743272	0.8260826909828464	0.8926049247743937	0.9030476709792364	0.8930737805548976	0.904759401100429	0.9196305308043669	0.9145061810368705	0.790497350287303	0.9069654624029156	0.8850517394549456	0.7226363028797501	0.8861271265861824	0.7280593110692785	0.8901831356098946	0.6378248994399206	0.5891278577843881	0.9115374838000843	0.8468337600011274	1.0	0.6978248885993246	0.8530519259131982	0.9179177166235662	0.9023468264425988	0.9183930767617188
ZeeviD_2015__PNP_Main_225__bin.2	0.7892174024204408	0.5924864937891041	0.6006468745051838	0.8697941710113642	0.8555347500751758	0.927739774283942	0.5129854282547462	0.9544681988474506	0.4270483027715515	0.818070358679057	0.920350035663079	0.9093286189309211	0.9618463160983575	0.9467312717991478	0.9286760209010338	0.9242112358310078	0.8180558319666118	0.9104166696930651	0.914081759242984	0.8717501928421078	0.9567002282146525	0.9500426359010266	0.9472535071115521	0.9436574194457478	0.9564242206781941	0.9635728158724671	0.8389641291889591	0.951067495464034	0.9224004811247162	0.7776512339715886	0.9220540190328986	0.769678974181674	0.9304308477644115	0.6478688586507299	0.6280820236291504	0.9455713138104003	0.9078243778572228	0.9351055438292705	1.0	0.8978423474005175	0.9531077722269595	0.9459889567931992	0.9616901539395718
BritoIL_2016__W2.46.ST__bin.69	0.8143457932670419	0.556084387848554	0.5943424213247739	0.842884526250923	0.8154478426912564	0.906835114960321	0.48517725901039954	0.9328678016522517	0.4144634000339544	0.7923735360101699	0.919428203183607	0.8688361453412858	0.93116009500183	0.9273534424064623	0.8912313639976431	0.8887488155612199	0.7804477868838495	0.8964872468326359	0.8901046418251254	0.8978571718098577	0.9165779133081867	0.9628775003921205	0.9139109067058767	0.9292591184896989	0.9697347620812755	0.930805864829761	0.8030251139205409	0.9344233596881365	0.8958204951820584	0.7502830022975028	0.8915497599400335	0.746458138864102	0.9308528605408148	0.6297243172844939	0.6017354341199437	0.9239697512105801	0.8731591633118583	0.9245290001721218	0.726157754027973	1.0	0.9207716930733609	0.9661190295620646	0.9317322677839114
CosteaPI_2017__SID713A013-11-0-0__bin.81	0.7463119244829518	0.5702472212909576	0.5942136871972126	0.8086104901688809	0.7962119370148573	0.8882684227043852	0.5026713309633394	0.911871784682584	0.39088405631002865	0.7636584380961358	0.8714408585105027	0.8433672480256893	0.9042412466782417	0.8943212259416871	0.8674301132048795	0.8664361295906137	0.7845936824200931	0.8625073236669855	0.8895462486222937	0.8356729793909066	0.8871566177565319	0.9030426823847466	0.8885131697473375	0.8945922150089384	0.9088668051245854	0.9043869166906773	0.7906513056210416	0.9031771058153397	0.880868171852055	0.724667609951404	0.8771471599167538	0.7281679746619867	0.8915379647114395	0.6391287862153324	0.5918572605254617	0.9108103215772635	0.850053073155266	0.9069468529386248	0.7027581974192844	0.8394309443808329	1.0	0.8858964650386615	0.9048935484251036
BritoIL_2016__M2.57.ST__bin.84	0.7942734756154168	0.5603987116630752	0.6010349508900731	0.8108178361924816	0.7979595871118251	0.891582450395861	0.494114781689364	0.9188645902846115	0.3983048255841258	0.7797185230652284	0.8879553166833952	0.8417440386020518	0.9138525708306803	0.906059858081977	0.8721170512418646	0.8769996472254775	0.7722392663163677	0.8653602723463001	0.8696738419329859	0.8493035706679453	0.8935254407224124	0.931063708020651	0.8955164870210649	0.9042479294975202	0.9510893961221015	0.9195854298661313	0.781646768945794	0.9158441632199249	0.8840868109292387	0.7272031751891385	0.8729340027675871	0.7297654322470863	0.905221062932572	0.6366777377432697	0.6004074927997956	0.9089546843104896	0.8364507824932094	0.9091070435856745	0.7112354862772895	0.8981049564274317	0.9033299512122666	1.0	0.9173513732540118
ZeeviD_2015__PNP_Main_73__bin.31	0.7243157807590724	0.5421824140409824	0.5685370207335493	0.7579421730245782	0.739546902890743	0.8513173517272573	0.48155122002439243	0.8724052774838663	0.36776355111502396	0.7258090082304194	0.8367581314767101	0.7972799836845463	0.9361582154770655	0.8740156208353189	0.8671542456525778	0.8169180956150199	0.7325431713364942	0.8106332132559022	0.8151048187126946	0.8044492928623929	0.9030154310268236	0.8522391344732613	0.893271086916137	0.8729792462583496	0.9049443093797704	0.887056373123117	0.7478570822799635	0.865007794263745	0.838516888917607	0.6967193418895233	0.8178949026322804	0.6847846279349643	0.8390545113844713	0.6133131476710094	0.5678822823865793	0.8584488001680007	0.7960462284648128	0.8553290754307038	0.6683833566218934	0.8006647335815652	0.8529509163307999	0.8480057992553045	1.0
