	CosteaPI_2017__SID713B072-11-0-0__bin.18	LiuW_2016__SRR3993030__bin.73	CosteaPI_2017__SID713B064-11-90-0__bin.6	LiuW_2016__SRR3993012__bin.46	CosteaPI_2017__SID713A023-11-0-0__bin.73	NielsenHB_2014__MH0006__bin.37	SchirmerM_2016__G88960__bin.8	CosteaPI_2017__SID713A081-11-90-0__bin.19	CosteaPI_2017__SID713A040-11-0-0__bin.53	ChengpingW_2017__AS119raw__bin.13	BritoIL_2016__M1.4.ST__bin.14	FengQ_2015__SID530743__bin.84	QinN_2014__LD-17__bin.18	LiuW_2016__SRR3993058__bin.36	CosteaPI_2017__SID713B058-11-0-0__bin.63	CosteaPI_2017__SID713A057-11-90-0__bin.38	LeChatelierE_2013__MH0006__bin.11	RampelliS_2015__H10__bin.1	CosteaPI_2017__SID713A038-11-90-0__bin.47	CosteaPI_2017__SID713B065-11-0-0__bin.30	LeChatelierE_2013__MH0175__bin.3	WenC_2017__RA042__bin.45	RampelliS_2015__H14__bin.88	CosteaPI_2017__SID713A058-11-0-0__bin.5	CosteaPI_2017__SID713A014-11-0-0__bin.4	CosteaPI_2017__SID713B072-11-90-0__bin.33	CosteaPI_2017__SID713B002-11-90-0__bin.87	CM_madagascar__A89_02_1FE__bin.65	CosteaPI_2017__SID713A028-11-90-0__bin.22	CosteaPI_2017__SID713B016-11-90-0__bin.43	BritoIL_2016__M2.39.ST__bin.73	CosteaPI_2017__SID713A073-11-0-0__bin.29	SchirmerM_2016__G88808__bin.1	ZeeviD_2015__PNP_Main_60__bin.58	RampelliS_2015__H17__bin.31	NielsenHB_2014__MH0175__bin.17	LiJ_2014__V1.CD6-0-PT__bin.10	CosteaPI_2017__SID713A058-11-90-0__bin.72	LeChatelierE_2013__MH0189__bin.83	CM_madagascar__A43_02_1FE__bin.25	LiJ_2014__O2.CD2-0__bin.23	LiuW_2016__SRR3993041__bin.71	CosteaPI_2017__SID713B058-11-90-0__bin.39	CosteaPI_2017__SID713B056-11-90-0__bin.21	CosteaPI_2017__SID713A013-11-0-0__bin.83	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	ZeeviD_2015__PNP_Main_763__bin.39	CosteaPI_2017__SID713B002-11-0-0__bin.27	YuJ_2015__SZAXPI015220-136__bin.55
CosteaPI_2017__SID713B072-11-90-0__bin.33	0.9414075410495184	0.8521710501657654	0.9015573943649974	0.8842542429477285	0.9405339929877644	0.8784567118816166	0.5754530865080907	0.9272203709193252	0.9167339609590884	0.9185871094801473	0.9047368367253064	0.8200835982513706	0.796538262342114	0.9099299968993516	0.9059413193770082	0.9292004415868506	0.8789094576591127	0.7687810703710897	0.9285598680691138	0.6923539202758555	0.6262274819668333	0.8767637067399919	0.896668762159823	0.8908150105456119	0.9022018011019227	1.0	0.9200445845982956	0.7038582628872829	0.8890491742394041	0.9448957705111299	0.9452296864937799	0.717404007673253	0.7778517447110094	0.6177275313727695	0.8635186567037041	0.7873065927962738	0.901868311032516	0.9395245786014372	0.873920735841792	0.8967513893289992	0.9346252985651835	0.9138995083257521	0.6014504049583116	0.8527779765372913	0.9408972969841936	0.8505879306408802	0.9066585572785166	0.8724871118652615	0.8473011581432909
CosteaPI_2017__SID713B002-11-90-0__bin.87	0.9222475696557082	0.8828985241168144	0.9180055624424373	0.922936805737843	0.9587399080209328	0.9121203132325741	0.5803458849912679	0.9482397737393845	0.9409271192587052	0.9577737636614405	0.9360926041971709	0.8337628572685768	0.8269224641650343	0.9441073918578345	0.9313794735859849	0.9644487704513832	0.9150024352755352	0.7891487611958189	0.9520504868275111	0.7166871755810901	0.6526663611824666	0.9084996426745243	0.919854399351807	0.9325011417724861	0.9241001998291514	0.8194091460148726	1.0	0.7282482858239653	0.9071534132548785	0.967726909263606	0.9683986963310033	0.7517847307465295	0.804950740672743	0.6402460766269689	0.8947024032603863	0.8081109089722833	0.9444264053664065	0.9597007418107222	0.9050614281184045	0.9173557763066656	0.9665032022735307	0.94089791112534	0.6358902714914962	0.8793848236056341	0.9561517639436594	0.8845618704129954	0.9293341455976136	0.9248304031632788	0.8717596041653074
CM_madagascar__A89_02_1FE__bin.65	0.8689122589889646	0.8688136825924931	0.8902236269227704	0.8995699899489809	0.9221817173328906	0.880966878802443	0.5586456452108144	0.9144097467058268	0.8995412188476184	0.9200333178786926	0.9025569962592852	0.8020123734602155	0.8116587105924347	0.915470032539644	0.8909627140676064	0.9210417213985774	0.8822148842812153	0.7803085865701216	0.91695292340331	0.7083360257109882	0.6437802774571818	0.8742122731858524	0.9114816975704456	0.9016042483125277	0.8975267700948456	0.7794544150198356	0.9055095715794345	1.0	0.887078615383672	0.9193626210567672	0.9373464460379127	0.7398394383881014	0.7932612420720286	0.608565392704309	0.8789873326972247	0.7818310966553359	0.9067783299837797	0.9266360498126812	0.8707281399765964	0.9033333443386726	0.9311790538835563	0.9078551238265753	0.636179990123494	0.8554681364768985	0.9207356157463766	0.8624439494138006	0.8930054622643423	0.8743707500720457	0.8473645906980671
CosteaPI_2017__SID713A028-11-90-0__bin.22	0.8507786999806094	0.8235127785510435	0.8768149909864277	0.8482471290935667	0.9184335558875661	0.8460922179647637	0.5437653816225294	0.8962487638041124	0.909543018537632	0.8969351695526527	0.8692224368339427	0.7696659024346898	0.7747520683009695	0.8731714283966922	0.878705844557878	0.9070276364654133	0.8449816652678331	0.7322553501334857	0.8870312123947323	0.6552904866969314	0.5962567143109483	0.8433667410512729	0.858398595242575	0.8596267866605605	0.8583766504047023	0.7509433582149422	0.8603401737671408	0.6766093570630181	1.0	0.9387109458333048	0.9211705448471542	0.6808911187082621	0.752093123818891	0.6022163566748462	0.8298821778057105	0.7465554698947403	0.882945155533139	0.9180313537770484	0.8407923597428065	0.8732768355687688	0.90648045452436	0.8885144675840568	0.5746237809372748	0.8065134437314571	0.9371503440842653	0.8124482632459581	0.8736290322290523	0.8231202897294202	0.8054237566180774
CosteaPI_2017__SID713B016-11-90-0__bin.43	0.8382642102633195	0.7852546876025149	0.8606052512812085	0.8290457391245567	0.9039724917109973	0.8356653436514822	0.5279821356500347	0.8693445739919824	0.928044232756124	0.882341889302796	0.8647635041324067	0.7477429325606871	0.7532733525213612	0.8534292911452973	0.8848512883658388	0.892890444666972	0.8318765586406764	0.7112610484138729	0.8708091909018792	0.6319328237880295	0.5767310148204652	0.8316565347429001	0.8332682760663703	0.8315823098135298	0.8351517336491427	0.7351306590709822	0.8453596496053155	0.6458950631806575	0.8646316223382576	1.0	0.8992595400572725	0.6607533035063989	0.7299945590475881	0.5954665136219314	0.8077759891631603	0.7328833667897784	0.8682384899998475	0.8985358469959117	0.8261062331047161	0.8473401960465947	0.8964022116378062	0.8700318173112417	0.5548230630110005	0.7799638418558353	0.9476807029100811	0.7968089244874007	0.8670790568397279	0.8030577357287662	0.7912218417458233
BritoIL_2016__M2.39.ST__bin.73	0.8587244738434301	0.807740514698816	0.8755327889377519	0.8507771375512486	0.9155009265011823	0.8477651627434181	0.535651345896933	0.8957547431581712	0.8884371434256315	0.8961970138102141	0.8817117193939911	0.7593644973409619	0.763298912697736	0.8704336485738379	0.8827708679333136	0.9107181771546059	0.8446817884653648	0.7223203541955141	0.8905094199926638	0.6470690348280524	0.588186466991788	0.8575912187449665	0.8593873722423223	0.846350708783556	0.8516640475581381	0.750980642960689	0.8638804630746304	0.6724902917023664	0.8664630259027803	0.9183237434708399	1.0	0.6713976429376788	0.7404321326040436	0.6058712021234406	0.8282203191387126	0.7462560960258581	0.8808752289182067	0.9173035093347194	0.8334646271458755	0.8714153066928713	0.9256582625091195	0.8918771766686835	0.5673909483067836	0.8006222243878933	0.9157019278533732	0.8101596370335178	0.8779728912115712	0.8162282536163324	0.8037512807914445
CosteaPI_2017__SID713A073-11-0-0__bin.29	0.9374136212318701	0.9612276597195368	0.9431792562554776	0.9637956939639749	0.9753767321167022	0.9421410935744897	0.6079373160757451	0.9676213682347103	0.9821556457685415	0.9798986621835557	0.9604950732063948	0.8785389477728524	0.8818848575064487	0.9791601034977522	0.9533130378999054	0.9777252890158308	0.9464156761569467	0.8242329863998699	0.9697738387981202	0.8149691512397982	0.7212000682818408	0.9412437746321017	0.9569182394632211	0.9858549090512756	0.9589010007868337	0.8382889924397271	0.9863510970632339	0.7806600146616839	0.9419465002819363	0.9924043917367028	0.9874574420487737	1.0	0.8466137034487804	0.6235928690267698	0.9239697628898149	0.8203207156255428	0.9705790867453102	0.981514134888487	0.9399139708528114	0.9521987300174836	0.9805386800204448	0.9606443775229319	0.7839088765895311	0.9466789494351071	0.9856135337395406	0.9399139708528114	0.9507848181398773	0.9792994541931869	0.9161974778519488
SchirmerM_2016__G88808__bin.1	0.8688050168942485	0.8566770561474308	0.8896914460319783	0.909467329279621	0.9376014420508563	0.9096055626822555	0.5935380775604229	0.9149515800290587	0.9182878963683321	0.945231075209179	0.9137287460826781	0.8247749134871566	0.8309112005634819	0.9079931232072191	0.9021213935968586	0.9294001606059472	0.912542490821302	0.7757046075532432	0.9175661053398074	0.6899896899148312	0.6510031917029334	0.893496054606022	0.9018759761404894	0.8941102362472652	0.8922523793158595	0.7767930360989088	0.9025803284936047	0.7153510532959947	0.8891984844515068	0.9370170337578729	0.9306842425830336	0.7235421267357862	1.0	0.6246103944713445	0.8666209291326258	0.8128034754854757	0.9475197950232572	0.9349320487126004	0.8761666899182339	0.9011133530914943	0.9327926209733673	0.9226973292455944	0.6051416020443232	0.8539430121100967	0.9274470289601106	0.8715841462875187	0.907477193615233	0.8703264349903194	0.871687077005788
ZeeviD_2015__PNP_Main_60__bin.58	0.8125386048223249	0.7534700272038736	0.829264664761639	0.8166261884490025	0.8732366138155884	0.8288401626340575	0.531070030294674	0.8407189781427283	0.8443989624569159	0.8936238235037024	0.8332445533093056	0.7238379435359047	0.7468634411910013	0.8173771563766353	0.8315953214939578	0.8610221566929595	0.8237929820477615	0.7066303948352725	0.8318836352256598	0.5852942611079264	0.5363379133523063	0.843910229631987	0.8085297400202157	0.7855221110553586	0.798399641467145	0.7004333398851864	0.8151261843440332	0.6231198636570641	0.8084273572545192	0.8678537916153344	0.8646866870047777	0.6051193314598575	0.7092030032921854	1.0	0.788372891554919	0.7563464033948579	0.8716825207023264	0.8522428345344796	0.8106459724696606	0.7991477117693335	0.865325130477659	0.8483402159986594	0.48345962955790445	0.7610540788666035	0.8678064637330785	0.7669942110273	0.8214903356947371	0.7662461407251114	0.7863875351880389
RampelliS_2015__H17__bin.31	0.8736693116846804	0.8641781000221758	0.9027048603411205	0.9051372484742135	0.9222048458786891	0.8855416180568277	0.5688367384324653	0.9176050213561904	0.9119068233751458	0.9230452095606313	0.9069591291687958	0.8118665213995777	0.8148191713990957	0.9330794373150014	0.8966287108188629	0.9323825409527849	0.8909324411620082	0.8117654772120289	0.9211863050416036	0.6911106183171515	0.6331926299449463	0.8824478147266118	0.9260780778464476	0.8943721858518854	0.8958215143129863	0.7819169470771427	0.9096526123971962	0.7187303913533943	0.8896597471966987	0.9401544587676081	0.9439378308281188	0.7160060549379562	0.7857955783526327	0.6295797217428194	1.0	0.797063162258839	0.9111829304742713	0.9295606313333398	0.8758976831184859	0.9044364954636174	0.9377698930744237	0.9281417703944387	0.5992849773903989	0.853929056953055	0.9339460262059257	0.8604880588524543	0.905396029580493	0.8680609736108834	0.8576642209088192
NielsenHB_2014__MH0175__bin.17	0.8678537569717774	0.8349161531934123	0.881633121058846	0.8926126033462846	0.9293862390994514	0.9114205416561457	0.5914802994465576	0.9045283303607599	0.9040073044793472	0.9531940867777879	0.9057322542420823	0.8101627868645834	0.8105531347336676	0.9036915695398827	0.8994930114663633	0.9322961433546226	0.9072704609097804	0.7807888989450069	0.9111617148833404	0.6718746772569252	0.6794864607040678	0.8913509282143524	0.8936828984214518	0.877675263453196	0.8851369779571485	0.7792262428427442	0.8980462794072951	0.6987585167286825	0.8747830639609855	0.9323391406360985	0.9296429581623805	0.6948217362217951	0.8055578623269202	0.66019248449674	0.8712113388046672	1.0	0.9381070994834846	0.928612288032887	0.8841370803918486	0.8754486787399098	0.9337365522840619	0.9241017888976804	0.5824217839403467	0.8380275545127543	0.9298275935475413	0.854637994505622	0.8959002092112823	0.8539175792699146	0.85286836129351
LiJ_2014__V1.CD6-0-PT__bin.10	0.8435753083193035	0.805737290126692	0.8584643745403536	0.8621756061075792	0.9084596477423283	0.8784587301874175	0.5546021634832609	0.8801968711377541	0.8888708930728775	0.9274356564618804	0.8781772076579689	0.7807992598390386	0.7831918537806738	0.8626256945960187	0.8802191148931674	0.9018000759068153	0.8781754698645773	0.7256250147712439	0.8814254910656566	0.6478566751424643	0.6079333048798629	0.8658235819953483	0.8557596729055766	0.8431443355581723	0.8473174726089006	0.7359530684565475	0.865332829141544	0.6681940712050416	0.8530202154029665	0.9106791574621543	0.9047529344379212	0.6778099771584437	0.7742599433062284	0.6273291644828396	0.821152212628058	0.7734633388154922	1.0	0.9031704997754771	0.8542119941109657	0.8533114695754084	0.9104598479361271	0.8928275010670051	0.5725087341495865	0.8007897923406408	0.9034568881264223	0.8265935912960185	0.8774334320863392	0.8163249701447095	0.8237943537007353
CosteaPI_2017__SID713A058-11-90-0__bin.72	0.851361292825786	0.8032107161676079	0.8695493645492883	0.8485629715474635	0.960619168399098	0.8471221308989497	0.5328758698160488	0.9045832761503937	0.9092802404563791	0.8918627406131028	0.8659553956127555	0.7560797748601771	0.7632839781027463	0.8607033755724648	0.8819022349634283	0.9018252794339652	0.8472536093024359	0.7164996924828578	0.9041901963873936	0.6458486880115755	0.5835563891557426	0.8417867508399538	0.8524544612011636	0.8739569408228582	0.8499977126824135	0.7474974204140553	0.8573249227818526	0.6657408960524287	0.8647243104584632	0.918874775292226	0.9185931810826975	0.6682948979263348	0.7448573476265268	0.5979915657281887	0.8167523140029582	0.7464767684777139	0.8805708466971981	1.0	0.8428694144975272	0.8584933184911837	0.9196236600131139	0.8908258233072579	0.5648844226895128	0.8001297840941629	0.9133140520932345	0.8051761149826079	0.8766153121510781	0.8135812446735151	0.7970251316901922
LeChatelierE_2013__MH0189__bin.83	0.8861660966700033	0.8526430880687	0.9115082096381811	0.9013628566566975	0.9463246329001768	0.9070090427888396	0.5767353217555795	0.9248298057923515	0.9349732426039675	0.9486213541035927	0.9213301131459983	0.8172364844874552	0.816662016761121	0.9124318035144088	0.9209108551789472	0.951876926708802	0.902509875939498	0.7737275482376602	0.9298685660764352	0.6905492969189522	0.646371234151359	0.9019365579150845	0.9012064971954937	0.8952510412467061	0.8921901515000544	0.7863482094542288	0.9143847638435608	0.7074893882512727	0.8956745147874661	0.9554283559415829	0.9439275043956937	0.7237707003830807	0.789443590258499	0.6432862006643744	0.8703768569602188	0.8037903372918848	0.941892915230178	0.9532385570167841	1.0	0.8899620291779018	0.9505321586956555	0.9360317348388808	0.6220619367418674	0.8503264386986601	0.9479192694640702	0.8607323907821499	0.9220256828079707	0.8735523336649584	0.8642385984060532
CM_madagascar__A43_02_1FE__bin.25	0.8683192724380181	0.8396163510831135	0.8899122622126344	0.8757668121326312	0.92379220788742	0.8715366301138373	0.5517004122044783	0.9075950828716117	0.9083307826386585	0.9149979014045011	0.8991365516685209	0.7921891925081057	0.7959377056211201	0.902257135682905	0.8924712657371752	0.918574128074809	0.878458512874746	0.753292045681567	0.9074535880484528	0.6747074337934359	0.6097994329210067	0.869559734825505	0.8890761231151588	0.8746836069449765	0.8812073980531632	0.7717989087303405	0.88649842467875	0.7020606558248397	0.8898209870546899	0.9373661801712967	0.9439867449409186	0.7013418181351642	0.7766100992846448	0.6065817086782881	0.8596492321339876	0.7612777055844634	0.8999796555370847	0.9286829434588886	0.8512570495396836	1.0	0.9333269795070774	0.9061255161720152	0.5909553283248076	0.8335808270848951	0.934743760573164	0.8385027208428106	0.8921765459500772	0.8469121320813852	0.8296233708392365
LiJ_2014__O2.CD2-0__bin.23	0.8409258954433344	0.7850023363431451	0.8524522974483416	0.8273422503763371	0.8988018276575239	0.8330105374385715	0.5301275430962388	0.873396419023143	0.8665865097422855	0.883169236201637	0.8654409051205739	0.7440499579192741	0.7455257701303839	0.8487947920787348	0.8620641591686866	0.8831015353491373	0.8302477452961182	0.7072230172278757	0.8740399089888148	0.6319356868450606	0.5751754912294209	0.8322439248440889	0.8328535643835108	0.8238812102257491	0.8309546218442774	0.7282497736667578	0.8455790015849964	0.6551949120818145	0.8362186949930573	0.8977700533907508	0.9078249574546603	0.6538491917049198	0.7278123730609015	0.5946374951215562	0.8069566608346586	0.7351018300469658	0.8693539480216749	0.900640370416586	0.8231268767074553	0.844976331250979	1.0	0.8759979238405233	0.5536340091913863	0.7813846550044204	0.8897853351988679	0.7919327133174214	0.8642724016811051	0.7998089110251502	0.7870725222151719
LiuW_2016__SRR3993041__bin.71	0.8341459194476284	0.7979936452095604	0.8599723431203854	0.863873645537832	0.8989956257813547	0.8462071639798551	0.5353558737358125	0.8680084994980181	0.8693212438209716	0.8952810278182798	0.8738370295800039	0.7557129511340415	0.7622322193072922	0.8648133229015924	0.8615832674510533	0.8965862492511305	0.8394502408692631	0.7200715495238694	0.8727903220070524	0.6350399807414013	0.5862554062223876	0.8431566320431348	0.8510717382800211	0.8338723598075234	0.8369331502307475	0.7337351696480108	0.8481867099255644	0.6581909911339321	0.8445473408635183	0.8978326553613586	0.9012692483401769	0.6600450415947433	0.7418082565770576	0.6006771284991698	0.8229364712447784	0.7496197521002541	0.8784184696526613	0.8989429655506346	0.8351963884656314	0.8452732997584468	0.902612084223542	1.0	0.5556498956369973	0.7812514532855881	0.889994829722802	0.796128652363145	0.8582294262633668	0.7993009183397118	0.7957973032490678
CosteaPI_2017__SID713B058-11-90-0__bin.39	0.936868719649274	0.967176076989798	0.9500410085144297	0.9684594369737487	0.9727249125250034	0.9416021053004242	0.588951303126678	0.9700348719885294	0.9793783227222573	0.9849454498250501	0.9715111785079982	0.8881506045068063	0.8915180230945792	0.9857727007204518	0.967989756722151	0.9810552464346195	0.9501719997403778	0.8013801282769933	0.9685302430418287	0.8325938032889418	0.7521457188881087	0.9546711353162967	0.9579594871280469	0.9880915994500729	0.9572933200375272	0.8332357783062009	0.9891412994093594	0.7958708261297993	0.9424759701906453	0.9879659186792308	0.9893708290800521	0.9294022197702343	0.8394920844716393	0.5906884119969081	0.9168801666302803	0.8152410061542275	0.9719484059783924	0.9836172459979821	0.9577647704408268	0.9512411713683863	0.9843465484992063	0.9588008992370646	1.0	0.949977873103725	0.9831564165048945	0.9487865610082784	0.9563462888769567	0.9889170801937726	0.9302489423343581
CosteaPI_2017__SID713B056-11-90-0__bin.21	0.9347404935583861	0.9232938517599113	0.9357792494407976	0.9440503016706381	0.9726911742255793	0.9265727361427311	0.6029081845998633	0.974405702205614	0.9516339663217422	0.9692281014993926	0.9472034899542682	0.8662328007911801	0.8536320779763841	0.9692086040846669	0.9429937077279456	0.9675135735193581	0.9338386344176661	0.8120963620313153	0.9682731430164409	0.7535414772237009	0.685266923755982	0.9244296798773405	0.952235482307963	0.9638808318011961	0.9513182741386291	0.8306039718307989	0.961712055541912	0.752413116201273	0.9300113333908576	0.9764541752676539	0.9815089837449639	0.7890977094271244	0.8328723093567678	0.653737944789959	0.918524867085709	0.8247012332322233	0.9558055833958357	0.9795281293765473	0.92045137759606	0.9433517134493996	0.9767424881024286	0.9477809453010401	0.6678876749789262	1.0	0.9732221676478983	0.9105014735067469	0.9479190865585653	0.9349495722184241	0.9010622357478046
CosteaPI_2017__SID713A013-11-0-0__bin.83	0.8516814520750909	0.8011873409358408	0.8734205163560305	0.8414323694782104	0.9221175215965468	0.8431341256378204	0.5317076766345464	0.8847498912100051	0.9431225281340901	0.8963406325474644	0.8712224005615491	0.7528872881553647	0.7619512614060435	0.8667338623102431	0.8898615839620386	0.8984630095420745	0.843123982048552	0.7171646098285294	0.8863458159215806	0.6443001650361974	0.5806981697245643	0.840030187321663	0.846447360012551	0.8430526388040303	0.846194108400481	0.7469499072368762	0.8522836431579969	0.6600528210505174	0.8807996394292135	0.967009328382811	0.9149808303068808	0.6696161970128482	0.7372756280318765	0.607578343166416	0.8188081079737741	0.7458165301959437	0.8789207085770472	0.91131358466668	0.8363301440761608	0.8622033972232939	0.9065498170265556	0.8800266979269546	0.5633830628432548	0.7932374719064842	1.0	0.8045083520623438	0.8756172796719428	0.8095040697770743	0.7979329393788674
FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	0.9156887790486598	0.8958142108007683	0.9201286240340232	0.9268907133945978	0.9504585186284124	0.9320944545560175	0.5908363014720279	0.9388822751562067	0.9398785565900318	0.9728278109670564	0.9346691867199464	0.8532000615941548	0.8425702452790211	0.9407397490158806	0.9333396053229894	0.9534111783741797	0.929723160005291	0.7913594497374409	0.9460411884777117	0.7249471202923391	0.6767316018621377	0.9246094781825221	0.9242403957143013	0.9242062214116882	0.9166504841292529	0.8029320747540757	0.9375530958098687	0.7351652367736403	0.9079750358729665	0.9667922270749731	0.9625843652967596	0.759307572341973	0.8238732832941132	0.6385307623000351	0.8970477020997898	0.8151210433696023	0.9561909563537868	0.9553201147130826	0.90299403075446	0.9196698842777703	0.9594117838624119	0.9360562613554172	0.6464873440495905	0.8824339662012126	0.9566231607691872	1.0	0.9294171994842495	0.9104110605733483	0.8907359094324694
ZeeviD_2015__PNP_Main_763__bin.39	0.851502891599384	0.8073056496318982	0.8692722191483438	0.8464220642601136	0.9194006759399901	0.8534108890478691	0.5409807120981981	0.8903571063565848	0.8930820114677201	0.9003866038420739	0.8863134486683841	0.764746099600709	0.7745726036376708	0.8704253347101176	0.8867289508833387	0.9071717303429391	0.8462405683816558	0.7237921713603028	0.8924747932180452	0.6520991848544333	0.6000965628557231	0.8542725539465662	0.8565932342565541	0.8481122666544495	0.8544787191677269	0.7502088083650217	0.863412545418022	0.6672475709507917	0.8558231983450395	0.9221816157009793	0.914382931634203	0.6732721768580421	0.7519095833348017	0.5994748954196079	0.8273477284821659	0.7489940194464905	0.8897040736133186	0.9116872773151297	0.8478881280550338	0.8577428256265132	0.9177961114067517	0.8845062431057997	0.5711964278791766	0.8052887546563384	0.9126483244230017	0.8146846024535424	1.0	0.8227958823342837	0.812490793048884
CosteaPI_2017__SID713B002-11-0-0__bin.27	0.9351972183784208	0.9176259081613202	0.9343938312822342	0.940084725972149	0.9666090467457966	0.9250093795949391	0.5929895268272605	0.9613002162467131	0.9546671124082227	0.9678463033468256	0.9478369055390808	0.8575912390738343	0.8491477823480678	0.9606550781956695	0.9455926831469623	0.9699371334419896	0.9292744139625034	0.8073016352266422	0.9614171829322536	0.7542347808736399	0.688176125116309	0.9195087075424085	0.9393076462619835	0.9593134015085869	0.947441485290731	0.8290910312454848	0.9867641469991975	0.750297172279786	0.9260301061725627	0.9808652215952071	0.9762553581062567	0.7963954024402732	0.8281650112575376	0.6421576265719169	0.9109709489559813	0.8198595671261285	0.9506032283614667	0.971723202588323	0.9225486271794151	0.9350814658799275	0.9754086650053889	0.9460467891025903	0.6783205688547261	0.9121648995523293	0.9689759020296755	0.9164760730276846	0.9449240708130076	1.0	0.8995078090439936
YuJ_2015__SZAXPI015220-136__bin.55	0.8816736104377516	0.8707628027931922	0.9068730617182297	0.9161394593237016	0.9338556130096757	0.9064462622059097	0.5860752089092213	0.9293189805770457	0.9241862594400582	0.9508520889332556	0.9211080573707561	0.8295031322474452	0.8378944716349203	0.9236108351441183	0.9115944816492105	0.9426403709420268	0.9043118672518403	0.7783309039407027	0.9255024232992795	0.7089600874899261	0.6535389388985234	0.9341850513669506	0.9126793630911412	0.8993210152264899	0.9016092010662835	0.7905626441541184	0.9132786309352552	0.7139425942734156	0.8896957722209947	0.9488905597034498	0.9439060659576125	0.7315729111859622	0.8144240749895486	0.6470908486872538	0.8837448199891591	0.804008815754545	0.941911950545302	0.9346929189430632	0.8961677059804387	0.899388571946317	0.9424762478520937	0.9248260613160685	0.626512277042955	0.8631678379147386	0.9378116550442616	0.8804158632715573	0.916175224645963	0.8832023792681938	1.0
