	CosteaPI_2017__SID713B072-11-0-0__bin.18	LiuW_2016__SRR3993030__bin.73	CosteaPI_2017__SID713B064-11-90-0__bin.6	LiuW_2016__SRR3993012__bin.46	CosteaPI_2017__SID713A023-11-0-0__bin.73	NielsenHB_2014__MH0006__bin.37	SchirmerM_2016__G88960__bin.8	CosteaPI_2017__SID713A081-11-90-0__bin.19	CosteaPI_2017__SID713A040-11-0-0__bin.53	ChengpingW_2017__AS119raw__bin.13	BritoIL_2016__M1.4.ST__bin.14	FengQ_2015__SID530743__bin.84	QinN_2014__LD-17__bin.18	LiuW_2016__SRR3993058__bin.36	CosteaPI_2017__SID713B058-11-0-0__bin.63	CosteaPI_2017__SID713A057-11-90-0__bin.38	LeChatelierE_2013__MH0006__bin.11	RampelliS_2015__H10__bin.1	CosteaPI_2017__SID713A038-11-90-0__bin.47	CosteaPI_2017__SID713B065-11-0-0__bin.30	LeChatelierE_2013__MH0175__bin.3	WenC_2017__RA042__bin.45	RampelliS_2015__H14__bin.88	CosteaPI_2017__SID713A058-11-0-0__bin.5	CosteaPI_2017__SID713A014-11-0-0__bin.4	CosteaPI_2017__SID713B072-11-90-0__bin.33	CosteaPI_2017__SID713B002-11-90-0__bin.87	CM_madagascar__A89_02_1FE__bin.65	CosteaPI_2017__SID713A028-11-90-0__bin.22	CosteaPI_2017__SID713B016-11-90-0__bin.43	BritoIL_2016__M2.39.ST__bin.73	CosteaPI_2017__SID713A073-11-0-0__bin.29	SchirmerM_2016__G88808__bin.1	ZeeviD_2015__PNP_Main_60__bin.58	RampelliS_2015__H17__bin.31	NielsenHB_2014__MH0175__bin.17	LiJ_2014__V1.CD6-0-PT__bin.10	CosteaPI_2017__SID713A058-11-90-0__bin.72	LeChatelierE_2013__MH0189__bin.83	CM_madagascar__A43_02_1FE__bin.25	LiJ_2014__O2.CD2-0__bin.23	LiuW_2016__SRR3993041__bin.71	CosteaPI_2017__SID713B058-11-90-0__bin.39	CosteaPI_2017__SID713B056-11-90-0__bin.21	CosteaPI_2017__SID713A013-11-0-0__bin.83	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	ZeeviD_2015__PNP_Main_763__bin.39	CosteaPI_2017__SID713B002-11-0-0__bin.27	YuJ_2015__SZAXPI015220-136__bin.55
CosteaPI_2017__SID713B072-11-90-0__bin.33	0.9405497517777619	0.8359791063999428	0.8834475632651531	0.8616514530456204	0.9252368929458545	0.8579081015513464	0.5621467049647856	0.9123453509014027	0.9016089298674217	0.8962560522271855	0.8826021254774487	0.8013532115562189	0.7759040434499654	0.892223505640795	0.8910075233315274	0.9122967967916807	0.858137242876175	0.7491805429201293	0.9133662649452957	0.6808167823447036	0.6114793840953774	0.8535544163796013	0.8744020178065809	0.876834408338359	0.8875755144180151	1.0	0.9154097966860542	0.6889142449239659	0.8741515808195933	0.9293478075689894	0.9265934266253701	0.7062693577569022	0.7597585242276489	0.6028563445740357	0.8417378793609257	0.7684467284751966	0.8804661705629211	0.9243492897470758	0.8583565881964108	0.8787689062888645	0.9152526346993224	0.8922758929697056	0.5919640392930521	0.8397454572093483	0.9268468450050599	0.8310546974823417	0.8905569071202473	0.868072095186499	0.8249956556849196
CosteaPI_2017__SID713B002-11-90-0__bin.87	0.9183078855890864	0.8665400728003241	0.9003995065722094	0.8998733808452303	0.9442674676017316	0.8914731975547102	0.5673850603053123	0.9339179259038969	0.9257938922379196	0.9352778110742068	0.9137825215495332	0.8154353225715903	0.8061251352298643	0.9262358075024694	0.9167443021380354	0.9476969576504826	0.894218382764622	0.76961989976679	0.9374566619579615	0.70564991510675	0.637716728142833	0.8852010354093616	0.8980287165263412	0.9186413135011372	0.9099114955626397	0.8152813160502106	1.0	0.7134010709143133	0.8922773695382687	0.9522397707047733	0.9504580745695025	0.7404591822026119	0.7867525562806591	0.6253628257086197	0.872758749922238	0.7893008710851618	0.9224296463312308	0.9452487850175173	0.8897081917813624	0.8996988906978544	0.9475304333576607	0.919556628122046	0.6262694158221596	0.8668845011781879	0.9415317655520034	0.8646680969801066	0.9138822843946635	0.9245603227612536	0.8497275677742492
CM_madagascar__A89_02_1FE__bin.65	0.8509402254428038	0.8507553357422448	0.8722280105066402	0.8767092274581959	0.9035394586222038	0.8598691716705587	0.5452501034108849	0.8955920314425688	0.8812810026304333	0.8975017722526782	0.8820507475062295	0.7832814431584443	0.7905694932937393	0.8962014128025741	0.8730119051044178	0.902817822801145	0.8610002061142834	0.761534263787607	0.8983686785527476	0.6937070998116672	0.6281717191393386	0.8520745614883244	0.8905882180924949	0.8834751528523717	0.8794707815315942	0.7629053718476189	0.8870484293101115	1.0	0.868656620678498	0.9007085709110958	0.920029072962098	0.7249294046787471	0.7744147557074083	0.594082208941398	0.8578938704819349	0.7624643721791939	0.8846330717678617	0.9076541977744375	0.8526358337935923	0.8878294939634928	0.9130320354422237	0.8862805710639129	0.6234263740441274	0.8383691407769989	0.9018245123180405	0.8419773198822932	0.8741509577239323	0.8565949260040289	0.8260291682368929
CosteaPI_2017__SID713A028-11-90-0__bin.22	0.8370412314723511	0.8074531144941337	0.8596893834112135	0.8267606145561909	0.904982089774533	0.8264774901724901	0.5312237269026086	0.8821860799936108	0.9062110006953995	0.8747453409490316	0.8477625439031664	0.7522373841465454	0.7547387359125833	0.8561314416643253	0.8646622275737248	0.8901200382631632	0.8251489281025953	0.7138519054414924	0.8741132576680121	0.6448587741757466	0.582089342831251	0.8210999256393772	0.8376661197245598	0.8471858623439893	0.8449014406965939	0.7383599723279192	0.8462318015236912	0.6625581852986135	1.0	0.9343924895411262	0.9028437272119947	0.6777659579443371	0.7347890795291717	0.5876575756278472	0.8090313440637594	0.7285383982498812	0.8621687903393787	0.9041920756111187	0.8269052346352858	0.8558119823851303	0.8878010804774764	0.8677571692166449	0.565917796076335	0.7942624681754882	0.9332301326367587	0.7935947695018557	0.8591296101697415	0.8098310715160681	0.7845182406571651
CosteaPI_2017__SID713B016-11-90-0__bin.43	0.8248954389443625	0.7703527075862517	0.8435590323455012	0.8081775990488606	0.8906587263664842	0.8163492998667266	0.51610250197657	0.8558197315045725	0.9251345492525482	0.8607931331336771	0.8435895175843496	0.7310641932976214	0.7338403382005889	0.836873818282793	0.8713512979753163	0.8764234452693868	0.8122838281772412	0.693423870074563	0.8577479228617422	0.6222202929631453	0.563139568713397	0.8098410327338565	0.8130598763227114	0.8196059186428502	0.822495720468916	0.7230343151126595	0.8318308307824036	0.6327897240887067	0.8606539613911077	1.0	0.8818180071004097	0.6577819868025425	0.7133171452296897	0.5810393743368633	0.7876679918909265	0.7153831828842614	0.8478276285068794	0.885024258960175	0.812607236798069	0.8304951134150294	0.8780991393221806	0.8498502578322211	0.5469167825878919	0.7681696993956634	0.9438034444343563	0.778638065327216	0.8531787820086724	0.790374882283901	0.7707765186785046
BritoIL_2016__M2.39.ST__bin.73	0.8420640334812758	0.7923581586922595	0.8583975928565338	0.8297457637442288	0.8976852359431025	0.8285258818003766	0.5236981947777547	0.8779610476975532	0.8709882634159943	0.8750431442296369	0.8623492659051626	0.7424800453708102	0.7442291631982091	0.853404367346552	0.8653548113768119	0.8934263083022356	0.8253853202689222	0.7044312338505226	0.8732862435215978	0.6345013745243983	0.5746983964558792	0.8365178850597116	0.8389299012860025	0.8304753242077365	0.835374478377804	0.7361742201215212	0.8478761533890723	0.6600661071113872	0.8492246220565485	0.9005124519322524	1.0	0.6589193165683317	0.7239364862797967	0.5917821578476478	0.8077188579874689	0.728866095200196	0.8606082693445191	0.8995422989411221	0.8168512224536782	0.8563073818254171	0.9072541184974033	0.8713916196648354	0.5571270206726846	0.7855055014814544	0.8975624017834302	0.7919108122484945	0.8604133589423946	0.8011968040108229	0.7842541496289258
CosteaPI_2017__SID713A073-11-0-0__bin.29	0.923801049012128	0.9431309811931307	0.9257395167218346	0.9396730932221316	0.9620886479449008	0.9203038442377741	0.5940654520262836	0.9533737549886304	0.978253826296372	0.9564976989716416	0.9375977632222658	0.8589472353568547	0.8595703320378696	0.9605373760960803	0.9392744506969775	0.9608897342831079	0.9242469712375188	0.8048413417680319	0.9563553621898764	0.8023952393820991	0.704195799671431	0.9169146362523821	0.934906304076157	0.9726071370449392	0.9443667232530025	0.8252781166156294	0.9714918338004069	0.764927321147115	0.9376231449560771	0.9879416857154091	0.969104955460034	1.0	0.8272842689488329	0.6090745172867027	0.9021778025291156	0.8012047862982433	0.9479928274206336	0.9681668266711259	0.9248008902518715	0.9340657207740533	0.9616611399185495	0.9391634678216849	0.7726239586646023	0.9329086123208908	0.9812284659628461	0.9186779202306852	0.9359091314022313	0.9645626204699205	0.8928363291244445
SchirmerM_2016__G88808__bin.1	0.8489461936050251	0.8365830234069558	0.8686357341427147	0.8845236434411865	0.9163509273972649	0.8991253440948392	0.587543001221558	0.8939634961736994	0.8969068043159446	0.9311019201257625	0.8898709367886296	0.8151092086414166	0.8167488694634333	0.8866230898270424	0.8817215460364017	0.9087655289277852	0.9020252682153344	0.7538386352577692	0.8964423400830931	0.673909529853311	0.6432978491733217	0.8803566506854675	0.87688210094356	0.8742050516014659	0.8721664279127692	0.7587244417071868	0.8821749515970424	0.6983555754422618	0.8687399408616236	0.9156099963591449	0.9099500828549749	0.7070225971206621	1.0	0.6146614174835907	0.842545349062735	0.8026966997519455	0.9371186884755024	0.9136202860283034	0.8557813036983603	0.8805905841360795	0.9104987631300466	0.8985562478095322	0.5917274326526863	0.8345456757188988	0.9063245397040359	0.8606526488071946	0.8868948779632988	0.8506496544590266	0.8591133667021679
ZeeviD_2015__PNP_Main_60__bin.58	0.793398339950383	0.7355023347617018	0.8090305462844957	0.79386534058448	0.8522466980350719	0.8151179744052746	0.5224225500939073	0.8201579109279598	0.8239074382528091	0.8803464207806105	0.8109265592001781	0.7118997267056268	0.7361533346115081	0.7972912997347225	0.8111689938623464	0.8413477628641289	0.8100456810651284	0.6857274078180833	0.8120450426216556	0.5711562636278946	0.5274600719287222	0.8302503403502552	0.7853569464050367	0.7674346500948248	0.7792255709650203	0.683571091549993	0.7961776456889854	0.6082902995710066	0.7888833565706795	0.8468271725791908	0.844579098172033	0.591031076549952	0.6979066104978072	1.0	0.7656555080720601	0.7431375778072798	0.8572325455494646	0.8320140283706507	0.7910082818964572	0.7806792130628818	0.8438817363151186	0.8257628844122723	0.47222312102270725	0.7432167795694226	0.8468199285155803	0.7542137510678958	0.8010809108782171	0.7485310246341628	0.7738219824490826
RampelliS_2015__H17__bin.31	0.8518325828938361	0.842711609475785	0.8799676041536103	0.8777885978190654	0.8994749173231004	0.8607526249313034	0.5527144055458604	0.8946371375955726	0.8892258742539796	0.8963741720258009	0.8807532034285603	0.789177858981652	0.7900934273069988	0.9095781790834676	0.8746253748180144	0.9097008205019428	0.865480490180009	0.7960025839544144	0.8982924689298765	0.6742157987600875	0.6155037264864969	0.8557879614720827	0.9069903680206717	0.8727525863648197	0.8740866010393668	0.7621944329280639	0.8873422871853216	0.7014826884695855	0.8673069988526471	0.9167511594049192	0.9205719409547133	0.6991189486776517	0.7639654058640339	0.6114380477645902	1.0	0.7739842070248851	0.8849457658821601	0.9064600788684594	0.8543451893132273	0.8823467705390631	0.9141051129515895	0.9015798760087546	0.5857091894289268	0.8335239160407648	0.9107155046906485	0.8366447159096387	0.8821932759335499	0.8471105026177	0.8316781241262281
NielsenHB_2014__MH0175__bin.17	0.8473819924855928	0.8148950170787731	0.8600227716975031	0.8671569480866842	0.9075339246443134	0.9020766422326887	0.5843739448277432	0.8830043971043439	0.882306323593325	0.9380565144464542	0.8808701300836381	0.8003121939868723	0.7960601000824957	0.8816756967983466	0.8781381165420238	0.9106874801611808	0.898134381680123	0.7577170635554621	0.8899678489935474	0.6557574413751036	0.679123513063375	0.8777001344297358	0.867636662854522	0.8575550649743724	0.8644384238882779	0.760559942636568	0.8771428559384514	0.6814495816828208	0.853671398756367	0.910076244297064	0.9079794945121559	0.678630308952329	0.7955411819109595	0.6486628899315964	0.8459854239215797	1.0	0.9265437815603207	0.9067469057765161	0.862770382292202	0.8547442230833857	0.9100905767242227	0.8988172796800328	0.5691744058260473	0.8184465082202793	0.9074285391505001	0.8430987044750474	0.8744445657548574	0.8338597690034284	0.8397293194668506
LiJ_2014__V1.CD6-0-PT__bin.10	0.8238072133718336	0.786598971504359	0.837666463228987	0.8379566747253938	0.8872078247970605	0.8682363343403267	0.5485014660025052	0.8595174773356986	0.8679899152373896	0.9136205465568752	0.8543670052815017	0.7714773885275051	0.7697218696432518	0.8418215272284421	0.8597492989741458	0.8812923760918556	0.8678074469312654	0.704511520179952	0.8608614867448071	0.6323208022210389	0.6007937545095738	0.8526021023129334	0.8314646261728368	0.8237985244048752	0.8277262850287014	0.7184882448703814	0.8451782489437691	0.6518754961400134	0.8329480066119562	0.8892705855529589	0.8839366025166029	0.6620367216597178	0.7657607433863058	0.6169298612684779	0.7975074481824767	0.7639294567101763	1.0	0.8819398779095875	0.8341255354141439	0.8332528155728531	0.8881813366550676	0.869089590895631	0.5594871007072124	0.7824296575990924	0.8823360948028856	0.8160500512301492	0.8571669379941416	0.797363211330969	0.8113673931569867
CosteaPI_2017__SID713A058-11-90-0__bin.72	0.837817322957383	0.7880852779768591	0.8526038992834766	0.8272516100174344	0.9570333321473168	0.8277548198864474	0.5210343419556736	0.8932666453183692	0.8950863335315675	0.8702165835607943	0.8450418579118316	0.7390174022510593	0.7437912882003216	0.8442956840858609	0.8681044575583986	0.8855155190262466	0.8276551944982388	0.6986498049002814	0.8999466292563167	0.6364439158199355	0.5701655848501638	0.8197725898026299	0.8319905931946372	0.8736533205921272	0.8371267224772158	0.7354237721763912	0.8444146246003548	0.652103400309381	0.8516886333870429	0.9050573438990462	0.9008069995306762	0.6592069615781475	0.7278783350361142	0.5837976588033771	0.7964551660338421	0.7289000035580496	0.8598714696947363	1.0	0.8286900786328957	0.841428912710878	0.9007605754552185	0.8702813061769434	0.5567253067123453	0.7906731660372307	0.8988175415232857	0.786830472492041	0.8620456074183639	0.8015543593731733	0.7765246666022829
LeChatelierE_2013__MH0189__bin.83	0.8707386298312391	0.835812984886785	0.8936770993173836	0.8780553328540354	0.9307756808918008	0.8861580487565591	0.5637053666552718	0.9095299558667757	0.9198044586973417	0.9255150281370383	0.8984131047623719	0.7985622594248731	0.7951817525442904	0.8942220580277552	0.9058896163521337	0.9343305592303436	0.881280629975335	0.7545612507530547	0.9145035663753577	0.6789361578188162	0.6310529889950531	0.8774793321918071	0.8794303763510912	0.8805988567364101	0.8775598113262502	0.7723436903592128	0.8988733687645917	0.6927889162603109	0.8808809169409344	0.9398161703275731	0.9251122492308494	0.7121330343086383	0.7710759523747477	0.6277027575983799	0.8489602095829955	0.7843653568751409	0.9197446741974699	0.9372025146280407	1.0	0.8720611702739204	0.9312600886343534	0.9138244757742476	0.6119978293627738	0.8365143030583605	0.9326707728909485	0.8410640567922091	0.9071397255738163	0.8588940174110858	0.8412464761636134
CM_madagascar__A43_02_1FE__bin.25	0.8512211259835447	0.8232223796423407	0.8721770224870464	0.8540535884150197	0.9055159154183537	0.8513787497502763	0.5390729156547892	0.8894866780424594	0.8900981116306178	0.893410043566476	0.8802792506639444	0.774448454279027	0.7761493246921296	0.8842271761702191	0.8747400582474804	0.900784269881214	0.8579930828826088	0.734798379041171	0.8894371915110437	0.661391891173619	0.5957335278581679	0.84803639276177	0.8681510182312048	0.8579652237982562	0.8638669508782026	0.7563220876718052	0.8694354686466167	0.6900112352754659	0.8720252637907049	0.9187313852746412	0.9276206325844982	0.6879859531564159	0.758922879822875	0.5925634573123681	0.838653379838454	0.7432734057547338	0.8788239800734233	0.9102233675401344	0.8341347096698516	1.0	0.9152735597128314	0.8852788566045274	0.580004142205963	0.8178452097954008	0.9161104319441059	0.8193891895755705	0.873970634325691	0.8307446989844264	0.8092327204945721
LiJ_2014__O2.CD2-0__bin.23	0.8239180474543153	0.7689930759284973	0.8341707442049399	0.8058714559931184	0.8803035653127381	0.8133331519127482	0.517580982166799	0.8552486081501206	0.8488684665358669	0.8608697701091443	0.8451429284468363	0.7262486161149269	0.7259515952179304	0.8310492039176226	0.8446116095014828	0.8655812848294336	0.8100330672203092	0.6894711235952073	0.8563158921777639	0.6194170027372384	0.561022030653884	0.8100772055212037	0.8126534884523585	0.8079977273753043	0.8146025428971186	0.7131548066277807	0.8289800136463679	0.6424263321802064	0.8189871686972497	0.8794390519756702	0.8897753791911474	0.6412611474099777	0.7104175682384769	0.579901939961291	0.7865929745099652	0.7164860868110775	0.8480812781920952	0.8821666662241775	0.8064379528324178	0.8286318852430726	1.0	0.8548404118335781	0.5433962464523425	0.7663242021255412	0.8717659568254407	0.7730909687062766	0.8462646386500184	0.7841129329867758	0.7664303995412272
LiuW_2016__SRR3993041__bin.71	0.8147597736020419	0.7802874975037684	0.8400103542323779	0.8424163112671009	0.8784058175193065	0.8242283566451739	0.5214368172977232	0.8478307404438779	0.8489225853574467	0.8712973702711797	0.8507862104056616	0.736032386725792	0.7409927068999947	0.8449053620425058	0.8420784651115713	0.8760443139261006	0.8173237113289253	0.6994427590131062	0.8528403013532996	0.6204678006625615	0.5703797144584477	0.8193374522296478	0.8272853856233466	0.8150853095737667	0.8177651681981447	0.7163743909878512	0.8289482862856347	0.6425495348118321	0.8248171937704999	0.8770062180106195	0.8805679645247858	0.6452858151119817	0.7223998840107125	0.5846909870305375	0.7993853798785943	0.7291092761338364	0.8550636573282525	0.8782112482252818	0.8153814378841804	0.825826628842487	0.8808117745540294	1.0	0.5434180182792552	0.7636807176016479	0.8693988663688514	0.7753411972611209	0.838300264532172	0.7813670322335324	0.77367077370873
CosteaPI_2017__SID713B058-11-90-0__bin.39	0.9226809537577371	0.9497784360119662	0.9330074287366428	0.9446526667335391	0.9587076712474258	0.9203360928031532	0.5758492302790349	0.9556405883984258	0.9649279843282569	0.9619210866371248	0.948670911097081	0.8686063595650148	0.8692813774140443	0.9675973730948743	0.967324769732766	0.964768670675077	0.9285059329584546	0.7831452055441152	0.9543200552287331	0.8252647851920909	0.7351268903745051	0.9304094360886729	0.9365500923429139	0.9738755111313039	0.955411058727733	0.8200935820199791	0.9741758468700766	0.7799158587890983	0.9281967464611718	0.9738873121426506	0.9714734152716887	0.9160228231559444	0.8208830696790715	0.5769597054467568	0.8961097966095696	0.7966980770252011	0.949841571422671	0.9694100084377232	0.9422694524920785	0.9336134106692944	0.9661440785475315	0.9376942003929737	1.0	0.9358792048478554	0.9687314502852895	0.9280297621506163	0.9417389970320456	0.9739935212447706	0.9068310154180214
CosteaPI_2017__SID713B056-11-90-0__bin.21	0.9212030651595303	0.9061427642190083	0.9184568335534744	0.9208658013686355	0.9607160280364527	0.9054093295544302	0.5892852994471031	0.9704614166904507	0.9371556839527151	0.9461568521382441	0.9248793649318668	0.847048589216851	0.8321094211507954	0.9511054619310904	0.9286199646889374	0.9508951387552187	0.9124404291754337	0.7922119028813029	0.9566012438520918	0.742376510842222	0.6692682578769555	0.9005577919966017	0.9298872966461128	0.9526316531816462	0.9368582446684942	0.817910325167097	0.9480414639488653	0.7373739720299214	0.9158844193255056	0.9616888245796855	0.9629768984674203	0.7776195398941995	0.8139535944935982	0.638415880685778	0.8965761710064317	0.8054315649039898	0.9338913189212867	0.96795122825416	0.90550017921028	0.9255439363869881	0.9579166970881647	0.9264648781038225	0.6579755212032311	1.0	0.9585198724288303	0.8899499538699465	0.9329010991563842	0.9217373772907388	0.8781988205308606
CosteaPI_2017__SID713A013-11-0-0__bin.83	0.8391980748820047	0.7861403406149652	0.8562386286137804	0.8201409756036535	0.9079976453348111	0.8238937655133518	0.5196763654031925	0.8706682224678474	0.9401687149391064	0.8744243935739686	0.8500578015528483	0.7359163870698991	0.7422889279680058	0.8499955875386682	0.8762695124619067	0.8819069812576902	0.823483964506905	0.6991796879358574	0.872884596723012	0.6340517586786014	0.5669465057532748	0.8179256157074156	0.8258700748224956	0.8302926797435565	0.8333151312259237	0.7357956783576041	0.8392518359051276	0.6464959139931828	0.8771151496872562	0.9630529904484583	0.8968555887626614	0.6666370248446932	0.7204842684764633	0.5928850159913684	0.7984414713208611	0.7278502048835973	0.858373516035155	0.8968488263698157	0.8228767016293648	0.8450160995667673	0.8881909348095186	0.8596614137526107	0.5551170519483637	0.7812541736643344	1.0	0.7859817625027345	0.8610571716359546	0.7973902573530034	0.7773059506013964
FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.50	0.8950008623985777	0.8750458840268908	0.8983499440546564	0.9013094386609463	0.9288318137830189	0.9201587778304463	0.5839041446996259	0.9171960668192046	0.9181806887850794	0.9576174319499173	0.9099040747428182	0.8421798541279945	0.8275247070156626	0.9186535003129964	0.9120843952495307	0.9321543600982451	0.9179298091988378	0.7689821163864173	0.9244032262149868	0.7084023352708153	0.668096760718368	0.9101485215191564	0.8985212176183407	0.9037100829068582	0.8959480936568877	0.7844932292665511	0.9164675510976182	0.71771905426437	0.8869047690842372	0.9447449772821297	0.9409021774659474	0.7421520724302231	0.8135401803357846	0.627890894719427	0.8721913246321539	0.8041153097257251	0.9439943487764997	0.9335534962522852	0.8823599888873209	0.89870616090307	0.936585359969991	0.9116152021771846	0.6323440073752166	0.8625159764864716	0.9345936012035788	1.0	0.9084377961354091	0.8901251945422433	0.8768173190541035
ZeeviD_2015__PNP_Main_763__bin.39	0.836776703682428	0.7919563846021012	0.8519219180061532	0.8251630819762258	0.9040137020577756	0.8336073979834574	0.5287655108492245	0.8755477475128016	0.8782578510183152	0.8786426927644818	0.8645744714593325	0.7475321846817478	0.754519952211959	0.8532797891123619	0.8720764185753103	0.8904741095248332	0.8262460661208868	0.7053194151251264	0.8776590908289955	0.641282030498356	0.5861344197241968	0.8315771110790018	0.8356087865150325	0.834917340080986	0.8405331397377297	0.7368856012095026	0.8490567500607924	0.65315961417148	0.8416192956550239	0.9073979834574436	0.896095195469299	0.6627383675238677	0.7348556667242284	0.5845813083914531	0.8061451332673135	0.7310565879479689	0.8691541587225509	0.8965346621885936	0.8341991097891476	0.8402395745595641	0.8986731417817608	0.8639669007904762	0.5624719386226753	0.7925304754487177	0.8974724496304884	0.7962950171451932	1.0	0.8093662445859604	0.7914330421176163
CosteaPI_2017__SID713B002-11-0-0__bin.27	0.9312863218996038	0.9005839834967697	0.9168192832330079	0.9165614708499997	0.9519311442620151	0.9039019519675698	0.5796763705844571	0.9469355740210921	0.9394845128418493	0.9451179360115332	0.9250498524965102	0.8386997028074837	0.8278667259729585	0.942527265581966	0.9309248988885737	0.9533740032030255	0.9079767636977499	0.7876216868376863	0.9467805628080747	0.7426413182185934	0.6722346586454773	0.8958713188378287	0.9171422569875453	0.9451855257571569	0.9329562338184281	0.8248956102686228	0.9864759799400111	0.7350437451356632	0.9110794163321918	0.9653742185188617	0.9582768904993506	0.7844109715560496	0.8094414375327071	0.6273113568175995	0.8889848546355031	0.8006017511005593	0.9285224274513122	0.957358560362702	0.9070681470574784	0.917230892641986	0.9562666014783131	0.924820371144602	0.6680841625893591	0.8992746851309441	0.9544756755837913	0.8960550658109616	0.9295010622113018	1.0	0.8768927658331003
YuJ_2015__SZAXPI015220-136__bin.55	0.8589828978176794	0.8482616463811058	0.8836474588341141	0.8889307917170692	0.9098777461806609	0.8935997558420667	0.5774231800617071	0.9052938240441518	0.9000716896015108	0.934993745042529	0.895420608137644	0.8169816929237118	0.8237182900678905	0.8997529808409143	0.888291784625998	0.9191445411786024	0.8913767423672829	0.7546256483458141	0.9016525168454668	0.6899877762076361	0.6439669464839509	0.9261454043150463	0.8852016607826088	0.8765452606179295	0.8786192519166239	0.769750803130181	0.8901972815175941	0.6959665459123416	0.866602898421716	0.9243710469384089	0.9210091066458327	0.7129193086642686	0.8026763588040713	0.6367510940214688	0.8569685153894206	0.7916224898704659	0.9277031827957672	0.910651469318917	0.8723261447684871	0.877283218433924	0.9177584362447365	0.8991119867874952	0.610740564710595	0.8412659493467662	0.9135687274380425	0.866658533367456	0.8924302298041173	0.8609972802459381	1.0
