	XieH_2016__YSZC12003_37270__bin.2	XieH_2016__YSZC12003_36033__bin.55	LeChatelierE_2013__MH0305__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.75	CosteaPI_2017__SID713A052-11-90-0__bin.22	BackhedF_2015__SID532_M__bin.11	NielsenHB_2014__V1_UC35_4__bin.75	NielsenHB_2014__O2_UC49_2__bin.47	XieH_2016__YSZC12003_37264__bin.57	CosteaPI_2017__SID713B026-11-0-0__bin.2	NielsenHB_2014__O2_UC21_2__bin.29	XieH_2016__YSZC12003_37172__bin.8	CosteaPI_2017__halbarad-11-2-0__bin.19	CosteaPI_2017__halbarad-11-0-0__bin.24	BackhedF_2015__SID377_M__bin.5	RaymondF_2016__P12E0__bin.20	ZellerG_2014__CCMD25511638ST-21-0__bin.46	XieH_2016__YSZC12003_37138__bin.8	RaymondF_2016__P23C0__bin.13	XieH_2016__YSZC12003_37348__bin.40	LeChatelierE_2013__MH0440__bin.36	Obregon-TitoAJ_2015__NO21__bin.26	LiJ_2014__V1.FI15__bin.3	HeQ_2017__RSZAXPI003077-109__bin.50	XieH_2016__YSZC12003_37255__bin.85	CosteaPI_2017__SID713B032-11-0-0__bin.61	LeChatelierE_2013__MH0203__bin.118	RaymondF_2016__P22E0__bin.15	XieH_2016__YSZC12003_37308R1__bin.82	CosteaPI_2017__pluto2-11-30-0__bin.1	HeQ_2017__RSZAXPI003105-143__bin.51	KarlssonFH_2013__S312__bin.7	ZellerG_2014__CCMD13934959ST-21-0__bin.7	XieH_2016__YSZC12003_36052__bin.73	XieH_2016__YSZC12003_36694__bin.98	QinN_2014__LD-35__bin.32	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.66	ChengpingW_2017__AS38raw__bin.1	CosteaPI_2017__mickey2-11-7-0__bin.54	ZellerG_2014__MMPU68403337ST__bin.4	LoombaR_2017__SID5639_uuc__bin.14	NielsenHB_2014__V1_UC5_3__bin.31	FengQ_2015__SID530373__bin.60	RaymondF_2016__P22E90__bin.67	CosteaPI_2017__halbarad-11-7-0__bin.51	LiJ_2014__V1.FI17__bin.17	LeChatelierE_2013__MH0456__bin.69	ZellerG_2014__CCMD19497912ST-21-0__bin.24
LeChatelierE_2013__MH0203__bin.118	0.6866958955804637	0.72675403414084	0.8115415099264169	0.8595264149723555	0.8272331744180756	0.6776240772179694	0.8349530557464507	0.6516231146273074	0.6434157122572273	0.8430785660751443	0.6149053093340165	0.6645385910258774	0.7550312123613881	0.8162792758061698	0.806523587062973	0.7859054697657935	0.7527631380455578	0.8750255613316316	0.799469377883881	0.4506921314199649	0.6447044343822059	0.490365233715576	0.6962978571582504	0.6665399175811676	0.6656625712664294	0.6238291473410229	1.0	0.8596016024021667	0.7308313957804048	0.8468499100863698	0.5274901047116658	0.8439745895221289	0.6365147513427182	0.6594976809227461	0.7279057906293476	0.8703112615923931	0.5298285774490389	0.878579005466653	0.5656901080639716	0.8557220268040793	0.8958141673231599	0.8718327295192075	0.683588308115214	0.8274347916661678	0.7984895467922026	0.8452743263661244	0.8054685685414835	0.568930829959078
RaymondF_2016__P22E0__bin.15	0.659481236435283	0.711116342918731	0.7867247158598816	0.8523129339086929	0.8129565118921921	0.636825221768716	0.8178338794654187	0.6113010625294009	0.6356444843494106	0.8414262484463098	0.5817029563641881	0.6616551718581665	0.7512851373446477	0.8154791184483731	0.7749661287702025	0.7957919556780355	0.7236389629025551	0.8757643126367102	0.8168545566930759	0.4328754357829681	0.6061855780846541	0.4739734231135393	0.6961646622925374	0.6526300053218226	0.6640479778640828	0.6072897779381138	0.8033969251592407	1.0	0.716760876502833	0.8338494770156795	0.529651592943684	0.8428974705453459	0.6210835481383244	0.6441101657553027	0.7074470156391759	0.8708417386649431	0.5108470739151472	0.874164185163618	0.5425336261753104	0.8541842997730281	0.8911492585479257	0.8707799715065413	0.6678318876983542	0.8823134217797267	0.7962368582537708	0.8451278020693788	0.7710309341566567	0.545319414536856
XieH_2016__YSZC12003_37308R1__bin.82	0.7001903663656572	0.7447588639997808	0.8024442999187307	0.8665843783631655	0.8217149416515493	0.6627769456422863	0.8275703412153722	0.631186248085532	0.6589574964398539	0.8453078274728391	0.6031730889841541	0.6363396321480936	0.7576829061333598	0.8233097606506609	0.8021950106303699	0.7935094134375885	0.745432419413153	0.8772063156097257	0.8177094478005095	0.44780209065697474	0.6411209269134402	0.5011584309848139	0.7019222154175675	0.6603225265811951	0.6771050187783877	0.6355986157856512	0.8042926245155197	0.8439918119273067	1.0	0.8411921825408957	0.5450338727749745	0.8397675970304533	0.6502244657672577	0.6477832226727818	0.7311639016461525	0.876618667498685	0.5438485628182655	0.8635697172015934	0.5788692280043048	0.8620070475610231	0.9026701886903827	0.873888080177338	0.6808496284904454	0.8121665821648008	0.805553301001268	0.8565016016705018	0.7926782734634978	0.5826343922242824
CosteaPI_2017__pluto2-11-30-0__bin.1	0.6740710362185635	0.7155071669530787	0.8083917498834088	0.8755396310094344	0.8175285035866521	0.6504924047899454	0.8277803586107779	0.6191833720155842	0.6399846843691648	0.8732472766667091	0.5887548972818384	0.6779371442155366	0.7534038263672014	0.8199660297856357	0.8036478058181251	0.7974367186805331	0.7335075698049797	0.8901198756603051	0.8266416668632536	0.43489813472311195	0.6159369663800127	0.47178312776393605	0.6870398732649695	0.6701713572298307	0.6477863106568845	0.6095412387877425	0.8022196776821862	0.8451651420597345	0.7240777504169155	1.0	0.5231771405136544	0.8419418731887542	0.6188962039374236	0.6427656327406088	0.7187481286440405	0.8852865601710125	0.5105435597227944	0.8821662725855652	0.5492776792827059	0.8618576372191604	0.9180754385551045	0.8826471543594202	0.6626319476074771	0.8203992770441558	0.7980586893521888	0.8507374730297912	0.7900352223216246	0.5588018603773379
HeQ_2017__RSZAXPI003105-143__bin.51	0.7441249346966191	0.7758608851406822	0.8228017016195239	0.8897492350175386	0.8577013209941039	0.6605007836405702	0.8704231659079036	0.6557198298380477	0.7056735577281887	0.8856243003209194	0.6196880364206284	0.5990178371520263	0.8018090902306142	0.8775035450406746	0.8039823867452796	0.8500985148145385	0.7704709306664678	0.8990088812597955	0.8697253526382566	0.5075289200686618	0.6437428166281065	0.5520747817001268	0.7477640122397193	0.678908873796552	0.72727218449138	0.6596708709605195	0.8220464213747295	0.8831599373087544	0.7718068512575565	0.8606843794313008	1.0	0.9087006493021867	0.6980408985745205	0.7026718411821777	0.7670781401597134	0.920949324576461	0.570128367788641	0.9091894917531159	0.607531905366072	0.9068176729606687	0.9163250988879768	0.9015008582730055	0.7284782446451228	0.8678602880812002	0.854205537726696	0.8869654451824763	0.8048175236957982	0.5913657735651914
KarlssonFH_2013__S312__bin.7	0.6678202514313228	0.7104804651041347	0.7913563457266987	0.8443669585590163	0.8033645435543894	0.6250724125219118	0.8241405756624004	0.6191647898786656	0.6261827747372017	0.8447940209495124	0.5722609479545925	0.6486564351663973	0.7493745638099807	0.81649682270007	0.7722867929738721	0.7917148126036955	0.7155910521356881	0.8609002475191658	0.8081219743293461	0.43343380732095577	0.6168130701448871	0.477471241884155	0.6759220454031492	0.6586496951040063	0.6467246969959148	0.6080655932427667	0.7799159417301028	0.833412918880716	0.7051486022225831	0.821322406436826	0.5388367882606966	1.0	0.6176432971340795	0.6379404883026948	0.7152255044314914	0.8999594180091104	0.5228730633384419	0.8732191166402538	0.5421200793229667	0.8521775535122452	0.8866757861820312	0.8607095077364676	0.6487595497124963	0.8110498963765195	0.7886156230486236	0.8416691633958407	0.7706803303028869	0.5447612278685426
ZellerG_2014__CCMD13934959ST-21-0__bin.7	0.7156522672458424	0.7841696867147349	0.8320981652418775	0.8827156440594497	0.8490592602881568	0.6814661649388204	0.8587741340775069	0.6785808089098784	0.7010038766052555	0.8863434899549203	0.6291477782127208	0.6290013006200043	0.7823759675728916	0.8501736264568839	0.8249447552182642	0.8255975906961474	0.7639791395704166	0.907778465268395	0.8589401841071812	0.48665349210157466	0.6779620673544379	0.5228460848812395	0.7556602224944124	0.6700844771633856	0.70201217279305	0.6812603386662962	0.8391625522457792	0.8761020544745117	0.7789400578333944	0.8613280214160343	0.5905225209298801	0.8811643705883095	1.0	0.6851142146401829	0.758965438864546	0.9004855227103405	0.5678147058452137	0.883769398810501	0.6020342707057442	0.8832744055661484	0.9136722942684328	0.8962035785991186	0.7066047504198604	0.8578599118608967	0.8249441238493301	0.8663808669958203	0.8150960312148801	0.5975673354968242
XieH_2016__YSZC12003_36052__bin.73	0.7234778092414379	0.750733356174417	0.8141942404149167	0.8745449438678349	0.8399649151268104	0.6554133973852205	0.8454637244445198	0.6459012562999623	0.6802337054492934	0.8543844590234589	0.6184744012387454	0.6293848524873578	0.7822558677573889	0.8430593573584407	0.8201688383856115	0.8159914624387256	0.7467860052760482	0.8854705283433233	0.8226755060853732	0.47284614835162836	0.6478007789374538	0.5218451156602264	0.7333065374329447	0.6493800824942463	0.6953257699483171	0.6388467512593872	0.8336029065480867	0.8711103066960291	0.7440099661378916	0.8576532360287024	0.5699233774456808	0.8725848883228389	0.6568577125582781	1.0	0.7692370553403947	0.8873307045909369	0.5415092306630654	0.8996673111403553	0.5823580473052565	0.8710776189259768	0.9038719268956183	0.8725031688977078	0.7074184288804923	0.8577034783419311	0.8237408852574525	0.8753324769944685	0.800403028098165	0.5812793508935262
XieH_2016__YSZC12003_36694__bin.98	0.7279028288773989	0.7343192463722974	0.8093166595373139	0.8628982792480365	0.8300609426320006	0.6438456262220796	0.8489000350956168	0.6444723336665106	0.6531315637604154	0.8494088682036911	0.6154144429664224	0.6411569179434609	0.7652988621126281	0.8331715450285299	0.8263156322704731	0.8032015949837803	0.7521364056754627	0.8767402465653765	0.8163389831231685	0.452570780605458	0.6375998864992816	0.5089136466479419	0.6987862676931512	0.667779450182892	0.6821643861627262	0.6283384838906853	0.810693282442911	0.8430287197353642	0.739944679067118	0.8450283165091275	0.5481999362091827	0.8619974206321691	0.641159051415612	0.6777907682526543	1.0	0.8850213187204714	0.5290424230269916	0.874048338078531	0.5700104220114588	0.8640620883065459	0.9100373464300078	0.8798129798312211	0.6843762634155396	0.8259662762057051	0.8036597581282622	0.8595343270335456	0.7966507687433528	0.5763431007244205
QinN_2014__LD-35__bin.32	0.6695386985205756	0.7039114926855202	0.798220379668809	0.8531378715866932	0.805093745726777	0.6231832012973985	0.8235425673715542	0.6092145278293583	0.6203989236057419	0.8564167249209467	0.5732417111720847	0.664899655671411	0.7430068239510929	0.8120812773938888	0.7778396884812437	0.7941346992311287	0.7186682496495158	0.8714610258631964	0.8117958633710293	0.4225252154769375	0.6230622198309923	0.47211867089079423	0.6705201819663492	0.6751025680020208	0.6373384588579947	0.6072464490448641	0.7741578475863559	0.8288218748122977	0.7085471276060538	0.8312887891501776	0.5256644715346371	0.866282252317072	0.607566794336193	0.6244454128641638	0.7068499791477367	1.0	0.5121584243782767	0.8722934124313568	0.5414904661066589	0.8519774718877837	0.8999210638530808	0.8673987749348553	0.6468031286488799	0.80586351160634	0.783428265445265	0.8399134045334822	0.7773881379376153	0.5396940617269593
VogtmannE_2016__MMRS73787048ST-27-0-0__bin.66	0.7174145153522522	0.7623232984094964	0.8808030968023336	0.8890153477087479	0.8466486141022029	0.6991930867159174	0.8657900874458953	0.6982654696241372	0.6818917027869403	0.8656855885408621	0.6708276919069384	0.6242643428533351	0.7705370637927954	0.8265568065134622	0.8289935998206859	0.8212568946560169	0.7852221889037307	0.8816012261204857	0.8293934217182044	0.48601607768660626	0.6840051552793149	0.5541327045225309	0.7277599069505402	0.7083647587286875	0.7196529121876013	0.6883539756532696	0.8377654499359376	0.8642612230309529	0.7813905623858464	0.852183269876752	0.578465804626424	0.894674190587829	0.6810140634323498	0.6774027933011658	0.7510972385028487	0.9104088481797503	1.0	0.8934262616349687	0.6346218502666994	0.8745937415757223	0.9109964652109515	0.8925554374263586	0.7371913117490088	0.8348114627726436	0.8106343537878582	0.8667979718125561	0.8339641129557439	0.6139825592841976
ChengpingW_2017__AS38raw__bin.1	0.6675990241661864	0.7018736702531014	0.7935569835815527	0.8525368645922254	0.8058372368130274	0.6290592216728703	0.8160925915494178	0.6162589859474731	0.6230482240431239	0.8390402856437166	0.5901619312149824	0.6629365144706795	0.7584286995671146	0.8194521117789035	0.7786915507177925	0.78567188237996	0.7216650706092894	0.861903915901498	0.8077702717341849	0.4316413680739415	0.6119292650480768	0.4704667276201701	0.6788167798350788	0.6700325422377447	0.6466948612730038	0.6020023659203473	0.7949553031714599	0.8462953413901732	0.7100066297767975	0.8426077988707714	0.5278788614116658	0.8550011482946741	0.606545279642252	0.6440178180667918	0.7100941601632745	0.8872981276297031	0.5112502545747626	1.0	0.5430276847346139	0.8603314021761267	0.8882973606555246	0.8686862208972298	0.6594517651239076	0.8168309666907881	0.7962673923311248	0.8428348578931175	0.771537891557651	0.5472178769981411
CosteaPI_2017__mickey2-11-7-0__bin.54	0.6921214735653934	0.7440796831747577	0.8255841758278106	0.8678941554508262	0.8079085027223293	0.6927464963921642	0.8482097265128895	0.6721731154734841	0.6604272344566057	0.8531451327811724	0.6512662052845094	0.6221843824230074	0.7408346638900126	0.8078402808261328	0.816037245020663	0.7848874028613229	0.7702072911979282	0.8699993866920442	0.806480666672639	0.44797046749915753	0.6591158580074934	0.5177704257390877	0.7082811045331727	0.6763739304150441	0.6950191813785922	0.6472114816762189	0.8139947227951406	0.835288912839292	0.756879213477339	0.8343496558239792	0.5609576424717827	0.8441508682442234	0.6570926308637236	0.6629597139366308	0.7364519238919283	0.8759491629724624	0.5775252265966164	0.8635810155690636	1.0	0.8416252798648242	0.8916960170127493	0.8617858838560118	0.7094408767685149	0.8192484979123411	0.7797225229421968	0.8395834467493645	0.8004454407444593	0.5878970221486864
ZellerG_2014__MMPU68403337ST__bin.4	0.6916874761735982	0.7305337738967093	0.8007769080986107	0.8659820138007877	0.8315845014780181	0.6404050242794942	0.8450469207137699	0.6299789925907144	0.6394800911719777	0.8686028064041798	0.5943641575921742	0.6723701232321591	0.8257791177602334	0.8936291214653226	0.7928623019228073	0.8243729694548876	0.7320501820850457	0.8842731016774681	0.8345133075197241	0.4436580925843756	0.6255900242928859	0.48973333178582623	0.6941337278286124	0.6770367500207575	0.6594384691821396	0.6189784488800364	0.7976414205758334	0.851909817236432	0.7301110366125306	0.8480542925020601	0.5423915770377321	0.8595806910393088	0.6245008173516022	0.6423709535292537	0.7231668959655596	0.8927876644635522	0.5155778912417941	0.8862961696520163	0.5451936065338132	1.0	0.9174131156585998	0.8901311601571672	0.6627154643280262	0.8289230868124716	0.8766772224508763	0.8620256035054608	0.7855177438060283	0.5513958365511066
LoombaR_2017__SID5639_uuc__bin.14	0.6332006848657827	0.668624804417527	0.7583782257725556	0.8187778206898303	0.7679323254904729	0.5977111398542558	0.7883260360815464	0.5755065318399939	0.5858750794027171	0.8179332374817305	0.5455067776811154	0.6460791909765207	0.7071013190565728	0.7743281598316226	0.7546981427892816	0.7519367918685274	0.6908266368062225	0.8370779165678676	0.7719165377322504	0.40034275010567205	0.5781037243343852	0.44119123505028246	0.6338509742842257	0.6541031279714064	0.6135912867562217	0.5698168959465557	0.7417117837993873	0.7894684042611404	0.679124599417753	0.8024329547644405	0.4868383800814765	0.7944447043839817	0.5738126072085376	0.5920770164721482	0.6765424746050086	0.8376580223112714	0.4770313019190675	0.8128562218026182	0.5130870745461653	0.8149054265065897	1.0	0.8394391808891042	0.6149993219543258	0.7627482499680802	0.7496052663926464	0.799786594045728	0.7386431314766249	0.5155450892442923
NielsenHB_2014__V1_UC5_3__bin.31	0.6559503514511117	0.695914156850097	0.7969429128718649	0.8453115960948739	0.7960909489606638	0.6229895443507583	0.823476234601083	0.6025961648398717	0.6094131559951468	0.8432791694183778	0.5874830844421237	0.6742955192756301	0.7471113431934184	0.8171763091745889	0.7912910260939012	0.7894288215508901	0.7188885987860048	0.8698641123960962	0.8105065025708236	0.42599816723236733	0.6064835434872755	0.4613860262560175	0.6588223700040443	0.6629964385604753	0.6447459807951891	0.5886567212572035	0.7766596018081943	0.8299903242155703	0.7073860194300673	0.8300376792451865	0.5153255380981879	0.8297279517541839	0.605573132377359	0.6149199913310431	0.7037307230899711	0.868683223008913	0.5028583666525028	0.8552608451550259	0.5335239479930853	0.8507002571676744	0.9031700566041921	1.0	0.6474895861597033	0.8010056331154148	0.7843413555313234	0.8383986150147014	0.7714633472070771	0.5380056109310767
FengQ_2015__SID530373__bin.60	0.6778692622975949	0.7133962359858395	0.7775337529940262	0.828338969748421	0.8031777229403302	0.6403066016569778	0.8232480801164332	0.6191175085242998	0.6371276523992065	0.8111766571589905	0.6047718241304713	0.6044100604853206	0.7359203428783565	0.7966470251489836	0.7710454188961026	0.7709534450880133	0.7297876408383774	0.8401768349750194	0.7901999399104455	0.4492290643922566	0.6191030156818129	0.4957198734217434	0.6965209931610505	0.6342993184462111	0.6702304194730291	0.6135472402562111	0.7956631841109394	0.8317040962904455	0.7200936014657837	0.8141794626388457	0.5440880629702858	0.8171465934295026	0.6238405029239309	0.6514259563464436	0.7152340398965656	0.8463535729594774	0.5426599605683201	0.8483123363632665	0.5738624930253196	0.8275357318244426	0.8645537960377683	0.8459990557355702	1.0	0.8042429468631078	0.7776692053295756	0.8317771179198981	0.7644796038325764	0.5391309534227913
RaymondF_2016__P22E90__bin.67	0.6637437140433167	0.710596438593637	0.7838136443060791	0.8479457985313542	0.814443981796807	0.6281011562207878	0.8220827232359108	0.6137966121324594	0.6424773953734624	0.8395919447837704	0.5853226415770708	0.652247226641886	0.7555602739486793	0.8186744501769857	0.7741426235430047	0.7974926949163603	0.7258206097573305	0.8725252564247511	0.8122513077455487	0.43412924046432666	0.606079741456568	0.4771292744735239	0.6980139548008578	0.6544844803164876	0.6581377115119295	0.608197962941005	0.7940591447514158	0.90595997393241	0.7082185522928173	0.8311080288361224	0.5344251204798789	0.8422639646819083	0.6244502229440752	0.65119386069649	0.71170495458853	0.8694120361306358	0.506664423897987	0.8663420167086268	0.5463761362059156	0.8534111684365238	0.8840626467795588	0.8628933002800704	0.6630888072055378	1.0	0.7956736624504454	0.8391507443877931	0.7672769019643528	0.5365208223607715
CosteaPI_2017__halbarad-11-7-0__bin.51	0.7030084503275313	0.7421784814582468	0.8181095022428668	0.8818409403324674	0.8393031675453932	0.6547052021529948	0.8561399092627153	0.6417406258788084	0.6600326253045717	0.8768104684159913	0.6124629056776683	0.6829701416516388	0.8629614297710329	0.9236702582689119	0.8118877838981635	0.8412716985807305	0.749739921848728	0.8996147500201573	0.8494589981140647	0.46545483686364436	0.6302175413617672	0.5066927105354759	0.7275310176381167	0.6772046662641764	0.6758924761209909	0.6343261861825248	0.8197319179313316	0.8746049663619146	0.7514498496561461	0.8648694889488909	0.5627078412825147	0.8760916891018897	0.642376317844016	0.6690326076054914	0.740787137095109	0.9041634136412711	0.5263086994912498	0.9034407011982278	0.5562879915673715	0.9655334994424789	0.9294327838096681	0.9038787534341132	0.685903272559936	0.8511743339737778	1.0	0.8885474168192392	0.8003484752242376	0.5691832464439598
LiJ_2014__V1.FI17__bin.17	0.7095768888532943	0.7424199318414315	0.8345802064499667	0.9018359230764574	0.8491711130222538	0.672988337425424	0.8677370824426266	0.6460736650805838	0.6540433471360876	0.88192382425538	0.614828190398852	0.6981573718860572	0.7878218825417121	0.8563985846783374	0.8233446123859737	0.8325645045559332	0.7592672697785802	0.9103145361022034	0.8504795265871034	0.45364002050623964	0.6387218708544593	0.5100237982267969	0.713826206359635	0.6857381524548586	0.6811819863580424	0.638705573888349	0.8218466883866422	0.8791896589696871	0.7567011960576243	0.8731760784750138	0.5533727968247922	0.8855561851875478	0.6389463033591772	0.6733180017684536	0.7503691262823966	0.9180635106738144	0.5329960016557718	0.9056778164300424	0.567301580945401	0.8991627550067772	0.9391825162422549	0.9150527625918509	0.6948090437918104	0.8501861811971193	0.8415329578201923	1.0	0.8219486608317319	0.5810669297773043
LeChatelierE_2013__MH0456__bin.69	0.6933028112686286	0.726960502878005	0.8429983266842341	0.8770206146613866	0.8376108387679293	0.6835833492813576	0.8517196877131514	0.6542546874923327	0.6359134782886052	0.8666416405364424	0.6249706801709628	0.668957293644835	0.7503030124590871	0.822604484093686	0.8266665685249796	0.797419855044728	0.7454533409883849	0.8825523708578075	0.8201705702522731	0.44423736548455	0.6613567106832133	0.4910008979964375	0.6887097803098333	0.6793544239819026	0.6554559417430945	0.6267750150892845	0.8253279159122024	0.8453115262504477	0.7380367736901765	0.8545500939706654	0.5291677094220927	0.8545427333441289	0.6335036091605452	0.6488446269879825	0.7329334059581818	0.8954903894752855	0.5404284866061133	0.8737220725561493	0.5699892534852566	0.8634932552125504	0.9141034511524287	0.8873514993596255	0.6729909169868539	0.81923969634962	0.7988301510891274	0.866222575532296	1.0	0.5865899198673125
ZellerG_2014__CCMD19497912ST-21-0__bin.24	0.7018920771297688	0.7231471441458666	0.824637932236403	0.8772693295491331	0.8234252304098959	0.6938283347057042	0.8319258767930836	0.6692961428903716	0.653651806180293	0.8409020789864381	0.6462927698261565	0.6489038404065071	0.7305206749441447	0.8061699397652314	0.833001226506059	0.7796085257700863	0.7607740309256221	0.8797057765881597	0.8021342723892573	0.4512907302508022	0.6557369355017942	0.5028950926643618	0.6919240408301589	0.6749931496496141	0.6662882006251937	0.6337957981296645	0.8199665799530794	0.8409200244887084	0.7630199795559317	0.8501736917556292	0.5469036761361401	0.8496194518201226	0.6532597659768461	0.6627895178940815	0.7458240471110847	0.8744387716717823	0.5596360099970251	0.8716358222594629	0.588836793249178	0.8525604435575992	0.8974000418268244	0.8704141476818207	0.6675692334026536	0.8057571932130111	0.799072493617268	0.8613302724748435	0.8250748361955259	1.0
