	XieH_2016__YSZC12003_37270__bin.2	XieH_2016__YSZC12003_36033__bin.55	LeChatelierE_2013__MH0305__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.75	CosteaPI_2017__SID713A052-11-90-0__bin.22	BackhedF_2015__SID532_M__bin.11	NielsenHB_2014__V1_UC35_4__bin.75	NielsenHB_2014__O2_UC49_2__bin.47	XieH_2016__YSZC12003_37264__bin.57	CosteaPI_2017__SID713B026-11-0-0__bin.2	NielsenHB_2014__O2_UC21_2__bin.29	XieH_2016__YSZC12003_37172__bin.8	CosteaPI_2017__halbarad-11-2-0__bin.19	CosteaPI_2017__halbarad-11-0-0__bin.24	BackhedF_2015__SID377_M__bin.5	RaymondF_2016__P12E0__bin.20	ZellerG_2014__CCMD25511638ST-21-0__bin.46	XieH_2016__YSZC12003_37138__bin.8	RaymondF_2016__P23C0__bin.13	XieH_2016__YSZC12003_37348__bin.40	LeChatelierE_2013__MH0440__bin.36	Obregon-TitoAJ_2015__NO21__bin.26	LiJ_2014__V1.FI15__bin.3	HeQ_2017__RSZAXPI003077-109__bin.50	XieH_2016__YSZC12003_37255__bin.85	CosteaPI_2017__SID713B032-11-0-0__bin.61	LeChatelierE_2013__MH0203__bin.118	RaymondF_2016__P22E0__bin.15	XieH_2016__YSZC12003_37308R1__bin.82	CosteaPI_2017__pluto2-11-30-0__bin.1	HeQ_2017__RSZAXPI003105-143__bin.51	KarlssonFH_2013__S312__bin.7	ZellerG_2014__CCMD13934959ST-21-0__bin.7	XieH_2016__YSZC12003_36052__bin.73	XieH_2016__YSZC12003_36694__bin.98	QinN_2014__LD-35__bin.32	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.66	ChengpingW_2017__AS38raw__bin.1	CosteaPI_2017__mickey2-11-7-0__bin.54	ZellerG_2014__MMPU68403337ST__bin.4	LoombaR_2017__SID5639_uuc__bin.14	NielsenHB_2014__V1_UC5_3__bin.31	FengQ_2015__SID530373__bin.60	RaymondF_2016__P22E90__bin.67	CosteaPI_2017__halbarad-11-7-0__bin.51	LiJ_2014__V1.FI17__bin.17	LeChatelierE_2013__MH0456__bin.69	ZellerG_2014__CCMD19497912ST-21-0__bin.24
LeChatelierE_2013__MH0203__bin.118	0.9780349675295664	0.9774809388943174	0.9770761380344222	0.9776817352585658	0.9764882989843121	0.9756137417475393	0.9767460361033644	0.976852008066583	0.976567911769687	0.976427456189734	0.9775661059842751	0.9784293747466023	0.9769238824587179	0.9769765105152716	0.9773370644499717	0.9761863405615628	0.97803999504713	0.9787526267945633	0.9764129727187811	0.9768375316064155	0.9752397138212513	0.9819404260379316	0.9756050099778166	0.9742850602745307	0.977860635266805	0.9768679230850569	1.0	0.9778599434404363	0.9767027785013513	0.9767932069918667	0.976174797911628	0.9731321228974701	0.9771489150844215	0.9765601232767038	0.9772681388742794	0.9715892049564516	0.9756119714391283	0.9752178669504581	0.977037801068167	0.9768669771917164	0.9771157329923338	0.9764518153390653	0.9761730536186649	0.9777460749339032	0.9773679956059597	0.9775775762469856	0.977270006914464	0.9762798751209057
RaymondF_2016__P22E0__bin.15	0.9779521036698484	0.9775717208386531	0.9769868395381915	0.9772042884942237	0.9762618995532847	0.9758686014035897	0.9766093967551505	0.9776008188624683	0.9763911023352451	0.9762160820433782	0.9780134190612075	0.976751192966552	0.9768884258801208	0.9766826879263744	0.9772119135140871	0.9762546802906433	0.9777212274853773	0.9776394511392628	0.9755937712156607	0.9764561087507875	0.9754421344895512	0.9816763633801668	0.9750851194681749	0.9747407728782015	0.9785203745463108	0.9775026800534858	0.9778599434404363	1.0	0.9762488988596911	0.9768905458940618	0.976864249792797	0.9740615626682639	0.9764518287761411	0.977027047211431	0.9770713008301461	0.973280741554092	0.9758327426750536	0.9761136278218036	0.9771002027351102	0.9769754355500586	0.9765979811773408	0.97661733449661	0.9759420322085438	0.9993232271974458	0.9776180181328784	0.9773482047098674	0.9775956606666765	0.9767178427328035
XieH_2016__YSZC12003_37308R1__bin.82	0.978833183767957	0.9770806943207527	0.977990362393035	0.9782823661285351	0.9779405953511477	0.9764928693561687	0.9778142969410669	0.9772291648817027	0.9779620595442859	0.9767921709585143	0.9787924608340018	0.9768850994695604	0.9781225463981635	0.9780993425044189	0.9780672556181291	0.9773786439909974	0.9763549334820714	0.9773847008487784	0.9768572677006612	0.9762278723313804	0.9761597152229876	0.981673406307974	0.9771606043352957	0.9757763854220616	0.9766639400592353	0.9766744440116198	0.9767027785013513	0.9762488988596911	1.0	0.9776324735542911	0.9778113124768937	0.9738556339104212	0.9764153183298879	0.977546883040345	0.9782291541065633	0.9733974816649383	0.9772769460397315	0.9774676773829075	0.9769110078964549	0.9780900069070478	0.9774432357100544	0.977444805738364	0.9773686914272183	0.9763162529729812	0.9784315796548976	0.9787615522905833	0.9771452851187077	0.9768806609817523
CosteaPI_2017__pluto2-11-30-0__bin.1	0.9784816795300687	0.977105398801588	0.9781461319608703	0.9779934274703362	0.9777130694688366	0.9772699390684424	0.9776712231881076	0.9779238170709775	0.9779869265096248	0.9775967154850922	0.9785740892385602	0.9775122584291418	0.9787808116724102	0.9789079399604199	0.9780221236299713	0.9774240884975731	0.976686743749294	0.9772565172781337	0.9777875202503613	0.976073627127756	0.9768068624693061	0.9823442451836563	0.9773612303244251	0.9756897866986338	0.9773002133366551	0.9775753170603227	0.9767932069918667	0.9768905458940618	0.9776324735542911	1.0	0.9779434398905736	0.974756058745487	0.9770761264261619	0.9776110443349346	0.9781365875221795	0.9741698761709594	0.977213917042368	0.9773689906014915	0.9777741168033879	0.9786445226878765	0.977821790598082	0.9775136269249649	0.9775612452782708	0.976854445207296	0.9790340713037478	0.9788790585724808	0.9782197416522304	0.9769886656567018
HeQ_2017__RSZAXPI003105-143__bin.51	0.9783921269624453	0.9773362928616891	0.978086751622645	0.9780359785651234	0.9778933879276455	0.9761091736096865	0.9782890426896322	0.9765487974853784	0.9778044353900486	0.9782366402648535	0.9789200660221646	0.9774877635003392	0.9789626864923626	0.9788653069176033	0.9778834806920716	0.9779082555574921	0.9766091497332274	0.9776602194452267	0.9779690616878022	0.976965026606443	0.9768768517092352	0.9822309446068088	0.9773296136250573	0.9777234639873774	0.9773600990928193	0.9774971495430975	0.976174797911628	0.976864249792797	0.9778113124768937	0.9779434398905736	1.0	0.9761965657438684	0.9780507061105621	0.9775960011920003	0.9783820934053487	0.9761974830467981	0.9772745589941652	0.9787533703766788	0.9773677423692672	0.9789394812215746	0.9783162828277677	0.9781085318019428	0.9778442081979235	0.9771486672716884	0.9791047891487935	0.9788505777421234	0.9772527902736444	0.9766514567725936
KarlssonFH_2013__S312__bin.7	0.9753818250685634	0.9741478122574746	0.9755262876508161	0.9750492392069805	0.9748958940863974	0.9734592198007219	0.974355660663646	0.9748653625994756	0.9746678404532029	0.9745881175683748	0.9758721270277307	0.9732523417979138	0.9752426150009503	0.9753298985748889	0.9744259376830458	0.9744053273259665	0.9732908214398145	0.9738235883059672	0.9745383613696524	0.9733766653249651	0.9753517701700576	0.979702304092229	0.9739668259410912	0.9754144184116926	0.9730100073906878	0.974654703137979	0.9731321228974701	0.9740615626682639	0.9738556339104212	0.974756058745487	0.9761965657438684	1.0	0.9738968966845493	0.9751000294253931	0.9743360649758336	0.9777164184916994	0.9749982051389965	0.9766328310456177	0.9745027596619991	0.9749083618542296	0.9745424246713469	0.9742506319247481	0.9747708282631622	0.9743429566075433	0.9753418809266431	0.9756064405193782	0.9743461918493727	0.9739708446875108
ZellerG_2014__CCMD13934959ST-21-0__bin.7	0.978009111460077	0.9765236179055472	0.9772237892282916	0.9776950113077397	0.9770641235317239	0.97540756940428	0.976846734850264	0.9765675116258361	0.9766853507577437	0.9761932576769026	0.9780515957300627	0.9762897559398106	0.9775579786403202	0.9776354765638613	0.9767437861953328	0.9772274630577765	0.977175159492853	0.978389998033413	0.9769682581060285	0.976171660296401	0.9752836032370278	0.9816441441441441	0.975631626226611	0.9757425037119439	0.9775888248332351	0.9779188587845584	0.9771489150844215	0.9764518287761411	0.9764153183298879	0.9770761264261619	0.9780507061105621	0.9738968966845493	1.0	0.9778737615776829	0.9782698037185963	0.9732045865199329	0.976526591360943	0.976515088623031	0.9770337065757332	0.977635700139624	0.9772952742159542	0.9763946077048903	0.9769844124281554	0.9764140875900345	0.9777304849905265	0.977894111224974	0.9779332171325681	0.9760077299946686
XieH_2016__YSZC12003_36052__bin.73	0.9794654813241351	0.9778275195158354	0.9785960044031742	0.978877552817975	0.9779030171137979	0.9766785465901372	0.9783539261265212	0.9772248745985184	0.9778437944873147	0.9779479167027538	0.9783215685072906	0.9783983378125071	0.977993885088091	0.9780613201551438	0.9786001590416477	0.9774386423885237	0.9774255474065089	0.978667631869628	0.9780603810898707	0.9761492080352401	0.9769350637969234	0.9819496270781791	0.9766719635458615	0.9766927780387701	0.9772106627011337	0.9779786588332322	0.9765601232767038	0.977027047211431	0.977546883040345	0.9776110443349346	0.9775960011920003	0.9751000294253931	0.9778737615776829	1.0	0.978935675388774	0.9738879646657383	0.9775845224799526	0.9770670337624225	0.9780380316269424	0.9782582833275663	0.9782346073869868	0.9774160255080105	0.977195039149645	0.9773587768883494	0.9780839167775336	0.9782094576311545	0.9783742068002084	0.9769375312201469
XieH_2016__YSZC12003_36694__bin.98	0.9830053957184315	0.9777076305791287	0.9786863517187334	0.9789521200668275	0.9784586850253847	0.9769332990189652	0.9786750490695237	0.9773629713991748	0.9787597632833407	0.9782318658260318	0.9786131633875949	0.9778591062133279	0.9779050898238282	0.978568032339644	0.9803362112387649	0.978512307550355	0.9771261281549362	0.9781575221944591	0.9785316297075343	0.9760989402870381	0.9771604993775356	0.982787461039777	0.9780273266182582	0.9759977237204698	0.9780990247114398	0.9778362495434776	0.9772681388742794	0.9770713008301461	0.9782291541065633	0.9781365875221795	0.9783820934053487	0.9743360649758336	0.9782698037185963	0.978935675388774	1.0	0.9737037143532816	0.9772469319713414	0.9779294606849124	0.9781721260759253	0.9782899607599691	0.9778800369554402	0.9785054606866744	0.9779133024719114	0.9770591553276894	0.9786850959352551	0.9796164745959707	0.9781113625766839	0.9772396765966683
QinN_2014__LD-35__bin.32	0.9743185374187613	0.9720155860473817	0.9747560633670824	0.9740902526917781	0.9740541666043903	0.9729704923440782	0.9733987354933434	0.9743672725216371	0.9739207310059624	0.9736844017057796	0.9755960696774586	0.9712899961791351	0.9748706644071131	0.9750650099944554	0.9733271641495082	0.9735494194335442	0.9721429094159075	0.9718270182244347	0.9735083437121013	0.9719878210474017	0.9749746693686007	0.9791350826044704	0.973616267432352	0.9755067796318045	0.9728136691760808	0.973638843619842	0.9715892049564516	0.973280741554092	0.9733974816649383	0.9741698761709594	0.9761974830467981	0.9777164184916994	0.9732045865199329	0.9738879646657383	0.9737037143532816	1.0	0.9745594410129209	0.976238605591365	0.9731504009333931	0.9750127239860299	0.9733892460355492	0.9734845822749588	0.97444123698637	0.9737919986657407	0.9752821525580665	0.975042727096496	0.9736491093656131	0.9734066011743139
VogtmannE_2016__MMRS73787048ST-27-0-0__bin.66	0.9780200495302472	0.9760267664105204	0.9862806713483099	0.9779246579621416	0.9778417190684007	0.9763346081903128	0.9768649128952607	0.9762232950094222	0.9768972243256085	0.9771619400427204	0.9786622212500635	0.9765943180983565	0.9778260815250659	0.9776523253189454	0.977844926993836	0.9769574875554219	0.9756160666571327	0.976589178629038	0.9777165811202857	0.9757412767717062	0.9765571535601579	0.9809646626388607	0.9766286951131525	0.975626494011439	0.9764207887477333	0.9764678459061228	0.9756119714391283	0.9758327426750536	0.9772769460397315	0.977213917042368	0.9772745589941652	0.9749982051389965	0.976526591360943	0.9775845224799526	0.9772469319713414	0.9745594410129209	1.0	0.9776560245870736	0.9766976781587495	0.9778609751533917	0.977067897248976	0.9767273818076655	0.9770286477020117	0.9760736489633154	0.9780572683642583	0.977791577900745	0.9767788169453794	0.977374311103825
ChengpingW_2017__AS38raw__bin.1	0.9789408873255188	0.9769620358525151	0.9787186399083353	0.9778798228994157	0.9779971454505487	0.9769813880618711	0.9776993550369826	0.9769350875590155	0.9773952386843641	0.9778020168966858	0.9785228447585266	0.9766221712105824	0.9777657981766178	0.9779935459181035	0.9775064417673479	0.9775426406240229	0.9759647502537429	0.9771976280895509	0.9775316663127066	0.9754074442542624	0.9770027389716438	0.9824205972545077	0.9772248501774415	0.9775575617342488	0.9761582707273457	0.9769895162038925	0.9752178669504581	0.9761136278218036	0.9774676773829075	0.9773689906014915	0.9787533703766788	0.9766328310456177	0.976515088623031	0.9770670337624225	0.9779294606849124	0.976238605591365	0.9776560245870736	1.0	0.9767439504107883	0.9777781608119888	0.9772061532946611	0.9776995728750804	0.9769497422597688	0.976548027071047	0.978006584612699	0.9785255225115771	0.9775961285583064	0.9766980514809951
CosteaPI_2017__mickey2-11-7-0__bin.54	0.978196398953209	0.9771214179255076	0.9776918180482789	0.9783920382643093	0.9774910767214361	0.9750892130530894	0.9774388384547459	0.9763886247384911	0.9775127903845683	0.9771551788776961	0.9782536238784711	0.9774856362126587	0.9772615296789126	0.9772643151534552	0.9776166656897572	0.9768922464403922	0.9775288465659183	0.9784735311624215	0.9773215229661647	0.9765356599383197	0.9756693181655898	0.9815322835591994	0.9758593908735471	0.9758056338196199	0.9776016470175432	0.9773417151158253	0.977037801068167	0.9771002027351102	0.9769110078964549	0.9777741168033879	0.9773677423692672	0.9745027596619991	0.9770337065757332	0.9780380316269424	0.9781721260759253	0.9731504009333931	0.9766976781587495	0.9767439504107883	1.0	0.9774258940768882	0.9767442562638182	0.9773469713121032	0.9769545677119117	0.9772130215063309	0.9777547343452281	0.9786951523880596	0.9780117354941865	0.9772907695638576
ZellerG_2014__MMPU68403337ST__bin.4	0.9793157584379912	0.9771405404469432	0.9788725016206589	0.9792528271752073	0.9787807300067778	0.9767271652798146	0.9785736919944316	0.9779952709894886	0.9781875241979593	0.9788367613554333	0.9797136512337367	0.9771169749826791	0.9997546387596179	0.9997418086677378	0.978626196463559	0.9782927002403976	0.9772683390780761	0.9778853174166331	0.9780265830162087	0.9760214007304453	0.9774794222824544	0.9823899393596407	0.9776076660909889	0.9768298911471829	0.977711019599901	0.978041859490754	0.9768669771917164	0.9769754355500586	0.9780900069070478	0.9786445226878765	0.9789394812215746	0.9749083618542296	0.977635700139624	0.9782582833275663	0.9782899607599691	0.9750127239860299	0.9778609751533917	0.9777781608119888	0.9774258940768882	1.0	0.9783349558354141	0.9784730223346687	0.9781132025747623	0.9774456907941488	0.9998645734956075	0.9793845490623693	0.9780320495861522	0.977215478285085
LoombaR_2017__SID5639_uuc__bin.14	0.9791790706615349	0.9769805072156443	0.9783700167631858	0.9777796297646704	0.9780985992315369	0.9764218162974478	0.9774415611360046	0.9777885717249932	0.9780934343852253	0.9775306190630768	0.9789430989764006	0.977408501160438	0.9785305445612195	0.9788468392062039	0.9779762981354204	0.9777519979376128	0.9770995577280931	0.9774504184234091	0.9774793004584277	0.9760060011580843	0.9771534122097345	0.9830020920502092	0.9767659985811763	0.9747867677212954	0.9772463038663601	0.977597700109457	0.9771157329923338	0.9765979811773408	0.9774432357100544	0.977821790598082	0.9783162828277677	0.9745424246713469	0.9772952742159542	0.9782346073869868	0.9778800369554402	0.9733892460355492	0.977067897248976	0.9772061532946611	0.9767442562638182	0.9783349558354141	1.0	0.9776672611719112	0.9775762537840899	0.977161156084398	0.9789764006239035	0.9788746235844227	0.9781047652851841	0.976729283826563
NielsenHB_2014__V1_UC5_3__bin.31	0.9792407046505407	0.9768345964797976	0.9787559003383148	0.9785126995328698	0.9784072700732377	0.9763828331908048	0.9775251138962546	0.977292635034062	0.978247872759335	0.9777273354566594	0.9793157594924556	0.9767804325766106	0.9781423725632681	0.9784946126700845	0.9786507812974048	0.9776806306042128	0.9768329472544341	0.9770323193998339	0.9774074489463086	0.976022145133906	0.9767720373972534	0.9826777677726884	0.976971274351892	0.9757981420377306	0.9774428115090362	0.9767445976069277	0.9764518153390653	0.97661733449661	0.977444805738364	0.9775136269249649	0.9781085318019428	0.9742506319247481	0.9763946077048903	0.9774160255080105	0.9785054606866744	0.9734845822749588	0.9767273818076655	0.9776995728750804	0.9773469713121032	0.9784730223346687	0.9776672611719112	1.0	0.977934325542315	0.9773053071226981	0.9788647468385769	0.9792690474315903	0.9782130303118823	0.977246608727997
FengQ_2015__SID530373__bin.60	0.9790399516956828	0.9769604284557258	0.978080115107268	0.9784849733918217	0.9779606397332906	0.9769178564503455	0.9791759900338591	0.9770019395954558	0.9779905075881967	0.9774498510560412	0.9785821232073599	0.9780770316676123	0.9782076027399798	0.9783723504537678	0.9783555386749222	0.9772587080741655	0.9767253618058099	0.9777416820783339	0.9775744243619537	0.9763565083811065	0.9761624769508501	0.9819198821673175	0.9766367083176039	0.9756751287837736	0.9769721473568062	0.9763474376464703	0.9761730536186649	0.9759420322085438	0.9773686914272183	0.9775612452782708	0.9778442081979235	0.9747708282631622	0.9769844124281554	0.977195039149645	0.9779133024719114	0.97444123698637	0.9770286477020117	0.9769497422597688	0.9769545677119117	0.9781132025747623	0.9775762537840899	0.977934325542315	1.0	0.9766598546114725	0.9782127789662481	0.9790021545672364	0.9776597921168058	0.9776430715051758
RaymondF_2016__P22E90__bin.67	0.9780342718451862	0.9777662263419533	0.9772405091433333	0.9775697745638892	0.9763431002499624	0.9759726348263255	0.9768932288040021	0.9777916556542544	0.9764587631962383	0.9767434027089033	0.9781534793915385	0.9769928282003588	0.9773812524672187	0.9775706422421127	0.9769644348552339	0.9763394178366985	0.9778111839359857	0.9779716938609935	0.9762721245659602	0.9766127156275363	0.9758804515773832	0.981620911201146	0.9753922804574877	0.9752222716044986	0.9782420838852338	0.9772792057506864	0.9777460749339032	0.9993232271974458	0.9763162529729812	0.976854445207296	0.9771486672716884	0.9743429566075433	0.9764140875900345	0.9773587768883494	0.9770591553276894	0.9737919986657407	0.9760736489633154	0.976548027071047	0.9772130215063309	0.9774456907941488	0.977161156084398	0.9773053071226981	0.9766598546114725	1.0	0.9776030573317462	0.9774315704273757	0.9778913327815685	0.976447935869598
CosteaPI_2017__halbarad-11-7-0__bin.51	0.9797039488333693	0.9777631829504781	0.9791315583840933	0.9798412516320053	0.9787283810969649	0.9770942797333022	0.9786465908503373	0.9780561656060405	0.9787226752302808	0.9789191378835267	0.9797499016909162	0.9776751813130549	0.9997960840156639	0.9997163810433984	0.9791172083073443	0.9788571657389982	0.9775524489869178	0.9783820460462259	0.9785022112254023	0.9761252014397465	0.9774745406644019	0.9823951180267738	0.9778319475547279	0.9775608475183722	0.9782500103178319	0.9783288166078001	0.9773679956059597	0.9776180181328784	0.9784315796548976	0.9790340713037478	0.9791047891487935	0.9753418809266431	0.9777304849905265	0.9780839167775336	0.9786850959352551	0.9752821525580665	0.9780572683642583	0.978006584612699	0.9777547343452281	0.9998645734956075	0.9789764006239035	0.9788647468385769	0.9782127789662481	0.9776030573317462	1.0	0.9796647268248895	0.978044478195879	0.9776207690612325
LiJ_2014__V1.FI17__bin.17	0.9796291344069571	0.9777984647868063	0.9792226651107294	0.9796311648084634	0.9791900115491731	0.9777073661410371	0.9789428010707727	0.9778507105898537	0.9788283319315053	0.9789121257602633	0.9795060442592889	0.978955643102541	0.9793594178335927	0.9789955373301481	0.979567133908841	0.9780673732484968	0.9778474465585615	0.9785199077250952	0.9786762184405675	0.9765959003731945	0.9774078325499074	0.9827979603757316	0.9778818357406571	0.9775245772043816	0.9778408312361931	0.9775277696022713	0.9775775762469856	0.9773482047098674	0.9787615522905833	0.9788790585724808	0.9788505777421234	0.9756064405193782	0.977894111224974	0.9782094576311545	0.9796164745959707	0.975042727096496	0.977791577900745	0.9785255225115771	0.9786951523880596	0.9793845490623693	0.9788746235844227	0.9792690474315903	0.9790021545672364	0.9774315704273757	0.9796647268248895	1.0	0.9784147261407178	0.9778604205062624
LeChatelierE_2013__MH0456__bin.69	0.9792710955607554	0.9776592683712311	0.978185126916531	0.9785965842141459	0.9777420093939742	0.9765935102864329	0.9778221706183619	0.9779685210097101	0.978111704275539	0.977537325246335	0.9789567297419034	0.9781284910789815	0.9778868710331825	0.9778200475272196	0.9787447769726659	0.9773841601308761	0.9778085161436496	0.9782924063129782	0.9773720438080413	0.9762404146955078	0.97699589631843	0.9818562908331583	0.9772588170824859	0.9762453609454187	0.9775213143547148	0.9782961850396324	0.977270006914464	0.9775956606666765	0.9771452851187077	0.9782197416522304	0.9772527902736444	0.9743461918493727	0.9779332171325681	0.9783742068002084	0.9781113625766839	0.9736491093656131	0.9767788169453794	0.9775961285583064	0.9780117354941865	0.9780320495861522	0.9781047652851841	0.9782130303118823	0.9776597921168058	0.9778913327815685	0.978044478195879	0.9784147261407178	1.0	0.977560322987421
ZellerG_2014__CCMD19497912ST-21-0__bin.24	0.9783081971502813	0.9765818265876989	0.9772392662123299	0.9774722604183009	0.976980836335376	0.976211378450399	0.9774880603756937	0.9763095445452047	0.9775450693394303	0.977063576397939	0.9782283701887466	0.9769193361347681	0.9769813299265788	0.9768721297161309	0.9773755582820098	0.9761822864451896	0.9768711281274095	0.976757142835247	0.9761800565301572	0.9759754246282124	0.9755479455571358	0.9817583554762662	0.976667673392243	0.9764482461491765	0.9764480494586916	0.9772830797524074	0.9762798751209057	0.9767178427328035	0.9768806609817523	0.9769886656567018	0.9766514567725936	0.9739708446875108	0.9760077299946686	0.9769375312201469	0.9772396765966683	0.9734066011743139	0.977374311103825	0.9766980514809951	0.9772907695638576	0.977215478285085	0.976729283826563	0.977246608727997	0.9776430715051758	0.976447935869598	0.9776207690612325	0.9778604205062624	0.977560322987421	1.0
