	XieH_2016__YSZC12003_37270__bin.2	XieH_2016__YSZC12003_36033__bin.55	LeChatelierE_2013__MH0305__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.75	CosteaPI_2017__SID713A052-11-90-0__bin.22	BackhedF_2015__SID532_M__bin.11	NielsenHB_2014__V1_UC35_4__bin.75	NielsenHB_2014__O2_UC49_2__bin.47	XieH_2016__YSZC12003_37264__bin.57	CosteaPI_2017__SID713B026-11-0-0__bin.2	NielsenHB_2014__O2_UC21_2__bin.29	XieH_2016__YSZC12003_37172__bin.8	CosteaPI_2017__halbarad-11-2-0__bin.19	CosteaPI_2017__halbarad-11-0-0__bin.24	BackhedF_2015__SID377_M__bin.5	RaymondF_2016__P12E0__bin.20	ZellerG_2014__CCMD25511638ST-21-0__bin.46	XieH_2016__YSZC12003_37138__bin.8	RaymondF_2016__P23C0__bin.13	XieH_2016__YSZC12003_37348__bin.40	LeChatelierE_2013__MH0440__bin.36	Obregon-TitoAJ_2015__NO21__bin.26	LiJ_2014__V1.FI15__bin.3	HeQ_2017__RSZAXPI003077-109__bin.50	XieH_2016__YSZC12003_37255__bin.85	CosteaPI_2017__SID713B032-11-0-0__bin.61	LeChatelierE_2013__MH0203__bin.118	RaymondF_2016__P22E0__bin.15	XieH_2016__YSZC12003_37308R1__bin.82	CosteaPI_2017__pluto2-11-30-0__bin.1	HeQ_2017__RSZAXPI003105-143__bin.51	KarlssonFH_2013__S312__bin.7	ZellerG_2014__CCMD13934959ST-21-0__bin.7	XieH_2016__YSZC12003_36052__bin.73	XieH_2016__YSZC12003_36694__bin.98	QinN_2014__LD-35__bin.32	VogtmannE_2016__MMRS73787048ST-27-0-0__bin.66	ChengpingW_2017__AS38raw__bin.1	CosteaPI_2017__mickey2-11-7-0__bin.54	ZellerG_2014__MMPU68403337ST__bin.4	LoombaR_2017__SID5639_uuc__bin.14	NielsenHB_2014__V1_UC5_3__bin.31	FengQ_2015__SID530373__bin.60	RaymondF_2016__P22E90__bin.67	CosteaPI_2017__halbarad-11-7-0__bin.51	LiJ_2014__V1.FI17__bin.17	LeChatelierE_2013__MH0456__bin.69	ZellerG_2014__CCMD19497912ST-21-0__bin.24
LeChatelierE_2013__MH0203__bin.118	0.7021179389066216	0.7434968859473736	0.830581648999217	0.879147460748091	0.847151138706441	0.6945618416610196	0.8548312712661899	0.6670643139865381	0.658854038211497	0.8634318512150911	0.6290166010971618	0.6791891251200245	0.7728659580530766	0.8355157642179669	0.8252256221520367	0.8050773065659698	0.7696649849265965	0.8940211626275373	0.8187820115271429	0.461378803370504	0.6610727857421645	0.49938389408629313	0.7137087756182011	0.684132339454484	0.6807335802865264	0.6386013222451828	1.0	0.879064132004224	0.7482638647775626	0.8669694916228273	0.5403643956391291	0.8672764670528204	0.6513999468420082	0.6753272688525297	0.7448373293616491	0.8957605304305558	0.5430730587156358	0.9009053620131076	0.5789848739173848	0.8759862363902371	0.9167943336454171	0.892857912519186	0.700273691822529	0.8462675666809538	0.8169794288149839	0.8646621474391976	0.8242026899859443	0.5827538234244761
RaymondF_2016__P22E0__bin.15	0.674349218085961	0.7274313769108096	0.805256206144758	0.8721952450925321	0.8327237929332104	0.6525727140444643	0.837421677676588	0.6253074370791832	0.6510142122650778	0.8619262312141678	0.5947801380093161	0.6774040068982279	0.7690593085569446	0.8349478582237824	0.7930379460718997	0.8151479032511457	0.7401281086672303	0.895794775483093	0.8372896391858015	0.44331274278857236	0.6214469896790659	0.48282044958434733	0.7139527087360694	0.6695421218451193	0.6786245796588215	0.6212666116730082	0.8215869057204893	1.0	0.7341989090487544	0.8535751323629922	0.5421956971565175	0.865343118802863	0.6360616364626754	0.6592552044425805	0.7240485060180458	0.8947487620832003	0.5234985992730274	0.895555763435364	0.55524870904401	0.8743150223547879	0.9125036870070097	0.8916286254076968	0.6842946257648721	0.8829109518990492	0.8144662265682032	0.8647151526924438	0.7887012649287417	0.5583182682637207
XieH_2016__YSZC12003_37308R1__bin.82	0.7153316601612527	0.7622286146156254	0.8205032797616099	0.8858223436987784	0.8402503644472366	0.6787319871360403	0.846347147719451	0.645893789060153	0.6738068108152551	0.8653916898651519	0.616242066750501	0.6513965997573514	0.7746298343939108	0.8417445190614073	0.8201838943308559	0.8118751297832711	0.7634850747920569	0.8975036286612058	0.8370818079955982	0.4587065206277663	0.656778718600354	0.5105144213589797	0.7183284020082281	0.6767150101665759	0.6932835246659366	0.6507783834037633	0.823477358946007	0.8645252383005322	1.0	0.8604380534564777	0.5574018891173894	0.8623122029478326	0.665930217972651	0.6626620512134012	0.7474362204160021	0.9005762640758851	0.5564938014982656	0.883476494602597	0.5925506246989292	0.8813166901550231	0.9235013919091133	0.8940536335626654	0.6966149360649396	0.831868341525271	0.8233108147279901	0.8750870931393269	0.8112184396071664	0.5964233048064872
CosteaPI_2017__pluto2-11-30-0__bin.1	0.6888948973907173	0.7322722480406336	0.826452943450118	0.8952408128898092	0.8361640333096824	0.6656220341843428	0.846685817254038	0.6331611534629839	0.6543898154684242	0.8932592170518863	0.6016457044555057	0.6935331381981632	0.7697370211823885	0.8376334446922448	0.8217071847366311	0.8158553979432778	0.7510162029938066	0.9108354458862833	0.8454205537943387	0.4455587392550143	0.6305616699118626	0.4802625251555607	0.7029538843452114	0.6868692963338663	0.6628324662339335	0.6235235568556502	0.8212789277606697	0.8651584823008287	0.7406441275262171	1.0	0.534976890455132	0.863746232336668	0.6334165651975879	0.6574860589651788	0.7348136628492518	0.9087599420038435	0.5224481055980083	0.9025928600851796	0.5617633662450029	0.8806646511973956	0.9388985266871238	0.9029512531053168	0.6778418751848673	0.8398377885971137	0.815149046130172	0.8690935469295246	0.8076255146795966	0.5719635037953367
HeQ_2017__RSZAXPI003105-143__bin.51	0.7605589969400701	0.7938525263079335	0.8412359131278454	0.9097305769087245	0.8770908276737069	0.6766669154414509	0.8897402791253078	0.6714665273527876	0.7216919173072618	0.9053272632285991	0.633032315844466	0.6128136428091648	0.8190394805582506	0.8964497350548548	0.8221658332711397	0.8693029330547056	0.7889245466079559	0.9195514590641093	0.8893178595417568	0.5194954847376669	0.6589805209343981	0.5620620941861333	0.7651093365176506	0.6943771923277856	0.7441189641017987	0.674857078886484	0.8421098589446974	0.9040764236137026	0.7893208448391671	0.8800962758414808	1.0	0.9308582730054482	0.713706246734831	0.7187752817374431	0.7840271662064333	0.9434047316963953	0.5833860735875812	0.928926039256661	0.6216001194118964	0.9263265915366818	0.9366348234942906	0.921677737144563	0.7449839540264199	0.8881558325248153	0.8724352563624151	0.9061295619076051	0.8235510112694977	0.6055033957758041
KarlssonFH_2013__S312__bin.7	0.6846757180290695	0.729335380282463	0.811209657540218	0.8659736602079197	0.8240516227707011	0.6421146359370568	0.845831362134303	0.6351285148009204	0.6424576135045537	0.8668215892651119	0.5864097683551637	0.666483302745635	0.7683980911860075	0.8371493828837819	0.7925556608336878	0.8125107595382062	0.7352283987196094	0.8840412759119552	0.8292356733844539	0.4452888822604479	0.6324006261221452	0.487363600034165	0.6939887760037847	0.6752511370259552	0.6646639727069515	0.6238779654836227	0.8014491797968069	0.855606001532114	0.7240791937416109	0.8425927687937325	0.551975705681877	1.0	0.6341978285758288	0.6542308163795465	0.73406448774862	0.9204708042005237	0.5362810521932199	0.8941119823970636	0.5563043038595377	0.8741104157640456	0.9098380570564205	0.8834579927713605	0.6655508463137435	0.8324069988666251	0.8085530196851421	0.8627138243857493	0.7909717682994022	0.5593198511433102
ZellerG_2014__CCMD13934959ST-21-0__bin.7	0.7317439672698345	0.8030217317187125	0.8514919247913326	0.9028537875822358	0.8689903148005506	0.6986476077431086	0.8791288371446971	0.6948631823519755	0.7177376788352506	0.907959036783554	0.6432664503175786	0.6442772719811094	0.8003371510108217	0.8696223151036077	0.8445866427588297	0.8448366648567424	0.7818241511244681	0.927828848509338	0.8791894485623729	0.49853269859709826	0.6951435101587261	0.5326228328261337	0.7745343654110843	0.6867431464902201	0.7181057669238443	0.6966430113772681	0.8587867614561893	0.8972301844860026	0.7977548520702588	0.881536246890508	0.6037749548571212	0.9047819883070474	1.0	0.700616216079704	0.7758242521434975	0.9252787493844153	0.5814636394630839	0.9050238026088164	0.6161857739951764	0.9034801055648858	0.9348989178336469	0.9178702663114164	0.7232507923680124	0.8785820716477466	0.8437336633288296	0.8859659313323147	0.8334884396348162	0.6122567651181291
XieH_2016__YSZC12003_36052__bin.73	0.7386455398748422	0.7677564204228344	0.8320024164736676	0.8934160777823649	0.8589450082748484	0.6710635752914357	0.8641696035215625	0.6609545797381831	0.6956465943580908	0.8736502674949183	0.6321790514977658	0.6432807867340923	0.7998576266015494	0.8619698376628486	0.8381041335501218	0.8348262766087529	0.7640336466113073	0.9047714459011352	0.8411295682671971	0.4843994590779385	0.6630950233475424	0.5314377655124656	0.7508217342193737	0.6648765068154	0.7115413252106243	0.6532317913987581	0.8536114537946263	0.8915928266083291	0.7610990112554888	0.8772949538557646	0.5829845628979282	0.8948670515752478	0.6717203573378596	1.0	0.785789173568427	0.9111219532274331	0.5539257406503898	0.9207836105942273	0.5954349713134551	0.8904372534040681	0.9239827747558406	0.8926630484130088	0.7239275687441964	0.8775727999012103	0.8421985794137267	0.8948313371598202	0.8180949809745072	0.5950015556957229
XieH_2016__YSZC12003_36694__bin.98	0.7404871143615744	0.7510622024473059	0.8269418063468663	0.8814509530753468	0.8483351983435722	0.6590476820358445	0.8673972386469946	0.6593991715727636	0.6673052859972756	0.8683103647277316	0.6288638514079317	0.6556741291966731	0.7825901205305091	0.8514191323382108	0.8428900440455326	0.8208395426262403	0.7697434179717294	0.8963180537613648	0.8342489484649135	0.4636525683271125	0.652502722843833	0.517826759927846	0.7144854225181585	0.6842018520671745	0.6974389800296339	0.6425804772363856	0.8295505094198129	0.8628118736259106	0.7564124172346147	0.8639164788322227	0.5603127243479309	0.8847023646338589	0.6554010447613124	0.6923751838786311	1.0	0.9089226072309772	0.5413600244922603	0.8937744215890314	0.582730182977239	0.8832372026339848	0.930622685849426	0.899139570681399	0.6998332691513794	0.8453595380606098	0.8211627636571552	0.8774192240775133	0.8144785954072745	0.5897663741320769
QinN_2014__LD-35__bin.32	0.6871866569370304	0.7241771662817837	0.8188924487543382	0.8758304163594206	0.8265389886205003	0.6404954787436842	0.8460485280517256	0.6252411641995393	0.6370117237004823	0.879562950192697	0.5875809968787634	0.6845531800873026	0.7621593828582042	0.8328483424900116	0.7991554300869831	0.8157107213860727	0.7392619363765284	0.896724426797054	0.8338869087403572	0.4347021704671461	0.6390547769148619	0.4821793022010533	0.6886904054455292	0.6920531790223249	0.6551495718576662	0.62368757473481	0.7967954395099058	0.851575336309307	0.7279114040793758	0.8533304195543537	0.5384816911164246	0.8860260868416894	0.6242950380133139	0.6411881402379671	0.7259394913751717	1.0	0.5255281543893908	0.893524807803475	0.5564303992345793	0.873811644636538	0.9245233266324937	0.8910246661614413	0.6637682233658663	0.8275519954061122	0.8032837096325529	0.8614118963120674	0.7984274113331519	0.554438464949667
VogtmannE_2016__MMRS73787048ST-27-0-0__bin.66	0.7335376362650576	0.7810475333714981	0.8930552147982566	0.9090836809057783	0.8658340072755469	0.7161408402923546	0.886294589985673	0.7152722877990714	0.6980178526535149	0.8859182424798651	0.6854537524193768	0.6392258599956989	0.7880103408481677	0.8454506628865324	0.8477761421427424	0.8406270540092746	0.8048475376120334	0.9027349938057896	0.8482963649525818	0.49809933150990315	0.7004251136614902	0.56488549040276	0.7451756338843	0.7260614211245294	0.7370315344376899	0.7049427982080709	0.8587076362953472	0.8856653248401469	0.7995589843312222	0.8720539638403499	0.5919173883149021	0.9176162436732728	0.6973840440773352	0.692935268229001	0.7685849030886241	0.9341747766903834	1.0	0.91384519623077	0.6497628329198811	0.8943947696026315	0.9323778498668774	0.9138224790775018	0.7545237424541189	0.8552750744365388	0.8288209494558485	0.886485414073125	0.853790129851248	0.628195924845599
ChengpingW_2017__AS38raw__bin.1	0.6819605073295866	0.7184247130346612	0.8108121693236328	0.8718217153355837	0.8239668597823874	0.6438804560246472	0.8347070981943608	0.6308085294461753	0.6374578055872119	0.8580881110335952	0.6031151284573419	0.6788055135477106	0.7756752189342959	0.8378911243321475	0.7966101474583689	0.8037213413815069	0.7394376389328225	0.8820159721289383	0.8263366799984401	0.4425241683529988	0.6263332134484806	0.4788852441967787	0.6946372472126772	0.685414924364213	0.6624897628446509	0.6161809885733847	0.815156623060357	0.8670049441668797	0.7263735120917596	0.8621184086802411	0.5393379756214874	0.8754581262430832	0.6211325218717636	0.6591337091651248	0.7261200206259723	0.9088947338772928	0.5229346945319507	1.0	0.555957049446002	0.8798840439038552	0.9090173630821096	0.8885001538281545	0.6750109412983096	0.8364473062740221	0.814173856146843	0.8613315018394381	0.7892194629447475	0.5602733374643054
CosteaPI_2017__mickey2-11-7-0__bin.54	0.7075485805366376	0.7615017637772052	0.8444216884988219	0.8870617518418189	0.8265124070821219	0.7104442210196485	0.867788032501187	0.6884278436299011	0.6756200440065686	0.8730907344328314	0.665743718589502	0.636515115284668	0.7580720629956855	0.8266343795632007	0.8347210861477162	0.8034534061676729	0.7879125960361011	0.8891394186805334	0.8251948286424463	0.45873436667684253	0.6755525112204346	0.527512374693949	0.7258024169846335	0.6931441128982798	0.7109431367049651	0.6622161641790942	0.8331251072427535	0.8548651514974017	0.7747678215921613	0.8533153429666326	0.5739473671516394	0.8662375348603553	0.6725383438066578	0.6778465586188029	0.7528858206646191	0.9001169419776218	0.5913039822981407	0.8841426816166797	1.0	0.8610630074003529	0.9129268089311421	0.8817604281302996	0.7261759146385584	0.8383520070675128	0.7974622832834992	0.8578600238294259	0.818441550029046	0.6015579400295077
ZellerG_2014__MMPU68403337ST__bin.4	0.7062966874717096	0.747624055760253	0.8180604795546036	0.8843293476096818	0.8496126619414132	0.6556641885720765	0.8635496004306832	0.6441534139048872	0.6537397741770461	0.8873826982155755	0.6066713032361053	0.6881163058743073	0.8259817816747181	0.8938599083459142	0.8101789067040687	0.8426649501241428	0.7490779684683518	0.904270762560922	0.8532623979872884	0.4545577507340987	0.6400032676208238	0.49851216117405794	0.7100330243973427	0.693095856460381	0.6744717569532918	0.6328752117034393	0.8165302330813575	0.8719869366590451	0.746466103790708	0.8665600969929853	0.5540603759906649	0.8817040910434156	0.6387868377376279	0.6566475995932437	0.7392152888942853	0.9156677061748213	0.5272507077613137	0.9064389093288789	0.5577851066128253	1.0	0.937729057094978	0.9097145652859034	0.6775447489958315	0.8480502749354735	0.8767959638633277	0.8801707197961576	0.8031615570659622	0.5642520496285537
LoombaR_2017__SID5639_uuc__bin.14	0.6466648479710574	0.6843788586151849	0.775144590266119	0.8373848214519377	0.7851277223930333	0.6121443928001858	0.8065198651521797	0.5885797282583267	0.5989970475274331	0.8367341355155566	0.5572405365046309	0.6610124530423632	0.7226154799016953	0.7910616133363257	0.7716936946510523	0.7690465408964636	0.7070176537716389	0.8563891331879963	0.7897011602907904	0.41018472184663163	0.5916202278074858	0.4488202401788455	0.6489281723615895	0.6710217553531904	0.6278778280650639	0.5828746281653036	0.759082838148515	0.8083862750866987	0.6947969709201675	0.8206331281220831	0.4976288227303115	0.8151976602269511	0.5871435402866191	0.605250531928814	0.6918460844250133	0.8605581227889169	0.48822738241855324	0.8318165200475505	0.525303395700318	0.8329513543863211	1.0	0.8586143918564731	0.6291062406372202	0.7805756964639323	0.7657031016426152	0.8170470198901328	0.7551779294943524	0.5278280254120417
NielsenHB_2014__V1_UC5_3__bin.31	0.6698560919045937	0.7124175979822491	0.8142407239602798	0.8638739144606049	0.8136600915701221	0.6380586826939978	0.8424092873878625	0.6165974685963628	0.6229639470374523	0.8624890998107505	0.5998913820672049	0.6903245568678444	0.763806337553477	0.8351362374338522	0.8085530009436876	0.8074506099839761	0.7359381159353514	0.8903125261305906	0.8292411761794816	0.43646362877752354	0.6209059230476502	0.4695191459371091	0.6743518333649033	0.6794401526282468	0.6596252723980758	0.6026721035360129	0.7953895825760795	0.8498623717787914	0.7237094261253005	0.8491315684839053	0.526859260851981	0.8516575966853186	0.6202135157227231	0.6291282067034244	0.7191893672173502	0.8923440995633098	0.5148400423891508	0.874768557625525	0.5458900100512117	0.8694161594132414	0.923801064506936	1.0	0.6620992527291002	0.8196063474511048	0.80127653801457	0.8561473654391901	0.7886455437637265	0.5505320828192539
FengQ_2015__SID530373__bin.60	0.6923816143800213	0.7302201964449058	0.7949591664162935	0.8465525708351612	0.8212781683722699	0.6554354569621107	0.8407559912574715	0.6336911764787856	0.6514660903717916	0.829890818728543	0.6180082486570431	0.6179575237083393	0.752315092233007	0.8142575010214667	0.7881034945030321	0.7888939118355798	0.7471779369884654	0.8593034851384261	0.8083271413592837	0.4601076149296345	0.6342212800635901	0.5048475771033156	0.7131833026846875	0.6501132392673533	0.6860281752006283	0.6284107650604324	0.8150841504602314	0.8522064516560581	0.7367676167468139	0.832867983025537	0.5564158977563407	0.8382961099538514	0.6385368026225355	0.6666283906980478	0.7313879850991283	0.8685527057300797	0.5554186787098472	0.8683275092545161	0.5873993653249825	0.8460531251863863	0.8843850213128397	0.865087801541704	1.0	0.8234626856686412	0.7949898243523232	0.8496172496040946	0.7819484957823041	0.5514599030428837
RaymondF_2016__P22E90__bin.67	0.6786507724224016	0.7267549435125618	0.8020683106896421	0.8674018168264639	0.8341780482581317	0.6435643109323024	0.841527711521121	0.6277376254778522	0.6579667463584882	0.8595829185590027	0.598395501226629	0.6676069750105934	0.7730455971417568	0.8374580974519757	0.7923959111753303	0.8168191105951518	0.7422911720396602	0.8921784361468131	0.8319927275468063	0.44452548437828887	0.6210594140674908	0.48606266332457365	0.7156238251890498	0.6711131394073759	0.6727759133997157	0.6223379760483335	0.812132275555384	0.906573518233066	0.7253987118786772	0.8508002731765785	0.5469230408634291	0.8644430166709408	0.6395342210652968	0.666279237568949	0.7284154195861724	0.8928108233810473	0.5190842150447497	0.8871473728814339	0.5591167168072534	0.8731034127769797	0.904725531991165	0.8829311515973752	0.6789352547610578	1.0	0.8139025921442431	0.8585263355273861	0.7846238904499416	0.5494617814752822
CosteaPI_2017__halbarad-11-7-0__bin.51	0.7175723351576496	0.7590575043116926	0.8355460461238031	0.8999834808584447	0.8575445279360316	0.6700532545658711	0.8748203051714746	0.6561388276522563	0.6743816629662479	0.8956924371830144	0.6251216811766348	0.6985654895467266	0.8631374372911754	0.9239323029846549	0.8292038757052592	0.8594427542915353	0.7669562105089273	0.9194922920505565	0.8681216949425862	0.4768392785854895	0.6447406199791151	0.5157728303385835	0.7440245938552726	0.6927493751241394	0.690919978525116	0.6483772893268647	0.8387136898452511	0.8946285258042757	0.768014713835371	0.88339059313551	0.57471666722386	0.8982406130961395	0.6570075575072616	0.6840237285669055	0.7569208320140963	0.9270788061380411	0.5381164442154489	0.9237572787467478	0.5689443088607495	0.9656642759797915	0.9493924299067259	0.9233949392429907	0.7011800370107434	0.8706747872668884	1.0	0.9069913333503768	0.8183150082300723	0.5822127193456846
LiJ_2014__V1.FI17__bin.17	0.724332161969493	0.7592770479582462	0.8522884898253384	0.9205872122828836	0.8672179076651151	0.6883330950872097	0.8864022305424701	0.6607078750199638	0.6681900449749701	0.9009223617190785	0.6276920841910582	0.713165480790766	0.8044256972424136	0.8747727155262127	0.8405188209005331	0.8512343089318084	0.7764680190665191	0.9302974103189595	0.8690101083096368	0.46451149378456996	0.6534855252675147	0.5189508106343756	0.7299718434988376	0.7015047687250977	0.6966184726576486	0.6533886747260597	0.8406971562725393	0.8995664541387076	0.7731210878550818	0.8920163025536415	0.5653291824184604	0.9076981746001074	0.6533900716088691	0.6883167981210995	0.7659825510711996	0.9415623389219511	0.5451018537100509	0.9255535962980743	0.5796509562361272	0.9180895858195908	0.9594512858073447	0.934424267765672	0.7097114552306044	0.8698165753182914	0.859000977352339	1.0	0.840082062208779	0.5942227720766852
LeChatelierE_2013__MH0456__bin.69	0.7079784284571636	0.7435724555540835	0.8617983482754052	0.8962024074155859	0.8566787871650302	0.6999671225348035	0.8710374067040586	0.668993606069082	0.6501440229258981	0.8865560609852444	0.638404805017003	0.6839155588923729	0.7672697473342264	0.8412636723637916	0.8446191366475782	0.8158714736465035	0.762371495728383	0.9021355631124655	0.8391590238827795	0.45504914444984224	0.6769288521838979	0.5000740969738011	0.7047363178220397	0.6958849190576435	0.6705285420561665	0.6406802200336627	0.844523939211039	0.864684204586161	0.7552989150436485	0.8735768228591617	0.5414849818683233	0.8770422058325604	0.6477984366029237	0.6631865624401949	0.7493353354237513	0.9197259884094667	0.5532762148714099	0.8937454302776919	0.5828041042853568	0.882888506136309	0.9345659929239843	0.9071147816102106	0.6883692286554098	0.8377614862577103	0.8167626001658594	0.885332724854873	1.0	0.6000549593448061
ZellerG_2014__CCMD19497912ST-21-0__bin.24	0.7174549688680046	0.7404880210321286	0.8438444511471662	0.8974876987032994	0.842826388999131	0.7107357586909723	0.8510854613132933	0.6855368224451299	0.6686666698876542	0.8606421314839343	0.6606767801075488	0.6642348210384786	0.7477324822563847	0.8252563618531078	0.8522836686956587	0.7986300679651388	0.7787864837237746	0.900639204986641	0.8217072936733132	0.46239968636783724	0.6721729449466501	0.5122391776542605	0.7084539190561218	0.691273861478668	0.6823590881200085	0.6485283652820791	0.8398888483197833	0.8609651505248024	0.781077986321386	0.8701981114429496	0.5599783549634153	0.8723253436736238	0.6693182296623967	0.6784359252390375	0.7631946030972556	0.8983283764635075	0.5725912822130393	0.8924312083327869	0.6025195485187713	0.8724385383802528	0.9187807273588154	0.8906801414381663	0.6828353341418012	0.8251921721719097	0.817364482123864	0.8808315117498177	0.8440142432071097	1.0
