	LiuW_2016__SRR3993044__bin.127	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.49	LiJ_2014__V1.FI06__bin.82	VatanenT_2016__G78855__bin.3	VatanenT_2016__G80489__bin.4	VatanenT_2016__G78692__bin.8	CosteaPI_2017__donald1-11-0-0__bin.15	CosteaPI_2017__donald3-11-7-0__bin.57	LiuW_2016__SRR3993005__bin.29	CosteaPI_2017__donald4-11-0-0__bin.31	LiuW_2016__SRR3993002__bin.44	CosteaPI_2017__SID713B058-11-90-0__bin.68	CosteaPI_2017__donald3-11-30-0__bin.17	CosteaPI_2017__SID713A038-11-90-0__bin.46	LiSS_2016__FAT_008-22-14-0__bin.30	LouisS_2016__AS44_12__bin.19	LiuW_2016__SRR3992982__bin.40	ZeeviD_2015__PNP_Main_613__bin.30	CosteaPI_2017__SID713A014-11-0-0__bin.25	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.59	CosteaPI_2017__donald1-11-7-0__bin.11	VatanenT_2016__G80485__bin.3	ZeeviD_2015__PNP_Main_480__bin.15	VatanenT_2016__G80601__bin.7	LouisS_2016__AS44_6__bin.16	ZeeviD_2015__PNP_Validation_58__bin.38	ZellerG_2014__CCMD72895164ST-21-0__bin.2	ZeeviD_2015__PNP_Main_679__bin.10	ZeeviD_2015__PNP_Main_549__bin.23	NielsenHB_2014__V1_CD29_0__bin.19	CosteaPI_2017__SID713B020-11-90-0__bin.54	BackhedF_2015__SID268_12M__bin.3	LeChatelierE_2013__MH0405__bin.18	LouisS_2016__AS44_0__bin.3	VatanenT_2016__G80366__bin.8	ChengpingW_2017__AS17raw__bin.43	LiuW_2016__SRR3993001__bin.32	LeChatelierE_2013__MH0413__bin.33	LiuW_2016__SRR3992997__bin.26	CosteaPI_2017__donald3-11-0-0__bin.14	ZeeviD_2015__PNP_Main_597__bin.27	ZeeviD_2015__PNP_Main_466__bin.17	LeChatelierE_2013__MH0181__bin.36	BackhedF_2015__SID268_4M__bin.1
NielsenHB_2014__V1_CD29_0__bin.19	0.9945156835909179	0.9950293522600574	0.9960161687041437	0.995019557075599	0.9960117837801263	0.9960712152142175	0.994944882699855	0.99480128447579	0.9955992483998946	0.994846695334087	0.9944106408640804	0.9921886134458957	0.9951192290087345	0.9953237941068297	0.9957475761183875	0.9954104096884293	0.9939903012250006	0.9939033219379741	0.9953016274940245	0.9951187532303086	0.9946228123508607	0.9945253109637013	0.9956449775335501	0.9947966714824894	0.9952039587058575	0.9785579157488555	0.9957736461205756	0.9945638743179431	0.9951587735250451	1.0	0.9939750385725852	0.9971346878119765	0.9951393108885109	0.9954101783853305	0.9952006166526906	0.9913899839570814	0.9950147093500523	0.990444853874985	0.9951895320743107	0.9950802739071468	0.9947928324414097	0.9953826741695257	0.995561010534929	0.9977887789040165
CosteaPI_2017__SID713B020-11-90-0__bin.54	0.994544734053603	0.9951607752269732	0.9980246130034612	0.9985245534155761	0.9983667207253695	0.9966635535440828	0.9961087029827762	0.9952896311592783	0.9958843527964469	0.9959012063016279	0.9941465907718037	0.9928341237194435	0.9959889352376607	0.995012060462481	0.9962440941327697	0.9973256113646356	0.9955439533460563	0.9952915014507667	0.9950481845207779	0.994671708336294	0.9957506641084419	0.99579750037149	0.994933987207823	0.9978216935250552	0.9957964395007427	0.9806573557003764	0.9956892156315718	0.9960051007251598	0.9962482507400912	0.9939750385725852	1.0	0.9953118457217739	0.9938968826129534	0.9972566187647515	0.9984916029764581	0.9935763803530163	0.995023816987713	0.9880106398555323	0.9951019612906796	0.9961724257742012	0.9941637850465236	0.9952735278914391	0.9963867596916508	0.9954428053236738
BackhedF_2015__SID268_12M__bin.3	0.9951340562005749	0.9964524165779023	0.997319410858535	0.9964386603019295	0.9968426788852065	0.9972534495102796	0.9963789292579223	0.9956974391152336	0.9966090262415666	0.9961523154837187	0.994792615024163	0.9934900497628164	0.9961818980197278	0.9957220484757987	0.9966138481211483	0.996790192343131	0.9951162524442946	0.9948148909301828	0.9960213122776768	0.995628379909977	0.9957104446091269	0.9950876104822453	0.9959737965927427	0.9960296722120605	0.9959067054073276	0.9797548282261516	0.9963177530181091	0.9956260822590306	0.9960924942129832	0.9971346878119765	0.9953118457217739	1.0	0.9956847555139415	0.9967389592411352	0.9965402319710943	0.9924410895017705	0.9957997449299648	0.9897641731845032	0.9959231878451819	0.9964224221167816	0.9949168055666756	0.9961671758432524	0.9961061844608974	0.9984808585664234
LeChatelierE_2013__MH0405__bin.18	0.9945601310248011	0.9951376592032949	0.996269494705119	0.9959022948528734	0.9972606388722903	0.9975866902384345	0.9949004014356986	0.9945500403495295	0.9961291221425194	0.9947534530509318	0.9942254313369131	0.9922875208167372	0.9951072050370865	0.9954185042367141	0.9971777485274231	0.9957009179797192	0.9939922337717199	0.9945321776625026	0.9954778111345599	0.9951398573496832	0.9946298199517156	0.9946907337894378	0.995401614939715	0.9960356242459362	0.9944720457899761	0.9789457860167812	0.9955465092285224	0.9945789437551865	0.9951089514081588	0.9951393108885109	0.9938968826129534	0.9956847555139415	1.0	0.9958738244927248	0.9960273436572902	0.9920115305021399	0.9951695244655764	0.9890167572283421	0.9954462638038607	0.9951241305426138	0.99478441713919	0.9955952332892626	0.9955955687413205	0.9958401796724161
LouisS_2016__AS44_0__bin.3	0.995851159307774	0.9965896036576128	0.9992407460001893	0.9980650141368491	0.998237144370408	0.9969451736822686	0.997362916191801	0.996391593226055	0.9964405750724405	0.9970034085218431	0.9952705860649761	0.9943205267157024	0.9971841189905533	0.9954268952372352	0.9963408527738904	0.999621247371066	0.9955031736033723	0.9953349742776151	0.9958606745436032	0.9965211565424511	0.9967895239351848	0.9979298893098936	0.9955185364248973	0.997442266208714	0.9983691757531474	0.9805974175390245	0.9954149160536061	0.9960635872169498	0.9973063312255825	0.9954101783853305	0.9972566187647515	0.9967389592411352	0.9958738244927248	1.0	0.9981919599555444	0.9936960912412552	0.996004352697315	0.988733386047834	0.9958107280169773	0.997285321934334	0.9949302824169824	0.9958609287345777	0.9980439816286899	0.9961031205130212
VatanenT_2016__G80366__bin.8	0.996033494931688	0.9964044396815361	0.9982413833866918	0.999815772842596	0.9996889279403967	0.997105685605038	0.9976084508358176	0.9967879213178492	0.9970484534368405	0.9974175335597433	0.9955327439374615	0.9939688066890469	0.9975571309298487	0.9958961174461278	0.9966723520665255	0.9981153178468285	0.9955890458610865	0.9956835745917824	0.9961568651436843	0.9957171646620829	0.9972331530062439	0.9967485301268073	0.9959673095602543	0.9989503989559562	0.9968624406365577	0.9808089043921957	0.9959011304999925	0.9963914027837082	0.9973795989224201	0.9952006166526906	0.9984916029764581	0.9965402319710943	0.9960273436572902	0.9981919599555444	1.0	0.9940626114321616	0.9961579131542488	0.9883574675583607	0.9963704890331356	0.9976236028327191	0.9951916712370218	0.9963422347171221	0.9969533150768627	0.996386982809533
ChengpingW_2017__AS17raw__bin.43	0.9918266409590074	0.9938829324795498	0.9945982452129777	0.994107999122468	0.9948201803242037	0.9937913195423806	0.9941958884914315	0.9937572695912583	0.993283510533292	0.9941688500306395	0.9916802850734457	0.9896572613059555	0.9949139209781094	0.9926258261254519	0.9938360858157123	0.9936501626808331	0.9917871874581391	0.9977641254542259	0.9923692265576967	0.9931831329445426	0.993899084680947	0.9954023660962972	0.9926123274774143	0.9932587799565095	0.9927020392085142	0.9815837231296168	0.9932690146475712	0.9926885199553929	0.9941587074096934	0.9913899839570814	0.9935763803530163	0.9924410895017705	0.9920115305021399	0.9936960912412552	0.9940626114321616	1.0	0.9921369764411072	0.9898845133001073	0.9923230949081997	0.9941564952802462	0.9925277260280824	0.9925035099009283	0.992947873064612	0.9933307302536207
LiuW_2016__SRR3993001__bin.32	0.999034921975822	0.9951529412470306	0.9961889589068728	0.9958894452181747	0.9964225996789668	0.9966582535828417	0.9959917119743639	0.9950083252173743	0.9991903617097575	0.9954106164584307	0.9985101619391309	0.9938488687691155	0.9957833379261384	0.9986328182896934	0.9957756561120228	0.9955687305752412	0.9949044423633192	0.9930129160165644	0.9987928828477328	0.9954931345550163	0.9956399399223449	0.9951781734553559	0.9986078494789982	0.9955445784299481	0.9939288157594681	0.9801249476845713	0.9945028820735528	0.9953221624958909	0.9954902704753645	0.9950147093500523	0.995023816987713	0.9957997449299648	0.9951695244655764	0.996004352697315	0.9961579131542488	0.9921369764411072	1.0	0.9895847534491209	0.9991478357223211	0.9960020670657739	0.9982286560931869	0.9988493357783782	0.9940499267573996	0.995031062381034
LeChatelierE_2013__MH0413__bin.33	0.9895178034817564	0.9907124431506211	0.9911809739588031	0.9881012290048846	0.9878313384399595	0.9897735815315122	0.9893015428073574	0.988719861865571	0.9904337524689815	0.989587539350454	0.9890788051356024	0.9870304563747434	0.989784255132079	0.9897899140501861	0.9899584415265527	0.9892838319885815	0.9910833362906725	0.9920358707469427	0.9896796132281555	0.9919789514554526	0.9891389571441699	0.992561743124739	0.9901171810700922	0.9891659419213881	0.9876005275047401	0.9786326141867154	0.9872527530523958	0.9912340979978314	0.9889136679187499	0.990444853874985	0.9880106398555323	0.9897641731845032	0.9890167572283421	0.988733386047834	0.9883574675583607	0.9898845133001073	0.9895847534491209	1.0	0.9895832207847214	0.9894921471505314	0.9904615730519531	0.9896572753599663	0.9884194106498987	0.9898195364584422
LiuW_2016__SRR3992997__bin.26	0.9992353323693133	0.995350400537785	0.9964634685653445	0.9961559121104498	0.9962319336030235	0.9963621314392005	0.9961780872779896	0.9953788569348866	0.9999407617551399	0.995748738790809	0.9988005329265659	0.994023511911725	0.9960402168666246	0.9989336097919405	0.9955982794667213	0.9957099842172868	0.9951956042896033	0.994031315200422	0.9993045444682326	0.9951981751557955	0.9959653822377911	0.9953513495536275	0.9990563538742527	0.9955890970715405	0.9940025967614868	0.9802254719871927	0.9952844571791611	0.9956769809394755	0.9954771927259053	0.9951895320743107	0.9951019612906796	0.9959231878451819	0.9954462638038607	0.9958107280169773	0.9963704890331356	0.9923230949081997	0.9991478357223211	0.9895832207847214	1.0	0.9962233105387919	0.9983606520427613	0.9990921211124734	0.9944862937461932	0.9953733173456498
CosteaPI_2017__donald3-11-0-0__bin.14	0.995861827451337	0.99644427629788	0.9977135138653821	0.9975774249702963	0.9981060964217231	0.9972175574366042	0.9998100237724892	0.9992473904995105	0.9967994346477715	0.9996634007789049	0.9954230803058841	0.9934553367047536	0.999710124967889	0.9960686902678155	0.9968213658302637	0.9973130307713565	0.9960229700671598	0.9960147598198982	0.9961207084615523	0.9958065014131181	0.9994365623777411	0.9960922196159239	0.9960111106856401	0.9972108057535485	0.9960087382653362	0.9810055735911847	0.9959260848449413	0.9966479322699298	0.9966447642750107	0.9950802739071468	0.9961724257742012	0.9964224221167816	0.9951241305426138	0.997285321934334	0.9976236028327191	0.9941564952802462	0.9960020670657739	0.9894921471505314	0.9962233105387919	1.0	0.9951382175962352	0.9962116192987177	0.9963157985867288	0.9965363011823903
ZeeviD_2015__PNP_Main_597__bin.27	0.9978816556564608	0.994001258354196	0.9959982725183749	0.9947739669766609	0.9956388068207381	0.9965383128474647	0.9949538223534511	0.9942984223224608	0.9983858644855282	0.9947824480024956	0.9978786147962082	0.9936287124846196	0.994920011952913	0.9985743111298933	0.9958273042659647	0.9949479392303143	0.9942679496475508	0.9941410739261265	0.9986748150530718	0.9945281782437746	0.9946462193450165	0.9944614767125791	0.9987867972441674	0.9939307234222489	0.9935186070984406	0.9797288128393232	0.995284032842442	0.9947885968815449	0.9945753237442309	0.9947928324414097	0.9941637850465236	0.9949168055666756	0.99478441713919	0.9949302824169824	0.9951916712370218	0.9925277260280824	0.9982286560931869	0.9904615730519531	0.9983606520427613	0.9951382175962352	1.0	0.9985430550212818	0.9946216816820619	0.9950063633576471
ZeeviD_2015__PNP_Main_466__bin.17	0.9989595811947964	0.9953116380251161	0.9961050624888347	0.9959286725843075	0.9967888533454031	0.9967337864739816	0.9961777012464972	0.9953445552779758	0.9991137890304944	0.9957784166586867	0.9986398970346384	0.9938590757178989	0.9961376704215761	0.9990295224579592	0.9960281405535047	0.9955648122161332	0.9949207957403484	0.9945256337086295	0.9991410944301041	0.9955519510650059	0.9956947253342506	0.9951572869200199	0.9989633129668668	0.9953524053952268	0.9941439592021954	0.9803741045042972	0.9950604674102487	0.995340349550969	0.9955676889364129	0.9953826741695257	0.9952735278914391	0.9961671758432524	0.9955952332892626	0.9958609287345777	0.9963422347171221	0.9925035099009283	0.9988493357783782	0.9896572753599663	0.9990921211124734	0.9962116192987177	0.9985430550212818	1.0	0.9948696561219572	0.995572439711444
LeChatelierE_2013__MH0181__bin.36	0.9945707357681864	0.9951575657133108	0.9982084970186079	0.9968835170126294	0.9973534049587204	0.996030897807911	0.9962377244491486	0.9958735238241018	0.9953813130095027	0.9962914323360922	0.9944153629201952	0.9935323646592868	0.9964990477625109	0.9947676045053193	0.9959338147287128	0.9981283240311496	0.9936222298125974	0.9953004378384607	0.9946477907435683	0.9951723528280008	0.9958866355913968	0.9970889882187072	0.9943923807040954	0.9968564700199263	0.9973425683315391	0.9798613020218065	0.9948867959150167	0.994240293754932	0.9962696004046535	0.995561010534929	0.9963867596916508	0.9961061844608974	0.9955955687413205	0.9980439816286899	0.9969533150768627	0.992947873064612	0.9940499267573996	0.9884194106498987	0.9944862937461932	0.9963157985867288	0.9946216816820619	0.9948696561219572	1.0	0.9959124112007293
BackhedF_2015__SID268_4M__bin.1	0.9952262670502964	0.996319913985638	0.9971927825209866	0.9960753287258894	0.9964087384296548	0.9968145423240042	0.9965117037639224	0.9962252210919331	0.9961823427172722	0.9962976635878941	0.9947715759299192	0.9935053067833681	0.9963934945473774	0.9951980034728435	0.9962725890571775	0.9964110710358055	0.9944942770888083	0.9944053417124902	0.9955836263872904	0.9959446414762273	0.995897715929935	0.9960154326597379	0.9952134292483397	0.9958928839361628	0.9953091750857888	0.9792521952998606	0.9958951982440202	0.9949970522676554	0.9961725221835641	0.9977887789040165	0.9954428053236738	0.9984808585664234	0.9958401796724161	0.9961031205130212	0.996386982809533	0.9933307302536207	0.995031062381034	0.9898195364584422	0.9953733173456498	0.9965363011823903	0.9950063633576471	0.995572439711444	0.9959124112007293	1.0
