	LiuW_2016__SRR3993044__bin.127	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.49	LiJ_2014__V1.FI06__bin.82	VatanenT_2016__G78855__bin.3	VatanenT_2016__G80489__bin.4	VatanenT_2016__G78692__bin.8	CosteaPI_2017__donald1-11-0-0__bin.15	CosteaPI_2017__donald3-11-7-0__bin.57	LiuW_2016__SRR3993005__bin.29	CosteaPI_2017__donald4-11-0-0__bin.31	LiuW_2016__SRR3993002__bin.44	CosteaPI_2017__SID713B058-11-90-0__bin.68	CosteaPI_2017__donald3-11-30-0__bin.17	CosteaPI_2017__SID713A038-11-90-0__bin.46	LiSS_2016__FAT_008-22-14-0__bin.30	LouisS_2016__AS44_12__bin.19	LiuW_2016__SRR3992982__bin.40	ZeeviD_2015__PNP_Main_613__bin.30	CosteaPI_2017__SID713A014-11-0-0__bin.25	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.59	CosteaPI_2017__donald1-11-7-0__bin.11	VatanenT_2016__G80485__bin.3	ZeeviD_2015__PNP_Main_480__bin.15	VatanenT_2016__G80601__bin.7	LouisS_2016__AS44_6__bin.16	ZeeviD_2015__PNP_Validation_58__bin.38	ZellerG_2014__CCMD72895164ST-21-0__bin.2	ZeeviD_2015__PNP_Main_679__bin.10	ZeeviD_2015__PNP_Main_549__bin.23	NielsenHB_2014__V1_CD29_0__bin.19	CosteaPI_2017__SID713B020-11-90-0__bin.54	BackhedF_2015__SID268_12M__bin.3	LeChatelierE_2013__MH0405__bin.18	LouisS_2016__AS44_0__bin.3	VatanenT_2016__G80366__bin.8	ChengpingW_2017__AS17raw__bin.43	LiuW_2016__SRR3993001__bin.32	LeChatelierE_2013__MH0413__bin.33	LiuW_2016__SRR3992997__bin.26	CosteaPI_2017__donald3-11-0-0__bin.14	ZeeviD_2015__PNP_Main_597__bin.27	ZeeviD_2015__PNP_Main_466__bin.17	LeChatelierE_2013__MH0181__bin.36	BackhedF_2015__SID268_4M__bin.1
NielsenHB_2014__V1_CD29_0__bin.19	0.9337510940081488	0.815208598504151	0.8714451876209693	0.8662550758550402	0.4390394665581989	0.8941245763931894	0.9439804986620537	0.7703245576550863	0.9279177168764039	0.8363106731777766	0.8454740625806938	0.6493632472675505	0.9111002694173592	0.9133294181361986	0.7892654663616774	0.8633500986035543	0.8645732168524101	0.4142657520034917	0.9259216518780378	0.5847139354358094	0.873841151159363	0.7538241726099206	0.7065253158627183	0.5100934391502956	0.5287544188788673	0.5474890941955298	0.5550151847188485	0.8992569885126288	0.7391764603723399	1.0	0.7479359522498292	0.8503522534854014	0.7652469887639936	0.889693700569684	0.8938166545173681	0.42126283388671676	0.9060935396962142	0.4430892962014209	0.9469797377122604	0.9612498314713296	0.5895869847878595	0.8864973686676066	0.6981800046159717	0.721590065149185
CosteaPI_2017__SID713B020-11-90-0__bin.54	0.9020161641652696	0.8168377946275514	0.889860497731999	0.8569831440445685	0.4556955115520559	0.8609942672745462	0.9199176780204934	0.7660846461425088	0.8878811800533487	0.809703642973291	0.8298117469958566	0.6811235763976733	0.8904866780530358	0.8782459812660285	0.7790927156280542	0.8655118984758572	0.8679961494896604	0.4243843959853076	0.8914367085484899	0.5835606933018126	0.8764991848633373	0.8159507495793097	0.716241112490959	0.49709479624732705	0.5279303716876216	0.5673288186764448	0.545604088175427	0.8894915079870795	0.7700228112294655	0.6871817266620547	1.0	0.7357912704269679	0.7407330036395091	0.8808625017189778	0.8744516329502069	0.42702033695114744	0.8756798491708491	0.4301696093117685	0.9105470181114653	0.9366040976232441	0.5969870911325939	0.8691949725016035	0.6497720451689637	0.6271324510471855
BackhedF_2015__SID268_12M__bin.3	0.9178163358602852	0.8045481281013851	0.85181322490097	0.8444544428478044	0.43315459849211446	0.8706437296442436	0.936286030983382	0.7301018793412165	0.9169974088184955	0.8025181524813249	0.8174881388052433	0.6212852626371281	0.8995769037524682	0.8813649297866406	0.7342157834217373	0.8443393113401645	0.8457199259882643	0.3562901063497194	0.9085508989651171	0.5355378207002597	0.8567450925797021	0.698990359301831	0.6624835552224182	0.46457442047664443	0.46803559153267976	0.49863552303184133	0.5166191608695464	0.8854860596940007	0.6877855104829887	0.7170399930246685	0.67529253759959	1.0	0.7403471383557968	0.8716972551974168	0.8759291811163131	0.37453531911900795	0.8831029820023922	0.4066184720073877	0.9377287877423001	0.9529198843675017	0.5294661992680719	0.8516296888992513	0.6501201655003379	0.7661168454737661
LeChatelierE_2013__MH0405__bin.18	0.9237316250565986	0.8238696228672207	0.8781550654490008	0.8614364739992457	0.45030619952732776	0.8823576769251883	0.9380063476831605	0.7793558733359485	0.915265345907668	0.821930413226177	0.8232196175180494	0.636896637802755	0.9062036337622396	0.8893505025519329	0.780350603051513	0.8639430199799649	0.8646540815256917	0.39497631776022096	0.9088998321765075	0.5687649466109488	0.8916495655284279	0.7433229916023415	0.6919704077365225	0.4997898153941583	0.5077762900958204	0.5247628804260318	0.5394115047164562	0.8972353970327769	0.7325349560233289	0.7237709603761494	0.7625248952589053	0.8304058778206072	1.0	0.8712065460887832	0.8878721861468353	0.4146180421601142	0.8910492696490188	0.44777263753043356	0.922299776199322	0.9542294653962655	0.5632585421941544	0.8565849378145339	0.6847803651917003	0.7063434686619615
LouisS_2016__AS44_0__bin.3	0.9091578062113294	0.8123256275738705	0.8812899221080875	0.8414383138770416	0.424528860722319	0.8807947544769494	0.9410692116697703	0.7124890704364484	0.9146163306034454	0.7747099911228583	0.8095473492053957	0.6489332412246451	0.8947962762726684	0.8868414729380669	0.7472988960306495	0.896541252010706	0.8609742829872583	0.3576011360071551	0.9172944908325157	0.5304955681036957	0.8568031110043184	0.699661016666333	0.6695634181667701	0.45716111678447235	0.47501384967595095	0.5134241738584864	0.5024011667100512	0.9079885097748677	0.6801734379901617	0.6496661894368688	0.7000848501231454	0.7548678273696295	0.6726224444844917	1.0	0.8730610453668662	0.3732249888201411	0.9066385835285637	0.37562990996041995	0.939617081489491	0.9450576680482969	0.5234113754229991	0.8730051460723653	0.6231732611147821	0.6237773072225226
VatanenT_2016__G80366__bin.8	0.9188143455621703	0.8222061093302125	0.8716196848657541	0.8769225224308418	0.44300870096168526	0.8700766634440883	0.9349068844451229	0.7232776166488577	0.9155544530945233	0.7915755016197696	0.8201873335707864	0.6507437371732899	0.8979087162265303	0.8843374209196221	0.7405904950898081	0.8583142522770061	0.8654552316016214	0.36700546142234436	0.9150994759069863	0.529381434556217	0.859127953323496	0.710733306195831	0.6761974422904052	0.47306687698230976	0.4762487491307519	0.5158915517563052	0.5122788717583405	0.9066584406112722	0.6975898505741278	0.6634169507623942	0.7064260757475533	0.7710146033684425	0.6967693651520548	0.8874277039976933	1.0	0.3745759765260605	0.889413829949626	0.3721781237809325	0.9364821316508082	0.9483619973201717	0.5381061415559966	0.8601574823182211	0.6218355128139894	0.6404331823809766
ChengpingW_2017__AS17raw__bin.43	0.9549210977015006	0.8056745193290092	0.9076839947672324	0.9074206711171875	0.532359316706727	0.918647738260505	0.9681631174149623	0.7941809686518461	0.9337193306944792	0.8731770103707386	0.8997621660792794	0.7337502975557245	0.9373057988080918	0.9374300875709131	0.8530369643206988	0.9168044727101902	0.9121152051501893	0.5153707281004253	0.9542185502031806	0.673676693329064	0.8692692874040712	0.8281781584618528	0.7887227960337139	0.5565513870836589	0.598958080981502	0.6593287142854134	0.6138885319390521	0.9388415023351542	0.8054838730063767	0.7766962782888597	0.8569183549223617	0.8189291785776731	0.8082519312156494	0.9423647727727559	0.9304646503799233	1.0	0.9423763590133579	0.5063692724472879	0.9631652345371087	0.9747946602176949	0.6739315906223076	0.9280357530319086	0.7272261908022102	0.7040631892496539
LiuW_2016__SRR3993001__bin.32	0.9441107227754892	0.8174936526601626	0.8750511750443926	0.8281887262092223	0.4029410635093537	0.869802923984732	0.9271970130934568	0.7094193134004663	0.9547959903280188	0.7597641167534633	0.8411146639689281	0.6455091395973495	0.8747888646372067	0.909701480950626	0.7340164299471865	0.8679213984004785	0.865588388392642	0.3482885675972285	0.9372469337874599	0.5090443974664574	0.8577317422559185	0.6893288694258017	0.6682782549575441	0.4471522160326409	0.465842036836226	0.5096021135191189	0.4881041004591658	0.8973769776447794	0.6784156124539424	0.6480399038685474	0.6816585372231543	0.7490236904704508	0.6737998481704871	0.8880004020458577	0.8570269362553024	0.36555692748710716	1.0	0.3626359662706406	0.9675609463113518	0.9329711107170553	0.5189913551968921	0.8756387176698337	0.6038716525800802	0.6265733517141291
LeChatelierE_2013__MH0413__bin.33	0.9201057146112405	0.7855515226484806	0.8683501114927	0.8813538631813669	0.5410427415810805	0.921532943244519	0.9399211006038509	0.8071318706359153	0.9033533260632497	0.8540696870066244	0.8667265499112942	0.6481103208060027	0.914031600449226	0.9145382004915444	0.8285809909015446	0.8994470124839271	0.8886181822620811	0.47439431794137277	0.9327574911701036	0.6445244470124839	0.8524196764270252	0.8185191816273051	0.7848648659646154	0.5754854408437637	0.5885644704503654	0.6093411758003874	0.6167977587525839	0.9119085597096307	0.7918789368316541	0.7889970132977425	0.833713113820212	0.8586707954231025	0.8430282475300704	0.915997981737984	0.8928876609319814	0.4890501147479614	0.9028721577499634	1.0	0.941509057764612	0.9523236462182002	0.6515222415729423	0.9024164211657091	0.7767043327528117	0.7788049935708589
LiuW_2016__SRR3992997__bin.26	0.9395663641103782	0.8133026895954723	0.8620502202680912	0.8293450913490501	0.41006897566868006	0.8656537929997854	0.9218826116907002	0.699748092586975	0.9597419321676304	0.7640189454312235	0.8148716105524635	0.6324741326639686	0.8769022047058282	0.8924601841038595	0.7370186296221155	0.8430767517378263	0.8558306110536303	0.3484558258602878	0.9278054927420369	0.516579199355765	0.8504065604182544	0.679105236083858	0.6718139787002139	0.4425618777518909	0.4606731990995352	0.4981575205986588	0.48911821502044195	0.8911373683950239	0.6710519091264159	0.6454947358009538	0.675533984136336	0.7580271393341218	0.6646983438908072	0.8771082010290471	0.860029587146764	0.35608586736718395	0.9221501343259578	0.36040633845624254	1.0	0.9329215224101803	0.5183073877913884	0.8715646024329373	0.5965010998801794	0.6313253819012176
CosteaPI_2017__donald3-11-0-0__bin.14	0.9025374156809466	0.798921928208842	0.8485137676050666	0.8287148521976079	0.40566891006044353	0.8560793721054581	0.979244452184106	0.731869054130665	0.8999202934184151	0.8033867242129262	0.7980849707448461	0.6374271114380863	0.9302360281420234	0.8658263593270893	0.7262067415351073	0.8383897275937434	0.8392838375151799	0.3455322504796587	0.8967174543605023	0.501888332536779	0.8931751527198049	0.6902355985396588	0.6511026588550637	0.4362174739227529	0.45476095313421777	0.4944704038492372	0.48809195945474254	0.8844212373928967	0.6724354848484616	0.6454062082144575	0.6844562960144408	0.7587675321875736	0.6774077486457937	0.8689712787804816	0.8578925242284227	0.3549865710903692	0.8758633281448619	0.35908505436387783	0.9189459245694962	1.0	0.5118750532208286	0.8481712364339629	0.598129618704887	0.620814157852786
ZeeviD_2015__PNP_Main_597__bin.27	0.9436017181924035	0.7942411479963042	0.8577123663166075	0.8619260752331204	0.46602404518851615	0.8695735131107921	0.9143916086457563	0.744191036380893	0.9010550696600378	0.8244807472152059	0.8859118566737909	0.6890025621922189	0.8911082285089663	0.9029924392265618	0.8017998247141821	0.8485832460864715	0.8549705550577786	0.4652279903774516	0.9234829879103107	0.6185884040184344	0.8300021106984455	0.780107156385981	0.7731048094570473	0.49585688066726025	0.555231107501646	0.5922948324231238	0.5819817641245564	0.9000192898268529	0.7486801145647978	0.72129904403532	0.7949232810038538	0.7681768178215636	0.7285774591384157	0.8769218188908908	0.8869462386934357	0.4471829164820388	0.8877667552414513	0.4476232277471579	0.9302567923254446	0.9326840955377599	1.0	0.8975318806323149	0.6623497525171127	0.6337365093520715
ZeeviD_2015__PNP_Main_466__bin.17	0.9400034006065132	0.8263245685211451	0.8794936970403961	0.8453016746910936	0.4222597675965245	0.8798346186047613	0.9419301239930008	0.7233382764090456	0.9398815814111656	0.7911515357612516	0.8428080400668929	0.6545599335375132	0.8976180688429114	0.9239172404293373	0.7613454349009843	0.8634970718195182	0.8684210639593821	0.3733413972188204	0.9477098636959427	0.5334195681229729	0.8709564528660871	0.7120775338285018	0.7071251315582742	0.4629107900383752	0.47808567376130756	0.5236525096691296	0.5166838490561164	0.9201929306125611	0.6936156841137868	0.6679669323300826	0.7128325545657447	0.7609984869453299	0.6824147749896152	0.9008335790522639	0.8732073100126339	0.3792662007692258	0.9225156739980587	0.38185668811057566	0.9634408972435716	0.9518405244682248	0.5527896810962867	1.0	0.6234069342240913	0.6334017041773653
LeChatelierE_2013__MH0181__bin.36	0.8985910778130859	0.7933615033176169	0.8833489531122636	0.8684216409771154	0.46826586616054955	0.8848051878210439	0.9316796307810554	0.7579302856334893	0.9019180605128967	0.8309565286748325	0.8184099488021714	0.6160525404648953	0.8985294446428388	0.889903217795309	0.7789762005325831	0.878117384602463	0.8686004980201855	0.4195406153528227	0.9093829250740051	0.5810104576987987	0.848044627249233	0.7748691352564091	0.7046073211746798	0.5003465355209483	0.5354798595488814	0.5253146161854747	0.5630981665340345	0.9142845748489534	0.7263142820370125	0.7384650802772043	0.748025472626715	0.8154769349945286	0.7657981827882725	0.9026546373220267	0.8861351349554942	0.41719009542869195	0.8930555731794196	0.46135388739136396	0.9255966785763704	0.9422388430366301	0.5726410357272986	0.8750979635071208	1.0	0.7225673478340473
BackhedF_2015__SID268_4M__bin.1	0.9294044929199248	0.8119870346491903	0.876096908899483	0.8530153904392368	0.44979889510605325	0.8959199365928099	0.9429382607975584	0.7477434847929211	0.9334774585073286	0.8331480013722452	0.8261791253120083	0.6019862065702152	0.9038316397146676	0.9091532300994878	0.7683537789975513	0.8616173565353176	0.8714797771284587	0.37648019116794623	0.9275992807542617	0.5545319579335881	0.8687104444418157	0.7159452521500479	0.6873061407970852	0.496706611619131	0.4936580980208912	0.5059941088095773	0.5351720629813209	0.9019560408361231	0.7184401358049519	0.7471064554670956	0.7067145375178924	0.9406811541054972	0.7732293897057954	0.8844469023931483	0.8933623555297932	0.3953716300143139	0.9070581902925485	0.4528314386097737	0.9589438444157903	0.9573190351696971	0.5363313735464257	0.8703494493274816	0.7073066139850709	1.0
