	LiuW_2016__SRR3993044__bin.127	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.49	LiJ_2014__V1.FI06__bin.82	VatanenT_2016__G78855__bin.3	VatanenT_2016__G80489__bin.4	VatanenT_2016__G78692__bin.8	CosteaPI_2017__donald1-11-0-0__bin.15	CosteaPI_2017__donald3-11-7-0__bin.57	LiuW_2016__SRR3993005__bin.29	CosteaPI_2017__donald4-11-0-0__bin.31	LiuW_2016__SRR3993002__bin.44	CosteaPI_2017__SID713B058-11-90-0__bin.68	CosteaPI_2017__donald3-11-30-0__bin.17	CosteaPI_2017__SID713A038-11-90-0__bin.46	LiSS_2016__FAT_008-22-14-0__bin.30	LouisS_2016__AS44_12__bin.19	LiuW_2016__SRR3992982__bin.40	ZeeviD_2015__PNP_Main_613__bin.30	CosteaPI_2017__SID713A014-11-0-0__bin.25	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.59	CosteaPI_2017__donald1-11-7-0__bin.11	VatanenT_2016__G80485__bin.3	ZeeviD_2015__PNP_Main_480__bin.15	VatanenT_2016__G80601__bin.7	LouisS_2016__AS44_6__bin.16	ZeeviD_2015__PNP_Validation_58__bin.38	ZellerG_2014__CCMD72895164ST-21-0__bin.2	ZeeviD_2015__PNP_Main_679__bin.10	ZeeviD_2015__PNP_Main_549__bin.23	NielsenHB_2014__V1_CD29_0__bin.19	CosteaPI_2017__SID713B020-11-90-0__bin.54	BackhedF_2015__SID268_12M__bin.3	LeChatelierE_2013__MH0405__bin.18	LouisS_2016__AS44_0__bin.3	VatanenT_2016__G80366__bin.8	ChengpingW_2017__AS17raw__bin.43	LiuW_2016__SRR3993001__bin.32	LeChatelierE_2013__MH0413__bin.33	LiuW_2016__SRR3992997__bin.26	CosteaPI_2017__donald3-11-0-0__bin.14	ZeeviD_2015__PNP_Main_597__bin.27	ZeeviD_2015__PNP_Main_466__bin.17	LeChatelierE_2013__MH0181__bin.36	BackhedF_2015__SID268_4M__bin.1
NielsenHB_2014__V1_CD29_0__bin.19	0.9286301075612816	0.8111564837264145	0.8679734970099016	0.8619407418917715	0.43728848223650685	0.8906117533608616	0.9392085665122677	0.7663198594185247	0.9238341814990939	0.8320009094835368	0.8407484044048253	0.6442908199291152	0.9066533976522528	0.9090585017287043	0.7859091750435889	0.8593876753555098	0.8593773922501949	0.41174010708140335	0.9215713270461666	0.5818598024272699	0.8691423433140392	0.7496972196768362	0.7034483822390205	0.5074392554117698	0.526218490851464	0.5357497869112064	0.5526694941397725	0.8943685145026062	0.7355979397227218	1.0	0.7434296669873472	0.8479157288093764	0.7615273610581086	0.885610165192374	0.8895268857501296	0.41763575412866677	0.9015764000447887	0.4388555132297863	0.9424243220577179	0.9565207455936894	0.5865169065677052	0.8824041214686102	0.6950807909307581	0.719994469974475
CosteaPI_2017__SID713B020-11-90-0__bin.54	0.8970954261017992	0.8128849329362451	0.8881026788760458	0.8557187111917791	0.4549512335174958	0.858121606002933	0.9163380051039208	0.7624761048959638	0.8842269743575748	0.8063848347839232	0.8249545192583253	0.6762427291174373	0.8869148783173647	0.8738653434124045	0.7761665167263103	0.8631971832908006	0.864128318152091	0.4223861826724935	0.8870224784563527	0.5804513117244261	0.8727746454181762	0.8125217168573201	0.7126126258527967	0.49601197143400017	0.5257111844308373	0.5563551791358606	0.5432521066007698	0.8859380790068454	0.7671338787173224	0.6830414832652915	1.0	0.7323417674346343	0.7362122231658376	0.8784459600609279	0.8731326127098334	0.4242773207250465	0.8713223059812031	0.42501215094252476	0.9060871235700991	0.9330191759194039	0.5935029461442934	0.8650867467071733	0.6474242626241207	0.6242744863799219
BackhedF_2015__SID268_12M__bin.3	0.9133502931517948	0.8016939264998528	0.8495298636197443	0.8414470537172785	0.4317869903323254	0.8682524626822172	0.932895673030372	0.7269605715532685	0.9138878946686405	0.7994303158119879	0.8132311633533039	0.6172407264942649	0.8961422273948438	0.8775944933418823	0.7317296172672212	0.8416291445536294	0.8415896433669078	0.35444270328779937	0.9049360586582988	0.5331966528043193	0.8530700370492228	0.695556646387785	0.6598162616751297	0.46272990774546013	0.4661197839766808	0.4885405612155189	0.5147168415236475	0.8816130165081241	0.6850979846205502	0.7149854495933545	0.6721266620003883	1.0	0.7371523594492377	0.8688546149188274	0.8728986693399013	0.3717042401633615	0.8793937242248735	0.4024563957479381	0.9339058436225094	0.9495107392647095	0.526774819631319	0.8483655420550348	0.6475887174976287	0.764953005630846
LeChatelierE_2013__MH0405__bin.18	0.9187066460480431	0.8198636879887873	0.8748791033276168	0.8579065613258164	0.4490726482287759	0.8802282745302725	0.9332228918592098	0.7751084152729104	0.9117224655464746	0.8176181167243188	0.8184658793118913	0.6319845857418112	0.9017697651875938	0.8852759469924151	0.7781482574129247	0.860228858076222	0.859459441935557	0.39281665742718913	0.9047896154756385	0.5660006678359197	0.8868612468215656	0.7393764919594932	0.6887884613514276	0.49780846076788166	0.5049693260152348	0.5137144104510919	0.5370092405581726	0.8923714334806246	0.7289520919581965	0.7202529347498371	0.7578711163125949	0.8268224734351513	1.0	0.8676117949765338	0.8843449750750234	0.41130587857705564	0.8867450779520132	0.44285464194593127	0.9180998663247519	0.9495767670906019	0.5603208205952818	0.8528118809955294	0.68176429714592	0.7034052067427654
LouisS_2016__AS44_0__bin.3	0.9053858553092649	0.8095552752247652	0.8806207992097341	0.839810142634976	0.4237804776302704	0.8781040794804535	0.9385875332892814	0.7099181200483237	0.9113608224371426	0.7723885017654165	0.8057186646910021	0.645247642217817	0.8922766364309885	0.8827858539743565	0.7445644193481642	0.8962016846545591	0.8571026311047035	0.35593291750932765	0.9134975103956001	0.5286500570673395	0.8540523651241798	0.6982126409162812	0.6665627940970345	0.45599182034801067	0.47423918557230865	0.5034624189877389	0.5000976151859193	0.9044142921981272	0.6783412760390595	0.6466843375182715	0.6981642504822357	0.7524061726170215	0.6698470862284162	1.0	0.8714825160355887	0.3708722125441354	0.9030159755177777	0.371397832776009	0.9356807699752375	0.9424921407260567	0.5207578275698657	0.8693917155576913	0.6219543227675324	0.6213465222295642
VatanenT_2016__G80366__bin.8	0.9151698638036603	0.8192498176699062	0.8700868400074627	0.8767609694872709	0.4428708933326549	0.8675583880323615	0.9326710086670399	0.7209543920351431	0.9128521514951068	0.7895312844519072	0.8165233467324751	0.6468189758985057	0.8957152427958412	0.8807082040061738	0.7381260706592716	0.8566966027239269	0.8616377482657439	0.3654213097237063	0.9115826252141319	0.5271141810410624	0.856750877728591	0.7084223782628606	0.6734705473295002	0.4725703454943266	0.474754490408589	0.5059910276632914	0.510179107515392	0.9033866754863549	0.6957618853779746	0.6602329584965823	0.7053605047575433	0.7683470716938889	0.6940013399141776	0.8858231991723062	1.0	0.3723519734052478	0.8859966247731474	0.3678450279007446	0.933083159483709	0.9461083125561832	0.5355187503180177	0.8570112281415899	0.6199409759324277	0.6381192862836886
ChengpingW_2017__AS17raw__bin.43	0.9471161847141675	0.8007461538947674	0.902780908403395	0.9020741477266743	0.529601791443456	0.9129441480005308	0.9625437907230026	0.7892231109687993	0.9274480146450081	0.8680853842734689	0.8922764013558008	0.7261613099614282	0.9325385874476776	0.9305173151099323	0.8477789176766006	0.9109829134549958	0.9046241739537098	0.5142184238078285	0.946937124632137	0.6690843288722796	0.8639659490921654	0.8243704984822025	0.7828959703055187	0.5527995517178181	0.5945869083907555	0.6471863341345395	0.6097564572225463	0.9319771814257817	0.8007788060273731	0.7700089108723175	0.8514138373418214	0.8127389662124158	0.8017952353165466	0.9364241912277412	0.9249401202019798	1.0	0.9349664315010923	0.501247100806613	0.9557711064438457	0.969098443019922	0.6688957891388474	0.9210787421977202	0.7220976993939343	0.6993676019220519
LiuW_2016__SRR3993001__bin.32	0.9431995822645478	0.8135312128955392	0.8717163190577091	0.8247844110804492	0.4014995820193979	0.8668962631798722	0.9234805404084687	0.7058781229034575	0.9540229509348792	0.75627726782056	0.8398615393289921	0.6415385281689509	0.8711001756090545	0.9084577537240315	0.7309156921276643	0.8640754048446526	0.8611777328699456	0.34585504612495616	0.9361155669377753	0.5067502028615533	0.8539919803291709	0.6860050451852149	0.6673479110367307	0.44515996440423256	0.46301382400360863	0.4994737448528733	0.4854209346585593	0.8931791939634286	0.6753561415364853	0.6448092365949986	0.678266479590044	0.7458775999169759	0.6705450744888012	0.88445226563464	0.8537341643370614	0.36268254475415956	1.0	0.3588590232737156	0.9667364254364281	0.9292411547868381	0.5180720430221755	0.8746311515263442	0.6002785720180986	0.6234599478157551
LeChatelierE_2013__MH0413__bin.33	0.9104609856931265	0.7782556682237667	0.8606921092465697	0.8708668353977116	0.5344589755692638	0.9121089617344033	0.9298653949445791	0.7980273116424421	0.8947116245381598	0.8451767199986978	0.8572608603655659	0.6397046257263302	0.9046940868178193	0.9052006868601377	0.8202607464314198	0.8898083871807809	0.8806946727648562	0.4706161802763717	0.9231310730968928	0.6393546851348492	0.8431615097901984	0.8124308256970327	0.7771081886098407	0.5692505981542668	0.5812665814873289	0.59632114780514	0.6089352854050359	0.9039148586402773	0.7830999039697911	0.7814580315434823	0.8237174270414558	0.8498815898696267	0.8337690636240824	0.905677786096779	0.8824921873728414	0.4841031348166474	0.8934685216230733	1.0	0.9317015657806931	0.9423167694786699	0.645307744266671	0.8930829766109475	0.767709638828757	0.7708763977278276
LiuW_2016__SRR3992997__bin.26	0.938847908124861	0.8095211578473112	0.8590015525658614	0.8261570159271373	0.40852380854102033	0.8625046582816946	0.9183592568088793	0.6965144565415904	0.9596850787400502	0.7607709013254248	0.8138941988865296	0.6286941585439603	0.8734298621460144	0.8915084733024482	0.733774479586699	0.8394599391668325	0.851718862137058	0.3463760028691511	0.9271602452797053	0.5140986765222992	0.8469754950044919	0.6759483132250028	0.6711800240419905	0.44060978026929054	0.4579103561633594	0.48830669075279	0.4868117571330608	0.8872849645659066	0.6680168706705237	0.6423896040781821	0.6722251925325748	0.7549368050788025	0.6616714829827177	0.8734337562163966	0.856908100328387	0.35335222995887466	0.9213643109228284	0.3566520652007569	1.0	0.9293981675283596	0.5174577016339909	0.8707733273312729	0.5932121680353675	0.6284044397075242
CosteaPI_2017__donald3-11-0-0__bin.14	0.8988025601232345	0.7960811825725664	0.8465736526404052	0.8267072282899294	0.4049006122600844	0.8536973804228668	0.9790584190172692	0.7313182425274121	0.8970400397075328	0.803116304867318	0.7944321999246661	0.6332553656184625	0.929966375943495	0.8624225277342848	0.723898395972171	0.8361370001940882	0.835945980571233	0.34415522147152616	0.8932388259274233	0.4997836645235135	0.8926719042354957	0.6875383094072944	0.6485054824166054	0.43500077865428594	0.45294588314355394	0.48507822215198565	0.48610351422405756	0.8814565975032431	0.6701793052869476	0.6422309864514154	0.6818364887371302	0.7560529822459151	0.674104796893975	0.8666123015102825	0.8558538308640148	0.3529122053867534	0.8723616852993906	0.35531184145217876	0.9154753511807544	1.0	0.5093864280941535	0.8449580408904737	0.5959259887183351	0.6186638445882761
ZeeviD_2015__PNP_Main_597__bin.27	0.9416028448301167	0.7894767005450075	0.8542800351689886	0.857421621100275	0.46399162430126795	0.8665633216522716	0.9097774261500162	0.7399479733800389	0.8996006446716047	0.8201789760456693	0.8840324963691795	0.6846127287696585	0.8865814093594799	0.901705052956166	0.7984541580060469	0.8442961519591056	0.850069820786326	0.46250225397433337	0.9222592021559877	0.6152035985311776	0.8255584614545928	0.7757865147336536	0.7721668765716666	0.4928473881155097	0.5516324365427598	0.5802883130207729	0.5792371572386473	0.8953289264931794	0.7446187673241516	0.717543119053177	0.7902839378643925	0.7642720256974042	0.7247775030297609	0.8724760729267279	0.8826815095827107	0.44384144321452385	0.8861942150088832	0.4433536062890427	0.9287317777532383	0.9281495884138031	1.0	0.8962242260655882	0.6587874247102682	0.6305718594973742
ZeeviD_2015__PNP_Main_466__bin.17	0.9390254033915669	0.8224504598351783	0.8760681240489601	0.841860174808393	0.42090382955643607	0.8769608908728151	0.9383297856541756	0.7199708150478991	0.9390486480436828	0.7878116236174275	0.8416617343523674	0.6505403305475622	0.8941511720254917	0.9230205994967963	0.7583214778433268	0.8596673001551796	0.8640101759921485	0.3712975896587125	0.9468958704153689	0.5310468917810784	0.8672067461145918	0.7086291466414706	0.7063920641035851	0.4607593683481016	0.4752859845509155	0.5133753602383008	0.5141316723451056	0.9159051532102371	0.6905413636432117	0.6648827113595323	0.7094633713785155	0.7580817135613175	0.6794088971058256	0.8971049646702811	0.8700133226293145	0.37642303545024675	0.9214541682181038	0.37790724953349275	0.9625662095935845	0.948234590194631	0.5519842969461263	1.0	0.6202086422755654	0.630597279945246
LeChatelierE_2013__MH0181__bin.36	0.8937123894152885	0.7895197023722124	0.8817664308291534	0.8657152197071458	0.46702655604116855	0.8812933056104917	0.9281743952849416	0.754802704366831	0.8977523833003113	0.827874870162476	0.8138394262556097	0.6120681372824485	0.8953837359731666	0.8852468922078149	0.7758087389792943	0.8764738333958728	0.8630607636591493	0.41756895815168166	0.9045157173647831	0.5782055442057871	0.8445563106625988	0.7726134820747175	0.7006561515644251	0.4987736811861122	0.5340568584122932	0.5147354637865849	0.5602189306886661	0.9090185642734265	0.7236048395332073	0.7351870415655309	0.7453226768373482	0.8123016182332671	0.7624252773341599	0.9008890282684765	0.8834353603999631	0.4142480179195422	0.8877418271092896	0.4560111374764117	0.9204932103812011	0.9387674453594755	0.5695611899552434	0.8706084100273543	1.0	0.719613789636322
BackhedF_2015__SID268_4M__bin.1	0.9249677640684704	0.8089988525191346	0.8736375143435108	0.8496675854400058	0.44818354961967516	0.8930660215537127	0.9396490128115647	0.7449209184578803	0.9299137614895958	0.8300634071900914	0.8218595104870287	0.5980764908378976	0.9005719659777838	0.9047874794458969	0.7654898087137568	0.8585250730483953	0.8666816509528823	0.3743739131463452	0.9235026557675701	0.5522831320312778	0.8651467474240829	0.7130925200809151	0.6840163013261094	0.4946665799155359	0.4913424343155927	0.4954958418605751	0.5329752877574438	0.8974436019069476	0.7156903221227213	0.7454544379118213	0.7034939017898335	0.939252126388511	0.7700128943726119	0.8810003194018905	0.8901346219819479	0.3927347899636828	0.9025510747282127	0.44822140465853577	0.9545071155643359	0.9540031703595045	0.5336531295470408	0.8664959246684727	0.7044154353920954	1.0
